"reference_period_qq","metcode","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","inventory_per_10kpop"
"2017-1","0340","March 31, 2017","EDMONTON",2111,1041,2.02785782901057,0.278578290105668,NA,NA,NA,NA
"2017-2","0340","June 30, 2017","EDMONTON",2240,1093,2.04940530649588,0.268984446477585,NA,NA,NA,NA
"2017-3","0340","September 30, 2017","EDMONTON",1945,1028,1.8920233463035,0.249027237354086,NA,NA,NA,NA
"2017-4","0340","December 31, 2017","EDMONTON",2113,1137,1.85839929639402,0.204045734388742,NA,NA,NA,NA
"2018-1","0340","March 31, 2018","EDMONTON",2266,1310,1.72977099236641,0.16793893129771,NA,NA,NA,NA
"2018-2","0340","June 30, 2018","EDMONTON",2250,1350,1.66666666666667,0.163703703703704,NA,NA,NA,NA
"2018-3","0340","September 30, 2018","EDMONTON",2233,1411,1.58256555634302,0.165839829907867,NA,NA,NA,NA
"2018-4","0340","December 31, 2018","EDMONTON",2599,1790,1.45195530726257,0.123463687150838,NA,NA,NA,NA
"2019-1","0340","March 31, 2019","EDMONTON",3054,1909,1.59979046621268,0.146149816657936,NA,NA,NA,NA
"2019-2","0340","June 30, 2019","EDMONTON",3080,1852,1.66306695464363,0.157667386609071,NA,NA,NA,NA
"2019-3","0340","September 30, 2019","EDMONTON",2836,1639,1.73032336790726,0.159853569249542,NA,NA,NA,NA
"2019-4","0340","December 31, 2019","EDMONTON",2928,1711,1.71127995324372,0.141437755698422,NA,NA,NA,NA
"2020-1","0340","March 31, 2020","EDMONTON",2643,1639,1.61256863941428,0.136058572300183,NA,NA,NA,NA
"2020-2","0340","June 30, 2020","EDMONTON",2521,1526,1.65203145478375,0.187418086500655,NA,NA,NA,NA
"2020-3","0340","September 30, 2020","EDMONTON",2141,1274,1.68053375196232,0.222919937205651,NA,NA,NA,NA
"2020-4","0340","December 31, 2020","EDMONTON",1943,1115,1.74260089686099,0.239461883408072,NA,NA,NA,NA
"2021-1","0340","March 31, 2021","EDMONTON",2066,991,2.08476286579213,0.346115035317861,NA,NA,NA,NA
"2021-2","0340","June 30, 2021","EDMONTON",1770,846,2.09219858156028,0.393617021276596,NA,NA,NA,NA
"2021-3","0340","September 30, 2021","EDMONTON",1661,816,2.03553921568627,0.389705882352941,NA,NA,NA,NA
"2021-4","0340","December 31, 2021","EDMONTON",1678,870,1.92873563218391,0.364367816091954,NA,NA,NA,NA
"2022-1","0340","March 31, 2022","EDMONTON",1279,791,1.61694058154235,0.308470290771176,NA,NA,NA,NA
"2022-2","0340","June 30, 2022","EDMONTON",1229,807,1.52292441140025,0.282527881040892,NA,NA,NA,NA
"1988-2","0580","June 30, 1988",NA,655,381,1.71916010498688,0,NA,NA,NA,NA
"1988-3","0580","September 30, 1988",NA,503,475,1.05894736842105,0,NA,NA,NA,NA
"1988-4","0580","December 31, 1988",NA,515,405,1.27160493827161,0,NA,NA,NA,NA
"1989-1","0580","March 31, 1989",NA,383,308,1.24350649350649,0,NA,NA,NA,NA
"1989-2","0580","June 30, 1989",NA,320,256,1.25,0.08203125,NA,NA,NA,NA
"1989-3","0580","September 30, 1989",NA,226,224,1.00892857142857,0.09375,NA,NA,NA,NA
"1989-4","0580","December 31, 1989",NA,243,279,0.870967741935484,0.0752688172043011,NA,NA,NA,NA
"1990-1","0580","March 31, 1990",NA,259,197,1.31472081218274,0.106598984771574,NA,NA,NA,NA
"1990-2","0580","June 30, 1990",NA,219,166,1.31927710843373,0.126506024096386,NA,NA,NA,NA
"1990-3","0580","September 30, 1990",NA,302,294,1.02721088435374,0,NA,NA,NA,NA
"1990-4","0580","December 31, 1990",NA,316,231,1.36796536796537,0,NA,NA,NA,NA
"1991-1","0580","March 31, 1991",NA,330,162,2.03703703703704,0.0185185185185185,NA,NA,NA,NA
"1991-2","0580","June 30, 1991",NA,289,151,1.91390728476821,0.0198675496688742,NA,NA,NA,NA
"1991-3","0580","September 30, 1991",NA,215,190,1.13157894736842,0.0157894736842105,NA,NA,NA,NA
"1991-4","0580","December 31, 1991",NA,235,173,1.35838150289017,0.0173410404624277,NA,NA,NA,NA
"1992-1","0580","March 31, 1992",NA,197,145,1.35862068965517,0.0206896551724138,NA,NA,NA,NA
"1992-2","0580","June 30, 1992",NA,155,143,1.08391608391608,0.020979020979021,NA,NA,NA,NA
"1992-3","0580","September 30, 1992",NA,118,232,0.508620689655172,0,NA,NA,NA,NA
"1992-4","0580","December 31, 1992",NA,120,272,0.441176470588235,0,NA,NA,NA,NA
"1993-1","0580","March 31, 1993",NA,119,127,0.937007874015748,0,NA,NA,NA,NA
"1993-2","0580","June 30, 1993",NA,129,124,1.04032258064516,0,NA,NA,NA,NA
"1993-3","0580","September 30, 1993",NA,136,199,0.683417085427136,0,NA,NA,NA,NA
"1993-4","0580","December 31, 1993",NA,134,241,0.556016597510373,0,NA,NA,NA,NA
"1994-1","0580","March 31, 1994",NA,166,176,0.943181818181818,0,NA,NA,NA,NA
"1994-2","0580","June 30, 1994",NA,144,247,0.582995951417004,0,NA,NA,NA,NA
"1994-3","0580","September 30, 1994",NA,161,293,0.549488054607508,0,NA,NA,NA,NA
"1994-4","0580","December 31, 1994",NA,213,273,0.78021978021978,0,NA,NA,NA,NA
"1995-1","0580","March 31, 1995",NA,222,199,1.11557788944724,0,NA,NA,NA,NA
"1995-2","0580","June 30, 1995",NA,265,255,1.03921568627451,0,NA,NA,NA,NA
"1995-3","0580","September 30, 1995",NA,236,330,0.715151515151515,0,NA,NA,NA,NA
"1995-4","0580","December 31, 1995",NA,254,289,0.878892733564014,0,NA,NA,NA,NA
"1996-1","0580","March 31, 1996",NA,246,245,1.00408163265306,0,NA,NA,NA,NA
"1996-2","0580","June 30, 1996",NA,234,326,0.717791411042945,0,NA,NA,NA,NA
"1996-3","0580","September 30, 1996",NA,218,328,0.664634146341463,0,NA,NA,NA,NA
"1996-4","0580","December 31, 1996",NA,194,294,0.659863945578231,0,NA,NA,NA,NA
"1997-1","0580","March 31, 1997",NA,193,294,0.656462585034014,0,NA,NA,NA,NA
"1997-2","0580","June 30, 1997",NA,165,195,0.846153846153846,0,NA,NA,NA,NA
"1997-3","0580","September 30, 1997",NA,179,285,0.628070175438596,0,NA,NA,NA,NA
"1997-4","0580","December 31, 1997",NA,255,265,0.962264150943396,0,NA,NA,NA,NA
"1998-1","0580","March 31, 1998",NA,253,269,0.940520446096654,0,NA,NA,NA,NA
"1998-2","0580","June 30, 1998",NA,178,233,0.763948497854077,0,NA,NA,NA,NA
"1998-3","0580","September 30, 1998",NA,148,309,0.478964401294498,0.00647249190938511,NA,NA,NA,NA
"1998-4","0580","December 31, 1998",NA,162,240,0.675,0.0208333333333333,NA,NA,NA,NA
"1999-1","0580","March 31, 1999","HALIFAX",117,200,0.585,0.08,NA,NA,NA,NA
"1999-2","0580","June 30, 1999","HALIFAX",84,203,0.413793103448276,0.00985221674876847,NA,NA,NA,NA
"1999-3","0580","September 30, 1999","HALIFAX",122,307,0.397394136807818,0.00651465798045603,NA,NA,NA,NA
"1999-4","0580","December 31, 1999","HALIFAX",89,233,0.381974248927039,0.00858369098712446,NA,NA,NA,NA
"2000-1","0580","March 31, 2000","HALIFAX",99,190,0.521052631578947,0,NA,NA,NA,NA
"2000-2","0580","June 30, 2000","HALIFAX",94,219,0.429223744292237,0.0091324200913242,NA,NA,NA,NA
"2000-3","0580","September 30, 2000","HALIFAX",125,275,0.454545454545455,0.0181818181818182,NA,NA,NA,NA
"2000-4","0580","December 31, 2000","HALIFAX",103,249,0.413654618473896,0.0200803212851406,NA,NA,NA,NA
"2001-1","0580","March 31, 2001","HALIFAX",122,162,0.753086419753086,0.0308641975308642,NA,NA,NA,NA
"2001-2","0580","June 30, 2001","HALIFAX",172,165,1.04242424242424,0.0666666666666667,NA,NA,NA,NA
"2001-3","0580","September 30, 2001","HALIFAX",78,244,0.319672131147541,0.00819672131147541,NA,NA,NA,NA
"2001-4","0580","December 31, 2001","HALIFAX",104,161,0.645962732919255,0.031055900621118,NA,NA,NA,NA
"2002-1","0580","March 31, 2002","HALIFAX",77,142,0.542253521126761,0,NA,NA,NA,NA
"2002-2","0580","June 30, 2002","HALIFAX",77,165,0.466666666666667,0.0303030303030303,NA,NA,NA,NA
"2002-3","0580","September 30, 2002","HALIFAX",52,256,0.203125,0.01953125,NA,NA,NA,NA
"2002-4","0580","December 31, 2002","HALIFAX",150,269,0.557620817843866,0.0371747211895911,NA,NA,NA,NA
"2003-1","0580","March 31, 2003","HALIFAX",86,212,0.405660377358491,0,NA,NA,NA,NA
"2003-2","0580","June 30, 2003","HALIFAX",31,167,0.18562874251497,0,NA,NA,NA,NA
"2003-3","0580","September 30, 2003","HALIFAX",46,191,0.240837696335079,0,NA,NA,NA,NA
"2003-4","0580","December 31, 2003","HALIFAX",137,247,0.554655870445344,0,NA,NA,NA,NA
"2004-1","0580","March 31, 2004","HALIFAX",152,136,1.11764705882353,0.0367647058823529,NA,NA,NA,NA
"2004-2","0580","June 30, 2004","HALIFAX",272,157,1.73248407643312,0.0955414012738854,NA,NA,NA,NA
"2004-3","0580","September 30, 2004","HALIFAX",243,278,0.87410071942446,0.0503597122302158,NA,NA,NA,NA
"2004-4","0580","December 31, 2004","HALIFAX",104,216,0.481481481481481,0.00925925925925926,NA,NA,NA,NA
"2005-1","0580","March 31, 2005","HALIFAX",48,128,0.375,0,NA,NA,NA,NA
"2005-2","0580","June 30, 2005","HALIFAX",50,123,0.40650406504065,0,NA,NA,NA,NA
"2005-3","0580","September 30, 2005","HALIFAX",35,157,0.222929936305732,0,NA,NA,NA,NA
"2005-4","0580","December 31, 2005","HALIFAX",37,230,0.160869565217391,0,NA,NA,NA,NA
"2006-1","0580","March 31, 2006","HALIFAX",118,106,1.11320754716981,0,NA,NA,NA,NA
"2006-2","0580","June 30, 2006","HALIFAX",88,105,0.838095238095238,0,NA,NA,NA,NA
"2006-3","0580","September 30, 2006","HALIFAX",199,187,1.06417112299465,0,NA,NA,NA,NA
"2006-4","0580","December 31, 2006","HALIFAX",186,195,0.953846153846154,0,NA,NA,NA,NA
"2007-1","0580","March 31, 2007","HALIFAX",63,109,0.577981651376147,0,NA,NA,NA,NA
"2007-2","0580","June 30, 2007","HALIFAX",41,122,0.336065573770492,0,NA,NA,NA,NA
"2007-3","0580","September 30, 2007","HALIFAX",41,182,0.225274725274725,0,NA,NA,NA,NA
"2007-4","0580","December 31, 2007","HALIFAX",204,178,1.14606741573034,0,NA,NA,NA,NA
"2008-1","0580","March 31, 2008","HALIFAX",51,112,0.455357142857143,0,NA,NA,NA,NA
"2008-2","0580","June 30, 2008","HALIFAX",55,165,0.333333333333333,0,NA,NA,NA,NA
"2008-3","0580","September 30, 2008","HALIFAX",63,155,0.406451612903226,0,NA,NA,NA,NA
"2008-4","0580","December 31, 2008","HALIFAX",177,206,0.859223300970874,0,NA,NA,NA,NA
"2009-1","0580","March 31, 2009","HALIFAX",116,119,0.974789915966387,0,NA,NA,NA,NA
"2009-2","0580","June 30, 2009","HALIFAX",103,107,0.962616822429907,0,NA,NA,NA,NA
"2009-3","0580","September 30, 2009","HALIFAX",88,32,2.75,0,NA,NA,NA,NA
"2009-4","0580","December 31, 2009","HALIFAX",97,44,2.20454545454545,0,NA,NA,NA,NA
"2010-1","0580","March 31, 2010","HALIFAX",102,47,2.17021276595745,0,NA,NA,NA,NA
"2010-2","0580","June 30, 2010","HALIFAX",97,50,1.94,0,NA,NA,NA,NA
"2010-3","0580","September 30, 2010","HALIFAX",135,65,2.07692307692308,0,NA,NA,NA,NA
"2010-4","0580","December 31, 2010","HALIFAX",139,63,2.20634920634921,0,NA,NA,NA,NA
"2011-1","0580","March 31, 2011","HALIFAX",101,71,1.42253521126761,0,NA,NA,NA,NA
"2011-2","0580","June 30, 2011","HALIFAX",56,38,1.47368421052632,0,NA,NA,NA,NA
"2011-3","0580","September 30, 2011","HALIFAX",64,46,1.39130434782609,0.0434782608695652,NA,NA,NA,NA
"2011-4","0580","December 31, 2011","HALIFAX",65,52,1.25,0,NA,NA,NA,NA
"2012-1","0580","March 31, 2012","HALIFAX",91,74,1.22972972972973,0,NA,NA,NA,NA
"2012-2","0580","June 30, 2012","HALIFAX",71,62,1.14516129032258,0,NA,NA,NA,NA
"2012-3","0580","September 30, 2012","HALIFAX",68,44,1.54545454545455,0,NA,NA,NA,NA
"2012-4","0580","December 31, 2012","HALIFAX",102,81,1.25925925925926,0,NA,NA,NA,NA
"2013-1","0580","March 31, 2013","HALIFAX",104,85,1.22352941176471,0,NA,NA,NA,NA
"2013-2","0580","June 30, 2013","HALIFAX",71,53,1.33962264150943,0,NA,NA,NA,NA
"2013-3","0580","September 30, 2013","HALIFAX",126,76,1.65789473684211,0.0657894736842105,NA,NA,NA,NA
"2013-4","0580","December 31, 2013","HALIFAX",156,116,1.3448275862069,0,NA,NA,NA,NA
"2014-1","0580","March 31, 2014","HALIFAX",157,126,1.24603174603175,0,NA,NA,NA,NA
"2014-2","0580","June 30, 2014","HALIFAX",166,133,1.24812030075188,0,NA,NA,NA,NA
"2014-3","0580","September 30, 2014","HALIFAX",157,122,1.28688524590164,0,NA,NA,NA,NA
"2014-4","0580","December 31, 2014","HALIFAX",181,110,1.64545454545455,0.0454545454545455,NA,NA,NA,NA
"2015-1","0580","March 31, 2015","HALIFAX",185,122,1.51639344262295,0.040983606557377,NA,NA,NA,NA
"2015-2","0580","June 30, 2015","HALIFAX",179,115,1.55652173913043,0.0434782608695652,NA,NA,NA,NA
"2015-3","0580","September 30, 2015","HALIFAX",126,101,1.24752475247525,0.0495049504950495,NA,NA,NA,NA
"2015-4","0580","December 31, 2015","HALIFAX",174,106,1.64150943396226,0.0943396226415094,NA,NA,NA,NA
"2016-1","0580","March 31, 2016","HALIFAX",162,97,1.67010309278351,0.103092783505155,NA,NA,NA,NA
"2016-2","0580","June 30, 2016","HALIFAX",208,89,2.33707865168539,0.157303370786517,NA,NA,NA,NA
"2016-3","0580","September 30, 2016","HALIFAX",146,78,1.87179487179487,0.179487179487179,NA,NA,NA,NA
"2016-4","0580","December 31, 2016","HALIFAX",150,85,1.76470588235294,0.164705882352941,NA,NA,NA,NA
"2017-1","0580","March 31, 2017","HALIFAX",186,99,1.87878787878788,0.101010101010101,NA,NA,NA,NA
"2017-2","0580","June 30, 2017","HALIFAX",194,104,1.86538461538462,0.0961538461538462,NA,NA,NA,NA
"2017-3","0580","September 30, 2017","HALIFAX",222,117,1.8974358974359,0.0854700854700855,NA,NA,NA,NA
"2017-4","0580","December 31, 2017","HALIFAX",231,135,1.71111111111111,0.0740740740740741,NA,NA,NA,NA
"2018-1","0580","March 31, 2018","HALIFAX",212,127,1.66929133858268,0.0393700787401575,NA,NA,NA,NA
"2018-2","0580","June 30, 2018","HALIFAX",183,112,1.63392857142857,0.0446428571428571,NA,NA,NA,NA
"2018-3","0580","September 30, 2018","HALIFAX",177,107,1.65420560747664,0.0467289719626168,NA,NA,NA,NA
"2018-4","0580","December 31, 2018","HALIFAX",233,106,2.19811320754717,0.122641509433962,NA,NA,NA,NA
"2019-1","0580","March 31, 2019","HALIFAX",257,141,1.82269503546099,0.0921985815602837,NA,NA,NA,NA
"2019-2","0580","June 30, 2019","HALIFAX",212,100,2.12,0.13,NA,NA,NA,NA
"2019-3","0580","September 30, 2019","HALIFAX",204,95,2.14736842105263,0.136842105263158,NA,NA,NA,NA
"2019-4","0580","December 31, 2019","HALIFAX",181,83,2.18072289156627,0.156626506024096,NA,NA,NA,NA
"2020-1","0580","March 31, 2020","HALIFAX",137,65,2.10769230769231,0.353846153846154,NA,NA,NA,NA
"2020-2","0580","June 30, 2020","HALIFAX",129,61,2.11475409836066,0.245901639344262,NA,NA,NA,NA
"2020-3","0580","September 30, 2020","HALIFAX",90,28,3.21428571428571,0.535714285714286,NA,NA,NA,NA
"2020-4","0580","December 31, 2020","HALIFAX",145,22,6.59090909090909,2.09090909090909,NA,NA,NA,NA
"2021-1","0580","March 31, 2021","HALIFAX",143,26,5.5,1.76923076923077,NA,NA,NA,NA
"2021-2","0580","June 30, 2021","HALIFAX",122,24,5.08333333333333,1.91666666666667,NA,NA,NA,NA
"2021-3","0580","September 30, 2021","HALIFAX",110,26,4.23076923076923,1.03846153846154,NA,NA,NA,NA
"2021-4","0580","December 31, 2021","HALIFAX",102,24,4.25,1.125,NA,NA,NA,NA
"2022-1","0580","March 31, 2022","HALIFAX",94,14,6.71428571428571,1.92857142857143,NA,NA,NA,NA
"2022-2","0580","June 30, 2022","HALIFAX",100,22,4.54545454545455,1.22727272727273,NA,NA,NA,NA
"1988-2","0610","June 30, 1988","HAMILTON",342,491,0.696537678207739,0,NA,NA,NA,NA
"1988-3","0610","September 30, 1988",NA,610,920,0.66304347826087,0.016304347826087,NA,NA,NA,NA
"1988-4","0610","December 31, 1988","HAMILTON",290,559,0.518783542039356,0.00536672629695885,NA,NA,NA,NA
"1989-1","0610","March 31, 1989","HAMILTON",290,455,0.637362637362637,0,NA,NA,NA,NA
"1989-2","0610","June 30, 1989","HAMILTON",286,406,0.704433497536946,0,NA,NA,NA,NA
"1989-3","0610","September 30, 1989",NA,277,461,0.600867678958785,0,NA,NA,NA,NA
"1989-4","0610","December 31, 1989",NA,348,441,0.789115646258503,0,NA,NA,NA,NA
"1990-1","0610","March 31, 1990","HAMILTON",260,387,0.671834625322997,0,NA,NA,NA,NA
"1990-2","0610","June 30, 1990",NA,299,379,0.788918205804749,0,NA,NA,NA,NA
"1990-3","0610","September 30, 1990",NA,346,416,0.831730769230769,0,NA,NA,NA,NA
"1990-4","0610","December 31, 1990","HAMILTON",459,360,1.275,0,NA,NA,NA,NA
"1991-1","0610","March 31, 1991","HAMILTON",363,277,1.31046931407942,0,NA,NA,NA,NA
"1991-2","0610","June 30, 1991",NA,310,220,1.40909090909091,0,NA,NA,NA,NA
"1991-3","0610","September 30, 1991","HAMILTON",331,279,1.18637992831541,0.021505376344086,NA,NA,NA,NA
"1991-4","0610","December 31, 1991",NA,478,353,1.35410764872521,0.0169971671388102,NA,NA,NA,NA
"1992-1","0610","March 31, 1992","HAMILTON",433,288,1.50347222222222,0.0208333333333333,NA,NA,NA,NA
"1992-2","0610","June 30, 1992",NA,455,342,1.33040935672515,0.0175438596491228,NA,NA,NA,NA
"1992-3","0610","September 30, 1992",NA,665,355,1.87323943661972,0.0169014084507042,NA,NA,NA,NA
"1992-4","0610","December 31, 1992",NA,674,345,1.9536231884058,0.0173913043478261,NA,NA,NA,NA
"1993-1","0610","March 31, 1993","HAMILTON",522,289,1.80622837370242,0.0207612456747405,NA,NA,NA,NA
"1993-2","0610","June 30, 1993",NA,470,311,1.5112540192926,0.0192926045016077,NA,NA,NA,NA
"1993-3","0610","September 30, 1993","HAMILTON",440,349,1.26074498567335,0,NA,NA,NA,NA
"1993-4","0610","December 31, 1993",NA,428,340,1.25882352941176,0,NA,NA,NA,NA
"1994-1","0610","March 31, 1994",NA,391,258,1.51550387596899,0,NA,NA,NA,NA
"1994-2","0610","June 30, 1994",NA,431,392,1.09948979591837,0,NA,NA,NA,NA
"1994-3","0610","September 30, 1994",NA,274,401,0.683291770573566,0,NA,NA,NA,NA
"1994-4","0610","December 31, 1994",NA,307,302,1.01655629139073,0,NA,NA,NA,NA
"1995-1","0610","March 31, 1995",NA,298,246,1.21138211382114,0,NA,NA,NA,NA
"1995-2","0610","June 30, 1995",NA,318,307,1.03583061889251,0,NA,NA,NA,NA
"1995-3","0610","September 30, 1995","HAMILTON",292,317,0.921135646687697,0,NA,NA,NA,NA
"1995-4","0610","December 31, 1995",NA,289,307,0.941368078175896,0,NA,NA,NA,NA
"1996-1","0610","March 31, 1996","HAMILTON",257,249,1.03212851405622,0,NA,NA,NA,NA
"1996-2","0610","June 30, 1996",NA,234,254,0.921259842519685,0,NA,NA,NA,NA
"1996-3","0610","September 30, 1996",NA,163,336,0.485119047619048,0,NA,NA,NA,NA
"1996-4","0610","December 31, 1996","HAMILTON",191,341,0.560117302052786,0,NA,NA,NA,NA
"1997-1","0610","March 31, 1997","HAMILTON",157,243,0.646090534979424,0,NA,NA,NA,NA
"1997-2","0610","June 30, 1997","HAMILTON",137,282,0.485815602836879,0,NA,NA,NA,NA
"1997-3","0610","September 30, 1997",NA,139,349,0.398280802292264,0,NA,NA,NA,NA
"1997-4","0610","December 31, 1997","HAMILTON",177,331,0.534743202416918,0,NA,NA,NA,NA
"1998-1","0610","March 31, 1998","HAMILTON",165,250,0.66,0,NA,NA,NA,NA
"1998-2","0610","June 30, 1998","HAMILTON",195,321,0.607476635514019,0,NA,NA,NA,NA
"1998-3","0610","September 30, 1998","HAMILTON",214,280,0.764285714285714,0.00714285714285714,NA,NA,NA,NA
"1998-4","0610","December 31, 1998","HAMILTON",155,251,0.617529880478088,0.00796812749003984,NA,NA,NA,NA
"1999-1","0610","March 31, 1999",NA,120,202,0.594059405940594,0,NA,NA,NA,NA
"1999-2","0610","June 30, 1999","HAMILTON",156,275,0.567272727272727,0,NA,NA,NA,NA
"1999-3","0610","September 30, 1999",NA,206,338,0.609467455621302,0,NA,NA,NA,NA
"1999-4","0610","December 31, 1999","HAMILTON",325,352,0.923295454545455,0.0113636363636364,NA,NA,NA,NA
"2000-1","0610","March 31, 2000",NA,442,415,1.06506024096386,0.00481927710843374,NA,NA,NA,NA
"2000-2","0610","June 30, 2000","HAMILTON",487,416,1.17067307692308,0.00480769230769231,NA,NA,NA,NA
"2000-3","0610","September 30, 2000",NA,587,412,1.4247572815534,0.00485436893203883,NA,NA,NA,NA
"2000-4","0610","December 31, 2000",NA,587,403,1.45657568238213,0.00992555831265509,NA,NA,NA,NA
"2001-1","0610","March 31, 2001","HAMILTON",428,362,1.18232044198895,0.0110497237569061,NA,NA,NA,NA
"2001-2","0610","June 30, 2001","HAMILTON",487,352,1.38352272727273,0.0511363636363636,NA,NA,NA,NA
"2001-3","0610","September 30, 2001","HAMILTON",487,378,1.28835978835979,0.0476190476190476,NA,NA,NA,NA
"2001-4","0610","December 31, 2001","HAMILTON",659,517,1.27466150870406,0.034816247582205,NA,NA,NA,NA
"2002-1","0610","March 31, 2002","HAMILTON",658,501,1.31337325349301,0.0179640718562874,NA,NA,NA,NA
"2002-2","0610","June 30, 2002","HAMILTON",620,475,1.30526315789474,0.0273684210526316,NA,NA,NA,NA
"2002-3","0610","September 30, 2002","HAMILTON",494,578,0.854671280276817,0.00865051903114187,NA,NA,NA,NA
"2002-4","0610","December 31, 2002","HAMILTON",351,494,0.710526315789474,0.0101214574898785,NA,NA,NA,NA
"2003-1","0610","March 31, 2003","HAMILTON",182,447,0.407158836689038,0.029082774049217,NA,NA,NA,NA
"2003-2","0610","June 30, 2003","HAMILTON",148,279,0.530465949820789,0.046594982078853,NA,NA,NA,NA
"2003-3","0610","September 30, 2003","HAMILTON",120,166,0.72289156626506,0.0481927710843374,NA,NA,NA,NA
"2003-4","0610","December 31, 2003","HAMILTON",122,287,0.425087108013937,0.0278745644599303,NA,NA,NA,NA
"2004-1","0610","March 31, 2004","HAMILTON",104,247,0.421052631578947,0.0323886639676113,NA,NA,NA,NA
"2004-2","0610","June 30, 2004","HAMILTON",117,202,0.579207920792079,0.0198019801980198,NA,NA,NA,NA
"2004-3","0610","September 30, 2004","HAMILTON",114,273,0.417582417582418,0,NA,NA,NA,NA
"2004-4","0610","December 31, 2004","HAMILTON",172,248,0.693548387096774,0,NA,NA,NA,NA
"2005-1","0610","March 31, 2005","HAMILTON",102,198,0.515151515151515,0,NA,NA,NA,NA
