"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","inventory_per_10kpop"
"225","1992-1","0140",1,1,"March 31, 1992","CALGARY",446,829,0.537997587454765,0,1992,1,"782132.749",5.70235680030322
"226","1992-1","0140",2,1,"March 31, 1992","CALGARY",57,55,1.03636363636364,0,1992,1,"782132.749",0.728776541742788
"227","1992-1","0140",2,3,"March 31, 1992","CALGARY",7,8,0.875,0,1992,1,"782132.749",0.0894988735473599
"228","1992-1","0140",4,1,"March 31, 1992","CALGARY",3,1,3,0,1992,1,"782132.749",0.0383566600917257
"229","1992-1","0140",4,3,"March 31, 1992","CALGARY",81,28,2.89285714285714,0,1992,1,"782132.749",1.03562982247659
"230","1992-1","0140",5,3,"March 31, 1992","CALGARY",20,4,5,0.75,1992,1,"782132.749",0.255711067278171
"231","1992-1","0610",1,1,"March 31, 1992","HAMILTON",150,191,0.785340314136126,0,1992,1,"623773.236",2.40472003835702
"232","1992-1","0610",1,3,"March 31, 1992","HAMILTON",14,14,1,0,1992,1,"623773.236",0.224440536913321
"233","1992-1","0610",2,1,"March 31, 1992","HAMILTON",8,7,1.14285714285714,0,1992,1,"623773.236",0.128251735379041
"234","1992-1","0610",4,1,"March 31, 1992",NA,8,6,1.33333333333333,0,1992,1,"623773.236",0.128251735379041
"235","1992-1","0610",4,3,"March 31, 1992","HAMILTON",192,61,3.14754098360656,0,1992,1,"623773.236",3.07804164909698
"236","1992-1","0610",5,3,"March 31, 1992","HAMILTON",61,9,6.77777777777778,0.666666666666667,1992,1,"623773.236",0.977919482265187
"237","1992-1","1265",1,1,"March 31, 1992",NA,149,334,0.446107784431138,0,1992,1,"746121.7732902999",1.99699305574383
"238","1992-1","1265",2,1,"March 31, 1992",NA,9,10,0.9,0,1992,1,"746121.7732902999",0.12062374162211
"239","1992-1","1265",4,1,"March 31, 1992",NA,81,43,1.88372093023256,0.232558139534884,1992,1,"746121.7732902999",1.08561367459899
"240","1992-1","1265",4,3,"March 31, 1992",NA,10,6,1.66666666666667,0.666666666666667,1992,1,"746121.7732902999",0.134026379580123
"241","1992-1","1265",5,3,"March 31, 1992",NA,260,13,20,0.923076923076923,1992,1,"746121.7732902999",3.48468586908319
"242","1992-2","0140",1,1,"June 30, 1992","CALGARY",439,1009,0.435084241823588,0,1992,2,"784994.777",5.59239389690869
"243","1992-2","0140",2,1,"June 30, 1992","CALGARY",59,54,1.09259259259259,0,1992,2,"784994.777",0.751597357443309
"244","1992-2","0140",2,3,"June 30, 1992","CALGARY",9,8,1.125,0,1992,2,"784994.777",0.114650444355759
"245","1992-2","0140",4,3,"June 30, 1992","CALGARY",72,26,2.76923076923077,0,1992,2,"784994.777",0.917203554846073
"246","1992-2","0140",5,1,"June 30, 1992","CALGARY",1,1,1,0,1992,2,"784994.777",0.012738938261751
"247","1992-2","0140",5,3,"June 30, 1992","CALGARY",34,8,4.25,0,1992,2,"784994.777",0.433123900899534
"248","1992-2","0610",1,1,"June 30, 1992",NA,165,250,0.66,0,1992,2,"624391.6460000001",2.64257219098027
"249","1992-2","0610",1,3,"June 30, 1992","HAMILTON",8,9,0.888888888888889,0,1992,2,"624391.6460000001",0.128124712289953
"250","1992-2","0610",2,1,"June 30, 1992","HAMILTON",8,8,1,0,1992,2,"624391.6460000001",0.128124712289953
"251","1992-2","0610",4,1,"June 30, 1992",NA,10,7,1.42857142857143,0,1992,2,"624391.6460000001",0.160155890362441
"252","1992-2","0610",4,3,"June 30, 1992","HAMILTON",180,58,3.10344827586207,0,1992,2,"624391.6460000001",2.88280602652394
"253","1992-2","0610",5,3,"June 30, 1992","HAMILTON",84,10,8.4,0.6,1992,2,"624391.6460000001",1.3453094790445
"254","1992-2","1265",1,1,"June 30, 1992","OTTAWA",122,307,0.397394136807818,0,1992,2,"749247.3200669179",1.62830078576863
"255","1992-2","1265",2,1,"June 30, 1992",NA,5,10,0.5,0,1992,2,"749247.3200669179",0.0667336387610093
"256","1992-2","1265",4,1,"June 30, 1992","OTTAWA",64,34,1.88235294117647,0.0588235294117647,1992,2,"749247.3200669179",0.854190576140919
"257","1992-2","1265",4,3,"June 30, 1992",NA,10,8,1.25,1.25,1992,2,"749247.3200669179",0.133467277522019
"258","1992-2","1265",5,3,"June 30, 1992",NA,227,13,17.4615384615385,0.923076923076923,1992,2,"749247.3200669179",3.02970719974982
"259","1992-3","0140",1,1,"September 30, 1992","CALGARY",348,982,0.354378818737271,0,1992,3,"786397.575",4.42524253714796
"260","1992-3","0140",2,1,"September 30, 1992","CALGARY",46,53,0.867924528301887,0,1992,3,"786397.575",0.584945852611511
"261","1992-3","0140",2,3,"September 30, 1992","CALGARY",7,5,1.4,0,1992,3,"786397.575",0.0890134993104474
"262","1992-3","0140",4,3,"September 30, 1992","CALGARY",94,42,2.23809523809524,0,1992,3,"786397.575",1.19532413359744
"263","1992-3","0140",5,3,"September 30, 1992","CALGARY",21,5,4.2,0,1992,3,"786397.575",0.267040497931342
"264","1992-3","0610",1,1,"September 30, 1992",NA,120,263,0.456273764258555,0,1992,3,"624313.014",1.92211274327208
"265","1992-3","0610",1,3,"September 30, 1992","HAMILTON",4,6,0.666666666666667,0,1992,3,"624313.014",0.064070424775736
"266","1992-3","0610",2,1,"September 30, 1992","HAMILTON",18,16,1.125,0,1992,3,"624313.014",0.288316911490812
"267","1992-3","0610",4,1,"September 30, 1992","HAMILTON",13,9,1.44444444444444,0,1992,3,"624313.014",0.208228880521142
"268","1992-3","0610",4,3,"September 30, 1992","HAMILTON",127,49,2.59183673469388,0,1992,3,"624313.014",2.03423598662962
"269","1992-3","0610",5,3,"September 30, 1992","HAMILTON",383,12,31.9166666666667,0.5,1992,3,"624313.014",6.13474317227672
"270","1992-3","1265",1,1,"September 30, 1992",NA,110,158,0.69620253164557,0,1992,3,"752402.879727156",1.46198270851767
"271","1992-3","1265",2,1,"September 30, 1992","OTTAWA",3,2,1.5,0,1992,3,"752402.879727156",0.0398722556868455
"272","1992-3","1265",4,1,"September 30, 1992","OTTAWA",72,44,1.63636363636364,0.0454545454545455,1992,3,"752402.879727156",0.956934136484291
"273","1992-3","1265",4,3,"September 30, 1992",NA,6,4,1.5,0.5,1992,3,"752402.879727156",0.0797445113736909
"274","1992-3","1265",5,3,"September 30, 1992",NA,191,12,15.9166666666667,0,1992,3,"752402.879727156",2.53853361206249
"275","1992-4","0140",1,1,"December 31, 1992","CALGARY",344,797,0.431618569636135,0,1992,4,"789289.723",4.35834890504459
"276","1992-4","0140",2,1,"December 31, 1992","CALGARY",49,54,0.907407407407407,0,1992,4,"789289.723",0.620811326590654
"277","1992-4","0140",2,3,"December 31, 1992","CALGARY",10,9,1.11111111111111,0,1992,4,"789289.723",0.126696189100133
"278","1992-4","0140",4,3,"December 31, 1992","CALGARY",113,49,2.30612244897959,0,1992,4,"789289.723",1.43166693683151
"279","1992-4","0140",5,3,"December 31, 1992","CALGARY",38,7,5.42857142857143,0,1992,4,"789289.723",0.481445518580507
"280","1992-4","0610",1,1,"December 31, 1992","HAMILTON",132,259,0.50965250965251,0,1992,4,"625032.573",2.11188993505463
"281","1992-4","0610",1,3,"December 31, 1992","HAMILTON",4,4,1,0,1992,4,"625032.573",0.0639966646986252
"282","1992-4","0610",2,1,"December 31, 1992","HAMILTON",6,7,0.857142857142857,0,1992,4,"625032.573",0.0959949970479378
"283","1992-4","0610",4,1,"December 31, 1992","HAMILTON",19,11,1.72727272727273,0,1992,4,"625032.573",0.30398415731847
"284","1992-4","0610",4,3,"December 31, 1992","HAMILTON",137,54,2.53703703703704,0,1992,4,"625032.573",2.19188576592791
"285","1992-4","0610",5,3,"December 31, 1992","HAMILTON",376,10,37.6,0.6,1992,4,"625032.573",6.01568648167077
"286","1992-4","1265",1,1,"December 31, 1992",NA,155,413,0.375302663438257,0,1992,4,"755695.390365255",2.05109098158033
"287","1992-4","1265",2,1,"December 31, 1992","OTTAWA",14,11,1.27272727272727,0,1992,4,"755695.390365255",0.185259830594352
"288","1992-4","1265",4,1,"December 31, 1992","OTTAWA",157,77,2.03896103896104,0.025974025974026,1992,4,"755695.390365255",2.07755667166524
"289","1992-4","1265",4,3,"December 31, 1992",NA,51,21,2.42857142857143,0.0952380952380952,1992,4,"755695.390365255",0.67487509716514
"290","1992-4","1265",5,3,"December 31, 1992",NA,225,14,16.0714285714286,0,1992,4,"755695.390365255",2.97739013455209
"291","1993-1","0140",1,1,"March 31, 1993","CALGARY",391,703,0.556187766714083,0,1993,1,"792442.646",4.93411102965804
"292","1993-1","0140",1,3,"March 31, 1993","CALGARY",5,6,0.833333333333333,0,1993,1,"792442.646",0.0630960489726092
"293","1993-1","0140",2,1,"March 31, 1993","CALGARY",38,42,0.904761904761905,0,1993,1,"792442.646",0.47952997219183
"294","1993-1","0140",2,3,"March 31, 1993","CALGARY",18,17,1.05882352941176,0,1993,1,"792442.646",0.227145776301393
"295","1993-1","0140",4,3,"March 31, 1993","CALGARY",92,39,2.35897435897436,0,1993,1,"792442.646",1.16096730109601
"296","1993-1","0140",5,1,"March 31, 1993","CALGARY",4,1,4,0,1993,1,"792442.646",0.0504768391780873
"297","1993-1","0140",5,3,"March 31, 1993","CALGARY",33,7,4.71428571428571,0,1993,1,"792442.646",0.416433923219221
"298","1993-1","0610",1,1,"March 31, 1993","HAMILTON",160,215,0.744186046511628,0,1993,1,"625927.3080000001",2.55620737352459
"299","1993-1","0610",1,3,"March 31, 1993","HAMILTON",3,7,0.428571428571429,0,1993,1,"625927.3080000001",0.0479288882535861
"300","1993-1","0610",2,1,"March 31, 1993","HAMILTON",3,4,0.75,0,1993,1,"625927.3080000001",0.0479288882535861
"301","1993-1","0610",4,1,"March 31, 1993","HAMILTON",15,14,1.07142857142857,0,1993,1,"625927.3080000001",0.239644441267931
"302","1993-1","0610",4,3,"March 31, 1993","HAMILTON",110,39,2.82051282051282,0,1993,1,"625927.3080000001",1.75739256929816
"303","1993-1","0610",5,3,"March 31, 1993","HAMILTON",231,10,23.1,0.6,1993,1,"625927.3080000001",3.69052439552613
"304","1993-1","1265",1,1,"March 31, 1993",NA,179,324,0.552469135802469,0,1993,1,"759175.950016865",2.35781968588472
"305","1993-1","1265",2,1,"March 31, 1993","OTTAWA",7,7,1,0,1993,1,"759175.950016865",0.0922052391128104
"306","1993-1","1265",4,1,"March 31, 1993","OTTAWA",176,85,2.07058823529412,0.0235294117647059,1993,1,"759175.950016865",2.31830315483637
"307","1993-1","1265",4,3,"March 31, 1993",NA,45,18,2.5,0.111111111111111,1993,1,"759175.950016865",0.592747965725209
"308","1993-1","1265",5,3,"March 31, 1993",NA,218,15,14.5333333333333,0,1993,1,"759175.950016865",2.87153458951324
"309","1993-2","0140",1,1,"June 30, 1993","CALGARY",489,949,0.515279241306639,0,1993,2,"795856.344",6.14432496123949
"310","1993-2","0140",1,3,"June 30, 1993","CALGARY",3,4,0.75,0,1993,2,"795856.344",0.0376952451609784
"311","1993-2","0140",2,1,"June 30, 1993","CALGARY",64,59,1.08474576271186,0,1993,2,"795856.344",0.804165230100874
"312","1993-2","0140",2,3,"June 30, 1993","CALGARY",19,21,0.904761904761905,0,1993,2,"795856.344",0.238736552686197
"313","1993-2","0140",4,3,"June 30, 1993","CALGARY",110,46,2.39130434782609,0,1993,2,"795856.344",1.38215898923588
"314","1993-2","0140",5,3,"June 30, 1993","CALGARY",31,9,3.44444444444444,0,1993,2,"795856.344",0.389517533330111
"315","1993-2","0610",1,1,"June 30, 1993","HAMILTON",160,262,0.610687022900763,0,1993,2,"626997.22",2.55184544518395
"316","1993-2","0610",1,3,"June 30, 1993","HAMILTON",2,6,0.333333333333333,0,1993,2,"626997.22",0.0318980680647994
"317","1993-2","0610",2,1,"June 30, 1993","HAMILTON",1,2,0.5,0,1993,2,"626997.22",0.0159490340323997
"318","1993-2","0610",4,1,"June 30, 1993","HAMILTON",6,6,1,0,1993,2,"626997.22",0.0956942041943982
"319","1993-2","0610",4,3,"June 30, 1993",NA,84,26,3.23076923076923,0,1993,2,"626997.22",1.33971885872157
"320","1993-2","0610",5,3,"June 30, 1993","HAMILTON",217,9,24.1111111111111,0.666666666666667,1993,2,"626997.22",3.46094038503073
"321","1993-2","1265",1,1,"June 30, 1993","OTTAWA",154,352,0.4375,0,1993,2,"762672.296483289",2.01921586387889
"322","1993-2","1265",2,1,"June 30, 1993","OTTAWA",8,9,0.888888888888889,0,1993,2,"762672.296483289",0.104894330591111
"323","1993-2","1265",4,1,"June 30, 1993","OTTAWA",151,73,2.06849315068493,0.0273972602739726,1993,2,"762672.296483289",1.97988048990722
"324","1993-2","1265",4,3,"June 30, 1993",NA,20,13,1.53846153846154,0.153846153846154,1993,2,"762672.296483289",0.262235826477778
"325","1993-2","1265",5,1,"June 30, 1993",NA,1,1,1,0,1993,2,"762672.296483289",0.0131117913238889
"326","1993-2","1265",5,3,"June 30, 1993",NA,200,13,15.3846153846154,0,1993,2,"762672.296483289",2.62235826477778
"327","1993-3","0140",1,1,"September 30, 1993","CALGARY",487,987,0.493414387031408,0,1993,3,"799783.125",6.0891507307059
"328","1993-3","0140",1,3,"September 30, 1993","CALGARY",7,9,0.777777777777778,0,1993,3,"799783.125",0.0875237271354031
"329","1993-3","0140",2,1,"September 30, 1993","CALGARY",71,68,1.04411764705882,0,1993,3,"799783.125",0.887740660944803
"330","1993-3","0140",2,3,"September 30, 1993","CALGARY",12,15,0.8,0,1993,3,"799783.125",0.150040675089262
"331","1993-3","0140",4,1,"September 30, 1993","CALGARY",1,1,1,0,1993,3,"799783.125",0.0125033895907719
"332","1993-3","0140",4,3,"September 30, 1993","CALGARY",83,39,2.12820512820513,0,1993,3,"799783.125",1.03778133603407
"333","1993-3","0140",5,3,"September 30, 1993","CALGARY",22,6,3.66666666666667,0,1993,3,"799783.125",0.275074570996981
"334","1993-3","0610",1,1,"September 30, 1993","HAMILTON",156,292,0.534246575342466,0,1993,3,"628465.428",2.48223677945893
"335","1993-3","0610",1,3,"September 30, 1993","HAMILTON",1,1,1,0,1993,3,"628465.428",0.0159117742273009
"336","1993-3","0610",2,1,"September 30, 1993","HAMILTON",5,18,0.277777777777778,0,1993,3,"628465.428",0.0795588711365043
"337","1993-3","0610",4,1,"September 30, 1993","HAMILTON",13,10,1.3,0,1993,3,"628465.428",0.206853064954911
"338","1993-3","0610",4,3,"September 30, 1993",NA,79,23,3.43478260869565,0,1993,3,"628465.428",1.25703016395677
"339","1993-3","0610",5,3,"September 30, 1993","HAMILTON",186,5,37.2,0,1993,3,"628465.428",2.95959000627796
"340","1993-3","1265",1,1,"September 30, 1993","OTTAWA",204,418,0.488038277511962,0,1993,3,"765956.32750724",2.66333722529463
"341","1993-3","1265",2,1,"September 30, 1993","OTTAWA",14,15,0.933333333333333,0,1993,3,"765956.32750724",0.182778044873161
"342","1993-3","1265",4,1,"September 30, 1993","OTTAWA",201,91,2.20879120879121,0,1993,3,"765956.32750724",2.62417050139324
"343","1993-3","1265",4,3,"September 30, 1993",NA,10,7,1.42857142857143,0.285714285714286,1993,3,"765956.32750724",0.130555746337972
"344","1993-3","1265",5,1,"September 30, 1993",NA,1,1,1,0,1993,3,"765956.32750724",0.0130555746337972
"345","1993-3","1265",5,3,"September 30, 1993",NA,153,13,11.7692307692308,0,1993,3,"765956.32750724",1.99750291897097
"346","1993-4","0140",1,1,"December 31, 1993","CALGARY",474,893,0.530795072788354,0,1993,4,"803617.45",5.89832886281899
"347","1993-4","0140",1,3,"December 31, 1993","CALGARY",4,5,0.8,0,1993,4,"803617.45",0.0497749271123966
"348","1993-4","0140",2,1,"December 31, 1993","CALGARY",58,60,0.966666666666667,0,1993,4,"803617.45",0.72173644312975
"349","1993-4","0140",2,3,"December 31, 1993","CALGARY",14,13,1.07692307692308,0,1993,4,"803617.45",0.174212244893388
"350","1993-4","0140",4,1,"December 31, 1993","CALGARY",3,2,1.5,0,1993,4,"803617.45",0.0373311953342974
"351","1993-4","0140",4,3,"December 31, 1993","CALGARY",73,38,1.92105263157895,0,1993,4,"803617.45",0.908392419801238
"352","1993-4","0140",5,3,"December 31, 1993","CALGARY",15,5,3,0,1993,4,"803617.45",0.186655976671487
"353","1993-4","0610",1,1,"December 31, 1993","HAMILTON",155,282,0.549645390070922,0,1993,4,"629796.445",2.4611126536289
"354","1993-4","0610",1,3,"December 31, 1993","HAMILTON",0,8,0,0,1993,4,"629796.445",0
"355","1993-4","0610",2,1,"December 31, 1993","HAMILTON",7,13,0.538461538461538,0,1993,4,"629796.445",0.111147023067112
"356","1993-4","0610",4,1,"December 31, 1993","HAMILTON",12,10,1.2,0,1993,4,"629796.445",0.190537753829334
"357","1993-4","0610",4,3,"December 31, 1993",NA,70,22,3.18181818181818,0,1993,4,"629796.445",1.11147023067112
"358","1993-4","0610",5,3,"December 31, 1993","HAMILTON",184,5,36.8,0,1993,4,"629796.445",2.9215788920498
"359","1993-4","1265",1,1,"December 31, 1993","OTTAWA",245,365,0.671232876712329,0,1993,4,"768799.940831432",3.18678484463774
"360","1993-4","1265",2,1,"December 31, 1993",NA,23,17,1.35294117647059,0,1993,4,"768799.940831432",0.299167556843543
"361","1993-4","1265",4,1,"December 31, 1993","OTTAWA",251,110,2.28181818181818,0,1993,4,"768799.940831432",3.26482855511867
"362","1993-4","1265",4,3,"December 31, 1993",NA,10,7,1.42857142857143,0.285714285714286,1993,4,"768799.940831432",0.13007285080154
"363","1993-4","1265",5,3,"December 31, 1993",NA,119,12,9.91666666666667,0,1993,4,"768799.940831432",1.54786692453833
"364","1994-1","0140",1,1,"March 31, 1994","CALGARY",542,850,0.637647058823529,0,1994,1,"807611.627",6.71114656946364
"365","1994-1","0140",1,3,"March 31, 1994","CALGARY",2,2,1,0,1994,1,"807611.627",0.0247643784851057
"366","1994-1","0140",2,1,"March 31, 1994","CALGARY",55,52,1.05769230769231,0,1994,1,"807611.627",0.681020408340406
"367","1994-1","0140",2,3,"March 31, 1994","CALGARY",16,16,1,0,1994,1,"807611.627",0.198115027880846
"368","1994-1","0140",4,1,"March 31, 1994","CALGARY",7,4,1.75,0,1994,1,"807611.627",0.0866753246978699
"369","1994-1","0140",4,3,"March 31, 1994","CALGARY",72,36,2,0,1994,1,"807611.627",0.891517625463805
"370","1994-1","0140",5,3,"March 31, 1994","CALGARY",45,5,9,0,1994,1,"807611.627",0.557198515914878
"371","1994-1","0610",1,1,"March 31, 1994",NA,139,222,0.626126126126126,0,1994,1,"631213.391",2.20210790806876
"372","1994-1","0610",2,1,"March 31, 1994",NA,3,2,1.5,0,1994,1,"631213.391",0.0475275088072395
"373","1994-1","0610",4,1,"March 31, 1994","HAMILTON",18,10,1.8,0,1994,1,"631213.391",0.285165052843437
"374","1994-1","0610",4,3,"March 31, 1994",NA,62,20,3.1,0,1994,1,"631213.391",0.982235182016283
"375","1994-1","0610",5,3,"March 31, 1994",NA,169,4,42.25,0,1994,1,"631213.391",2.67738299614116
"376","1994-1","1265",1,1,"March 31, 1994",NA,221,294,0.751700680272109,0,1994,1,"771049.602307312",2.86622286476347
"377","1994-1","1265",2,1,"March 31, 1994","OTTAWA",28,20,1.4,0,1994,1,"771049.602307312",0.363141358431571
"378","1994-1","1265",4,1,"March 31, 1994",NA,165,86,1.91860465116279,0,1994,1,"771049.602307312",2.13994014790033
"379","1994-1","1265",4,3,"March 31, 1994",NA,2,2,1,0,1994,1,"771049.602307312",0.0259386684593979
"380","1994-1","1265",5,3,"March 31, 1994",NA,95,12,7.91666666666667,0,1994,1,"771049.602307312",1.2320867518214
"381","1994-2","0140",1,1,"June 30, 1994","CALGARY",494,1063,0.464722483537159,0,1994,2,"811765.6560000001",6.0855001236958
"382","1994-2","0140",1,3,"June 30, 1994","CALGARY",1,1,1,0,1994,2,"811765.6560000001",0.0123188261613275
"383","1994-2","0140",2,1,"June 30, 1994","CALGARY",37,61,0.60655737704918,0,1994,2,"811765.6560000001",0.455796567969118
"384","1994-2","0140",2,3,"June 30, 1994","CALGARY",21,25,0.84,0,1994,2,"811765.6560000001",0.258695349387878
"385","1994-2","0140",4,1,"June 30, 1994","CALGARY",6,4,1.5,0,1994,2,"811765.6560000001",0.0739129569679651
"386","1994-2","0140",4,3,"June 30, 1994","CALGARY",71,40,1.775,0,1994,2,"811765.6560000001",0.874636657454254
"387","1994-2","0140",5,3,"June 30, 1994","CALGARY",39,6,6.5,0,1994,2,"811765.6560000001",0.480434220291773
"388","1994-2","0610",1,1,"June 30, 1994","HAMILTON",173,350,0.494285714285714,0,1994,2,"632716.265",2.73424297066237
"389","1994-2","0610",1,3,"June 30, 1994",NA,0,1,0,0,1994,2,"632716.265",0
"390","1994-2","0610",2,1,"June 30, 1994","HAMILTON",4,4,1,0,1994,2,"632716.265",0.0632194906511531
"391","1994-2","0610",4,1,"June 30, 1994","HAMILTON",15,11,1.36363636363636,0,1994,2,"632716.265",0.237073089941824
"392","1994-2","0610",4,3,"June 30, 1994",NA,73,23,3.17391304347826,0,1994,2,"632716.265",1.15375570438354
"393","1994-2","0610",5,3,"June 30, 1994",NA,166,3,55.3333333333333,0,1994,2,"632716.265",2.62360886202285
"394","1994-2","1265",1,1,"June 30, 1994",NA,98,246,0.398373983739837,0,1994,2,"772850.0502212549",1.26803381809892
