"reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount"
"2022-2","2410","V7C","June 30, 2022","VANCOUVER",7,7,1,0
"2022-2","2410","V3W","June 30, 2022","VANCOUVER",1,1,1,0
"2022-2","2410","V6R","June 30, 2022","VANCOUVER",3,3,1,0
"2022-2","2410","V5R","June 30, 2022","VANCOUVER",1,1,1,0
"2022-2","2410","V7T","June 30, 2022","VANCOUVER",2,2,1,0
"2022-2","2410","V7A","June 30, 2022","VANCOUVER",4,4,1,0
"2022-2","2410","V5J","June 30, 2022","VANCOUVER",2,2,1,0
"2022-2","2410","V6S","June 30, 2022","VANCOUVER",55,6,9.16666666666667,1
"2022-2","2410","V5B","June 30, 2022","VANCOUVER",8,8,1,0
"2022-2","2410","V1M","June 30, 2022","VANCOUVER",2,2,1,0
"2022-2","2410","V6L","June 30, 2022","VANCOUVER",4,4,1,0
"2022-2","2410",NA,"June 30, 2022","VANCOUVER",41688,6726,6.19803746654773,0.650163544454356
"2022-2","2410","V7V","June 30, 2022","VANCOUVER",5,5,1,0
"2022-2","2410","V5M","June 30, 2022","VANCOUVER",5,5,1,0
"2022-2","2410","V6G","June 30, 2022","VANCOUVER",191,1,191,43
"2022-2","2410","V5X","June 30, 2022","VANCOUVER",21,1,21,4
"2022-2","2410","V3H","June 30, 2022","VANCOUVER",222,4,55.5,6.5
"1988-2","2440",NA,"June 30, 1988","VICTORIA",121,10,12.1,0
"1988-2","2440","nan","June 30, 1988","VICTORIA",1227,673,1.82317979197623,0.00445765230312036
"1988-3","2440",NA,"September 30, 1988","VICTORIA",268,11,24.3636363636364,0
"1988-3","2440","nan","September 30, 1988","VICTORIA",956,545,1.75412844036697,0.0385321100917431
"1988-4","2440","nan","December 31, 1988","VICTORIA",933,540,1.72777777777778,0.0351851851851852
"1988-4","2440",NA,"December 31, 1988","VICTORIA",290,11,26.3636363636364,0.454545454545455
"1989-1","2440",NA,"March 31, 1989","VICTORIA",162,5,32.4,0.8
"1989-1","2440","nan","March 31, 1989",NA,1130,538,2.1003717472119,0.0278810408921933
"1989-2","2440",NA,"June 30, 1989",NA,373,10,37.3,0.4
"1989-2","2440","nan","June 30, 1989","VICTORIA",1453,669,2.17189835575486,0.0164424514200299
"1989-3","2440",NA,"September 30, 1989","VICTORIA",239,11,21.7272727272727,0
"1989-3","2440","nan","September 30, 1989",NA,1359,656,2.07164634146341,0.0106707317073171
"1989-4","2440",NA,"December 31, 1989",NA,241,14,17.2142857142857,0
"1989-4","2440","nan","December 31, 1989","VICTORIA",1489,620,2.40161290322581,0.00645161290322581
"1990-1","2440","nan","March 31, 1990","VICTORIA",1843,715,2.57762237762238,0.013986013986014
"1990-1","2440",NA,"March 31, 1990","VICTORIA",74,25,2.96,0
"1990-2","2440","nan","June 30, 1990","VICTORIA",2394,697,3.43472022955524,0.0401721664275466
"1990-2","2440","V9E","June 30, 1990","VICTORIA",1,1,1,0
"1990-2","2440",NA,"June 30, 1990","VICTORIA",8,5,1.6,0
"1990-3","2440","V9E","September 30, 1990","VICTORIA",1,1,1,0
"1990-3","2440",NA,"September 30, 1990","VICTORIA",4,3,1.33333333333333,0
"1990-3","2440","nan","September 30, 1990","VICTORIA",1916,512,3.7421875,0.02734375
"1990-4","2440",NA,"December 31, 1990","VICTORIA",3,2,1.5,0
"1990-4","2440","V9E","December 31, 1990","VICTORIA",1,1,1,0
"1990-4","2440","nan","December 31, 1990",NA,1553,529,2.93572778827977,0.0812854442344045
"1991-1","2440",NA,"March 31, 1991","VICTORIA",1,1,1,0
"1991-1","2440","V9E","March 31, 1991","VICTORIA",1,1,1,0
"1991-1","2440","nan","March 31, 1991",NA,1037,386,2.68652849740933,0.0569948186528497
"1991-2","2440","nan","June 30, 1991",NA,952,437,2.17848970251716,0.0892448512585812
"1991-2","2440","V9E","June 30, 1991","VICTORIA",1,1,1,0
"1991-2","2440",NA,"June 30, 1991","VICTORIA",4,4,1,0
"1991-3","2440","nan","September 30, 1991",NA,1053,500,2.106,0.042
"1991-3","2440",NA,"September 30, 1991",NA,1,1,1,0
"1991-3","2440","V9E","September 30, 1991","VICTORIA",1,1,1,0
"1991-4","2440","nan","December 31, 1991","VICTORIA",1124,484,2.32231404958678,0.0516528925619835
"1991-4","2440","V9E","December 31, 1991","VICTORIA",1,1,1,0
"1992-1","2440","V9E","March 31, 1992","VICTORIA",1,1,1,0
"1992-1","2440","nan","March 31, 1992","VICTORIA",968,436,2.22018348623853,0.0642201834862385
"1992-2","2440","nan","June 30, 1992",NA,955,469,2.0362473347548,0.0682302771855011
"1992-3","2440","nan","September 30, 1992","VICTORIA",1239,482,2.57053941908714,0.033195020746888
"1992-4","2440",NA,"December 31, 1992","VICTORIA",3,1,3,0
"1992-4","2440","nan","December 31, 1992","VICTORIA",1224,439,2.78815489749431,0.109339407744875
"1993-1","2440","nan","March 31, 1993",NA,1412,438,3.22374429223744,0.155251141552511
"1993-1","2440",NA,"March 31, 1993","VICTORIA",3,1,3,0
"1993-2","2440","V8S","June 30, 1993",NA,1,1,1,0
"1993-2","2440","nan","June 30, 1993","VICTORIA",1322,477,2.77148846960168,0.119496855345912
"1993-2","2440",NA,"June 30, 1993","VICTORIA",3,1,3,0
"1993-3","2440","nan","September 30, 1993","VICTORIA",1293,502,2.57569721115538,0.111553784860558
"1993-3","2440","V8S","September 30, 1993",NA,1,1,1,0
"1993-3","2440",NA,"September 30, 1993","VICTORIA",3,1,3,0
"1993-4","2440","V8S","December 31, 1993",NA,1,1,1,0
"1993-4","2440","nan","December 31, 1993","VICTORIA",1413,457,3.09190371991247,0.227571115973742
"1993-4","2440",NA,"December 31, 1993","VICTORIA",4,2,2,0
"1994-1","2440","nan","March 31, 1994","VICTORIA",1502,409,3.67237163814181,0.19559902200489
"1994-1","2440","V8S","March 31, 1994",NA,1,1,1,0
"1994-1","2440",NA,"March 31, 1994","VICTORIA",3,1,3,0
"1994-2","2440",NA,"June 30, 1994","VICTORIA",3,1,3,0
"1994-2","2440","nan","June 30, 1994","VICTORIA",1674,458,3.65502183406114,0.179039301310044
"1994-2","2440","V8S","June 30, 1994",NA,1,1,1,0
"1994-3","2440","nan","September 30, 1994","VICTORIA",1294,452,2.86283185840708,0.0619469026548673
"1994-3","2440",NA,"September 30, 1994","VICTORIA",3,1,3,0
"1994-3","2440","V8S","September 30, 1994",NA,2,2,1,0
"1994-4","2440","nan","December 31, 1994","VICTORIA",1160,398,2.91457286432161,0.092964824120603
"1994-4","2440",NA,"December 31, 1994","VICTORIA",3,1,3,0
"1994-4","2440","V8S","December 31, 1994",NA,2,2,1,0
"1995-1","2440","V8S","March 31, 1995",NA,2,2,1,0
"1995-1","2440","nan","March 31, 1995","VICTORIA",975,315,3.0952380952381,0.142857142857143
"1995-2","2440","V8S","June 30, 1995",NA,2,2,1,0
"1995-2","2440","nan","June 30, 1995","VICTORIA",826,279,2.96057347670251,0.0931899641577061
"1995-3","2440","nan","September 30, 1995","VICTORIA",757,283,2.67491166077739,0.0282685512367491
"1995-3","2440","V8S","September 30, 1995",NA,2,2,1,0
"1995-4","2440","nan","December 31, 1995","VICTORIA",551,246,2.23983739837398,0.016260162601626
"1995-4","2440","V8S","December 31, 1995",NA,1,1,1,0
"1996-1","2440","nan","March 31, 1996","VICTORIA",707,248,2.8508064516129,0.032258064516129
"1996-1","2440","V8S","March 31, 1996",NA,1,1,1,0
"1996-2","2440","nan","June 30, 1996","VICTORIA",573,317,1.80757097791798,0.0126182965299685
"1996-2","2440","V8S","June 30, 1996",NA,1,1,1,0
"1996-2","2440",NA,"June 30, 1996","VICTORIA",1,1,1,0
"1996-3","2440",NA,"September 30, 1996","VICTORIA",2,2,1,0
"1996-3","2440","V8S","September 30, 1996",NA,1,1,1,0
"1996-3","2440","nan","September 30, 1996",NA,636,350,1.81714285714286,0
"1996-4","2440","nan","December 31, 1996","VICTORIA",584,318,1.83647798742138,0.0251572327044025
"1996-4","2440",NA,"December 31, 1996","VICTORIA",2,2,1,0
"1996-4","2440","V8S","December 31, 1996",NA,1,1,1,0
"1997-1","2440",NA,"March 31, 1997","VICTORIA",2,2,1,0
"1997-1","2440","nan","March 31, 1997","VICTORIA",627,319,1.96551724137931,0
"1997-1","2440","V8S","March 31, 1997",NA,1,1,1,0
"1997-2","2440","nan","June 30, 1997",NA,684,356,1.92134831460674,0.143258426966292
"1997-2","2440",NA,"June 30, 1997","VICTORIA",4,4,1,0
"1997-2","2440","V8S","June 30, 1997",NA,1,1,1,0
"1997-3","2440",NA,"September 30, 1997",NA,3,3,1,0
"1997-3","2440","nan","September 30, 1997",NA,654,359,1.82172701949861,0.0167130919220056
"1997-4","2440",NA,"December 31, 1997","VICTORIA",2,2,1,0
"1997-4","2440","nan","December 31, 1997","VICTORIA",646,333,1.93993993993994,0.012012012012012
"1998-1","2440",NA,"March 31, 1998","VICTORIA",1,1,1,0
"1998-1","2440","nan","March 31, 1998","VICTORIA",588,310,1.89677419354839,0
"1998-2","2440",NA,"June 30, 1998",NA,10,3,3.33333333333333,0
"1998-2","2440","nan","June 30, 1998","VICTORIA",493,280,1.76071428571429,0.0107142857142857
"1998-3","2440","nan","September 30, 1998","VICTORIA",456,253,1.80237154150198,0.0118577075098814
"1998-3","2440","V8S","September 30, 1998",NA,1,1,1,0
"1998-3","2440",NA,"September 30, 1998","VICTORIA",10,3,3.33333333333333,0
"1998-4","2440","nan","December 31, 1998",NA,454,212,2.14150943396226,0.0141509433962264
"1998-4","2440","V8S","December 31, 1998",NA,1,1,1,0
"1998-4","2440",NA,"December 31, 1998","VICTORIA",11,4,2.75,0
"1999-1","2440","nan","March 31, 1999",NA,408,208,1.96153846153846,0
"1999-1","2440","V8S","March 31, 1999",NA,1,1,1,0
"1999-1","2440",NA,"March 31, 1999","VICTORIA",2,2,1,0
"1999-2","2440","nan","June 30, 1999","VICTORIA",653,282,2.31560283687943,0.0141843971631206
"1999-2","2440","V8S","June 30, 1999",NA,2,2,1,0
"1999-2","2440",NA,"June 30, 1999","VICTORIA",4,4,1,0
"1999-3","2440",NA,"September 30, 1999","VICTORIA",7,6,1.16666666666667,0
"1999-3","2440","V8S","September 30, 1999",NA,3,3,1,0
"1999-3","2440","V9Z","September 30, 1999",NA,1,1,1,0
"1999-3","2440","nan","September 30, 1999","VICTORIA",844,277,3.04693140794224,0.0469314079422383
"1999-4","2440","nan","December 31, 1999","VICTORIA",885,257,3.44357976653697,0.0505836575875486
"1999-4","2440","V9E","December 31, 1999","VICTORIA",1,1,1,0
"1999-4","2440","V8S","December 31, 1999",NA,3,3,1,0
"1999-4","2440",NA,"December 31, 1999","VICTORIA",4,3,1.33333333333333,0
"1999-4","2440","V9Z","December 31, 1999",NA,1,1,1,0
"2000-1","2440","nan","March 31, 2000","VICTORIA",861,259,3.32432432432432,0.0501930501930502
"2000-1","2440","V9Z","March 31, 2000",NA,1,1,1,0
"2000-1","2440",NA,"March 31, 2000","VICTORIA",4,3,1.33333333333333,0
"2000-1","2440","V9E","March 31, 2000","VICTORIA",1,1,1,0
"2000-1","2440","V8S","March 31, 2000",NA,3,3,1,0
"2000-2","2440","V8S","June 30, 2000",NA,3,3,1,0
"2000-2","2440","V9E","June 30, 2000","VICTORIA",1,1,1,0
"2000-2","2440","nan","June 30, 2000","VICTORIA",627,264,2.375,0.0757575757575758
"2000-2","2440","V9B","June 30, 2000","VICTORIA",1,1,1,0
"2000-2","2440","V9Z","June 30, 2000",NA,1,1,1,0
"2000-3","2440","nan","September 30, 2000",NA,663,325,2.04,0.0738461538461539
"2000-3","2440","V9Z","September 30, 2000",NA,1,1,1,0
"2000-3","2440","V9E","September 30, 2000","VICTORIA",1,1,1,0
"2000-3","2440","V8S","September 30, 2000",NA,3,3,1,0
"2000-3","2440",NA,"September 30, 2000",NA,3,3,1,0
"2000-3","2440","V9B","September 30, 2000","VICTORIA",1,1,1,0
"2000-4","2440","nan","December 31, 2000",NA,629,277,2.27075812274368,0.0938628158844765
"2000-4","2440",NA,"December 31, 2000",NA,4,3,1.33333333333333,0
"2000-4","2440","V8S","December 31, 2000",NA,3,3,1,0
"2000-4","2440","V9E","December 31, 2000","VICTORIA",1,1,1,0
"2000-4","2440","V9B","December 31, 2000","VICTORIA",1,1,1,0
"2000-4","2440","V9Z","December 31, 2000",NA,1,1,1,0
"2000-4","2440","V8Y","December 31, 2000","VICTORIA",1,1,1,0
"2001-1","2440","V8S","March 31, 2001","VICTORIA",4,4,1,0
"2001-1","2440",NA,"March 31, 2001","VICTORIA",1,1,1,0
"2001-1","2440","nan","March 31, 2001","VICTORIA",668,238,2.80672268907563,0.15546218487395
"2001-1","2440","V9E","March 31, 2001","VICTORIA",2,2,1,0
"2001-1","2440","V8Y","March 31, 2001","VICTORIA",1,1,1,0
"2001-1","2440","V9Z","March 31, 2001","VICTORIA",1,1,1,0
"2001-1","2440","V9B","March 31, 2001","VICTORIA",1,1,1,0
"2001-2","2440","V8S","June 30, 2001","VICTORIA",4,4,1,0
"2001-2","2440",NA,"June 30, 2001","VICTORIA",3,3,1,0
"2001-2","2440","V8X","June 30, 2001","VICTORIA",1,1,1,0
"2001-2","2440","V9E","June 30, 2001","VICTORIA",3,3,1,0
"2001-2","2440","V8N","June 30, 2001","VICTORIA",2,2,1,0
"2001-2","2440","V9B","June 30, 2001","VICTORIA",2,2,1,0
"2001-2","2440","V8Y","June 30, 2001","VICTORIA",1,1,1,0
"2001-2","2440","V8Z","June 30, 2001","VICTORIA",1,1,1,0
"2001-2","2440","V9Z","June 30, 2001","VICTORIA",1,1,1,0
"2001-2","2440","nan","June 30, 2001","VICTORIA",662,256,2.5859375,0.140625
"2001-3","2440","V8Z","September 30, 2001","VICTORIA",1,1,1,0
"2001-3","2440",NA,"September 30, 2001","VICTORIA",1,1,1,0
"2001-3","2440","V9Z","September 30, 2001","VICTORIA",1,1,1,0
"2001-3","2440","V9B","September 30, 2001","VICTORIA",2,2,1,0
"2001-3","2440","V9E","September 30, 2001","VICTORIA",3,3,1,0
"2001-3","2440","V8Y","September 30, 2001","VICTORIA",1,1,1,0
"2001-3","2440","nan","September 30, 2001","VICTORIA",738,346,2.13294797687861,0.0867052023121387
"2001-3","2440","V8S","September 30, 2001","VICTORIA",5,5,1,0
"2001-3","2440","V8X","September 30, 2001","VICTORIA",1,1,1,0
"2001-3","2440","V8N","September 30, 2001","VICTORIA",2,2,1,0
"2001-4","2440","V8N","December 31, 2001","VICTORIA",2,2,1,0
"2001-4","2440","V8Y","December 31, 2001","VICTORIA",1,1,1,0
"2001-4","2440","V9Z","December 31, 2001","VICTORIA",1,1,1,0
"2001-4","2440","V8S","December 31, 2001","VICTORIA",7,7,1,0
"2001-4","2440","V8Z","December 31, 2001","VICTORIA",1,1,1,0
"2001-4","2440","V9B","December 31, 2001","VICTORIA",2,2,1,0
"2001-4","2440","V9A","December 31, 2001","VICTORIA",3,3,1,0
"2001-4","2440","V8X","December 31, 2001","VICTORIA",1,1,1,0
"2001-4","2440","V9E","December 31, 2001","VICTORIA",4,4,1,0
"2001-4","2440","nan","December 31, 2001","VICTORIA",844,347,2.43227665706052,0.0489913544668588
"2001-4","2440",NA,"December 31, 2001","VICTORIA",4,4,1,0
"2002-1","2440","V8Y","March 31, 2002","VICTORIA",1,1,1,0
"2002-1","2440","V9B","March 31, 2002","VICTORIA",5,5,1,0
"2002-1","2440","V8S","March 31, 2002","VICTORIA",7,7,1,0
"2002-1","2440","V8N","March 31, 2002","VICTORIA",3,3,1,0
"2002-1","2440","V8V","March 31, 2002","VICTORIA",2,2,1,0
"2002-1","2440","V9A","March 31, 2002","VICTORIA",5,5,1,0
"2002-1","2440","V9C","March 31, 2002","VICTORIA",2,2,1,0
"2002-1","2440","V9E","March 31, 2002","VICTORIA",5,5,1,0
"2002-1","2440","nan","March 31, 2002","VICTORIA",833,337,2.47181008902077,0.0741839762611276
"2002-1","2440","V9Z","March 31, 2002","VICTORIA",1,1,1,0
"2002-1","2440","V8X","March 31, 2002","VICTORIA",2,2,1,0
"2002-1","2440","V8Z","March 31, 2002","VICTORIA",1,1,1,0
"2002-1","2440",NA,"March 31, 2002","VICTORIA",3,3,1,0
"2002-2","2440","V8S","June 30, 2002","VICTORIA",7,7,1,0
"2002-2","2440","V8V","June 30, 2002","VICTORIA",2,2,1,0
"2002-2","2440","V9B","June 30, 2002","VICTORIA",10,10,1,0
"2002-2","2440","V8X","June 30, 2002","VICTORIA",4,4,1,0
"2002-2","2440","nan","June 30, 2002","VICTORIA",612,369,1.65853658536585,0.010840108401084
"2002-2","2440","V8Y","June 30, 2002","VICTORIA",1,1,1,0
"2002-2","2440","V9A","June 30, 2002","VICTORIA",9,9,1,0
"2002-2","2440","V9Z","June 30, 2002","VICTORIA",1,1,1,0
"2002-2","2440","V8Z","June 30, 2002","VICTORIA",1,1,1,0
"2002-2","2440",NA,"June 30, 2002","VICTORIA",2,2,1,0
"2002-2","2440","V9E","June 30, 2002","VICTORIA",5,5,1,0
"2002-2","2440","V9C","June 30, 2002","VICTORIA",3,3,1,0
"2002-2","2440","V8N","June 30, 2002","VICTORIA",4,4,1,0
"2002-3","2440","V8V","September 30, 2002","VICTORIA",2,2,1,0
"2002-3","2440",NA,"September 30, 2002","VICTORIA",4,4,1,0
"2002-3","2440","V9E","September 30, 2002","VICTORIA",5,5,1,0
"2002-3","2440","V8Z","September 30, 2002","VICTORIA",1,1,1,0
"2002-3","2440","nan","September 30, 2002","VICTORIA",648,378,1.71428571428571,0.00793650793650794
"2002-3","2440","V8S","September 30, 2002","VICTORIA",10,9,1.11111111111111,0
"2002-3","2440","V8X","September 30, 2002","VICTORIA",4,4,1,0
"2002-3","2440","V8Y","September 30, 2002","VICTORIA",1,1,1,0
"2002-3","2440","V9B","September 30, 2002","VICTORIA",12,12,1,0
"2002-3","2440","V9C","September 30, 2002","VICTORIA",3,3,1,0
"2002-3","2440","V8N","September 30, 2002","VICTORIA",4,4,1,0
"2002-3","2440","V9Z","September 30, 2002","VICTORIA",1,1,1,0
"2002-3","2440","V9A","September 30, 2002","VICTORIA",9,9,1,0
"2002-4","2440","V8Y","December 31, 2002","VICTORIA",1,1,1,0
"2002-4","2440","V8Z","December 31, 2002","VICTORIA",1,1,1,0
"2002-4","2440","V8S","December 31, 2002","VICTORIA",10,9,1.11111111111111,0
"2002-4","2440","V8X","December 31, 2002","VICTORIA",4,4,1,0
"2002-4","2440","V8V","December 31, 2002","VICTORIA",2,2,1,0
"2002-4","2440","V9B","December 31, 2002","VICTORIA",12,12,1,0
"2002-4","2440",NA,"December 31, 2002","VICTORIA",6,3,2,0
"2002-4","2440","V9E","December 31, 2002","VICTORIA",5,5,1,0
"2002-4","2440","V9Z","December 31, 2002","VICTORIA",1,1,1,0
"2002-4","2440","V8N","December 31, 2002","VICTORIA",4,4,1,0
"2002-4","2440","V9A","December 31, 2002","VICTORIA",9,9,1,0
"2002-4","2440","nan","December 31, 2002","VICTORIA",849,402,2.11194029850746,0.00746268656716418
"2002-4","2440","V9C","December 31, 2002","VICTORIA",3,3,1,0
"2003-1","2440","V8Z","March 31, 2003","VICTORIA",1,1,1,0
"2003-1","2440","V9A","March 31, 2003","VICTORIA",9,9,1,0
"2003-1","2440","V9C","March 31, 2003","VICTORIA",3,3,1,0
"2003-1","2440","V8V","March 31, 2003","VICTORIA",2,2,1,0
"2003-1","2440","V8S","March 31, 2003","VICTORIA",10,9,1.11111111111111,0
"2003-1","2440","V8N","March 31, 2003","VICTORIA",4,4,1,0
"2003-1","2440",NA,"March 31, 2003","VICTORIA",6,6,1,0
"2003-1","2440","V9E","March 31, 2003","VICTORIA",5,5,1,0
"2003-1","2440","V9Z","March 31, 2003","VICTORIA",1,1,1,0
"2003-1","2440","V8X","March 31, 2003","VICTORIA",4,4,1,0
"2003-1","2440","V8Y","March 31, 2003","VICTORIA",1,1,1,0
"2003-1","2440","nan","March 31, 2003","VICTORIA",902,407,2.21621621621622,0.0810810810810811
"2003-1","2440","V9B","March 31, 2003","VICTORIA",12,12,1,0
"2003-2","2440","V8Z","June 30, 2003","VICTORIA",1,1,1,0
"2003-2","2440","V8R","June 30, 2003","VICTORIA",1,1,1,0
"2003-2","2440","V9B","June 30, 2003","VICTORIA",12,12,1,0
"2003-2","2440","V8N","June 30, 2003","VICTORIA",5,5,1,0
"2003-2","2440","V9Z","June 30, 2003","VICTORIA",1,1,1,0
"2003-2","2440","V8S","June 30, 2003","VICTORIA",10,9,1.11111111111111,0
"2003-2","2440","V8Y","June 30, 2003","VICTORIA",1,1,1,0
"2003-2","2440","V8X","June 30, 2003","VICTORIA",4,4,1,0
"2003-2","2440","nan","June 30, 2003","VICTORIA",984,458,2.14847161572052,0.0807860262008734
"2003-2","2440",NA,"June 30, 2003","VICTORIA",9,9,1,0
"2003-2","2440","V8V","June 30, 2003","VICTORIA",2,2,1,0
"2003-2","2440","V9A","June 30, 2003","VICTORIA",9,9,1,0
"2003-2","2440","V9E","June 30, 2003","VICTORIA",5,5,1,0
"2003-2","2440","V9C","June 30, 2003","VICTORIA",4,4,1,0
"2003-3","2440","V9C","September 30, 2003","VICTORIA",5,5,1,0
"2003-3","2440","V8R","September 30, 2003","VICTORIA",2,2,1,0
"2003-3","2440","V8N","September 30, 2003","VICTORIA",5,5,1,0
"2003-3","2440","V9Z","September 30, 2003","VICTORIA",1,1,1,0
"2003-3","2440","V8Z","September 30, 2003","VICTORIA",1,1,1,0
"2003-3","2440","V9A","September 30, 2003","VICTORIA",9,9,1,0
"2003-3","2440",NA,"September 30, 2003","VICTORIA",9,4,2.25,0
"2003-3","2440","V8V","September 30, 2003","VICTORIA",2,2,1,0
"2003-3","2440","nan","September 30, 2003","VICTORIA",1294,540,2.3962962962963,0.12962962962963
"2003-3","2440","V9E","September 30, 2003","VICTORIA",6,6,1,0
"2003-3","2440","V8X","September 30, 2003","VICTORIA",4,4,1,0
"2003-3","2440","V8S","September 30, 2003","VICTORIA",10,9,1.11111111111111,0
"2003-3","2440","V9B","September 30, 2003","VICTORIA",21,13,1.61538461538462,0
"2003-3","2440","V8L","September 30, 2003","VICTORIA",31,2,15.5,0
"2003-3","2440","V8Y","September 30, 2003","VICTORIA",2,2,1,0
"2003-4","2440","V9E","December 31, 2003","VICTORIA",6,6,1,0
"2003-4","2440","V8S","December 31, 2003","VICTORIA",11,10,1.1,0
"2003-4","2440","V9Z","December 31, 2003","VICTORIA",1,1,1,0
"2003-4","2440","V9C","December 31, 2003","VICTORIA",5,5,1,0
"2003-4","2440","V9A","December 31, 2003","VICTORIA",9,9,1,0
"2003-4","2440","V8Z","December 31, 2003","VICTORIA",1,1,1,0
"2003-4","2440",NA,"December 31, 2003","VICTORIA",9,4,2.25,0
"2003-4","2440","V8V","December 31, 2003","VICTORIA",2,2,1,0
"2003-4","2440","nan","December 31, 2003","VICTORIA",1354,578,2.34256055363322,0.0934256055363322
"2003-4","2440","V8L","December 31, 2003","VICTORIA",31,2,15.5,0
"2003-4","2440","V8N","December 31, 2003","VICTORIA",5,5,1,0
"2003-4","2440","V8X","December 31, 2003","VICTORIA",4,4,1,0
"2003-4","2440","V9B","December 31, 2003","VICTORIA",14,13,1.07692307692308,0
"2003-4","2440","V8R","December 31, 2003","VICTORIA",2,2,1,0
"2003-4","2440","V8Y","December 31, 2003","VICTORIA",2,2,1,0
"2004-1","2440","V9B","March 31, 2004","VICTORIA",14,13,1.07692307692308,0
"2004-1","2440","V8V","March 31, 2004","VICTORIA",2,2,1,0
"2004-1","2440","V8N","March 31, 2004","VICTORIA",7,7,1,0
"2004-1","2440","V9A","March 31, 2004","VICTORIA",9,9,1,0
"2004-1","2440","V8S","March 31, 2004","VICTORIA",11,10,1.1,0
"2004-1","2440","V8Z","March 31, 2004","VICTORIA",1,1,1,0
"2004-1","2440","V9C","March 31, 2004","VICTORIA",5,5,1,0
"2004-1","2440","V9E","March 31, 2004","VICTORIA",7,7,1,0
"2004-1","2440",NA,"March 31, 2004","VICTORIA",12,7,1.71428571428571,0
"2004-1","2440","V8X","March 31, 2004","VICTORIA",5,5,1,0
"2004-1","2440","V9Z","March 31, 2004","VICTORIA",1,1,1,0
"2004-1","2440","nan","March 31, 2004","VICTORIA",1388,502,2.76494023904382,0.137450199203187
"2004-1","2440","V8L","March 31, 2004","VICTORIA",31,2,15.5,0
"2004-1","2440","V8Y","March 31, 2004","VICTORIA",2,2,1,0
"2004-1","2440","V8R","March 31, 2004","VICTORIA",2,2,1,0
"2004-2","2440","V8Z","June 30, 2004","VICTORIA",4,4,1,0
"2004-2","2440","V8Y","June 30, 2004","VICTORIA",3,3,1,0
"2004-2","2440","V8V","June 30, 2004","VICTORIA",2,2,1,0
