"reference_period_qq","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount"
"2008-2","1400","G6V",5,3,"June 30, 2008","QUÉBEC",11,4,2.75,3.75
"2008-2","1400","G3A",4,1,"June 30, 2008","QUÉBEC",2,1,2,2
"2008-2","1400","G1T",1,1,"June 30, 2008","QUÉBEC",0,1,0,0
"2008-2","1400","G2C",1,1,"June 30, 2008","QUÉBEC",2,8,0.25,0
"2008-2","1400","G6W",5,3,"June 30, 2008","QUÉBEC",6,2,3,3
"2008-2","1400","G1H",5,1,"June 30, 2008","QUÉBEC",1,1,1,2
"2008-2","1400","G6Z",2,1,"June 30, 2008","QUÉBEC",1,2,0.5,0
"2008-2","1400","G2B",5,3,"June 30, 2008","QUÉBEC",2,1,2,3
"2008-2","1400","G2A",5,3,"June 30, 2008","QUÉBEC",5,1,5,3
"2008-2","1400","G1C",5,3,"June 30, 2008","QUÉBEC",17,9,1.88888888888889,2.22222222222222
"2008-2","1400","G6C",4,1,"June 30, 2008","QUÉBEC",7,5,1.4,1.2
"2008-2","1400","G1Y",1,1,"June 30, 2008","QUÉBEC",2,2,1,0
"2008-2","1400","nan",4,1,"June 30, 2008","QUÉBEC",9,5,1.8,2
"2008-2","1400","G2A",2,1,"June 30, 2008","QUÉBEC",0,1,0,0
"2008-2","1400","G2M",2,1,"June 30, 2008","QUÉBEC",2,5,0.4,0
"2008-2","1400","nan",1,1,"June 30, 2008","QUÉBEC",11,69,0.159420289855072,0
"2008-2","1400","G3B",1,1,"June 30, 2008","QUÉBEC",1,1,1,0
"2008-2","1400","G6Z",4,1,"June 30, 2008","QUÉBEC",1,1,1,3
"2008-2","1400","G6W",4,1,"June 30, 2008","QUÉBEC",7,3,2.33333333333333,1
"2008-2","1400","G3K",1,1,"June 30, 2008","QUÉBEC",0,5,0,0
"2008-2","1400","G1E",5,1,"June 30, 2008","QUÉBEC",3,2,1.5,2
"2008-2","1400","G1X",4,3,"June 30, 2008","QUÉBEC",2,1,2,2
"2008-2","1400","G2J",5,3,"June 30, 2008","QUÉBEC",2,2,1,3
"2008-2","1490","S4S",1,1,"June 30, 2008","REGINA",0,1,0,0
"2008-2","1490","S4X",4,3,"June 30, 2008","REGINA",1,1,1,0
"2008-2","1490","S4N",1,1,"June 30, 2008","REGINA",0,2,0,0
"2008-2","1490","S4V",1,1,"June 30, 2008","REGINA",6,43,0.13953488372093,0
"2008-2","1490","S4R",1,1,"June 30, 2008","REGINA",2,10,0.2,0
"2008-2","1490","S4V",1,3,"June 30, 2008","REGINA",1,2,0.5,0
"2008-2","1490","S4X",1,1,"June 30, 2008","REGINA",11,22,0.5,0
"2008-2","1490","nan",1,1,"June 30, 2008","REGINA",1,13,0.0769230769230769,0
"2008-2","1490","S4P",1,1,"June 30, 2008","REGINA",3,7,0.428571428571429,0
"2008-2","1700","nan",1,1,"June 30, 2008","SASKATOON",13,72,0.180555555555556,0
"2008-2","1700","S7V",1,1,"June 30, 2008","SASKATOON",0,6,0,0
"2008-2","1700","S7J",1,1,"June 30, 2008","SASKATOON",0,2,0,0
"2008-2","1700","nan",1,3,"June 30, 2008","SASKATOON",0,4,0,0
"2008-2","1700","nan",2,1,"June 30, 2008","SASKATOON",1,1,1,0
"2008-2","1700","S7J",1,3,"June 30, 2008","SASKATOON",1,2,0.5,0
"2008-2","1700","S7J",2,1,"June 30, 2008","SASKATOON",0,2,0,0
"2008-2","1700","S7N",1,3,"June 30, 2008","SASKATOON",0,7,0,0
"2008-2","1700","S7L",1,1,"June 30, 2008","SASKATOON",0,15,0,0
"2008-2","1700","S7T",1,1,"June 30, 2008","SASKATOON",4,17,0.235294117647059,0
"2008-2","2270","M6M",2,1,"June 30, 2008","TORONTO",2,1,2,0
"2008-2","2270","nan",4,1,"June 30, 2008","TORONTO",58,31,1.87096774193548,0.0645161290322581
"2008-2","2270","L6C",1,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","M2N",1,1,"June 30, 2008","TORONTO",11,12,0.916666666666667,0
"2008-2","2270","M6E",1,1,"June 30, 2008","TORONTO",2,2,1,0
"2008-2","2270","M9V",1,1,"June 30, 2008","TORONTO",2,4,0.5,0
"2008-2","2270","M4E",1,1,"June 30, 2008","TORONTO",1,4,0.25,0
"2008-2","2270","L0G",1,1,"June 30, 2008","TORONTO",0,10,0,0
"2008-2","2270","L3X",1,1,"June 30, 2008","TORONTO",5,16,0.3125,0
"2008-2","2270","L3Y",4,1,"June 30, 2008","TORONTO",1,1,1,0
"2008-2","2270","L7A",2,1,"June 30, 2008","TORONTO",0,2,0,0
"2008-2","2270","M4J",1,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","M8X",5,3,"June 30, 2008","TORONTO",4,1,4,6
"2008-2","2270","L4G",1,1,"June 30, 2008","TORONTO",2,3,0.666666666666667,0
"2008-2","2270","L5B",1,3,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","L7K",2,3,"June 30, 2008","TORONTO",2,3,0.666666666666667,0
"2008-2","2270","nan",1,1,"June 30, 2008","TORONTO",331,1192,0.277684563758389,0
"2008-2","2270","M1M",1,1,"June 30, 2008","TORONTO",5,5,1,0
"2008-2","2270","L6K",1,1,"June 30, 2008","TORONTO",0,3,0,0
"2008-2","2270","L6R",1,1,"June 30, 2008","TORONTO",10,31,0.32258064516129,0
"2008-2","2270","L9R",1,1,"June 30, 2008","TORONTO",2,45,0.0444444444444444,0
"2008-2","2270","L5L",1,1,"June 30, 2008","TORONTO",0,15,0,0
"2008-2","2270","L5L",2,1,"June 30, 2008","TORONTO",0,7,0,0
"2008-2","2270","M8Z",1,1,"June 30, 2008","TORONTO",1,1,1,0
"2008-2","2270","L6R",2,1,"June 30, 2008","TORONTO",3,2,1.5,0
"2008-2","2270","M5M",1,1,"June 30, 2008","TORONTO",16,27,0.592592592592593,0
"2008-2","2270","M3K",1,1,"June 30, 2008","TORONTO",2,4,0.5,0
"2008-2","2270","L4H",1,1,"June 30, 2008","TORONTO",1,1,1,0
"2008-2","2270","L3P",1,1,"June 30, 2008","TORONTO",0,3,0,0
"2008-2","2270","L4S",1,1,"June 30, 2008","TORONTO",2,15,0.133333333333333,0
"2008-2","2270","L7K",1,1,"June 30, 2008","TORONTO",2,4,0.5,0
"2008-2","2270","L1T",1,1,"June 30, 2008","TORONTO",2,37,0.0540540540540541,0
"2008-2","2270","M8Z",2,1,"June 30, 2008","TORONTO",2,1,2,0
"2008-2","2270","L5B",4,3,"June 30, 2008","TORONTO",7,2,3.5,0
"2008-2","2270","M6M",1,1,"June 30, 2008","TORONTO",1,2,0.5,0
"2008-2","2270","L0G",4,1,"June 30, 2008","TORONTO",1,1,1,0
"2008-2","2270","M3H",1,1,"June 30, 2008","TORONTO",1,5,0.2,0
"2008-2","2270","L6K",4,3,"June 30, 2008","TORONTO",1,1,1,0
"2008-2","2270","M4P",1,1,"June 30, 2008","TORONTO",0,2,0,0
"2008-2","2270","M4S",5,3,"June 30, 2008","TORONTO",3,1,3,39
"2008-2","2270","L6H",1,1,"June 30, 2008","TORONTO",3,6,0.5,0
"2008-2","2270","M2M",1,1,"June 30, 2008","TORONTO",2,2,1,0
"2008-2","2270","M2K",1,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","M9P",1,1,"June 30, 2008","TORONTO",3,4,0.75,0
"2008-2","2270","L9P",1,3,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","L6M",1,1,"June 30, 2008","TORONTO",2,12,0.166666666666667,0
"2008-2","2270","L6L",1,1,"June 30, 2008","TORONTO",18,25,0.72,0
"2008-2","2270","L7K",2,1,"June 30, 2008","TORONTO",5,3,1.66666666666667,0
"2008-2","2270","M4N",1,1,"June 30, 2008","TORONTO",6,11,0.545454545454545,0
"2008-2","2270","M6K",4,1,"June 30, 2008","TORONTO",1,1,1,0
"2008-2","2270","L0P",1,1,"June 30, 2008","TORONTO",3,4,0.75,0
"2008-2","2270","M1K",1,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","M2M",5,3,"June 30, 2008","TORONTO",2,1,2,31
"2008-2","2270","M6L",1,1,"June 30, 2008","TORONTO",2,4,0.5,0
"2008-2","2270","M4G",1,1,"June 30, 2008","TORONTO",3,5,0.6,0
"2008-2","2270","M9B",4,1,"June 30, 2008","TORONTO",1,1,1,0
"2008-2","2270","L3S",1,1,"June 30, 2008","TORONTO",0,15,0,0
"2008-2","2270","M3B",1,1,"June 30, 2008","TORONTO",4,5,0.8,0
"2008-2","2270","M8W",2,1,"June 30, 2008","TORONTO",2,3,0.666666666666667,0
"2008-2","2270","M9N",5,3,"June 30, 2008","TORONTO",6,4,1.5,0
"2008-2","2270","L1V",1,1,"June 30, 2008","TORONTO",0,2,0,0
"2008-2","2270","L4E",1,1,"June 30, 2008","TORONTO",1,2,0.5,0
"2008-2","2270","M5T",4,1,"June 30, 2008","TORONTO",1,1,1,0
"2008-2","2270","L1Z",1,1,"June 30, 2008","TORONTO",0,2,0,0
"2008-2","2270","M8V",1,1,"June 30, 2008","TORONTO",1,2,0.5,0
"2008-2","2270","nan",5,3,"June 30, 2008","TORONTO",105,15,7,10.9333333333333
"2008-2","2270","M2R",5,3,"June 30, 2008","TORONTO",9,1,9,7
"2008-2","2270","L0E",1,1,"June 30, 2008","TORONTO",0,2,0,0
"2008-2","2270","M1C",1,1,"June 30, 2008","TORONTO",1,4,0.25,0
"2008-2","2270","L4K",5,3,"June 30, 2008","TORONTO",1,1,1,8
"2008-2","2270","M4C",1,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","M5N",1,1,"June 30, 2008","TORONTO",2,3,0.666666666666667,0
"2008-2","2270","L3R",5,3,"June 30, 2008","TORONTO",5,2,2.5,0
"2008-2","2270","M9B",1,1,"June 30, 2008","TORONTO",1,1,1,0
"2008-2","2270","L6J",1,1,"June 30, 2008","TORONTO",5,9,0.555555555555556,0
"2008-2","2270","M4G",5,3,"June 30, 2008","TORONTO",2,1,2,8
"2008-2","2270","L4J",1,1,"June 30, 2008","TORONTO",1,3,0.333333333333333,0
"2008-2","2270","L3R",1,1,"June 30, 2008","TORONTO",0,3,0,0
"2008-2","2270","L7C",1,1,"June 30, 2008","TORONTO",0,2,0,0
"2008-2","2270","L7E",4,3,"June 30, 2008","TORONTO",3,2,1.5,0
"2008-2","2270","L3Z",1,1,"June 30, 2008","TORONTO",0,24,0,0
"2008-2","2270","L4L",4,3,"June 30, 2008","TORONTO",1,1,1,0
"2008-2","2270","M4T",1,1,"June 30, 2008","TORONTO",1,1,1,0
"2008-2","2270","L3Y",1,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","L6Y",2,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","M4P",5,3,"June 30, 2008","TORONTO",8,1,8,19
"2008-2","2270","M2L",5,3,"June 30, 2008","TORONTO",7,1,7,14
"2008-2","2270","L4E",4,1,"June 30, 2008","TORONTO",1,1,1,2
"2008-2","2270","M2R",1,1,"June 30, 2008","TORONTO",1,2,0.5,0
"2008-2","2270","L7E",1,1,"June 30, 2008","TORONTO",0,3,0,0
"2008-2","2270","L1S",2,1,"June 30, 2008","TORONTO",0,5,0,0
"2008-2","2270","M5T",5,3,"June 30, 2008","TORONTO",4,1,4,0
"2008-2","2270","L7A",1,1,"June 30, 2008","TORONTO",0,8,0,0
"2008-2","2270","M8V",2,1,"June 30, 2008","TORONTO",2,1,2,0
"2008-2","2270","L0H",1,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","M6J",4,1,"June 30, 2008","TORONTO",2,2,1,0
"2008-2","2270","nan",4,3,"June 30, 2008","TORONTO",3,3,1,3
"2008-2","2270","M6E",2,1,"June 30, 2008","TORONTO",2,1,2,0
"2008-2","2270","L6L",4,3,"June 30, 2008","TORONTO",1,1,1,0
"2008-2","2270","M9W",5,3,"June 30, 2008","TORONTO",8,2,4,29
"2008-2","2270","L4A",1,1,"June 30, 2008","TORONTO",0,14,0,0
"2008-2","2270","L6G",5,3,"June 30, 2008","TORONTO",27,4,6.75,0
"2008-2","2270","L4K",1,1,"June 30, 2008","TORONTO",0,19,0,0
"2008-2","2270","M4A",5,3,"June 30, 2008","TORONTO",6,1,6,0
"2008-2","2270","M3M",1,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","M9N",1,1,"June 30, 2008","TORONTO",1,1,1,0
"2008-2","2270","M4W",1,1,"June 30, 2008","TORONTO",0,2,0,0
"2008-2","2270","nan",2,1,"June 30, 2008","TORONTO",32,106,0.30188679245283,0
"2008-2","2270","M3C",5,3,"June 30, 2008","TORONTO",2,1,2,16
"2008-2","2270","M5P",1,1,"June 30, 2008","TORONTO",0,2,0,0
"2008-2","2270","M6B",1,1,"June 30, 2008","TORONTO",5,10,0.5,0
"2008-2","2270","M1E",1,1,"June 30, 2008","TORONTO",2,6,0.333333333333333,0
"2008-2","2270","M4V",2,1,"June 30, 2008","TORONTO",1,3,0.333333333333333,0
"2008-2","2270","M4K",4,1,"June 30, 2008","TORONTO",2,1,2,0
"2008-2","2270","M9N",4,1,"June 30, 2008","TORONTO",4,2,2,0
"2008-2","2270","L4P",1,1,"June 30, 2008","TORONTO",1,17,0.0588235294117647,0
"2008-2","2270","L4C",1,1,"June 30, 2008","TORONTO",0,7,0,0
"2008-2","2270","L9W",1,1,"June 30, 2008","TORONTO",4,11,0.363636363636364,0
"2008-2","2270","M2P",1,1,"June 30, 2008","TORONTO",12,13,0.923076923076923,0
"2008-2","2270","L7B",1,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","M3L",1,1,"June 30, 2008","TORONTO",9,10,0.9,0
"2008-2","2270","M1L",1,1,"June 30, 2008","TORONTO",3,3,1,0
"2008-2","2270","M4V",1,1,"June 30, 2008","TORONTO",1,1,1,0
"2008-2","2270","L6S",1,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","L3T",5,3,"June 30, 2008","TORONTO",2,1,2,12
"2008-2","2270","L4L",4,1,"June 30, 2008","TORONTO",1,1,1,3
"2008-2","2270","M6G",5,3,"June 30, 2008","TORONTO",4,1,4,0
"2008-2","2270","L9P",2,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","M2L",1,1,"June 30, 2008","TORONTO",5,5,1,0
"2008-2","2270","L1Z",4,1,"June 30, 2008","TORONTO",20,9,2.22222222222222,0
"2008-2","2270","M6N",1,1,"June 30, 2008","TORONTO",2,3,0.666666666666667,0
"2008-2","2270","L9P",1,1,"June 30, 2008","TORONTO",0,13,0,0
"2008-2","2270","L4K",2,1,"June 30, 2008","TORONTO",0,2,0,0
"2008-2","2270","L7G",1,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","L4E",4,3,"June 30, 2008","TORONTO",3,2,1.5,0
"2008-2","2270","M1N",1,1,"June 30, 2008","TORONTO",0,2,0,0
"2008-2","2270","M9A",1,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","L4L",1,1,"June 30, 2008","TORONTO",0,2,0,0
"2008-2","2270","L5R",1,1,"June 30, 2008","TORONTO",6,11,0.545454545454545,0
"2008-2","2270","M8X",1,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","L5G",1,1,"June 30, 2008","TORONTO",0,1,0,0
"2008-2","2270","M4X",4,1,"June 30, 2008","TORONTO",2,1,2,0
"2008-2","2410","V7E",4,3,"June 30, 2008","VANCOUVER",2,1,2,0
"2008-2","2410","V3C",5,3,"June 30, 2008","VANCOUVER",10,1,10,4
"2008-2","2410","V7W",1,1,"June 30, 2008","VANCOUVER",2,6,0.333333333333333,0
"2008-2","2410","V4R",1,1,"June 30, 2008","VANCOUVER",22,30,0.733333333333333,0
"2008-2","2410","V5Y",2,1,"June 30, 2008","VANCOUVER",2,1,2,0
"2008-2","2410","V6L",1,1,"June 30, 2008","VANCOUVER",2,3,0.666666666666667,0
"2008-2","2410","V3R",1,1,"June 30, 2008","VANCOUVER",12,13,0.923076923076923,0
"2008-2","2410","V4W",1,1,"June 30, 2008","VANCOUVER",8,11,0.727272727272727,0
"2008-2","2410","V3H",1,1,"June 30, 2008","VANCOUVER",7,7,1,0
"2008-2","2410","V5C",1,1,"June 30, 2008","VANCOUVER",3,5,0.6,0
"2008-2","2410","V3S",4,3,"June 30, 2008","VANCOUVER",16,11,1.45454545454545,0
"2008-2","2410","V3M",1,1,"June 30, 2008","VANCOUVER",7,15,0.466666666666667,0
"2008-2","2410","V3N",2,1,"June 30, 2008","VANCOUVER",7,4,1.75,0
"2008-2","2410","V3M",1,3,"June 30, 2008","VANCOUVER",1,3,0.333333333333333,0
"2008-2","2410","V3C",4,3,"June 30, 2008","VANCOUVER",5,2,2.5,0
"2008-2","2410","V6P",2,1,"June 30, 2008","VANCOUVER",3,3,1,0
"2008-2","2410","V6X",5,3,"June 30, 2008","VANCOUVER",1,1,1,17
"2008-2","2410","V6R",1,1,"June 30, 2008","VANCOUVER",15,17,0.882352941176471,0
"2008-2","2410","V4N",1,1,"June 30, 2008","VANCOUVER",23,28,0.821428571428571,0
"2008-2","2410","V5A",1,1,"June 30, 2008","VANCOUVER",5,5,1,0
"2008-2","2410","V3E",5,1,"June 30, 2008","VANCOUVER",4,2,2,2
"2008-2","2410","V3M",5,3,"June 30, 2008","VANCOUVER",11,1,11,20
"2008-2","2410","V4W",4,3,"June 30, 2008","VANCOUVER",5,2,2.5,0
"2008-2","2410","V3M",2,1,"June 30, 2008","VANCOUVER",0,1,0,0
"2008-2","2410","V6J",2,1,"June 30, 2008","VANCOUVER",1,1,1,0
"2008-2","2410","V7E",1,1,"June 30, 2008","VANCOUVER",4,6,0.666666666666667,0
"2008-2","2410","V5R",2,1,"June 30, 2008","VANCOUVER",2,1,2,0
"2008-2","2410","V4A",5,3,"June 30, 2008","VANCOUVER",13,1,13,4
"2008-2","2410","V7L",1,1,"June 30, 2008","VANCOUVER",5,6,0.833333333333333,0
"2008-2","2410","V7A",5,1,"June 30, 2008","VANCOUVER",2,1,2,2
"2008-2","2410","V3K",4,3,"June 30, 2008","VANCOUVER",4,1,4,0
"2008-2","2410","V5G",1,1,"June 30, 2008","VANCOUVER",7,9,0.777777777777778,0
"2008-2","2410","V6K",5,3,"June 30, 2008","VANCOUVER",4,1,4,4
"2008-2","2410","V2Y",1,1,"June 30, 2008","VANCOUVER",3,3,1,0
"2008-2","2410","V3H",4,1,"June 30, 2008","VANCOUVER",1,1,1,0
"2008-2","2410","V5W",4,3,"June 30, 2008","VANCOUVER",6,1,6,2
"2008-2","2410","V4N",4,3,"June 30, 2008","VANCOUVER",3,2,1.5,0
"2008-2","2410","V7C",1,1,"June 30, 2008","VANCOUVER",12,22,0.545454545454545,0
"2008-2","2410","V5L",4,3,"June 30, 2008","VANCOUVER",2,1,2,3
"2008-2","2410","V7R",1,1,"June 30, 2008","VANCOUVER",4,8,0.5,0
"2008-2","2410","V3J",1,1,"June 30, 2008","VANCOUVER",3,3,1,0
"2008-2","2410","V5B",2,1,"June 30, 2008","VANCOUVER",4,3,1.33333333333333,0
"2008-2","2410","V5E",2,1,"June 30, 2008","VANCOUVER",0,1,0,0
"2008-2","2410","V5V",1,1,"June 30, 2008","VANCOUVER",3,3,1,0
"2008-2","2410","V3E",1,1,"June 30, 2008","VANCOUVER",4,8,0.5,0
"2008-2","2410","V3S",2,1,"June 30, 2008","VANCOUVER",2,3,0.666666666666667,0
"2008-2","2410","V5G",2,1,"June 30, 2008","VANCOUVER",4,5,0.8,0
"2008-2","2410","V5T",2,1,"June 30, 2008","VANCOUVER",4,4,1,0
"2008-2","2410","V7W",2,1,"June 30, 2008","VANCOUVER",1,1,1,0
"2008-2","2410","V2Z",1,1,"June 30, 2008","VANCOUVER",1,1,1,0
"2008-2","2410","V5N",2,1,"June 30, 2008","VANCOUVER",1,2,0.5,0
"2008-2","2410","V7S",1,1,"June 30, 2008","VANCOUVER",7,16,0.4375,0
"2008-2","2410","V4M",5,3,"June 30, 2008","VANCOUVER",8,1,8,2
"2008-2","2410","V5X",2,1,"June 30, 2008","VANCOUVER",2,2,1,0
"2008-2","2410","nan",5,3,"June 30, 2008","VANCOUVER",139,10,13.9,6.9
"2008-2","2410","V5G",5,3,"June 30, 2008","VANCOUVER",10,1,10,4
"2008-2","2410","V6K",1,1,"June 30, 2008","VANCOUVER",8,9,0.888888888888889,0
"2008-2","2410","V6S",1,1,"June 30, 2008","VANCOUVER",13,17,0.764705882352941,0
"2008-2","2410","V6N",1,1,"June 30, 2008","VANCOUVER",19,24,0.791666666666667,0
"2008-2","2410","V3B",5,3,"June 30, 2008","VANCOUVER",3,2,1.5,3
"2008-2","2410","V7L",2,1,"June 30, 2008","VANCOUVER",2,1,2,0
"2008-2","2410","V5R",1,1,"June 30, 2008","VANCOUVER",7,9,0.777777777777778,0
"2008-2","2410","V7S",4,3,"June 30, 2008","VANCOUVER",3,3,1,0
"2008-2","2410","V2W",1,1,"June 30, 2008","VANCOUVER",3,3,1,0
"2008-2","2410","V6Y",4,3,"June 30, 2008","VANCOUVER",5,4,1.25,0
"2008-2","2410","nan",4,3,"June 30, 2008","VANCOUVER",34,17,2,0
"2008-2","2410","V3J",5,1,"June 30, 2008","VANCOUVER",6,3,2,2
"2008-2","2410","V3N",1,1,"June 30, 2008","VANCOUVER",4,6,0.666666666666667,0
"2008-2","2410","V5R",4,3,"June 30, 2008","VANCOUVER",1,1,1,0
"2008-2","2410","V7T",1,1,"June 30, 2008","VANCOUVER",6,7,0.857142857142857,0
"2008-2","2410","V4K",1,1,"June 30, 2008","VANCOUVER",0,1,0,0
"2008-2","2410","V5T",1,1,"June 30, 2008","VANCOUVER",1,1,1,0
"2008-2","2410","V3Y",1,1,"June 30, 2008","VANCOUVER",2,3,0.666666666666667,0
"2008-2","2410","V1M",1,1,"June 30, 2008","VANCOUVER",8,8,1,0
"2008-2","2410","nan",1,3,"June 30, 2008","VANCOUVER",14,14,1,0
"2008-2","2410","V7P",1,1,"June 30, 2008","VANCOUVER",0,1,0,0
"2008-2","2410","V3S",1,1,"June 30, 2008","VANCOUVER",62,87,0.71264367816092,0
"2008-2","2410","V3B",5,1,"June 30, 2008","VANCOUVER",2,1,2,2
"2008-2","2410","V5W",1,1,"June 30, 2008","VANCOUVER",3,6,0.5,0
"2008-2","2410","V7M",1,1,"June 30, 2008","VANCOUVER",1,1,1,0
"2008-2","2410","V7N",1,1,"June 30, 2008","VANCOUVER",1,1,1,0
"2008-2","2410","V3A",1,1,"June 30, 2008","VANCOUVER",1,3,0.333333333333333,0
"2008-2","2410","V5J",1,1,"June 30, 2008","VANCOUVER",1,4,0.25,0
"2008-2","2410","V7V",1,1,"June 30, 2008","VANCOUVER",1,1,1,0
"2008-2","2410","nan",1,1,"June 30, 2008","VANCOUVER",360,460,0.782608695652174,0
"2008-2","2410","V5X",1,1,"June 30, 2008","VANCOUVER",3,9,0.333333333333333,0
"2008-2","2410","V4R",2,3,"June 30, 2008","VANCOUVER",2,1,2,0
"2008-2","2410","V6J",1,1,"June 30, 2008","VANCOUVER",10,13,0.769230769230769,0
"2008-2","2410","V5Z",1,1,"June 30, 2008","VANCOUVER",7,9,0.777777777777778,0
"2008-2","2410","V3W",1,1,"June 30, 2008","VANCOUVER",16,28,0.571428571428571,0
"2008-2","2410","V5B",1,1,"June 30, 2008","VANCOUVER",6,10,0.6,0
"2008-2","2410","V5H",1,1,"June 30, 2008","VANCOUVER",2,2,1,0
"2008-2","2410","V5K",1,1,"June 30, 2008","VANCOUVER",5,6,0.833333333333333,0
"2008-2","2410","V6H",1,1,"June 30, 2008","VANCOUVER",3,3,1,0
"2008-2","2410","V4B",1,1,"June 30, 2008","VANCOUVER",1,1,1,0
"2008-2","2410","V6W",1,1,"June 30, 2008","VANCOUVER",0,2,0,0
"2008-2","2410","V3V",4,3,"June 30, 2008","VANCOUVER",6,4,1.5,0
"2008-2","2410","V3M",2,3,"June 30, 2008","VANCOUVER",3,4,0.75,0
"2008-2","2410","V5M",1,1,"June 30, 2008","VANCOUVER",2,2,1,0
"2008-2","2410","V3K",2,1,"June 30, 2008","VANCOUVER",3,2,1.5,0
"2008-2","2410","V5P",1,1,"June 30, 2008","VANCOUVER",3,10,0.3,0
"2008-2","2410","V6P",1,1,"June 30, 2008","VANCOUVER",14,19,0.736842105263158,0
"2008-2","2410","nan",5,1,"June 30, 2008","VANCOUVER",44,22,2,2
"2008-2","2410","V7G",1,1,"June 30, 2008","VANCOUVER",1,1,1,0
"2008-2","2410","V3K",5,1,"June 30, 2008","VANCOUVER",6,3,2,2
"2008-2","2410","V7J",1,1,"June 30, 2008","VANCOUVER",2,2,1,0
"2008-2","2410","nan",2,1,"June 30, 2008","VANCOUVER",23,19,1.21052631578947,0
"2008-2","2410","V2X",5,3,"June 30, 2008","VANCOUVER",10,1,10,4
"2008-2","2410","V3S",2,3,"June 30, 2008","VANCOUVER",3,2,1.5,0
"2008-2","2410","V5L",2,1,"June 30, 2008","VANCOUVER",4,2,2,0
"2008-2","2410","V6Y",5,3,"June 30, 2008","VANCOUVER",3,1,3,14
"2008-2","2410","V3T",5,3,"June 30, 2008","VANCOUVER",43,1,43,4
"2008-2","2410","V5S",1,1,"June 30, 2008","VANCOUVER",4,7,0.571428571428571,0
"2008-2","2410","V5N",1,1,"June 30, 2008","VANCOUVER",1,1,1,0
"2008-2","2410","V0N",1,1,"June 30, 2008","VANCOUVER",4,5,0.8,0
"2008-2","2410","V7T",5,3,"June 30, 2008","VANCOUVER",5,3,1.66666666666667,4.66666666666667
"2008-2","2410","V3V",2,1,"June 30, 2008","VANCOUVER",3,5,0.6,0
"2008-2","2410","V5X",5,1,"June 30, 2008","VANCOUVER",2,1,2,2
"2008-2","2410","V3C",1,1,"June 30, 2008","VANCOUVER",2,7,0.285714285714286,0
"2008-2","2410","V4M",1,1,"June 30, 2008","VANCOUVER",1,1,1,0
"2008-2","2410","V5E",1,1,"June 30, 2008","VANCOUVER",4,6,0.666666666666667,0
"2008-2","2410","V4L",1,1,"June 30, 2008","VANCOUVER",0,1,0,0
"2008-2","2410","V6M",1,1,"June 30, 2008","VANCOUVER",5,6,0.833333333333333,0
"2008-2","2410","V3L",1,1,"June 30, 2008","VANCOUVER",4,7,0.571428571428571,0
"2008-2","2410","V5V",2,1,"June 30, 2008","VANCOUVER",1,1,1,0
"2008-2","2410","V3L",5,3,"June 30, 2008","VANCOUVER",6,1,6,12
"2008-2","2410","V5A",2,1,"June 30, 2008","VANCOUVER",4,4,1,0
"2008-2","2410","V4C",1,1,"June 30, 2008","VANCOUVER",2,11,0.181818181818182,0
"2008-2","2410","V3B",1,1,"June 30, 2008","VANCOUVER",2,2,1,0
"2008-2","2410","nan",2,3,"June 30, 2008","VANCOUVER",13,25,0.52,0
"2008-2","2410","V5J",2,1,"June 30, 2008","VANCOUVER",3,4,0.75,0
"2008-2","2410","V2X",1,1,"June 30, 2008","VANCOUVER",7,10,0.7,0
"2008-2","2410","V3T",1,1,"June 30, 2008","VANCOUVER",2,3,0.666666666666667,0
"2008-2","2410","V3C",1,3,"June 30, 2008","VANCOUVER",0,7,0,0
"2008-2","2410","V4A",1,1,"June 30, 2008","VANCOUVER",11,17,0.647058823529412,0
"2008-2","2410","V3X",1,1,"June 30, 2008","VANCOUVER",3,6,0.5,0
"2008-2","2410","V7V",5,3,"June 30, 2008","VANCOUVER",1,1,1,9
"2008-2","2410","V7A",1,1,"June 30, 2008","VANCOUVER",11,21,0.523809523809524,0
"2008-2","2410","V5H",2,1,"June 30, 2008","VANCOUVER",1,2,0.5,0
"2008-2","2410","V3V",1,1,"June 30, 2008","VANCOUVER",6,18,0.333333333333333,0
