"reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount"
"2006-1","2680","R3Y","March 31, 2006","WINNIPEG",1,3,0.333333333333333,0
"2006-1","2680","R4L","March 31, 2006","WINNIPEG",0,1,0,0
"2006-1","2680","nan","March 31, 2006","WINNIPEG",131,156,0.83974358974359,0.0384615384615385
"2006-1","2680","R3W","March 31, 2006","WINNIPEG",0,2,0,0
"2006-1","2680","R2R","March 31, 2006","WINNIPEG",1,2,0.5,0
"2006-1","2680","R2C","March 31, 2006","WINNIPEG",3,5,0.6,0
"2006-1","2680","R3E","March 31, 2006","WINNIPEG",2,4,0.5,0
"2006-1","2680","R3R","March 31, 2006","WINNIPEG",0,1,0,0
"2006-1","2680","R5A","March 31, 2006","WINNIPEG",0,5,0,0
"2006-1","2680","R3M","March 31, 2006","WINNIPEG",2,1,2,0
"2006-1","2680","R2L","March 31, 2006","WINNIPEG",2,2,1,0
"2006-1","2680","R2N","March 31, 2006","WINNIPEG",10,12,0.833333333333333,0
"2006-2","0140","T2N","June 30, 2006","CALGARY",3,7,0.428571428571429,0
"2006-2","0140","T2Y","June 30, 2006","CALGARY",2,7,0.285714285714286,0
"2006-2","0140","T2C","June 30, 2006","CALGARY",0,5,0,0
"2006-2","0140","T2T","June 30, 2006","CALGARY",6,16,0.375,0
"2006-2","0140","T3C","June 30, 2006","CALGARY",0,2,0,0
"2006-2","0140","T2S","June 30, 2006","CALGARY",0,2,0,0
"2006-2","0140","T2E","June 30, 2006","CALGARY",3,4,0.75,0
"2006-2","0140","T3E","June 30, 2006","CALGARY",3,12,0.25,0
"2006-2","0140","T2V","June 30, 2006","CALGARY",0,4,0,0
"2006-2","0140","nan","June 30, 2006","CALGARY",537,1291,0.415956622773044,0
"2006-2","0140","T2M","June 30, 2006","CALGARY",3,3,1,0
"2006-2","0340","T6C","June 30, 2006","EDMONTON",16,3,5.33333333333333,2.33333333333333
"2006-2","0340","T8E","June 30, 2006","EDMONTON",0,1,0,0
"2006-2","0340","T8R","June 30, 2006","EDMONTON",0,6,0,0
"2006-2","0340","T5G","June 30, 2006","EDMONTON",1,2,0.5,0
"2006-2","0340","T8T","June 30, 2006","EDMONTON",0,2,0,0
"2006-2","0340","T6E","June 30, 2006","EDMONTON",0,3,0,0
"2006-2","0340","T9E","June 30, 2006","EDMONTON",5,7,0.714285714285714,0
"2006-2","0340","T5N","June 30, 2006","EDMONTON",1,2,0.5,0
"2006-2","0340","T5H","June 30, 2006","EDMONTON",21,6,3.5,0.5
"2006-2","0340","T0C","June 30, 2006","EDMONTON",0,4,0,0
"2006-2","0340","T5A","June 30, 2006","EDMONTON",13,21,0.619047619047619,0
"2006-2","0340","T8B","June 30, 2006","EDMONTON",0,3,0,0
"2006-2","0340","T9G","June 30, 2006","EDMONTON",0,5,0,0
"2006-2","0340","T5E","June 30, 2006","EDMONTON",5,7,0.714285714285714,0
"2006-2","0340","nan","June 30, 2006","EDMONTON",791,1247,0.634322373696872,0.0593424218123496
"2006-2","0340","T5M","June 30, 2006","EDMONTON",2,2,1,0
"2006-2","0340","T7Y","June 30, 2006","EDMONTON",0,2,0,0
"2006-2","0340","T8N","June 30, 2006","EDMONTON",0,2,0,0
"2006-2","0340","T6R","June 30, 2006","EDMONTON",2,13,0.153846153846154,0
"2006-2","0340","T5P","June 30, 2006","EDMONTON",46,2,23,2
"2006-2","0340","T5X","June 30, 2006","EDMONTON",21,1,21,4
"2006-2","0340","T6J","June 30, 2006","EDMONTON",0,1,0,0
"2006-2","0340","T8G","June 30, 2006","EDMONTON",0,4,0,0
"2006-2","0340","T7Z","June 30, 2006","EDMONTON",2,1,2,0
"2006-2","0340","T5Y","June 30, 2006","EDMONTON",31,6,5.16666666666667,0.666666666666667
"2006-2","0580","B2Z","June 30, 2006","HALIFAX",0,2,0,0
"2006-2","0580","B3M","June 30, 2006","HALIFAX",1,4,0.25,0
"2006-2","0580","B2W","June 30, 2006","HALIFAX",0,1,0,0
"2006-2","0580","B2R","June 30, 2006","HALIFAX",2,7,0.285714285714286,0
"2006-2","0580","B3Z","June 30, 2006","HALIFAX",0,2,0,0
"2006-2","0580","B3P","June 30, 2006","HALIFAX",2,4,0.5,0
"2006-2","0580","nan","June 30, 2006","HALIFAX",16,32,0.5,0
"2006-2","0580","B4A","June 30, 2006","HALIFAX",5,14,0.357142857142857,0
"2006-2","0580","B3J","June 30, 2006","HALIFAX",52,1,52,0
"2006-2","0580","B0J","June 30, 2006","HALIFAX",0,9,0,0
"2006-2","0580","B3H","June 30, 2006","HALIFAX",0,1,0,0
"2006-2","0580","B4C","June 30, 2006","HALIFAX",1,2,0.5,0
"2006-2","0580","B2T","June 30, 2006","HALIFAX",0,5,0,0
"2006-2","0580","B3V","June 30, 2006","HALIFAX",2,4,0.5,0
"2006-2","0580","B4E","June 30, 2006","HALIFAX",2,4,0.5,0
"2006-2","0580","B3N","June 30, 2006","HALIFAX",5,13,0.384615384615385,0
"2006-2","0610","N1R","June 30, 2006","HAMILTON",0,7,0,0
"2006-2","0610","L8J","June 30, 2006","HAMILTON",5,12,0.416666666666667,0
"2006-2","0610","L7P","June 30, 2006","HAMILTON",0,1,0,0
"2006-2","0610","L9C","June 30, 2006","HAMILTON",0,5,0,0
"2006-2","0610","L8M","June 30, 2006","HAMILTON",0,1,0,0
"2006-2","0610","L8E","June 30, 2006","HAMILTON",12,18,0.666666666666667,0
"2006-2","0610","L8H","June 30, 2006","HAMILTON",0,1,0,0
"2006-2","0610","L9B","June 30, 2006","HAMILTON",1,9,0.111111111111111,0
"2006-2","0610","L0R","June 30, 2006","HAMILTON",0,1,0,0
"2006-2","0610","L7T","June 30, 2006","HAMILTON",0,1,0,0
"2006-2","0610","L9H","June 30, 2006","HAMILTON",2,7,0.285714285714286,0
"2006-2","0610","nan","June 30, 2006","HAMILTON",87,136,0.639705882352941,0.0220588235294118
"2006-2","0610","L8T","June 30, 2006","HAMILTON",0,4,0,0
"2006-2","0610","L3M","June 30, 2006","HAMILTON",5,10,0.5,0
"2006-2","0610","L7L","June 30, 2006","HAMILTON",1,1,1,0
"2006-2","0610","L9G","June 30, 2006","HAMILTON",0,3,0,0
"2006-2","0610","L8W","June 30, 2006","HAMILTON",0,1,0,0
"2006-2","0610","L7R","June 30, 2006","HAMILTON",5,1,5,0
"2006-2","0610","L8R","June 30, 2006","HAMILTON",0,1,0,0
"2006-2","0610","L9A","June 30, 2006","HAMILTON",0,2,0,0
"2006-2","1060","H3E","June 30, 2006","MONTRÉAL",24,8,3,1.875
"2006-2","1060","H7R","June 30, 2006","MONTRÉAL",13,4,3.25,1.5
"2006-2","1060","J3Y","June 30, 2006","MONTRÉAL",10,16,0.625,0.5625
"2006-2","1060","H7A","June 30, 2006","MONTRÉAL",19,15,1.26666666666667,0.466666666666667
"2006-2","1060","H9H","June 30, 2006","MONTRÉAL",1,1,1,0
"2006-2","1060","J5Z","June 30, 2006","MONTRÉAL",68,54,1.25925925925926,0.388888888888889
"2006-2","1060","H9E","June 30, 2006","MONTRÉAL",1,1,1,0
"2006-2","1060","J3N","June 30, 2006","MONTRÉAL",2,9,0.222222222222222,0
"2006-2","1060","H7P","June 30, 2006","MONTRÉAL",15,14,1.07142857142857,0.142857142857143
"2006-2","1060","J6Y","June 30, 2006","MONTRÉAL",11,42,0.261904761904762,0.142857142857143
"2006-2","1060","H1R","June 30, 2006","MONTRÉAL",1,1,1,0
"2006-2","1060","H1A","June 30, 2006","MONTRÉAL",5,2,2.5,3
"2006-2","1060","H4L","June 30, 2006","MONTRÉAL",44,1,44,10
"2006-2","1060","H9R","June 30, 2006","MONTRÉAL",19,4,4.75,2.5
"2006-2","1060","H7N","June 30, 2006","MONTRÉAL",26,1,26,5
"2006-2","1060","J0L","June 30, 2006","MONTRÉAL",6,34,0.176470588235294,0
"2006-2","1060","J5L","June 30, 2006","MONTRÉAL",17,35,0.485714285714286,0.228571428571429
"2006-2","1060","J6K","June 30, 2006","MONTRÉAL",3,3,1,0
"2006-2","1060","J7Y","June 30, 2006","MONTRÉAL",20,18,1.11111111111111,0.611111111111111
"2006-2","1060","H2P","June 30, 2006","MONTRÉAL",3,1,3,3
"2006-2","1060","H7L","June 30, 2006","MONTRÉAL",11,19,0.578947368421053,0.105263157894737
"2006-2","1060","H9J","June 30, 2006","MONTRÉAL",21,9,2.33333333333333,0.555555555555556
"2006-2","1060","J3V","June 30, 2006","MONTRÉAL",1,2,0.5,0
"2006-2","1060","H1H","June 30, 2006","MONTRÉAL",0,1,0,0
"2006-2","1060","H4C","June 30, 2006","MONTRÉAL",33,2,16.5,4
"2006-2","1060","J7V","June 30, 2006","MONTRÉAL",80,79,1.0126582278481,0.354430379746835
"2006-2","1060","H7V","June 30, 2006","MONTRÉAL",81,4,20.25,5.5
"2006-2","1060","J7K","June 30, 2006","MONTRÉAL",2,13,0.153846153846154,0
"2006-2","1060","H2R","June 30, 2006","MONTRÉAL",2,1,2,5
"2006-2","1060","J7A","June 30, 2006","MONTRÉAL",1,3,0.333333333333333,0
"2006-2","1060","J4W","June 30, 2006","MONTRÉAL",2,1,2,3
"2006-2","1060","H7H","June 30, 2006","MONTRÉAL",1,1,1,0
"2006-2","1060","H1N","June 30, 2006","MONTRÉAL",2,2,1,1
"2006-2","1060","H8S","June 30, 2006","MONTRÉAL",18,7,2.57142857142857,0.571428571428571
"2006-2","1060","H9B","June 30, 2006","MONTRÉAL",3,2,1.5,0
"2006-2","1060","J7J","June 30, 2006","MONTRÉAL",4,15,0.266666666666667,0
"2006-2","1060","H7C","June 30, 2006","MONTRÉAL",0,1,0,0
"2006-2","1060","H7M","June 30, 2006","MONTRÉAL",13,26,0.5,0.230769230769231
"2006-2","1060","H9K","June 30, 2006","MONTRÉAL",73,13,5.61538461538461,0.615384615384615
"2006-2","1060","H4G","June 30, 2006","MONTRÉAL",1,1,1,3
"2006-2","1060","H1S","June 30, 2006","MONTRÉAL",3,1,3,6
"2006-2","1060","H4K","June 30, 2006","MONTRÉAL",2,4,0.5,0
"2006-2","1060","J4M","June 30, 2006","MONTRÉAL",6,6,1,1
"2006-2","1060","J7C","June 30, 2006","MONTRÉAL",5,14,0.357142857142857,0
"2006-2","1060","J4X","June 30, 2006","MONTRÉAL",1,2,0.5,0
"2006-2","1060","H1W","June 30, 2006","MONTRÉAL",18,4,4.5,3.25
"2006-2","1060","H9G","June 30, 2006","MONTRÉAL",14,1,14,0
"2006-2","1060","J6Z","June 30, 2006","MONTRÉAL",2,4,0.5,0
"2006-2","1060","J4K","June 30, 2006","MONTRÉAL",1,1,1,0
"2006-2","1060","J0N","June 30, 2006","MONTRÉAL",42,93,0.451612903225806,0.32258064516129
"2006-2","1060","J3G","June 30, 2006","MONTRÉAL",10,21,0.476190476190476,0.0952380952380952
"2006-2","1060","H2V","June 30, 2006","MONTRÉAL",14,1,14,4
"2006-2","1060","H9S","June 30, 2006","MONTRÉAL",1,1,1,0
"2006-2","1060","J5W","June 30, 2006","MONTRÉAL",31,68,0.455882352941176,0.176470588235294
"2006-2","1060","J7Z","June 30, 2006","MONTRÉAL",6,7,0.857142857142857,0.857142857142857
"2006-2","1060","J4N","June 30, 2006","MONTRÉAL",7,14,0.5,0.714285714285714
"2006-2","1060","J7E","June 30, 2006","MONTRÉAL",8,3,2.66666666666667,2.66666666666667
"2006-2","1060","H7T","June 30, 2006","MONTRÉAL",44,26,1.69230769230769,0.769230769230769
"2006-2","1060","H7X","June 30, 2006","MONTRÉAL",4,5,0.8,1.6
"2006-2","1060","J4T","June 30, 2006","MONTRÉAL",2,2,1,3
"2006-2","1060","H3P","June 30, 2006","MONTRÉAL",1,1,1,0
"2006-2","1060","J5Y","June 30, 2006","MONTRÉAL",20,56,0.357142857142857,0.0714285714285714
"2006-2","1060","H8Y","June 30, 2006","MONTRÉAL",3,4,0.75,0
"2006-2","1060","H9A","June 30, 2006","MONTRÉAL",2,2,1,0
"2006-2","1060","H1C","June 30, 2006","MONTRÉAL",2,10,0.2,0
"2006-2","1060","J5B","June 30, 2006","MONTRÉAL",4,6,0.666666666666667,0
"2006-2","1060","H9C","June 30, 2006","MONTRÉAL",14,17,0.823529411764706,0
"2006-2","1060","H1T","June 30, 2006","MONTRÉAL",7,1,7,3
"2006-2","1060","J5R","June 30, 2006","MONTRÉAL",13,20,0.65,0
"2006-2","1060","H1L","June 30, 2006","MONTRÉAL",1,1,1,0
"2006-2","1060","H9X","June 30, 2006","MONTRÉAL",3,3,1,0
"2006-2","1060","J5T","June 30, 2006","MONTRÉAL",9,16,0.5625,0.1875
"2006-2","1060","J3E","June 30, 2006","MONTRÉAL",0,2,0,0
"2006-2","1060","J6X","June 30, 2006","MONTRÉAL",2,10,0.2,0
"2006-2","1060","H2W","June 30, 2006","MONTRÉAL",1,1,1,2
"2006-2","1060","H9W","June 30, 2006","MONTRÉAL",11,10,1.1,0
"2006-2","1060","H8P","June 30, 2006","MONTRÉAL",4,1,4,3
"2006-2","1060","H3L","June 30, 2006","MONTRÉAL",10,1,10,3
"2006-2","1060","H4N","June 30, 2006","MONTRÉAL",8,2,4,3
"2006-2","1060","J4B","June 30, 2006","MONTRÉAL",0,1,0,0
"2006-2","1060","H8T","June 30, 2006","MONTRÉAL",7,4,1.75,1.75
"2006-2","1060","J7L","June 30, 2006","MONTRÉAL",3,7,0.428571428571429,0
"2006-2","1060","H7E","June 30, 2006","MONTRÉAL",13,17,0.764705882352941,0.176470588235294
"2006-2","1060","H7K","June 30, 2006","MONTRÉAL",2,5,0.4,0
"2006-2","1060","J3H","June 30, 2006","MONTRÉAL",7,43,0.162790697674419,0.0465116279069767
"2006-2","1060","J4Z","June 30, 2006","MONTRÉAL",7,3,2.33333333333333,2
"2006-2","1060","H3B","June 30, 2006","MONTRÉAL",20,1,20,9
"2006-2","1060","H7W","June 30, 2006","MONTRÉAL",0,1,0,0
"2006-2","1060","H7G","June 30, 2006","MONTRÉAL",12,1,12,3
"2006-2","1060","J7M","June 30, 2006","MONTRÉAL",27,53,0.509433962264151,0.283018867924528
"2006-2","1060","J4V","June 30, 2006","MONTRÉAL",11,4,2.75,1.5
"2006-2","1060","J3L","June 30, 2006","MONTRÉAL",9,85,0.105882352941176,0.0588235294117647
"2006-2","1060","H2Y","June 30, 2006","MONTRÉAL",6,1,6,3
"2006-2","1060","H8Z","June 30, 2006","MONTRÉAL",4,3,1.33333333333333,0
"2006-2","1060","J6R","June 30, 2006","MONTRÉAL",2,6,0.333333333333333,0
"2006-2","1060","J7R","June 30, 2006","MONTRÉAL",1,1,1,0
"2006-2","1060","J3X","June 30, 2006","MONTRÉAL",0,2,0,0
"2006-2","1060","nan","June 30, 2006","MONTRÉAL",1698,1161,1.4625322997416,0.670111972437554
"2006-2","1060","H8R","June 30, 2006","MONTRÉAL",5,1,5,3
"2006-2","1060","J0P","June 30, 2006","MONTRÉAL",0,1,0,0
"2006-2","1265","K1V","June 30, 2006","OTTAWA",20,12,1.66666666666667,0
"2006-2","1265","K2E","June 30, 2006","OTTAWA",0,1,0,0
"2006-2","1265","K4K","June 30, 2006","OTTAWA",0,1,0,0
"2006-2","1265","K1T","June 30, 2006","OTTAWA",0,2,0,0
"2006-2","1265","K2T","June 30, 2006","OTTAWA",1,1,1,0
"2006-2","1265","K2A","June 30, 2006","OTTAWA",0,1,0,0
"2006-2","1265","K4M","June 30, 2006","OTTAWA",1,1,1,0
"2006-2","1265","K2C","June 30, 2006","OTTAWA",5,5,1,0
"2006-2","1265","K2K","June 30, 2006","OTTAWA",1,4,0.25,0
"2006-2","1265","K2B","June 30, 2006","OTTAWA",2,2,1,0
"2006-2","1265","nan","June 30, 2006","OTTAWA",169,227,0.744493392070485,0
"2006-2","1265","K2G","June 30, 2006","OTTAWA",0,1,0,0
"2006-2","1265","K1W","June 30, 2006","OTTAWA",0,3,0,0
"2006-2","1265","K1S","June 30, 2006","OTTAWA",5,5,1,0
"2006-2","1265","K2H","June 30, 2006","OTTAWA",2,2,1,0
"2006-2","1265","K1J","June 30, 2006","OTTAWA",0,2,0,0
"2006-2","1265","K4P","June 30, 2006","OTTAWA",5,8,0.625,0
"2006-2","1265","K1Y","June 30, 2006","OTTAWA",1,1,1,0
"2006-2","1265","K1C","June 30, 2006","OTTAWA",1,2,0.5,0
"2006-2","1265","K1Z","June 30, 2006","OTTAWA",3,3,1,0
"2006-2","1265","K2S","June 30, 2006","OTTAWA",0,5,0,0
"2006-2","1265","K0A","June 30, 2006","OTTAWA",13,35,0.371428571428571,0
"2006-2","1265","K1N","June 30, 2006","OTTAWA",6,2,3,0
"2006-2","1265","K2M","June 30, 2006","OTTAWA",0,1,0,0
"2006-2","1400","G1Y","June 30, 2006","QUÉBEC",1,1,1,2
"2006-2","1400","G6K","June 30, 2006","QUÉBEC",3,13,0.230769230769231,0.153846153846154
"2006-2","1400","G0A","June 30, 2006","QUÉBEC",1,27,0.037037037037037,0
"2006-2","1400","G6V","June 30, 2006","QUÉBEC",11,11,1,0
"2006-2","1400","G1X","June 30, 2006","QUÉBEC",4,12,0.333333333333333,0.333333333333333
"2006-2","1400","G6C","June 30, 2006","QUÉBEC",1,5,0.2,0
"2006-2","1400","G2L","June 30, 2006","QUÉBEC",8,1,8,0
"2006-2","1400","G1B","June 30, 2006","QUÉBEC",2,2,1,0
"2006-2","1400","G3A","June 30, 2006","QUÉBEC",3,15,0.2,0
"2006-2","1400","nan","June 30, 2006","QUÉBEC",166,176,0.943181818181818,0.198863636363636
"2006-2","1400","G1T","June 30, 2006","QUÉBEC",0,1,0,0
"2006-2","1400","G2E","June 30, 2006","QUÉBEC",4,20,0.2,0.15
"2006-2","1400","G3B","June 30, 2006","QUÉBEC",0,17,0,0
"2006-2","1400","G2G","June 30, 2006","QUÉBEC",2,16,0.125,0
"2006-2","1400","G2A","June 30, 2006","QUÉBEC",13,3,4.33333333333333,3
"2006-2","1400","G6W","June 30, 2006","QUÉBEC",10,6,1.66666666666667,2.33333333333333
"2006-2","1400","G3J","June 30, 2006","QUÉBEC",0,5,0,0
"2006-2","1400","G2C","June 30, 2006","QUÉBEC",5,5,1,1
"2006-2","1400","G1C","June 30, 2006","QUÉBEC",1,2,0.5,0
"2006-2","1400","G2N","June 30, 2006","QUÉBEC",0,1,0,0
"2006-2","1400","G2B","June 30, 2006","QUÉBEC",2,18,0.111111111111111,0
"2006-2","1400","G7A","June 30, 2006","QUÉBEC",1,9,0.111111111111111,0
"2006-2","1400","G2J","June 30, 2006","QUÉBEC",1,1,1,3
"2006-2","1400","G3K","June 30, 2006","QUÉBEC",0,2,0,0
"2006-2","1400","G3E","June 30, 2006","QUÉBEC",2,19,0.105263157894737,0
"2006-2","1400","G6Z","June 30, 2006","QUÉBEC",0,16,0,0
"2006-2","1400","G1K","June 30, 2006","QUÉBEC",26,2,13,0
"2006-2","1400","G1W","June 30, 2006","QUÉBEC",1,1,1,0
"2006-2","1490","S4S","June 30, 2006","REGINA",13,2,6.5,0
"2006-2","1490","S4T","June 30, 2006","REGINA",14,5,2.8,0
"2006-2","1490","S4R","June 30, 2006","REGINA",0,2,0,0
"2006-2","1490","S4P","June 30, 2006","REGINA",3,6,0.5,0
"2006-2","1490","nan","June 30, 2006","REGINA",14,25,0.56,0.12
"2006-2","1490","S4V","June 30, 2006","REGINA",27,38,0.710526315789474,0
"2006-2","1490","S4X","June 30, 2006","REGINA",16,24,0.666666666666667,0
"2006-2","1490","S4N","June 30, 2006","REGINA",3,6,0.5,0
"2006-2","1700","S7N","June 30, 2006","SASKATOON",0,2,0,0
"2006-2","1700","S7L","June 30, 2006","SASKATOON",3,14,0.214285714285714,0
"2006-2","1700","S7T","June 30, 2006","SASKATOON",2,3,0.666666666666667,0
"2006-2","1700","S7J","June 30, 2006","SASKATOON",3,4,0.75,0
"2006-2","1700","S7K","June 30, 2006","SASKATOON",0,2,0,0
"2006-2","1700","S7H","June 30, 2006","SASKATOON",0,1,0,0
"2006-2","1700","nan","June 30, 2006","SASKATOON",86,89,0.966292134831461,0
"2006-2","2270","M1E","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","L4B","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","L1Z","June 30, 2006","TORONTO",0,2,0,0
"2006-2","2270","M2N","June 30, 2006","TORONTO",32,11,2.90909090909091,3.63636363636364
"2006-2","2270","L0E","June 30, 2006","TORONTO",1,1,1,0
"2006-2","2270","M4G","June 30, 2006","TORONTO",4,5,0.8,0
"2006-2","2270","L4J","June 30, 2006","TORONTO",0,3,0,0
"2006-2","2270","L5G","June 30, 2006","TORONTO",0,2,0,0
"2006-2","2270","M1T","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","M2M","June 30, 2006","TORONTO",25,5,5,0
"2006-2","2270","L4P","June 30, 2006","TORONTO",1,27,0.037037037037037,0
"2006-2","2270","L4A","June 30, 2006","TORONTO",0,14,0,0
"2006-2","2270","L6L","June 30, 2006","TORONTO",26,14,1.85714285714286,0
"2006-2","2270","L4C","June 30, 2006","TORONTO",0,9,0,0
"2006-2","2270","L1V","June 30, 2006","TORONTO",0,3,0,0
"2006-2","2270","M5P","June 30, 2006","TORONTO",0,2,0,0
"2006-2","2270","L6M","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","M3K","June 30, 2006","TORONTO",1,1,1,0
"2006-2","2270","L7K","June 30, 2006","TORONTO",1,2,0.5,0
"2006-2","2270","L7G","June 30, 2006","TORONTO",1,2,0.5,0
"2006-2","2270","M6B","June 30, 2006","TORONTO",3,4,0.75,0
"2006-2","2270","L7J","June 30, 2006","TORONTO",4,5,0.8,0
"2006-2","2270","L5J","June 30, 2006","TORONTO",0,2,0,0
"2006-2","2270","M1C","June 30, 2006","TORONTO",0,2,0,0
"2006-2","2270","L5M","June 30, 2006","TORONTO",1,7,0.142857142857143,0
"2006-2","2270","M9B","June 30, 2006","TORONTO",2,2,1,0
"2006-2","2270","M1M","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","M4R","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","M5M","June 30, 2006","TORONTO",10,13,0.769230769230769,0
"2006-2","2270","M6L","June 30, 2006","TORONTO",1,2,0.5,0
"2006-2","2270","M3J","June 30, 2006","TORONTO",23,10,2.3,0
"2006-2","2270","L5L","June 30, 2006","TORONTO",1,1,1,0
"2006-2","2270","M2L","June 30, 2006","TORONTO",3,3,1,0
"2006-2","2270","M6S","June 30, 2006","TORONTO",1,1,1,0
"2006-2","2270","L4L","June 30, 2006","TORONTO",0,7,0,0
"2006-2","2270","L5H","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","M1P","June 30, 2006","TORONTO",4,1,4,16
"2006-2","2270","M2R","June 30, 2006","TORONTO",9,3,3,0
"2006-2","2270","L9P","June 30, 2006","TORONTO",0,10,0,0
"2006-2","2270","L0P","June 30, 2006","TORONTO",3,3,1,0
"2006-2","2270","L6H","June 30, 2006","TORONTO",5,24,0.208333333333333,0
"2006-2","2270","M3H","June 30, 2006","TORONTO",18,9,2,0.888888888888889
"2006-2","2270","L0G","June 30, 2006","TORONTO",2,2,1,0
"2006-2","2270","nan","June 30, 2006","TORONTO",730,1748,0.417620137299771,0.163615560640732
"2006-2","2270","L7E","June 30, 2006","TORONTO",0,2,0,0
"2006-2","2270","M3B","June 30, 2006","TORONTO",2,6,0.333333333333333,0
"2006-2","2270","M8W","June 30, 2006","TORONTO",1,4,0.25,0
"2006-2","2270","M1K","June 30, 2006","TORONTO",0,4,0,0
"2006-2","2270","M9A","June 30, 2006","TORONTO",5,7,0.714285714285714,0
"2006-2","2270","M9W","June 30, 2006","TORONTO",36,1,36,29
"2006-2","2270","L9R","June 30, 2006","TORONTO",1,1,1,0
"2006-2","2270","L6K","June 30, 2006","TORONTO",1,8,0.125,0
"2006-2","2270","L9W","June 30, 2006","TORONTO",1,8,0.125,0
"2006-2","2270","M5N","June 30, 2006","TORONTO",0,2,0,0
"2006-2","2270","M1N","June 30, 2006","TORONTO",0,2,0,0
"2006-2","2270","L5A","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","M6N","June 30, 2006","TORONTO",3,10,0.3,0
"2006-2","2270","M8Y","June 30, 2006","TORONTO",1,1,1,0
"2006-2","2270","L3Z","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","M6E","June 30, 2006","TORONTO",0,2,0,0
"2006-2","2270","M3C","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","L5E","June 30, 2006","TORONTO",0,3,0,0
"2006-2","2270","M2P","June 30, 2006","TORONTO",13,9,1.44444444444444,0
"2006-2","2270","M5R","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","L4Z","June 30, 2006","TORONTO",0,2,0,0
"2006-2","2270","M1L","June 30, 2006","TORONTO",2,2,1,0
"2006-2","2270","M4K","June 30, 2006","TORONTO",1,4,0.25,0
"2006-2","2270","M3M","June 30, 2006","TORONTO",1,1,1,0
"2006-2","2270","M6M","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","M4C","June 30, 2006","TORONTO",1,1,1,0
"2006-2","2270","M5V","June 30, 2006","TORONTO",14,2,7,0
"2006-2","2270","M4S","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","L6X","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","M4N","June 30, 2006","TORONTO",0,2,0,0
"2006-2","2270","M8Z","June 30, 2006","TORONTO",4,1,4,0
"2006-2","2270","L4W","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","L6J","June 30, 2006","TORONTO",0,3,0,0
"2006-2","2270","M9N","June 30, 2006","TORONTO",1,1,1,0
"2006-2","2270","L5B","June 30, 2006","TORONTO",0,1,0,0
"2006-2","2270","M5T","June 30, 2006","TORONTO",8,1,8,0
"2006-2","2410","V4B","June 30, 2006","VANCOUVER",2,4,0.5,0
"2006-2","2410","V5R","June 30, 2006","VANCOUVER",13,18,0.722222222222222,0
"2006-2","2410","V4C","June 30, 2006","VANCOUVER",2,8,0.25,0
"2006-2","2410","V6H","June 30, 2006","VANCOUVER",3,4,0.75,0
"2006-2","2410","V6Y","June 30, 2006","VANCOUVER",9,13,0.692307692307692,0
"2006-2","2410","V3W","June 30, 2006","VANCOUVER",3,14,0.214285714285714,0
"2006-2","2410","V3B","June 30, 2006","VANCOUVER",7,1,7,0
"2006-2","2410","V5S","June 30, 2006","VANCOUVER",7,11,0.636363636363636,0
"2006-2","2410","V6K","June 30, 2006","VANCOUVER",6,5,1.2,0
"2006-2","2410","V3Y","June 30, 2006","VANCOUVER",2,3,0.666666666666667,0
"2006-2","2410","V5G","June 30, 2006","VANCOUVER",13,16,0.8125,0
"2006-2","2410","V7V","June 30, 2006","VANCOUVER",2,2,1,0
"2006-2","2410","V2Z","June 30, 2006","VANCOUVER",1,1,1,0
"2006-2","2410","V4A","June 30, 2006","VANCOUVER",7,11,0.636363636363636,0
