"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_qq","ref_yy","population","comp_per_10kpop"
"1992-1","1265",4,4,"March 31, 1992",NA,18,NA,NA,1,18,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",733633.3421,0.245354170360846
"1992-1","1700",4,3,"March 31, 1992","SASKATOON",4,NA,NA,1,4,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",219834.74,0.181954863002999
"1992-1","2270",1,1,"March 31, 1992","TORONTO",2445,NA,NA,2445,1,0,6.53047034764826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",4103537.25,5.9582741694376
"1992-1","0340",2,4,"March 31, 1992","EDMONTON",12,NA,NA,6,2,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","0140",2,2,"March 31, 1992","CALGARY",12,NA,NA,6,2,0,13.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","0580",1,1,"March 31, 1992",NA,156,NA,NA,156,1,0,4.05128205128205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","2410",5,4,"March 31, 1992","VANCOUVER",150,NA,NA,4,37.5,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",1694440.5,0.885247962380503
"1992-1","0140",5,3,"March 31, 1992","CALGARY",4,NA,NA,1,4,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","0610",4,2,"March 31, 1992",NA,20,NA,NA,3,6.66666666666667,0,4.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","1060",4,1,"March 31, 1992",NA,90,NA,NA,19,4.73684210526316,0.736842105263158,4.15789473684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",3427932.64,0.262548916363771
"1992-1","0140",1,2,"March 31, 1992","CALGARY",2,NA,NA,2,1,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","0340",2,3,"March 31, 1992","EDMONTON",6,NA,NA,3,2,0,6.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","1400",2,1,"March 31, 1992",NA,88,NA,NA,44,2,0,2.77272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",675426.941,1.30287962558485
"1992-1","0610",4,3,"March 31, 1992",NA,80,NA,NA,14,5.71428571428571,0,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","0610",5,2,"March 31, 1992",NA,155,NA,NA,3,51.6666666666667,1,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","1265",4,3,"March 31, 1992",NA,31,NA,NA,6,5.16666666666667,0.666666666666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",733633.3421,0.422554404510345
"1992-1","2270",5,2,"March 31, 1992",NA,1279,NA,NA,12,106.583333333333,5.58333333333333,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",4103537.25,3.1168231749328
"1992-1","1265",2,1,"March 31, 1992",NA,13,NA,NA,7,1.85714285714286,0,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",733633.3421,0.1772002341495
"1992-1","0610",5,3,"March 31, 1992","HAMILTON",72,NA,NA,2,36,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","2410",5,1,"March 31, 1992","VANCOUVER",16,NA,NA,8,2,1.75,5.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",1694440.5,0.0944264493205869
"1992-1","1400",1,1,"March 31, 1992",NA,382,NA,NA,382,1,0,2.96335078534031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",675426.941,5.6556820110615
"1992-1","2440",4,3,"March 31, 1992","VICTORIA",89,NA,NA,21,4.23809523809524,1.33333333333333,8.09523809523809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",301515.091,2.95175938639834
"1992-1","0340",4,1,"March 31, 1992","EDMONTON",8,NA,NA,2,4,0,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","2680",1,1,"March 31, 1992","WINNIPEG",220,NA,NA,220,1,0,8.05454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",678569.919,3.24211247566369
"1992-1","0140",1,1,"March 31, 1992","CALGARY",992,NA,NA,992,1,0,3.03225806451613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","2440",1,1,"March 31, 1992","VICTORIA",262,NA,NA,262,1,0,3.59541984732824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",301515.091,8.68944898018388
"1992-1","0340",1,1,"March 31, 1992","EDMONTON",674,NA,NA,674,1,0,3.60979228486647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","2410",4,2,"March 31, 1992","VANCOUVER",43,NA,NA,7,6.14285714285714,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",1694440.5,0.253771082549077
"1992-1","2440",1,2,"March 31, 1992",NA,7,NA,NA,7,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",301515.091,0.2321608506156
"1992-1","1060",5,4,"March 31, 1992",NA,39,NA,NA,1,39,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",3427932.64,0.113771197090967
"1992-1","2270",4,2,"March 31, 1992","TORONTO",334,NA,NA,59,5.66101694915254,0.0508474576271186,7.25423728813559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",4103537.25,0.813931931530535
"1992-1","1060",2,1,"March 31, 1992",NA,286,NA,NA,143,2,0,2.93706293706294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",3427932.64,0.834322112000427
"1992-1","1060",4,3,"March 31, 1992",NA,264,NA,NA,52,5.07692307692308,1.63461538461538,3.69230769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",3427932.64,0.770143488000394
"1992-1","0610",2,1,"March 31, 1992","HAMILTON",6,NA,NA,3,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","0340",1,4,"March 31, 1992","EDMONTON",32,NA,NA,32,1,0,3.34375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","0340",5,2,"March 31, 1992","EDMONTON",4,NA,NA,1,4,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","0340",2,1,"March 31, 1992","EDMONTON",22,NA,NA,11,2,0,4.90909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","0140",2,1,"March 31, 1992","CALGARY",62,NA,NA,31,2,0,2.58064516129032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-1","2270",5,4,"March 31, 1992","TORONTO",132,NA,NA,2,66,4.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",4103537.25,0.32167369749111
"1992-1","1060",5,2,"March 31, 1992",NA,544,NA,NA,68,8,1.76470588235294,3.97058823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",3427932.64,1.5869623389099
"1992-1","2270",4,3,"March 31, 1992","TORONTO",245,NA,NA,11,22.2727272727273,0,5.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1992",4103537.25,0.597045877919105
"1992-1","0610",1,1,"March 31, 1992",NA,152,NA,NA,152,1,0,4.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","1265",5,3,"June 30, 1992",NA,28,NA,NA,2,14,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",736706.5742,0.380069908163988
"1992-2","1265",2,1,"June 30, 1992",NA,14,NA,NA,8,1.75,0,4.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",736706.5742,0.190034954081994
"1992-2","2410",4,2,"June 30, 1992",NA,160,NA,NA,26,6.15384615384615,0,6.26923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",1705347.9,0.938224980369108
"1992-2","1060",2,1,"June 30, 1992",NA,566,NA,NA,283,2,0,2.95053003533569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",3433040.94,1.64868409638016
"1992-2","2410",2,3,"June 30, 1992","VANCOUVER",142,NA,NA,71,2,0,8.08450704225352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",1705347.9,0.832674670077584
"1992-2","2270",5,1,"June 30, 1992","TORONTO",1,NA,NA,1,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",4117657.3,0.00242856538838237
"1992-2","2270",1,1,"June 30, 1992","TORONTO",2177,NA,NA,2177,1,0,13.3334864492421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",4117657.3,5.28698685050842
"1992-2","1700",1,1,"June 30, 1992","SASKATOON",48,NA,NA,48,1,0,4.79166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",220303.718,2.17881025503165
"1992-2","1265",1,1,"June 30, 1992",NA,364,NA,NA,364,1,0,3.46428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",736706.5742,4.94090880613184
"1992-2","2270",4,3,"June 30, 1992","TORONTO",223,NA,NA,34,6.55882352941176,0.441176470588235,6.76470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",4117657.3,0.541570081609268
"1992-2","2410",1,3,"June 30, 1992","VANCOUVER",19,NA,NA,19,1,0,3.73684210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",1705347.9,0.111414216418832
"1992-2","2440",4,1,"June 30, 1992","VICTORIA",20,NA,NA,2,10,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",302625.28,0.660883320785362
"1992-2","2270",5,3,"June 30, 1992","TORONTO",626,NA,NA,10,62.6,3.4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",4117657.3,1.52028193312736
"1992-2","2410",1,1,"June 30, 1992","VANCOUVER",1774,NA,NA,1774,1,0,4.71645997745209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",1705347.9,10.4025694698425
"1992-2","2440",4,3,"June 30, 1992","VICTORIA",95,NA,NA,24,3.95833333333333,1.33333333333333,10.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",302625.28,3.13919577373047
"1992-2","1060",4,3,"June 30, 1992",NA,377,NA,NA,83,4.54216867469879,1.7710843373494,4.42168674698795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",3433040.94,1.09815177444403
"1992-2","0340",2,3,"June 30, 1992","EDMONTON",10,NA,NA,5,2,0,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","0140",5,3,"June 30, 1992","CALGARY",30,NA,NA,6,5,0,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","0140",1,1,"June 30, 1992","CALGARY",1402,NA,NA,1402,1,0,2.75820256776034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","1700",2,3,"June 30, 1992","SASKATOON",2,NA,NA,1,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",220303.718,0.0907837606263186
"1992-2","2680",1,1,"June 30, 1992","WINNIPEG",277,NA,NA,277,1,0,4.66064981949458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",679149.464,4.07863091532971
"1992-2","0340",1,4,"June 30, 1992","EDMONTON",26,NA,NA,26,1,0,6.76923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","1265",4,3,"June 30, 1992",NA,41,NA,NA,7,5.85714285714286,1.42857142857143,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",736706.5742,0.556530936954411
"1992-2","0580",4,2,"June 30, 1992",NA,7,NA,NA,1,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","0610",4,2,"June 30, 1992",NA,105,NA,NA,20,5.25,0,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","2440",2,3,"June 30, 1992","VICTORIA",12,NA,NA,6,2,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",302625.28,0.396529992471217
"1992-2","0140",4,3,"June 30, 1992","CALGARY",81,NA,NA,15,5.4,0,10.9333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","0610",1,1,"June 30, 1992",NA,271,NA,NA,271,1,0,5.82656826568266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","1060",5,3,"June 30, 1992",NA,583,NA,NA,86,6.77906976744186,2.97674418604651,6.03488372093023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",3433040.94,1.69820287666013
"1992-2","2440",5,3,"June 30, 1992","VICTORIA",209,NA,NA,4,52.25,6.75,9.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",302625.28,6.90623070220703
"1992-2","1060",2,2,"June 30, 1992",NA,2,NA,NA,1,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",3433040.94,0.005825738856467
"1992-2","2270",4,4,"June 30, 1992","TORONTO",161,NA,NA,28,5.75,0.0714285714285714,7.92857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",4117657.3,0.390999027529562
"1992-2","2440",5,2,"June 30, 1992","VICTORIA",111,NA,NA,3,37,3,5.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",302625.28,3.66790243035876
"1992-2","2270",5,4,"June 30, 1992","TORONTO",418,NA,NA,13,32.1538461538462,0,8.84615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",4117657.3,1.01514033234383
"1992-2","0140",2,2,"June 30, 1992","CALGARY",2,NA,NA,1,2,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","2440",1,2,"June 30, 1992",NA,4,NA,NA,4,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",302625.28,0.132176664157072
"1992-2","0140",5,1,"June 30, 1992","CALGARY",4,NA,NA,1,4,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","2440",1,1,"June 30, 1992",NA,286,NA,NA,286,1,0,3.53146853146853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",302625.28,9.45063148723068
"1992-2","1060",1,3,"June 30, 1992",NA,1,NA,NA,1,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",3433040.94,0.0029128694282335
"1992-2","1400",1,1,"June 30, 1992",NA,731,NA,NA,731,1,0,3.05608755129959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",677244.767,10.7937341950698
"1992-2","1060",5,2,"June 30, 1992",NA,941,NA,NA,143,6.58041958041958,2.18881118881119,4.55244755244755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",3433040.94,2.74101013196772
"1992-2","1060",5,1,"June 30, 1992",NA,39,NA,NA,17,2.29411764705882,0.352941176470588,0.411764705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",3433040.94,0.113601907701107
"1992-2","0610",2,1,"June 30, 1992","HAMILTON",10,NA,NA,5,2,0,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","0580",2,1,"June 30, 1992",NA,52,NA,NA,26,2,0,3.42307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","0340",5,3,"June 30, 1992","EDMONTON",112,NA,NA,5,22.4,0,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","1490",2,3,"June 30, 1992","REGINA",2,NA,NA,1,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",197340.59,0.101347624429419
"1992-2","0340",2,4,"June 30, 1992","EDMONTON",6,NA,NA,3,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","1400",5,2,"June 30, 1992",NA,956,NA,NA,88,10.8636363636364,0,5.40909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",677244.767,14.1160190020339
"1992-2","1490",4,3,"June 30, 1992","REGINA",11,NA,NA,1,11,0,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",197340.59,0.557411934361806
"1992-2","0610",4,3,"June 30, 1992","HAMILTON",58,NA,NA,13,4.46153846153846,0,9.23076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","2680",5,2,"June 30, 1992","WINNIPEG",25,NA,NA,1,25,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",679149.464,0.368107483333006
"1992-2","0610",5,3,"June 30, 1992",NA,96,NA,NA,1,96,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","1265",4,1,"June 30, 1992",NA,156,NA,NA,31,5.03225806451613,0.032258064516129,3.09677419354839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",736706.5742,2.11753234548507
"1992-2","1400",4,3,"June 30, 1992",NA,13,NA,NA,3,4.33333333333333,0,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",677244.767,0.191954233291256
"1992-2","0340",4,3,"June 30, 1992","EDMONTON",37,NA,NA,9,4.11111111111111,0,8.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","1400",4,1,"June 30, 1992",NA,116,NA,NA,22,5.27272727272727,0,4.81818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",677244.767,1.71282238936813
"1992-2","1060",2,3,"June 30, 1992",NA,4,NA,NA,2,2,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",3433040.94,0.011651477712934
"1992-2","2410",5,2,"June 30, 1992","VANCOUVER",316,NA,NA,22,14.3636363636364,1.95454545454545,4.90909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",1705347.9,1.85299433622899
"1992-2","0580",5,2,"June 30, 1992",NA,488,NA,NA,9,54.2222222222222,0,6.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","0610",4,1,"June 30, 1992","HAMILTON",43,NA,NA,8,5.375,0,3.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","0340",1,1,"June 30, 1992","EDMONTON",812,NA,NA,812,1,0,3.7179802955665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","2410",4,3,"June 30, 1992","VANCOUVER",493,NA,NA,118,4.17796610169492,0.0254237288135593,7.06779661016949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",1705347.9,2.89090572076231
"1992-2","0340",4,2,"June 30, 1992","EDMONTON",76,NA,NA,8,9.5,0,5.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","2410",2,2,"June 30, 1992",NA,6,NA,NA,3,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",1705347.9,0.0351834367638416
"1992-2","1060",1,1,"June 30, 1992",NA,1938,NA,NA,1938,1,0,2.52579979360165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",3433040.94,5.64514095191652
"1992-2","1265",2,2,"June 30, 1992",NA,2,NA,NA,1,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",736706.5742,0.027147850583142
"1992-2","2270",4,2,"June 30, 1992",NA,42,NA,NA,6,7,0.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",4117657.3,0.10199974631206
"1992-2","2440",2,1,"June 30, 1992","VICTORIA",33,NA,NA,20,1.65,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",302625.28,1.09045747929585
"1992-2","0140",4,2,"June 30, 1992","CALGARY",40,NA,NA,9,4.44444444444444,0,15.5555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","1265",5,2,"June 30, 1992",NA,454,NA,NA,10,45.4,0.7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",736706.5742,6.16256208237323
"1992-2","1400",2,1,"June 30, 1992",NA,236,NA,NA,118,2,0,3.30508474576271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",677244.767,3.48470761974895
"1992-2","0610",1,3,"June 30, 1992",NA,1,NA,NA,1,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","0580",1,1,"June 30, 1992",NA,135,NA,NA,135,1,0,4.01481481481482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","0340",2,1,"June 30, 1992","EDMONTON",52,NA,NA,26,2,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","0580",5,3,"June 30, 1992",NA,8,NA,NA,2,4,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","0340",4,1,"June 30, 1992","EDMONTON",29,NA,NA,7,4.14285714285714,0,4.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","1060",4,2,"June 30, 1992",NA,94,NA,NA,14,6.71428571428571,2.78571428571429,1.21428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",3433040.94,0.273809726253949
"1992-2","1060",4,1,"June 30, 1992",NA,230,NA,NA,54,4.25925925925926,1.96296296296296,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",3433040.94,0.669959968493705
"1992-2","1060",5,4,"June 30, 1992",NA,28,NA,NA,3,9.33333333333333,3.33333333333333,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",3433040.94,0.081560343990538
"1992-2","2410",5,1,"June 30, 1992","VANCOUVER",7,NA,NA,4,1.75,2,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",1705347.9,0.0410473428911485
"1992-2","2440",2,2,"June 30, 1992","VICTORIA",2,NA,NA,1,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",302625.28,0.0660883320785362
"1992-2","0610",5,2,"June 30, 1992",NA,46,NA,NA,1,46,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","0140",1,2,"June 30, 1992","CALGARY",1,NA,NA,1,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","1490",1,1,"June 30, 1992","REGINA",56,NA,NA,56,1,0,4.51785714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",197340.59,2.83773348402374
"1992-2","2270",2,1,"June 30, 1992",NA,26,NA,NA,13,2,0,5.92307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",4117657.3,0.0631427000979416
"1992-2","2270",5,2,"June 30, 1992",NA,620,NA,NA,24,25.8333333333333,0.666666666666667,9.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",4117657.3,1.50571054079707
"1992-2","0140",2,3,"June 30, 1992","CALGARY",12,NA,NA,6,2,0,5.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","1490",2,1,"June 30, 1992","REGINA",2,NA,NA,1,2,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",197340.59,0.101347624429419
"1992-2","2270",2,4,"June 30, 1992","TORONTO",2,NA,NA,1,2,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",4117657.3,0.00485713077676474
"1992-2","2680",5,3,"June 30, 1992","WINNIPEG",54,NA,NA,1,54,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",679149.464,0.795112163999293
"1992-2","1400",5,3,"June 30, 1992",NA,393,NA,NA,28,14.0357142857143,0,6.39285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",677244.767,5.80292412949719
"1992-2","2410",2,1,"June 30, 1992","VANCOUVER",20,NA,NA,10,2,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",1705347.9,0.117278122546139
"1992-2","0140",2,1,"June 30, 1992","CALGARY",82,NA,NA,41,2,0,4.26829268292683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","0140",5,2,"June 30, 1992","CALGARY",34,NA,NA,2,17,0,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992-2","2270",4,1,"June 30, 1992","TORONTO",174,NA,NA,28,6.21428571428571,0.0714285714285714,5.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",4117657.3,0.422570377578532
"1992-2","2440",4,2,"June 30, 1992","VICTORIA",24,NA,NA,5,4.8,2,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1992",302625.28,0.793059984942434
