"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_qq","ref_yy","population","starts_per_10kpop"
"2011-2","2270",4,1,"June 30, 2011","TORONTO",689,NA,NA,121,5.69421487603306,0,NA,NA,NA,218,NA,218,165.889908256881,1785.62238348624,433241.100917431,0,849900,"2","2011",5800133.97,1.1879035959578
"2011-2","1265",4,1,"June 30, 2011","OTTAWA",506,NA,NA,105,4.81904761904762,0,NA,NA,4,292,11,307,173.491856677524,1867.44899609121,309674.951140065,222900,749500,"2","2011",944833.0139,5.35544368746576
"2011-2","0610",1,3,"June 30, 2011","HAMILTON",3,NA,NA,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-2","2270",1,1,"June 30, 2011","TORONTO",2898,NA,NA,2898,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2011",5800133.97,4.9964363150736
"2011-2","0340",2,1,"June 30, 2011","EDMONTON",356,NA,NA,178,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-2","0140",4,1,"June 30, 2011","CALGARY",4,NA,NA,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-2","1490",2,1,"June 30, 2011","REGINA",10,NA,NA,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2011",220747.937,0.453005366025233
"2011-2","0140",1,1,"June 30, 2011","CALGARY",1369,NA,NA,1369,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-2","1700",5,2,"June 30, 2011","SASKATOON",58,NA,NA,1,58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2011",274808.438,2.11056110293091
"2011-2","0140",5,3,"June 30, 2011","CALGARY",82,NA,NA,7,11.7142857142857,0.285714285714286,NA,23,36,NA,NA,59,90.1694915254237,970.575389830508,240662.711864407,189900,329900,NA,NA,NA,NA
"2011-2","1400",5,2,"June 30, 2011","QUÉBEC",255,NA,NA,19,13.4210526315789,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2011",780713.813,3.26624168490279
"2011-2","1490",1,2,"June 30, 2011","REGINA",3,NA,NA,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2011",220747.937,0.13590160980757
"2011-2","1060",4,3,"June 30, 2011","MONTRÉAL",19,NA,NA,2,9.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2011",4008983.75,0.0473935570330012
"2011-2","1400",5,1,"June 30, 2011","QUÉBEC",60,NA,NA,30,2,0.533333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2011",780713.813,0.768527455271244
"2011-2","1400",5,3,"June 30, 2011","QUÉBEC",595,NA,NA,57,10.4385964912281,0.754385964912281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2011",780713.813,7.62123059810651
"2011-2","0610",4,1,"June 30, 2011","HAMILTON",128,NA,NA,21,6.09523809523809,0,NA,NA,NA,54,NA,54,16.8888888888889,181.790311111111,274480.203703704,0,386000,NA,NA,NA,NA
"2011-2","2410",2,3,"June 30, 2011","VANCOUVER",74,NA,NA,37,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2011",2388987.22,0.309754691781064
"2011-2","0580",1,1,"June 30, 2011","HALIFAX",238,NA,NA,238,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-2","0340",1,1,"June 30, 2011","EDMONTON",1414,NA,NA,1414,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-2","1700",1,1,"June 30, 2011","SASKATOON",462,NA,NA,462,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2011",274808.438,16.8117108543807
"2011-2","0140",2,3,"June 30, 2011","CALGARY",4,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-2","0610",5,3,"June 30, 2011","HAMILTON",75,NA,NA,1,75,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-2","0340",5,3,"June 30, 2011","EDMONTON",224,NA,NA,4,56,2,NA,11,138,NA,NA,149,97.4161073825503,1048.57723825503,322072.44295302,204900,552140,NA,NA,NA,NA
"2011-2","2440",2,1,"June 30, 2011","VICTORIA",22,NA,NA,11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2011",353585.375,0.622197679980401
"2011-2","0580",4,2,"June 30, 2011","HALIFAX",4,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-2","1700",4,1,"June 30, 2011","SASKATOON",10,NA,NA,3,3.33333333333333,0,NA,NA,NA,7,NA,7,0,0,414185.714285714,409900,419900,"2","2011",274808.438,0.363889845332915
"2011-2","2440",5,3,"June 30, 2011","VICTORIA",132,NA,NA,6,22,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2011",353585.375,3.7331860798824
"2011-2","2270",1,3,"June 30, 2011","TORONTO",7,NA,NA,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2011",5800133.97,0.0120686867513855
"2011-2","1400",2,1,"June 30, 2011","QUÉBEC",274,NA,NA,137,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2011",780713.813,3.50960871240535
"2011-2","0140",4,3,"June 30, 2011","CALGARY",291,NA,NA,50,5.82,0,NA,1,142,79,NA,222,112.779279279279,1213.94488423423,297994.594594595,229486,519645,NA,NA,NA,NA
"2011-2","0580",4,1,"June 30, 2011","HALIFAX",4,NA,NA,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-2","2440",4,3,"June 30, 2011","VICTORIA",60,NA,NA,11,5.45454545454545,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2011",353585.375,1.69690276358291
"2011-3","2680",4,3,"September 30, 2011","WINNIPEG",18,NA,NA,3,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",753109.156,0.239009177575316
"2011-3","2680",1,3,"September 30, 2011","WINNIPEG",13,NA,NA,13,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",753109.156,0.17261773935995
"2011-3","1060",5,1,"September 30, 2011","MONTRÉAL",70,NA,NA,35,2,0.114285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",4018107.31,0.17421137515613
"2011-3","1060",4,1,"September 30, 2011","MONTRÉAL",254,NA,NA,52,4.88461538461539,0.730769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",4018107.31,0.632138418423673
"2011-3","1265",5,3,"September 30, 2011","OTTAWA",387,NA,NA,19,20.3684210526316,0.315789473684211,NA,NA,24,NA,NA,24,120.5,1297.04995,208400,205400,211400,"3","2011",948289.3688,4.08103278105631
"2011-3","2440",2,1,"September 30, 2011","VICTORIA",24,NA,NA,12,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",356029.531,0.674101385146054
"2011-3","1400",5,2,"September 30, 2011","QUÉBEC",269,NA,NA,13,20.6923076923077,0.923076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",781658.469,3.44140069695835
"2011-3","2270",5,1,"September 30, 2011","TORONTO",486,NA,NA,3,162,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",5821961,0.834770277574858
"2011-3","0340",2,3,"September 30, 2011","EDMONTON",54,NA,NA,27,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","2440",5,2,"September 30, 2011","VICTORIA",73,NA,NA,18,4.05555555555556,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",356029.531,2.05039171315258
"2011-3","1060",1,1,"September 30, 2011","MONTRÉAL",1119,NA,NA,1119,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",4018107.31,2.78489326856728
"2011-3","2270",1,3,"September 30, 2011","TORONTO",12,NA,NA,12,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",5821961,0.0206116117919718
"2011-3","0610",1,3,"September 30, 2011","HAMILTON",4,NA,NA,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","0140",4,3,"September 30, 2011","CALGARY",342,NA,NA,60,5.7,0,NA,NA,152,86,NA,238,118.084033613445,1271.04472941176,270086.474789916,223900,688645,NA,NA,NA,NA
"2011-3","0610",5,2,"September 30, 2011","HAMILTON",24,NA,NA,3,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","1265",5,2,"September 30, 2011","OTTAWA",73,NA,NA,2,36.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",948289.3688,0.769807217098478
"2011-3","2680",2,1,"September 30, 2011","WINNIPEG",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",753109.156,0.0265565752861462
"2011-3","1060",2,1,"September 30, 2011","MONTRÉAL",214,NA,NA,107,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",4018107.31,0.532589061191599
"2011-3","2270",4,1,"September 30, 2011","TORONTO",743,NA,NA,127,5.8503937007874,0,NA,NA,NA,254,NA,254,122.110236220472,1314.38237165354,341735.354330709,0,684900,"3","2011",5821961,1.27620229678625
"2011-3","1060",5,3,"September 30, 2011","MONTRÉAL",3487,NA,NA,183,19.0546448087432,1.83606557377049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",4018107.31,8.6782152167061
"2011-3","2440",5,3,"September 30, 2011","VICTORIA",155,NA,NA,7,22.1428571428571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",356029.531,4.35357144573493
"2011-3","0340",4,1,"September 30, 2011","EDMONTON",8,NA,NA,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","1060",5,2,"September 30, 2011","MONTRÉAL",477,NA,NA,57,8.36842105263158,0.56140350877193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",4018107.31,1.18712608499249
"2011-3","0610",4,1,"September 30, 2011","HAMILTON",202,NA,NA,31,6.51612903225806,0,NA,NA,NA,152,NA,152,52.4934210526316,565.033934868421,230770.855263158,0,289900,NA,NA,NA,NA
"2011-3","0340",1,1,"September 30, 2011","EDMONTON",1534,NA,NA,1534,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","1265",4,1,"September 30, 2011","OTTAWA",498,NA,NA,101,4.93069306930693,0.0297029702970297,NA,NA,18,129,6,153,164.16339869281,1767.03840718954,326305.22875817,273900,799900,"3","2011",948289.3688,5.25156156321975
"2011-3","2680",4,2,"September 30, 2011","WINNIPEG",102,NA,NA,15,6.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",753109.156,1.35438533959345
"2011-3","0580",5,3,"September 30, 2011","HALIFAX",79,NA,NA,1,79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","1265",2,1,"September 30, 2011","OTTAWA",114,NA,NA,57,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",948289.3688,1.20216469519488
"2011-3","2410",5,2,"September 30, 2011","VANCOUVER",309,NA,NA,8,38.625,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",2402922,1.28593437489856
"2011-3","1060",5,4,"September 30, 2011","MONTRÉAL",267,NA,NA,3,89,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",4018107.31,0.664491959524097
"2011-3","2440",2,3,"September 30, 2011","VICTORIA",10,NA,NA,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",356029.531,0.280875577144189
"2011-3","1490",5,3,"September 30, 2011","REGINA",40,NA,NA,9,4.44444444444444,0.444444444444444,NA,NA,32,NA,NA,32,49.25,530.122075,214913.625,185657,259900,"3","2011",222885.594,1.79464268112366
"2011-3","2410",1,2,"September 30, 2011","VANCOUVER",90,NA,NA,90,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",2402922,0.374543992688901
"2011-3","1265",5,1,"September 30, 2011","OTTAWA",16,NA,NA,1,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",948289.3688,0.168724869501036
"2011-3","1700",4,3,"September 30, 2011","SASKATOON",46,NA,NA,8,5.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",277663.938,1.6566789454668
"2011-3","2270",1,1,"September 30, 2011","TORONTO",2967,NA,NA,2967,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",5821961,5.09622101556503
"2011-3","1700",1,1,"September 30, 2011","SASKATOON",487,NA,NA,487,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",277663.938,17.5391879661377
"2011-3","2440",4,3,"September 30, 2011","VICTORIA",71,NA,NA,15,4.73333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",356029.531,1.99421659772374
"2011-3","2410",4,3,"September 30, 2011","VANCOUVER",690,NA,NA,143,4.82517482517482,0.153846153846154,NA,NA,37,101,9,147,26.7210884353741,287.623123809524,367492.727891156,0,709900,"3","2011",2402922,2.87150394394824
"2011-3","1490",5,2,"September 30, 2011","REGINA",47,NA,NA,1,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",222885.594,2.1087051503203
"2011-3","1700",5,2,"September 30, 2011","SASKATOON",66,NA,NA,2,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",277663.938,2.37697413914802
"2011-3","1400",5,3,"September 30, 2011","QUÉBEC",276,NA,NA,22,12.5454545454545,1.22727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",781658.469,3.53095387494612
"2011-3","1400",2,1,"September 30, 2011","QUÉBEC",190,NA,NA,95,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",781658.469,2.43072911681073
"2011-3","0610",1,1,"September 30, 2011","HAMILTON",398,NA,NA,398,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","1400",4,1,"September 30, 2011","QUÉBEC",62,NA,NA,13,4.76923076923077,0.461538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",781658.469,0.793185290748766
"2011-3","2680",1,1,"September 30, 2011","WINNIPEG",581,NA,NA,581,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",753109.156,7.71468512062546
"2011-3","1265",1,1,"September 30, 2011","OTTAWA",574,NA,NA,574,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",948289.3688,6.05300469334967
"2011-3","0340",5,3,"September 30, 2011","EDMONTON",459,NA,NA,9,51,2.44444444444444,1,89,345,10,NA,445,84.0089887640449,904.264354157304,246202.247191011,129900,525000,NA,NA,NA,NA
"2011-3","1700",2,1,"September 30, 2011","SASKATOON",30,NA,NA,15,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",277663.938,1.08044279052183
"2011-3","2410",2,3,"September 30, 2011","VANCOUVER",68,NA,NA,34,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",2402922,0.282988794476059
"2011-3","0580",1,1,"September 30, 2011","HALIFAX",280,NA,NA,280,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","2270",5,3,"September 30, 2011","TORONTO",4536,NA,NA,19,238.736842105263,18.5263157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",5821961,7.79118925736535
"2011-3","1490",4,3,"September 30, 2011","REGINA",63,NA,NA,9,7,0,NA,NA,7,11,NA,18,88.9444444444444,957.389105555555,362151.666666667,264900,451419,"3","2011",222885.594,2.82656222276977
"2011-3","1490",4,2,"September 30, 2011","REGINA",20,NA,NA,6,3.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",222885.594,0.897321340561831
"2011-3","2440",1,3,"September 30, 2011","VICTORIA",7,NA,NA,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",356029.531,0.196612904000932
"2011-3","2270",5,2,"September 30, 2011","TORONTO",843,NA,NA,5,168.6,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",5821961,1.44796572838602
"2011-3","2410",1,3,"September 30, 2011","VANCOUVER",7,NA,NA,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",2402922,0.029131199431359
"2011-3","2440",4,2,"September 30, 2011","VICTORIA",14,NA,NA,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",356029.531,0.393225808001865
"2011-3","0580",5,2,"September 30, 2011","HALIFAX",552,NA,NA,7,78.8571428571429,1.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","0140",5,3,"September 30, 2011","CALGARY",676,NA,NA,15,45.0666666666667,0.533333333333333,4,96,40,NA,NA,140,70.2571428571429,756.240859999999,268007.428571429,149900,390707,NA,NA,NA,NA
"2011-3","0580",4,1,"September 30, 2011","HALIFAX",33,NA,NA,6,5.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","1400",4,3,"September 30, 2011","QUÉBEC",8,NA,NA,1,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",781658.469,0.102346489128873
"2011-3","0140",1,1,"September 30, 2011","CALGARY",1417,NA,NA,1417,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","2680",5,2,"September 30, 2011","WINNIPEG",133,NA,NA,2,66.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",753109.156,1.76601225652872
"2011-3","0610",4,3,"September 30, 2011","HAMILTON",58,NA,NA,14,4.14285714285714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","2680",2,3,"September 30, 2011","WINNIPEG",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",753109.156,0.0265565752861462
"2011-3","0580",1,2,"September 30, 2011","HALIFAX",2,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","2440",1,1,"September 30, 2011","VICTORIA",176,NA,NA,176,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",356029.531,4.94341015773773
"2011-3","2680",5,3,"September 30, 2011","WINNIPEG",46,NA,NA,3,15.3333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",753109.156,0.610801231581362
"2011-3","2410",5,1,"September 30, 2011","VANCOUVER",738,NA,NA,369,2,1.30081300813008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",2402922,3.07126074004899
"2011-3","2410",2,1,"September 30, 2011","VANCOUVER",72,NA,NA,36,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",2402922,0.299635194151121
"2011-3","1400",1,1,"September 30, 2011","QUÉBEC",334,NA,NA,334,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",781658.469,4.27296592113045
"2011-3","1400",5,1,"September 30, 2011","QUÉBEC",40,NA,NA,20,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",781658.469,0.511732445644365
"2011-3","2270",2,1,"September 30, 2011","TORONTO",424,NA,NA,212,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",5821961,0.728276949983004
"2011-3","2410",5,3,"September 30, 2011","VANCOUVER",1826,NA,NA,30,60.8666666666667,5.8,34,156,166,NA,NA,356,57.2387640449438,616.112332303371,561861.191011236,213520,1588000,"3","2011",2402922,7.59908145166593
"2011-3","0580",2,1,"September 30, 2011","HALIFAX",50,NA,NA,25,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","1060",4,3,"September 30, 2011","MONTRÉAL",6,NA,NA,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",4018107.31,0.0149324035848112
"2011-3","0340",5,2,"September 30, 2011","EDMONTON",137,NA,NA,2,68.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","1700",5,3,"September 30, 2011","SASKATOON",77,NA,NA,6,12.8333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",277663.938,2.77313649567269
"2011-3","1490",2,2,"September 30, 2011","REGINA",6,NA,NA,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",222885.594,0.269196402168549
"2011-3","2270",4,3,"September 30, 2011","TORONTO",136,NA,NA,24,5.66666666666667,0,NA,NA,NA,58,NA,58,96.1896551724138,1035.37582931034,406024.482758621,389990,446990,"3","2011",5821961,0.233598266975681
"2011-3","0340",1,3,"September 30, 2011","EDMONTON",1,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","0140",2,1,"September 30, 2011","CALGARY",270,NA,NA,135,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","1490",1,1,"September 30, 2011","REGINA",260,NA,NA,260,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",222885.594,11.6651774273038
"2011-3","0340",4,3,"September 30, 2011","EDMONTON",134,NA,NA,23,5.82608695652174,0,NA,NA,34,75,NA,109,111.678899082569,1202.10050183486,296135.706422018,0,480000,NA,NA,NA,NA
"2011-3","1490",2,1,"September 30, 2011","REGINA",4,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",222885.594,0.179464268112366
"2011-3","1700",4,1,"September 30, 2011","SASKATOON",29,NA,NA,8,3.625,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",277663.938,1.04442803083777
"2011-3","0340",2,1,"September 30, 2011","EDMONTON",332,NA,NA,166,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-3","2410",1,1,"September 30, 2011","VANCOUVER",988,NA,NA,988,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",2402922,4.11166071974038
"2011-3","2440",2,2,"September 30, 2011","VICTORIA",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",356029.531,0.0561751154288378
"2011-3","2440",1,2,"September 30, 2011","VICTORIA",5,NA,NA,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2011",356029.531,0.140437788572095
"2011-4","2440",4,3,"December 31, 2011","VICTORIA",9,NA,NA,2,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2011",357625.719,0.251659752692451
"2011-4","2410",5,2,"December 31, 2011","VANCOUVER",114,NA,NA,5,22.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2011",2413758,0.472292582769275
"2011-4","2270",4,2,"December 31, 2011","TORONTO",4,NA,NA,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2011",5842797,0.00684603623915053
"2011-4","1060",4,3,"December 31, 2011","MONTRÉAL",17,NA,NA,4,4.25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2011",4027242.69,0.0422125044567404
"2011-4","0140",4,3,"December 31, 2011","CALGARY",334,NA,NA,58,5.75862068965517,0,NA,2,101,25,NA,128,116.6640625,1255.76030234375,270572.5,226937,320809,NA,NA,NA,NA
"2011-4","1700",2,1,"December 31, 2011","SASKATOON",28,NA,NA,14,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2011",279808.063,1.0006859595036
"2011-4","2440",1,1,"December 31, 2011","VICTORIA",125,NA,NA,125,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2011",357625.719,3.49527434295071
"2011-4","2440",5,3,"December 31, 2011","VICTORIA",182,NA,NA,8,22.75,0.75,NA,12,46,NA,NA,58,73.2758620689655,788.734051724138,292500,250000,425000,"4","2011",357625.719,5.08911944333623
"2011-4","0340",5,2,"December 31, 2011","EDMONTON",209,NA,NA,4,52.25,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-4","2440",4,2,"December 31, 2011","VICTORIA",8,NA,NA,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2011",357625.719,0.223697557948845
"2011-4","1060",5,1,"December 31, 2011","MONTRÉAL",158,NA,NA,79,2,0.0886075949367089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2011",4027242.69,0.39232798259794
"2011-4","2680",5,3,"December 31, 2011","WINNIPEG",133,NA,NA,4,33.25,0.5,NA,1,16,NA,NA,17,0,0,215121.411764706,186900,222809,"4","2011",755814.594,1.75969081644909
"2011-4","0140",5,3,"December 31, 2011","CALGARY",981,NA,NA,15,65.4,0.533333333333333,NA,159,530,3,NA,692,65.7095375722543,707.290891473988,245932.888728324,14900,580000,NA,NA,NA,NA
"2011-4","1700",4,1,"December 31, 2011","SASKATOON",50,NA,NA,10,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2011",279808.063,1.78693921339929
"2011-4","2410",1,3,"December 31, 2011","VANCOUVER",12,NA,NA,12,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2011",2413758,0.0497150087125553
"2011-4","2270",5,2,"December 31, 2011","TORONTO",216,NA,NA,12,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2011",5842797,0.369685956914129
"2011-4","1400",1,1,"December 31, 2011","QUÉBEC",285,NA,NA,285,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2011",783099.281,3.63938528504408
