"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","underconstr_per_10kpop"
"2007-4","1060",4,2,"December 31, 2007","MONTRÉAL",44,5,8.8,0.4,"4","2007",3853599.75,0.114178956960956
"2007-4","1060",4,1,"December 31, 2007","MONTRÉAL",236,53,4.45283018867925,0.245283018867925,"4","2007",3853599.75,0.612414405517854
"2007-4","1060",1,1,"December 31, 2007","MONTRÉAL",2856,2856,1,0,"4","2007",3853599.75,7.41125229728386
"2007-4","1060",5,2,"December 31, 2007","MONTRÉAL",5155,176,29.2897727272727,1.1875,"4","2007",3853599.75,13.3771027984938
"2007-4","1060",5,4,"December 31, 2007","MONTRÉAL",783,17,46.0588235294118,0.352941176470588,"4","2007",3853599.75,2.0318664386461
"2007-4","1060",2,1,"December 31, 2007","MONTRÉAL",374,187,2,0,"4","2007",3853599.75,0.970521134168124
"2007-4","1060",4,3,"December 31, 2007","MONTRÉAL",362,67,5.40298507462687,0.537313432835821,"4","2007",3853599.75,0.939381418633318
"2007-4","1060",5,3,"December 31, 2007","MONTRÉAL",5021,405,12.3975308641975,0.735802469135802,"4","2007",3853599.75,13.0293759750218
"2007-4","1060",5,1,"December 31, 2007","MONTRÉAL",184,92,2,0.119565217391304,"4","2007",3853599.75,0.477475638200361
"2008-1","1060",5,4,"March 31, 2008","MONTRÉAL",717,12,59.75,0.5,"1","2008",3864471,1.85536390362355
"2008-1","1060",4,3,"March 31, 2008","MONTRÉAL",192,41,4.68292682926829,0.463414634146341,"1","2008",3864471,0.496833848669067
"2008-1","1060",2,1,"March 31, 2008","MONTRÉAL",468,234,2,0,"1","2008",3864471,1.21103250613085
"2008-1","1060",5,2,"March 31, 2008","MONTRÉAL",5749,190,30.2578947368421,1.06842105263158,"1","2008",3864471,14.8765510208254
"2008-1","1060",5,1,"March 31, 2008","MONTRÉAL",174,87,2,0.126436781609195,"1","2008",3864471,0.450255675356342
"2008-1","1060",5,3,"March 31, 2008","MONTRÉAL",5901,417,14.1510791366906,0.606714628297362,"1","2008",3864471,15.2698778176884
"2008-1","1060",1,1,"March 31, 2008","MONTRÉAL",2790,2790,1,0,"1","2008",3864471,7.21961686347239
"2008-1","1060",4,1,"March 31, 2008","MONTRÉAL",402,85,4.72941176470588,0.305882352941176,"1","2008",3864471,1.04024587065086
"2008-1","1060",4,2,"March 31, 2008","MONTRÉAL",42,5,8.4,1,"1","2008",3864471,0.108682404396359
"2008-2","1060",4,3,"June 30, 2008","MONTRÉAL",170,39,4.35897435897436,0.256410256410256,"2","2008",3875939.5,0.438603337332794
"2008-2","1060",1,1,"June 30, 2008","MONTRÉAL",3266,3266,1,0,"2","2008",3875939.5,8.42634411605238
"2008-2","1060",5,3,"June 30, 2008","MONTRÉAL",6656,461,14.4381778741866,0.529284164859002,"2","2008",3875939.5,17.1726106663946
"2008-2","1060",5,1,"June 30, 2008","MONTRÉAL",208,104,2,0.134615384615385,"2","2008",3875939.5,0.53664408332483
"2008-2","1060",5,4,"June 30, 2008","MONTRÉAL",353,5,70.6,0,"2","2008",3875939.5,0.910746929873389
"2008-2","1060",5,2,"June 30, 2008","MONTRÉAL",5428,201,27.0049751243781,0.970149253731343,"2","2008",3875939.5,14.004346559073
"2008-2","1060",4,1,"June 30, 2008","MONTRÉAL",490,103,4.75728155339806,0.300970873786408,"2","2008",3875939.5,1.26420961937099
"2008-2","1060",4,2,"June 30, 2008","MONTRÉAL",18,2,9,1,"2","2008",3875939.5,0.0464403533646487
"2008-2","1060",2,1,"June 30, 2008","MONTRÉAL",528,264,2,0,"2","2008",3875939.5,1.36225036536303
"2008-3","1060",2,1,"September 30, 2008","MONTRÉAL",352,176,2,0,"3","2008",3889824.47,0.904925152059625
"2008-3","1060",4,3,"September 30, 2008","MONTRÉAL",199,47,4.23404255319149,0.425531914893617,"3","2008",3889824.47,0.511591208124617
"2008-3","1060",5,2,"September 30, 2008","MONTRÉAL",4342,190,22.8526315789474,0.715789473684211,"3","2008",3889824.47,11.1624574154628
"2008-3","1060",5,3,"September 30, 2008","MONTRÉAL",5735,379,15.131926121372,0.45646437994723,"3","2008",3889824.47,14.7435958723351
"2008-3","1060",5,4,"September 30, 2008","MONTRÉAL",194,3,64.6666666666667,0,"3","2008",3889824.47,0.498737157669225
"2008-3","1060",4,2,"September 30, 2008","MONTRÉAL",4,1,4,0,"3","2008",3889824.47,0.0102832403643139
"2008-3","1060",4,1,"September 30, 2008","MONTRÉAL",342,69,4.95652173913043,0.420289855072464,"3","2008",3889824.47,0.87921705114884
"2008-3","1060",1,1,"September 30, 2008","MONTRÉAL",2489,2489,1,0,"3","2008",3889824.47,6.39874631669434
"2008-3","1060",5,1,"September 30, 2008","MONTRÉAL",138,69,2,0.173913043478261,"3","2008",3889824.47,0.35477179256883
"2008-4","1060",4,1,"December 31, 2008","MONTRÉAL",481,107,4.49532710280374,0.644859813084112,"4","2008",3901759.78,1.23277707270846
"2008-4","1060",5,2,"December 31, 2008","MONTRÉAL",3607,206,17.5097087378641,0.796116504854369,"4","2008",3901759.78,9.24454657226489
"2008-4","1060",2,1,"December 31, 2008","MONTRÉAL",338,169,2,0,"4","2008",3901759.78,0.86627578082216
"2008-4","1060",5,4,"December 31, 2008","MONTRÉAL",184,5,36.8,0,"4","2008",3901759.78,0.471582081867685
"2008-4","1060",1,1,"December 31, 2008","MONTRÉAL",2096,2096,1,0,"4","2008",3901759.78,5.37193501953624
"2008-4","1060",4,3,"December 31, 2008","MONTRÉAL",235,48,4.89583333333333,0.395833333333333,"4","2008",3901759.78,0.602292332820141
"2008-4","1060",5,3,"December 31, 2008","MONTRÉAL",6057,445,13.6112359550562,0.530337078651685,"4","2008",3901759.78,15.523764510177
"2008-4","1060",5,1,"December 31, 2008","MONTRÉAL",144,72,2,0.194444444444444,"4","2008",3901759.78,0.369064237983406
"2009-1","1060",5,2,"March 31, 2009","MONTRÉAL",3721,193,19.279792746114,0.968911917098446,"1","2009",3913564.66,9.50795584913116
"2009-1","1060",1,1,"March 31, 2009","MONTRÉAL",1788,1788,1,0,"1","2009",3913564.66,4.56872482081336
"2009-1","1060",4,3,"March 31, 2009","MONTRÉAL",183,37,4.94594594594595,0.459459459459459,"1","2009",3913564.66,0.467604386022844
"2009-1","1060",5,4,"March 31, 2009","MONTRÉAL",545,13,41.9230769230769,0.230769230769231,"1","2009",3913564.66,1.39259229717186
"2009-1","1060",5,3,"March 31, 2009","MONTRÉAL",6422,456,14.0833333333333,0.56140350877193,"1","2009",3913564.66,16.4095921696104
"2009-1","1060",5,1,"March 31, 2009","MONTRÉAL",116,58,2,0.172413793103448,"1","2009",3913564.66,0.296404966003551
"2009-1","1060",2,1,"March 31, 2009","MONTRÉAL",402,201,2,0,"1","2009",3913564.66,1.02719652011576
"2009-1","1060",4,2,"March 31, 2009","MONTRÉAL",24,6,4,0,"1","2009",3913564.66,0.0613251653800451
"2009-1","1060",4,1,"March 31, 2009","MONTRÉAL",492,111,4.43243243243243,0.531531531531532,"1","2009",3913564.66,1.25716589029092
"2009-2","1060",4,1,"June 30, 2009","MONTRÉAL",532,120,4.43333333333333,0.583333333333333,"2","2009",3925239.09,1.35533145319818
"2009-2","1060",5,3,"June 30, 2009","MONTRÉAL",5917,418,14.1555023923445,0.61244019138756,"2","2009",3925239.09,15.0742409935595
"2009-2","1060",4,3,"June 30, 2009","MONTRÉAL",166,33,5.03030303030303,0.666666666666667,"2","2009",3925239.09,0.422904175246049
"2009-2","1060",1,1,"June 30, 2009","MONTRÉAL",2062,2062,1,0,"2","2009",3925239.09,5.25318318889971
"2009-2","1060",5,1,"June 30, 2009","MONTRÉAL",186,93,2,0.118279569892473,"2","2009",3925239.09,0.473856485516657
"2009-2","1060",2,1,"June 30, 2009","MONTRÉAL",490,245,2,0,"2","2009",3925239.09,1.2483316016299
"2009-2","1060",5,4,"June 30, 2009","MONTRÉAL",644,16,40.25,0.1875,"2","2009",3925239.09,1.64066439071359
"2009-2","1060",5,2,"June 30, 2009","MONTRÉAL",3964,173,22.9132947976879,0.61849710982659,"2","2009",3925239.09,10.0987478956346
"2009-3","1060",2,1,"September 30, 2009","MONTRÉAL",426,213,2,0,"3","2009",3937309.66,1.08195706405272
"2009-3","1060",1,1,"September 30, 2009","MONTRÉAL",2072,2072,1,0,"3","2009",3937309.66,5.26247661201227
"2009-3","1060",4,3,"September 30, 2009","MONTRÉAL",244,36,6.77777777777778,0.777777777777778,"3","2009",3937309.66,0.619712496781368
"2009-3","1060",5,2,"September 30, 2009","MONTRÉAL",2680,178,15.0561797752809,0.808988764044944,"3","2009",3937309.66,6.80667824333634
"2009-3","1060",4,1,"September 30, 2009","MONTRÉAL",430,93,4.62365591397849,0.602150537634409,"3","2009",3937309.66,1.09211628531143
"2009-3","1060",5,4,"September 30, 2009","MONTRÉAL",593,27,21.962962962963,0.222222222222222,"3","2009",3937309.66,1.5061045516039
"2009-3","1060",4,2,"September 30, 2009","MONTRÉAL",8,2,4,0,"3","2009",3937309.66,0.0203184425174219
"2009-3","1060",5,3,"September 30, 2009","MONTRÉAL",4933,337,14.6379821958457,0.991097922848665,"3","2009",3937309.66,12.5288596173053
"2009-3","1060",5,1,"September 30, 2009","MONTRÉAL",182,91,2,0.32967032967033,"3","2009",3937309.66,0.462244567271348
"2009-4","1060",4,3,"December 31, 2009","MONTRÉAL",213,27,7.88888888888889,0.740740740740741,"4","2009",3948512.59,0.539443638952662
"2009-4","1060",4,1,"December 31, 2009","MONTRÉAL",407,92,4.42391304347826,0.347826086956522,"4","2009",3948512.59,1.03076789227105
"2009-4","1060",1,1,"December 31, 2009","MONTRÉAL",2320,2320,1,0,"4","2009",3948512.59,5.87563024586937
"2009-4","1060",5,1,"December 31, 2009","MONTRÉAL",202,101,2,0.336633663366337,"4","2009",3948512.59,0.511585047269661
"2009-4","1060",5,2,"December 31, 2009","MONTRÉAL",2809,239,11.7531380753138,0.602510460251046,"4","2009",3948512.59,7.11407127614097
"2009-4","1060",5,3,"December 31, 2009","MONTRÉAL",5926,418,14.177033492823,0.827751196172249,"4","2009",3948512.59,15.008183119406
"2009-4","1060",5,4,"December 31, 2009","MONTRÉAL",396,22,18,0.545454545454545,"4","2009",3948512.59,1.00290930058805
"2009-4","1060",2,1,"December 31, 2009","MONTRÉAL",432,216,2,0,"4","2009",3948512.59,1.09408287336878
"2010-1","1060",4,1,"March 31, 2010","MONTRÉAL",479,107,4.47663551401869,0.588785046728972,"1","2010",3959374.47,1.20978706012619
"2010-1","1060",2,3,"March 31, 2010","MONTRÉAL",8,4,2,0,"1","2010",3959374.47,0.0202052118601452
"2010-1","1060",4,3,"March 31, 2010","MONTRÉAL",175,26,6.73076923076923,0.884615384615385,"1","2010",3959374.47,0.441989009440676
"2010-1","1060",5,4,"March 31, 2010","MONTRÉAL",607,21,28.9047619047619,1.42857142857143,"1","2010",3959374.47,1.53307044988851
"2010-1","1060",5,1,"March 31, 2010","MONTRÉAL",309,144,2.14583333333333,0.284722222222222,"1","2010",3959374.47,0.780426308098107
"2010-1","1060",2,1,"March 31, 2010","MONTRÉAL",534,267,2,0,"1","2010",3959374.47,1.34869789166469
"2010-1","1060",5,2,"March 31, 2010","MONTRÉAL",2626,222,11.8288288288288,0.86036036036036,"1","2010",3959374.47,6.63236079309265
"2010-1","1060",5,3,"March 31, 2010","MONTRÉAL",6905,497,13.8933601609658,1.07243460764588,"1","2010",3959374.47,17.4396234867878
"2010-1","1060",4,4,"March 31, 2010","MONTRÉAL",25,4,6.25,2,"1","2010",3959374.47,0.0631412870629537
"2010-1","1060",1,1,"March 31, 2010","MONTRÉAL",2541,2541,1,0,"1","2010",3959374.47,6.41768041707861
"2010-2","1060",5,2,"June 30, 2010","MONTRÉAL",2648,205,12.9170731707317,0.95609756097561,"2","2010",3969895.28,6.6702011343735
"2010-2","1060",2,3,"June 30, 2010","MONTRÉAL",8,4,2,0,"2","2010",3969895.28,0.0201516650585302
"2010-2","1060",5,3,"June 30, 2010","MONTRÉAL",7484,524,14.2824427480916,1.44465648854962,"2","2010",3969895.28,18.851882662255
"2010-2","1060",4,4,"June 30, 2010","MONTRÉAL",25,4,6.25,2,"2","2010",3969895.28,0.0629739533079069
"2010-2","1060",2,1,"June 30, 2010","MONTRÉAL",642,321,2,0,"2","2010",3969895.28,1.61717112094705
"2010-2","1060",1,1,"June 30, 2010","MONTRÉAL",2846,2846,1,0,"2","2010",3969895.28,7.16895484457212
"2010-2","1060",5,1,"June 30, 2010","MONTRÉAL",333,156,2.13461538461538,0.211538461538462,"2","2010",3969895.28,0.83881305806132
"2010-2","1060",4,1,"June 30, 2010","MONTRÉAL",504,100,5.04,0.54,"2","2010",3969895.28,1.2695548986874
"2010-2","1060",5,4,"June 30, 2010","MONTRÉAL",703,24,29.2916666666667,1.75,"2","2010",3969895.28,1.77082756701834
"2010-2","1060",4,3,"June 30, 2010","MONTRÉAL",141,26,5.42307692307692,1.53846153846154,"2","2010",3969895.28,0.355173096656595
"2010-3","1060",2,1,"September 30, 2010","MONTRÉAL",544,272,2,0,"3","2010",3979778,1.3669104156061
"2010-3","1060",1,1,"September 30, 2010","MONTRÉAL",2242,2242,1,0,"3","2010",3979778,5.63348005843542
"2010-3","1060",5,1,"September 30, 2010","MONTRÉAL",218,109,2,0.302752293577982,"3","2010",3979778,0.547769247430384
"2010-3","1060",4,1,"September 30, 2010","MONTRÉAL",451,88,5.125,0.477272727272727,"3","2010",3979778,1.13322903940873
"2010-3","1060",2,3,"September 30, 2010","MONTRÉAL",6,3,2,0,"3","2010",3979778,0.0150762178191849
"2010-3","1060",4,3,"September 30, 2010","MONTRÉAL",102,22,4.63636363636364,1.22727272727273,"3","2010",3979778,0.256295702926143
"2010-3","1060",5,2,"September 30, 2010","MONTRÉAL",1701,161,10.5652173913043,0.708074534161491,"3","2010",3979778,4.27410775173892
"2010-3","1060",5,4,"September 30, 2010","MONTRÉAL",602,23,26.1739130434783,1.65217391304348,"3","2010",3979778,1.51264718785822
"2010-3","1060",5,3,"September 30, 2010","MONTRÉAL",7972,495,16.1050505050505,1.58383838383838,"3","2010",3979778,20.031268075757
"2010-4","1060",5,3,"December 31, 2010","MONTRÉAL",8851,589,15.0271646859083,1.34295415959253,"4","2010",3989735.5,22.1844280153409
"2010-4","1060",5,4,"December 31, 2010","MONTRÉAL",587,19,30.8947368421053,2.63157894736842,"4","2010",3989735.5,1.47127547678286
"2010-4","1060",4,1,"December 31, 2010","MONTRÉAL",513,112,4.58035714285714,0.276785714285714,"4","2010",3989735.5,1.28579952229916
"2010-4","1060",1,1,"December 31, 2010","MONTRÉAL",2077,2077,1,0,"4","2010",3989735.5,5.20585888463032
"2010-4","1060",4,3,"December 31, 2010","MONTRÉAL",90,20,4.5,0.85,"4","2010",3989735.5,0.225578863561256
"2010-4","1060",5,1,"December 31, 2010","MONTRÉAL",216,108,2,0.231481481481481,"4","2010",3989735.5,0.541389272547015
"2010-4","1060",5,2,"December 31, 2010","MONTRÉAL",1807,174,10.3850574712644,0.609195402298851,"4","2010",3989735.5,4.52912229394655
"2010-4","1060",2,1,"December 31, 2010","MONTRÉAL",622,311,2,0,"4","2010",3989735.5,1.55900059039001
"2010-4","1060",4,4,"December 31, 2010","MONTRÉAL",16,1,16,0,"4","2010",3989735.5,0.0401029090775566
"2011-1","1060",5,1,"March 31, 2011","MONTRÉAL",204,102,2,0.205882352941176,"1","2011",3999470.75,0.510067488304546
"2011-1","1060",4,1,"March 31, 2011","MONTRÉAL",550,116,4.74137931034483,0.172413793103448,"1","2011",3999470.75,1.37518195376226
"2011-1","1060",2,1,"March 31, 2011","MONTRÉAL",624,312,2,0,"1","2011",3999470.75,1.56020643481391
"2011-1","1060",5,3,"March 31, 2011","MONTRÉAL",9405,620,15.1693548387097,1.26935483870968,"1","2011",3999470.75,23.5156114093346
"2011-1","1060",4,3,"March 31, 2011","MONTRÉAL",106,26,4.07692307692308,0.769230769230769,"1","2011",3999470.75,0.265035067452362
"2011-1","1060",5,2,"March 31, 2011","MONTRÉAL",2435,183,13.3060109289617,0.459016393442623,"1","2011",3999470.75,6.08830555892927
"2011-1","1060",5,4,"March 31, 2011","MONTRÉAL",210,8,26.25,2.625,"1","2011",3999470.75,0.52506947325468
"2011-1","1060",1,1,"March 31, 2011","MONTRÉAL",2013,2013,1,0,"1","2011",3999470.75,5.03316595076986
"2011-2","1060",5,2,"June 30, 2011","MONTRÉAL",2297,201,11.4278606965174,0.303482587064677,"2","2011",4008983.75,5.72963160551599
"2011-2","1060",5,3,"June 30, 2011","MONTRÉAL",10318,615,16.7772357723577,1.43252032520325,"2","2011",4008983.75,25.7371958666582
"2011-2","1060",4,3,"June 30, 2011","MONTRÉAL",135,31,4.35483870967742,0.709677419354839,"2","2011",4008983.75,0.336743694708166
"2011-2","1060",4,1,"June 30, 2011","MONTRÉAL",574,126,4.55555555555556,0.317460317460317,"2","2011",4008983.75,1.43178430194435
"2011-2","1060",1,1,"June 30, 2011","MONTRÉAL",2336,2336,1,0,"2","2011",4008983.75,5.82691311732057
"2011-2","1060",5,1,"June 30, 2011","MONTRÉAL",236,118,2,0.254237288135593,"2","2011",4008983.75,0.588677866304646
"2011-2","1060",5,4,"June 30, 2011","MONTRÉAL",278,8,34.75,2.875,"2","2011",4008983.75,0.693442571324965
"2011-2","1060",2,1,"June 30, 2011","MONTRÉAL",668,334,2,0,"2","2011",4008983.75,1.66625768937078
"2011-3","1060",5,1,"September 30, 2011","MONTRÉAL",152,76,2,0.236842105263158,"3","2011",4018107.31,0.378287557481883
"2011-3","1060",4,1,"September 30, 2011","MONTRÉAL",534,113,4.72566371681416,0.52212389380531,"3","2011",4018107.31,1.32898391904819
"2011-3","1060",1,1,"September 30, 2011","MONTRÉAL",1935,1935,1,0,"3","2011",4018107.31,4.81570015610161
"2011-3","1060",2,1,"September 30, 2011","MONTRÉAL",466,233,2,0,"3","2011",4018107.31,1.15975001175367
"2011-3","1060",5,3,"September 30, 2011","MONTRÉAL",10631,510,20.8450980392157,1.74313725490196,"3","2011",4018107.31,26.4577304183546
"2011-3","1060",5,2,"September 30, 2011","MONTRÉAL",1749,128,13.6640625,0.453125,"3","2011",4018107.31,4.35279564497246
"2011-3","1060",4,3,"September 30, 2011","MONTRÉAL",72,13,5.53846153846154,0.615384615384615,"3","2011",4018107.31,0.179188843017734
"2011-3","1060",5,4,"September 30, 2011","MONTRÉAL",494,6,82.3333333333333,4.5,"3","2011",4018107.31,1.22943456181612
"2011-4","1060",4,3,"December 31, 2011","MONTRÉAL",46,8,5.75,1.25,"4","2011",4027242.69,0.114222070882944
"2011-4","1060",5,3,"December 31, 2011","MONTRÉAL",11979,594,20.1666666666667,1.7003367003367,"4","2011",4027242.69,29.7449171110172
"2011-4","1060",5,1,"December 31, 2011","MONTRÉAL",238,119,2,0.159663865546218,"4","2011",4027242.69,0.590975062394365
"2011-4","1060",5,2,"December 31, 2011","MONTRÉAL",1880,142,13.2394366197183,0.626760563380282,"4","2011",4027242.69,4.66820637521599
"2011-4","1060",2,1,"December 31, 2011","MONTRÉAL",490,245,2,0,"4","2011",4027242.69,1.2167133637531
"2011-4","1060",4,1,"December 31, 2011","MONTRÉAL",494,108,4.57407407407407,0.611111111111111,"4","2011",4027242.69,1.22664571774293
"2011-4","1060",5,4,"December 31, 2011","MONTRÉAL",610,9,67.7777777777778,3.11111111111111,"4","2011",4027242.69,1.51468398344774
"2011-4","1060",1,1,"December 31, 2011","MONTRÉAL",1869,1869,1,0,"4","2011",4027242.69,4.64089240174398
"2012-1","1060",1,1,"March 31, 2012","MONTRÉAL",1747,1747,1,0,"1","2012",4036222.69,4.32830429383469
"2012-1","1060",1,3,"March 31, 2012","MONTRÉAL",1,1,1,0,"1","2012",4036222.69,0.00247756399189164
"2012-1","1060",5,3,"March 31, 2012","MONTRÉAL",12434,663,18.7541478129713,1.64705882352941,"1","2012",4036222.69,30.8060306751806
"2012-1","1060",4,3,"March 31, 2012","MONTRÉAL",31,7,4.42857142857143,1.71428571428571,"1","2012",4036222.69,0.0768044837486407
"2012-1","1060",5,1,"March 31, 2012","MONTRÉAL",176,88,2,0.147727272727273,"1","2012",4036222.69,0.436051262572928
"2012-1","1060",5,2,"March 31, 2012","MONTRÉAL",1641,130,12.6230769230769,0.676923076923077,"1","2012",4036222.69,4.06568251069418
"2012-1","1060",5,4,"March 31, 2012","MONTRÉAL",443,7,63.2857142857143,3.28571428571429,"1","2012",4036222.69,1.097560848408
"2012-1","1060",4,1,"March 31, 2012","MONTRÉAL",583,122,4.77868852459016,0.622950819672131,"1","2012",4036222.69,1.44441980727282
"2012-1","1060",2,1,"March 31, 2012","MONTRÉAL",492,246,2,0,"1","2012",4036222.69,1.21896148401069
"2012-2","1060",2,1,"June 30, 2012","MONTRÉAL",578,289,2,0,"2","2012",4045047.31,1.42890788587588
"2012-2","1060",5,2,"June 30, 2012","MONTRÉAL",2067,126,16.4047619047619,1.37301587301587,"2","2012",4045047.31,5.10995259533813
"2012-2","1060",5,4,"June 30, 2012","MONTRÉAL",327,6,54.5,2.83333333333333,"2","2012",4045047.31,0.808395983877875
"2012-2","1060",4,1,"June 30, 2012","MONTRÉAL",572,114,5.01754385964912,0.982456140350877,"2","2012",4045047.31,1.41407493204325
"2012-2","1060",5,1,"June 30, 2012","MONTRÉAL",208,104,2,0.548076923076923,"2","2012",4045047.31,0.514209066197547
"2012-2","1060",4,3,"June 30, 2012","MONTRÉAL",59,13,4.53846153846154,1.84615384615385,"2","2012",4045047.31,0.145857379354112
"2012-2","1060",5,3,"June 30, 2012","MONTRÉAL",13291,663,20.0467571644042,2.1131221719457,"2","2012",4045047.31,32.8574648982288
"2012-2","1060",1,1,"June 30, 2012","MONTRÉAL",2002,2002,1,0,"2","2012",4045047.31,4.94926226215139
"2012-3","1060",4,1,"September 30, 2012","MONTRÉAL",683,134,5.09701492537313,1.23880597014925,"3","2012",4054501.25,1.68454751370468
"2012-3","1060",5,4,"September 30, 2012","MONTRÉAL",444,8,55.5,3.375,"3","2012",4054501.25,1.09507920363818
"2012-3","1060",5,3,"September 30, 2012","MONTRÉAL",13045,557,23.4201077199282,3.07899461400359,"3","2012",4054501.25,32.1741175933785
"2012-3","1060",2,1,"September 30, 2012","MONTRÉAL",502,251,2,0,"3","2012",4054501.25,1.23813009059992
"2012-3","1060",4,3,"September 30, 2012","MONTRÉAL",45,10,4.5,1.6,"3","2012",4054501.25,0.110987757125491
"2012-3","1060",5,2,"September 30, 2012","MONTRÉAL",2171,96,22.6145833333333,1.70833333333333,"3","2012",4054501.25,5.35454268265425
"2012-3","1060",1,1,"September 30, 2012","MONTRÉAL",1748,1748,1,0,"3","2012",4054501.25,4.31125776567463
"2012-3","1060",5,1,"September 30, 2012","MONTRÉAL",176,83,2.12048192771084,0.674698795180723,"3","2012",4054501.25,0.43408545009081
