"reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","inventory_per_10kpop"
"1999-2","0140",2,1,"June 30, 1999","CALGARY",49,46,1.06521739130435,0,NA,NA,NA,NA
"1999-2","0140",4,1,"June 30, 1999","CALGARY",2,1,2,0,NA,NA,NA,NA
"1999-2","0140",4,3,"June 30, 1999","CALGARY",26,15,1.73333333333333,0,NA,NA,NA,NA
"1999-2","0140",1,1,"June 30, 1999","CALGARY",868,1392,0.623563218390805,0,NA,NA,NA,NA
"1999-3","0140",1,1,"September 30, 1999","CALGARY",786,1360,0.577941176470588,0,NA,NA,NA,NA
"1999-3","0140",4,1,"September 30, 1999","CALGARY",6,2,3,0,NA,NA,NA,NA
"1999-3","0140",1,3,"September 30, 1999","CALGARY",15,16,0.9375,0,NA,NA,NA,NA
"1999-3","0140",2,1,"September 30, 1999","CALGARY",58,50,1.16,0,NA,NA,NA,NA
"1999-3","0140",5,3,"September 30, 1999","CALGARY",106,21,5.04761904761905,1.52380952380952,NA,NA,NA,NA
"1999-3","0140",4,3,"September 30, 1999","CALGARY",19,10,1.9,0,NA,NA,NA,NA
"1999-3","0140",2,3,"September 30, 1999","CALGARY",51,47,1.08510638297872,0,NA,NA,NA,NA
"1999-4","0140",1,1,"December 31, 1999","CALGARY",778,1355,0.574169741697417,0,NA,NA,NA,NA
"1999-4","0140",2,1,"December 31, 1999","CALGARY",85,68,1.25,0,NA,NA,NA,NA
"1999-4","0140",4,1,"December 31, 1999","CALGARY",2,1,2,0,NA,NA,NA,NA
"1999-4","0140",4,3,"December 31, 1999","CALGARY",28,16,1.75,0.1875,NA,NA,NA,NA
"1999-4","0140",2,3,"December 31, 1999","CALGARY",64,59,1.08474576271186,0,NA,NA,NA,NA
"1999-4","0140",5,3,"December 31, 1999","CALGARY",176,32,5.5,1.96875,NA,NA,NA,NA
"1999-4","0140",1,3,"December 31, 1999","CALGARY",17,21,0.80952380952381,0,NA,NA,NA,NA
"2000-1","0140",2,1,"March 31, 2000","CALGARY",94,73,1.28767123287671,0,NA,NA,NA,NA
"2000-1","0140",1,1,"March 31, 2000","CALGARY",827,1301,0.635664873174481,0,NA,NA,NA,NA
"2000-1","0140",2,3,"March 31, 2000","CALGARY",73,58,1.25862068965517,0,NA,NA,NA,NA
"2000-1","0140",4,3,"March 31, 2000","CALGARY",49,24,2.04166666666667,0.125,NA,NA,NA,NA
"2000-1","0140",1,3,"March 31, 2000","CALGARY",12,19,0.631578947368421,0,NA,NA,NA,NA
"2000-1","0140",5,3,"March 31, 2000","CALGARY",164,41,4,2.39024390243902,NA,NA,NA,NA
"2000-2","0140",4,3,"June 30, 2000","CALGARY",71,39,1.82051282051282,0.0769230769230769,NA,NA,NA,NA
"2000-2","0140",1,3,"June 30, 2000","CALGARY",10,15,0.666666666666667,0,NA,NA,NA,NA
"2000-2","0140",2,1,"June 30, 2000","CALGARY",85,70,1.21428571428571,0,NA,NA,NA,NA
"2000-2","0140",1,1,"June 30, 2000","CALGARY",886,1486,0.596231493943472,0,NA,NA,NA,NA
"2000-2","0140",5,3,"June 30, 2000","CALGARY",196,30,6.53333333333333,3.13333333333333,NA,NA,NA,NA
"2000-2","0140",4,1,"June 30, 2000","CALGARY",4,1,4,0,NA,NA,NA,NA
"2000-2","0140",2,3,"June 30, 2000","CALGARY",86,80,1.075,0,NA,NA,NA,NA
"2000-3","0140",2,1,"September 30, 2000","CALGARY",96,77,1.24675324675325,0,NA,NA,NA,NA
"2000-3","0140",1,3,"September 30, 2000","CALGARY",4,5,0.8,0,NA,NA,NA,NA
"2000-3","0140",4,3,"September 30, 2000","CALGARY",65,35,1.85714285714286,0,NA,NA,NA,NA
"2000-3","0140",2,3,"September 30, 2000","CALGARY",72,75,0.96,0,NA,NA,NA,NA
"2000-3","0140",5,3,"September 30, 2000","CALGARY",204,33,6.18181818181818,3.54545454545455,NA,NA,NA,NA
"2000-3","0140",1,1,"September 30, 2000","CALGARY",802,1511,0.530774321641297,0,NA,NA,NA,NA
"2000-3","0140",4,1,"September 30, 2000","CALGARY",2,1,2,0,NA,NA,NA,NA
"2000-4","0140",4,1,"December 31, 2000","CALGARY",2,1,2,0,NA,NA,NA,NA
"2000-4","0140",1,1,"December 31, 2000","CALGARY",814,1331,0.611570247933884,0,NA,NA,NA,NA
"2000-4","0140",1,3,"December 31, 2000","CALGARY",6,8,0.75,0,NA,NA,NA,NA
"2000-4","0140",2,1,"December 31, 2000","CALGARY",87,75,1.16,0,NA,NA,NA,NA
"2000-4","0140",4,3,"December 31, 2000","CALGARY",52,31,1.67741935483871,0.0967741935483871,NA,NA,NA,NA
"2000-4","0140",5,3,"December 31, 2000","CALGARY",288,41,7.02439024390244,4.14634146341463,NA,NA,NA,NA
"2000-4","0140",2,3,"December 31, 2000","CALGARY",70,70,1,0,NA,NA,NA,NA
"2001-1","0140",4,1,"March 31, 2001","CALGARY",2,1,2,0,NA,NA,NA,NA
"2001-1","0140",5,3,"March 31, 2001","CALGARY",438,49,8.93877551020408,4.04081632653061,NA,NA,NA,NA
"2001-1","0140",4,3,"March 31, 2001","CALGARY",91,49,1.85714285714286,0.0612244897959184,NA,NA,NA,NA
"2001-1","0140",2,1,"March 31, 2001","CALGARY",77,66,1.16666666666667,0,NA,NA,NA,NA
"2001-1","0140",1,1,"March 31, 2001","CALGARY",911,1327,0.686510926902788,0,NA,NA,NA,NA
"2001-1","0140",1,3,"March 31, 2001","CALGARY",4,5,0.8,0,NA,NA,NA,NA
"2001-1","0140",2,3,"March 31, 2001","CALGARY",91,88,1.03409090909091,0,NA,NA,NA,NA
"2001-2","0140",4,1,"June 30, 2001","CALGARY",2,1,2,0,NA,NA,NA,NA
"2001-2","0140",2,3,"June 30, 2001","CALGARY",93,89,1.04494382022472,0,NA,NA,NA,NA
"2001-2","0140",2,1,"June 30, 2001","CALGARY",78,81,0.962962962962963,0,NA,NA,NA,NA
"2001-2","0140",1,1,"June 30, 2001","CALGARY",835,1379,0.605511240029007,0,NA,NA,NA,NA
"2001-2","0140",5,3,"June 30, 2001","CALGARY",419,46,9.10869565217391,3.91304347826087,NA,NA,NA,NA
"2001-2","0140",4,3,"June 30, 2001","CALGARY",82,45,1.82222222222222,0,NA,NA,NA,NA
"2001-2","0140",1,3,"June 30, 2001","CALGARY",4,6,0.666666666666667,0,NA,NA,NA,NA
"2001-3","0140",5,3,"September 30, 2001","CALGARY",389,39,9.97435897435897,4.1025641025641,NA,NA,NA,NA
"2001-3","0140",1,1,"September 30, 2001","CALGARY",715,1438,0.497218358831711,0,NA,NA,NA,NA
"2001-3","0140",1,3,"September 30, 2001","CALGARY",3,5,0.6,0,NA,NA,NA,NA
"2001-3","0140",2,3,"September 30, 2001","CALGARY",77,82,0.939024390243902,0,NA,NA,NA,NA
"2001-3","0140",4,3,"September 30, 2001","CALGARY",64,37,1.72972972972973,0,NA,NA,NA,NA
"2001-3","0140",2,1,"September 30, 2001","CALGARY",70,70,1,0,NA,NA,NA,NA
"2001-4","0140",1,1,"December 31, 2001","CALGARY",667,1354,0.49261447562777,0,NA,NA,NA,NA
"2001-4","0140",4,3,"December 31, 2001","CALGARY",50,28,1.78571428571429,0,NA,NA,NA,NA
"2001-4","0140",1,3,"December 31, 2001","CALGARY",1,3,0.333333333333333,0,NA,NA,NA,NA
"2001-4","0140",2,3,"December 31, 2001","CALGARY",74,67,1.1044776119403,0,NA,NA,NA,NA
"2001-4","0140",5,3,"December 31, 2001","CALGARY",258,39,6.61538461538461,3.94871794871795,NA,NA,NA,NA
"2001-4","0140",2,1,"December 31, 2001","CALGARY",73,74,0.986486486486487,0,NA,NA,NA,NA
"2002-1","0140",4,3,"March 31, 2002","CALGARY",52,33,1.57575757575758,0,NA,NA,NA,NA
"2002-1","0140",2,1,"March 31, 2002","CALGARY",70,64,1.09375,0,NA,NA,NA,NA
"2002-1","0140",1,1,"March 31, 2002","CALGARY",589,1259,0.467831612390786,0,NA,NA,NA,NA
"2002-1","0140",1,3,"March 31, 2002","CALGARY",1,1,1,0,NA,NA,NA,NA
"2002-1","0140",5,3,"March 31, 2002","CALGARY",249,29,8.58620689655172,5.06896551724138,NA,NA,NA,NA
"2002-1","0140",2,3,"March 31, 2002","CALGARY",61,60,1.01666666666667,0,NA,NA,NA,NA
"2002-2","0140",5,3,"June 30, 2002","CALGARY",214,26,8.23076923076923,5.15384615384615,NA,NA,NA,NA
"2002-2","0140",2,1,"June 30, 2002","CALGARY",63,52,1.21153846153846,0,NA,NA,NA,NA
"2002-2","0140",1,1,"June 30, 2002","CALGARY",564,1345,0.419330855018587,0,NA,NA,NA,NA
"2002-2","0140",2,3,"June 30, 2002","CALGARY",60,67,0.895522388059702,0,NA,NA,NA,NA
"2002-2","0140",1,3,"June 30, 2002","CALGARY",1,1,1,0,NA,NA,NA,NA
"2002-2","0140",4,3,"June 30, 2002","CALGARY",50,35,1.42857142857143,0,NA,NA,NA,NA
"2002-3","0140",2,1,"September 30, 2002","CALGARY",55,67,0.82089552238806,0,NA,NA,NA,NA
"2002-3","0140",5,3,"September 30, 2002","CALGARY",174,20,8.7,5.45,NA,NA,NA,NA
"2002-3","0140",1,3,"September 30, 2002","CALGARY",1,1,1,0,NA,NA,NA,NA
"2002-3","0140",1,1,"September 30, 2002","CALGARY",553,1412,0.391643059490085,0,NA,NA,NA,NA
"2002-3","0140",4,1,"September 30, 2002","CALGARY",1,1,1,0,NA,NA,NA,NA
"2002-3","0140",4,3,"September 30, 2002","CALGARY",43,30,1.43333333333333,0,NA,NA,NA,NA
"2002-3","0140",2,3,"September 30, 2002","CALGARY",51,61,0.836065573770492,0,NA,NA,NA,NA
"2002-4","0140",4,3,"December 31, 2002","CALGARY",36,22,1.63636363636364,0,NA,NA,NA,NA
"2002-4","0140",1,1,"December 31, 2002","CALGARY",566,1270,0.445669291338583,0,NA,NA,NA,NA
"2002-4","0140",1,3,"December 31, 2002","CALGARY",0,4,0,0,NA,NA,NA,NA
"2002-4","0140",2,3,"December 31, 2002","CALGARY",46,50,0.92,0,NA,NA,NA,NA
"2002-4","0140",2,1,"December 31, 2002","CALGARY",58,49,1.18367346938776,0,NA,NA,NA,NA
"2002-4","0140",4,1,"December 31, 2002","CALGARY",3,3,1,0,NA,NA,NA,NA
"2002-4","0140",5,3,"December 31, 2002","CALGARY",157,19,8.26315789473684,5.84210526315789,NA,NA,NA,NA
"2003-1","0140",5,3,"March 31, 2003","CALGARY",200,23,8.69565217391304,4.30434782608696,NA,NA,NA,NA
"2003-1","0140",2,3,"March 31, 2003","CALGARY",48,47,1.02127659574468,0,NA,NA,NA,NA
"2003-1","0140",1,1,"March 31, 2003","CALGARY",604,1312,0.460365853658537,0,NA,NA,NA,NA
"2003-1","0140",4,3,"March 31, 2003","CALGARY",36,21,1.71428571428571,0,NA,NA,NA,NA
"2003-1","0140",1,3,"March 31, 2003","CALGARY",1,5,0.2,0,NA,NA,NA,NA
"2003-1","0140",4,1,"March 31, 2003","CALGARY",12,4,3,0,NA,NA,NA,NA
"2003-1","0140",2,1,"March 31, 2003","CALGARY",47,50,0.94,0,NA,NA,NA,NA
"2003-2","0140",2,3,"June 30, 2003","CALGARY",39,57,0.684210526315789,0,NA,NA,NA,NA
"2003-2","0140",2,1,"June 30, 2003","CALGARY",72,57,1.26315789473684,0,NA,NA,NA,NA
"2003-2","0140",1,3,"June 30, 2003","CALGARY",4,5,0.8,0,NA,NA,NA,NA
"2003-2","0140",1,1,"June 30, 2003","CALGARY",676,1445,0.467820069204152,0,NA,NA,NA,NA
"2003-2","0140",5,3,"June 30, 2003","CALGARY",137,22,6.22727272727273,4.5,NA,NA,NA,NA
"2003-2","0140",4,3,"June 30, 2003","CALGARY",46,24,1.91666666666667,0,NA,NA,NA,NA
"2003-3","0140",2,1,"September 30, 2003","CALGARY",71,72,0.986111111111111,0,NA,NA,NA,NA
"2003-3","0140",1,1,"September 30, 2003","CALGARY",681,1499,0.454302868579053,0,NA,NA,NA,NA
"2003-3","0140",5,3,"September 30, 2003","CALGARY",135,23,5.8695652173913,3,NA,NA,NA,NA
"2003-3","0140",4,3,"September 30, 2003","CALGARY",61,32,1.90625,0,NA,NA,NA,NA
"2003-3","0140",2,3,"September 30, 2003","CALGARY",31,32,0.96875,0,NA,NA,NA,NA
"2003-3","0140",1,3,"September 30, 2003","CALGARY",3,3,1,0,NA,NA,NA,NA
"2003-4","0140",4,1,"December 31, 2003","CALGARY",1,1,1,0,NA,NA,NA,NA
"2003-4","0140",2,3,"December 31, 2003","CALGARY",39,41,0.951219512195122,0,NA,NA,NA,NA
"2003-4","0140",1,1,"December 31, 2003","CALGARY",717,1482,0.483805668016194,0,NA,NA,NA,NA
"2003-4","0140",5,3,"December 31, 2003","CALGARY",203,27,7.51851851851852,2.2962962962963,NA,NA,NA,NA
"2003-4","0140",1,3,"December 31, 2003","CALGARY",2,3,0.666666666666667,0,NA,NA,NA,NA
"2003-4","0140",4,3,"December 31, 2003","CALGARY",106,47,2.25531914893617,0,NA,NA,NA,NA
"2003-4","0140",2,1,"December 31, 2003","CALGARY",81,86,0.941860465116279,0,NA,NA,NA,NA
"2004-1","0140",5,3,"March 31, 2004","CALGARY",172,29,5.93103448275862,1.62068965517241,NA,NA,NA,NA
"2004-1","0140",4,3,"March 31, 2004","CALGARY",107,50,2.14,0,NA,NA,NA,NA
"2004-1","0140",1,1,"March 31, 2004","CALGARY",762,1288,0.591614906832298,0,NA,NA,NA,NA
"2004-1","0140",2,3,"March 31, 2004","CALGARY",36,35,1.02857142857143,0,NA,NA,NA,NA
"2004-1","0140",2,1,"March 31, 2004","CALGARY",78,63,1.23809523809524,0,NA,NA,NA,NA
"2004-1","0140",1,3,"March 31, 2004","CALGARY",1,1,1,0,NA,NA,NA,NA
"2004-1","0140",4,1,"March 31, 2004","CALGARY",1,1,1,0,NA,NA,NA,NA
"2004-2","0140",2,1,"June 30, 2004","CALGARY",81,73,1.10958904109589,0,NA,NA,NA,NA
"2004-2","0140",2,3,"June 30, 2004","CALGARY",55,49,1.12244897959184,0,NA,NA,NA,NA
"2004-2","0140",5,3,"June 30, 2004","CALGARY",128,16,8,1.25,NA,NA,NA,NA
"2004-2","0140",4,3,"June 30, 2004","CALGARY",132,62,2.12903225806452,0,NA,NA,NA,NA
"2004-2","0140",1,3,"June 30, 2004","CALGARY",1,1,1,0,NA,NA,NA,NA
"2004-2","0140",1,1,"June 30, 2004","CALGARY",736,1445,0.509342560553633,0,NA,NA,NA,NA
"2004-2","0140",4,1,"June 30, 2004","CALGARY",3,1,3,0,NA,NA,NA,NA
"2004-3","0140",2,1,"September 30, 2004","CALGARY",101,99,1.02020202020202,0,NA,NA,NA,NA
"2004-3","0140",4,1,"September 30, 2004","CALGARY",3,1,3,0,NA,NA,NA,NA
"2004-3","0140",2,3,"September 30, 2004","CALGARY",62,49,1.26530612244898,0,NA,NA,NA,NA
"2004-3","0140",1,3,"September 30, 2004","CALGARY",1,1,1,0,NA,NA,NA,NA
"2004-3","0140",4,3,"September 30, 2004","CALGARY",109,55,1.98181818181818,0,NA,NA,NA,NA
"2004-3","0140",1,1,"September 30, 2004","CALGARY",714,1549,0.460942543576501,0,NA,NA,NA,NA
"2004-3","0140",5,3,"September 30, 2004","CALGARY",130,16,8.125,0.875,NA,NA,NA,NA
"2004-4","0140",4,3,"December 31, 2004","CALGARY",112,58,1.93103448275862,0,NA,NA,NA,NA
"2004-4","0140",2,1,"December 31, 2004","CALGARY",142,111,1.27927927927928,0,NA,NA,NA,NA
"2004-4","0140",2,3,"December 31, 2004","CALGARY",48,52,0.923076923076923,0,NA,NA,NA,NA
"2004-4","0140",5,3,"December 31, 2004","CALGARY",178,25,7.12,0.56,NA,NA,NA,NA
"2004-4","0140",1,1,"December 31, 2004","CALGARY",705,1450,0.486206896551724,0,NA,NA,NA,NA
"2004-4","0140",1,3,"December 31, 2004","CALGARY",1,3,0.333333333333333,0,NA,NA,NA,NA
"2005-1","0140",2,1,"March 31, 2005","CALGARY",174,132,1.31818181818182,0,NA,NA,NA,NA
"2005-1","0140",5,3,"March 31, 2005","CALGARY",237,27,8.77777777777778,0.185185185185185,NA,NA,NA,NA
"2005-1","0140",2,3,"March 31, 2005","CALGARY",56,55,1.01818181818182,0,NA,NA,NA,NA
"2005-1","0140",4,3,"March 31, 2005","CALGARY",94,45,2.08888888888889,0,NA,NA,NA,NA
"2005-1","0140",1,3,"March 31, 2005","CALGARY",1,1,1,0,NA,NA,NA,NA
"2005-1","0140",1,1,"March 31, 2005","CALGARY",727,1144,0.635489510489511,0,NA,NA,NA,NA
"2005-2","0140",2,3,"June 30, 2005","CALGARY",42,43,0.976744186046512,0,NA,NA,NA,NA
"2005-2","0140",4,3,"June 30, 2005","CALGARY",84,40,2.1,0,NA,NA,NA,NA
"2005-2","0140",4,1,"June 30, 2005","CALGARY",5,2,2.5,0,NA,NA,NA,NA
"2005-2","0140",2,1,"June 30, 2005","CALGARY",142,135,1.05185185185185,0,NA,NA,NA,NA
"2005-2","0140",1,3,"June 30, 2005","CALGARY",1,3,0.333333333333333,0,NA,NA,NA,NA
"2005-2","0140",5,3,"June 30, 2005","CALGARY",313,35,8.94285714285714,0.142857142857143,NA,NA,NA,NA
"2005-2","0140",1,1,"June 30, 2005","CALGARY",720,1451,0.496209510682288,0,NA,NA,NA,NA
"2005-3","0140",2,3,"September 30, 2005","CALGARY",30,28,1.07142857142857,0,NA,NA,NA,NA
"2005-3","0140",2,1,"September 30, 2005","CALGARY",98,115,0.852173913043478,0,NA,NA,NA,NA
"2005-3","0140",4,1,"September 30, 2005","CALGARY",3,2,1.5,0,NA,NA,NA,NA
"2005-3","0140",1,1,"September 30, 2005","CALGARY",647,1404,0.460826210826211,0,NA,NA,NA,NA
"2005-3","0140",4,3,"September 30, 2005","CALGARY",65,25,2.6,0,NA,NA,NA,NA
"2005-3","0140",1,3,"September 30, 2005","CALGARY",1,2,0.5,0,NA,NA,NA,NA
"2005-3","0140",5,3,"September 30, 2005","CALGARY",152,29,5.24137931034483,0,NA,NA,NA,NA
"2005-4","0140",1,1,"December 31, 2005","CALGARY",563,1185,0.475105485232068,0,NA,NA,NA,NA
"2005-4","0140",2,3,"December 31, 2005","CALGARY",16,15,1.06666666666667,0,NA,NA,NA,NA
"2005-4","0140",2,1,"December 31, 2005","CALGARY",114,116,0.982758620689655,0,NA,NA,NA,NA
"2005-4","0140",5,3,"December 31, 2005","CALGARY",66,15,4.4,0,NA,NA,NA,NA
"2005-4","0140",4,3,"December 31, 2005","CALGARY",34,17,2,0,NA,NA,NA,NA
"2005-4","0140",1,3,"December 31, 2005","CALGARY",1,2,0.5,0,NA,NA,NA,NA
"2006-1","0140",4,3,"March 31, 2006","CALGARY",13,8,1.625,0,NA,NA,NA,NA
"2006-1","0140",1,1,"March 31, 2006","CALGARY",537,1171,0.458582408198121,0,NA,NA,NA,NA
"2006-1","0140",2,3,"March 31, 2006","CALGARY",26,25,1.04,0,NA,NA,NA,NA
"2006-1","0140",2,1,"March 31, 2006","CALGARY",92,101,0.910891089108911,0,NA,NA,NA,NA
"2006-1","0140",5,3,"March 31, 2006","CALGARY",4,2,2,0,NA,NA,NA,NA
"2006-2","0140",4,3,"June 30, 2006","CALGARY",6,4,1.5,0,NA,NA,NA,NA
"2006-2","0140",2,1,"June 30, 2006","CALGARY",68,101,0.673267326732673,0,NA,NA,NA,NA
"2006-2","0140",1,1,"June 30, 2006","CALGARY",474,1226,0.386623164763458,0,NA,NA,NA,NA
"2006-2","0140",2,3,"June 30, 2006","CALGARY",9,21,0.428571428571429,0,NA,NA,NA,NA
"2006-2","0140",1,3,"June 30, 2006","CALGARY",0,1,0,0,NA,NA,NA,NA
"2006-3","0140",2,1,"September 30, 2006","CALGARY",62,82,0.75609756097561,0,NA,NA,NA,NA
"2006-3","0140",1,1,"September 30, 2006","CALGARY",483,1097,0.440291704649043,0,NA,NA,NA,NA
"2006-3","0140",2,3,"September 30, 2006","CALGARY",6,17,0.352941176470588,0,NA,NA,NA,NA
"2006-3","0140",5,3,"September 30, 2006","CALGARY",7,1,7,3,NA,NA,NA,NA
"2006-3","0140",1,3,"September 30, 2006","CALGARY",0,1,0,0,NA,NA,NA,NA
"2006-3","0140",4,3,"September 30, 2006","CALGARY",6,4,1.5,0,NA,NA,NA,NA
"2006-4","0140",2,1,"December 31, 2006","CALGARY",77,92,0.83695652173913,0,NA,NA,NA,NA
"2006-4","0140",1,1,"December 31, 2006","CALGARY",447,1029,0.434402332361516,0,NA,NA,NA,NA
"2006-4","0140",1,3,"December 31, 2006","CALGARY",0,1,0,0,NA,NA,NA,NA
"2006-4","0140",2,3,"December 31, 2006","CALGARY",4,7,0.571428571428571,0,NA,NA,NA,NA
"2006-4","0140",4,3,"December 31, 2006","CALGARY",7,5,1.4,0,NA,NA,NA,NA
"2006-4","0140",5,3,"December 31, 2006","CALGARY",8,2,4,1.5,NA,NA,NA,NA
"2007-1","0140",4,3,"March 31, 2007","CALGARY",6,5,1.2,0,NA,NA,NA,NA
"2007-1","0140",1,3,"March 31, 2007","CALGARY",0,1,0,0,NA,NA,NA,NA
"2007-1","0140",1,1,"March 31, 2007","CALGARY",421,958,0.439457202505219,0,NA,NA,NA,NA
"2007-1","0140",2,3,"March 31, 2007","CALGARY",3,16,0.1875,0,NA,NA,NA,NA
"2007-1","0140",2,1,"March 31, 2007","CALGARY",76,84,0.904761904761905,0,NA,NA,NA,NA
"2007-2","0140",2,3,"June 30, 2007","CALGARY",5,5,1,0,NA,NA,NA,NA
"2007-2","0140",5,3,"June 30, 2007","CALGARY",5,2,2.5,0,NA,NA,NA,NA
"2007-2","0140",4,3,"June 30, 2007","CALGARY",5,4,1.25,0,NA,NA,NA,NA
"2007-2","0140",2,1,"June 30, 2007","CALGARY",88,101,0.871287128712871,0,NA,NA,NA,NA
"2007-2","0140",1,1,"June 30, 2007","CALGARY",400,1282,0.31201248049922,0,NA,NA,NA,NA
"2007-3","0140",4,3,"September 30, 2007","CALGARY",5,4,1.25,0,NA,NA,NA,NA
"2007-3","0140",5,3,"September 30, 2007","CALGARY",5,2,2.5,0,NA,NA,NA,NA
"2007-3","0140",1,1,"September 30, 2007","CALGARY",410,1039,0.394610202117421,0,NA,NA,NA,NA
"2007-3","0140",2,3,"September 30, 2007","CALGARY",7,5,1.4,0,NA,NA,NA,NA
"2007-3","0140",2,1,"September 30, 2007","CALGARY",88,105,0.838095238095238,0,NA,NA,NA,NA
"2007-4","0140",4,3,"December 31, 2007","CALGARY",11,6,1.83333333333333,0,NA,NA,NA,NA
"2007-4","0140",1,1,"December 31, 2007","CALGARY",422,1286,0.328149300155521,0,NA,NA,NA,NA
"2007-4","0140",5,3,"December 31, 2007","CALGARY",30,4,7.5,0.75,NA,NA,NA,NA
"2007-4","0140",2,3,"December 31, 2007","CALGARY",9,11,0.818181818181818,0,NA,NA,NA,NA
"2007-4","0140",2,1,"December 31, 2007","CALGARY",88,103,0.854368932038835,0,NA,NA,NA,NA
"2008-1","0140",5,3,"March 31, 2008","CALGARY",48,7,6.85714285714286,4.85714285714286,NA,NA,NA,NA
"2008-1","0140",1,1,"March 31, 2008","CALGARY",613,1227,0.49959250203749,0,NA,NA,NA,NA
"2008-1","0140",4,3,"March 31, 2008","CALGARY",16,7,2.28571428571429,0,NA,NA,NA,NA
"2008-1","0140",2,3,"March 31, 2008","CALGARY",6,6,1,0,NA,NA,NA,NA
"2008-1","0140",2,1,"March 31, 2008","CALGARY",114,110,1.03636363636364,0,NA,NA,NA,NA
"2008-2","0140",2,3,"June 30, 2008","CALGARY",8,4,2,0,NA,NA,NA,NA
"2008-2","0140",5,3,"June 30, 2008","CALGARY",46,5,9.2,1.6,NA,NA,NA,NA
"2008-2","0140",1,1,"June 30, 2008","CALGARY",586,1159,0.505608283002588,0,NA,NA,NA,NA
"2008-2","0140",2,1,"June 30, 2008","CALGARY",95,106,0.89622641509434,0,NA,NA,NA,NA
"2008-2","0140",4,3,"June 30, 2008","CALGARY",18,9,2,0,NA,NA,NA,NA
"2008-3","0140",2,1,"September 30, 2008","CALGARY",130,118,1.10169491525424,0,NA,NA,NA,NA
"2008-3","0140",2,3,"September 30, 2008","CALGARY",9,6,1.5,0,NA,NA,NA,NA
"2008-3","0140",1,1,"September 30, 2008","CALGARY",660,1103,0.598368087035358,0,NA,NA,NA,NA
"2008-3","0140",4,3,"September 30, 2008","CALGARY",47,19,2.47368421052632,0,NA,NA,NA,NA
"2008-3","0140",5,3,"September 30, 2008","CALGARY",38,5,7.6,1.6,NA,NA,NA,NA
"2008-4","0140",2,1,"December 31, 2008","CALGARY",96,98,0.979591836734694,0,NA,NA,NA,NA
"2008-4","0140",1,1,"December 31, 2008","CALGARY",707,1144,0.618006993006993,0,NA,NA,NA,NA
"2008-4","0140",5,3,"December 31, 2008","CALGARY",88,10,8.8,0.8,NA,NA,NA,NA
"2008-4","0140",4,3,"December 31, 2008","CALGARY",107,33,3.24242424242424,0,NA,NA,NA,NA
"2008-4","0140",2,3,"December 31, 2008","CALGARY",10,7,1.42857142857143,0,NA,NA,NA,NA
"2009-1","0140",4,3,"March 31, 2009","CALGARY",95,28,3.39285714285714,0,NA,NA,NA,NA
"2009-1","0140",2,3,"March 31, 2009","CALGARY",8,5,1.6,0,NA,NA,NA,NA
"2009-1","0140",2,1,"March 31, 2009","CALGARY",115,97,1.18556701030928,0,NA,NA,NA,NA
"2009-1","0140",5,3,"March 31, 2009","CALGARY",165,17,9.70588235294118,0.647058823529412,NA,NA,NA,NA
"2009-1","0140",1,1,"March 31, 2009","CALGARY",731,1062,0.688323917137476,0,NA,NA,NA,NA
"2009-2","0140",1,1,"June 30, 2009","CALGARY",652,1029,0.633624878522838,0,NA,NA,NA,NA
"2009-2","0140",2,3,"June 30, 2009","CALGARY",8,6,1.33333333333333,0,NA,NA,NA,NA
"2009-2","0140",4,3,"June 30, 2009","CALGARY",104,32,3.25,0.125,NA,NA,NA,NA
"2009-2","0140",2,1,"June 30, 2009","CALGARY",96,78,1.23076923076923,0,NA,NA,NA,NA
"2009-2","0140",5,3,"June 30, 2009","CALGARY",224,21,10.6666666666667,0.142857142857143,NA,NA,NA,NA
"2009-3","0140",1,1,"September 30, 2009","CALGARY",410,410,1,0,NA,NA,NA,NA
"2009-3","0140",2,3,"September 30, 2009","CALGARY",9,5,1.8,0,NA,NA,NA,NA
"2009-3","0140",5,3,"September 30, 2009","CALGARY",342,21,16.2857142857143,0.714285714285714,NA,NA,NA,NA
"2009-3","0140",2,1,"September 30, 2009","CALGARY",92,55,1.67272727272727,0,NA,NA,NA,NA
"2009-3","0140",4,3,"September 30, 2009","CALGARY",55,23,2.39130434782609,0,NA,NA,NA,NA
"2009-4","0140",5,3,"December 31, 2009","CALGARY",367,25,14.68,0.92,NA,NA,NA,NA
"2009-4","0140",2,1,"December 31, 2009","CALGARY",94,51,1.84313725490196,0,NA,NA,NA,NA
"2009-4","0140",1,1,"December 31, 2009","CALGARY",398,398,1,0,NA,NA,NA,NA
"2009-4","0140",2,3,"December 31, 2009","CALGARY",7,4,1.75,0,NA,NA,NA,NA
"2009-4","0140",4,3,"December 31, 2009","CALGARY",32,12,2.66666666666667,0,NA,NA,NA,NA
"2010-1","0140",2,3,"March 31, 2010","CALGARY",6,4,1.5,0,NA,NA,NA,NA
"2010-1","0140",4,1,"March 31, 2010","CALGARY",2,1,2,0,NA,NA,NA,NA
"2010-1","0140",1,1,"March 31, 2010","CALGARY",397,397,1,0,NA,NA,NA,NA
"2010-1","0140",2,1,"March 31, 2010","CALGARY",73,45,1.62222222222222,0,NA,NA,NA,NA
