"","reference_period_qq","metcode","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","ref_yy","ref_qq","population","starts_per_10kpop"
"1544","2022-3","0340","September 30, 2022","EDMONTON",3956,3661,295,2409,1.64217517642175,0.0240763802407638,0.717937792927141,2022,3,"1532317.79",25.8170989452521
"1545","2022-3","2680","September 30, 2022","WINNIPEG",1187,1141,46,730,1.62602739726027,0.0383561643835616,2.26129943502825,2022,3,"877021.431",13.5344469136467
"1546","2022-4","0340","December 31, 2022","EDMONTON",3444,3256,188,1532,2.24804177545692,0.0613577023498695,0.939393939393939,2022,4,"1540893.02",22.3506755842141
"1547","2022-4","2680","December 31, 2022","WINNIPEG",1810,1770,40,565,3.20353982300885,0.129203539823009,2.56439393939394,2022,4,"879594.176",20.577671491995
"1548","2023-1","0340","March 31, 2023","EDMONTON",2246,2129,117,1043,2.15340364333653,0.0450623202301055,1.8335015136226,2023,1,"1548437",14.5049491842419
"1549","2023-1","2680","March 31, 2023","WINNIPEG",1414,1389,25,422,3.35071090047393,0.184834123222749,3.23650385604113,2023,1,"882616.3",16.0205516258877
"1550","2023-2","0340","June 30, 2023","EDMONTON",2826,2615,211,1717,1.64589400116482,0.0244612696563774,1.32925336597307,2023,2,"1555424",18.1686794083157
"1551","2023-2","2680","June 30, 2023","WINNIPEG",1432,1411,21,527,2.71726755218216,0.138519924098672,2.25294117647059,2023,2,"885602.9",16.1697754151437
"1552","1988-2","2270","June 30, 1988","TORONTO",2820,NA,NA,2021,1.3953488372093,0.000989609104403761,0,1988,2,"3844267.5599999996",7.33559762942203
"1553","1988-2","2440","June 30, 1988",NA,343,NA,NA,228,1.50438596491228,0,0,1988,2,"279357.102",12.2781915170354
"1554","1988-3","2270","September 30, 1988","TORONTO",10719,NA,NA,6617,1.61991839202055,0.0105788121505214,0.251322351518815,1988,3,"3890054.47",27.5548840836668
"1555","1988-3","2440","September 30, 1988",NA,653,NA,NA,377,1.73209549071618,0,0.140583554376658,1988,3,"281509.77999999997",23.1963521835725
"1556","1988-4","2270","December 31, 1988","TORONTO",7901,NA,NA,4294,1.84000931532371,0.00582207731718677,0.477485928705441,1988,4,"3917164.25",20.1702034832979
"1557","1988-4","2440","December 31, 1988",NA,632,NA,NA,424,1.49056603773585,0.00943396226415094,0.106132075471698,1988,4,"283268.49199999997",22.3109882619773
"1558","1989-1","2270","March 31, 1989","TORONTO",10588,NA,NA,4492,2.35707925200356,0.0204808548530721,0.524648672763774,1989,1,"3940479.77",26.8698245340821
"1559","1989-1","2440","March 31, 1989","VICTORIA",650,NA,NA,329,1.97568389057751,0,0.386018237082067,1989,1,"284989.582",22.807851270858
"1560","1989-2","2270","June 30, 1989","TORONTO",9912,NA,NA,5318,1.86385859345619,0.0216246709289206,0.550207625519064,1989,2,"3960001.03",25.0302965198976
"1561","1989-2","2440","June 30, 1989","VICTORIA",1068,NA,NA,443,2.41083521444695,0,0.169300225733634,1989,2,"286673.05",37.2549843802897
"1562","1989-3","2270","September 30, 1989","TORONTO",6334,NA,NA,4170,1.5189448441247,0.00911270983213429,0.750726040658277,1989,3,"3969552.01",15.956460537722
"1563","1989-3","2440","September 30, 1989","VICTORIA",730,NA,NA,427,1.7096018735363,0,0.213114754098361,1989,3,"288427.03599999996",25.3096939220358
"1564","1989-4","2270","December 31, 1989",NA,8350,NA,NA,3044,2.7431011826544,0.0489487516425756,0.812396966699637,1989,4,"3983955.1799999997",20.9590711309157
"1565","1989-4","2440","December 31, 1989",NA,799,NA,NA,372,2.14784946236559,0,0.290322580645161,1989,4,"289992.005",27.5524837314049
"1566","1990-1","2270","March 31, 1990","TORONTO",5973,NA,NA,1794,3.32943143812709,0.0741360089186176,0.931489629164048,1990,1,"3997034.52",14.9435787209564
"1567","1990-1","2440","March 31, 1990",NA,806,NA,NA,411,1.96107055961071,0.0194647201946472,0.228710462287105,1990,1,"291476.097",27.6523532562603
"1568","1990-2","2270","June 30, 1990","TORONTO",4640,NA,NA,2105,2.20427553444181,0.0783847980997625,0.97383444338725,1990,2,"4008790.0100000002",11.5745648647732
"1569","1990-2","2440","June 30, 1990","VICTORIA",1119,NA,NA,453,2.47019867549669,0,0.481236203090508,1990,2,"292879.31",38.2068641175097
"1570","1990-3","2270","September 30, 1990","TORONTO",4752,NA,NA,1916,2.48016701461378,0.0662839248434238,1.92124735729387,1990,3,"4012389.8600000003",11.843315743999
"1571","1990-3","2440","September 30, 1990",NA,341,NA,NA,251,1.35856573705179,0.00796812749003984,0.573705179282869,1990,3,"294054.696",11.5964820367977
"1572","1990-4","2270","December 31, 1990","TORONTO",3358,NA,NA,1691,1.98580721466588,0.0473092844470727,1.53492537313433,1990,4,"4024230.39",8.34445266440125
"1573","1990-4","2440","December 31, 1990","VICTORIA",322,NA,NA,261,1.23371647509579,0,0.659003831417625,1990,4,"295354.935",10.9021371185147
"1574","1991-1","2270","March 31, 1991",NA,2346,NA,NA,891,2.63299663299663,0.0695847362514029,3.82860385925085,1991,1,"4037479.8000000003",5.81055538655574
"1575","1991-1","2440","March 31, 1991","VICTORIA",381,NA,NA,169,2.25443786982249,0,0.497041420118343,1991,1,"296633.076",12.8441509334583
"1576","1991-2","2270","June 30, 1991",NA,4970,NA,NA,2965,1.67622259696459,0.021247892074199,3.41015228426396,1991,2,"4052138.08",12.2651299187712
"1577","1991-2","2440","June 30, 1991","VICTORIA",439,NA,NA,381,1.15223097112861,0,0.233595800524934,1991,2,"297889.12",14.7370269850742
"1578","1991-3","2270","September 30, 1991","TORONTO",7056,NA,NA,3833,1.84085572658492,0.0302635011740151,1.06090837490155,1991,3,"4073350.04",17.3223512114368
"1579","1991-3","2440","September 30, 1991","VICTORIA",740,NA,NA,417,1.77458033573141,0.00239808153477218,0.462829736211031,1991,3,"299170.955",24.7350214862937
"1580","1991-4","2270","December 31, 1991",NA,4442,NA,NA,2389,1.85935537881959,0.0334868145667643,0.892016806722689,1991,4,"4088768.17",10.8639076986358
"1581","1991-4","2440","December 31, 1991",NA,569,NA,NA,325,1.75076923076923,0.00307692307692308,0.56,1991,4,"300363.64900000003",18.9437038035185
"1582","1992-1","2270","March 31, 1992","TORONTO",3415,NA,NA,1265,2.699604743083,0.0869565217391304,1.3890214797136,1992,1,"4103537.2500000005",8.32208846160712
"1583","1992-1","2440","March 31, 1992","VICTORIA",339,NA,NA,273,1.24175824175824,0.00732600732600733,0.6996336996337,1992,1,"301515.09099999996",11.2432183369555
"1584","1992-2","2270","June 30, 1992","TORONTO",6835,NA,NA,3293,2.07561494078348,0.0604312177345885,1.89510703363914,1992,2,"4117657.3",16.5992444295935
"1585","1992-2","2440","June 30, 1992",NA,759,NA,NA,383,1.98172323759791,0.0391644908616188,0.762402088772846,1992,2,"302625.27999999997",25.0805220238045
"1586","1992-3","2270","September 30, 1992",NA,6293,NA,NA,2824,2.22839943342776,0.0527620396600567,2.10977337110482,1992,3,"4125619.6",15.2534664126571
"1587","1992-3","2440","September 30, 1992","VICTORIA",771,NA,NA,336,2.29464285714286,0,0.523809523809524,1992,3,"303548.831",25.3995377765102
"1588","1992-4","2270","December 31, 1992","TORONTO",4227,NA,NA,2521,1.67671558905196,0.0218167393891313,2.30270485282418,1992,4,"4140645.0500000003",10.2085543410682
"1589","1992-4","2440","December 31, 1992",NA,552,NA,NA,282,1.95744680851064,0.0141843971631206,0.602836879432624,1992,4,"304634.669",18.1200649884009
"1590","1993-1","2270","March 31, 1993",NA,3053,NA,NA,1668,1.83033573141487,0.0551558752997602,2.32331730769231,1993,1,"4157224.94",7.34384125002387
"1591","1993-1","2440","March 31, 1993",NA,570,NA,NA,237,2.40506329113924,0.00843881856540084,0.573839662447257,1993,1,"305737.409",18.6434496800488
"1592","1993-2","2270","June 30, 1993","TORONTO",4287,NA,NA,2773,1.54597908402452,0.0310133429498738,3.25234657039711,1993,2,"4175359.27",10.2673799373437
"1593","1993-2","2440","June 30, 1993","VICTORIA",633,NA,NA,318,1.99056603773585,0.0377358490566038,0.619496855345912,1993,2,"306857.05",20.6284978624412
"1594","1993-3","2270","September 30, 1993","TORONTO",3578,NA,NA,2202,1.62488646684832,0.050408719346049,1.77645442052222,1993,3,"4198377.66",8.52233955532242
"1595","1993-3","2440","September 30, 1993","VICTORIA",624,NA,NA,324,1.92592592592593,0.0216049382716049,0.404320987654321,1993,3,"308160.732",20.2491730841294
"1596","1993-4","2270","December 31, 1993","TORONTO",4719,NA,NA,2196,2.14890710382514,0.0282331511839709,1.63013059701493,1993,4,"4218289.04",11.1870001207883
"1597","1993-4","2440","December 31, 1993",NA,806,NA,NA,258,3.12403100775194,0.0968992248062016,0.434108527131783,1993,4,"309247.321",26.0632815635612
"1598","1994-1","2270","March 31, 1994","TORONTO",2542,NA,NA,1376,1.84738372093023,0.0508720930232558,1.64322723908216,1994,1,"4238423.0200000005",5.99751366960063
"1599","1994-1","2440","March 31, 1994",NA,686,NA,NA,203,3.37931034482759,0,0.862068965517241,1994,1,"310283.956",22.1087809000347
"1600","1994-2","2270","June 30, 1994","TORONTO",4799,NA,NA,3426,1.40075890251022,0.0236427320490368,2.17657497781721,1994,2,"4258779.59",11.2684864257086
"1601","1994-2","2440","June 30, 1994","VICTORIA",566,NA,NA,263,2.15209125475285,0,0.787072243346008,1994,2,"311270.63800000004",18.1835332634233
"1602","1994-3","2270","September 30, 1994","TORONTO",5990,NA,NA,3920,1.5280612244898,0.0665816326530612,1.18272775144813,1994,3,"4279752.069999999",13.996137865061
"1603","1994-3","2440","September 30, 1994",NA,589,NA,NA,287,2.05226480836237,0,1.31010452961672,1994,3,"312141.324",18.869657898933
"1604","1994-4","2270","December 31, 1994","TORONTO",5112,NA,NA,3333,1.53375337533753,0.0336033603360336,0.996973365617433,1994,4,"4300396.5200000005",11.8872759203144
"1605","1994-4","2440","December 31, 1994","VICTORIA",462,NA,NA,176,2.625,0,0.272727272727273,1994,4,"313054.51499999996",14.7578130281878
"1606","1995-1","2270","March 31, 1995","TORONTO",3435,NA,NA,1424,2.4122191011236,0.0723314606741573,1.23462897526502,1995,1,"4321106.26",7.94935322881877
"1607","1995-1","2440","March 31, 1995","VICTORIA",525,NA,NA,135,3.88888888888889,0,1.21481481481481,1995,1,"313944.168",16.7227186714295
"1608","1995-2","2270","June 30, 1995",NA,4278,NA,NA,2517,1.69964243146603,0.0448947159316647,1.21590457256461,1995,2,"4341881.27",9.85287190959968
"1609","1995-2","2440","June 30, 1995",NA,277,NA,NA,151,1.83443708609272,0,1.32450331125828,1995,2,"314810.28500000003",8.79895013595251
"1610","1995-3","2270","September 30, 1995","TORONTO",3751,NA,NA,1819,2.06212204507971,0.0615722924683892,2.49251247920133,1995,3,"4361554.52",8.60014470253601
"1611","1995-3","2440","September 30, 1995","VICTORIA",257,NA,NA,156,1.6474358974359,0,1.17307692307692,1995,3,"315828.55",8.13732640700152
"1612","1995-4","2270","December 31, 1995","TORONTO",4861,NA,NA,2145,2.26620046620047,0.0648018648018648,1.6378581493659,1995,4,"4382926.91",11.0907621774601
"1613","1995-4","2440","December 31, 1995",NA,240,NA,NA,107,2.24299065420561,0,0.953271028037383,1995,4,"316577.31799999997",7.5810863998791
"1614","1996-1","2270","March 31, 1996",NA,2777,NA,NA,1526,1.81979030144168,0.0353866317169069,1.33885941644562,1996,1,"4404831.390000001",6.30444108781199
"1615","1996-1","2440","March 31, 1996",NA,323,NA,NA,138,2.34057971014493,0,0.681159420289855,1996,1,"317232.27400000003",10.1818139726855
"1616","1996-2","2270","June 30, 1996","TORONTO",5007,NA,NA,3358,1.49106611078023,0.0142942227516379,2.83394271785497,1996,2,"4427267.97",11.3094577376576
"1617","1996-2","2440","June 30, 1996",NA,261,NA,NA,196,1.33163265306122,0,1.56632653061224,1996,2,"317793.419",8.21288247004259
"1618","1996-3","2270","September 30, 1996",NA,5567,NA,NA,3470,1.60432276657061,0.0121037463976945,2.1456196894228,1996,3,"4452359.87",12.5034816648817
"1619","1996-3","2440","September 30, 1996","VICTORIA",328,NA,NA,216,1.51851851851852,0,1.04166666666667,1996,3,"318237.38100000005",10.3067715982743
"1620","1996-4","2270","December 31, 1996","TORONTO",5647,NA,NA,3317,1.70244196563159,0.036478745854688,1.52257053291536,1996,4,"4475011.36",12.6189623795726
"1621","1996-4","2440","December 31, 1996",NA,230,NA,NA,148,1.55405405405405,0,0.993243243243243,1996,4,"318620.251",7.2186246567234
"1622","1997-1","2270","March 31, 1997",NA,4206,NA,NA,2536,1.65851735015773,0.0232649842271293,1.23914759273875,1997,1,"4497345.66",9.35218308303214
"1623","1997-1","2440","March 31, 1997","VICTORIA",312,NA,NA,167,1.86826347305389,0,0.676646706586826,1997,1,"318918.658",9.78305885132628
"1624","1997-2","2270","June 30, 1997","TORONTO",6669,NA,NA,4382,1.52190780465541,0.0150616157005933,1.07193423155972,1997,2,"4519362.77",14.7565051521633
"1625","1997-2","2440","June 30, 1997","VICTORIA",334,NA,NA,206,1.62135922330097,0,1.33495145631068,1997,2,"319132.602",10.4658689806941
"1626","1997-3","2270","September 30, 1997","TORONTO",7654,NA,NA,5248,1.45846036585366,0.0173399390243902,0.655561937583764,1997,3,"4540975.02",16.855410933311
"1627","1997-3","2440","September 30, 1997","VICTORIA",313,NA,NA,212,1.47641509433962,0,0.533018867924528,1997,3,"318922.571",9.81429439185099
"1628","1997-4","2270","December 31, 1997",NA,7045,NA,NA,4230,1.66548463356974,0.0127659574468085,0.392984119459588,1997,4,"4562392.82",15.4414586335422
"1629","1997-4","2440","December 31, 1997","VICTORIA",352,NA,NA,177,1.98870056497175,0,0.310734463276836,1997,4,"319103.393",11.030907465155
"1630","1998-1","2270","March 31, 1998","TORONTO",5353,NA,NA,2862,1.87037037037037,0.0146750524109015,0.65197461212976,1998,1,"4583528.5",11.678775423781
"1631","1998-1","2440","March 31, 1998",NA,195,NA,NA,127,1.53543307086614,0,0.259842519685039,1998,1,"319335.557",6.10642929437388
"1632","1998-2","2270","June 30, 1998","TORONTO",6818,NA,NA,4292,1.58853681267474,0.0111835973904939,0.663391812865497,1998,2,"4604382.06",14.8076330572794
"1633","1998-2","2440","June 30, 1998",NA,258,NA,NA,173,1.49132947976879,0,0.653179190751445,1998,2,"319619.06299999997",8.0721092658982
"1634","1998-3","2270","September 30, 1998","TORONTO",6033,NA,NA,3346,1.80304841601913,0.0280932456664674,1.24251497005988,1998,3,"4621142.46",13.0552131907225
"1635","1998-3","2440","September 30, 1998","VICTORIA",265,NA,NA,180,1.47222222222222,0.0166666666666667,0.405555555555556,1998,3,"320093.69",8.27882611494153
"1636","1998-4","2270","December 31, 1998","TORONTO",7706,NA,NA,4687,1.64412203968423,0.00256027309579688,0.72703917790623,1998,4,"4642956.199999999",16.5971843542267
"1637","1998-4","2440","December 31, 1998","VICTORIA",246,NA,NA,126,1.95238095238095,0,0.134920634920635,1998,4,"320423.967",7.677328331685
"1638","1999-1","2270","March 31, 1999","TORONTO",6032,NA,NA,3083,1.95653584171262,0.0308141420694129,0.800654664484452,1999,1,"4666012.24",12.9275271682528
"1639","1999-1","2440","March 31, 1999",NA,203,NA,NA,113,1.79646017699115,0,0.292035398230089,1999,1,"320749.67199999996",6.32892307369219
"1640","1999-2","2270","June 30, 1999","TORONTO",10569,NA,NA,5620,1.88060498220641,0.0313167259786477,0.772346119536128,1999,2,"4690310.58",22.5336890163892
"1641","1999-2","2440","June 30, 1999",NA,420,NA,NA,193,2.17616580310881,0.0207253886010363,0.473404255319149,1999,2,"321070.80700000003",13.08122665914
"1642","1999-3","2270","September 30, 1999","TORONTO",8387,NA,NA,4994,1.67941529835803,0.0100120144173008,0.590460857315355,1999,3,"4715369.79",17.786515954245
"1643","1999-3","2440","September 30, 1999","VICTORIA",452,NA,NA,177,2.55367231638418,0,0.485875706214689,1999,3,"320964.9",14.0825367509033
"1644","1999-4","2270","December 31, 1999","TORONTO",9916,NA,NA,5240,1.89236641221374,0.0316793893129771,0.487288957888609,1999,4,"4742345.3",20.9094854396199
"1645","1999-4","2440","December 31, 1999",NA,265,NA,NA,136,1.94852941176471,0,0.948148148148148,1999,4,"321445.882",8.24400046288352
"1646","2000-1","2270","March 31, 2000","TORONTO",7204,NA,NA,3706,1.94387479762547,0.0269832703723691,1.00313658397491,2000,1,"4770755.69",15.1003330879012
"1647","2000-1","2440","March 31, 2000","VICTORIA",153,NA,NA,135,1.13333333333333,0,1.05925925925926,2000,1,"322091.283",4.75020617059047
"1648","2000-2","2270","June 30, 2000","TORONTO",9482,NA,NA,5880,1.61258503401361,0.0236394557823129,0.888140400638185,2000,2,"4800600.94",19.751693836897
"1649","2000-2","2440","June 30, 2000","VICTORIA",224,NA,NA,147,1.52380952380952,0,0.401360544217687,2000,2,"322901.10099999997",6.93710858545509
"1650","2000-3","2270","September 30, 2000","TORONTO",11283,NA,NA,5637,2.00159659393294,0.00993436224942345,0.814589104339797,2000,3,"4836087.819999999",23.3308418290882
"1651","2000-3","2440","September 30, 2000","VICTORIA",230,NA,NA,171,1.34502923976608,0,0.321637426900585,2000,3,"324499.20900000003",7.08784470411452
"1652","2000-4","2270","December 31, 2000","TORONTO",11013,NA,NA,5782,1.90470425458319,0.0124524386025597,0.634447025192067,2000,4,"4867120.119999999",22.6273437442921
"1653","2000-4","2440","December 31, 2000","VICTORIA",265,NA,NA,152,1.74342105263158,0.0131578947368421,0.513157894736842,2000,4,"325388.316",8.14411541439613
"1654","2001-1","2270","March 31, 2001","TORONTO",8201,NA,NA,3931,2.08623759857543,0.0429916051895192,0.998183705241308,2001,1,"4897904.58",16.7438949984607
"1655","2001-1","2440","March 31, 2001","VICTORIA",332,NA,NA,130,2.55384615384615,0,0.515384615384615,2001,1,"326192.292",10.1780455314989
"1656","2001-2","2270","June 30, 2001","TORONTO",11697,NA,NA,5498,2.12750090942161,0.046562386322299,1.18168252191755,2001,2,"4928441.22",23.7336705011975
"1657","2001-2","2440","June 30, 2001","VICTORIA",209,NA,NA,146,1.43150684931507,0.0273972602739726,0.301369863013699,2001,2,"326911.13899999997",6.39317462963536
"1658","2001-3","2270","September 30, 2001","TORONTO",10015,NA,NA,5096,1.96526687598116,0.0211930926216641,1.26487795037321,2001,3,"4964466.970000001",20.1733641507136
"1659","2001-3","2440","September 30, 2001","VICTORIA",225,NA,NA,215,1.04651162790698,0,0.125581395348837,2001,3,"327330.624",6.8737839817884
"1660","2001-4","2270","December 31, 2001","TORONTO",11104,NA,NA,6022,1.84390567917635,0.0260710727333112,0.884214311398777,2001,4,"4992213.18",22.2426398866244
"1661","2001-4","2440","December 31, 2001","VICTORIA",498,NA,NA,216,2.30555555555556,0,0.421296296296296,2001,4,"327964.903",15.1845516225863
"1662","2002-1","2270","March 31, 2002","TORONTO",9672,NA,NA,4524,2.13793103448276,0.0269672855879752,1.16662851911192,2002,1,"5017416.77",19.2768519008239
"1663","2002-1","2440","March 31, 2002","VICTORIA",266,NA,NA,215,1.23720930232558,0,0.0790697674418605,2002,1,"328599.744",8.09495457184532
"1664","2002-2","2270","June 30, 2002","TORONTO",10939,NA,NA,7452,1.46792807300054,0.025228126677402,0.890968711572619,2002,2,"5040077.75",21.7040302602475
"1665","2002-2","2440","June 30, 2002","VICTORIA",293,NA,NA,264,1.10984848484848,0,0.140151515151515,2002,2,"329235.148",8.89941434806954
"1666","2002-3","2270","September 30, 2002","TORONTO",11982,NA,NA,7057,1.69788862122715,0.0228142270086439,0.982640408460977,2002,3,"5053543.39",23.7100962142921
