"","reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time"
"1053","2006-3","1265","K1J","September 30, 2006","OTTAWA",1,NA,NA,1,1,0,11,1
"1054","2006-3","1265","K1K","September 30, 2006","OTTAWA",28,NA,NA,3,9.33333333333333,0,6,1
"1055","2006-3","1265","K1L","September 30, 2006","OTTAWA",2,NA,NA,1,2,0,8,0
"1056","2006-3","1265","K1N","September 30, 2006","OTTAWA",81,NA,NA,2,40.5,0,24,1
"1057","2006-3","1265","K1P","September 30, 2006","OTTAWA",36,NA,NA,1,36,0,21,2
"1058","2006-3","1265","K1R","September 30, 2006","OTTAWA",3,NA,NA,1,3,0,6,6
"1059","2006-3","1265","K1S","September 30, 2006","OTTAWA",2,NA,NA,2,1,0,9.5,0
"1060","2006-3","1265","K1T","September 30, 2006","OTTAWA",17,NA,NA,11,1.54545454545455,0,7,0.363636363636364
"1061","2006-3","1265","K1V","September 30, 2006","OTTAWA",77,NA,NA,36,2.13888888888889,0,5.13888888888889,0.888888888888889
"1062","2006-3","1265","K1W","September 30, 2006","OTTAWA",5,NA,NA,5,1,0,4.5,2.8
"1063","2006-3","1265","K1Y","September 30, 2006","OTTAWA",12,NA,NA,6,2,0,5.83333333333333,0.833333333333333
"1064","2006-3","1265","K1Z","September 30, 2006","OTTAWA",7,NA,NA,5,1.4,0,9.66666666666667,1.6
"1065","2006-3","1265","K2B","September 30, 2006","OTTAWA",22,NA,NA,6,3.66666666666667,0,7.6,1
"1066","2006-3","1265","K2C","September 30, 2006","OTTAWA",14,NA,NA,14,1,0,9,0.714285714285714
"1067","2006-3","1265","K2E","September 30, 2006","OTTAWA",142,NA,NA,2,71,6,16,0.5
"1068","2006-3","1265","K2G","September 30, 2006","OTTAWA",59,NA,NA,10,5.9,0,9,2
"1069","2006-3","1265","K2H","September 30, 2006","OTTAWA",1,NA,NA,1,1,0,5,0
"1070","2006-3","1265","K2K","September 30, 2006","OTTAWA",9,NA,NA,9,1,0,7.11111111111111,0.666666666666667
"1071","2006-3","1265","K2L","September 30, 2006","OTTAWA",9,NA,NA,2,4.5,1,6,1.5
"1072","2006-3","1265","K2M","September 30, 2006","OTTAWA",16,NA,NA,9,1.77777777777778,0,6.33333333333333,0.222222222222222
"1073","2006-3","1265","K2S","September 30, 2006","OTTAWA",32,NA,NA,32,1,0,4.83870967741935,0.03125
"1074","2006-3","1265","K4K","September 30, 2006","OTTAWA",12,NA,NA,12,1,0,5.57142857142857,0.75
"1075","2006-3","1265","K4M","September 30, 2006","OTTAWA",2,NA,NA,2,1,0,8.5,0
"1076","2006-3","1265","K4P","September 30, 2006","OTTAWA",21,NA,NA,21,1,0,5.45,0.285714285714286
"1077","2006-3","1265","nan","September 30, 2006","OTTAWA",850,NA,NA,486,1.74897119341564,0,5.99360341151386,0.567901234567901
"1078","2006-3","1060","H1A","September 30, 2006","MONTRÉAL",3,NA,NA,3,1,0,5,0
"1079","2006-3","1060","H1B","September 30, 2006","MONTRÉAL",12,NA,NA,2,6,2.5,7.5,0
"1080","2006-3","1060","H1C","September 30, 2006","MONTRÉAL",16,NA,NA,9,1.77777777777778,0,5.33333333333333,0
"1081","2006-3","1060","H1E","September 30, 2006","MONTRÉAL",25,NA,NA,11,2.27272727272727,0.454545454545455,6.4,0
"1082","2006-3","1060","H1H","September 30, 2006","MONTRÉAL",6,NA,NA,1,6,0,5,0
"1083","2006-3","1060","H1J","September 30, 2006","MONTRÉAL",1,NA,NA,1,1,0,4,0
"1084","2006-3","1060","H1L","September 30, 2006","MONTRÉAL",11,NA,NA,2,5.5,2.5,7,0
"1085","2006-3","1060","H1N","September 30, 2006","MONTRÉAL",12,NA,NA,4,3,0,9.33333333333333,0
"1086","2006-3","1060","H1P","September 30, 2006","MONTRÉAL",1,NA,NA,1,1,0,4,0
"1087","2006-3","1060","H1R","September 30, 2006","MONTRÉAL",31,NA,NA,11,2.81818181818182,0.545454545454545,7.36363636363636,0
"1088","2006-3","1060","H1T","September 30, 2006","MONTRÉAL",40,NA,NA,5,8,3,7.2,0
"1089","2006-3","1060","H1W","September 30, 2006","MONTRÉAL",118,NA,NA,12,9.83333333333333,1,11.0833333333333,1.66666666666667
"1090","2006-3","1060","H1X","September 30, 2006","MONTRÉAL",3,NA,NA,1,3,0,5,0
"1091","2006-3","1060","H2A","September 30, 2006","MONTRÉAL",4,NA,NA,1,4,3,14,0
"1092","2006-3","1060","H2E","September 30, 2006","MONTRÉAL",18,NA,NA,1,18,3,11,0
"1093","2006-3","1060","H2J","September 30, 2006","MONTRÉAL",25,NA,NA,2,12.5,3,13,0
"1094","2006-3","1060","H2K","September 30, 2006","MONTRÉAL",41,NA,NA,6,6.83333333333333,2.5,12.8333333333333,0
"1095","2006-3","1060","H2L","September 30, 2006","MONTRÉAL",16,NA,NA,2,8,3,10,0
"1096","2006-3","1060","H2S","September 30, 2006","MONTRÉAL",6,NA,NA,2,3,2.5,9.5,0
"1097","2006-3","1060","H2T","September 30, 2006","MONTRÉAL",6,NA,NA,1,6,3,11,0
"1098","2006-3","1060","H2W","September 30, 2006","MONTRÉAL",51,NA,NA,8,6.375,1.125,8.5,0
"1099","2006-3","1060","H2Y","September 30, 2006","MONTRÉAL",52,NA,NA,1,52,7,17,0
"1100","2006-3","1060","H3J","September 30, 2006","MONTRÉAL",8,NA,NA,1,8,3,9,0
"1101","2006-3","1060","H3K","September 30, 2006","MONTRÉAL",34,NA,NA,2,17,3,7.5,0
"1102","2006-3","1060","H3N","September 30, 2006","MONTRÉAL",7,NA,NA,2,3.5,1.5,7.5,0
"1103","2006-3","1060","H3X","September 30, 2006","MONTRÉAL",25,NA,NA,2,12.5,2,18,0
"1104","2006-3","1060","H4A","September 30, 2006","MONTRÉAL",3,NA,NA,1,3,2,10,0
"1105","2006-3","1060","H4B","September 30, 2006","MONTRÉAL",40,NA,NA,9,4.44444444444444,3,5.33333333333333,0
"1106","2006-3","1060","H4C","September 30, 2006","MONTRÉAL",5,NA,NA,2,2.5,1,21.5,0
"1107","2006-3","1060","H4E","September 30, 2006","MONTRÉAL",52,NA,NA,3,17.3333333333333,2.66666666666667,8.33333333333333,0
"1108","2006-3","1060","H4G","September 30, 2006","MONTRÉAL",35,NA,NA,4,8.75,1.5,4.33333333333333,0
"1109","2006-3","1060","H4L","September 30, 2006","MONTRÉAL",56,NA,NA,1,56,6,11,0
"1110","2006-3","1060","H4N","September 30, 2006","MONTRÉAL",12,NA,NA,7,1.71428571428571,0.571428571428571,6.83333333333333,0
"1111","2006-3","1060","H4V","September 30, 2006","MONTRÉAL",6,NA,NA,2,3,2,6,0
"1112","2006-3","1060","H4W","September 30, 2006","MONTRÉAL",1,NA,NA,1,1,0,5,0
"1113","2006-3","1060","H7A","September 30, 2006","MONTRÉAL",76,NA,NA,41,1.85365853658537,0.341463414634146,5.30769230769231,0
"1114","2006-3","1060","H7B","September 30, 2006","MONTRÉAL",1,NA,NA,1,1,0,5,0
"1115","2006-3","1060","H7C","September 30, 2006","MONTRÉAL",6,NA,NA,2,3,2,5,0
"1116","2006-3","1060","H7E","September 30, 2006","MONTRÉAL",47,NA,NA,30,1.56666666666667,0.166666666666667,7.04166666666667,0
"1117","2006-3","1060","H7G","September 30, 2006","MONTRÉAL",36,NA,NA,2,18,3,NA,0
"1118","2006-3","1060","H7H","September 30, 2006","MONTRÉAL",5,NA,NA,4,1.25,0,7.75,0
"1119","2006-3","1060","H7K","September 30, 2006","MONTRÉAL",3,NA,NA,3,1,0,3.33333333333333,0
"1120","2006-3","1060","H7L","September 30, 2006","MONTRÉAL",286,NA,NA,40,7.15,0.25,5.48275862068965,0
"1121","2006-3","1060","H7M","September 30, 2006","MONTRÉAL",35,NA,NA,20,1.75,0.2,5.41176470588235,0
"1122","2006-3","1060","H7N","September 30, 2006","MONTRÉAL",4,NA,NA,2,2,0,6,0
"1123","2006-3","1060","H7P","September 30, 2006","MONTRÉAL",20,NA,NA,20,1,0,4.71428571428571,0
"1124","2006-3","1060","H7R","September 30, 2006","MONTRÉAL",33,NA,NA,13,2.53846153846154,0.615384615384615,9.88888888888889,0
"1125","2006-3","1060","H7T","September 30, 2006","MONTRÉAL",31,NA,NA,21,1.47619047619048,0.19047619047619,4.3125,0
"1126","2006-3","1060","H7V","September 30, 2006","MONTRÉAL",3,NA,NA,1,3,2,14,0
"1127","2006-3","1060","H7X","September 30, 2006","MONTRÉAL",31,NA,NA,27,1.14814814814815,0.0740740740740741,7.84615384615385,0
"1128","2006-3","1060","H8P","September 30, 2006","MONTRÉAL",12,NA,NA,2,6,2.5,11.5,0
"1129","2006-3","1060","H8R","September 30, 2006","MONTRÉAL",44,NA,NA,1,44,0,8,0
"1130","2006-3","1060","H8S","September 30, 2006","MONTRÉAL",29,NA,NA,7,4.14285714285714,1.71428571428571,6.85714285714286,0
"1131","2006-3","1060","H8T","September 30, 2006","MONTRÉAL",18,NA,NA,3,6,2,6,0
"1132","2006-3","1060","H8Y","September 30, 2006","MONTRÉAL",1,NA,NA,1,1,0,5,0
"1133","2006-3","1060","H8Z","September 30, 2006","MONTRÉAL",2,NA,NA,1,2,0,9,0
"1134","2006-3","1060","H9A","September 30, 2006","MONTRÉAL",105,NA,NA,10,10.5,0,14.6666666666667,0.3
"1135","2006-3","1060","H9B","September 30, 2006","MONTRÉAL",16,NA,NA,4,4,2,8,0
"1136","2006-3","1060","H9C","September 30, 2006","MONTRÉAL",9,NA,NA,9,1,0,8.125,0
"1137","2006-3","1060","H9H","September 30, 2006","MONTRÉAL",21,NA,NA,5,4.2,0.8,16.8,0
"1138","2006-3","1060","H9J","September 30, 2006","MONTRÉAL",5,NA,NA,5,1,0,7,0
"1139","2006-3","1060","H9K","September 30, 2006","MONTRÉAL",16,NA,NA,16,1,0,4.5,0
"1140","2006-3","1060","H9R","September 30, 2006","MONTRÉAL",23,NA,NA,3,7.66666666666667,0,NA,0
"1141","2006-3","1060","H9S","September 30, 2006","MONTRÉAL",1,NA,NA,1,1,0,4,0
"1142","2006-3","1060","H9W","September 30, 2006","MONTRÉAL",3,NA,NA,3,1,0,6.66666666666667,0
"1143","2006-3","1060","H9X","September 30, 2006","MONTRÉAL",4,NA,NA,4,1,0,4.66666666666667,0
"1144","2006-3","1060","J0L","September 30, 2006","MONTRÉAL",111,NA,NA,72,1.54166666666667,0.0694444444444444,3.93548387096774,0
"1145","2006-3","1060","J0N","September 30, 2006","MONTRÉAL",120,NA,NA,95,1.26315789473684,0.136842105263158,4.90322580645161,0
"1146","2006-3","1060","J0P","September 30, 2006","MONTRÉAL",3,NA,NA,3,1,0,NA,0
"1147","2006-3","1060","J3G","September 30, 2006","MONTRÉAL",51,NA,NA,43,1.18604651162791,0.0930232558139535,4.1,0
"1148","2006-3","1060","J3H","September 30, 2006","MONTRÉAL",29,NA,NA,22,1.31818181818182,0.181818181818182,5,0
"1149","2006-3","1060","J3L","September 30, 2006","MONTRÉAL",119,NA,NA,92,1.29347826086957,0.130434782608696,4.88372093023256,0
"1150","2006-3","1060","J3N","September 30, 2006","MONTRÉAL",28,NA,NA,23,1.21739130434783,0.0869565217391304,4.25,0
"1151","2006-3","1060","J3V","September 30, 2006","MONTRÉAL",17,NA,NA,7,2.42857142857143,0.857142857142857,8.42857142857143,0
"1152","2006-3","1060","J3X","September 30, 2006","MONTRÉAL",6,NA,NA,1,6,2,NA,0
"1153","2006-3","1060","J3Y","September 30, 2006","MONTRÉAL",114,NA,NA,44,2.59090909090909,0.704545454545455,4.6,0
"1154","2006-3","1060","J4H","September 30, 2006","MONTRÉAL",38,NA,NA,5,7.6,2.8,11,0
"1155","2006-3","1060","J4J","September 30, 2006","MONTRÉAL",3,NA,NA,1,3,0,4,0
"1156","2006-3","1060","J4K","September 30, 2006","MONTRÉAL",27,NA,NA,8,3.375,1.125,9.8,0
"1157","2006-3","1060","J4L","September 30, 2006","MONTRÉAL",1,NA,NA,1,1,0,NA,0
"1158","2006-3","1060","J4M","September 30, 2006","MONTRÉAL",15,NA,NA,6,2.5,1.16666666666667,4.75,0
"1159","2006-3","1060","J4N","September 30, 2006","MONTRÉAL",459,NA,NA,25,18.36,0.6,8.3125,0
"1160","2006-3","1060","J4P","September 30, 2006","MONTRÉAL",2,NA,NA,1,2,0,3,0
"1161","2006-3","1060","J4R","September 30, 2006","MONTRÉAL",19,NA,NA,1,19,0,3,0
"1162","2006-3","1060","J4T","September 30, 2006","MONTRÉAL",16,NA,NA,6,2.66666666666667,1.66666666666667,6.16666666666667,0
"1163","2006-3","1060","J4W","September 30, 2006","MONTRÉAL",31,NA,NA,6,5.16666666666667,2.5,9.5,0
"1164","2006-3","1060","J4X","September 30, 2006","MONTRÉAL",29,NA,NA,2,14.5,2,19,1.5
"1165","2006-3","1060","J4Z","September 30, 2006","MONTRÉAL",4,NA,NA,2,2,1,10,0
"1166","2006-3","1060","J5B","September 30, 2006","MONTRÉAL",39,NA,NA,37,1.05405405405405,0,4.80952380952381,0
"1167","2006-3","1060","J5C","September 30, 2006","MONTRÉAL",4,NA,NA,1,4,0,5,0
"1168","2006-3","1060","J5L","September 30, 2006","MONTRÉAL",97,NA,NA,71,1.36619718309859,0.169014084507042,5.41025641025641,0
"1169","2006-3","1060","J5R","September 30, 2006","MONTRÉAL",138,NA,NA,97,1.42268041237113,0.175257731958763,4.88524590163934,0
"1170","2006-3","1060","J5T","September 30, 2006","MONTRÉAL",33,NA,NA,27,1.22222222222222,0.148148148148148,4.41176470588235,0
"1171","2006-3","1060","J5W","September 30, 2006","MONTRÉAL",96,NA,NA,73,1.31506849315068,0.315068493150685,4,0
"1172","2006-3","1060","J5Y","September 30, 2006","MONTRÉAL",87,NA,NA,75,1.16,0.08,5.55555555555556,0
"1173","2006-3","1060","J5Z","September 30, 2006","MONTRÉAL",195,NA,NA,95,2.05263157894737,0.431578947368421,4.01538461538462,0
"1174","2006-3","1060","J6J","September 30, 2006","MONTRÉAL",19,NA,NA,19,1,0,4.21428571428571,0
"1175","2006-3","1060","J6K","September 30, 2006","MONTRÉAL",42,NA,NA,10,4.2,1.6,6.33333333333333,0
"1176","2006-3","1060","J6R","September 30, 2006","MONTRÉAL",33,NA,NA,33,1,0,4,0
"1177","2006-3","1060","J6W","September 30, 2006","MONTRÉAL",20,NA,NA,3,6.66666666666667,2.66666666666667,12,0
"1178","2006-3","1060","J6X","September 30, 2006","MONTRÉAL",13,NA,NA,12,1.08333333333333,0.166666666666667,5.44444444444444,0
"1179","2006-3","1060","J6Y","September 30, 2006","MONTRÉAL",44,NA,NA,37,1.18918918918919,0.135135135135135,5.04347826086957,0
"1180","2006-3","1060","J7A","September 30, 2006","MONTRÉAL",5,NA,NA,5,1,0,5,0
"1181","2006-3","1060","J7C","September 30, 2006","MONTRÉAL",51,NA,NA,30,1.7,0.266666666666667,4.15789473684211,0
"1182","2006-3","1060","J7E","September 30, 2006","MONTRÉAL",160,NA,NA,6,26.6666666666667,2.16666666666667,8.2,0
"1183","2006-3","1060","J7J","September 30, 2006","MONTRÉAL",58,NA,NA,43,1.34883720930233,0.325581395348837,4.5,0
"1184","2006-3","1060","J7K","September 30, 2006","MONTRÉAL",35,NA,NA,35,1,0,4.91304347826087,0
"1185","2006-3","1060","J7L","September 30, 2006","MONTRÉAL",12,NA,NA,12,1,0,6.3,0
"1186","2006-3","1060","J7M","September 30, 2006","MONTRÉAL",73,NA,NA,52,1.40384615384615,0.230769230769231,4.60606060606061,0
"1187","2006-3","1060","J7R","September 30, 2006","MONTRÉAL",11,NA,NA,10,1.1,0,5.88888888888889,0
"1188","2006-3","1060","J7T","September 30, 2006","MONTRÉAL",1,NA,NA,1,1,0,6,0
"1189","2006-3","1060","J7V","September 30, 2006","MONTRÉAL",122,NA,NA,92,1.32608695652174,0.16304347826087,4.79365079365079,0
"1190","2006-3","1060","J7Y","September 30, 2006","MONTRÉAL",55,NA,NA,32,1.71875,0.5,5.625,0
"1191","2006-3","1060","J7Z","September 30, 2006","MONTRÉAL",20,NA,NA,12,1.66666666666667,0.333333333333333,4.71428571428571,0
"1192","2006-3","1060","nan","September 30, 2006","MONTRÉAL",2332,NA,NA,1259,1.85226370135028,0.300238284352661,5.38300220750552,0.00555996822875298
"1193","2006-3","1700","S7H","September 30, 2006","SASKATOON",1,NA,NA,1,1,0,6,0
"1194","2006-3","1700","S7J","September 30, 2006","SASKATOON",4,NA,NA,3,1.33333333333333,0,5.66666666666667,0
"1195","2006-3","1700","S7K","September 30, 2006","SASKATOON",3,NA,NA,2,1.5,0,8.5,0
"1196","2006-3","1700","S7L","September 30, 2006","SASKATOON",32,NA,NA,30,1.06666666666667,0,5.89285714285714,0
"1197","2006-3","1700","S7M","September 30, 2006","SASKATOON",2,NA,NA,2,1,0,4,0
"1198","2006-3","1700","S7N","September 30, 2006","SASKATOON",5,NA,NA,5,1,0,9,0
"1199","2006-3","1700","S7T","September 30, 2006","SASKATOON",37,NA,NA,37,1,0,4.72222222222222,0
"1200","2006-3","1700","nan","September 30, 2006","SASKATOON",230,NA,NA,160,1.4375,0,6.14788732394366,0.05
"1201","2006-3","2410","V0N","September 30, 2006","VANCOUVER",5,NA,NA,5,1,0,12.2,0
"1202","2006-3","2410","V1M","September 30, 2006","VANCOUVER",3,NA,NA,3,1,0,5,1
"1203","2006-3","2410","V2X","September 30, 2006","VANCOUVER",4,NA,NA,4,1,0,9.75,1.5
"1204","2006-3","2410","V2Y","September 30, 2006","VANCOUVER",1,NA,NA,1,1,0,NA,0
"1205","2006-3","2410","V2Z","September 30, 2006","VANCOUVER",5,NA,NA,5,1,0,6.25,0.8
"1206","2006-3","2410","V3A","September 30, 2006","VANCOUVER",78,NA,NA,5,15.6,0.8,5.5,-0.2
"1207","2006-3","2410","V3B","September 30, 2006","VANCOUVER",2,NA,NA,1,2,0,6,1
"1208","2006-3","2410","V3C","September 30, 2006","VANCOUVER",10,NA,NA,7,1.42857142857143,0.857142857142857,7.85714285714286,0.571428571428571
"1209","2006-3","2410","V3E","September 30, 2006","VANCOUVER",3,NA,NA,2,1.5,1,4.5,0
"1210","2006-3","2410","V3H","September 30, 2006","VANCOUVER",72,NA,NA,20,3.6,0.2,7.5,1
"1211","2006-3","2410","V3J","September 30, 2006","VANCOUVER",13,NA,NA,7,1.85714285714286,0.857142857142857,6.85714285714286,1.14285714285714
"1212","2006-3","2410","V3K","September 30, 2006","VANCOUVER",23,NA,NA,12,1.91666666666667,0.833333333333333,8.75,0.5
"1213","2006-3","2410","V3L","September 30, 2006","VANCOUVER",1,NA,NA,1,1,0,7,0
"1214","2006-3","2410","V3M","September 30, 2006","VANCOUVER",153,NA,NA,2,76.5,16,17.5,1
"1215","2006-3","2410","V3N","September 30, 2006","VANCOUVER",11,NA,NA,10,1.1,0,5.1,0.1
"1216","2006-3","2410","V3R","September 30, 2006","VANCOUVER",164,NA,NA,20,8.2,0.4,6.9,0.85
"1217","2006-3","2410","V3S","September 30, 2006","VANCOUVER",263,NA,NA,237,1.10970464135021,0,6.23913043478261,0.79746835443038
"1218","2006-3","2410","V3T","September 30, 2006","VANCOUVER",4,NA,NA,4,1,0,5.25,1
"1219","2006-3","2410","V3V","September 30, 2006","VANCOUVER",17,NA,NA,17,1,0,5.66666666666667,0.588235294117647
"1220","2006-3","2410","V3W","September 30, 2006","VANCOUVER",46,NA,NA,25,1.84,0,6.28,0.32
"1221","2006-3","2410","V3X","September 30, 2006","VANCOUVER",16,NA,NA,16,1,0,9.8,0.625
"1222","2006-3","2410","V3Y","September 30, 2006","VANCOUVER",12,NA,NA,12,1,0,7.41666666666667,0.833333333333333
"1223","2006-3","2410","V4A","September 30, 2006","VANCOUVER",7,NA,NA,7,1,0,10,0.285714285714286
"1224","2006-3","2410","V4B","September 30, 2006","VANCOUVER",6,NA,NA,4,1.5,1,8.25,0.75
"1225","2006-3","2410","V4C","September 30, 2006","VANCOUVER",4,NA,NA,4,1,0,4.5,0
"1226","2006-3","2410","V4K","September 30, 2006","VANCOUVER",19,NA,NA,19,1,0.157894736842105,5.05263157894737,0.105263157894737
"1227","2006-3","2410","V4L","September 30, 2006","VANCOUVER",35,NA,NA,3,11.6666666666667,1,12,1
"1228","2006-3","2410","V4M","September 30, 2006","VANCOUVER",1,NA,NA,1,1,0,6,0
"1229","2006-3","2410","V4N","September 30, 2006","VANCOUVER",68,NA,NA,55,1.23636363636364,0,7.03636363636364,0.527272727272727
"1230","2006-3","2410","V4W","September 30, 2006","VANCOUVER",9,NA,NA,9,1,0,6.42857142857143,0.555555555555556
"1231","2006-3","2410","V5A","September 30, 2006","VANCOUVER",13,NA,NA,7,1.85714285714286,0.285714285714286,5.85714285714286,0.428571428571429
"1232","2006-3","2410","V5B","September 30, 2006","VANCOUVER",10,NA,NA,8,1.25,0,4.375,0.5
"1233","2006-3","2410","V5C","September 30, 2006","VANCOUVER",175,NA,NA,12,14.5833333333333,1.66666666666667,6.08333333333333,0.0833333333333333
"1234","2006-3","2410","V5E","September 30, 2006","VANCOUVER",6,NA,NA,4,1.5,0,5,0.25
"1235","2006-3","2410","V5G","September 30, 2006","VANCOUVER",27,NA,NA,19,1.42105263157895,0,4.89473684210526,0.0526315789473684
"1236","2006-3","2410","V5H","September 30, 2006","VANCOUVER",4,NA,NA,2,2,0,4.5,0
"1237","2006-3","2410","V5J","September 30, 2006","VANCOUVER",180,NA,NA,2,90,13.5,7.5,2.5
"1238","2006-3","2410","V5K","September 30, 2006","VANCOUVER",5,NA,NA,5,1,0,4,0.4
"1239","2006-3","2410","V5L","September 30, 2006","VANCOUVER",13,NA,NA,4,3.25,1.25,11.75,0.75
"1240","2006-3","2410","V5M","September 30, 2006","VANCOUVER",11,NA,NA,10,1.1,0,4.625,0.7
"1241","2006-3","2410","V5N","September 30, 2006","VANCOUVER",35,NA,NA,11,3.18181818181818,0,5.45454545454545,1.27272727272727
"1242","2006-3","2410","V5P","September 30, 2006","VANCOUVER",8,NA,NA,7,1.14285714285714,0.285714285714286,4,0.714285714285714
"1243","2006-3","2410","V5R","September 30, 2006","VANCOUVER",22,NA,NA,20,1.1,0,5,0.85
"1244","2006-3","2410","V5S","September 30, 2006","VANCOUVER",5,NA,NA,5,1,0,5.5,0.6
"1245","2006-3","2410","V5T","September 30, 2006","VANCOUVER",187,NA,NA,4,46.75,5,20.5,2.75
"1246","2006-3","2410","V5V","September 30, 2006","VANCOUVER",2,NA,NA,2,1,0,6,3
"1247","2006-3","2410","V5W","September 30, 2006","VANCOUVER",26,NA,NA,21,1.23809523809524,0.19047619047619,4.72222222222222,0.523809523809524
"1248","2006-3","2410","V5X","September 30, 2006","VANCOUVER",19,NA,NA,19,1,0,4.57142857142857,0.789473684210526
"1249","2006-3","2410","V5Y","September 30, 2006","VANCOUVER",81,NA,NA,1,81,9,22,1
"1250","2006-3","2410","V5Z","September 30, 2006","VANCOUVER",144,NA,NA,10,14.4,1.5,15.6,2
"1251","2006-3","2410","V6A","September 30, 2006","VANCOUVER",17,NA,NA,3,5.66666666666667,3,17.3333333333333,0
"1252","2006-3","2410","V6C","September 30, 2006","VANCOUVER",57,NA,NA,1,57,9,16,6
"1253","2006-3","2410","V6E","September 30, 2006","VANCOUVER",83,NA,NA,2,41.5,10,18.5,1
"1254","2006-3","2410","V6J","September 30, 2006","VANCOUVER",25,NA,NA,3,8.33333333333333,4,15.6666666666667,1.66666666666667
"1255","2006-3","2410","V6K","September 30, 2006","VANCOUVER",15,NA,NA,8,1.875,0.375,14.875,0
"1256","2006-3","2410","V6L","September 30, 2006","VANCOUVER",3,NA,NA,3,1,0,13,0
"1257","2006-3","2410","V6M","September 30, 2006","VANCOUVER",22,NA,NA,14,1.57142857142857,0.214285714285714,11.6428571428571,0.285714285714286
"1258","2006-3","2410","V6N","September 30, 2006","VANCOUVER",7,NA,NA,7,1,0,10,0
"1259","2006-3","2410","V6P","September 30, 2006","VANCOUVER",74,NA,NA,20,3.7,0.35,10.4736842105263,0.15
"1260","2006-3","2410","V6R","September 30, 2006","VANCOUVER",63,NA,NA,39,1.61538461538462,0.538461538461538,22.5897435897436,0.461538461538462
"1261","2006-3","2410","V6S","September 30, 2006","VANCOUVER",11,NA,NA,11,1,0,11.7272727272727,0
"1262","2006-3","2410","V6V","September 30, 2006","VANCOUVER",11,NA,NA,11,1,0.454545454545455,4.22222222222222,0.454545454545455
"1263","2006-3","2410","V6W","September 30, 2006","VANCOUVER",49,NA,NA,2,24.5,2,9.5,3.5
"1264","2006-3","2410","V6Y","September 30, 2006","VANCOUVER",93,NA,NA,32,2.90625,0,6.3125,3.375
"1265","2006-3","2410","V7A","September 30, 2006","VANCOUVER",70,NA,NA,33,2.12121212121212,0,6.9375,1.48484848484848
"1266","2006-3","2410","V7C","September 30, 2006","VANCOUVER",23,NA,NA,21,1.0952380952381,0,6.38095238095238,0.666666666666667
"1267","2006-3","2410","V7E","September 30, 2006","VANCOUVER",10,NA,NA,10,1,0,5.22222222222222,0.2
"1268","2006-3","2410","V7H","September 30, 2006","VANCOUVER",3,NA,NA,3,1,0,11.3333333333333,0.333333333333333
"1269","2006-3","2410","V7L","September 30, 2006","VANCOUVER",53,NA,NA,10,5.3,0.6,11.6,0.9
"1270","2006-3","2410","V7M","September 30, 2006","VANCOUVER",6,NA,NA,3,2,2,13,0
"1271","2006-3","2410","V7N","September 30, 2006","VANCOUVER",1,NA,NA,1,1,0,7,0
"1272","2006-3","2410","V7P","September 30, 2006","VANCOUVER",1,NA,NA,1,1,0,5,0
"1273","2006-3","2410","V7R","September 30, 2006","VANCOUVER",3,NA,NA,3,1,0,11.3333333333333,0.666666666666667
"1274","2006-3","2410","V7S","September 30, 2006","VANCOUVER",21,NA,NA,21,1,0,21.3333333333333,0.238095238095238
"1275","2006-3","2410","V7T","September 30, 2006","VANCOUVER",3,NA,NA,3,1,0,13.3333333333333,0
"1276","2006-3","2410","V7V","September 30, 2006","VANCOUVER",4,NA,NA,4,1,0,19,0.5
