"reference_period_qq","CSDuid","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","ref_yy","population","inventory_per_10kpop"
"2013-4","2423057","December 31, 2013","1400","QUÉBEC","L'ANCIENNE-LORETTE V",10,5,2,1.6,"4","2013",793815.969,0.125973782218029
"2013-4","2421045","December 31, 2013","1400","QUÉBEC","BOISCHATEL MÉ",23,4,5.75,2,"4","2013",793815.969,0.289739699101468
"2013-4","2423027","December 31, 2013","1400","QUÉBEC","QUÉBEC V",646,221,2.92307692307692,1.73755656108597,"4","2013",793815.969,8.1379063312847
"2013-4","2419105","December 31, 2013","1400","QUÉBEC","BEAUMONT MÉ",13,10,1.3,1,"4","2013",793815.969,0.163765916883438
"2013-4","2423072","December 31, 2013","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",12,2,6,8,"4","2013",793815.969,0.151168538661635
"2014-1","2421045","March 31, 2014","1400","QUÉBEC","BOISCHATEL MÉ",11,3,3.66666666666667,2.66666666666667,"1","2014",795037.344,0.138358280689768
"2014-1","2423072","March 31, 2014","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",10,1,10,8,"1","2014",795037.344,0.125780255172517
"2014-1","2421040","March 31, 2014","1400","QUÉBEC","LAC-BEAUPORT MÉ",10,4,2.5,2.75,"1","2014",795037.344,0.125780255172517
"2014-1","2422035","March 31, 2014","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",5,3,1.66666666666667,0.666666666666667,"1","2014",795037.344,0.0628901275862584
"2014-1","2419105","March 31, 2014","1400","QUÉBEC","BEAUMONT MÉ",11,8,1.375,1.25,"1","2014",795037.344,0.138358280689768
"2014-1","2423057","March 31, 2014","1400","QUÉBEC","L'ANCIENNE-LORETTE V",23,8,2.875,1.5,"1","2014",795037.344,0.289294586896789
"2014-1","2422045","March 31, 2014","1400","QUÉBEC","BOISCHATEL MÉ",20,18,1.11111111111111,0.166666666666667,"1","2014",795037.344,0.251560510345034
"2014-1","2422020","March 31, 2014","1400","QUÉBEC","SHANNON V",14,10,1.4,0.6,"1","2014",795037.344,0.176092357241524
"2014-1","2423027","March 31, 2014","1400","QUÉBEC","QUÉBEC V",679,230,2.95217391304348,1.67391304347826,"1","2014",795037.344,8.54047932621389
"2014-1","2419068","March 31, 2014","1400","QUÉBEC","SAINT-HENRI MÉ",3,3,1,1.66666666666667,"1","2014",795037.344,0.037734076551755
"2014-1","2422010","March 31, 2014","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",2,2,1,0,"1","2014",795037.344,0.0251560510345034
"2014-1","2421035","March 31, 2014","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",1,1,1,0,"1","2014",795037.344,0.0125780255172517
"2014-1","2422040","March 31, 2014","1400","QUÉBEC","LAC-BEAUPORT MÉ",11,1,11,2,"1","2014",795037.344,0.138358280689768
"2014-1","2425213","March 31, 2014","1400","QUÉBEC","LÉVIS V",172,75,2.29333333333333,1.28,"1","2014",795037.344,2.16342038896729
"2014-1","2422005","March 31, 2014","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",8,8,1,0.375,"1","2014",795037.344,0.100624204138013
"2014-1","2434007","March 31, 2014","1400","QUÉBEC","NEUVILLE V",1,1,1,0,"1","2014",795037.344,0.0125780255172517
"2014-2","2425213","June 30, 2014","1400","QUÉBEC","LÉVIS V",130,65,2,1.33846153846154,"2","2014",796227.406,1.63269938990269
"2014-2","2422020","June 30, 2014","1400","QUÉBEC","SHANNON V",13,9,1.44444444444444,0.666666666666667,"2","2014",796227.406,0.163269938990269
"2014-2","2423072","June 30, 2014","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",9,1,9,8,"2","2014",796227.406,0.113033034685571
"2014-2","2423027","June 30, 2014","1400","QUÉBEC","QUÉBEC V",602,221,2.72398190045249,1.57918552036199,"2","2014",796227.406,7.56065409785706
"2014-2","2422035","June 30, 2014","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",8,6,1.33333333333333,0.333333333333333,"2","2014",796227.406,0.100473808609396
"2014-2","2419068","June 30, 2014","1400","QUÉBEC","SAINT-HENRI MÉ",1,1,1,2,"2","2014",796227.406,0.0125592260761745
"2014-2","2421035","June 30, 2014","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",1,1,1,0,"2","2014",796227.406,0.0125592260761745
"2014-2","2422010","June 30, 2014","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",1,1,1,0,"2","2014",796227.406,0.0125592260761745
"2014-2","2434007","June 30, 2014","1400","QUÉBEC","NEUVILLE V",1,1,1,0,"2","2014",796227.406,0.0125592260761745
"2014-2","2419105","June 30, 2014","1400","QUÉBEC","BEAUMONT MÉ",11,8,1.375,1.25,"2","2014",796227.406,0.13815148683792
"2014-2","2421040","June 30, 2014","1400","QUÉBEC","LAC-BEAUPORT MÉ",12,5,2.4,2.6,"2","2014",796227.406,0.150710712914094
"2014-2","2422040","June 30, 2014","1400","QUÉBEC","LAC-BEAUPORT MÉ",11,1,11,2,"2","2014",796227.406,0.13815148683792
"2014-2","2421045","June 30, 2014","1400","QUÉBEC","BOISCHATEL MÉ",11,6,1.83333333333333,1.33333333333333,"2","2014",796227.406,0.13815148683792
"2014-2","2422005","June 30, 2014","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",7,6,1.16666666666667,0.5,"2","2014",796227.406,0.0879145825332217
"2014-2","2422045","June 30, 2014","1400","QUÉBEC","BOISCHATEL MÉ",30,23,1.30434782608696,0.130434782608696,"2","2014",796227.406,0.376776782285236
"2014-2","2423057","June 30, 2014","1400","QUÉBEC","L'ANCIENNE-LORETTE V",17,10,1.7,0.4,"2","2014",796227.406,0.213506843294967
"2014-3","2434007","September 30, 2014","1400","QUÉBEC","NEUVILLE V",2,1,2,0,"3","2014",797121.313,0.0250902838424043
"2014-3","2422010","September 30, 2014","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",1,1,1,0,"3","2014",797121.313,0.0125451419212022
"2014-3","2419068","September 30, 2014","1400","QUÉBEC","SAINT-HENRI MÉ",1,1,1,2,"3","2014",797121.313,0.0125451419212022
"2014-3","2423057","September 30, 2014","1400","QUÉBEC","L'ANCIENNE-LORETTE V",12,6,2,1.33333333333333,"3","2014",797121.313,0.150541703054426
"2014-3","2425213","September 30, 2014","1400","QUÉBEC","LÉVIS V",137,74,1.85135135135135,1.05405405405405,"3","2014",797121.313,1.71868444320469
"2014-3","2423072","September 30, 2014","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",68,3,22.6666666666667,6,"3","2014",797121.313,0.853069650641746
"2014-3","2422035","September 30, 2014","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",13,9,1.44444444444444,0.444444444444444,"3","2014",797121.313,0.163086844975628
"2014-3","2422040","September 30, 2014","1400","QUÉBEC","LAC-BEAUPORT MÉ",11,1,11,2,"3","2014",797121.313,0.137996561133224
"2014-3","2422020","September 30, 2014","1400","QUÉBEC","SHANNON V",14,10,1.4,0.6,"3","2014",797121.313,0.17563198689683
"2014-3","2419105","September 30, 2014","1400","QUÉBEC","BEAUMONT MÉ",10,8,1.25,1.25,"3","2014",797121.313,0.125451419212022
"2014-3","2421040","September 30, 2014","1400","QUÉBEC","LAC-BEAUPORT MÉ",11,5,2.2,2.6,"3","2014",797121.313,0.137996561133224
"2014-3","2422045","September 30, 2014","1400","QUÉBEC","BOISCHATEL MÉ",21,19,1.10526315789474,0,"3","2014",797121.313,0.263447980345245
"2014-3","2422005","September 30, 2014","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",1,1,1,0,"3","2014",797121.313,0.0125451419212022
"2014-3","2423027","September 30, 2014","1400","QUÉBEC","QUÉBEC V",578,200,2.89,1.675,"3","2014",797121.313,7.25109203045484
"2014-3","2421045","September 30, 2014","1400","QUÉBEC","BOISCHATEL MÉ",29,9,3.22222222222222,0.888888888888889,"3","2014",797121.313,0.363809115714862
"2014-4","2423072","December 31, 2014","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",56,3,18.6666666666667,6,"4","2014",798354.688,0.701442614939589
"2014-4","2421045","December 31, 2014","1400","QUÉBEC","BOISCHATEL MÉ",22,7,3.14285714285714,1.14285714285714,"4","2014",798354.688,0.27556674158341
"2014-4","2422040","December 31, 2014","1400","QUÉBEC","LAC-BEAUPORT MÉ",11,1,11,2,"4","2014",798354.688,0.137783370791705
"2014-4","2421040","December 31, 2014","1400","QUÉBEC","LAC-BEAUPORT MÉ",12,6,2,1.5,"4","2014",798354.688,0.150309131772769
"2014-4","2419068","December 31, 2014","1400","QUÉBEC","SAINT-HENRI MÉ",5,4,1.25,1,"4","2014",798354.688,0.0626288049053205
"2014-4","2423057","December 31, 2014","1400","QUÉBEC","L'ANCIENNE-LORETTE V",17,7,2.42857142857143,1.14285714285714,"4","2014",798354.688,0.21293793667809
"2014-4","2425213","December 31, 2014","1400","QUÉBEC","LÉVIS V",138,73,1.89041095890411,0.712328767123288,"4","2014",798354.688,1.72855501538685
"2014-4","2434007","December 31, 2014","1400","QUÉBEC","NEUVILLE V",1,1,1,0,"4","2014",798354.688,0.0125257609810641
"2014-4","2419105","December 31, 2014","1400","QUÉBEC","BEAUMONT MÉ",10,8,1.25,0.75,"4","2014",798354.688,0.125257609810641
"2014-4","2422020","December 31, 2014","1400","QUÉBEC","SHANNON V",15,11,1.36363636363636,0.545454545454545,"4","2014",798354.688,0.187886414715961
"2014-4","2422035","December 31, 2014","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",11,7,1.57142857142857,0,"4","2014",798354.688,0.137783370791705
"2014-4","2423027","December 31, 2014","1400","QUÉBEC","QUÉBEC V",608,225,2.70222222222222,1.39555555555556,"4","2014",798354.688,7.61566267648697
"2014-4","2422005","December 31, 2014","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",14,9,1.55555555555556,0.777777777777778,"4","2014",798354.688,0.175360653734897
"2014-4","2422045","December 31, 2014","1400","QUÉBEC","BOISCHATEL MÉ",19,17,1.11764705882353,0,"4","2014",798354.688,0.237989458640218
"2015-1","2419105","March 31, 2015","1400","QUÉBEC","BEAUMONT MÉ",9,6,1.5,0.5,"1","2015",799662.688,0.112547454508719
"2015-1","2423072","March 31, 2015","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",55,3,18.3333333333333,6,"1","2015",799662.688,0.687789999775505
"2015-1","2422045","March 31, 2015","1400","QUÉBEC","BOISCHATEL MÉ",17,16,1.0625,0,"1","2015",799662.688,0.212589636294247
"2015-1","2423057","March 31, 2015","1400","QUÉBEC","L'ANCIENNE-LORETTE V",16,7,2.28571428571429,1,"1","2015",799662.688,0.200084363571056
"2015-1","2422020","March 31, 2015","1400","QUÉBEC","SHANNON V",16,13,1.23076923076923,0.461538461538462,"1","2015",799662.688,0.200084363571056
"2015-1","2419068","March 31, 2015","1400","QUÉBEC","SAINT-HENRI MÉ",4,3,1.33333333333333,1.33333333333333,"1","2015",799662.688,0.050021090892764
"2015-1","2422005","March 31, 2015","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",11,7,1.57142857142857,0.714285714285714,"1","2015",799662.688,0.137557999955101
"2015-1","2421045","March 31, 2015","1400","QUÉBEC","BOISCHATEL MÉ",18,7,2.57142857142857,1.14285714285714,"1","2015",799662.688,0.225094909017438
"2015-1","2421040","March 31, 2015","1400","QUÉBEC","LAC-BEAUPORT MÉ",12,6,2,1.5,"1","2015",799662.688,0.150063272678292
"2015-1","2422035","March 31, 2015","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",10,6,1.66666666666667,0,"1","2015",799662.688,0.12505272723191
"2015-1","2434007","March 31, 2015","1400","QUÉBEC","NEUVILLE V",4,4,1,0,"1","2015",799662.688,0.050021090892764
"2015-1","2423027","March 31, 2015","1400","QUÉBEC","QUÉBEC V",610,228,2.67543859649123,1.3859649122807,"1","2015",799662.688,7.62821636114651
"2015-1","2422040","March 31, 2015","1400","QUÉBEC","LAC-BEAUPORT MÉ",11,1,11,2,"1","2015",799662.688,0.137557999955101
"2015-1","2425213","March 31, 2015","1400","QUÉBEC","LÉVIS V",157,86,1.82558139534884,0.686046511627907,"1","2015",799662.688,1.96332781754099
"2015-2","2422020","June 30, 2015","1400","QUÉBEC","SHANNON V",14,11,1.27272727272727,0.545454545454545,"2","2015",801045.313,0.174771636170849
"2015-2","2434007","June 30, 2015","1400","QUÉBEC","NEUVILLE V",4,3,1.33333333333333,0,"2","2015",801045.313,0.0499347531916712
"2015-2","2422040","June 30, 2015","1400","QUÉBEC","LAC-BEAUPORT MÉ",13,3,4.33333333333333,0.666666666666667,"2","2015",801045.313,0.162287947872931
"2015-2","2422035","June 30, 2015","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",10,6,1.66666666666667,0,"2","2015",801045.313,0.124836882979178
"2015-2","2421045","June 30, 2015","1400","QUÉBEC","BOISCHATEL MÉ",20,9,2.22222222222222,0.888888888888889,"2","2015",801045.313,0.249673765958356
"2015-2","2421040","June 30, 2015","1400","QUÉBEC","LAC-BEAUPORT MÉ",13,6,2.16666666666667,1,"2","2015",801045.313,0.162287947872931
"2015-2","2423072","June 30, 2015","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",55,3,18.3333333333333,6,"2","2015",801045.313,0.686602856385479
"2015-2","2425213","June 30, 2015","1400","QUÉBEC","LÉVIS V",134,81,1.65432098765432,0.679012345679012,"2","2015",801045.313,1.67281423192098
"2015-2","2423057","June 30, 2015","1400","QUÉBEC","L'ANCIENNE-LORETTE V",9,4,2.25,1.75,"2","2015",801045.313,0.11235319468126
"2015-2","2423027","June 30, 2015","1400","QUÉBEC","QUÉBEC V",584,208,2.80769230769231,1.53846153846154,"2","2015",801045.313,7.29047396598399
"2015-2","2419105","June 30, 2015","1400","QUÉBEC","BEAUMONT MÉ",5,3,1.66666666666667,0,"2","2015",801045.313,0.062418441489589
"2015-2","2422005","June 30, 2015","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",8,6,1.33333333333333,0.5,"2","2015",801045.313,0.0998695063833424
"2015-2","2422045","June 30, 2015","1400","QUÉBEC","BOISCHATEL MÉ",15,14,1.07142857142857,0,"2","2015",801045.313,0.187255324468767
"2015-2","2420005","June 30, 2015","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",1,1,1,0,"2","2015",801045.313,0.0124836882979178
"2015-2","2419068","June 30, 2015","1400","QUÉBEC","SAINT-HENRI MÉ",2,2,1,1,"2","2015",801045.313,0.0249673765958356
"2015-3","2420020","September 30, 2015","1400","QUÉBEC","SHANNON V",2,2,1,0,"3","2015",802779.594,0.0249134384449737
"2015-3","2422010","September 30, 2015","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",1,1,1,0,"3","2015",802779.594,0.0124567192224869
"2015-3","2423057","September 30, 2015","1400","QUÉBEC","L'ANCIENNE-LORETTE V",13,7,1.85714285714286,1.71428571428571,"3","2015",802779.594,0.161937349892329
"2015-3","2420030","September 30, 2015","1400","QUÉBEC","LAC-DELAGE V",2,2,1,0,"3","2015",802779.594,0.0249134384449737
"2015-3","2419105","September 30, 2015","1400","QUÉBEC","BEAUMONT MÉ",6,4,1.5,0,"3","2015",802779.594,0.0747403153349212
"2015-3","2425213","September 30, 2015","1400","QUÉBEC","LÉVIS V",132,80,1.65,0.8,"3","2015",802779.594,1.64428693736827
"2015-3","2422045","September 30, 2015","1400","QUÉBEC","BOISCHATEL MÉ",12,11,1.09090909090909,0,"3","2015",802779.594,0.149480630669842
"2015-3","2420005","September 30, 2015","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",2,2,1,0,"3","2015",802779.594,0.0249134384449737
"2015-3","2422020","September 30, 2015","1400","QUÉBEC","SHANNON V",14,11,1.27272727272727,0.272727272727273,"3","2015",802779.594,0.174394069114816
"2015-3","2423072","September 30, 2015","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",33,4,8.25,4.5,"3","2015",802779.594,0.411071734342067
"2015-3","2421040","September 30, 2015","1400","QUÉBEC","LAC-BEAUPORT MÉ",14,7,2,0.857142857142857,"3","2015",802779.594,0.174394069114816
"2015-3","2422035","September 30, 2015","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",7,5,1.4,0,"3","2015",802779.594,0.0871970345574081
"2015-3","2422040","September 30, 2015","1400","QUÉBEC","LAC-BEAUPORT MÉ",14,4,3.5,0.5,"3","2015",802779.594,0.174394069114816
"2015-3","2434007","September 30, 2015","1400","QUÉBEC","NEUVILLE V",2,2,1,0,"3","2015",802779.594,0.0249134384449737
"2015-3","2420015","September 30, 2015","1400","QUÉBEC","LAC-SAINT-JOSEPH V",1,1,1,0,"3","2015",802779.594,0.0124567192224869
"2015-3","2422005","September 30, 2015","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",9,6,1.5,1,"3","2015",802779.594,0.112110473002382
"2015-3","2422030","September 30, 2015","1400","QUÉBEC","LAC-DELAGE V",2,1,2,0,"3","2015",802779.594,0.0249134384449737
"2015-3","2419068","September 30, 2015","1400","QUÉBEC","SAINT-HENRI MÉ",2,2,1,1,"3","2015",802779.594,0.0249134384449737
"2015-3","2421045","September 30, 2015","1400","QUÉBEC","BOISCHATEL MÉ",15,9,1.66666666666667,0.888888888888889,"3","2015",802779.594,0.186850788337303
"2015-3","2426070","September 30, 2015","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",1,1,1,0,"3","2015",802779.594,0.0124567192224869
"2015-3","2423027","September 30, 2015","1400","QUÉBEC","QUÉBEC V",478,192,2.48958333333333,1.50520833333333,"3","2015",802779.594,5.95431178834872
"2015-4","2422040","December 31, 2015","1400","QUÉBEC","LAC-BEAUPORT MÉ",31,5,6.2,1.2,"4","2015",804200.656,0.385475935249672
"2015-4","2421040","December 31, 2015","1400","QUÉBEC","LAC-BEAUPORT MÉ",11,7,1.57142857142857,0.857142857142857,"4","2015",804200.656,0.13678178347569
"2015-4","2420030","December 31, 2015","1400","QUÉBEC","LAC-DELAGE V",2,2,1,0,"4","2015",804200.656,0.0248694151773982
"2015-4","2422005","December 31, 2015","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",9,6,1.5,1,"4","2015",804200.656,0.111912368298292
"2015-4","2423027","December 31, 2015","1400","QUÉBEC","QUÉBEC V",486,185,2.62702702702703,1.64864864864865,"4","2015",804200.656,6.04326788810777
"2015-4","2423072","December 31, 2015","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",34,5,6.8,3.6,"4","2015",804200.656,0.42278005801577
"2015-4","2419105","December 31, 2015","1400","QUÉBEC","BEAUMONT MÉ",5,4,1.25,0,"4","2015",804200.656,0.0621735379434955
"2015-4","2422020","December 31, 2015","1400","QUÉBEC","SHANNON V",14,11,1.27272727272727,0.272727272727273,"4","2015",804200.656,0.174085906241788
"2015-4","2420010","December 31, 2015","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",3,3,1,0,"4","2015",804200.656,0.0373041227660973
"2015-4","2422045","December 31, 2015","1400","QUÉBEC","BOISCHATEL MÉ",20,17,1.17647058823529,0.176470588235294,"4","2015",804200.656,0.248694151773982
"2015-4","2419068","December 31, 2015","1400","QUÉBEC","SAINT-HENRI MÉ",1,1,1,0,"4","2015",804200.656,0.0124347075886991
"2015-4","2422030","December 31, 2015","1400","QUÉBEC","LAC-DELAGE V",2,1,2,0,"4","2015",804200.656,0.0248694151773982
"2015-4","2425213","December 31, 2015","1400","QUÉBEC","LÉVIS V",152,82,1.85365853658537,0.792682926829268,"4","2015",804200.656,1.89007555348226
"2015-4","2426070","December 31, 2015","1400","QUÉBEC","SAINT-LAMBERT-DE-LAUZON MÉ",1,1,1,0,"4","2015",804200.656,0.0124347075886991
"2015-4","2434007","December 31, 2015","1400","QUÉBEC","NEUVILLE V",1,1,1,0,"4","2015",804200.656,0.0124347075886991
"2015-4","2420005","December 31, 2015","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",2,2,1,0,"4","2015",804200.656,0.0248694151773982
"2015-4","2421045","December 31, 2015","1400","QUÉBEC","BOISCHATEL MÉ",15,10,1.5,0.8,"4","2015",804200.656,0.186520613830487
"2015-4","2420015","December 31, 2015","1400","QUÉBEC","LAC-SAINT-JOSEPH V",1,1,1,0,"4","2015",804200.656,0.0124347075886991
"2015-4","2423057","December 31, 2015","1400","QUÉBEC","L'ANCIENNE-LORETTE V",7,5,1.4,2,"4","2015",804200.656,0.0870429531208938
"2015-4","2420020","December 31, 2015","1400","QUÉBEC","SHANNON V",2,2,1,0,"4","2015",804200.656,0.0248694151773982
"2015-4","2422010","December 31, 2015","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",1,1,1,0,"4","2015",804200.656,0.0124347075886991
"2015-4","2422035","December 31, 2015","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",8,7,1.14285714285714,0,"4","2015",804200.656,0.0994776607095929
"2016-1","2422005","March 31, 2016","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",8,5,1.6,1.2,"1","2016",805585.531,0.0993066495381234
"2016-1","2419068","March 31, 2016","1400","QUÉBEC","SAINT-HENRI MÉ",1,1,1,0,"1","2016",805585.531,0.0124133311922654
"2016-1","2420015","March 31, 2016","1400","QUÉBEC","LAC-SAINT-JOSEPH V",2,2,1,0,"1","2016",805585.531,0.0248266623845308
"2016-1","2423057","March 31, 2016","1400","QUÉBEC","L'ANCIENNE-LORETTE V",7,5,1.4,2,"1","2016",805585.531,0.0868933183458579
"2016-1","2423072","March 31, 2016","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",32,4,8,3.75,"1","2016",805585.531,0.397226598152493
"2016-1","2421040","March 31, 2016","1400","QUÉBEC","LAC-BEAUPORT MÉ",10,7,1.42857142857143,0.857142857142857,"1","2016",805585.531,0.124133311922654
"2016-1","2420020","March 31, 2016","1400","QUÉBEC","SHANNON V",3,3,1,0,"1","2016",805585.531,0.0372399935767963
"2016-1","2420010","March 31, 2016","1400","QUÉBEC","FOSSAMBAULT-SUR-LE-LAC V",4,4,1,0,"1","2016",805585.531,0.0496533247690617
"2016-1","2421045","March 31, 2016","1400","QUÉBEC","BOISCHATEL MÉ",15,11,1.36363636363636,0.363636363636364,"1","2016",805585.531,0.186199967883981
"2016-1","2425213","March 31, 2016","1400","QUÉBEC","LÉVIS V",123,64,1.921875,0.921875,"1","2016",805585.531,1.52683973664865
"2016-1","2419105","March 31, 2016","1400","QUÉBEC","BEAUMONT MÉ",4,4,1,0,"1","2016",805585.531,0.0496533247690617
"2016-1","2422040","March 31, 2016","1400","QUÉBEC","LAC-BEAUPORT MÉ",19,4,4.75,1.5,"1","2016",805585.531,0.235853292653043
"2016-1","2422035","March 31, 2016","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",6,6,1,0,"1","2016",805585.531,0.0744799871535925
"2016-1","2420005","March 31, 2016","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",2,2,1,0,"1","2016",805585.531,0.0248266623845308
"2016-1","2422020","March 31, 2016","1400","QUÉBEC","SHANNON V",13,10,1.3,0.3,"1","2016",805585.531,0.16137330549945
"2016-1","2423027","March 31, 2016","1400","QUÉBEC","QUÉBEC V",438,180,2.43333333333333,1.61111111111111,"1","2016",805585.531,5.43703906221225
