"","ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount"
"9029","2010","1060","H1E",5,1,"December 31, 2010","MONTRÉAL",2,1,2,0
"9030","2010","1060","H1E",5,2,"December 31, 2010","MONTRÉAL",16,5,3.2,0.4
"9031","2010","1060","H1E",5,3,"December 31, 2010","MONTRÉAL",7,2,3.5,1.5
"9032","2010","1060","H1G",1,1,"December 31, 2010","MONTRÉAL",2,2,1,0
"9033","2010","1060","H1G",5,3,"December 31, 2010","MONTRÉAL",17,1,17,0
"9034","2010","1060","H1G",5,4,"December 31, 2010","MONTRÉAL",30,1,30,0
"9035","2010","1060","H1H",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9036","2010","1060","H1H",5,2,"December 31, 2010","MONTRÉAL",3,1,3,0
"9037","2010","1060","H1K",2,1,"December 31, 2010","MONTRÉAL",14,7,2,0
"9038","2010","1060","H1K",4,1,"December 31, 2010","MONTRÉAL",16,2,8,0
"9039","2010","1060","H1K",4,4,"December 31, 2010","MONTRÉAL",16,1,16,0
"9040","2010","1060","H1K",5,2,"December 31, 2010","MONTRÉAL",6,2,3,0
"9041","2010","1060","H1K",5,3,"December 31, 2010","MONTRÉAL",82,9,9.11111111111111,0.888888888888889
"9042","2010","1060","H1K",5,4,"December 31, 2010","MONTRÉAL",51,5,10.2,2.4
"9043","2010","1060","H1L",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9044","2010","1060","H1L",5,1,"December 31, 2010","MONTRÉAL",2,1,2,0
"9045","2010","1060","H1L",5,3,"December 31, 2010","MONTRÉAL",110,11,10,0.909090909090909
"9046","2010","1060","H1P",1,1,"December 31, 2010","MONTRÉAL",3,3,1,0
"9047","2010","1060","H1R",1,1,"December 31, 2010","MONTRÉAL",5,5,1,0
"9048","2010","1060","H1S",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9049","2010","1060","H1S",5,2,"December 31, 2010","MONTRÉAL",112,1,112,0
"9050","2010","1060","H1S",5,3,"December 31, 2010","MONTRÉAL",119,1,119,0
"9051","2010","1060","H1T",4,1,"December 31, 2010","MONTRÉAL",4,1,4,0
"9052","2010","1060","H1T",5,1,"December 31, 2010","MONTRÉAL",2,1,2,0
"9053","2010","1060","H1T",5,3,"December 31, 2010","MONTRÉAL",202,3,67.3333333333333,1
"9054","2010","1060","H1V",5,3,"December 31, 2010","MONTRÉAL",32,4,8,1.5
"9055","2010","1060","H1W",5,2,"December 31, 2010","MONTRÉAL",17,3,5.66666666666667,1
"9056","2010","1060","H1W",5,3,"December 31, 2010","MONTRÉAL",96,12,8,2.41666666666667
"9057","2010","1060","H1X",5,3,"December 31, 2010","MONTRÉAL",12,1,12,3
"9058","2010","1060","H1X",5,4,"December 31, 2010","MONTRÉAL",24,2,12,3
"9059","2010","1060","H1Y",5,1,"December 31, 2010","MONTRÉAL",2,1,2,2
"9060","2010","1060","H1Y",5,2,"December 31, 2010","MONTRÉAL",6,1,6,3
"9061","2010","1060","H1Y",5,3,"December 31, 2010","MONTRÉAL",48,2,24,0
"9062","2010","1060","H2A",5,2,"December 31, 2010","MONTRÉAL",8,1,8,3
"9063","2010","1060","H2A",5,3,"December 31, 2010","MONTRÉAL",92,5,18.4,3.2
"9064","2010","1060","H2B",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9065","2010","1060","H2B",5,2,"December 31, 2010","MONTRÉAL",6,2,3,0
"9066","2010","1060","H2B",5,3,"December 31, 2010","MONTRÉAL",3,1,3,2
"9067","2010","1060","H2E",5,3,"December 31, 2010","MONTRÉAL",30,1,30,0
"9068","2010","1060","H2E",5,4,"December 31, 2010","MONTRÉAL",60,1,60,6
"9069","2010","1060","H2G",5,3,"December 31, 2010","MONTRÉAL",8,2,4,1
"9070","2010","1060","H2H",5,3,"December 31, 2010","MONTRÉAL",51,4,12.75,1.75
"9071","2010","1060","H2J",5,3,"December 31, 2010","MONTRÉAL",177,5,35.4,2.6
"9072","2010","1060","H2K",5,3,"December 31, 2010","MONTRÉAL",42,4,10.5,1.5
"9073","2010","1060","H2L",5,1,"December 31, 2010","MONTRÉAL",2,1,2,2
"9074","2010","1060","H2L",5,2,"December 31, 2010","MONTRÉAL",6,1,6,0
"9075","2010","1060","H2L",5,3,"December 31, 2010","MONTRÉAL",60,4,15,2.25
"9076","2010","1060","H2M",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9077","2010","1060","H2M",5,3,"December 31, 2010","MONTRÉAL",18,3,6,2
"9078","2010","1060","H2R",5,3,"December 31, 2010","MONTRÉAL",22,4,5.5,0.75
"9079","2010","1060","H2S",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9080","2010","1060","H2S",5,1,"December 31, 2010","MONTRÉAL",2,1,2,0
"9081","2010","1060","H2S",5,3,"December 31, 2010","MONTRÉAL",226,16,14.125,2.5
"9082","2010","1060","H2S",5,4,"December 31, 2010","MONTRÉAL",29,4,7.25,0
"9083","2010","1060","H2T",5,1,"December 31, 2010","MONTRÉAL",2,1,2,0
"9084","2010","1060","H2T",5,4,"December 31, 2010","MONTRÉAL",24,1,24,3
"9085","2010","1060","H2V",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9086","2010","1060","H2V",5,3,"December 31, 2010","MONTRÉAL",16,1,16,3
"9087","2010","1060","H2W",5,2,"December 31, 2010","MONTRÉAL",16,2,8,0
"9088","2010","1060","H2W",5,3,"December 31, 2010","MONTRÉAL",22,3,7.33333333333333,1
"9089","2010","1060","H2X",5,3,"December 31, 2010","MONTRÉAL",315,2,157.5,17
"9090","2010","1060","H2Y",5,3,"December 31, 2010","MONTRÉAL",157,2,78.5,0
"9091","2010","1060","H3B",5,3,"December 31, 2010","MONTRÉAL",156,1,156,32
"9092","2010","1060","H3E",5,3,"December 31, 2010","MONTRÉAL",163,1,163,7
"9093","2010","1060","H3H",1,1,"December 31, 2010","MONTRÉAL",2,2,1,0
"9094","2010","1060","H3J",5,3,"December 31, 2010","MONTRÉAL",4,1,4,0
"9095","2010","1060","H3K",5,1,"December 31, 2010","MONTRÉAL",2,1,2,2
"9096","2010","1060","H3K",5,2,"December 31, 2010","MONTRÉAL",4,1,4,3
"9097","2010","1060","H3K",5,3,"December 31, 2010","MONTRÉAL",58,12,4.83333333333333,2.75
"9098","2010","1060","H3L",5,2,"December 31, 2010","MONTRÉAL",8,2,4,0
"9099","2010","1060","H3P",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9100","2010","1060","H3P",5,3,"December 31, 2010","MONTRÉAL",37,1,37,0
"9101","2010","1060","H3R",1,1,"December 31, 2010","MONTRÉAL",3,3,1,0
"9102","2010","1060","H3X",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9103","2010","1060","H3X",5,2,"December 31, 2010","MONTRÉAL",29,1,29,5
"9104","2010","1060","H3Y",1,1,"December 31, 2010","MONTRÉAL",8,8,1,0
"9105","2010","1060","H4A",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9106","2010","1060","H4A",5,3,"December 31, 2010","MONTRÉAL",42,5,8.4,2.6
"9107","2010","1060","H4B",2,1,"December 31, 2010","MONTRÉAL",4,2,2,0
"9108","2010","1060","H4B",5,3,"December 31, 2010","MONTRÉAL",32,2,16,3
"9109","2010","1060","H4C",5,1,"December 31, 2010","MONTRÉAL",2,1,2,0
"9110","2010","1060","H4C",5,2,"December 31, 2010","MONTRÉAL",70,2,35,4
"9111","2010","1060","H4C",5,3,"December 31, 2010","MONTRÉAL",228,14,16.2857142857143,2.35714285714286
"9112","2010","1060","H4C",5,4,"December 31, 2010","MONTRÉAL",8,1,8,3
"9113","2010","1060","H4E",5,1,"December 31, 2010","MONTRÉAL",2,1,2,2
"9114","2010","1060","H4E",5,2,"December 31, 2010","MONTRÉAL",8,2,4,2.5
"9115","2010","1060","H4E",5,3,"December 31, 2010","MONTRÉAL",23,3,7.66666666666667,2
"9116","2010","1060","H4G",5,3,"December 31, 2010","MONTRÉAL",40,1,40,0
"9117","2010","1060","H4J",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9118","2010","1060","H4J",5,3,"December 31, 2010","MONTRÉAL",35,1,35,0
"9119","2010","1060","H4J",5,4,"December 31, 2010","MONTRÉAL",67,1,67,6
"9120","2010","1060","H4K",1,1,"December 31, 2010","MONTRÉAL",3,3,1,0
"9121","2010","1060","H4L",1,1,"December 31, 2010","MONTRÉAL",2,2,1,0
"9122","2010","1060","H4L",5,3,"December 31, 2010","MONTRÉAL",180,4,45,2.5
"9123","2010","1060","H4M",5,3,"December 31, 2010","MONTRÉAL",239,3,79.6666666666667,2.33333333333333
"9124","2010","1060","H4N",5,3,"December 31, 2010","MONTRÉAL",398,3,132.666666666667,4
"9125","2010","1060","H4N",5,4,"December 31, 2010","MONTRÉAL",223,2,111.5,7
"9126","2010","1060","H4P",5,3,"December 31, 2010","MONTRÉAL",117,1,117,0
"9127","2010","1060","H4V",1,1,"December 31, 2010","MONTRÉAL",3,3,1,0
"9128","2010","1060","H4W",5,3,"December 31, 2010","MONTRÉAL",3,1,3,0
"9129","2010","1060","H7A",1,1,"December 31, 2010","MONTRÉAL",24,24,1,0
"9130","2010","1060","H7A",2,1,"December 31, 2010","MONTRÉAL",2,1,2,0
"9131","2010","1060","H7A",4,1,"December 31, 2010","MONTRÉAL",41,9,4.55555555555556,0.222222222222222
"9132","2010","1060","H7A",5,3,"December 31, 2010","MONTRÉAL",43,3,14.3333333333333,1
"9133","2010","1060","H7E",1,1,"December 31, 2010","MONTRÉAL",11,11,1,0
"9134","2010","1060","H7E",4,1,"December 31, 2010","MONTRÉAL",5,1,5,0
"9135","2010","1060","H7E",5,3,"December 31, 2010","MONTRÉAL",12,1,12,3
"9136","2010","1060","H7G",5,3,"December 31, 2010","MONTRÉAL",38,1,38,4
"9137","2010","1060","H7H",1,1,"December 31, 2010","MONTRÉAL",6,6,1,0
"9138","2010","1060","H7H",5,3,"December 31, 2010","MONTRÉAL",6,1,6,0
"9139","2010","1060","H7K",1,1,"December 31, 2010","MONTRÉAL",21,21,1,0
"9140","2010","1060","H7K",5,2,"December 31, 2010","MONTRÉAL",16,1,16,0
"9141","2010","1060","H7L",1,1,"December 31, 2010","MONTRÉAL",17,17,1,0
"9142","2010","1060","H7L",2,1,"December 31, 2010","MONTRÉAL",12,6,2,0
"9143","2010","1060","H7L",4,1,"December 31, 2010","MONTRÉAL",11,3,3.66666666666667,0
"9144","2010","1060","H7L",5,3,"December 31, 2010","MONTRÉAL",44,8,5.5,0.625
"9145","2010","1060","H7N",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9146","2010","1060","H7N",5,2,"December 31, 2010","MONTRÉAL",98,2,49,1
"9147","2010","1060","H7N",5,3,"December 31, 2010","MONTRÉAL",54,2,27,0
"9148","2010","1060","H7P",1,1,"December 31, 2010","MONTRÉAL",2,2,1,0
"9149","2010","1060","H7P",5,3,"December 31, 2010","MONTRÉAL",22,3,7.33333333333333,1
"9150","2010","1060","H7R",1,1,"December 31, 2010","MONTRÉAL",17,17,1,0
"9151","2010","1060","H7R",5,3,"December 31, 2010","MONTRÉAL",5,1,5,0
"9152","2010","1060","H7T",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9153","2010","1060","H7T",5,2,"December 31, 2010","MONTRÉAL",6,2,3,0
"9154","2010","1060","H7V",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9155","2010","1060","H7W",5,1,"December 31, 2010","MONTRÉAL",2,1,2,0
"9156","2010","1060","H7W",5,2,"December 31, 2010","MONTRÉAL",257,1,257,0
"9157","2010","1060","H7X",1,1,"December 31, 2010","MONTRÉAL",68,68,1,0
"9158","2010","1060","H7X",2,1,"December 31, 2010","MONTRÉAL",14,7,2,0
"9159","2010","1060","H7X",5,2,"December 31, 2010","MONTRÉAL",6,1,6,0
"9160","2010","1060","H7X",5,3,"December 31, 2010","MONTRÉAL",98,6,16.3333333333333,1.33333333333333
"9161","2010","1060","H7Y",1,1,"December 31, 2010","MONTRÉAL",5,5,1,0
"9162","2010","1060","H7Y",4,1,"December 31, 2010","MONTRÉAL",8,1,8,2
"9163","2010","1060","H7Y",5,3,"December 31, 2010","MONTRÉAL",12,1,12,3
"9164","2010","1060","H8P",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9165","2010","1060","H8P",2,1,"December 31, 2010","MONTRÉAL",2,1,2,0
"9166","2010","1060","H8P",5,3,"December 31, 2010","MONTRÉAL",9,2,4.5,1
"9167","2010","1060","H8R",1,1,"December 31, 2010","MONTRÉAL",3,3,1,0
"9168","2010","1060","H8R",4,1,"December 31, 2010","MONTRÉAL",8,1,8,0
"9169","2010","1060","H8R",5,1,"December 31, 2010","MONTRÉAL",2,1,2,0
"9170","2010","1060","H8S",1,1,"December 31, 2010","MONTRÉAL",4,4,1,0
"9171","2010","1060","H8S",5,2,"December 31, 2010","MONTRÉAL",14,3,4.66666666666667,3
"9172","2010","1060","H8S",5,3,"December 31, 2010","MONTRÉAL",40,4,10,2.25
"9173","2010","1060","H8T",5,3,"December 31, 2010","MONTRÉAL",44,2,22,0
"9174","2010","1060","H8Y",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9175","2010","1060","H8Z",1,1,"December 31, 2010","MONTRÉAL",2,2,1,0
"9176","2010","1060","H8Z",5,3,"December 31, 2010","MONTRÉAL",18,1,18,0
"9177","2010","1060","H9A",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9178","2010","1060","H9A",5,3,"December 31, 2010","MONTRÉAL",124,3,41.3333333333333,0
"9179","2010","1060","H9B",5,3,"December 31, 2010","MONTRÉAL",81,4,20.25,0.75
"9180","2010","1060","H9C",1,1,"December 31, 2010","MONTRÉAL",10,10,1,0
"9181","2010","1060","H9C",5,3,"December 31, 2010","MONTRÉAL",16,1,16,0
"9182","2010","1060","H9E",1,1,"December 31, 2010","MONTRÉAL",4,4,1,0
"9183","2010","1060","H9E",2,1,"December 31, 2010","MONTRÉAL",4,2,2,0
"9184","2010","1060","H9G",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9185","2010","1060","H9G",5,3,"December 31, 2010","MONTRÉAL",72,2,36,1.5
"9186","2010","1060","H9H",1,1,"December 31, 2010","MONTRÉAL",3,3,1,0
"9187","2010","1060","H9H",5,3,"December 31, 2010","MONTRÉAL",46,3,15.3333333333333,0
"9188","2010","1060","H9J",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9189","2010","1060","H9J",2,1,"December 31, 2010","MONTRÉAL",2,1,2,0
"9190","2010","1060","H9J",4,3,"December 31, 2010","MONTRÉAL",4,1,4,0
"9191","2010","1060","H9J",5,3,"December 31, 2010","MONTRÉAL",36,1,36,0
"9192","2010","1060","H9K",1,1,"December 31, 2010","MONTRÉAL",13,13,1,0
"9193","2010","1060","H9R",1,1,"December 31, 2010","MONTRÉAL",4,4,1,0
"9194","2010","1060","H9S",1,1,"December 31, 2010","MONTRÉAL",6,6,1,0
"9195","2010","1060","H9S",4,1,"December 31, 2010","MONTRÉAL",8,1,8,0
"9196","2010","1060","H9S",5,3,"December 31, 2010","MONTRÉAL",134,3,44.6666666666667,0
"9197","2010","1060","H9W",1,1,"December 31, 2010","MONTRÉAL",16,16,1,0
"9198","2010","1060","H9X",1,1,"December 31, 2010","MONTRÉAL",6,6,1,0
"9199","2010","1060","J0L",1,1,"December 31, 2010","MONTRÉAL",32,32,1,0
"9200","2010","1060","J0L",2,1,"December 31, 2010","MONTRÉAL",34,17,2,0
"9201","2010","1060","J0L",4,1,"December 31, 2010","MONTRÉAL",3,1,3,2
"9202","2010","1060","J0L",5,2,"December 31, 2010","MONTRÉAL",15,3,5,0.666666666666667
"9203","2010","1060","J0L",5,3,"December 31, 2010","MONTRÉAL",18,3,6,0
"9204","2010","1060","J0N",1,1,"December 31, 2010","MONTRÉAL",59,59,1,0
"9205","2010","1060","J0N",2,1,"December 31, 2010","MONTRÉAL",6,3,2,0
"9206","2010","1060","J0N",4,1,"December 31, 2010","MONTRÉAL",4,1,4,0
"9207","2010","1060","J0N",5,1,"December 31, 2010","MONTRÉAL",2,1,2,0
"9208","2010","1060","J0N",5,2,"December 31, 2010","MONTRÉAL",47,8,5.875,0
"9209","2010","1060","J0N",5,3,"December 31, 2010","MONTRÉAL",126,20,6.3,0
"9210","2010","1060","J0P",1,1,"December 31, 2010","MONTRÉAL",60,60,1,0
"9211","2010","1060","J0P",5,1,"December 31, 2010","MONTRÉAL",2,1,2,0
"9212","2010","1060","J0P",5,3,"December 31, 2010","MONTRÉAL",6,1,6,0
"9213","2010","1060","J3E",1,1,"December 31, 2010","MONTRÉAL",2,2,1,0
"9214","2010","1060","J3E",5,3,"December 31, 2010","MONTRÉAL",9,1,9,0
"9215","2010","1060","J3G",1,1,"December 31, 2010","MONTRÉAL",28,28,1,0
"9216","2010","1060","J3G",2,1,"December 31, 2010","MONTRÉAL",10,5,2,0
"9217","2010","1060","J3G",4,3,"December 31, 2010","MONTRÉAL",12,3,4,1.33333333333333
"9218","2010","1060","J3G",5,1,"December 31, 2010","MONTRÉAL",2,1,2,0
"9219","2010","1060","J3G",5,3,"December 31, 2010","MONTRÉAL",27,5,5.4,1
"9220","2010","1060","J3H",1,1,"December 31, 2010","MONTRÉAL",34,34,1,0
"9221","2010","1060","J3H",2,1,"December 31, 2010","MONTRÉAL",6,3,2,0
"9222","2010","1060","J3H",4,1,"December 31, 2010","MONTRÉAL",12,3,4,0.666666666666667
"9223","2010","1060","J3H",5,3,"December 31, 2010","MONTRÉAL",18,3,6,2
"9224","2010","1060","J3L",1,1,"December 31, 2010","MONTRÉAL",86,86,1,0
"9225","2010","1060","J3L",2,1,"December 31, 2010","MONTRÉAL",12,6,2,0
"9226","2010","1060","J3L",5,1,"December 31, 2010","MONTRÉAL",4,2,2,0
"9227","2010","1060","J3L",5,2,"December 31, 2010","MONTRÉAL",6,2,3,2
"9228","2010","1060","J3L",5,3,"December 31, 2010","MONTRÉAL",90,25,3.6,0.76
"9229","2010","1060","J3N",1,1,"December 31, 2010","MONTRÉAL",5,5,1,0
"9230","2010","1060","J3N",4,3,"December 31, 2010","MONTRÉAL",6,1,6,0
"9231","2010","1060","J3N",5,2,"December 31, 2010","MONTRÉAL",3,1,3,2
"9232","2010","1060","J3N",5,3,"December 31, 2010","MONTRÉAL",18,4,4.5,1.5
"9233","2010","1060","J3V",1,1,"December 31, 2010","MONTRÉAL",2,2,1,0
"9234","2010","1060","J3V",5,3,"December 31, 2010","MONTRÉAL",58,3,19.3333333333333,1.33333333333333
"9235","2010","1060","J3X",1,1,"December 31, 2010","MONTRÉAL",17,17,1,0
"9236","2010","1060","J3X",2,1,"December 31, 2010","MONTRÉAL",4,2,2,0
"9237","2010","1060","J3Y",1,1,"December 31, 2010","MONTRÉAL",66,66,1,0
"9238","2010","1060","J3Y",2,1,"December 31, 2010","MONTRÉAL",48,24,2,0
"9239","2010","1060","J3Y",4,1,"December 31, 2010","MONTRÉAL",36,12,3,0.833333333333333
"9240","2010","1060","J3Y",5,1,"December 31, 2010","MONTRÉAL",6,3,2,0.666666666666667
"9241","2010","1060","J3Y",5,2,"December 31, 2010","MONTRÉAL",20,3,6.66666666666667,1
"9242","2010","1060","J3Y",5,3,"December 31, 2010","MONTRÉAL",217,40,5.425,1
"9243","2010","1060","J4B",1,1,"December 31, 2010","MONTRÉAL",1,1,1,0
"9244","2010","1060","J4B",2,1,"December 31, 2010","MONTRÉAL",16,8,2,0
"9245","2010","1060","J4B",5,3,"December 31, 2010","MONTRÉAL",24,4,6,3
"9246","2010","1060","J4G",5,3,"December 31, 2010","MONTRÉAL",3,1,3,2
