"ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price"
"2008","1060","H7E",5,3,"June 30, 2008","MONTRÉAL",18,NA,NA,1,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","J7R",5,2,"June 30, 2008","MONTRÉAL",51,NA,NA,13,3.92307692307692,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1265","K4R",1,1,"September 30, 2008","OTTAWA",48,NA,NA,48,1,0,0.458333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G2M",5,3,"June 30, 2008","QUÉBEC",158,NA,NA,1,158,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V5Z",5,3,"June 30, 2008","VANCOUVER",27,NA,NA,1,27,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L5R",4,1,"September 30, 2008","TORONTO",22,NA,NA,3,7.33333333333333,0,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V6V",5,1,"September 30, 2008","VANCOUVER",10,NA,NA,5,2,1.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V6Y",1,1,"September 30, 2008","VANCOUVER",4,NA,NA,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V7E",1,1,"June 30, 2008","VANCOUVER",21,NA,NA,21,1,0,0.380952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","J7Z",5,2,"December 31, 2008","MONTRÉAL",10,NA,NA,2,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G1N",5,4,"September 30, 2008","QUÉBEC",21,NA,NA,1,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L1Z",2,1,"December 31, 2008","TORONTO",32,NA,NA,16,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H1C",4,1,"March 31, 2008","MONTRÉAL",12,NA,NA,4,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H7A",2,1,"December 31, 2008","MONTRÉAL",68,NA,NA,34,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H7A",4,1,"December 31, 2008","MONTRÉAL",44,NA,NA,11,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1700","S7T",1,1,"March 31, 2008","SASKATOON",148,NA,NA,148,1,0,0.305084745762712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L3X",1,1,"March 31, 2008","TORONTO",83,NA,NA,83,1,0,1.51807228915663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L4W",4,1,"June 30, 2008","TORONTO",142,NA,NA,19,7.47368421052632,0,1.52631578947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V3B",1,1,"September 30, 2008","VANCOUVER",16,NA,NA,16,1,0,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","nan",5,2,"December 31, 2008","VANCOUVER",481,NA,NA,186,2.58602150537634,2.03225806451613,0.60752688172043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0140","T2Y",1,1,"September 30, 2008","CALGARY",13,NA,NA,13,1,0,0.846153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0340","T5H",5,3,"September 30, 2008","EDMONTON",9,NA,NA,1,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","J4B",5,3,"December 31, 2008","MONTRÉAL",15,NA,NA,5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G3A",1,1,"March 31, 2008","QUÉBEC",58,NA,NA,58,1,0,0.390243902439024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M2K",1,1,"June 30, 2008","TORONTO",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H3L",5,3,"December 31, 2008","MONTRÉAL",14,NA,NA,1,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H4N",4,3,"December 31, 2008","MONTRÉAL",6,NA,NA,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H7L",5,1,"June 30, 2008","MONTRÉAL",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","J4K",1,1,"June 30, 2008","MONTRÉAL",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1265","K1V",5,3,"December 31, 2008","OTTAWA",34,NA,NA,3,11.3333333333333,0,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L4J",4,3,"December 31, 2008","TORONTO",71,NA,NA,12,5.91666666666667,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M1H",5,3,"September 30, 2008","TORONTO",222,NA,NA,1,222,26,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M4X",2,1,"September 30, 2008","TORONTO",2,NA,NA,1,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M5A",5,2,"March 31, 2008","TORONTO",408,NA,NA,2,204,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V3V",1,1,"June 30, 2008","VANCOUVER",66,NA,NA,66,1,0,1.10606060606061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V5A",5,3,"March 31, 2008","VANCOUVER",146,NA,NA,1,146,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V5B",1,1,"September 30, 2008","VANCOUVER",40,NA,NA,40,1,0,0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0340","T5X",2,3,"September 30, 2008","EDMONTON",32,NA,NA,16,2,0,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0610","nan",4,1,"June 30, 2008","HAMILTON",250,NA,NA,41,6.09756097560976,0,0.536585365853659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M1E",4,1,"September 30, 2008","TORONTO",39,NA,NA,7,5.57142857142857,0,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V5M",1,1,"June 30, 2008","VANCOUVER",30,NA,NA,30,1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V6K",1,1,"June 30, 2008","VANCOUVER",22,NA,NA,22,1,0,0.181818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V6M",1,1,"December 31, 2008","VANCOUVER",19,NA,NA,19,1,0,0.263157894736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0140","T2S",1,1,"September 30, 2008","CALGARY",9,NA,NA,9,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0340","T5B",1,1,"March 31, 2008","EDMONTON",5,NA,NA,5,1,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0580","nan",4,1,"September 30, 2008","HALIFAX",24,NA,NA,6,4,0,1.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","J7Y",1,1,"June 30, 2008","MONTRÉAL",61,NA,NA,61,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L1Z",4,1,"March 31, 2008","TORONTO",50,NA,NA,9,5.55555555555556,0,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L4S",1,1,"June 30, 2008","TORONTO",30,NA,NA,30,1,0,1.63333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L7C",1,1,"September 30, 2008","TORONTO",9,NA,NA,9,1,0,3.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V7C",1,1,"September 30, 2008","VANCOUVER",39,NA,NA,39,1,0,0.179487179487179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2440","nan",2,1,"March 31, 2008","VICTORIA",14,NA,NA,7,2,0,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0340","T9E",5,3,"March 31, 2008","EDMONTON",158,NA,NA,2,79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0340","nan",4,1,"December 31, 2008","EDMONTON",42,NA,NA,13,3.23076923076923,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H2W",5,2,"March 31, 2008","MONTRÉAL",12,NA,NA,1,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","J3G",4,2,"September 30, 2008","MONTRÉAL",7,NA,NA,2,3.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1265","K1Z",5,3,"September 30, 2008","OTTAWA",60,NA,NA,1,60,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G1G",5,3,"December 31, 2008","QUÉBEC",37,NA,NA,1,37,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G6K",1,1,"September 30, 2008","QUÉBEC",6,NA,NA,6,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M1E",1,1,"June 30, 2008","TORONTO",15,NA,NA,15,1,0,5.93333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M2J",1,1,"September 30, 2008","TORONTO",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M9N",4,1,"June 30, 2008","TORONTO",61,NA,NA,9,6.77777777777778,0,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V3C",1,1,"September 30, 2008","VANCOUVER",3,NA,NA,3,1,0,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2440","nan",5,3,"June 30, 2008","VICTORIA",421,NA,NA,9,46.7777777777778,0.444444444444444,0.888888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H4C",5,2,"December 31, 2008","MONTRÉAL",14,NA,NA,3,4.66666666666667,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1265","K1T",4,1,"June 30, 2008","OTTAWA",103,NA,NA,21,4.90476190476191,0,0.904761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L7K",2,1,"June 30, 2008","TORONTO",8,NA,NA,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V5E",5,3,"December 31, 2008","VANCOUVER",5,NA,NA,1,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V7E",2,3,"June 30, 2008","VANCOUVER",4,NA,NA,2,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","nan",2,1,"June 30, 2008","VANCOUVER",58,NA,NA,29,2,0,2.44827586206897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2680","R2N",5,3,"December 31, 2008","WINNIPEG",56,NA,NA,1,56,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0340","T5E",4,3,"September 30, 2008","EDMONTON",10,NA,NA,2,5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G1K",5,3,"September 30, 2008","QUÉBEC",20,NA,NA,3,6.66666666666667,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G1M",5,3,"March 31, 2008","QUÉBEC",3,NA,NA,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L9P",1,3,"September 30, 2008","TORONTO",11,NA,NA,11,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V5Z",4,3,"September 30, 2008","VANCOUVER",71,NA,NA,12,5.91666666666667,2.41666666666667,1.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0140","T3E",5,3,"March 31, 2008","CALGARY",36,NA,NA,4,9,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0140","nan",2,3,"March 31, 2008","CALGARY",4,NA,NA,2,2,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0340","T5R",4,3,"December 31, 2008","EDMONTON",10,NA,NA,1,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0340","nan",1,1,"March 31, 2008","EDMONTON",2035,NA,NA,2035,1,0,0.947860304968028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0340","nan",4,3,"September 30, 2008","EDMONTON",298,NA,NA,58,5.13793103448276,0,1.05128205128205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H4W",1,1,"December 31, 2008","MONTRÉAL",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","J5C",1,1,"December 31, 2008","MONTRÉAL",6,NA,NA,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","J5W",1,1,"June 30, 2008","MONTRÉAL",161,NA,NA,161,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1265","K1Z",1,1,"September 30, 2008","OTTAWA",16,NA,NA,16,1,0,1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1490","S4S",2,1,"March 31, 2008","REGINA",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L4B",1,1,"December 31, 2008","TORONTO",1,NA,NA,1,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L4G",1,3,"December 31, 2008","TORONTO",1,NA,NA,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M6A",1,1,"June 30, 2008","TORONTO",4,NA,NA,4,1,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M6R",1,1,"June 30, 2008","TORONTO",3,NA,NA,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V1M",5,3,"March 31, 2008","VANCOUVER",280,NA,NA,4,70,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2440","V8Z",1,3,"September 30, 2008","VICTORIA",1,NA,NA,1,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2680","R3G",1,1,"March 31, 2008","WINNIPEG",4,NA,NA,4,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H9W",1,1,"September 30, 2008","MONTRÉAL",19,NA,NA,19,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1265","K4P",2,1,"December 31, 2008","OTTAWA",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G1T",1,1,"December 31, 2008","QUÉBEC",5,NA,NA,5,1,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M1N",2,1,"December 31, 2008","TORONTO",2,NA,NA,1,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V4C",4,3,"December 31, 2008","VANCOUVER",88,NA,NA,20,4.4,0,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2440","V9B",5,3,"March 31, 2008","VICTORIA",230,NA,NA,5,46,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H7X",2,1,"March 31, 2008","MONTRÉAL",50,NA,NA,25,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H8S",1,1,"September 30, 2008","MONTRÉAL",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H9K",5,2,"March 31, 2008","MONTRÉAL",232,NA,NA,1,232,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G1J",5,2,"December 31, 2008","QUÉBEC",8,NA,NA,2,4,3,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G2G",1,1,"June 30, 2008","QUÉBEC",20,NA,NA,20,1,0,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","nan",4,1,"March 31, 2008","QUÉBEC",33,NA,NA,8,4.125,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L6R",5,3,"June 30, 2008","TORONTO",100,NA,NA,2,50,0,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V5J",5,3,"September 30, 2008","VANCOUVER",296,NA,NA,3,98.6666666666667,4,2.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V7M",4,3,"December 31, 2008","VANCOUVER",3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H4G",5,3,"June 30, 2008","MONTRÉAL",77,NA,NA,4,19.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H9K",2,1,"December 31, 2008","MONTRÉAL",6,NA,NA,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1265","K2S",5,3,"June 30, 2008","OTTAWA",10,NA,NA,1,10,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G2L",5,1,"June 30, 2008","QUÉBEC",2,NA,NA,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G3E",5,2,"June 30, 2008","QUÉBEC",6,NA,NA,2,3,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L3T",1,1,"September 30, 2008","TORONTO",11,NA,NA,11,1,0,3.27272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M4P",5,2,"December 31, 2008","TORONTO",183,NA,NA,1,183,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0580","B2W",4,3,"March 31, 2008","HALIFAX",8,NA,NA,2,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H7N",5,3,"September 30, 2008","MONTRÉAL",104,NA,NA,2,52,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","J5Z",5,2,"June 30, 2008","MONTRÉAL",34,NA,NA,10,3.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1265","K4M",1,1,"September 30, 2008","OTTAWA",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G1E",5,4,"June 30, 2008","QUÉBEC",34,NA,NA,1,34,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G2B",1,1,"September 30, 2008","QUÉBEC",89,NA,NA,89,1,0,0.325842696629214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G6W",1,1,"December 31, 2008","QUÉBEC",25,NA,NA,25,1,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L6K",1,1,"March 31, 2008","TORONTO",11,NA,NA,11,1,0,0.181818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V6Y",5,1,"December 31, 2008","VANCOUVER",6,NA,NA,3,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V7V",5,3,"September 30, 2008","VANCOUVER",15,NA,NA,1,15,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0340","T5L",2,2,"June 30, 2008","EDMONTON",4,NA,NA,2,2,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0340","T5X",1,1,"March 31, 2008","EDMONTON",8,NA,NA,8,1,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0580","B2R",1,2,"December 31, 2008","HALIFAX",1,NA,NA,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","J5Z",1,1,"June 30, 2008","MONTRÉAL",95,NA,NA,95,1,0,0.0588235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","J6R",5,2,"March 31, 2008","MONTRÉAL",34,NA,NA,10,3.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M4W",1,1,"June 30, 2008","TORONTO",12,NA,NA,12,1,0,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","nan",4,1,"June 30, 2008","TORONTO",1291,NA,NA,226,5.71238938053097,0.110619469026549,1.94977168949772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V7L",2,1,"September 30, 2008","VANCOUVER",14,NA,NA,7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0140","T2P",5,3,"June 30, 2008","CALGARY",1771,NA,NA,8,221.375,12.125,13.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H1H",5,2,"March 31, 2008","MONTRÉAL",3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H4C",5,3,"December 31, 2008","MONTRÉAL",67,NA,NA,8,8.375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G1H",1,1,"June 30, 2008","QUÉBEC",4,NA,NA,4,1,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M1L",2,1,"March 31, 2008","TORONTO",180,NA,NA,90,2,0,0.7875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M6M",1,1,"September 30, 2008","TORONTO",11,NA,NA,11,1,0,1.18181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V5Y",4,3,"June 30, 2008","VANCOUVER",56,NA,NA,8,7,2.25,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2680","R3R",1,1,"September 30, 2008","WINNIPEG",5,NA,NA,5,1,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0140","T2M",5,3,"June 30, 2008","CALGARY",17,NA,NA,2,8.5,0,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H4M",5,3,"September 30, 2008","MONTRÉAL",123,NA,NA,2,61.5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H8Y",5,3,"June 30, 2008","MONTRÉAL",20,NA,NA,1,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H9H",1,1,"September 30, 2008","MONTRÉAL",71,NA,NA,71,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","J7V",4,3,"September 30, 2008","MONTRÉAL",32,NA,NA,7,4.57142857142857,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V1M",1,2,"June 30, 2008","VANCOUVER",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V5M",2,1,"March 31, 2008","VANCOUVER",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2440","V8V",2,1,"June 30, 2008","VICTORIA",8,NA,NA,5,1.6,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2440","V8Y",1,1,"June 30, 2008","VICTORIA",17,NA,NA,17,1,0,1.47058823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0140","T2V",2,1,"March 31, 2008","CALGARY",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0340","T5M",1,1,"December 31, 2008","EDMONTON",7,NA,NA,7,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","H4B",2,1,"June 30, 2008","MONTRÉAL",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1060","J3V",2,1,"June 30, 2008","MONTRÉAL",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V6P",4,3,"September 30, 2008","VANCOUVER",3,NA,NA,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2440","V9C",4,3,"December 31, 2008","VICTORIA",19,NA,NA,5,3.8,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","0580","B3A",2,1,"September 30, 2008","HALIFAX",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","1400","G2L",2,1,"June 30, 2008","QUÉBEC",36,NA,NA,18,2,0,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L1W",4,1,"June 30, 2008","TORONTO",95,NA,NA,12,7.91666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L4C",2,1,"September 30, 2008","TORONTO",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","L7K",1,3,"September 30, 2008","TORONTO",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2270","M1M",1,1,"December 31, 2008","TORONTO",16,NA,NA,16,1,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V3A",5,1,"December 31, 2008","VANCOUVER",4,NA,NA,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2410","V5J",1,1,"June 30, 2008","VANCOUVER",26,NA,NA,26,1,0,0.153846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2440","V8L",1,1,"March 31, 2008","VICTORIA",7,NA,NA,7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
