"ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"2014","1060","J6Z","June 30, 2014","MONTRÉAL",123,122,1,14,8.78571428571429,0.642857142857143,0
"2014","2270","M6P","March 31, 2014","TORONTO",520,NA,NA,9,57.7777777777778,3.33333333333333,2.88888888888889
"2014","2410","V6M","December 31, 2014","VANCOUVER",74,71,3,28,2.64285714285714,0.428571428571429,1.07142857142857
"2014","1060","H2C","December 31, 2014","MONTRÉAL",8,NA,NA,4,2,1,3.25
"2014","1060","H2Y","December 31, 2014","MONTRÉAL",135,NA,NA,1,135,19,-1
"2014","0140","T4B","June 30, 2014","CALGARY",135,NA,NA,19,7.10526315789474,0.421052631578947,0.0526315789473684
"2014","2270","L5N","June 30, 2014","TORONTO",16,NA,NA,8,2,0,0.125
"2014","0340","T8H","December 31, 2014","EDMONTON",490,NA,NA,218,2.24770642201835,0.073394495412844,1.11467889908257
"2014","2270","M3B","December 31, 2014","TORONTO",23,NA,NA,23,1,0,0.91304347826087
"2014","0340","T5Y","June 30, 2014","EDMONTON",1022,NA,NA,392,2.60714285714286,0.0714285714285714,0.607142857142857
"2014","0340","T7Y","September 30, 2014","EDMONTON",18,NA,NA,18,1,0,0.375
"2014","1060","J6W","March 31, 2014","MONTRÉAL",80,NA,NA,27,2.96296296296296,0.592592592592593,0.166666666666667
"2014","2410","V4W","June 30, 2014","VANCOUVER",16,12,4,16,1,0,0.125
"2014","2270","M5A","June 30, 2014","TORONTO",886,NA,NA,4,221.5,10,7
"2014","2270","M6E","September 30, 2014","TORONTO",14,NA,NA,7,2,0,7
"2014","0140","T2P","June 30, 2014","CALGARY",836,NA,NA,4,209,8.75,2.5
"2014","1060","H3K","June 30, 2014","MONTRÉAL",214,NA,NA,7,30.5714285714286,1.71428571428571,2.6
"2014","1060","J4Z","December 31, 2014","MONTRÉAL",139,138,1,38,3.65789473684211,1.02631578947368,1.11428571428571
"2014","2270","L6W","March 31, 2014","TORONTO",206,NA,NA,2,103,0,4
"2014","1060","J3G","December 31, 2014","MONTRÉAL",96,NA,NA,54,1.77777777777778,0.407407407407407,1.07142857142857
"2014","1400","G3K","December 31, 2014","QUÉBEC",183,NA,NA,82,2.23170731707317,0.329268292682927,0.786666666666667
"2014","2270","L3T","June 30, 2014","TORONTO",24,NA,NA,24,1,0,0.5
"2014","2270","M1P","December 31, 2014","TORONTO",36,NA,NA,2,18,0,4.5
"2014","2270","M2H","September 30, 2014","TORONTO",1,NA,NA,1,1,0,3
"2014","2680","R3W","December 31, 2014","WINNIPEG",74,NA,NA,71,1.04225352112676,0,1.19718309859155
"2014","2680","nan","September 30, 2014","WINNIPEG",27,NA,NA,27,1,0,0.851851851851852
"2014","2680","R5A","December 31, 2014","WINNIPEG",144,NA,NA,60,2.4,0.0333333333333333,1.08474576271186
"2014","0340","T5M","December 31, 2014","EDMONTON",64,NA,NA,31,2.06451612903226,0.129032258064516,0.67741935483871
"2014","1700","S7V","December 31, 2014","SASKATOON",432,NA,NA,252,1.71428571428571,0,1.80722891566265
"2014","2410","V5E","September 30, 2014","VANCOUVER",39,30,9,36,1.08333333333333,0,0.305555555555556
"2014","2440","V9E","September 30, 2014","VICTORIA",37,36,1,8,4.625,0,1.5
"2014","0140","T1Y","September 30, 2014","CALGARY",3,NA,NA,3,1,0,1.33333333333333
"2014","1400","G2N","June 30, 2014","QUÉBEC",33,NA,NA,17,1.94117647058824,0,0.352941176470588
"2014","2270","L3Y","June 30, 2014","TORONTO",42,NA,NA,19,2.21052631578947,0,2.89473684210526
"2014","1400","G0R","December 31, 2014","QUÉBEC",41,40,1,22,1.86363636363636,0.272727272727273,-0.0555555555555556
"2014","2270","L6L","September 30, 2014","TORONTO",68,NA,NA,67,1.01492537313433,0,1.77611940298507
"2014","2680","R0H","September 30, 2014","WINNIPEG",2,NA,NA,2,1,0,1
"2014","2680","R2G","September 30, 2014","WINNIPEG",163,NA,NA,25,6.52,0.48,1.60869565217391
"2014","0140","T3G","June 30, 2014","CALGARY",34,NA,NA,31,1.09677419354839,0,0.107142857142857
"2014","0340","T5N","June 30, 2014","EDMONTON",74,NA,NA,53,1.39622641509434,0.0566037735849057,0.352941176470588
"2014","1060","J7L","September 30, 2014","MONTRÉAL",7,5,2,7,1,0,1.16666666666667
"2014","2270","L6T","September 30, 2014","TORONTO",1,NA,NA,1,1,0,38
"2014","2410","V5L","March 31, 2014","VANCOUVER",123,122,1,14,8.78571428571429,0.5,1.92857142857143
"2014","0580","B2R","September 30, 2014","HALIFAX",10,NA,NA,10,1,0,1
"2014","0580","B3V","December 31, 2014","HALIFAX",24,NA,NA,24,1,0,1.20833333333333
"2014","1265","K2L","September 30, 2014","OTTAWA",643,NA,NA,189,3.4021164021164,0.111111111111111,0.708994708994709
"2014","1265","K2A","June 30, 2014","OTTAWA",16,NA,NA,12,1.33333333333333,0,1
"2014","0580","B3P","June 30, 2014","HALIFAX",88,NA,NA,28,3.14285714285714,0,0.964285714285714
"2014","1060","H2G","June 30, 2014","MONTRÉAL",56,NA,NA,10,5.6,2.1,0.555555555555556
"2014","1060","J7P","December 31, 2014","MONTRÉAL",61,NA,NA,15,4.06666666666667,0.466666666666667,2.30769230769231
"2014","1400","G1T","March 31, 2014","QUÉBEC",17,NA,NA,17,1,0,0.615384615384615
"2014","2270","M6B","December 31, 2014","TORONTO",28,NA,NA,28,1,0,3.59259259259259
"2014","2410","V5M","September 30, 2014","VANCOUVER",164,133,31,149,1.1006711409396,0.0536912751677852,0.818791946308725
"2014","2270","L1Y","September 30, 2014","TORONTO",3,NA,NA,3,1,0,4.66666666666667
"2014","0340","T0A","September 30, 2014","EDMONTON",44,NA,NA,43,1.02325581395349,0,0.465116279069767
"2014","0340","T6M","December 31, 2014","EDMONTON",160,NA,NA,50,3.2,0.08,0.244444444444444
"2014","0580","B3R","June 30, 2014","HALIFAX",7,NA,NA,6,1.16666666666667,0,1.33333333333333
"2014","1400","G1C","June 30, 2014","QUÉBEC",95,NA,NA,27,3.51851851851852,0.666666666666667,0.521739130434783
"2014","2270","L6Z","December 31, 2014","TORONTO",3,NA,NA,3,1,0,3
"2014","2270","M5S","March 31, 2014","TORONTO",954,NA,NA,3,318,27.3333333333333,6.33333333333333
"2014","2270","M6K","September 30, 2014","TORONTO",3,NA,NA,1,3,0,4
"2014","2270","M9P","December 31, 2014","TORONTO",7,NA,NA,7,1,0,10.1428571428571
"2014","2440","V9A","December 31, 2014","VICTORIA",74,NA,NA,23,3.21739130434783,0.0869565217391304,1.52173913043478
"2014","0580","B3L","September 30, 2014","HALIFAX",6,NA,NA,5,1.2,0,0
"2014","0610","L0R","December 31, 2014","HAMILTON",287,NA,NA,150,1.91333333333333,0,0.593333333333333
"2014","1060","H9P","September 30, 2014","MONTRÉAL",1,NA,NA,1,1,0,1
"2014","2270","M3A","December 31, 2014","TORONTO",324,NA,NA,8,40.5,0,4.75
"2014","2270","M4W","March 31, 2014","TORONTO",8,NA,NA,7,1.14285714285714,0,1.71428571428571
"2014","2410","V5N","March 31, 2014","VANCOUVER",99,92,7,48,2.0625,0.145833333333333,1.66666666666667
"2014","0340","T5B","December 31, 2014","EDMONTON",57,NA,NA,42,1.35714285714286,0,0.928571428571429
"2014","0340","T5K","December 31, 2014","EDMONTON",271,NA,NA,3,90.3333333333333,10.6666666666667,0
"2014","2440","V8Z","June 30, 2014","VICTORIA",51,50,1,13,3.92307692307692,0.615384615384615,1.38461538461538
"2014","0140","T2Z","March 31, 2014","CALGARY",1001,NA,NA,400,2.5025,0.035,0.620052770448549
"2014","0140","T3N","June 30, 2014","CALGARY",1269,NA,NA,533,2.38086303939962,0.0150093808630394,0.74618320610687
"2014","1400","G3J","June 30, 2014","QUÉBEC",48,NA,NA,25,1.92,0.6,3.375
"2014","1060","H2T","June 30, 2014","MONTRÉAL",33,NA,NA,5,6.6,2,3.5
"2014","1060","J6A","September 30, 2014","MONTRÉAL",114,113,1,9,12.6666666666667,1.66666666666667,0
"2014","1400","G1G","December 31, 2014","QUÉBEC",38,NA,NA,3,12.6666666666667,3.33333333333333,-0.333333333333333
"2014","1700","S7N","September 30, 2014","SASKATOON",47,NA,NA,34,1.38235294117647,0,0.882352941176471
"2014","2440","V8R","September 30, 2014","VICTORIA",42,41,1,18,2.33333333333333,0.388888888888889,0.222222222222222
"2014","1700","S7M","September 30, 2014","SASKATOON",156,NA,NA,23,6.78260869565217,0.695652173913043,1.47826086956522
"2014","0340","T5G","December 31, 2014","EDMONTON",45,NA,NA,26,1.73076923076923,0,0.230769230769231
"2014","0340","T7Z","September 30, 2014","EDMONTON",198,NA,NA,146,1.35616438356164,0,1.32867132867133
"2014","0580","B3B","March 31, 2014","HALIFAX",1,NA,NA,1,1,0,1
"2014","1060","J7M","September 30, 2014","MONTRÉAL",62,58,4,45,1.37777777777778,0.155555555555556,1.64516129032258
"2014","2270","L5E","September 30, 2014","TORONTO",94,NA,NA,29,3.24137931034483,0,0.206896551724138
"2014","1060","J4P","September 30, 2014","MONTRÉAL",3,NA,NA,1,3,2,NA
"2014","1060","J5C","June 30, 2014","MONTRÉAL",6,NA,NA,4,1.5,0.25,4
"2014","2270","M4A","December 31, 2014","TORONTO",1,NA,NA,1,1,0,0
"2014","0140","T3B","June 30, 2014","CALGARY",312,NA,NA,78,4,0.256410256410256,0.730769230769231
"2014","0140","T3R","June 30, 2014","CALGARY",1307,NA,NA,665,1.96541353383459,0.0240601503759399,0.403100775193798
"2014","2270","M6C","September 30, 2014","TORONTO",26,NA,NA,16,1.625,0,0.933333333333333
"2014","2440","V8T","December 31, 2014","VICTORIA",35,34,1,7,5,1.42857142857143,0.285714285714286
"2014","2680","R2C","June 30, 2014","WINNIPEG",165,NA,NA,123,1.34146341463415,0,0.834862385321101
"2014","0140","T2A","December 31, 2014","CALGARY",379,NA,NA,13,29.1538461538462,1.53846153846154,1.33333333333333
"2014","1060","J7C","September 30, 2014","MONTRÉAL",306,NA,NA,130,2.35384615384615,0.169230769230769,0.380281690140845
"2014","1265","nan","September 30, 2014","OTTAWA",219,NA,NA,85,2.57647058823529,0.141176470588235,1.72941176470588
"2014","1060","H4T","June 30, 2014","MONTRÉAL",89,NA,NA,16,5.5625,2.4375,2.06666666666667
"2014","2270","M3M","June 30, 2014","TORONTO",4,NA,NA,4,1,0,0.666666666666667
"2014","2440","nan","December 31, 2014","VICTORIA",235,221,14,209,1.1244019138756,0.0382775119617225,0.803827751196172
"2014","2680","R2K","December 31, 2014","WINNIPEG",18,NA,NA,8,2.25,0,0.428571428571429
"2014","2270","L6P","June 30, 2014","TORONTO",63,NA,NA,61,1.0327868852459,0,3.59016393442623
"2014","2270","L6S","September 30, 2014","TORONTO",18,NA,NA,14,1.28571428571429,0,1.57142857142857
"2014","2270","M8W","March 31, 2014","TORONTO",28,NA,NA,28,1,0,6.34615384615385
"2014","0580","B3M","September 30, 2014","HALIFAX",348,NA,NA,22,15.8181818181818,0.363636363636364,1.36363636363636
"2014","1060","J3Y","March 31, 2014","MONTRÉAL",439,433,6,144,3.04861111111111,0.6875,0.90625
"2014","1490","S0G","December 31, 2014","REGINA",29,NA,NA,27,1.07407407407407,0,0
"2014","2410","V6Z","June 30, 2014","VANCOUVER",251,NA,NA,2,125.5,11.5,4.5
"2014","1060","H1L","March 31, 2014","MONTRÉAL",131,NA,NA,20,6.55,1.6,0.941176470588235
"2014","1060","H2K","March 31, 2014","MONTRÉAL",90,NA,NA,6,15,2.83333333333333,4.33333333333333
"2014","1060","H7Y","December 31, 2014","MONTRÉAL",12,NA,NA,6,2,0,2.5
"2014","1400","G1L","September 30, 2014","QUÉBEC",18,NA,NA,3,6,2,0
"2014","2270","M3K","December 31, 2014","TORONTO",2,NA,NA,2,1,0,6
"2014","2270","M4P","June 30, 2014","TORONTO",3,NA,NA,2,1.5,0,1
"2014","2680","R3B","September 30, 2014","WINNIPEG",198,NA,NA,3,66,7,0.5
"2014","2680","R4A","September 30, 2014","WINNIPEG",53,NA,NA,53,1,0,1.22641509433962
"2014","1060","H1N","September 30, 2014","MONTRÉAL",38,NA,NA,11,3.45454545454545,2,0.363636363636364
"2014","1060","J7A","June 30, 2014","MONTRÉAL",16,NA,NA,11,1.45454545454545,0,0.5
"2014","2270","L4K","December 31, 2014","TORONTO",6,NA,NA,4,1.5,0,5
"2014","2270","L5K","September 30, 2014","TORONTO",5,NA,NA,4,1.25,0,0
"2014","2270","M1N","March 31, 2014","TORONTO",30,NA,NA,30,1,0,3
"2014","2270","L6R","September 30, 2014","TORONTO",59,NA,NA,32,1.84375,0,4.96875
"2014","2680","R4L","December 31, 2014","WINNIPEG",10,NA,NA,10,1,0,1.3
"2014","2270","M2N","September 30, 2014","TORONTO",583,NA,NA,118,4.94067796610169,0.389830508474576,2.37068965517241
"2014","1060","J3E","March 31, 2014","MONTRÉAL",117,NA,NA,12,9.75,1.25,0.5
"2014","1265","K4M","December 31, 2014","OTTAWA",39,NA,NA,39,1,0,0.615384615384615
"2014","1700","S7K","September 30, 2014","SASKATOON",117,NA,NA,16,7.3125,0,1.8125
"2014","2270","M1J","March 31, 2014","TORONTO",1,NA,NA,1,1,0,0
"2014","0610","L8M","September 30, 2014","HAMILTON",1,NA,NA,1,1,0,1
"2014","1265","K1S","September 30, 2014","OTTAWA",250,NA,NA,26,9.61538461538461,1.53846153846154,1.80769230769231
"2014","2270","L5J","March 31, 2014","TORONTO",9,NA,NA,9,1,0,0.666666666666667
"2014","2270","M5T","March 31, 2014","TORONTO",1,NA,NA,1,1,0,0
"2014","2680","R0G","September 30, 2014","WINNIPEG",63,NA,NA,58,1.08620689655172,0,0.844827586206897
"2014","2270","M4K","September 30, 2014","TORONTO",6,NA,NA,5,1.2,0,3.6
"2014","2410","V2W","June 30, 2014","VANCOUVER",121,NA,NA,64,1.890625,0,0.125
"2014","2680","R0A","December 31, 2014","WINNIPEG",93,NA,NA,61,1.52459016393443,0.0491803278688525,0.852459016393443
"2014","1060","J4H","December 31, 2014","MONTRÉAL",29,NA,NA,7,4.14285714285714,1.71428571428571,0.142857142857143
"2014","1060","J4R","September 30, 2014","MONTRÉAL",1,NA,NA,1,1,0,0
"2014","1400","G1Y","December 31, 2014","QUÉBEC",6,NA,NA,5,1.2,0,0
"2014","1400","G6Z","September 30, 2014","QUÉBEC",128,126,2,69,1.85507246376812,0.231884057971014,0.6
"2014","1265","K4K","March 31, 2014","OTTAWA",99,NA,NA,74,1.33783783783784,0.027027027027027,0.864864864864865
"2014","1265","K4R","June 30, 2014","OTTAWA",59,NA,NA,40,1.475,0.225,0.725
"2014","2270","M2K","December 31, 2014","TORONTO",26,NA,NA,26,1,0,1.80769230769231
"2014","2680","R3J","December 31, 2014","WINNIPEG",39,NA,NA,39,1,0,0.358974358974359
"2014","0140","T2N","December 31, 2014","CALGARY",401,NA,NA,137,2.92700729927007,0.0291970802919708,0.962686567164179
"2014","2440","V8Y","June 30, 2014","VICTORIA",12,NA,NA,12,1,0,0.916666666666667
"2014","1060","H2V","March 31, 2014","MONTRÉAL",27,NA,NA,2,13.5,2,1
"2014","1400","G3B","December 31, 2014","QUÉBEC",58,NA,NA,32,1.8125,0.125,2.53333333333333
"2014","1490","S4V","December 31, 2014","REGINA",729,NA,NA,181,4.02762430939227,0.132596685082873,0.496503496503497
"2014","2410","V3W","September 30, 2014","VANCOUVER",143,113,30,128,1.1171875,0.078125,0.3515625
"2014","1060","H2S","June 30, 2014","MONTRÉAL",127,NA,NA,18,7.05555555555556,2.05555555555556,0.785714285714286
"2014","2270","L4W","March 31, 2014","TORONTO",1,NA,NA,1,1,0,0
"2014","2270","M1R","December 31, 2014","TORONTO",4,NA,NA,4,1,0,1.25
"2014","2680","R1A","March 31, 2014","WINNIPEG",57,NA,NA,57,1,0,1.08771929824561
"2014","1400","G1E","June 30, 2014","QUÉBEC",333,NA,NA,27,12.3333333333333,1.2962962962963,1.79166666666667
"2014","1700","S7W","September 30, 2014","SASKATOON",80,NA,NA,20,4,0,1.2
"2014","2270","M8Z","March 31, 2014","TORONTO",15,NA,NA,13,1.15384615384615,0,2.63636363636364
"2014","2680","R3P","December 31, 2014","WINNIPEG",410,NA,NA,8,51.25,3.125,1.4
"2014","0580","B3A","June 30, 2014","HALIFAX",112,NA,NA,4,28,1.25,1.25
"2014","1400","G3E","March 31, 2014","QUÉBEC",248,NA,NA,109,2.27522935779817,0.110091743119266,1.68867924528302
"2014","2270","L6A","March 31, 2014","TORONTO",230,NA,NA,136,1.69117647058824,0,2.01470588235294
"2014","2410","V1M","March 31, 2014","VANCOUVER",61,60,1,30,2.03333333333333,0.0666666666666667,0.3
"2014","2410","V4L","June 30, 2014","VANCOUVER",9,NA,NA,9,1,0,0
"2014","0140","T2K","September 30, 2014","CALGARY",41,NA,NA,23,1.78260869565217,0,0.285714285714286
"2014","0610","L8P","September 30, 2014","HAMILTON",230,NA,NA,4,57.5,0,0.5
"2014","1060","H9S","December 31, 2014","MONTRÉAL",35,NA,NA,12,2.91666666666667,5.25,0.818181818181818
"2014","2270","M2L","September 30, 2014","TORONTO",13,NA,NA,13,1,0,2.30769230769231
"2014","2410","V3R","June 30, 2014","VANCOUVER",177,163,14,78,2.26923076923077,0,0.5
"2014","2410","V7P","September 30, 2014","VANCOUVER",35,34,1,6,5.83333333333333,0.666666666666667,0
"2014","1060","H9W","September 30, 2014","MONTRÉAL",11,NA,NA,8,1.375,0.25,6
"2014","1700","S0K","December 31, 2014","SASKATOON",104,NA,NA,101,1.02970297029703,0,0.0735294117647059
"2014","1060","H1G","September 30, 2014","MONTRÉAL",2,NA,NA,2,1,0,1
"2014","1060","J3H","September 30, 2014","MONTRÉAL",66,NA,NA,33,2,0.121212121212121,0.142857142857143
"2014","1060","J4J","June 30, 2014","MONTRÉAL",18,NA,NA,10,1.8,0.6,1.2
"2014","1265","K1H","September 30, 2014","OTTAWA",17,NA,NA,12,1.41666666666667,0.666666666666667,1.58333333333333
"2014","2270","M9M","June 30, 2014","TORONTO",671,NA,NA,16,41.9375,2.375,13.5714285714286
"2014","1060","H4W","December 31, 2014","MONTRÉAL",76,NA,NA,8,9.5,0.375,0.2
"2014","1060","J7R","June 30, 2014","MONTRÉAL",45,NA,NA,19,2.36842105263158,0.368421052631579,1.16666666666667
"2014","0140","T1X","June 30, 2014","CALGARY",518,NA,NA,456,1.1359649122807,0,0.240601503759398
"2014","0140","T2S","June 30, 2014","CALGARY",17,NA,NA,17,1,0,1
"2014","0140","T3Z","September 30, 2014","CALGARY",32,NA,NA,32,1,0,0.03125
"2014","1400","G1R","December 31, 2014","QUÉBEC",39,NA,NA,3,13,3.66666666666667,0
"2014","1700","S0L","June 30, 2014","SASKATOON",1,NA,NA,1,1,0,NA
"2014","0610","L8N","June 30, 2014","HAMILTON",8,NA,NA,6,1.33333333333333,0,0.666666666666667
"2014","1060","H3E","December 31, 2014","MONTRÉAL",9,NA,NA,3,3,0,2
"2014","2270","L7A","September 30, 2014","TORONTO",83,NA,NA,38,2.18421052631579,0,3.21052631578947
"2014","2410","V7H","June 30, 2014","VANCOUVER",16,NA,NA,2,8,0,0
"2014","0580","B3G","September 30, 2014","HALIFAX",32,NA,NA,10,3.2,0.3,0.6
"2014","0610","L9A","September 30, 2014","HAMILTON",35,NA,NA,35,1,0,0.114285714285714
"2014","1060","J5Z","June 30, 2014","MONTRÉAL",103,NA,NA,32,3.21875,0.375,0.642857142857143
"2014","1060","J7Y","June 30, 2014","MONTRÉAL",584,583,1,86,6.7906976744186,0.837209302325581,1.10606060606061
"2014","2270","M3C","December 31, 2014","TORONTO",8,NA,NA,5,1.6,0,0.4
"2014","2270","M4E","September 30, 2014","TORONTO",61,NA,NA,15,4.06666666666667,0.4,3.2
"2014","2270","M6S","September 30, 2014","TORONTO",4,NA,NA,4,1,0,1.33333333333333
"2014","2270","M1L","June 30, 2014","TORONTO",32,NA,NA,22,1.45454545454545,0,4.04761904761905
"2014","0140","T2R","September 30, 2014","CALGARY",137,NA,NA,1,137,0,0
"2014","0610","L8J","September 30, 2014","HAMILTON",392,NA,NA,217,1.80645161290323,0,0.175115207373272
"2014","1060","H8N","March 31, 2014","MONTRÉAL",455,NA,NA,4,113.75,6,1
"2014","1060","H8R","March 31, 2014","MONTRÉAL",9,NA,NA,3,3,0,0
"2014","2270","L6B","March 31, 2014","TORONTO",251,NA,NA,154,1.62987012987013,0,1.96753246753247
"2014","2410","V0N","June 30, 2014","VANCOUVER",51,50,1,26,1.96153846153846,0,3.15384615384615
"2014","2680","R2N","June 30, 2014","WINNIPEG",435,NA,NA,160,2.71875,0.09375,0.92948717948718
"2014","0340","T0G","December 31, 2014","EDMONTON",1,NA,NA,1,1,0,0
"2014","1060","H8Z","March 31, 2014","MONTRÉAL",23,NA,NA,4,5.75,0,0
"2014","1265","K1P","June 30, 2014","OTTAWA",182,NA,NA,2,91,11,1
"2014","1490","S4P","March 31, 2014","REGINA",63,NA,NA,55,1.14545454545455,0.109090909090909,0.0697674418604651
"2014","1060","J7H","September 30, 2014","MONTRÉAL",92,NA,NA,6,15.3333333333333,1,0.333333333333333
"2014","1400","G6C","June 30, 2014","QUÉBEC",17,NA,NA,15,1.13333333333333,0.266666666666667,0.571428571428571
"2014","0580","B2Z","December 31, 2014","HALIFAX",56,NA,NA,44,1.27272727272727,0.0681818181818182,0.590909090909091
"2014","2270","M9N","December 31, 2014","TORONTO",2,NA,NA,2,1,0,2.5
"2014","0140","T2Y","March 31, 2014","CALGARY",137,NA,NA,3,45.6666666666667,1.33333333333333,1
"2014","0610","L8H","December 31, 2014","HAMILTON",58,NA,NA,11,5.27272727272727,0.545454545454545,0.0909090909090909
"2014","2270","L1T","June 30, 2014","TORONTO",31,NA,NA,5,6.2,0,3.2
"2014","2410","V7V","March 31, 2014","VANCOUVER",22,NA,NA,22,1,0,1.45454545454545
"2014","0340","T8N","March 31, 2014","EDMONTON",38,NA,NA,30,1.26666666666667,0,0.266666666666667
"2014","0580","nan","September 30, 2014","HALIFAX",36,NA,NA,36,1,0,1.38888888888889
"2014","1060","H4P","September 30, 2014","MONTRÉAL",116,NA,NA,1,116,7,10
"2014","1400","G1W","September 30, 2014","QUÉBEC",94,93,1,30,3.13333333333333,0.6,0.333333333333333
"2014","2270","M9R","March 31, 2014","TORONTO",121,NA,NA,13,9.30769230769231,0.307692307692308,1.33333333333333
"2014","1060","H3S","June 30, 2014","MONTRÉAL",35,NA,NA,1,35,5,4
"2014","1060","J3L","September 30, 2014","MONTRÉAL",480,478,2,215,2.23255813953488,0.455813953488372,0.688311688311688
"2014","1060","J3N","September 30, 2014","MONTRÉAL",24,NA,NA,14,1.71428571428571,0.428571428571429,0.5
"2014","2270","L6X","March 31, 2014","TORONTO",1,NA,NA,1,1,0,1
"2014","2410","V2X","December 31, 2014","VANCOUVER",166,NA,NA,23,7.21739130434783,0.565217391304348,0.260869565217391
"2014","2410","V4M","September 30, 2014","VANCOUVER",189,184,5,44,4.29545454545455,0.181818181818182,0.795454545454545
"2014","2270","M1X","September 30, 2014","TORONTO",9,NA,NA,9,1,0,0.222222222222222
"2014","2410","V3E","March 31, 2014","VANCOUVER",640,564,76,397,1.61209068010076,0.0377833753148615,1.07304785894207
"2014","2410","V7N","December 31, 2014","VANCOUVER",20,15,5,20,1,0.1,0.1
"2014","2680","R2P","March 31, 2014","WINNIPEG",226,NA,NA,151,1.49668874172185,0.0264900662251656,0.849315068493151
"2014","0580","B3H","June 30, 2014","HALIFAX",27,NA,NA,9,3,0,0.555555555555556
"2014","1060","H7C","September 30, 2014","MONTRÉAL",3,NA,NA,1,3,2,0
"2014","1265","K2E","June 30, 2014","OTTAWA",148,NA,NA,9,16.4444444444444,1.33333333333333,0.444444444444444
"2014","2270","M1C","June 30, 2014","TORONTO",48,NA,NA,20,2.4,0,1.84210526315789
