"","ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"269","2006","2270","M6J","March 31, 2006","TORONTO",52,NA,NA,3,17.3333333333333,0,0
"270","2006","2270","M6K","June 30, 2006","TORONTO",10,NA,NA,1,10,0,4
"271","2006","2270","M6L","March 31, 2006","TORONTO",10,NA,NA,10,1,0,0.444444444444444
"272","2006","2270","M6M","September 30, 2006","TORONTO",6,NA,NA,6,1,0,1.66666666666667
"273","2006","2270","M6N","March 31, 2006","TORONTO",60,NA,NA,11,5.45454545454545,0,2
"274","2006","2270","M6P","June 30, 2006","TORONTO",4,NA,NA,4,1,0,0.75
"275","2006","2270","M6R","June 30, 2006","TORONTO",3,NA,NA,2,1.5,0,2
"276","2006","2270","M6S","September 30, 2006","TORONTO",18,NA,NA,11,1.63636363636364,0,0.875
"277","2006","2270","M8V","June 30, 2006","TORONTO",8,NA,NA,6,1.33333333333333,0,1.5
"278","2006","2270","M8W","June 30, 2006","TORONTO",27,NA,NA,14,1.92857142857143,0,0.888888888888889
"279","2006","2270","M8X","September 30, 2006","TORONTO",18,NA,NA,18,1,0,0.5
"280","2006","2270","M8Y","June 30, 2006","TORONTO",12,NA,NA,10,1.2,0,0.2
"281","2006","2270","M8Z","June 30, 2006","TORONTO",131,NA,NA,30,4.36666666666667,0,1.09090909090909
"282","2006","2270","M9A","March 31, 2006","TORONTO",309,NA,NA,32,9.65625,0,0.576923076923077
"283","2006","2270","M9B","September 30, 2006","TORONTO",31,NA,NA,19,1.63157894736842,0,0.428571428571429
"284","2006","2270","M9C","September 30, 2006","TORONTO",47,NA,NA,17,2.76470588235294,0,6.64705882352941
"285","2006","2270","M9L","September 30, 2006","TORONTO",1,NA,NA,1,1,0,1
"286","2006","2270","M9M","December 31, 2006","TORONTO",507,NA,NA,45,11.2666666666667,0,0.945945945945946
"287","2006","2270","M9N","September 30, 2006","TORONTO",427,NA,NA,10,42.7,0,1.3
"288","2006","2270","M9P","March 31, 2006","TORONTO",10,NA,NA,10,1,0,0.4
"289","2006","2270","M9R","March 31, 2006","TORONTO",6,NA,NA,6,1,0,1
"290","2006","2270","M9V","December 31, 2006","TORONTO",9,NA,NA,9,1,0,0.142857142857143
"291","2006","2270","M9W","December 31, 2006","TORONTO",142,NA,NA,32,4.4375,0,0
"292","2006","2270","nan","March 31, 2006","TORONTO",23220,NA,NA,12525,1.85389221556886,0.0363273453093812,1.17277907070059
"293","2006","2440","V8L","March 31, 2006","VICTORIA",58,NA,NA,42,1.38095238095238,0,0.19047619047619
"294","2006","2440","V8N","March 31, 2006","VICTORIA",137,NA,NA,30,4.56666666666667,0.133333333333333,0.2
"295","2006","2440","V8P","March 31, 2006","VICTORIA",157,NA,NA,19,8.26315789473684,0.578947368421053,0.578947368421053
"296","2006","2440","V8R","March 31, 2006","VICTORIA",34,NA,NA,24,1.41666666666667,0,0.0416666666666667
"297","2006","2440","V8S","March 31, 2006","VICTORIA",84,NA,NA,79,1.06329113924051,0,0.987341772151899
"298","2006","2440","V8T","June 30, 2006","VICTORIA",68,NA,NA,10,6.8,0.7,0.3
"299","2006","2440","V8V","June 30, 2006","VICTORIA",170,NA,NA,25,6.8,0.12,0.48
"300","2006","2440","V8W","June 30, 2006","VICTORIA",70,NA,NA,3,23.3333333333333,2.33333333333333,0.333333333333333
"301","2006","2440","V8X","March 31, 2006","VICTORIA",69,NA,NA,28,2.46428571428571,0,0.928571428571429
"302","2006","2440","V8Y","March 31, 2006","VICTORIA",68,NA,NA,36,1.88888888888889,0.25,0.111111111111111
"303","2006","2440","V8Z","March 31, 2006","VICTORIA",127,NA,NA,65,1.95384615384615,0.0615384615384615,0.492307692307692
"304","2006","2440","V9A","December 31, 2006","VICTORIA",312,NA,NA,32,9.75,0.4375,1.15625
"305","2006","2440","V9B","March 31, 2006","VICTORIA",144,NA,NA,61,2.36065573770492,0.163934426229508,0.672131147540984
"306","2006","2440","V9C","March 31, 2006","VICTORIA",254,NA,NA,233,1.09012875536481,0,0.351931330472103
"307","2006","2440","V9E","March 31, 2006","VICTORIA",46,NA,NA,22,2.09090909090909,0,1.13636363636364
"308","2006","2440","V9Z","June 30, 2006","VICTORIA",7,NA,NA,6,1.16666666666667,0,1
"309","2006","2440","nan","March 31, 2006","VICTORIA",934,NA,NA,383,2.43864229765013,0.0652741514360313,0.436031331592689
"310","2006","1060","H1A","September 30, 2006","MONTRÉAL",52,NA,NA,9,5.77777777777778,0,0
"311","2006","1060","H1B","September 30, 2006","MONTRÉAL",61,NA,NA,11,5.54545454545455,0,0
"312","2006","1060","H1C","June 30, 2006","MONTRÉAL",97,NA,NA,37,2.62162162162162,0,0
"313","2006","1060","H1E","December 31, 2006","MONTRÉAL",70,NA,NA,30,2.33333333333333,0,0
"314","2006","1060","H1G","September 30, 2006","MONTRÉAL",16,NA,NA,3,5.33333333333333,0,0
"315","2006","1060","H1H","June 30, 2006","MONTRÉAL",69,NA,NA,16,4.3125,0,0
"316","2006","1060","H1J","September 30, 2006","MONTRÉAL",2,NA,NA,2,1,0,0
"317","2006","1060","H1K","December 31, 2006","MONTRÉAL",7,NA,NA,5,1.4,0,0
"318","2006","1060","H1L","June 30, 2006","MONTRÉAL",294,NA,NA,10,29.4,0,0
"319","2006","1060","H1N","June 30, 2006","MONTRÉAL",168,NA,NA,24,7,0,0
"320","2006","1060","H1P","June 30, 2006","MONTRÉAL",13,NA,NA,5,2.6,0,0
"321","2006","1060","H1R","June 30, 2006","MONTRÉAL",177,NA,NA,30,5.9,0,0
"322","2006","1060","H1S","September 30, 2006","MONTRÉAL",390,NA,NA,3,130,0,0
"323","2006","1060","H1T","September 30, 2006","MONTRÉAL",3,NA,NA,1,3,0,0
"324","2006","1060","H1V","December 31, 2006","MONTRÉAL",85,NA,NA,12,7.08333333333333,0,0
"325","2006","1060","H1W","September 30, 2006","MONTRÉAL",119,NA,NA,14,8.5,0,0
"326","2006","1060","H1X","June 30, 2006","MONTRÉAL",72,NA,NA,14,5.14285714285714,0,0
"327","2006","1060","H1Y","June 30, 2006","MONTRÉAL",130,NA,NA,9,14.4444444444444,0,0
"328","2006","1060","H1Z","June 30, 2006","MONTRÉAL",16,NA,NA,2,8,0,0
"329","2006","1060","H2B","September 30, 2006","MONTRÉAL",42,NA,NA,9,4.66666666666667,0,0
"330","2006","1060","H2J","December 31, 2006","MONTRÉAL",146,NA,NA,6,24.3333333333333,0,0
"331","2006","1060","H2K","September 30, 2006","MONTRÉAL",56,NA,NA,7,8,0,0
"332","2006","1060","H2L","March 31, 2006","MONTRÉAL",246,NA,NA,9,27.3333333333333,0.888888888888889,2.44444444444444
"333","2006","1060","H2M","December 31, 2006","MONTRÉAL",91,NA,NA,3,30.3333333333333,0,0
"334","2006","1060","H2N","December 31, 2006","MONTRÉAL",4,NA,NA,2,2,0,0
"335","2006","1060","H2P","December 31, 2006","MONTRÉAL",7,NA,NA,2,3.5,0,0
"336","2006","1060","H2R","June 30, 2006","MONTRÉAL",164,NA,NA,6,27.3333333333333,0,0
"337","2006","1060","H2S","September 30, 2006","MONTRÉAL",83,NA,NA,9,9.22222222222222,0,0
"338","2006","1060","H2T","June 30, 2006","MONTRÉAL",39,NA,NA,1,39,0,0
"339","2006","1060","H2V","June 30, 2006","MONTRÉAL",28,NA,NA,3,9.33333333333333,0,0
"340","2006","1060","H2W","September 30, 2006","MONTRÉAL",32,NA,NA,4,8,0,0
"341","2006","1060","H2X","December 31, 2006","MONTRÉAL",87,NA,NA,5,17.4,0,0
"342","2006","1060","H2Y","December 31, 2006","MONTRÉAL",603,NA,NA,3,201,7,0
"343","2006","1060","H3C","March 31, 2006","MONTRÉAL",57,NA,NA,1,57,0,0
"344","2006","1060","H3E","December 31, 2006","MONTRÉAL",34,NA,NA,6,5.66666666666667,0,0
"345","2006","1060","H3G","December 31, 2006","MONTRÉAL",112,NA,NA,4,28,0,0
"346","2006","1060","H3H","December 31, 2006","MONTRÉAL",225,NA,NA,1,225,0,NA
"347","2006","1060","H3K","December 31, 2006","MONTRÉAL",73,NA,NA,10,7.3,0,0
"348","2006","1060","H3M","June 30, 2006","MONTRÉAL",13,NA,NA,4,3.25,0,0
"349","2006","1060","H3P","September 30, 2006","MONTRÉAL",42,NA,NA,4,10.5,0,0
"350","2006","1060","H3R","December 31, 2006","MONTRÉAL",4,NA,NA,4,1,0,0
"351","2006","1060","H3X","June 30, 2006","MONTRÉAL",87,NA,NA,11,7.90909090909091,0,0
"352","2006","1060","H3Y","December 31, 2006","MONTRÉAL",4,NA,NA,4,1,0,0
"353","2006","1060","H4A","June 30, 2006","MONTRÉAL",12,NA,NA,2,6,0,0
"354","2006","1060","H4B","September 30, 2006","MONTRÉAL",152,NA,NA,33,4.60606060606061,0,0
"355","2006","1060","H4C","September 30, 2006","MONTRÉAL",99,NA,NA,2,49.5,0,0
"356","2006","1060","H4E","December 31, 2006","MONTRÉAL",287,NA,NA,22,13.0454545454545,0.181818181818182,0
"357","2006","1060","H4G","December 31, 2006","MONTRÉAL",62,NA,NA,8,7.75,0,0
"358","2006","1060","H4J","September 30, 2006","MONTRÉAL",6,NA,NA,6,1,0,0
"359","2006","1060","H4K","June 30, 2006","MONTRÉAL",6,NA,NA,6,1,0,0
"360","2006","1060","H4M","March 31, 2006","MONTRÉAL",107,NA,NA,2,53.5,0,0
"361","2006","1060","H4N","June 30, 2006","MONTRÉAL",295,NA,NA,23,12.8260869565217,0.173913043478261,0
"362","2006","1060","H4R","June 30, 2006","MONTRÉAL",3,NA,NA,3,1,0,0
"363","2006","1060","H4V","September 30, 2006","MONTRÉAL",26,NA,NA,10,2.6,0,0
"364","2006","1060","H4W","September 30, 2006","MONTRÉAL",4,NA,NA,4,1,0,0
"365","2006","1060","H7A","June 30, 2006","MONTRÉAL",104,NA,NA,89,1.1685393258427,0.0224719101123595,0
"366","2006","1060","H7B","June 30, 2006","MONTRÉAL",2,NA,NA,2,1,0,0
"367","2006","1060","H7C","June 30, 2006","MONTRÉAL",12,NA,NA,4,3,0.5,0
"368","2006","1060","H7E","June 30, 2006","MONTRÉAL",154,NA,NA,84,1.83333333333333,0.166666666666667,0
"369","2006","1060","H7G","June 30, 2006","MONTRÉAL",104,NA,NA,10,10.4,1.2,0
"370","2006","1060","H7H","September 30, 2006","MONTRÉAL",11,NA,NA,10,1.1,0,0
"371","2006","1060","H7K","June 30, 2006","MONTRÉAL",27,NA,NA,27,1,0,0
"372","2006","1060","H7L","June 30, 2006","MONTRÉAL",132,NA,NA,124,1.06451612903226,0.0161290322580645,0
"373","2006","1060","H7M","June 30, 2006","MONTRÉAL",128,NA,NA,78,1.64102564102564,0.0769230769230769,0
"374","2006","1060","H7N","September 30, 2006","MONTRÉAL",42,NA,NA,3,14,1.66666666666667,0
"375","2006","1060","H7P","June 30, 2006","MONTRÉAL",108,NA,NA,76,1.42105263157895,0.0526315789473684,0
"376","2006","1060","H7R","June 30, 2006","MONTRÉAL",62,NA,NA,26,2.38461538461538,0.153846153846154,0
"377","2006","1060","H7T","June 30, 2006","MONTRÉAL",215,NA,NA,72,2.98611111111111,0.555555555555556,0
"378","2006","1060","H7V","June 30, 2006","MONTRÉAL",396,NA,NA,3,132,8.33333333333333,0
"379","2006","1060","H7W","December 31, 2006","MONTRÉAL",8,NA,NA,4,2,0,0
"380","2006","1060","H7X","June 30, 2006","MONTRÉAL",101,NA,NA,59,1.71186440677966,0.101694915254237,0
"381","2006","1060","H8P","December 31, 2006","MONTRÉAL",48,NA,NA,8,6,0,0
"382","2006","1060","H8R","December 31, 2006","MONTRÉAL",83,NA,NA,1,83,0,NA
"383","2006","1060","H8S","December 31, 2006","MONTRÉAL",24,NA,NA,4,6,0,0
"384","2006","1060","H8T","June 30, 2006","MONTRÉAL",42,NA,NA,7,6,0,0
"385","2006","1060","H8Y","June 30, 2006","MONTRÉAL",7,NA,NA,7,1,0,0
"386","2006","1060","H8Z","December 31, 2006","MONTRÉAL",3,NA,NA,2,1.5,0,0
"387","2006","1060","H9A","September 30, 2006","MONTRÉAL",6,NA,NA,6,1,0,0
"388","2006","1060","H9B","September 30, 2006","MONTRÉAL",16,NA,NA,5,3.2,0,0
"389","2006","1060","H9C","June 30, 2006","MONTRÉAL",43,NA,NA,38,1.13157894736842,0,0
"390","2006","1060","H9E","June 30, 2006","MONTRÉAL",4,NA,NA,4,1,0,0
"391","2006","1060","H9G","March 31, 2006","MONTRÉAL",82,NA,NA,2,41,0,0
"392","2006","1060","H9H","December 31, 2006","MONTRÉAL",281,NA,NA,6,46.8333333333333,0,0
"393","2006","1060","H9J","June 30, 2006","MONTRÉAL",22,NA,NA,10,2.2,0,0
"394","2006","1060","H9K","June 30, 2006","MONTRÉAL",44,NA,NA,39,1.12820512820513,0,0
"395","2006","1060","H9R","June 30, 2006","MONTRÉAL",169,NA,NA,8,21.125,0,0
"396","2006","1060","H9S","June 30, 2006","MONTRÉAL",22,NA,NA,14,1.57142857142857,0,0
"397","2006","1060","H9W","June 30, 2006","MONTRÉAL",31,NA,NA,23,1.34782608695652,0,0
"398","2006","1060","H9X","June 30, 2006","MONTRÉAL",17,NA,NA,17,1,0,0
"399","2006","1060","J0L","June 30, 2006","MONTRÉAL",343,NA,NA,240,1.42916666666667,0.025,0
"400","2006","1060","J0N","June 30, 2006","MONTRÉAL",412,NA,NA,303,1.35973597359736,0.0924092409240924,0
"401","2006","1060","J0P","June 30, 2006","MONTRÉAL",22,NA,NA,22,1,0,0
"402","2006","1060","J3E","June 30, 2006","MONTRÉAL",4,NA,NA,4,1,0,0
"403","2006","1060","J3G","June 30, 2006","MONTRÉAL",260,NA,NA,138,1.88405797101449,0.0507246376811594,0
"404","2006","1060","J3H","June 30, 2006","MONTRÉAL",205,NA,NA,125,1.64,0.032,0
"405","2006","1060","J3L","June 30, 2006","MONTRÉAL",445,NA,NA,316,1.40822784810127,0,0
"406","2006","1060","J3N","June 30, 2006","MONTRÉAL",71,NA,NA,63,1.12698412698413,0,0
"407","2006","1060","J3V","September 30, 2006","MONTRÉAL",6,NA,NA,6,1,0,0
"408","2006","1060","J3X","September 30, 2006","MONTRÉAL",16,NA,NA,9,1.77777777777778,0,0
"409","2006","1060","J3Y","June 30, 2006","MONTRÉAL",262,NA,NA,96,2.72916666666667,0.125,0
"410","2006","1060","J4B","December 31, 2006","MONTRÉAL",6,NA,NA,5,1.2,0,0
"411","2006","1060","J4G","June 30, 2006","MONTRÉAL",7,NA,NA,5,1.4,0,0
"412","2006","1060","J4H","December 31, 2006","MONTRÉAL",3,NA,NA,1,3,0,0
"413","2006","1060","J4J","September 30, 2006","MONTRÉAL",98,NA,NA,5,19.6,0,0
"414","2006","1060","J4K","September 30, 2006","MONTRÉAL",60,NA,NA,10,6,0.8,0
"415","2006","1060","J4L","December 31, 2006","MONTRÉAL",3,NA,NA,2,1.5,0,0
"416","2006","1060","J4M","June 30, 2006","MONTRÉAL",195,NA,NA,19,10.2631578947368,0.210526315789474,0
"417","2006","1060","J4N","June 30, 2006","MONTRÉAL",70,NA,NA,53,1.32075471698113,0,0
"418","2006","1060","J4P","June 30, 2006","MONTRÉAL",5,NA,NA,4,1.25,0,0
"419","2006","1060","J4R","June 30, 2006","MONTRÉAL",19,NA,NA,1,19,0,0
"420","2006","1060","J4T","June 30, 2006","MONTRÉAL",8,NA,NA,4,2,0,0
"421","2006","1060","J4V","June 30, 2006","MONTRÉAL",4,NA,NA,4,1,0,0
"422","2006","1060","J4W","September 30, 2006","MONTRÉAL",152,NA,NA,4,38,2,0.75
"423","2006","1060","J4X","June 30, 2006","MONTRÉAL",185,NA,NA,12,15.4166666666667,0,0
"424","2006","1060","J4Y","June 30, 2006","MONTRÉAL",2,NA,NA,2,1,0,0
"425","2006","1060","J4Z","June 30, 2006","MONTRÉAL",17,NA,NA,3,5.66666666666667,0,0
"426","2006","1060","J5A","September 30, 2006","MONTRÉAL",6,NA,NA,2,3,0,0
"427","2006","1060","J5B","June 30, 2006","MONTRÉAL",74,NA,NA,61,1.21311475409836,0,0
"428","2006","1060","J5C","March 31, 2006","MONTRÉAL",4,NA,NA,1,4,0,0
"429","2006","1060","J5L","June 30, 2006","MONTRÉAL",263,NA,NA,200,1.315,0.075,0
"430","2006","1060","J5R","June 30, 2006","MONTRÉAL",260,NA,NA,195,1.33333333333333,0,0
"431","2006","1060","J5T","December 31, 2006","MONTRÉAL",175,NA,NA,125,1.4,0.12,0.048
"432","2006","1060","J5W","June 30, 2006","MONTRÉAL",354,NA,NA,249,1.42168674698795,0.104417670682731,0
"433","2006","1060","J5Y","June 30, 2006","MONTRÉAL",287,NA,NA,245,1.17142857142857,0.0326530612244898,0
"434","2006","1060","J5Z","June 30, 2006","MONTRÉAL",564,NA,NA,261,2.16091954022989,0.260536398467433,0
"435","2006","1060","J6A","June 30, 2006","MONTRÉAL",213,NA,NA,4,53.25,3.5,0
"436","2006","1060","J6J","June 30, 2006","MONTRÉAL",50,NA,NA,48,1.04166666666667,0,0
"437","2006","1060","J6K","June 30, 2006","MONTRÉAL",80,NA,NA,18,4.44444444444444,0,0
"438","2006","1060","J6N","September 30, 2006","MONTRÉAL",8,NA,NA,8,1,0,0
"439","2006","1060","J6R","June 30, 2006","MONTRÉAL",77,NA,NA,72,1.06944444444444,0,0
"440","2006","1060","J6W","June 30, 2006","MONTRÉAL",15,NA,NA,3,5,2,0
"441","2006","1060","J6X","June 30, 2006","MONTRÉAL",82,NA,NA,74,1.10810810810811,0.0810810810810811,0
"442","2006","1060","J6Y","June 30, 2006","MONTRÉAL",145,NA,NA,121,1.19834710743802,0.0991735537190083,0
"443","2006","1060","J6Z","December 31, 2006","MONTRÉAL",7,NA,NA,7,1,0,0
"444","2006","1060","J7A","June 30, 2006","MONTRÉAL",28,NA,NA,28,1,0,0
"445","2006","1060","J7C","June 30, 2006","MONTRÉAL",167,NA,NA,105,1.59047619047619,0.0476190476190476,0
"446","2006","1060","J7E","June 30, 2006","MONTRÉAL",565,NA,NA,19,29.7368421052632,1.31578947368421,0
"447","2006","1060","J7G","December 31, 2006","MONTRÉAL",2,NA,NA,2,1,0,0
"448","2006","1060","J7J","June 30, 2006","MONTRÉAL",137,NA,NA,104,1.31730769230769,0.230769230769231,0
"449","2006","1060","J7K","June 30, 2006","MONTRÉAL",134,NA,NA,132,1.01515151515152,0,0
"450","2006","1060","J7L","June 30, 2006","MONTRÉAL",41,NA,NA,41,1,0,0
"451","2006","1060","J7M","June 30, 2006","MONTRÉAL",295,NA,NA,225,1.31111111111111,0.0933333333333333,0
"452","2006","1060","J7P","June 30, 2006","MONTRÉAL",8,NA,NA,3,2.66666666666667,0,0
"453","2006","1060","J7R","June 30, 2006","MONTRÉAL",24,NA,NA,22,1.09090909090909,0,0
"454","2006","1060","J7T","September 30, 2006","MONTRÉAL",5,NA,NA,5,1,0,0
"455","2006","1060","J7V","June 30, 2006","MONTRÉAL",319,NA,NA,255,1.25098039215686,0,0
"456","2006","1060","J7Y","June 30, 2006","MONTRÉAL",256,NA,NA,121,2.11570247933884,0.363636363636364,0
"457","2006","1060","J7Z","June 30, 2006","MONTRÉAL",63,NA,NA,25,2.52,0.36,0
"458","2006","1060","nan","June 30, 2006","MONTRÉAL",7496,NA,NA,4071,1.84131662982068,0.0864652419552935,0.0123334977799704
"459","2006","1700","S7H","June 30, 2006","SASKATOON",14,NA,NA,10,1.4,0,0
"460","2006","1700","S7J","March 31, 2006","SASKATOON",57,NA,NA,22,2.59090909090909,0,0.0454545454545455
"461","2006","1700","S7K","March 31, 2006","SASKATOON",52,NA,NA,7,7.42857142857143,0,0
"462","2006","1700","S7L","March 31, 2006","SASKATOON",148,NA,NA,135,1.0962962962963,0,0.0740740740740741
"463","2006","1700","S7M","March 31, 2006","SASKATOON",14,NA,NA,14,1,0,0
"464","2006","1700","S7N","March 31, 2006","SASKATOON",25,NA,NA,21,1.19047619047619,0,0
"465","2006","1700","S7T","March 31, 2006","SASKATOON",270,NA,NA,192,1.40625,0,0
"466","2006","1700","nan","March 31, 2006","SASKATOON",916,NA,NA,629,1.45627980922099,0,0.0445151033386327
"467","2006","2410","V0N","September 30, 2006","VANCOUVER",27,NA,NA,27,1,0,-0.0740740740740741
"468","2006","2410","V1M","March 31, 2006","VANCOUVER",43,NA,NA,31,1.38709677419355,0,0.32258064516129
"469","2006","2410","V2X","September 30, 2006","VANCOUVER",126,NA,NA,27,4.66666666666667,0.148148148148148,0.185185185185185
"470","2006","2410","V2Y","June 30, 2006","VANCOUVER",4,NA,NA,4,1,0,0
"471","2006","2410","V2Z","March 31, 2006","VANCOUVER",18,NA,NA,18,1,0,0.388888888888889
"472","2006","2410","V3A","March 31, 2006","VANCOUVER",96,NA,NA,12,8,1,0.166666666666667
"473","2006","2410","V3B","March 31, 2006","VANCOUVER",23,NA,NA,14,1.64285714285714,1.14285714285714,0.5
"474","2006","2410","V3C","June 30, 2006","VANCOUVER",217,NA,NA,35,6.2,0.628571428571429,0.542857142857143
"475","2006","2410","V3E","June 30, 2006","VANCOUVER",13,NA,NA,11,1.18181818181818,0.363636363636364,0.545454545454545
"476","2006","2410","V3H","March 31, 2006","VANCOUVER",324,NA,NA,120,2.7,0.216666666666667,1.26666666666667
"477","2006","2410","V3J","March 31, 2006","VANCOUVER",112,NA,NA,32,3.5,0.9375,0.46875
"478","2006","2410","V3K","March 31, 2006","VANCOUVER",354,NA,NA,29,12.2068965517241,2,1.58620689655172
"479","2006","2410","V3L","March 31, 2006","VANCOUVER",360,NA,NA,21,17.1428571428571,3.80952380952381,1.9047619047619
"480","2006","2410","V3M","March 31, 2006","VANCOUVER",499,NA,NA,89,5.60674157303371,0.97752808988764,1.73033707865169
"481","2006","2410","V3N","March 31, 2006","VANCOUVER",166,NA,NA,46,3.60869565217391,0.282608695652174,0.108695652173913
"482","2006","2410","V3R","March 31, 2006","VANCOUVER",255,NA,NA,62,4.11290322580645,0.129032258064516,1.06451612903226
"483","2006","2410","V3S","March 31, 2006","VANCOUVER",799,NA,NA,739,1.08119079837618,0.0054127198917456,0.890392422192152
"484","2006","2410","V3T","March 31, 2006","VANCOUVER",523,NA,NA,30,17.4333333333333,1.46666666666667,0.7
"485","2006","2410","V3V","March 31, 2006","VANCOUVER",130,NA,NA,117,1.11111111111111,0,0.58974358974359
"486","2006","2410","V3W","March 31, 2006","VANCOUVER",150,NA,NA,90,1.66666666666667,0,0.577777777777778
"487","2006","2410","V3X","June 30, 2006","VANCOUVER",28,NA,NA,28,1,0,0.428571428571429
"488","2006","2410","V3Y","March 31, 2006","VANCOUVER",296,NA,NA,30,9.86666666666667,0.333333333333333,0.5
"489","2006","2410","V4A","March 31, 2006","VANCOUVER",182,NA,NA,65,2.8,0.184615384615385,0.507692307692308
"490","2006","2410","V4B","March 31, 2006","VANCOUVER",22,NA,NA,15,1.46666666666667,0.933333333333333,1.2
"491","2006","2410","V4C","June 30, 2006","VANCOUVER",32,NA,NA,32,1,0,0.09375
"492","2006","2410","V4E","September 30, 2006","VANCOUVER",2,NA,NA,2,1,0,3
"493","2006","2410","V4K","March 31, 2006","VANCOUVER",74,NA,NA,51,1.45098039215686,0.0392156862745098,0.725490196078431
"494","2006","2410","V4L","September 30, 2006","VANCOUVER",52,NA,NA,5,10.4,0.6,0.8
"495","2006","2410","V4M","June 30, 2006","VANCOUVER",26,NA,NA,26,1,0,0.192307692307692
"496","2006","2410","V4N","March 31, 2006","VANCOUVER",438,NA,NA,256,1.7109375,0.046875,0.56640625
"497","2006","2410","V4R","June 30, 2006","VANCOUVER",1,NA,NA,1,1,0,0
"498","2006","2410","V4W","March 31, 2006","VANCOUVER",67,NA,NA,63,1.06349206349206,0,0.158730158730159
"499","2006","2410","V5A","March 31, 2006","VANCOUVER",149,NA,NA,47,3.17021276595745,1.27659574468085,0.702127659574468
"500","2006","2410","V5B","March 31, 2006","VANCOUVER",42,NA,NA,32,1.3125,0.1875,0.5
"501","2006","2410","V5C","June 30, 2006","VANCOUVER",75,NA,NA,34,2.20588235294118,0.117647058823529,0.147058823529412
"502","2006","2410","V5E","March 31, 2006","VANCOUVER",241,NA,NA,25,9.64,1.16,0.48
