"ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","reference_period_qq","ref_qq","population","starts_per_10kpop"
"1999","1490",1,3,"September 30, 1999","REGINA",4,NA,NA,4,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",199378.229,0.200623710024027
"1999","1060",2,3,"December 31, 1999","MONTRÉAL",28,NA,NA,14,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",3592721.83,0.0779353407385843
"1999","2680",1,3,"September 30, 1999","WINNIPEG",52,NA,NA,52,1,0,0.653846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",692120.877,0.751313848895791
"1999","1060",2,1,"September 30, 1999","MONTRÉAL",700,NA,NA,350,2,0,0.940860215053763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",3592721.83,1.94838351846461
"1999","1060",4,3,"December 31, 1999","MONTRÉAL",625,NA,NA,125,5,0.048,1.20754716981132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",3592721.83,1.73962814148626
"1999","1700",4,0,"September 30, 1999","SASKATOON",7,NA,NA,2,3.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",232000.601,0.301723356311478
"1999","1400",5,2,"December 31, 1999","QUÉBEC",281,NA,NA,46,6.10869565217391,0,0.434782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",700541.788,4.01118112885509
"1999","2270",1,1,"March 31, 1999","TORONTO",15519,NA,NA,15519,1,0,0.659897820604022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",4742345.3,32.7243146972027
"1999","1060",2,2,"September 30, 1999","MONTRÉAL",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",3592721.83,0.011133620105512
"1999","2440",5,2,"December 31, 1999","VICTORIA",45,NA,NA,1,45,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",321445.882,1.39992460690475
"1999","2680",2,3,"September 30, 1999","WINNIPEG",42,NA,NA,21,2,0,1.04761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",692120.877,0.606830416415831
"1999","0140",2,3,"December 31, 1999","CALGARY",334,NA,NA,167,2,0,0.796407185628742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",949842.56,3.51637222909868
"1999","0610",2,1,"June 30, 1999","HAMILTON",142,NA,NA,71,2,0,0.157142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",674016.069,2.10677469768158
"1999","0340",5,3,"September 30, 1999","EDMONTON",1201,NA,NA,22,54.5909090909091,0,2.54545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",946094.383,12.6942937362308
"1999","1060",5,3,"March 31, 1999",NA,2566,NA,NA,352,7.28977272727273,0.173295454545455,1.48704663212435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",3592721.83,7.14221729768597
"1999","1700",1,2,"September 30, 1999","SASKATOON",1,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",232000.601,0.0431033366159254
"1999","0140",5,2,"March 31, 1999","CALGARY",234,NA,NA,4,58.5,2.75,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",949842.56,2.46356617248231
"1999","1060",4,1,"September 30, 1999","MONTRÉAL",197,NA,NA,50,3.94,0.04,2.16129032258065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",3592721.83,0.548330790196468
"1999","2410",5,1,"June 30, 1999","VANCOUVER",88,NA,NA,44,2,2.02272727272727,0.386363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",2037155.74,0.431974827805752
"1999","0140",4,1,"June 30, 1999","CALGARY",20,NA,NA,6,3.33333333333333,0,1.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",949842.56,0.210561211323274
"1999","2270",2,2,"September 30, 1999","TORONTO",4,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",4742345.3,0.00843464519549009
"1999","0340",1,3,"June 30, 1999","EDMONTON",38,NA,NA,38,1,0,1.70967741935484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",946094.383,0.401651258931531
"1999","2680",2,1,"December 31, 1999","WINNIPEG",6,NA,NA,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",692120.877,0.0866900594879758
"1999","0580",2,1,"June 30, 1999","HALIFAX",122,NA,NA,61,2,0,0.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",365659.113,3.33644084511029
"1999","1490",2,1,"September 30, 1999","REGINA",6,NA,NA,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",199378.229,0.30093556503604
"1999","2680",5,2,"June 30, 1999","WINNIPEG",304,NA,NA,3,101.333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",692120.877,4.39229634739078
"1999","1060",1,1,"March 31, 1999","MONTRÉAL",6522,NA,NA,6522,1,0,0.475896860986547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",3592721.83,18.1533675820374
"1999","1265",1,0,"September 30, 1999",NA,9,NA,NA,9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",801690.6723,0.112262750596556
"1999","1265",2,1,"December 31, 1999",NA,247,NA,NA,124,1.99193548387097,0,0.362903225806452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",801690.6723,3.0809888219277
"1999","0340",5,1,"September 30, 1999","EDMONTON",5,NA,NA,1,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",946094.383,0.052848849859412
"1999","0140",1,3,"December 31, 1999","CALGARY",29,NA,NA,29,1,0,1.03448275862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",949842.56,0.305313756418748
"1999","1265",5,1,"September 30, 1999","OTTAWA",44,NA,NA,8,5.5,0,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",801690.6723,0.548840114027606
"1999","1490",1,0,"June 30, 1999","REGINA",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",199378.229,0.0501559275060067
"1999","2270",4,2,"September 30, 1999","TORONTO",60,NA,NA,16,3.75,0.0625,2.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",4742345.3,0.126519677932351
"1999","2270",1,3,"June 30, 1999","TORONTO",13,NA,NA,13,1,0,1.76923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",4742345.3,0.0274125968853428
"1999","1700",5,0,"June 30, 1999","SASKATOON",8,NA,NA,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",232000.601,0.344826692927403
"1999","2440",5,1,"September 30, 1999","VICTORIA",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",321445.882,0.0622188714179888
"1999","0340",2,1,"September 30, 1999","EDMONTON",110,NA,NA,55,2,0,1.07272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",946094.383,1.16267469690706
"1999","0610",4,1,"June 30, 1999",NA,354,NA,NA,64,5.53125,0,1.29411764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",674016.069,5.25210030267097
"1999","2440",2,1,"June 30, 1999","VICTORIA",56,NA,NA,32,1.75,0,0.78125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",321445.882,1.74212839970369
"1999","2270",1,0,"September 30, 1999","TORONTO",3,NA,NA,3,1,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",4742345.3,0.00632598389661757
"1999","0610",4,3,"June 30, 1999",NA,524,NA,NA,97,5.4020618556701,0,0.891566265060241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",674016.069,7.77429536327568
"1999","1490",4,1,"September 30, 1999","REGINA",5,NA,NA,1,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",199378.229,0.250779637530033
"1999","2270",5,3,"December 31, 1999","TORONTO",8270,NA,NA,75,110.266666666667,3.30666666666667,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",4742345.3,17.4386289416758
"1999","0340",4,3,"December 31, 1999","EDMONTON",184,NA,NA,43,4.27906976744186,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",946094.383,1.94483767482636
"1999","1265",5,3,"March 31, 1999",NA,126,NA,NA,5,25.2,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",801690.6723,1.57167850835178
"1999","1490",5,3,"March 31, 1999","REGINA",149,NA,NA,8,18.625,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",199378.229,7.473233198395
"1999","1700",2,3,"September 30, 1999","SASKATOON",52,NA,NA,26,2,0,1.26315789473684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",232000.601,2.24137350402812
"1999","2410",1,3,"June 30, 1999","VANCOUVER",7,NA,NA,7,1,0,1.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",2037155.74,0.034361634030003
"1999","1700",4,3,"December 31, 1999","SASKATOON",52,NA,NA,13,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",232000.601,2.24137350402812
"1999","2270",4,3,"September 30, 1999","TORONTO",2068,NA,NA,286,7.23076923076923,0.297202797202797,0.647058823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",4742345.3,4.36071156606838
"1999","0340",4,4,"December 31, 1999","EDMONTON",4,NA,NA,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",946094.383,0.0422790798875296
"1999","1265",4,2,"September 30, 1999",NA,10,NA,NA,2,5,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",801690.6723,0.124736389551729
"1999","0340",2,3,"March 31, 1999","EDMONTON",322,NA,NA,161,2,0,1.76923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",946094.383,3.40346593094613
"1999","0340",4,1,"June 30, 1999","EDMONTON",44,NA,NA,12,3.66666666666667,0,0.555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",946094.383,0.465069878762825
"1999","1265",4,3,"December 31, 1999",NA,12,NA,NA,1,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",801690.6723,0.149683667462074
"1999","2270",4,1,"March 31, 1999","TORONTO",3633,NA,NA,545,6.66605504587156,0.260550458715596,0.923694779116466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",4742345.3,7.66076649880387
"1999","2410",5,3,"March 31, 1999","VANCOUVER",2700,NA,NA,51,52.9411764705882,5.33333333333333,1.6078431372549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",2037155.74,13.2537731258583
"1999","1400",4,1,"June 30, 1999",NA,53,NA,NA,13,4.07692307692308,0,1.30769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999-4","4",700541.788,0.756557294766262
"2000","2270",1,3,"September 30, 2000","TORONTO",51,NA,NA,51,1,0,1.96078431372549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",4867120.12,0.104784757192309
"2000","2440",4,1,"September 30, 2000","VICTORIA",13,NA,NA,1,13,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",325388.316,0.399522642970376
"2000","1265",4,1,"June 30, 2000",NA,1316,NA,NA,266,4.94736842105263,0,0.421052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",819884.9878,16.0510317859487
"2000","0610",1,1,"March 31, 2000","HAMILTON",1865,NA,NA,1865,1,0,0.293637846655791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",687808.674,27.115098580452
"2000","2440",2,3,"September 30, 2000","VICTORIA",5,NA,NA,3,1.66666666666667,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",325388.316,0.153662554988606
"2000","2410",5,4,"December 31, 2000","VANCOUVER",10,NA,NA,2,5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",2071193.06,0.0482813514255402
"2000","2680",2,1,"June 30, 2000","WINNIPEG",2,NA,NA,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",695482.826,0.0287570005359126
"2000","1700",2,1,"December 31, 2000","SASKATOON",48,NA,NA,24,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",232228.601,2.06692887066051
"2000","1700",2,0,"September 30, 2000","SASKATOON",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",232228.601,0.0861220362775212
"2000","2410",5,3,"December 31, 2000","VANCOUVER",2152,NA,NA,39,55.1794871794872,7.51282051282051,1.97435897435897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",2071193.06,10.3901468267763
"2000","1490",4,3,"March 31, 2000","REGINA",32,NA,NA,5,6.4,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",198013.721,1.6160496271872
"2000","2410",4,3,"June 30, 2000","VANCOUVER",1100,NA,NA,226,4.86725663716814,0.65929203539823,1.15929203539823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",2071193.06,5.31094865680942
"2000","2440",4,3,"June 30, 2000","VICTORIA",63,NA,NA,15,4.2,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",325388.316,1.93614819285644
"2000","2440",5,3,"December 31, 2000","VICTORIA",169,NA,NA,10,16.9,0,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",325388.316,5.19379435861489
"2000","1265",5,2,"June 30, 2000","OTTAWA",503,NA,NA,5,100.6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",819884.9878,6.13500683003968
"2000","0580",2,1,"December 31, 2000","HALIFAX",108,NA,NA,54,2,0,0.480769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",368750.313,2.92881107330748
"2000","1400",4,3,"March 31, 2000","QUÉBEC",31,NA,NA,1,31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",704721.981,0.43988978399696
"2000","0340",1,1,"March 31, 2000","EDMONTON",4047,NA,NA,4047,1,0,0.223733003708282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",959720.911,42.1685091323388
"2000","0340",2,1,"December 31, 2000","EDMONTON",144,NA,NA,72,2,0,1.50704225352113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",959720.911,1.50043620337455
"2000","0580",1,2,"June 30, 2000","HALIFAX",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",368750.313,0.0271186210491434
"2000","2410",1,0,"December 31, 2000","VANCOUVER",4,NA,NA,4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",2071193.06,0.0193125405702161
"2000","0580",1,1,"March 31, 2000","HALIFAX",1371,NA,NA,1371,1,0,0.564160971905847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",368750.313,37.1796294583755
"2000","1400",5,3,"June 30, 2000",NA,81,NA,NA,11,7.36363636363636,0,2.63636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",704721.981,1.14938943560496
"2000","2410",5,2,"September 30, 2000","VANCOUVER",1125,NA,NA,19,59.2105263157895,4.94736842105263,1.52631578947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",2071193.06,5.43165203537327
"2000","2440",4,2,"June 30, 2000","VICTORIA",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",325388.316,0.0307325109977213
"2000","1060",5,1,"June 30, 2000","MONTRÉAL",25,NA,NA,4,6.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",3627104.42,0.0689255039423431
"2000","1265",1,1,"March 31, 2000","OTTAWA",3492,NA,NA,3492,1,0,0.287227949599084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",819884.9878,42.591339663019
"2000","2270",4,0,"March 31, 2000","TORONTO",24,NA,NA,3,8,0,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",4867120.12,0.0493104739728511
"2000","2410",2,1,"March 31, 2000","VANCOUVER",358,NA,NA,180,1.98888888888889,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",2071193.06,1.72847238103434
"2000","0580",5,1,"December 31, 2000","HALIFAX",3,NA,NA,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",368750.313,0.0813558631474301
"2000","2680",4,3,"December 31, 2000","WINNIPEG",19,NA,NA,4,4.75,0,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",695482.826,0.27319150509117
"2000","0610",4,1,"June 30, 2000",NA,419,NA,NA,71,5.90140845070423,0,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",687808.674,6.09181035131872
"2000","1265",2,1,"September 30, 2000",NA,396,NA,NA,198,2,0,0.161616161616162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",819884.9878,4.82994573498154
"2000","0610",2,1,"March 31, 2000",NA,128,NA,NA,64,2,0,1.71794871794872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",687808.674,1.86098263715703
"2000","1265",5,1,"December 31, 2000",NA,39,NA,NA,5,7.8,0,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",819884.9878,0.475676473899697
"2000","2440",5,2,"December 31, 2000","VICTORIA",19,NA,NA,3,6.33333333333333,0.666666666666667,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",325388.316,0.583917708956704
"2000","1700",2,3,"December 31, 2000","SASKATOON",28,NA,NA,14,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",232228.601,1.2057085078853
"2000","0140",5,1,"September 30, 2000","CALGARY",12,NA,NA,2,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",974556.104,0.123132982808756
"2000","1060",2,1,"September 30, 2000","MONTRÉAL",587,NA,NA,294,1.99659863945578,0,1.34375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",3627104.42,1.61837083256622
"2000","1490",2,2,"September 30, 2000","REGINA",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",198013.721,0.1010031016992
"2000","2440",2,1,"March 31, 2000","VICTORIA",53,NA,NA,28,1.89285714285714,0,1.82142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",325388.316,1.62882308287923
"2000","1060",4,1,"March 31, 2000","MONTRÉAL",139,NA,NA,38,3.65789473684211,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",3627104.42,0.383225801919428
"2000","0610",1,3,"September 30, 2000",NA,19,NA,NA,19,1,0,0.0526315789473684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",687808.674,0.276239610202997
"2000","0140",2,1,"March 31, 2000","CALGARY",328,NA,NA,164,2,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",974556.104,3.36563486343932
"2000","1490",2,1,"December 31, 2000","REGINA",6,NA,NA,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",198013.721,0.3030093050976
"2000","1265",4,2,"June 30, 2000","OTTAWA",4,NA,NA,1,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",819884.9878,0.0487873306563792
"2000","2270",4,3,"September 30, 2000","TORONTO",1402,NA,NA,227,6.17621145374449,0,1.2877358490566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",4867120.12,2.88055352124739
"2000","1060",1,1,"March 31, 2000","MONTRÉAL",6800,NA,NA,6800,1,0,1.34437086092715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",3627104.42,18.7477370723173
"2000","2440",1,2,"September 30, 2000",NA,6,NA,NA,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",325388.316,0.184395065986328
"2000","0140",1,2,"September 30, 2000","CALGARY",4,NA,NA,4,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",974556.104,0.0410443276029186
"2000","2270",4,2,"December 31, 2000","TORONTO",142,NA,NA,22,6.45454545454545,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",4867120.12,0.291753637672702
"2000","2680",4,1,"June 30, 2000","WINNIPEG",8,NA,NA,2,4,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",695482.826,0.11502800214365
"2000","1060",4,3,"March 31, 2000","MONTRÉAL",607,NA,NA,133,4.56390977443609,0,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",3627104.42,1.67351123572009
"2000","2440",2,2,"March 31, 2000",NA,13,NA,NA,12,1.08333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",325388.316,0.399522642970376
"2000","2270",1,1,"September 30, 2000","TORONTO",17068,NA,NA,17068,1,0,0.858328285887341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",4867120.12,35.067965407026
"2000","2440",5,1,"June 30, 2000","VICTORIA",5,NA,NA,1,5,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",325388.316,0.153662554988606
"2000","2680",2,3,"June 30, 2000","WINNIPEG",12,NA,NA,6,2,0,8.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",695482.826,0.172542003215476
"2000","0610",5,2,"September 30, 2000",NA,15,NA,NA,1,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",687808.674,0.218083902791839
"2000","2410",1,1,"March 31, 2000","VANCOUVER",3086,NA,NA,3086,1,0,0.519442644199611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",2071193.06,14.8996250499217
"2000","1060",5,2,"December 31, 2000","MONTRÉAL",1666,NA,NA,111,15.009009009009,0,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",3627104.42,4.59319558271774
"2000","1700",5,1,"September 30, 2000","SASKATOON",8,NA,NA,1,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",232228.601,0.344488145110085
"2000","1400",1,1,"June 30, 2000","QUÉBEC",1262,NA,NA,1262,1,0,0.177830940988836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",704721.981,17.9077712065859
"2000","2410",4,2,"March 31, 2000","VANCOUVER",9,NA,NA,1,9,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",2071193.06,0.0434532162829862
"2000","1400",5,1,"September 30, 2000","QUÉBEC",24,NA,NA,12,2,0,0.416666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",704721.981,0.34055983277184
"2000","0140",2,2,"December 31, 2000","CALGARY",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",974556.104,0.0205221638014593
"2000","1700",4,3,"December 31, 2000","SASKATOON",122,NA,NA,31,3.93548387096774,0,0.516129032258065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",232228.601,5.25344421292879
"2000","2680",5,2,"September 30, 2000","WINNIPEG",66,NA,NA,1,66,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",695482.826,0.948981017685115
"2000","0140",1,3,"December 31, 2000","CALGARY",8,NA,NA,8,1,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",974556.104,0.0820886552058372
"2000","2410",1,2,"June 30, 2000",NA,7,NA,NA,7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",2071193.06,0.0337969459978782
"2000","0580",4,3,"September 30, 2000","HALIFAX",4,NA,NA,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",368750.313,0.108474484196573
"2000","2410",4,4,"December 31, 2000","VANCOUVER",19,NA,NA,3,6.33333333333333,0,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",2071193.06,0.0917345677085264
"2000","1700",4,1,"December 31, 2000","SASKATOON",4,NA,NA,1,4,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",232228.601,0.172244072555042
"2000","1700",1,3,"June 30, 2000","SASKATOON",34,NA,NA,34,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",232228.601,1.46407461671786
"2000","2410",2,3,"December 31, 2000","VANCOUVER",134,NA,NA,67,2,0,3.17910447761194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",2071193.06,0.646970109102239
"2000","0340",1,3,"March 31, 2000","EDMONTON",25,NA,NA,25,1,0,3.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000-4","4",959720.911,0.260492396419192
