"ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price"
"2011","1060","H9S",1,1,"September 30, 2011","MONTRÉAL",10,NA,NA,10,1,0,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","J4T",5,1,"June 30, 2011","MONTRÉAL",2,NA,NA,1,2,2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G2N",2,1,"September 30, 2011","QUÉBEC",12,NA,NA,6,2,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G3J",4,1,"December 31, 2011","QUÉBEC",35,NA,NA,6,5.83333333333333,0,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","0580","B3P",1,1,"December 31, 2011","HALIFAX",36,NA,NA,36,1,0,6.76470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","H4A",5,1,"September 30, 2011","MONTRÉAL",4,NA,NA,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","J5Z",5,3,"March 31, 2011","MONTRÉAL",135,NA,NA,9,15,0.333333333333333,5.44444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1265","K4K",1,1,"December 31, 2011","OTTAWA",123,NA,NA,123,1,0,6.06542056074766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","0140","T4C",4,3,"June 30, 2011","CALGARY",54,NA,NA,12,4.5,0,9.41666666666667,NA,NA,9,40,NA,49,120.224489795918,1294.08438571429,331522.591836735,251700,643300
"2011","1060","H1G",2,1,"December 31, 2011","MONTRÉAL",2,NA,NA,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","H7H",1,1,"September 30, 2011","MONTRÉAL",69,NA,NA,69,1,0,4.8448275862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","J4N",1,1,"December 31, 2011","MONTRÉAL",2,NA,NA,2,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1265","K2S",1,1,"June 30, 2011","OTTAWA",15,NA,NA,15,1,0,7.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G2B",2,1,"December 31, 2011","QUÉBEC",6,NA,NA,3,2,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G2M",5,1,"December 31, 2011","QUÉBEC",4,NA,NA,2,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","L5J",4,1,"December 31, 2011","TORONTO",23,NA,NA,6,3.83333333333333,0,14,NA,NA,NA,20,NA,20,0,0,465450,459900,484900
"2011","2270","L7K",1,1,"June 30, 2011","TORONTO",41,NA,NA,41,1,0,8.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","nan",1,3,"March 31, 2011","TORONTO",19,NA,NA,19,1,0,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V7W",1,1,"June 30, 2011","VANCOUVER",5,NA,NA,5,1,0,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","H4E",5,3,"December 31, 2011","MONTRÉAL",47,NA,NA,9,5.22222222222222,2,8.44444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","H7X",5,2,"March 31, 2011","MONTRÉAL",6,NA,NA,1,6,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G0R",5,2,"December 31, 2011","QUÉBEC",125,NA,NA,7,17.8571428571429,0,4.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G1E",2,1,"September 30, 2011","QUÉBEC",22,NA,NA,11,2,0,5.18181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G6W",5,1,"September 30, 2011","QUÉBEC",2,NA,NA,1,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","M9N",5,2,"September 30, 2011","TORONTO",20,NA,NA,3,6.66666666666667,0,16.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V4R",4,3,"September 30, 2011","VANCOUVER",60,NA,NA,14,4.28571428571429,0,11.2857142857143,NA,NA,12,9,NA,21,0,0,321576.19047619,266900,399900
"2011","1060","H8R",5,1,"March 31, 2011","MONTRÉAL",2,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1265","K1Y",5,2,"March 31, 2011","OTTAWA",2,NA,NA,1,2,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1265","K2A",1,1,"September 30, 2011","OTTAWA",6,NA,NA,6,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1265","K2E",4,1,"December 31, 2011","OTTAWA",28,NA,NA,2,14,0,13.5,NA,NA,14,NA,NA,14,0,0,280042.857142857,278900,282900
"2011","1400","G2K",4,1,"September 30, 2011","QUÉBEC",57,NA,NA,12,4.75,0.333333333333333,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G3A",4,2,"June 30, 2011","QUÉBEC",3,NA,NA,1,3,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G3N",5,3,"September 30, 2011","QUÉBEC",8,NA,NA,2,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1490","S2V",1,1,"December 31, 2011","REGINA",2,NA,NA,2,1,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1700","S0L",1,1,"September 30, 2011","SASKATOON",8,NA,NA,8,1,0,5.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","L9W",1,1,"December 31, 2011","TORONTO",32,NA,NA,32,1,0,9.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V5G",5,3,"March 31, 2011","VANCOUVER",214,NA,NA,1,214,29,22,NA,26,184,4,NA,214,40.3971962616822,434.831380841121,453072.897196262,338900,495900
"2011","2410","V6R",1,2,"March 31, 2011","VANCOUVER",13,NA,NA,13,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V6Y",2,1,"March 31, 2011","VANCOUVER",2,NA,NA,1,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V6Y",5,3,"September 30, 2011","VANCOUVER",63,NA,NA,1,63,4,14,NA,28,26,3,NA,57,72.3333333333333,778.588766666667,375785.596491228,320145,503863
"2011","2410","V7A",5,1,"March 31, 2011","VANCOUVER",54,NA,NA,27,2,2,14.7407407407407,NA,NA,NA,NA,1,1,408,4391.6712,1880000,1880000,1880000
"2011","0610","nan",2,1,"March 31, 2011","HAMILTON",64,NA,NA,32,2,0,8.58064516129032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","H1T",5,3,"June 30, 2011","MONTRÉAL",202,NA,NA,3,67.3333333333333,1,11.3333333333333,NA,4,24,NA,NA,28,74.6785714285714,803.832675,190400,152900,214900
"2011","1060","J7Y",2,1,"June 30, 2011","MONTRÉAL",2,NA,NA,1,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G3G",1,1,"September 30, 2011","QUÉBEC",4,NA,NA,4,1,0,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V3X",5,2,"March 31, 2011","VANCOUVER",7,NA,NA,7,1,2,8.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2440","V9B",1,3,"September 30, 2011","VICTORIA",1,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","J4Z",5,2,"September 30, 2011","MONTRÉAL",4,NA,NA,2,2,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1265","K1R",5,3,"March 31, 2011","OTTAWA",199,NA,NA,2,99.5,0,17,6,93,100,NA,NA,199,82.8542713567839,891.835091457287,336652.16080402,187000,706000
"2011","1400","G1G",1,1,"September 30, 2011","QUÉBEC",2,NA,NA,2,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G2C",1,1,"June 30, 2011","QUÉBEC",11,NA,NA,11,1,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G2E",1,1,"December 31, 2011","QUÉBEC",8,NA,NA,8,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G6V",5,1,"December 31, 2011","QUÉBEC",8,NA,NA,4,2,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G6X",1,1,"December 31, 2011","QUÉBEC",3,NA,NA,3,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","L5W",1,1,"September 30, 2011","TORONTO",1,NA,NA,1,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","L7G",2,1,"December 31, 2011","TORONTO",2,NA,NA,1,2,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","M1L",1,1,"September 30, 2011","TORONTO",7,NA,NA,7,1,0,4.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V3E",5,3,"September 30, 2011","VANCOUVER",72,NA,NA,1,72,4,9,1,8,59,4,NA,72,82,882.6398,324884.583333333,220395,451395
"2011","0340","T5G",2,1,"December 31, 2011","EDMONTON",14,NA,NA,7,2,0,10.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","0610","N1R",1,1,"December 31, 2011","HAMILTON",10,NA,NA,10,1,0,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","H2J",5,3,"December 31, 2011","MONTRÉAL",133,NA,NA,4,33.25,3.25,12.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","J6W",5,2,"September 30, 2011","MONTRÉAL",6,NA,NA,2,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1490","S4S",4,3,"June 30, 2011","REGINA",12,NA,NA,3,4,0,20,NA,NA,12,NA,NA,12,179,1926.7381,488487.916666667,480795,498900
"2011","2270","L5B",1,1,"September 30, 2011","TORONTO",15,NA,NA,15,1,0,11.1333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V3N",2,1,"December 31, 2011","VANCOUVER",6,NA,NA,3,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V6A",2,1,"June 30, 2011","VANCOUVER",2,NA,NA,1,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2440","V8W",1,1,"September 30, 2011","VICTORIA",1,NA,NA,1,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2680","R0H",1,1,"June 30, 2011","WINNIPEG",5,NA,NA,5,1,0,7.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","0340","T5M",1,1,"March 31, 2011","EDMONTON",4,NA,NA,4,1,0,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","0580","B2Y",1,1,"December 31, 2011","HALIFAX",4,NA,NA,4,1,0,11.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","0610","nan",4,1,"December 31, 2011","HAMILTON",230,NA,NA,37,6.21621621621622,0,8.43243243243243,NA,NA,NA,33,NA,33,27.6363636363636,297.475054545454,256872.212121212,213990,347990
"2011","1060","H1Y",5,2,"March 31, 2011","MONTRÉAL",6,NA,NA,1,6,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1265","K1C",5,3,"March 31, 2011","OTTAWA",12,NA,NA,1,12,0,15,NA,NA,12,NA,NA,12,104.333333333333,1123.03356666667,240733.333333333,224900,264900
"2011","2270","L7C",4,1,"September 30, 2011","TORONTO",55,NA,NA,11,5,0,5.72727272727273,NA,NA,NA,30,NA,30,21.1,227.11829,341656.666666667,319990,370990
"2011","2270","M9M",1,1,"September 30, 2011","TORONTO",6,NA,NA,6,1,0,50.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V6S",5,1,"September 30, 2011","VANCOUVER",4,NA,NA,2,2,0,13.5,NA,NA,2,NA,NA,2,0,0,2088000,2088000,2088000
"2011","0580","B2Z",1,1,"June 30, 2011","HALIFAX",39,NA,NA,39,1,0,11.3846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","H7L",5,2,"March 31, 2011","MONTRÉAL",3,NA,NA,1,3,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","H8S",1,1,"March 31, 2011","MONTRÉAL",1,NA,NA,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G3B",5,2,"December 31, 2011","QUÉBEC",33,NA,NA,1,33,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1490","S4R",1,1,"September 30, 2011","REGINA",23,NA,NA,23,1,0,9.45454545454546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","M9C",1,1,"December 31, 2011","TORONTO",3,NA,NA,3,1,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","M9R",1,1,"September 30, 2011","TORONTO",1,NA,NA,1,1,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V6J",5,3,"March 31, 2011","VANCOUVER",3,NA,NA,1,3,5,25,NA,NA,3,NA,NA,3,0,0,741566.666666667,715900,758900
"2011","2440","V9B",2,2,"September 30, 2011","VICTORIA",2,NA,NA,1,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","J3H",2,1,"September 30, 2011","MONTRÉAL",12,NA,NA,6,2,0,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","J7K",5,2,"June 30, 2011","MONTRÉAL",61,NA,NA,11,5.54545454545455,0,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1265","K4R",1,1,"June 30, 2011","OTTAWA",17,NA,NA,17,1,0,4.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","L4S",1,1,"December 31, 2011","TORONTO",117,NA,NA,117,1,0,8.38793103448276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","L9T",2,1,"June 30, 2011","TORONTO",4,NA,NA,2,2,0,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V3J",2,1,"December 31, 2011","VANCOUVER",18,NA,NA,9,2,0,6.11111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","nan",5,3,"September 30, 2011","VANCOUVER",1659,NA,NA,15,110.6,11.7333333333333,16.4,75,634,799,55,NA,1563,28.5419065898912,307.22222834293,521072.805502239,159900,3795000
"2011","0140","T2B",1,1,"June 30, 2011","CALGARY",9,NA,NA,9,1,0,8.55555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","0340","T5N",2,1,"June 30, 2011","EDMONTON",4,NA,NA,2,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","0340","nan",4,1,"September 30, 2011","EDMONTON",98,NA,NA,29,3.37931034482759,0,12.2962962962963,NA,NA,21,66,NA,87,95.5862068965517,1028.88037241379,331459.287356322,211313,779700
"2011","1060","H9J",2,1,"June 30, 2011","MONTRÉAL",2,NA,NA,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1265","K2B",4,1,"June 30, 2011","OTTAWA",5,NA,NA,1,5,0,6,NA,NA,NA,3,NA,3,171,1840.6269,407000,401000,415000
"2011","2270","L6K",4,3,"December 31, 2011","TORONTO",12,NA,NA,3,4,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","L9W",2,1,"March 31, 2011","TORONTO",2,NA,NA,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V3R",1,1,"September 30, 2011","VANCOUVER",50,NA,NA,50,1,0,6.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2440","V8V",1,1,"September 30, 2011","VICTORIA",3,NA,NA,3,1,0,8.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2680","R2H",5,3,"September 30, 2011","WINNIPEG",62,NA,NA,1,62,4,19,NA,39,23,NA,NA,62,101.516129032258,1092.70946129032,251329.725806452,163386,385171
"2011","0140","T3A",1,1,"December 31, 2011","CALGARY",36,NA,NA,36,1,0,5.48387096774194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","H9A",5,3,"December 31, 2011","MONTRÉAL",37,NA,NA,1,37,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G2E",5,3,"September 30, 2011","QUÉBEC",20,NA,NA,2,10,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G3E",5,3,"June 30, 2011","QUÉBEC",10,NA,NA,2,5,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G3J",2,1,"December 31, 2011","QUÉBEC",44,NA,NA,22,2,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","L6Y",4,3,"June 30, 2011","TORONTO",138,NA,NA,22,6.27272727272727,0,10.5909090909091,NA,NA,NA,56,NA,56,158.928571428571,1710.69125,315904.464285714,294900,346990
"2011","2270","L7C",2,1,"March 31, 2011","TORONTO",30,NA,NA,15,2,0,6.13333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","M2L",1,1,"June 30, 2011","TORONTO",4,NA,NA,4,1,0,17.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","M5T",1,1,"June 30, 2011","TORONTO",1,NA,NA,1,1,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","0340","nan",4,3,"March 31, 2011","EDMONTON",512,NA,NA,94,5.4468085106383,0,16.7142857142857,NA,NA,161,346,1,508,106.494094488189,1146.29178366142,298022.251968504,169900,758000
"2011","0610","L9A",4,1,"December 31, 2011","HAMILTON",22,NA,NA,4,5.5,0,15.5,NA,NA,NA,20,NA,20,0,0,243976.5,225900,261990
"2011","1060","H1S",1,1,"March 31, 2011","MONTRÉAL",1,NA,NA,1,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","H7A",2,1,"September 30, 2011","MONTRÉAL",4,NA,NA,2,2,0,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","J4X",1,1,"September 30, 2011","MONTRÉAL",2,NA,NA,2,1,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","L5B",4,1,"September 30, 2011","TORONTO",13,NA,NA,2,6.5,0,6,NA,NA,NA,13,NA,13,0,0,572976.923076923,569900,579900
"2011","2410","V4C",4,3,"March 31, 2011","VANCOUVER",96,NA,NA,24,4,0,6.16666666666667,NA,NA,NA,38,58,96,161.333333333333,1736.57586666667,470172.395833333,380000,641893
"2011","2680","R2N",5,3,"December 31, 2011","WINNIPEG",68,NA,NA,2,34,1.5,11.5,NA,NA,57,2,NA,59,0,0,238318.169491525,199900,270000
"2011","2680","nan",2,3,"December 31, 2011","WINNIPEG",2,NA,NA,1,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","0140","T2C",4,3,"March 31, 2011","CALGARY",72,NA,NA,11,6.54545454545455,0,9,NA,NA,33,9,NA,42,121.380952380952,1306.53243333333,321723.857142857,203272,519645
"2011","0140","nan",5,3,"March 31, 2011","CALGARY",320,NA,NA,11,29.0909090909091,1.90909090909091,13.7272727272727,NA,77,144,3,NA,224,42.6071428571429,458.619025,240840.15625,169900,430000
"2011","1060","H2R",5,3,"December 31, 2011","MONTRÉAL",30,NA,NA,6,5,0.5,7.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","H2S",5,4,"March 31, 2011","MONTRÉAL",29,NA,NA,4,7.25,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","J7C",5,1,"September 30, 2011","MONTRÉAL",28,NA,NA,14,2,0,4.41666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G2A",5,1,"March 31, 2011","QUÉBEC",8,NA,NA,4,2,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G2M",2,1,"December 31, 2011","QUÉBEC",50,NA,NA,25,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V4C",1,2,"June 30, 2011","VANCOUVER",1,NA,NA,1,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V4L",1,1,"June 30, 2011","VANCOUVER",7,NA,NA,7,1,0,6.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2440","V8R",1,1,"March 31, 2011","VICTORIA",12,NA,NA,12,1,0,16.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","H1H",5,3,"December 31, 2011","MONTRÉAL",4,NA,NA,1,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","G3N",4,1,"September 30, 2011","QUÉBEC",3,NA,NA,1,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1400","nan",5,3,"September 30, 2011","QUÉBEC",276,NA,NA,19,14.5263157894737,0.315789473684211,5.73333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","M2R",1,1,"September 30, 2011","TORONTO",6,NA,NA,6,1,0,18.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V4N",1,2,"December 31, 2011","VANCOUVER",1,NA,NA,1,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V6H",5,1,"September 30, 2011","VANCOUVER",2,NA,NA,1,2,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","0340","T6A",4,1,"December 31, 2011","EDMONTON",3,NA,NA,1,3,0,6,NA,NA,NA,3,NA,3,190,2045.141,329000,329000,329000
"2011","1400","G2A",5,2,"September 30, 2011","QUÉBEC",3,NA,NA,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","L5M",4,1,"September 30, 2011","TORONTO",24,NA,NA,4,6,0,13,NA,NA,NA,20,NA,20,87.7,943.99403,575813,450900,649990
"2011","2410","V6P",2,1,"March 31, 2011","VANCOUVER",4,NA,NA,2,2,0,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2680","R3H",1,1,"December 31, 2011","WINNIPEG",2,NA,NA,2,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","H7N",5,2,"September 30, 2011","MONTRÉAL",112,NA,NA,6,18.6666666666667,0.333333333333333,5.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1700","S7M",1,2,"March 31, 2011","SASKATOON",3,NA,NA,3,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","M6J",5,2,"September 30, 2011","TORONTO",190,NA,NA,1,190,18,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V7L",1,2,"December 31, 2011","VANCOUVER",3,NA,NA,3,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2440","V8V",2,2,"June 30, 2011","VICTORIA",6,NA,NA,6,1,0,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","0580","B2W",1,1,"December 31, 2011","HALIFAX",36,NA,NA,36,1,0,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","J3N",1,1,"March 31, 2011","MONTRÉAL",10,NA,NA,10,1,0,5.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","J7R",2,1,"September 30, 2011","MONTRÉAL",12,NA,NA,6,2,0,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1700","S7N",2,1,"June 30, 2011","SASKATOON",20,NA,NA,10,2,0,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2270","nan",5,3,"December 31, 2011","TORONTO",6085,NA,NA,30,202.833333333333,14.8333333333333,25.0666666666667,79,1777,1468,93,NA,3417,5.3819139596137,57.9303836698859,316048.361135499,130000,1124500
"2011","2410","V0N",1,1,"March 31, 2011","VANCOUVER",25,NA,NA,25,1,0,19.0869565217391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V5M",5,1,"December 31, 2011","VANCOUVER",4,NA,NA,2,2,2,13,NA,NA,NA,NA,1,1,265,2852.4335,1288000,1288000,1288000
"2011","2410","V5P",1,1,"September 30, 2011","VANCOUVER",18,NA,NA,18,1,0,12.4444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V6J",2,1,"March 31, 2011","VANCOUVER",6,NA,NA,3,2,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2410","V6Y",5,1,"September 30, 2011","VANCOUVER",4,NA,NA,2,2,2,14,NA,NA,NA,NA,2,2,305.5,3288.37145,1357500,1330000,1385000
"2011","2680","R3S",1,1,"December 31, 2011","WINNIPEG",6,NA,NA,6,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","0340","T5W",2,1,"September 30, 2011","EDMONTON",24,NA,NA,12,2,0,8.18181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","0580","B0J",2,1,"December 31, 2011","HALIFAX",4,NA,NA,2,2,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","0580","B4B",1,1,"June 30, 2011","HALIFAX",76,NA,NA,76,1,0,5.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1060","H1G",1,1,"September 30, 2011","MONTRÉAL",5,NA,NA,5,1,0,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","1265","K2P",5,2,"March 31, 2011","OTTAWA",53,NA,NA,1,53,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
