"","ref_yy","metcode","gcd_ct_centroid_fsa","dweltype","mkttycd","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price"
"8974","2011","2410","V2W",1,1,"December 31, 2011","VANCOUVER",12,NA,NA,12,1,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8975","2011","2410","V2X",1,2,"March 31, 2011","VANCOUVER",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8976","2011","2410","V2Y",1,1,"September 30, 2011","VANCOUVER",9,NA,NA,9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8977","2011","2410","V2Y",1,2,"December 31, 2011","VANCOUVER",1,NA,NA,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8978","2011","2410","V2Z",5,1,"December 31, 2011","VANCOUVER",8,NA,NA,4,2,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8979","2011","2410","V2Z",5,3,"December 31, 2011","VANCOUVER",70,NA,NA,2,35,0,0.5,NA,12,30,NA,NA,42,0,0,353140.476190476,244900,429900
"8980","2011","2410","V3E",5,1,"March 31, 2011","VANCOUVER",216,NA,NA,108,2,1.7037037037037,0.37962962962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8981","2011","2410","V3H",1,1,"September 30, 2011","VANCOUVER",24,NA,NA,24,1,0,1.04166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8982","2011","2410","V3H",1,2,"December 31, 2011","VANCOUVER",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8983","2011","2410","V3J",1,1,"December 31, 2011","VANCOUVER",12,NA,NA,12,1,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8984","2011","2410","V3J",5,1,"March 31, 2011","VANCOUVER",52,NA,NA,26,2,2,0.846153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8985","2011","2410","V3L",1,1,"June 30, 2011","VANCOUVER",13,NA,NA,13,1,0,0.538461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8986","2011","2410","V3M",2,3,"March 31, 2011","VANCOUVER",2,NA,NA,1,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8987","2011","2410","V3M",5,3,"March 31, 2011","VANCOUVER",152,NA,NA,5,30.4,0.8,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8988","2011","2410","V3S",1,1,"September 30, 2011","VANCOUVER",170,NA,NA,170,1,0,1.08235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8989","2011","2410","V3S",4,3,"September 30, 2011","VANCOUVER",61,NA,NA,14,4.35714285714286,0,1.42857142857143,NA,NA,NA,10,NA,10,274.7,2956.84333,507900,489900,525900
"8990","2011","2410","V3S",5,1,"September 30, 2011","VANCOUVER",98,NA,NA,49,2,1.75510204081633,0.224489795918367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8991","2011","2410","V3S",5,3,"December 31, 2011","VANCOUVER",99,NA,NA,2,49.5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8992","2011","2410","V3V",1,1,"March 31, 2011","VANCOUVER",66,NA,NA,66,1,0,0.96969696969697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8993","2011","2410","V3V",4,3,"June 30, 2011","VANCOUVER",45,NA,NA,8,5.625,0,21.875,NA,NA,NA,5,NA,5,0,0,381982.8,346107,423900
"8994","2011","2410","V3W",1,1,"March 31, 2011","VANCOUVER",60,NA,NA,60,1,0,0.116666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8995","2011","2410","V3W",5,1,"September 30, 2011","VANCOUVER",46,NA,NA,23,2,1.78260869565217,0.0434782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8996","2011","2410","V3X",5,1,"June 30, 2011","VANCOUVER",64,NA,NA,32,2,1.75,0.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8997","2011","2410","V4B",5,1,"September 30, 2011","VANCOUVER",16,NA,NA,8,2,1.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8998","2011","2410","V4C",1,1,"March 31, 2011","VANCOUVER",57,NA,NA,57,1,0,1.03508771929825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8999","2011","2410","V4K",1,2,"September 30, 2011","VANCOUVER",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9000","2011","2410","V4K",5,1,"December 31, 2011","VANCOUVER",10,NA,NA,5,2,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9001","2011","2410","V4K",5,3,"December 31, 2011","VANCOUVER",30,NA,NA,1,30,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9002","2011","2410","V4M",2,1,"September 30, 2011","VANCOUVER",2,NA,NA,1,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9003","2011","2410","V4N",1,1,"March 31, 2011","VANCOUVER",114,NA,NA,114,1,0,1.19298245614035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9004","2011","2410","V4N",4,3,"September 30, 2011","VANCOUVER",57,NA,NA,12,4.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9005","2011","2410","V5A",4,3,"June 30, 2011","VANCOUVER",7,NA,NA,1,7,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9006","2011","2410","V5A",5,3,"March 31, 2011","VANCOUVER",215,NA,NA,5,43,4.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9007","2011","2410","V5C",5,3,"September 30, 2011","VANCOUVER",185,NA,NA,1,185,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9008","2011","2410","V5G",2,1,"June 30, 2011","VANCOUVER",14,NA,NA,7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9009","2011","2410","V5H",4,3,"September 30, 2011","VANCOUVER",4,NA,NA,1,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9010","2011","2410","V5J",1,1,"March 31, 2011","VANCOUVER",48,NA,NA,48,1,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9011","2011","2410","V5J",2,1,"June 30, 2011","VANCOUVER",18,NA,NA,9,2,0,0.222222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9012","2011","2410","V5J",5,3,"September 30, 2011","VANCOUVER",180,NA,NA,3,60,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9013","2011","2410","V5L",4,3,"December 31, 2011","VANCOUVER",13,NA,NA,2,6.5,3.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9014","2011","2410","V5M",1,1,"March 31, 2011","VANCOUVER",32,NA,NA,32,1,0,1.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9015","2011","2410","V5N",1,1,"September 30, 2011","VANCOUVER",12,NA,NA,12,1,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9016","2011","2410","V5N",1,2,"December 31, 2011","VANCOUVER",3,NA,NA,3,1,0,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9017","2011","2410","V5N",5,1,"September 30, 2011","VANCOUVER",14,NA,NA,7,2,1.14285714285714,1.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9018","2011","2410","V5N",5,3,"March 31, 2011","VANCOUVER",15,NA,NA,3,5,2,7.66666666666667,NA,2,4,NA,NA,6,88.5,952.60515,515120.666666667,356800,601126
"9019","2011","2410","V5R",1,1,"September 30, 2011","VANCOUVER",23,NA,NA,23,1,0,0.956521739130435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9020","2011","2410","V5T",1,1,"September 30, 2011","VANCOUVER",1,NA,NA,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9021","2011","2410","V5V",1,1,"September 30, 2011","VANCOUVER",15,NA,NA,15,1,0,1.26666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9022","2011","2410","V5V",2,1,"September 30, 2011","VANCOUVER",10,NA,NA,5,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9023","2011","2410","V5V",5,1,"December 31, 2011","VANCOUVER",18,NA,NA,9,2,1.33333333333333,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9024","2011","2410","V5V",5,3,"December 31, 2011","VANCOUVER",18,NA,NA,1,18,4,0,4,14,NA,NA,NA,18,53.5,575.86865,0,0,0
"9025","2011","2410","V5W",1,2,"June 30, 2011","VANCOUVER",21,NA,NA,21,1,0,1.61904761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9026","2011","2410","V5X",5,1,"September 30, 2011","VANCOUVER",46,NA,NA,23,2,1.30434782608696,0.652173913043478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9027","2011","2410","V5X",5,2,"March 31, 2011","VANCOUVER",8,NA,NA,8,1,0.375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9028","2011","2410","V5Y",1,2,"September 30, 2011","VANCOUVER",9,NA,NA,9,1,0,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9029","2011","2410","V5Y",5,3,"December 31, 2011","VANCOUVER",144,NA,NA,3,48,4,14.6666666666667,NA,46,13,4,NA,63,0,0,487919.047619048,369900,988900
"9030","2011","2410","V5Z",5,2,"December 31, 2011","VANCOUVER",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9031","2011","2410","V6A",5,3,"March 31, 2011","VANCOUVER",244,NA,NA,3,81.3333333333333,9,1.66666666666667,NA,NA,3,2,NA,5,146.2,1573.68218,773200,713800,892800
"9032","2011","2410","V6H",1,2,"September 30, 2011","VANCOUVER",1,NA,NA,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9033","2011","2410","V6H",4,3,"March 31, 2011","VANCOUVER",3,NA,NA,1,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9034","2011","2410","V6K",1,1,"June 30, 2011","VANCOUVER",20,NA,NA,20,1,0,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9035","2011","2410","V6K",5,1,"September 30, 2011","VANCOUVER",10,NA,NA,5,2,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9036","2011","2410","V6L",1,1,"March 31, 2011","VANCOUVER",23,NA,NA,23,1,0,0.217391304347826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9037","2011","2410","V6M",1,1,"December 31, 2011","VANCOUVER",27,NA,NA,27,1,0,0.407407407407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9038","2011","2410","V6M",4,3,"September 30, 2011","VANCOUVER",4,NA,NA,1,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9039","2011","2410","V6M",5,1,"June 30, 2011","VANCOUVER",24,NA,NA,12,2,0.166666666666667,0.416666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9040","2011","2410","V6N",2,3,"June 30, 2011","VANCOUVER",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9041","2011","2410","V6P",1,1,"March 31, 2011","VANCOUVER",66,NA,NA,66,1,0,0.439393939393939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9042","2011","2410","V6P",2,3,"December 31, 2011","VANCOUVER",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9043","2011","2410","V6P",4,3,"June 30, 2011","VANCOUVER",35,NA,NA,6,5.83333333333333,3,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9044","2011","2410","V6P",5,1,"June 30, 2011","VANCOUVER",28,NA,NA,14,2,0.142857142857143,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9045","2011","2410","V6P",5,2,"September 30, 2011","VANCOUVER",1,NA,NA,1,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9046","2011","2410","V6R",2,1,"March 31, 2011","VANCOUVER",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9047","2011","2410","V6R",5,2,"September 30, 2011","VANCOUVER",1,NA,NA,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9048","2011","2410","V6S",1,1,"March 31, 2011","VANCOUVER",26,NA,NA,26,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9049","2011","2410","V6V",5,1,"September 30, 2011","VANCOUVER",20,NA,NA,10,2,0.8,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9050","2011","2410","V6Y",1,3,"June 30, 2011","VANCOUVER",1,NA,NA,1,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9051","2011","2410","V6Y",2,3,"September 30, 2011","VANCOUVER",18,NA,NA,9,2,0,2.55555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9052","2011","2410","V7C",1,2,"March 31, 2011","VANCOUVER",6,NA,NA,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9053","2011","2410","V7C",2,1,"June 30, 2011","VANCOUVER",2,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9054","2011","2410","V7H",1,1,"December 31, 2011","VANCOUVER",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9055","2011","2410","V7L",1,1,"March 31, 2011","VANCOUVER",8,NA,NA,8,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9056","2011","2410","V7L",5,2,"September 30, 2011","VANCOUVER",76,NA,NA,1,76,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9057","2011","2410","V7L",5,3,"December 31, 2011","VANCOUVER",2,NA,NA,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9058","2011","2410","V7M",5,1,"September 30, 2011","VANCOUVER",18,NA,NA,9,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9059","2011","2410","V7P",1,1,"June 30, 2011","VANCOUVER",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9060","2011","2410","V7R",1,1,"June 30, 2011","VANCOUVER",22,NA,NA,22,1,0,0.272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9061","2011","2410","V7R",5,1,"March 31, 2011","VANCOUVER",24,NA,NA,12,2,2,0.0833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9062","2011","2410","V7S",1,1,"March 31, 2011","VANCOUVER",68,NA,NA,68,1,0,0.352941176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9063","2011","2410","nan",1,1,"March 31, 2011","VANCOUVER",788,NA,NA,788,1,0,1.07741116751269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9064","2011","2410","nan",1,2,"September 30, 2011","VANCOUVER",84,NA,NA,84,1,0,0.702380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9065","2011","2410","nan",1,3,"December 31, 2011","VANCOUVER",31,NA,NA,31,1,0,1.64516129032258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9066","2011","2440","V8L",5,2,"September 30, 2011","VICTORIA",6,NA,NA,6,1,0,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9067","2011","2440","V8L",5,3,"June 30, 2011","VICTORIA",39,NA,NA,5,7.8,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9068","2011","2440","V8N",1,1,"March 31, 2011","VICTORIA",32,NA,NA,32,1,0,0.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9069","2011","2440","V8P",1,1,"June 30, 2011","VICTORIA",3,NA,NA,3,1,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9070","2011","2440","V8R",5,2,"September 30, 2011","VICTORIA",5,NA,NA,4,1.25,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9071","2011","2440","V8S",1,1,"March 31, 2011","VICTORIA",67,NA,NA,67,1,0,0.880597014925373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9072","2011","2440","V8S",2,1,"June 30, 2011","VICTORIA",10,NA,NA,5,2,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9073","2011","2440","V8S",5,2,"March 31, 2011","VICTORIA",8,NA,NA,8,1,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9074","2011","2440","V8T",5,2,"March 31, 2011","VICTORIA",59,NA,NA,8,7.375,0,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9075","2011","2440","V8W",5,2,"June 30, 2011","VICTORIA",66,NA,NA,3,22,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9076","2011","2440","V8X",1,3,"September 30, 2011","VICTORIA",2,NA,NA,2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9077","2011","2440","V8X",2,3,"March 31, 2011","VICTORIA",2,NA,NA,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9078","2011","2440","V8X",4,3,"March 31, 2011","VICTORIA",12,NA,NA,3,4,0,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9079","2011","2440","V8Y",1,1,"June 30, 2011","VICTORIA",17,NA,NA,17,1,0,0.411764705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9080","2011","2440","V8Z",5,2,"September 30, 2011","VICTORIA",55,NA,NA,1,55,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9081","2011","2440","V9C",4,3,"June 30, 2011","VICTORIA",12,NA,NA,2,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9082","2011","2440","nan",1,2,"June 30, 2011","VICTORIA",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9083","2011","2680","R0A",4,2,"June 30, 2011","WINNIPEG",27,NA,NA,4,6.75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9084","2011","2680","R0G",1,3,"September 30, 2011","WINNIPEG",3,NA,NA,3,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9085","2011","2680","R1A",1,1,"June 30, 2011","WINNIPEG",33,NA,NA,33,1,0,2.18181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9086","2011","2680","R2C",5,2,"December 31, 2011","WINNIPEG",196,NA,NA,3,65.3333333333333,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9087","2011","2680","R2G",1,1,"September 30, 2011","WINNIPEG",21,NA,NA,21,1,0,0.80952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9088","2011","2680","R2H",1,1,"June 30, 2011","WINNIPEG",3,NA,NA,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9089","2011","2680","R2K",1,1,"December 31, 2011","WINNIPEG",25,NA,NA,25,1,0,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9090","2011","2680","R2M",4,1,"March 31, 2011","WINNIPEG",4,NA,NA,1,4,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9091","2011","2680","R2R",1,1,"March 31, 2011","WINNIPEG",12,NA,NA,12,1,0,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9092","2011","2680","R2V",5,3,"June 30, 2011","WINNIPEG",24,NA,NA,1,24,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9093","2011","2680","R2Y",1,1,"June 30, 2011","WINNIPEG",7,NA,NA,7,1,0,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9094","2011","2680","R3C",1,1,"March 31, 2011","WINNIPEG",11,NA,NA,11,1,0,0.363636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9095","2011","2680","R3J",4,3,"December 31, 2011","WINNIPEG",44,NA,NA,8,5.5,0,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9096","2011","2680","R3L",1,1,"March 31, 2011","WINNIPEG",11,NA,NA,11,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9097","2011","2680","R3R",1,1,"September 30, 2011","WINNIPEG",7,NA,NA,7,1,0,0.714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9098","2011","2680","R3Y",1,3,"March 31, 2011","WINNIPEG",1,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9099","2011","2680","nan",1,1,"June 30, 2011","WINNIPEG",359,NA,NA,359,1,0,0.701408450704225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9100","2011","2680","nan",4,3,"March 31, 2011","WINNIPEG",44,NA,NA,11,4,0,5,NA,NA,8,6,NA,14,0,0,299850,0,373000
"9101","2011","0140","T2E",2,1,"March 31, 2011","CALGARY",62,NA,NA,31,2,0,0.193548387096774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9102","2011","0140","T2K",2,1,"June 30, 2011","CALGARY",8,NA,NA,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9103","2011","0140","T2N",5,2,"December 31, 2011","CALGARY",90,NA,NA,1,90,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9104","2011","0140","T2S",1,1,"September 30, 2011","CALGARY",21,NA,NA,21,1,0,0.19047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9105","2011","0140","T3B",4,3,"June 30, 2011","CALGARY",15,NA,NA,2,7.5,0,NA,NA,NA,11,4,NA,15,132.8,1429.44592,375626.666666667,371940,385765
"9106","2011","0140","T3B",5,3,"March 31, 2011","CALGARY",24,NA,NA,2,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9107","2011","0140","T3E",1,1,"March 31, 2011","CALGARY",68,NA,NA,68,1,0,0.388059701492537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9108","2011","0140","T3E",5,3,"June 30, 2011","CALGARY",8,NA,NA,2,4,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9109","2011","0140","T3J",1,1,"March 31, 2011","CALGARY",17,NA,NA,17,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9110","2011","0140","T4C",2,1,"June 30, 2011","CALGARY",96,NA,NA,48,2,0,0.236842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9111","2011","0340","T0G",1,1,"December 31, 2011","EDMONTON",3,NA,NA,3,1,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9112","2011","0340","T5C",1,1,"September 30, 2011","EDMONTON",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9113","2011","0340","T5E",1,1,"March 31, 2011","EDMONTON",58,NA,NA,58,1,0,0.327586206896552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9114","2011","0340","T5E",4,3,"December 31, 2011","EDMONTON",10,NA,NA,3,3.33333333333333,0,NA,NA,NA,3,7,NA,10,122.1,1314.27219,346810,332900,366900
"9115","2011","0340","T5P",5,3,"September 30, 2011","EDMONTON",64,NA,NA,2,32,2,NA,1,32,31,NA,NA,64,89.484375,963.2008640625,324590.625,199950,506950
"9116","2011","0340","T5T",1,1,"March 31, 2011","EDMONTON",77,NA,NA,77,1,0,0.025974025974026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9117","2011","0340","T5Y",2,1,"December 31, 2011","EDMONTON",6,NA,NA,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9118","2011","0340","T5Y",4,3,"June 30, 2011","EDMONTON",42,NA,NA,11,3.81818181818182,0,NA,NA,NA,NA,38,NA,38,147.684210526316,1589.65807368421,298836.842105263,274900,380000
"9119","2011","0340","T6J",1,1,"June 30, 2011","EDMONTON",18,NA,NA,18,1,0,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9120","2011","0340","T6P",1,1,"June 30, 2011","EDMONTON",2,NA,NA,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9121","2011","0340","T6R",1,1,"September 30, 2011","EDMONTON",1,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9122","2011","0340","T8E",1,1,"June 30, 2011","EDMONTON",5,NA,NA,5,1,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9123","2011","0340","T8N",2,1,"December 31, 2011","EDMONTON",8,NA,NA,4,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9124","2011","0340","T8R",4,3,"December 31, 2011","EDMONTON",12,NA,NA,2,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9125","2011","0340","T9E",2,1,"March 31, 2011","EDMONTON",68,NA,NA,34,2,0,2.64705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9126","2011","0340","nan",2,1,"March 31, 2011","EDMONTON",974,NA,NA,487,2,0,0.779411764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9127","2011","0580","B0J",1,1,"June 30, 2011","HALIFAX",97,NA,NA,97,1,0,2.47422680412371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9128","2011","0580","B2T",1,1,"September 30, 2011","HALIFAX",23,NA,NA,23,1,0,1.34782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9129","2011","0580","B2V",1,1,"December 31, 2011","HALIFAX",1,NA,NA,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9130","2011","0580","B2W",5,2,"June 30, 2011","HALIFAX",151,NA,NA,2,75.5,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9131","2011","0580","B3G",1,1,"March 31, 2011","HALIFAX",39,NA,NA,39,1,0,2.23076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
