"ref_yy","metcode","full_ct","censustr","date_pbi","metro","stcan_cmacode","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"2006","2410","9330231.00","0231.00","December 31, 2006","VANCOUVER","933",20,NA,NA,17,1.17647058823529,0,0.411764705882353
"2006","0610","5370066.00","0066.00","March 31, 2006","HAMILTON","537",3,NA,NA,3,1,0,0
"2006","1060","4620491.00","0491.00","June 30, 2006","MONTRÉAL","462",8,NA,NA,8,1,0,0
"2006","1400","4210835.04","0835.04","June 30, 2006","QUÉBEC","421",3,NA,NA,3,1,0,0.333333333333333
"2006","1700","7250103.00","0103.00","March 31, 2006","SASKATOON","725",8,NA,NA,8,1,0,0
"2006","2270","5350370.01","0370.01","June 30, 2006","TORONTO","535",8,NA,NA,4,2,0,0
"2006","2270","5350505.02","0505.02","September 30, 2006","TORONTO","535",9,NA,NA,9,1,0,11.7777777777778
"2006","2410","9330026.00","0026.00","September 30, 2006","VANCOUVER","933",14,NA,NA,14,1,0,0.142857142857143
"2006","2410","9330506.02","0506.02","September 30, 2006","VANCOUVER","933",27,NA,NA,24,1.125,0,0.125
"2006","2440","9350160.03","0160.03","December 31, 2006","VICTORIA","935",6,NA,NA,6,1,0,0.5
"2006","0340","8350057.00","0057.00","June 30, 2006","EDMONTON","835",2,NA,NA,1,2,0,1
"2006","1060","4620470.01","0470.01","March 31, 2006","MONTRÉAL","462",19,NA,NA,7,2.71428571428571,0,0
"2006","2270","5350106.00","0106.00","March 31, 2006","TORONTO","535",55,NA,NA,7,7.85714285714286,0,3.14285714285714
"2006","2270","5350176.00","0176.00","September 30, 2006","TORONTO","535",1,NA,NA,1,1,0,0
"2006","2270","5350243.02","0243.02","March 31, 2006","TORONTO","535",6,NA,NA,6,1,0,1
"2006","2270","5350402.01","0402.01","September 30, 2006","TORONTO","535",1,NA,NA,1,1,0,5
"2006","2270","5350450.02","0450.02","March 31, 2006","TORONTO","535",1,NA,NA,1,1,0,7
"2006","2410","9330110.02","0110.02","September 30, 2006","VANCOUVER","933",1,NA,NA,1,1,0,0
"2006","0340","8350061.00","0061.00","March 31, 2006","EDMONTON","835",20,NA,NA,4,5,0,0.5
"2006","0580","2050131.02","0131.02","December 31, 2006","HALIFAX","205",5,NA,NA,4,1.25,0,0.5
"2006","1060","4620382.01","0382.01","March 31, 2006","MONTRÉAL","462",4,NA,NA,4,1,0,0
"2006","1060","4620450.00","0450.00","March 31, 2006","MONTRÉAL","462",1,NA,NA,1,1,0,0
"2006","1060","4620707.00","0707.00","June 30, 2006","MONTRÉAL","462",442,NA,NA,2,221,3,0
"2006","1265","5050160.09","0160.09","December 31, 2006","OTTAWA","505",21,NA,NA,21,1,0,0.80952380952381
"2006","1400","4210040.02","0040.02","March 31, 2006","QUÉBEC","421",523,NA,NA,273,1.91575091575092,0.285714285714286,0.0476190476190476
"2006","2270","5350239.00","0239.00","December 31, 2006","TORONTO","535",3,NA,NA,3,1,0,1.33333333333333
"2006","2410","9330102.00","0102.00","March 31, 2006","VANCOUVER","933",6,NA,NA,5,1.2,0,0.4
"2006","2680","6020036.00","0036.00","June 30, 2006","WINNIPEG","602",1,NA,NA,1,1,0,0
"2006","2680","6020150.00","0150.00","December 31, 2006","WINNIPEG","602",21,NA,NA,21,1,0,0.380952380952381
"2006","2680","6020535.00","0535.00","June 30, 2006","WINNIPEG","602",52,NA,NA,2,26,0,0
"2006","0340","8350063.00","0063.00","June 30, 2006","EDMONTON","835",4,NA,NA,2,2,0,1.5
"2006","0610","5370123.00","0123.00","September 30, 2006","HAMILTON","537",73,NA,NA,20,3.65,0,0.8
"2006","1060","4620868.01","0868.01","March 31, 2006","MONTRÉAL","462",1,NA,NA,1,1,0,0
"2006","1265","5050181.02","0181.02","September 30, 2006","OTTAWA","505",93,NA,NA,87,1.06896551724138,0,0.793103448275862
"2006","1400","4210820.02","0820.02","June 30, 2006","QUÉBEC","421",300,NA,NA,151,1.98675496688742,0.0794701986754967,0.278145695364238
"2006","2270","5350124.00","0124.00","June 30, 2006","TORONTO","535",30,NA,NA,4,7.5,0,3
"2006","2270","5350250.02","0250.02","December 31, 2006","TORONTO","535",6,NA,NA,6,1,0,0
"2006","2410","9330143.03","0143.03","September 30, 2006","VANCOUVER","933",56,NA,NA,33,1.6969696969697,0.0303030303030303,2.24242424242424
"2006","2440","9350104.00","0104.00","March 31, 2006","VICTORIA","935",3,NA,NA,3,1,0,0
"2006","2680","6020141.02","0141.02","June 30, 2006","WINNIPEG","602",3,NA,NA,3,1,0,0
"2006","2680","6020161.00","0161.00","March 31, 2006","WINNIPEG","602",3,NA,NA,3,1,0,3.66666666666667
"2006","2680","6020542.00","0542.00","September 30, 2006","WINNIPEG","602",5,NA,NA,5,1,0,0
"2006","1060","4620751.01","0751.01","September 30, 2006","MONTRÉAL","462",96,NA,NA,71,1.35211267605634,0,0
"2006","1265","5050160.02","0160.02","December 31, 2006","OTTAWA","505",1,NA,NA,1,1,0,0
"2006","1400","4210034.00","0034.00","March 31, 2006","QUÉBEC","421",31,NA,NA,1,31,0,4
"2006","2440","9350125.02","0125.02","June 30, 2006","VICTORIA","935",1,NA,NA,1,1,0,0
"2006","0140","8250077.03","0077.03","September 30, 2006","CALGARY","825",4,NA,NA,4,1,0,0.25
"2006","0610","5370002.01","0002.01","September 30, 2006","HAMILTON","537",64,NA,NA,64,1,0,0.046875
"2006","2270","5350450.03","0450.03","March 31, 2006","TORONTO","535",3,NA,NA,3,1,0,4
"2006","2270","5350513.03","0513.03","September 30, 2006","TORONTO","535",15,NA,NA,15,1,0,0.8
"2006","2270","5350516.17","0516.17","December 31, 2006","TORONTO","535",6,NA,NA,2,3,0,0
"2006","2270","5350585.06","0585.06","June 30, 2006","TORONTO","535",1,NA,NA,1,1,0,0
"2006","2410","9330002.02","0002.02","June 30, 2006","VANCOUVER","933",37,NA,NA,36,1.02777777777778,0.0555555555555556,1.41666666666667
"2006","2410","9330184.06","0184.06","December 31, 2006","VANCOUVER","933",280,NA,NA,279,1.00358422939068,0,0.630824372759857
"2006","2440","9350003.01","0003.01","September 30, 2006","VICTORIA","935",24,NA,NA,8,3,0,0.125
"2006","2440","9350180.02","0180.02","March 31, 2006","VICTORIA","935",52,NA,NA,24,2.16666666666667,0.166666666666667,1.375
"2006","2680","6020100.06","0100.06","March 31, 2006","WINNIPEG","602",54,NA,NA,2,27,1.5,1
"2006","2680","6020521.01","0521.01","June 30, 2006","WINNIPEG","602",1,NA,NA,1,1,0,0
"2006","1060","4620617.02","0617.02","September 30, 2006","MONTRÉAL","462",6,NA,NA,2,3,0,0
"2006","1060","4620757.00","0757.00","June 30, 2006","MONTRÉAL","462",22,NA,NA,22,1,0,0
"2006","1060","4620888.00","0888.00","September 30, 2006","MONTRÉAL","462",195,NA,NA,124,1.57258064516129,0.0967741935483871,0
"2006","2270","5350420.11","0420.11","June 30, 2006","TORONTO","535",1,NA,NA,1,1,0,2
"2006","2410","9330055.01","0055.01","September 30, 2006","VANCOUVER","933",52,NA,NA,5,10.4,1.4,2.2
"2006","2410","9330240.02","0240.02","March 31, 2006","VANCOUVER","933",9,NA,NA,9,1,0,0
"2006","2680","6020010.00","0010.00","June 30, 2006","WINNIPEG","602",1,NA,NA,1,1,0,2
"2006","0340","8350013.00","0013.00","September 30, 2006","EDMONTON","835",37,NA,NA,14,2.64285714285714,0,0.142857142857143
"2006","0340","8350042.02","0042.02","March 31, 2006","EDMONTON","835",1,NA,NA,1,1,0,0
"2006","1060","4620725.04","0725.04","June 30, 2006","MONTRÉAL","462",2,NA,NA,2,1,0,0
"2006","1265","5050001.01","0001.01","March 31, 2006","OTTAWA","505",20,NA,NA,2,10,0,3
"2006","2270","5350138.00","0138.00","September 30, 2006","TORONTO","535",4,NA,NA,4,1,0,0.5
"2006","2270","5350186.00","0186.00","June 30, 2006","TORONTO","535",6,NA,NA,6,1,0,0.4
"2006","2410","9330010.02","0010.02","September 30, 2006","VANCOUVER","933",12,NA,NA,12,1,0,0.166666666666667
"2006","2410","9330228.03","0228.03","March 31, 2006","VANCOUVER","933",29,NA,NA,1,29,5,6
"2006","2410","9330402.02","0402.02","September 30, 2006","VANCOUVER","933",9,NA,NA,9,1,0,0.222222222222222
"2006","0580","2050009.00","0009.00","September 30, 2006","HALIFAX","205",14,NA,NA,1,14,0,0
"2006","0580","2050016.00","0016.00","September 30, 2006","HALIFAX","205",11,NA,NA,11,1,0,0
"2006","0610","5370059.00","0059.00","March 31, 2006","HAMILTON","537",1,NA,NA,1,1,0,0
"2006","1060","4620656.01","0656.01","March 31, 2006","MONTRÉAL","462",20,NA,NA,3,6.66666666666667,0.666666666666667,0
"2006","1060","4620704.03","0704.03","June 30, 2006","MONTRÉAL","462",2,NA,NA,2,1,0,0
"2006","1060","4620827.04","0827.04","March 31, 2006","MONTRÉAL","462",183,NA,NA,150,1.22,0,0
"2006","1265","5050191.00","0191.00","June 30, 2006","OTTAWA","505",66,NA,NA,66,1,0,0.712121212121212
"2006","1400","4210007.00","0007.00","September 30, 2006","QUÉBEC","421",21,NA,NA,1,21,3,1
"2006","1400","4210170.04","0170.04","September 30, 2006","QUÉBEC","421",57,NA,NA,48,1.1875,0,0.145833333333333
"2006","1400","4210230.02","0230.02","June 30, 2006","QUÉBEC","421",196,NA,NA,148,1.32432432432432,0.148648648648649,0.209459459459459
"2006","2270","5350213.00","0213.00","September 30, 2006","TORONTO","535",594,NA,NA,5,118.8,11.6,1
"2006","2270","5350430.02","0430.02","September 30, 2006","TORONTO","535",343,NA,NA,283,1.21201413427562,0,1.62361623616236
"2006","2410","9330017.01","0017.01","June 30, 2006","VANCOUVER","933",21,NA,NA,20,1.05,0.1,0.7
"2006","2410","9330118.00","0118.00","December 31, 2006","VANCOUVER","933",11,NA,NA,9,1.22222222222222,0,0
"2006","2440","9350005.00","0005.00","March 31, 2006","VICTORIA","935",5,NA,NA,4,1.25,0,0.25
"2006","0140","8250020.00","0020.00","March 31, 2006","CALGARY","825",41,NA,NA,26,1.57692307692308,0,0.384615384615385
"2006","0340","8350044.00","0044.00","March 31, 2006","EDMONTON","835",73,NA,NA,5,14.6,0,0
"2006","0610","5370141.00","0141.00","September 30, 2006","HAMILTON","537",2,NA,NA,2,1,0,0
"2006","1400","4210024.00","0024.00","March 31, 2006","QUÉBEC","421",12,NA,NA,1,12,0,3
"2006","1490","7050100.05","0100.05","March 31, 2006","REGINA","705",14,NA,NA,14,1,0,0
"2006","2270","5350452.02","0452.02","March 31, 2006","TORONTO","535",13,NA,NA,5,2.6,0,0.4
"2006","2270","5350573.04","0573.04","June 30, 2006","TORONTO","535",96,NA,NA,39,2.46153846153846,0,0
"2006","2410","9330149.04","0149.04","June 30, 2006","VANCOUVER","933",11,NA,NA,11,1,0,0.181818181818182
"2006","2680","6020048.00","0048.00","June 30, 2006","WINNIPEG","602",3,NA,NA,3,1,0,0.666666666666667
"2006","0140","8250023.00","0023.00","September 30, 2006","CALGARY","825",83,NA,NA,68,1.22058823529412,0,0.308823529411765
"2006","0140","8250027.00","0027.00","June 30, 2006","CALGARY","825",53,NA,NA,9,5.88888888888889,0,0.666666666666667
"2006","1060","4620511.00","0511.00","March 31, 2006","MONTRÉAL","462",21,NA,NA,15,1.4,0,0
"2006","1060","4620685.05","0685.05","March 31, 2006","MONTRÉAL","462",101,NA,NA,99,1.02020202020202,0,0
"2006","1400","4210160.03","0160.03","June 30, 2006","QUÉBEC","421",19,NA,NA,4,4.75,0,0.25
"2006","1400","4210540.00","0540.00","September 30, 2006","QUÉBEC","421",18,NA,NA,18,1,0,0.944444444444444
"2006","2270","5350214.00","0214.00","December 31, 2006","TORONTO","535",61,NA,NA,7,8.71428571428571,0,5
"2006","2270","5350634.00","0634.00","June 30, 2006","TORONTO","535",23,NA,NA,23,1,0,0.782608695652174
"2006","0140","8250061.00","0061.00","December 31, 2006","CALGARY","825",41,NA,NA,1,41,0,17
"2006","0340","8350039.00","0039.00","September 30, 2006","EDMONTON","835",14,NA,NA,4,3.5,0,1
"2006","0610","5370200.00","0200.00","June 30, 2006","HAMILTON","537",1,NA,NA,1,1,0,0
"2006","1060","4620659.04","0659.04","March 31, 2006","MONTRÉAL","462",99,NA,NA,96,1.03125,0.0208333333333333,0
"2006","1265","5050016.00","0016.00","March 31, 2006","OTTAWA","505",12,NA,NA,4,3,0,3
"2006","1265","5050031.00","0031.00","March 31, 2006","OTTAWA","505",34,NA,NA,9,3.77777777777778,0,0.888888888888889
"2006","1400","4210140.02","0140.02","September 30, 2006","QUÉBEC","421",131,NA,NA,11,11.9090909090909,0.818181818181818,0.555555555555556
"2006","1400","4210845.01","0845.01","June 30, 2006","QUÉBEC","421",105,NA,NA,64,1.640625,0.09375,0.25
"2006","2270","5350231.00","0231.00","September 30, 2006","TORONTO","535",13,NA,NA,13,1,0,0.333333333333333
"2006","2270","5350421.07","0421.07","December 31, 2006","TORONTO","535",4,NA,NA,4,1,0,1
"2006","2410","9330241.00","0241.00","June 30, 2006","VANCOUVER","933",60,NA,NA,19,3.15789473684211,0.210526315789474,0.210526315789474
"2006","1060","4620807.01","0807.01","June 30, 2006","MONTRÉAL","462",70,NA,NA,70,1,0,0
"2006","1060","4620828.02","0828.02","December 31, 2006","MONTRÉAL","462",218,NA,NA,165,1.32121212121212,0,0
"2006","1060","4620853.04","0853.04","September 30, 2006","MONTRÉAL","462",20,NA,NA,17,1.17647058823529,0,0
"2006","1060","4620881.01","0881.01","June 30, 2006","MONTRÉAL","462",41,NA,NA,4,10.25,0.5,0
"2006","1265","5050139.00","0139.00","March 31, 2006","OTTAWA","505",6,NA,NA,6,1,0,0.333333333333333
"2006","1400","4210320.05","0320.05","December 31, 2006","QUÉBEC","421",5,NA,NA,3,1.66666666666667,0.666666666666667,0
"2006","1400","4210600.01","0600.01","December 31, 2006","QUÉBEC","421",1,NA,NA,1,1,0,0
"2006","2270","5350022.00","0022.00","September 30, 2006","TORONTO","535",2,NA,NA,2,1,0,0
"2006","2270","5350137.00","0137.00","December 31, 2006","TORONTO","535",8,NA,NA,8,1,0,0.375
"2006","2270","5350506.00","0506.00","September 30, 2006","TORONTO","535",8,NA,NA,8,1,0,0
"2006","2410","9330036.02","0036.02","December 31, 2006","VANCOUVER","933",30,NA,NA,28,1.07142857142857,0.0714285714285714,0.714285714285714
"2006","2410","9330047.02","0047.02","June 30, 2006","VANCOUVER","933",2,NA,NA,1,2,3,3
"2006","0140","8250077.10","0077.10","June 30, 2006","CALGARY","825",773,NA,NA,568,1.36091549295775,0,0.857394366197183
"2006","1060","4620076.00","0076.00","December 31, 2006","MONTRÉAL","462",73,NA,NA,10,7.3,0,0
"2006","1060","4620615.00","0615.00","March 31, 2006","MONTRÉAL","462",13,NA,NA,3,4.33333333333333,0,0
"2006","1400","4210830.01","0830.01","September 30, 2006","QUÉBEC","421",7,NA,NA,2,3.5,0,1
"2006","2270","5350050.02","0050.02","September 30, 2006","TORONTO","535",123,NA,NA,18,6.83333333333333,0,5.33333333333333
"2006","2270","5350298.00","0298.00","June 30, 2006","TORONTO","535",6,NA,NA,6,1,0,0.6
"2006","2410","9330184.09","0184.09","December 31, 2006","VANCOUVER","933",3,NA,NA,3,1,0,0
"2006","2680","6020022.00","0022.00","December 31, 2006","WINNIPEG","602",3,NA,NA,3,1,0,0
"2006","0140","8250046.01","0046.01","March 31, 2006","CALGARY","825",181,NA,NA,1,181,0,6
"2006","0610","5370224.00","0224.00","June 30, 2006","HAMILTON","537",401,NA,NA,248,1.61693548387097,0,0.180487804878049
"2006","1060","4620264.02","0264.02","December 31, 2006","MONTRÉAL","462",80,NA,NA,1,80,0,0
"2006","1060","4620290.08","0290.08","September 30, 2006","MONTRÉAL","462",11,NA,NA,3,3.66666666666667,0,0
"2006","1060","4620702.02","0702.02","March 31, 2006","MONTRÉAL","462",7,NA,NA,7,1,0,0
"2006","1060","4620790.00","0790.00","September 30, 2006","MONTRÉAL","462",56,NA,NA,41,1.36585365853659,0.0487804878048781,0
"2006","1265","5050151.01","0151.01","June 30, 2006","OTTAWA","505",362,NA,NA,251,1.44223107569721,0,0.231075697211155
"2006","2270","5350025.00","0025.00","June 30, 2006","TORONTO","535",32,NA,NA,8,4,0,0
"2006","2270","5350140.00","0140.00","September 30, 2006","TORONTO","535",3,NA,NA,3,1,0,0
"2006","2270","5350456.03","0456.03","December 31, 2006","TORONTO","535",11,NA,NA,11,1,0,1.90909090909091
"2006","2410","9330052.02","0052.02","June 30, 2006","VANCOUVER","933",17,NA,NA,15,1.13333333333333,0.266666666666667,0.466666666666667
"2006","0340","8350200.00","0200.00","December 31, 2006","EDMONTON","835",9,NA,NA,9,1,0,1.11111111111111
"2006","0580","2050014.00","0014.00","September 30, 2006","HALIFAX","205",19,NA,NA,12,1.58333333333333,0,0
"2006","0610","5370047.00","0047.00","March 31, 2006","HAMILTON","537",2,NA,NA,1,2,0,0
"2006","1060","4620603.01","0603.01","June 30, 2006","MONTRÉAL","462",89,NA,NA,2,44.5,0,0
"2006","1060","4620652.02","0652.02","June 30, 2006","MONTRÉAL","462",39,NA,NA,35,1.11428571428571,0,0
"2006","1060","4620730.02","0730.02","June 30, 2006","MONTRÉAL","462",44,NA,NA,22,2,0.0909090909090909,0
"2006","1060","4620834.00","0834.00","December 31, 2006","MONTRÉAL","462",7,NA,NA,7,1,0,0
"2006","2270","5350480.01","0480.01","June 30, 2006","TORONTO","535",36,NA,NA,36,1,0,0.944444444444444
"2006","2270","5350600.01","0600.01","September 30, 2006","TORONTO","535",9,NA,NA,9,1,0,0
"2006","2270","5350623.00","0623.00","March 31, 2006","TORONTO","535",1,NA,NA,1,1,0,1
"2006","2410","9330031.02","0031.02","March 31, 2006","VANCOUVER","933",4,NA,NA,4,1,0,1.75
"2006","2410","9330284.01","0284.01","March 31, 2006","VANCOUVER","933",11,NA,NA,7,1.57142857142857,1.14285714285714,0.428571428571429
"2006","2680","6020028.00","0028.00","June 30, 2006","WINNIPEG","602",18,NA,NA,4,4.5,0,0
"2006","2680","6020538.00","0538.00","June 30, 2006","WINNIPEG","602",1,NA,NA,1,1,0,0
"2006","0140","8250069.00","0069.00","December 31, 2006","CALGARY","825",2,NA,NA,2,1,0,1
"2006","0340","8350073.00","0073.00","March 31, 2006","EDMONTON","835",34,NA,NA,24,1.41666666666667,0,0
"2006","1060","4620034.00","0034.00","September 30, 2006","MONTRÉAL","462",56,NA,NA,7,8,0,0
"2006","1060","4620591.02","0591.02","March 31, 2006","MONTRÉAL","462",4,NA,NA,2,2,0,0
"2006","1060","4620789.00","0789.00","September 30, 2006","MONTRÉAL","462",79,NA,NA,60,1.31666666666667,0.1,0
"2006","1400","4210290.02","0290.02","March 31, 2006","QUÉBEC","421",234,NA,NA,109,2.14678899082569,0.275229357798165,0.284403669724771
"2006","1700","7250001.00","0001.00","June 30, 2006","SASKATOON","725",67,NA,NA,1,67,0,0
"2006","1700","7250014.00","0014.00","December 31, 2006","SASKATOON","725",10,NA,NA,9,1.11111111111111,0,0
"2006","2270","5350461.01","0461.01","September 30, 2006","TORONTO","535",1,NA,NA,1,1,0,0
"2006","2410","9330003.01","0003.01","September 30, 2006","VANCOUVER","933",11,NA,NA,10,1.1,0,0.4
"2006","2410","9330133.02","0133.02","March 31, 2006","VANCOUVER","933",11,NA,NA,11,1,0,0.909090909090909
"2006","2410","9330186.02","0186.02","June 30, 2006","VANCOUVER","933",14,NA,NA,14,1,0,0.357142857142857
"2006","2410","9330287.02","0287.02","December 31, 2006","VANCOUVER","933",4,NA,NA,3,1.33333333333333,0.666666666666667,1.66666666666667
"2006","2440","9350156.04","0156.04","March 31, 2006","VICTORIA","935",58,NA,NA,58,1,0,0.982758620689655
"2006","2680","6020026.00","0026.00","March 31, 2006","WINNIPEG","602",16,NA,NA,2,8,0,0
"2006","0140","8250071.00","0071.00","June 30, 2006","CALGARY","825",10,NA,NA,7,1.42857142857143,0,0.428571428571429
"2006","0610","5370067.00","0067.00","March 31, 2006","HAMILTON","537",1,NA,NA,1,1,0,0
"2006","1060","4620882.00","0882.00","June 30, 2006","MONTRÉAL","462",3,NA,NA,1,3,2,0
"2006","1060","4620902.00","0902.00","June 30, 2006","MONTRÉAL","462",136,NA,NA,43,3.16279069767442,0,0
"2006","2270","5350017.00","0017.00","September 30, 2006","TORONTO","535",378,NA,NA,1,378,0,4
"2006","2270","5350528.25","0528.25","March 31, 2006","TORONTO","535",243,NA,NA,3,81,0,1
"2006","2410","9330111.01","0111.01","March 31, 2006","VANCOUVER","933",5,NA,NA,5,1,0,0
"2006","2410","9330141.00","0141.00","September 30, 2006","VANCOUVER","933",53,NA,NA,45,1.17777777777778,0,1.22222222222222
"2006","2410","9330149.03","0149.03","March 31, 2006","VANCOUVER","933",37,NA,NA,36,1.02777777777778,0,0.527777777777778
"2006","2410","9330163.01","0163.01","September 30, 2006","VANCOUVER","933",1,NA,NA,1,1,0,0
"2006","0140","8250030.00","0030.00","June 30, 2006","CALGARY","825",372,NA,NA,7,53.1428571428571,3,2.71428571428571
"2006","1060","4620889.03","0889.03","September 30, 2006","MONTRÉAL","462",2,NA,NA,1,2,0,0
"2006","1060","4620929.00","0929.00","December 31, 2006","MONTRÉAL","462",24,NA,NA,21,1.14285714285714,0,0
"2006","1265","5050033.02","0033.02","June 30, 2006","OTTAWA","505",4,NA,NA,3,1.33333333333333,0,1.33333333333333
"2006","2270","5350016.00","0016.00","December 31, 2006","TORONTO","535",161,NA,NA,5,32.2,2.6,8
"2006","2270","5350268.00","0268.00","September 30, 2006","TORONTO","535",3,NA,NA,3,1,0,0
"2006","2270","5350321.02","0321.02","March 31, 2006","TORONTO","535",5,NA,NA,5,1,0,0
"2006","2270","5350330.00","0330.00","September 30, 2006","TORONTO","535",1,NA,NA,1,1,0,7
"2006","2410","9330144.06","0144.06","September 30, 2006","VANCOUVER","933",8,NA,NA,7,1.14285714285714,0,0.142857142857143
"2006","2440","9350180.01","0180.01","March 31, 2006","VICTORIA","935",27,NA,NA,18,1.5,0.166666666666667,0.222222222222222
"2006","2680","6020120.03","0120.03","December 31, 2006","WINNIPEG","602",6,NA,NA,6,1,0,0
"2006","0340","8350029.00","0029.00","September 30, 2006","EDMONTON","835",12,NA,NA,11,1.09090909090909,0,0.181818181818182
"2006","0610","5370222.00","0222.00","March 31, 2006","HAMILTON","537",23,NA,NA,4,5.75,0,1.5
