year,age_group,Alberta,British Columbia,Canada,Manitoba,New Brunswick,Newfoundland,Nova Scotia,Ontario,PEI,Quebec,Saskatchewan
2023,5054,158291.67739652502,190777.98832578503,1382421.127187102,46084.0522749,29037.061198701,20909.739193759997,35731.22541561801,537739.278349792,6067.307587840001,314063.472878397,37644.266291391
2023,5559,155006.599383393,202378.90825401605,1482480.116723872,47918.573329484,32536.559515663,22662.710240272,40954.660961976,576722.2044764002,6133.174316544001,352158.247256412,39565.394690664
2023,6064,159493.934537974,214794.382900734,1563521.046379522,50937.930286315,35597.77092364801,23804.62597238,45722.0698944,587466.408022996,7117.106028412,387584.567750952,45186.104388960004
2023,6569,140462.786052855,198737.99904682502,1415498.720934378,46175.022813150004,34651.993456542004,24158.115328461005,43580.069384676,514328.915410464,6584.662013251,360499.58092410595,41874.646838204004
2023,7074,107021.247443135,169238.58993974197,1163393.586679195,38125.472214012996,31211.970032605997,21320.731559456002,36900.70323008,420527.32426019706,5928.383963067,296742.38439574494,32841.04351396
2023,7500,157275.12656336298,273528.027537648,1901112.512006015,62521.882086195,49341.59633377501,32163.418964819994,63287.393927604004,738647.085916362,9325.74118608,455405.44951198803,56180.643184575
2024,1519,4761.814772429999,7020.707414405999,44651.612544388,1686.387512531,942.369529209,539.998720149,1121.245038788,14666.498750272,152.97119777999998,11595.313995211,1938.90330441
2024,2024,56282.60988227701,61258.74896269,439807.7315573551,17667.11358952,9646.458144749999,4977.934705016,14157.216440103002,143066.24687577604,2242.606853424,106248.01788926999,17803.540608064002
2024,2529,129173.325017976,133169.701634208,1026007.7355715099,39565.030796438004,19136.536185630004,10701.534464586,26735.464635369997,374013.392557154,5011.293636000001,242324.89977999,33357.65196697
2024,3034,173965.80110695199,183967.665094745,1382308.46077058,50792.16875031,23574.000393126,14531.842034431998,33143.576143815,527447.32930058,5319.768926199999,316387.68718371604,42491.286795723994
2024,3539,194878.462851261,198264.040350762,1449438.4385988002,53084.176757822,25357.365829971997,14722.513716611998,33588.060753183,547707.6538828381,5132.355291354001,315862.39116510004,49054.646791964
2024,4044,196274.742074971,194854.575275211,1455177.7382214605,51947.84666684,26527.764527460007,16143.125589222,33123.998973156,530770.050070722,5450.442579160001,346036.5955878961,48645.396448376014
2024,4549,176084.607659562,179456.99406375003,1381278.8531462671,47655.19476186001,26918.760900393,17207.503424160004,31924.441036810007,511083.35069519706,5750.807870517,340710.98630484304,41654.735210699
2024,5054,160984.76212830504,187474.306547081,1375885.5976142962,46269.0892755,28820.022759888,20351.541418016,35329.23753912601,533392.0133070541,6068.099647488002,313459.34076892596,37879.534218495006
2024,5559,152909.635214262,198373.49208409205,1440323.09591744,46509.301134359994,31240.672329188,22120.959838028004,39110.02544943799,560844.1506981502,5984.735340408,338490.11866506404,38274.3888248
2024,6064,161204.311002183,216925.60113428798,1578595.374212506,51311.51902782501,35803.58208112,23732.4947365,45807.78655175,598322.006919424,7238.680555094,386777.58837962395,45207.694912656996
2024,6569,145171.865319957,203002.46028090004,1449776.540067212,46970.767392318005,34760.300864493,24175.594146369003,44215.635276921006,529212.448354788,6656.454091804999,368259.3791490239,42630.348712456005
2024,7074,113345.745405673,173953.541267712,1200003.8934256241,39496.738108358,31809.576228243,21751.255892528003,37694.64986768,433039.86445104005,6027.844555701001,304609.071739245,34485.67300827
2024,7500,166122.414880815,286820.354199808,1986565.03438635,64871.254319193,51876.069342186,33875.098969362,66175.20263770201,770597.4470785359,9859.220567712,474548.537026968,58077.943747425
2025,1519,4915.047830535,7154.832474272001,45594.504457042,1734.33084516,961.678846809,543.969606964,1142.945457696,14849.051676442,155.85223797199998,11939.155515342,2003.62671845
2025,2024,56965.119848892005,61193.568426770005,440330.5677761371,17536.45204482,9511.17244875,4866.636770996,14024.313121305004,143401.31243020803,2263.057098528,106158.81099905999,17810.965429280004
2025,2529,132218.091274176,134005.621417362,1028957.70911178,40309.994524809,19152.160590417003,10582.570265463,26470.871508682,374497.459051688,5069.7039156480005,239675.15470721398,33732.538982553
2025,3034,174681.47720247597,186199.20886167997,1400771.104408984,51488.457577245004,23551.258634052,14320.311265279997,33317.206480845,541131.3839281999,5519.95035463,316436.301839885,42522.356822076996
2025,3539,198115.235773434,202683.550426302,1483371.8004384004,54234.312414086,25808.245022032,14936.394698166,34468.255491819,565199.7216230851,5343.949125177001,320651.1837917701,49541.588675018
2025,4044,201679.729208958,200386.600678245,1482944.4848968983,53336.15247794,26670.692976772007,16031.176377564,33583.662562749,546240.63140955,5519.23117616,342822.59083416004,50351.696360056005
2025,4549,181840.461293484,183291.650984625,1405397.7860856568,48682.14549870001,26891.112851229,16974.087807720003,31976.28831561501,516056.92686281604,5834.695561350001,347675.40232689,43316.689482728994
2025,5054,163601.30960399003,184195.884061902,1372216.95751864,46389.826922500004,28479.206076012,19791.72017212,34819.27142563401,529725.83006374,6047.074838912002,315366.90478168696,38277.03838402501
2025,5559,152920.92767163602,196728.17766544805,1410975.3622976,45686.064104984005,30184.735543655,21603.603795012004,37673.56554793,549171.8815771501,5873.716151424,327064.39571766596,37500.685285872
2025,6064,161100.953783712,216080.10773709597,1577833.627579487,50951.88411485901,35730.73694887201,23605.53639598,45508.10759885,602335.240118684,7238.482915656001,384168.07584979193,44589.54979823801
