reference_period,ref_qq,metro,metcode,dweltype,mkttycd,underconstr,num_structures,unitsperstructure,avgstorycount,underconstr_per_10kpop
1992-12-01,4,Regina,1490,1.0,3.0,4.0,4,1.0,0.0,0.2
1992-12-01,4,Regina,1490,2.0,2.0,2.0,1,2.0,0.0,0.1
1992-12-01,4,Regina,1490,4.0,3.0,3.0,1,3.0,0.0,0.15
1992-12-01,4,Regina,1490,5.0,2.0,73.0,2,36.5,1.5,3.69
1993-03-01,1,Regina,1490,1.0,3.0,3.0,3,1.0,0.0,0.15
1993-03-01,1,Regina,1490,5.0,3.0,24.0,1,24.0,2.0,1.21
1993-03-01,1,Regina,1490,4.0,2.0,44.0,2,22.0,0.0,2.22
1993-03-01,1,Regina,1490,1.0,1.0,170.0,170,1.0,0.0,8.57
1993-03-01,1,Regina,1490,4.0,3.0,6.0,2,3.0,0.0,0.3
1993-06-01,2,Regina,1490,5.0,2.0,12.0,1,12.0,0.0,0.6
1993-06-01,2,Regina,1490,2.0,3.0,12.0,6,2.0,0.0,0.6
1993-06-01,2,Regina,1490,1.0,3.0,3.0,3,1.0,0.0,0.15
1993-06-01,2,Regina,1490,1.0,1.0,232.0,232,1.0,0.0,11.69
1993-06-01,2,Regina,1490,4.0,2.0,4.0,1,4.0,0.0,0.2
1993-06-01,2,Regina,1490,5.0,3.0,24.0,1,24.0,3.0,1.21
1993-06-01,2,Regina,1490,4.0,3.0,14.0,4,3.5,0.0,0.71
1993-09-01,3,Regina,1490,4.0,3.0,11.0,3,3.67,0.0,0.55
1993-09-01,3,Regina,1490,5.0,2.0,12.0,1,12.0,0.0,0.6
1993-09-01,3,Regina,1490,5.0,3.0,21.0,1,21.0,0.0,1.06
1993-09-01,3,Regina,1490,1.0,1.0,135.0,135,1.0,0.0,6.8
1993-09-01,3,Regina,1490,1.0,3.0,4.0,4,1.0,0.0,0.2
1993-09-01,3,Regina,1490,2.0,3.0,2.0,1,2.0,0.0,0.1
1993-12-01,4,Regina,1490,5.0,2.0,75.0,3,25.0,0.0,3.78
1993-12-01,4,Regina,1490,4.0,2.0,12.0,1,12.0,0.0,0.6
1993-12-01,4,Regina,1490,1.0,1.0,123.0,123,1.0,0.0,6.19
1993-12-01,4,Regina,1490,5.0,3.0,21.0,1,21.0,0.0,1.06
1993-12-01,4,Regina,1490,1.0,3.0,9.0,9,1.0,0.0,0.45
1993-12-01,4,Regina,1490,2.0,3.0,10.0,5,2.0,0.0,0.5
1994-03-01,1,Regina,1490,2.0,3.0,10.0,5,2.0,0.0,0.5
1994-03-01,1,Regina,1490,1.0,1.0,131.0,131,1.0,0.0,6.59
1994-03-01,1,Regina,1490,5.0,2.0,75.0,3,25.0,0.67,3.77
1994-03-01,1,Regina,1490,1.0,3.0,9.0,9,1.0,0.0,0.45
1994-03-01,1,Regina,1490,5.0,3.0,21.0,1,21.0,3.0,1.06
1994-06-01,2,Regina,1490,2.0,3.0,2.0,1,2.0,0.0,0.1
1994-06-01,2,Regina,1490,2.0,2.0,2.0,1,2.0,0.0,0.1
1994-06-01,2,Regina,1490,4.0,2.0,4.0,1,4.0,0.0,0.2
1994-06-01,2,Regina,1490,4.0,3.0,3.0,1,3.0,0.0,0.15
1994-06-01,2,Regina,1490,1.0,1.0,149.0,149,1.0,0.0,7.49
1994-06-01,2,Regina,1490,1.0,3.0,12.0,12,1.0,0.0,0.6
1994-06-01,2,Regina,1490,5.0,3.0,21.0,1,21.0,3.0,1.06
1994-06-01,2,Regina,1490,5.0,2.0,65.0,2,32.5,2.0,3.27
1994-09-01,3,Regina,1490,5.0,2.0,33.0,1,33.0,4.0,1.66
1994-09-01,3,Regina,1490,2.0,2.0,2.0,1,2.0,0.0,0.1
1994-09-01,3,Regina,1490,4.0,3.0,13.0,4,3.25,0.0,0.65
1994-09-01,3,Regina,1490,1.0,3.0,13.0,13,1.0,0.0,0.65
1994-09-01,3,Regina,1490,1.0,1.0,140.0,140,1.0,0.0,7.03
1994-09-01,3,Regina,1490,2.0,3.0,16.0,8,2.0,0.0,0.8
1994-12-01,4,Regina,1490,1.0,1.0,130.0,130,1.0,0.0,6.52
1994-12-01,4,Regina,1490,2.0,2.0,2.0,1,2.0,0.0,0.1
1994-12-01,4,Regina,1490,4.0,3.0,18.0,6,3.0,0.0,0.9
1994-12-01,4,Regina,1490,2.0,3.0,8.0,4,2.0,0.0,0.4
1994-12-01,4,Regina,1490,1.0,3.0,8.0,8,1.0,0.0,0.4
1994-12-01,4,Regina,1490,4.0,2.0,20.0,1,20.0,0.0,1.0
1995-03-01,1,Regina,1490,1.0,3.0,6.0,6,1.0,0.0,0.3
1995-03-01,1,Regina,1490,4.0,3.0,9.0,3,3.0,0.0,0.45
1995-03-01,1,Regina,1490,1.0,1.0,103.0,103,1.0,0.0,5.16
1995-03-01,1,Regina,1490,2.0,3.0,4.0,2,2.0,0.0,0.2
1995-03-01,1,Regina,1490,4.0,2.0,20.0,1,20.0,0.0,1.0
1995-06-01,2,Regina,1490,2.0,3.0,2.0,1,2.0,0.0,0.1
1995-06-01,2,Regina,1490,4.0,2.0,20.0,1,20.0,0.0,1.0
1995-06-01,2,Regina,1490,1.0,1.0,134.0,134,1.0,0.0,6.7
1995-06-01,2,Regina,1490,1.0,3.0,7.0,7,1.0,0.0,0.35
1995-06-01,2,Regina,1490,4.0,3.0,6.0,2,3.0,0.0,0.3
1995-06-01,2,Regina,1490,5.0,3.0,33.0,1,33.0,0.0,1.65
1995-09-01,3,Regina,1490,1.0,3.0,5.0,5,1.0,0.0,0.25
1995-09-01,3,Regina,1490,4.0,3.0,3.0,1,3.0,0.0,0.15
1995-09-01,3,Regina,1490,5.0,3.0,33.0,1,33.0,0.0,1.65
1995-09-01,3,Regina,1490,1.0,1.0,130.0,130,1.0,0.0,6.48
1995-09-01,3,Regina,1490,2.0,3.0,10.0,5,2.0,0.0,0.5
1995-12-01,4,Regina,1490,2.0,3.0,10.0,5,2.0,0.0,0.5
1995-12-01,4,Regina,1490,1.0,1.0,114.0,114,1.0,0.0,5.68
1995-12-01,4,Regina,1490,4.0,3.0,3.0,1,3.0,0.0,0.15
1995-12-01,4,Regina,1490,1.0,3.0,3.0,3,1.0,0.0,0.15
1995-12-01,4,Regina,1490,5.0,3.0,33.0,1,33.0,0.0,1.64
1996-03-01,1,Regina,1490,1.0,1.0,92.0,92,1.0,0.0,4.58
1996-03-01,1,Regina,1490,5.0,3.0,33.0,1,33.0,0.0,1.64
1996-03-01,1,Regina,1490,1.0,3.0,4.0,4,1.0,0.0,0.2
1996-03-01,1,Regina,1490,4.0,3.0,3.0,1,3.0,0.0,0.15
1996-03-01,1,Regina,1490,2.0,3.0,4.0,2,2.0,0.0,0.2
1996-06-01,2,Regina,1490,4.0,2.0,3.0,1,3.0,2.0,0.15
1996-06-01,2,Regina,1490,1.0,1.0,159.0,159,1.0,0.0,7.92
1996-06-01,2,Regina,1490,4.0,3.0,3.0,1,3.0,0.0,0.15
1996-06-01,2,Regina,1490,1.0,3.0,2.0,2,1.0,0.0,0.1
1996-06-01,2,Regina,1490,5.0,3.0,33.0,1,33.0,0.0,1.64
1996-06-01,2,Regina,1490,2.0,3.0,6.0,3,2.0,0.0,0.3
1996-09-01,3,Regina,1490,4.0,3.0,6.0,2,3.0,0.0,0.3
1996-09-01,3,Regina,1490,1.0,3.0,13.0,13,1.0,0.0,0.65
1996-09-01,3,Regina,1490,5.0,3.0,83.0,3,27.67,0.0,4.15
1996-09-01,3,Regina,1490,1.0,1.0,173.0,173,1.0,0.0,8.64
1996-09-01,3,Regina,1490,2.0,3.0,12.0,6,2.0,0.0,0.6
1996-12-01,4,Regina,1490,1.0,3.0,9.0,9,1.0,0.0,0.45
1996-12-01,4,Regina,1490,4.0,3.0,3.0,1,3.0,0.0,0.15
1996-12-01,4,Regina,1490,2.0,3.0,6.0,3,2.0,0.0,0.3
1996-12-01,4,Regina,1490,1.0,1.0,136.0,136,1.0,0.0,6.8
1996-12-01,4,Regina,1490,5.0,3.0,50.0,2,25.0,1.5,2.5
1997-03-01,1,Regina,1490,1.0,3.0,6.0,6,1.0,0.0,0.3
1997-03-01,1,Regina,1490,4.0,3.0,3.0,1,3.0,0.0,0.15
1997-03-01,1,Regina,1490,1.0,1.0,143.0,143,1.0,0.0,7.15
1997-03-01,1,Regina,1490,5.0,3.0,50.0,2,25.0,1.5,2.5
1997-03-01,1,Regina,1490,2.0,3.0,2.0,1,2.0,0.0,0.1
1997-06-01,2,Regina,1490,2.0,1.0,2.0,1,2.0,0.0,0.1
1997-06-01,2,Regina,1490,2.0,3.0,4.0,2,2.0,0.0,0.2
1997-06-01,2,Regina,1490,1.0,3.0,11.0,11,1.0,0.0,0.55
1997-06-01,2,Regina,1490,5.0,3.0,50.0,2,25.0,1.5,2.5
1997-06-01,2,Regina,1490,1.0,1.0,174.0,174,1.0,0.0,8.71
1997-09-01,3,Regina,1490,2.0,3.0,2.0,1,2.0,0.0,0.1
1997-09-01,3,Regina,1490,5.0,3.0,90.0,3,30.0,1.0,4.51
1997-09-01,3,Regina,1490,1.0,3.0,12.0,12,1.0,0.0,0.6
1997-09-01,3,Regina,1490,4.0,3.0,94.0,2,47.0,0.0,4.71
1997-09-01,3,Regina,1490,2.0,1.0,2.0,1,2.0,0.0,0.1
1997-09-01,3,Regina,1490,4.0,2.0,3.0,1,3.0,0.0,0.15
1997-09-01,3,Regina,1490,1.0,1.0,184.0,184,1.0,0.0,9.21
1997-12-01,4,Regina,1490,1.0,3.0,3.0,3,1.0,0.0,0.15
1997-12-01,4,Regina,1490,4.0,3.0,94.0,2,47.0,0.0,4.71
1997-12-01,4,Regina,1490,2.0,1.0,2.0,1,2.0,0.0,0.1
1997-12-01,4,Regina,1490,4.0,2.0,3.0,1,3.0,0.0,0.15
1997-12-01,4,Regina,1490,1.0,1.0,143.0,143,1.0,0.0,7.16
1997-12-01,4,Regina,1490,5.0,3.0,90.0,3,30.0,1.0,4.51
1997-12-01,4,Regina,1490,2.0,3.0,2.0,1,2.0,0.0,0.1
1998-03-01,1,Regina,1490,5.0,3.0,184.0,5,36.8,3.2,9.21
1998-03-01,1,Regina,1490,4.0,3.0,3.0,1,3.0,0.0,0.15
1998-03-01,1,Regina,1490,2.0,3.0,4.0,2,2.0,0.0,0.2
1998-03-01,1,Regina,1490,1.0,1.0,122.0,122,1.0,0.0,6.11
1998-03-01,1,Regina,1490,1.0,3.0,7.0,7,1.0,0.0,0.35
1998-06-01,2,Regina,1490,5.0,3.0,169.0,5,33.8,2.0,8.46
1998-06-01,2,Regina,1490,1.0,3.0,16.0,16,1.0,0.0,0.8
1998-06-01,2,Regina,1490,1.0,1.0,164.0,164,1.0,0.0,8.21
1998-06-01,2,Regina,1490,2.0,3.0,6.0,3,2.0,0.0,0.3
1998-06-01,2,Regina,1490,4.0,3.0,8.0,1,8.0,0.0,0.4
1998-09-01,3,Regina,1490,5.0,3.0,122.0,4,30.5,1.75,6.1
1998-09-01,3,Regina,1490,1.0,1.0,196.0,196,1.0,0.0,9.8
1998-09-01,3,Regina,1490,4.0,3.0,24.0,3,8.0,0.0,1.2
1998-09-01,3,Regina,1490,1.0,3.0,7.0,7,1.0,0.0,0.35
1998-09-01,3,Regina,1490,2.0,2.0,2.0,1,2.0,0.0,0.1
1998-12-01,4,Regina,1490,5.0,3.0,126.0,6,21.0,1.17,6.3
1998-12-01,4,Regina,1490,4.0,3.0,8.0,1,8.0,0.0,0.4
1998-12-01,4,Regina,1490,1.0,1.0,149.0,149,1.0,0.0,7.45
1999-03-01,1,Regina,1490,2.0,2.0,2.0,1,2.0,0.0,0.1
1999-03-01,1,Regina,1490,5.0,3.0,47.0,1,47.0,3.0,2.35
1999-03-01,1,Regina,1490,1.0,1.0,136.0,136,1.0,0.0,6.8
1999-06-01,2,Regina,1490,2.0,1.0,2.0,1,2.0,0.0,0.1
1999-06-01,2,Regina,1490,2.0,2.0,6.0,3,2.0,0.0,0.3
1999-06-01,2,Regina,1490,1.0,1.0,196.0,196,1.0,0.0,9.81
1999-06-01,2,Regina,1490,1.0,0.0,1.0,1,1.0,0.0,0.05
1999-06-01,2,Regina,1490,2.0,0.0,2.0,1,2.0,0.0,0.1
1999-06-01,2,Regina,1490,5.0,3.0,96.0,3,32.0,1.0,4.81
1999-09-01,3,Regina,1490,2.0,2.0,4.0,2,2.0,0.0,0.2
1999-09-01,3,Regina,1490,1.0,3.0,3.0,3,1.0,0.0,0.15
1999-09-01,3,Regina,1490,5.0,3.0,66.0,3,22.0,0.0,3.31
1999-09-01,3,Regina,1490,4.0,1.0,5.0,1,5.0,0.0,0.25
1999-09-01,3,Regina,1490,1.0,1.0,189.0,189,1.0,0.0,9.47
1999-09-01,3,Regina,1490,2.0,1.0,6.0,3,2.0,0.0,0.3
1999-12-01,4,Regina,1490,5.0,3.0,125.0,5,25.0,0.0,6.27
1999-12-01,4,Regina,1490,1.0,3.0,7.0,7,1.0,0.0,0.35
1999-12-01,4,Regina,1490,2.0,1.0,4.0,2,2.0,0.0,0.2
1999-12-01,4,Regina,1490,4.0,1.0,5.0,1,5.0,0.0,0.25
1999-12-01,4,Regina,1490,2.0,2.0,4.0,2,2.0,0.0,0.2
1999-12-01,4,Regina,1490,1.0,1.0,187.0,187,1.0,0.0,9.38
2000-03-01,1,Regina,1490,2.0,3.0,6.0,3,2.0,0.0,0.3
2000-03-01,1,Regina,1490,4.0,3.0,28.0,4,7.0,0.0,1.41
2000-03-01,1,Regina,1490,1.0,1.0,165.0,165,1.0,0.0,8.29
2000-03-01,1,Regina,1490,1.0,3.0,11.0,11,1.0,0.0,0.55
2000-03-01,1,Regina,1490,5.0,3.0,92.0,3,30.67,2.33,4.62
2000-03-01,1,Regina,1490,4.0,1.0,5.0,1,5.0,0.0,0.25
2000-06-01,2,Regina,1490,1.0,1.0,211.0,211,1.0,0.0,10.61
2000-06-01,2,Regina,1490,1.0,3.0,17.0,17,1.0,0.0,0.85
2000-06-01,2,Regina,1490,5.0,3.0,72.0,4,18.0,0.5,3.62
2000-06-01,2,Regina,1490,4.0,1.0,5.0,1,5.0,0.0,0.25
2000-06-01,2,Regina,1490,2.0,3.0,16.0,8,2.0,0.0,0.8
2000-06-01,2,Regina,1490,4.0,3.0,4.0,1,4.0,0.0,0.2
2000-09-01,3,Regina,1490,2.0,3.0,4.0,2,2.0,0.0,0.2
2000-09-01,3,Regina,1490,5.0,3.0,84.0,5,16.8,0.4,4.24
2000-09-01,3,Regina,1490,2.0,1.0,4.0,2,2.0,0.0,0.2
2000-09-01,3,Regina,1490,1.0,3.0,11.0,11,1.0,0.0,0.55
2000-09-01,3,Regina,1490,1.0,1.0,219.0,219,1.0,0.0,11.05
2000-09-01,3,Regina,1490,2.0,2.0,2.0,1,2.0,0.0,0.1
2000-09-01,3,Regina,1490,4.0,3.0,4.0,1,4.0,0.0,0.2
2000-12-01,4,Regina,1490,2.0,1.0,4.0,2,2.0,0.0,0.2
2000-12-01,4,Regina,1490,1.0,3.0,4.0,4,1.0,0.0,0.2
2000-12-01,4,Regina,1490,5.0,3.0,84.0,5,16.8,0.4,4.24
2000-12-01,4,Regina,1490,1.0,1.0,129.0,129,1.0,0.0,6.51
2000-12-01,4,Regina,1490,2.0,3.0,6.0,3,2.0,0.0,0.3
2000-12-01,4,Regina,1490,4.0,3.0,4.0,1,4.0,0.0,0.2
2001-03-01,1,Regina,1490,5.0,3.0,72.0,3,24.0,0.0,3.64
2001-03-01,1,Regina,1490,1.0,1.0,136.0,136,1.0,0.0,6.87
2001-06-01,2,Regina,1490,1.0,3.0,4.0,4,1.0,0.0,0.2
2001-06-01,2,Regina,1490,4.0,3.0,6.0,2,3.0,0.0,0.3
2001-06-01,2,Regina,1490,2.0,3.0,4.0,2,2.0,0.0,0.2
2001-06-01,2,Regina,1490,2.0,2.0,2.0,1,2.0,0.0,0.1
2001-06-01,2,Regina,1490,5.0,3.0,12.0,1,12.0,0.0,0.61
2001-06-01,2,Regina,1490,1.0,1.0,140.0,140,1.0,0.0,7.08
2001-09-01,3,Regina,1490,2.0,1.0,2.0,1,2.0,0.0,0.1
2001-09-01,3,Regina,1490,1.0,1.0,161.0,161,1.0,0.0,8.14
2001-09-01,3,Regina,1490,2.0,2.0,2.0,1,2.0,0.0,0.1
2001-09-01,3,Regina,1490,2.0,3.0,6.0,3,2.0,0.0,0.3
2001-09-01,3,Regina,1490,1.0,3.0,3.0,3,1.0,0.0,0.15
2001-09-01,3,Regina,1490,4.0,3.0,18.0,5,3.6,0.0,0.91
2001-12-01,4,Regina,1490,2.0,3.0,4.0,2,2.0,0.0,0.2
2001-12-01,4,Regina,1490,5.0,3.0,176.0,8,22.0,0.5,8.9
2001-12-01,4,Regina,1490,4.0,3.0,15.0,4,3.75,0.0,0.76
2001-12-01,4,Regina,1490,1.0,3.0,2.0,2,1.0,0.0,0.1
2001-12-01,4,Regina,1490,1.0,1.0,133.0,133,1.0,0.0,6.72
2002-03-01,1,Regina,1490,1.0,1.0,130.0,130,1.0,0.0,6.57
2002-03-01,1,Regina,1490,2.0,3.0,4.0,2,2.0,0.0,0.2
2002-03-01,1,Regina,1490,4.0,3.0,15.0,4,3.75,0.0,0.76
2002-03-01,1,Regina,1490,5.0,3.0,206.0,9,22.89,0.44,10.41
2002-06-01,2,Regina,1490,4.0,2.0,3.0,1,3.0,0.0,0.15
2002-06-01,2,Regina,1490,5.0,3.0,146.0,4,36.5,1.0,7.37
2002-06-01,2,Regina,1490,1.0,1.0,194.0,194,1.0,0.0,9.79
2002-09-01,3,Regina,1490,1.0,3.0,3.0,3,1.0,0.0,0.15
2002-09-01,3,Regina,1490,4.0,3.0,17.0,4,4.25,0.0,0.86
2002-09-01,3,Regina,1490,2.0,3.0,10.0,5,2.0,0.0,0.5
2002-09-01,3,Regina,1490,4.0,1.0,4.0,1,4.0,0.0,0.2
2002-09-01,3,Regina,1490,1.0,1.0,244.0,244,1.0,0.0,12.29
2002-09-01,3,Regina,1490,5.0,3.0,60.0,2,30.0,0.0,3.02
2002-09-01,3,Regina,1490,4.0,2.0,3.0,1,3.0,0.0,0.15
2002-12-01,4,Regina,1490,1.0,1.0,250.0,250,1.0,0.0,12.57
2002-12-01,4,Regina,1490,4.0,1.0,4.0,1,4.0,0.0,0.2
2002-12-01,4,Regina,1490,4.0,3.0,32.0,6,5.33,0.0,1.61
2002-12-01,4,Regina,1490,2.0,1.0,2.0,1,2.0,0.0,0.1
2002-12-01,4,Regina,1490,5.0,3.0,93.0,5,18.6,0.0,4.68
2002-12-01,4,Regina,1490,1.0,3.0,1.0,1,1.0,0.0,0.05
2002-12-01,4,Regina,1490,2.0,3.0,4.0,2,2.0,0.0,0.2
2003-03-01,1,Regina,1490,2.0,1.0,2.0,1,2.0,0.0,0.1
2003-03-01,1,Regina,1490,1.0,1.0,238.0,238,1.0,0.0,11.95
2003-03-01,1,Regina,1490,1.0,3.0,5.0,5,1.0,0.0,0.25
2003-03-01,1,Regina,1490,5.0,3.0,186.0,5,37.2,0.0,9.34
2003-03-01,1,Regina,1490,4.0,3.0,36.0,7,5.14,0.0,1.81
2003-03-01,1,Regina,1490,4.0,1.0,4.0,1,4.0,0.0,0.2
2003-06-01,2,Regina,1490,2.0,1.0,2.0,1,2.0,0.0,0.1
2003-06-01,2,Regina,1490,1.0,3.0,9.0,9,1.0,0.0,0.45
2003-06-01,2,Regina,1490,5.0,3.0,188.0,5,37.6,0.0,9.43
2003-06-01,2,Regina,1490,2.0,3.0,2.0,1,2.0,0.0,0.1
2003-06-01,2,Regina,1490,4.0,3.0,70.0,13,5.38,0.0,3.51
2003-06-01,2,Regina,1490,1.0,1.0,258.0,258,1.0,0.0,12.94
2003-09-01,3,Regina,1490,1.0,3.0,6.0,6,1.0,0.0,0.3
2003-09-01,3,Regina,1490,2.0,2.0,4.0,2,2.0,0.0,0.2
2003-09-01,3,Regina,1490,5.0,3.0,172.0,3,57.33,0.0,8.61
2003-09-01,3,Regina,1490,2.0,3.0,4.0,2,2.0,0.0,0.2
2003-09-01,3,Regina,1490,4.0,3.0,63.0,13,4.85,0.0,3.15
2003-09-01,3,Regina,1490,1.0,1.0,238.0,238,1.0,0.0,11.91
2003-12-01,4,Regina,1490,2.0,3.0,22.0,11,2.0,0.0,1.1
2003-12-01,4,Regina,1490,5.0,1.0,1.0,1,1.0,0.0,0.05
2003-12-01,4,Regina,1490,5.0,3.0,212.0,6,35.33,0.0,10.6
2003-12-01,4,Regina,1490,1.0,3.0,5.0,5,1.0,0.0,0.25
2003-12-01,4,Regina,1490,4.0,3.0,54.0,13,4.15,0.0,2.7
2003-12-01,4,Regina,1490,1.0,1.0,251.0,251,1.0,0.0,12.55
2004-03-01,1,Regina,1490,2.0,2.0,2.0,1,2.0,0.0,0.1
2004-03-01,1,Regina,1490,4.0,3.0,103.0,26,3.96,0.0,5.14
2004-03-01,1,Regina,1490,5.0,1.0,1.0,1,1.0,0.0,0.05
2004-03-01,1,Regina,1490,1.0,1.0,227.0,227,1.0,0.0,11.34
2004-03-01,1,Regina,1490,1.0,3.0,3.0,3,1.0,0.0,0.15
2004-03-01,1,Regina,1490,2.0,3.0,8.0,4,2.0,0.0,0.4
2004-03-01,1,Regina,1490,5.0,3.0,211.0,9,23.44,0.0,10.54
2004-06-01,2,Regina,1490,2.0,2.0,6.0,3,2.0,0.0,0.3
2004-06-01,2,Regina,1490,1.0,3.0,5.0,5,1.0,0.0,0.25
2004-06-01,2,Regina,1490,4.0,3.0,156.0,36,4.33,0.0,7.79
2004-06-01,2,Regina,1490,5.0,1.0,1.0,1,1.0,0.0,0.05
2004-06-01,2,Regina,1490,5.0,3.0,136.0,9,15.11,0.0,6.79
2004-06-01,2,Regina,1490,1.0,1.0,281.0,281,1.0,0.0,14.03
2004-06-01,2,Regina,1490,2.0,3.0,2.0,1,2.0,0.0,0.1
2004-09-01,3,Regina,1490,4.0,2.0,35.0,10,3.5,0.0,1.75
2004-09-01,3,Regina,1490,1.0,1.0,344.0,344,1.0,0.0,17.18
2004-09-01,3,Regina,1490,5.0,1.0,1.0,1,1.0,0.0,0.05
2004-09-01,3,Regina,1490,5.0,3.0,256.0,16,16.0,0.0,12.79
2004-09-01,3,Regina,1490,2.0,1.0,2.0,1,2.0,0.0,0.1
2004-09-01,3,Regina,1490,1.0,3.0,6.0,6,1.0,0.0,0.3
2004-09-01,3,Regina,1490,2.0,2.0,6.0,3,2.0,0.0,0.3
2004-09-01,3,Regina,1490,4.0,3.0,165.0,38,4.34,0.0,8.24
2004-12-01,4,Regina,1490,5.0,3.0,258.0,18,14.33,0.0,12.88
2004-12-01,4,Regina,1490,5.0,2.0,2.0,1,2.0,0.0,0.1
2004-12-01,4,Regina,1490,2.0,3.0,44.0,22,2.0,0.0,2.2
2004-12-01,4,Regina,1490,4.0,2.0,35.0,10,3.5,0.0,1.75
2004-12-01,4,Regina,1490,1.0,1.0,366.0,366,1.0,0.0,18.27
2004-12-01,4,Regina,1490,1.0,3.0,7.0,7,1.0,0.0,0.35
2004-12-01,4,Regina,1490,5.0,1.0,1.0,1,1.0,0.0,0.05
2004-12-01,4,Regina,1490,2.0,1.0,2.0,1,2.0,0.0,0.1
2004-12-01,4,Regina,1490,4.0,3.0,146.0,30,4.87,0.0,7.29
2005-03-01,1,Regina,1490,4.0,2.0,35.0,10,3.5,0.0,1.75
2005-03-01,1,Regina,1490,5.0,1.0,1.0,1,1.0,0.0,0.05
2005-03-01,1,Regina,1490,1.0,1.0,299.0,299,1.0,0.0,14.92
2005-03-01,1,Regina,1490,2.0,3.0,44.0,22,2.0,0.0,2.2
2005-03-01,1,Regina,1490,5.0,2.0,2.0,1,2.0,0.0,0.1
2005-03-01,1,Regina,1490,1.0,3.0,6.0,6,1.0,0.0,0.3
2005-03-01,1,Regina,1490,5.0,3.0,242.0,15,16.13,0.0,12.07
2005-03-01,1,Regina,1490,4.0,3.0,122.0,24,5.08,0.0,6.09
2005-06-01,2,Regina,1490,5.0,2.0,38.0,1,38.0,0.0,1.89
2005-06-01,2,Regina,1490,1.0,1.0,358.0,358,1.0,0.0,17.85
2005-06-01,2,Regina,1490,4.0,3.0,138.0,31,4.45,0.0,6.88
2005-06-01,2,Regina,1490,5.0,3.0,230.0,12,19.17,0.0,11.47
2005-06-01,2,Regina,1490,1.0,3.0,5.0,5,1.0,0.0,0.25
2005-06-01,2,Regina,1490,5.0,1.0,2.0,2,1.0,0.0,0.1
2005-06-01,2,Regina,1490,4.0,2.0,35.0,10,3.5,0.0,1.74
2005-06-01,2,Regina,1490,2.0,3.0,52.0,26,2.0,0.0,2.59
2005-09-01,3,Regina,1490,2.0,2.0,2.0,1,2.0,0.0,0.1
2005-09-01,3,Regina,1490,1.0,3.0,5.0,5,1.0,0.0,0.25
2005-09-01,3,Regina,1490,4.0,3.0,170.0,41,4.15,0.0,8.47
2005-09-01,3,Regina,1490,5.0,2.0,38.0,1,38.0,0.0,1.89
2005-09-01,3,Regina,1490,2.0,1.0,4.0,2,2.0,0.0,0.2
2005-09-01,3,Regina,1490,2.0,3.0,40.0,20,2.0,0.0,1.99
2005-09-01,3,Regina,1490,1.0,1.0,373.0,373,1.0,0.0,18.59
2005-09-01,3,Regina,1490,5.0,1.0,2.0,2,1.0,0.0,0.1
2005-09-01,3,Regina,1490,5.0,3.0,142.0,5,28.4,0.0,7.08
2005-12-01,4,Regina,1490,4.0,2.0,4.0,1,4.0,0.0,0.2
2005-12-01,4,Regina,1490,5.0,3.0,127.0,5,25.4,0.0,6.32
2005-12-01,4,Regina,1490,2.0,1.0,8.0,4,2.0,0.0,0.4
2005-12-01,4,Regina,1490,5.0,2.0,38.0,1,38.0,0.0,1.89
2005-12-01,4,Regina,1490,1.0,3.0,5.0,5,1.0,0.0,0.25
2005-12-01,4,Regina,1490,4.0,3.0,171.0,42,4.07,0.0,8.51
2005-12-01,4,Regina,1490,2.0,3.0,26.0,13,2.0,0.0,1.29
2005-12-01,4,Regina,1490,1.0,1.0,375.0,375,1.0,0.0,18.67
2005-12-01,4,Regina,1490,2.0,2.0,2.0,1,2.0,0.0,0.1
2005-12-01,4,Regina,1490,5.0,1.0,2.0,2,1.0,0.0,0.1
2006-03-01,1,Regina,1490,4.0,3.0,160.0,39,4.1,0.0,7.95
2006-03-01,1,Regina,1490,1.0,1.0,370.0,370,1.0,0.0,18.39
2006-03-01,1,Regina,1490,2.0,1.0,8.0,4,2.0,0.0,0.4
2006-03-01,1,Regina,1490,4.0,2.0,4.0,1,4.0,0.0,0.2
2006-03-01,1,Regina,1490,5.0,3.0,127.0,5,25.4,0.0,6.31
2006-03-01,1,Regina,1490,5.0,2.0,38.0,1,38.0,0.0,1.89
2006-03-01,1,Regina,1490,5.0,1.0,2.0,2,1.0,0.0,0.1
2006-03-01,1,Regina,1490,2.0,3.0,24.0,12,2.0,0.0,1.19
2006-03-01,1,Regina,1490,2.0,2.0,2.0,1,2.0,0.0,0.1
2006-03-01,1,Regina,1490,1.0,3.0,6.0,6,1.0,0.0,0.3
2006-06-01,2,Regina,1490,2.0,3.0,10.0,5,2.0,0.0,0.5
2006-06-01,2,Regina,1490,4.0,2.0,4.0,1,4.0,0.0,0.2
2006-06-01,2,Regina,1490,4.0,3.0,173.0,43,4.02,0.0,8.58
2006-06-01,2,Regina,1490,1.0,1.0,415.0,415,1.0,0.0,20.58
2006-06-01,2,Regina,1490,1.0,3.0,4.0,4,1.0,0.0,0.2
2006-06-01,2,Regina,1490,5.0,3.0,109.0,4,27.25,0.0,5.41
2006-06-01,2,Regina,1490,5.0,1.0,2.0,2,1.0,0.0,0.1
2006-06-01,2,Regina,1490,2.0,1.0,10.0,5,2.0,0.0,0.5
