reference_period,ref_qq,metro,metcode,FSA,dweltype,mkttycd,underconstr,num_structures,unitsperstructure,avgstorycount
2011-12-01,4,Ottawa,1265,K1M,1.0,1.0,3.0,3,1.0,0.0
2011-12-01,4,Ottawa,1265,K1M,5.0,3.0,24.0,2,12.0,0.0
2011-12-01,4,Ottawa,1265,K1N,1.0,1.0,4.0,4,1.0,0.0
2011-12-01,4,Ottawa,1265,K1W,1.0,1.0,20.0,20,1.0,0.0
2011-12-01,4,Ottawa,1265,K2B,2.0,1.0,4.0,2,2.0,0.0
2011-12-01,4,Ottawa,1265,K2K,1.0,1.0,11.0,11,1.0,0.0
2011-12-01,4,Ottawa,1265,K4P,4.0,1.0,89.0,15,5.93,0.0
2011-12-01,4,Ottawa,1265,K1B,5.0,3.0,82.0,1,82.0,0.0
2011-12-01,4,Ottawa,1265,K1C,5.0,3.0,81.0,2,40.5,3.0
2011-12-01,4,Ottawa,1265,K1R,4.0,1.0,7.0,1,7.0,0.0
2011-12-01,4,Ottawa,1265,K2J,1.0,1.0,12.0,12,1.0,0.0
2011-12-01,4,Ottawa,1265,K4K,4.0,1.0,16.0,4,4.0,0.0
2011-12-01,4,Ottawa,1265,K1H,1.0,1.0,7.0,7,1.0,0.0
2011-12-01,4,Ottawa,1265,K1T,1.0,1.0,51.0,51,1.0,0.0
2011-12-01,4,Ottawa,1265,K4B,1.0,1.0,12.0,12,1.0,0.0
2011-12-01,4,Ottawa,1265,K1T,2.0,1.0,20.0,10,2.0,0.0
2011-12-01,4,Ottawa,1265,K1Y,1.0,1.0,8.0,8,1.0,0.0
2011-12-01,4,Ottawa,1265,K2E,4.0,1.0,6.0,1,6.0,0.0
2011-12-01,4,Ottawa,1265,K1E,5.0,3.0,40.0,2,20.0,0.0
2011-12-01,4,Ottawa,1265,K1N,5.0,3.0,233.0,2,116.5,9.0
2011-12-01,4,Ottawa,1265,K2E,5.0,2.0,69.0,1,69.0,0.0
2011-12-01,4,Ottawa,1265,K2L,2.0,1.0,34.0,17,2.0,0.0
2011-12-01,4,Ottawa,1265,K4K,5.0,3.0,28.0,2,14.0,2.0
2011-12-01,4,Ottawa,1265,K4M,1.0,1.0,6.0,6,1.0,0.0
2011-12-01,4,Ottawa,1265,nan,5.0,3.0,576.0,37,15.57,0.24
2011-12-01,4,Ottawa,1265,K0A,5.0,3.0,12.0,1,12.0,0.0
2011-12-01,4,Ottawa,1265,K1L,5.0,3.0,195.0,1,195.0,0.0
2011-12-01,4,Ottawa,1265,K2E,1.0,1.0,7.0,7,1.0,0.0
2011-12-01,4,Ottawa,1265,K1J,1.0,1.0,2.0,2,1.0,0.0
2011-12-01,4,Ottawa,1265,K1T,5.0,3.0,42.0,4,10.5,0.75
2011-12-01,4,Ottawa,1265,K1Z,2.0,1.0,16.0,8,2.0,0.0
2011-12-01,4,Ottawa,1265,K2A,1.0,1.0,7.0,7,1.0,0.0
2011-12-01,4,Ottawa,1265,K2T,1.0,1.0,56.0,56,1.0,0.0
2011-12-01,4,Ottawa,1265,K0A,1.0,1.0,169.0,169,1.0,0.0
2011-12-01,4,Ottawa,1265,K1H,4.0,1.0,10.0,2,5.0,0.0
2011-12-01,4,Ottawa,1265,K1M,2.0,1.0,4.0,2,2.0,0.0
2011-12-01,4,Ottawa,1265,K1S,2.0,1.0,8.0,4,2.0,0.0
2011-12-01,4,Ottawa,1265,K1W,5.0,3.0,18.0,2,9.0,0.0
2011-12-01,4,Ottawa,1265,K2M,1.0,1.0,9.0,9,1.0,0.0
2011-12-01,4,Ottawa,1265,K2P,5.0,3.0,240.0,1,240.0,0.0
2011-12-01,4,Ottawa,1265,K1N,5.0,2.0,3.0,1,3.0,3.0
2011-12-01,4,Ottawa,1265,K2A,2.0,1.0,2.0,1,2.0,0.0
2011-12-01,4,Ottawa,1265,K2B,1.0,1.0,5.0,5,1.0,0.0
2011-12-01,4,Ottawa,1265,K2P,5.0,2.0,70.0,1,70.0,7.0
2011-12-01,4,Ottawa,1265,K4A,1.0,1.0,9.0,9,1.0,0.0
2011-12-01,4,Ottawa,1265,K4P,1.0,1.0,25.0,25,1.0,0.0
2011-12-01,4,Ottawa,1265,nan,1.0,1.0,630.0,630,1.0,0.0
2011-12-01,4,Ottawa,1265,nan,4.0,1.0,674.0,129,5.22,0.0
2011-12-01,4,Ottawa,1265,K1S,5.0,3.0,72.0,2,36.0,0.0
2011-12-01,4,Ottawa,1265,K2K,4.0,1.0,12.0,2,6.0,0.0
2011-12-01,4,Ottawa,1265,K4K,1.0,1.0,49.0,49,1.0,0.0
2011-12-01,4,Ottawa,1265,K4K,5.0,1.0,2.0,1,2.0,0.0
2011-12-01,4,Ottawa,1265,K1S,1.0,1.0,11.0,11,1.0,0.0
2011-12-01,4,Ottawa,1265,K1E,1.0,1.0,1.0,1,1.0,0.0
2011-12-01,4,Ottawa,1265,K1W,4.0,1.0,90.0,16,5.63,0.0
2011-12-01,4,Ottawa,1265,K1Z,5.0,3.0,104.0,1,104.0,0.0
2011-12-01,4,Ottawa,1265,K2C,1.0,1.0,10.0,10,1.0,0.0
2011-12-01,4,Ottawa,1265,K2H,1.0,1.0,2.0,2,1.0,0.0
2011-12-01,4,Ottawa,1265,K2L,5.0,2.0,146.0,1,146.0,10.0
2011-12-01,4,Ottawa,1265,K1J,5.0,3.0,44.0,2,22.0,0.0
2011-12-01,4,Ottawa,1265,K2J,2.0,1.0,4.0,2,2.0,0.0
2011-12-01,4,Ottawa,1265,K1Z,1.0,1.0,5.0,5,1.0,0.0
2011-12-01,4,Ottawa,1265,K2G,1.0,1.0,9.0,9,1.0,0.0
2011-12-01,4,Ottawa,1265,K2K,2.0,1.0,2.0,1,2.0,0.0
2011-12-01,4,Ottawa,1265,K2L,4.0,1.0,142.0,32,4.44,0.0
2012-12-01,4,Ottawa,1265,K1C,5.0,2.0,41.0,1,41.0,4.0
2012-12-01,4,Ottawa,1265,K1H,5.0,3.0,36.0,1,36.0,4.0
2012-12-01,4,Ottawa,1265,K1W,1.0,1.0,40.0,40,1.0,0.0
2012-12-01,4,Ottawa,1265,K2M,4.0,1.0,96.0,19,5.05,0.0
2012-12-01,4,Ottawa,1265,K2S,1.0,1.0,43.0,43,1.0,0.0
2012-12-01,4,Ottawa,1265,K4R,5.0,2.0,4.0,2,2.0,0.0
2012-12-01,4,Ottawa,1265,K0A,5.0,3.0,47.0,2,23.5,3.0
2012-12-01,4,Ottawa,1265,K1T,5.0,3.0,42.0,4,10.5,2.25
2012-12-01,4,Ottawa,1265,K1Y,5.0,2.0,2.0,1,2.0,0.0
2012-12-01,4,Ottawa,1265,K2G,1.0,1.0,8.0,8,1.0,0.0
2012-12-01,4,Ottawa,1265,K2G,4.0,1.0,28.0,6,4.67,0.67
2012-12-01,4,Ottawa,1265,K2J,1.0,1.0,102.0,102,1.0,0.0
2012-12-01,4,Ottawa,1265,K2L,4.0,1.0,118.0,25,4.72,0.16
2012-12-01,4,Ottawa,1265,K4K,5.0,3.0,32.0,2,16.0,4.0
2012-12-01,4,Ottawa,1265,K1J,5.0,2.0,28.0,1,28.0,3.0
2012-12-01,4,Ottawa,1265,K1K,2.0,1.0,2.0,1,2.0,0.0
2012-12-01,4,Ottawa,1265,K1K,5.0,3.0,5.0,1,5.0,0.0
2012-12-01,4,Ottawa,1265,K1L,5.0,3.0,195.0,1,195.0,0.0
2012-12-01,4,Ottawa,1265,K1S,1.0,1.0,11.0,11,1.0,0.0
2012-12-01,4,Ottawa,1265,K1B,4.0,1.0,19.0,4,4.75,0.0
2012-12-01,4,Ottawa,1265,K1N,1.0,1.0,1.0,1,1.0,0.0
2012-12-01,4,Ottawa,1265,K2J,4.0,1.0,264.0,49,5.39,0.04
2012-12-01,4,Ottawa,1265,K0A,2.0,1.0,8.0,4,2.0,0.0
2012-12-01,4,Ottawa,1265,K1R,4.0,1.0,7.0,1,7.0,0.0
2012-12-01,4,Ottawa,1265,K1S,4.0,1.0,6.0,1,6.0,3.0
2012-12-01,4,Ottawa,1265,K1Y,2.0,1.0,26.0,13,2.0,0.0
2012-12-01,4,Ottawa,1265,K2A,1.0,1.0,9.0,9,1.0,0.0
2012-12-01,4,Ottawa,1265,K2C,1.0,1.0,17.0,17,1.0,0.0
2012-12-01,4,Ottawa,1265,nan,4.0,1.0,133.0,27,4.93,0.15
2012-12-01,4,Ottawa,1265,K1H,1.0,1.0,8.0,8,1.0,0.0
2012-12-01,4,Ottawa,1265,K1L,1.0,1.0,1.0,1,1.0,0.0
2012-12-01,4,Ottawa,1265,K2L,1.0,1.0,1.0,1,1.0,0.0
2012-12-01,4,Ottawa,1265,K4A,2.0,1.0,6.0,3,2.0,0.0
2012-12-01,4,Ottawa,1265,K2H,1.0,1.0,3.0,3,1.0,0.0
2012-12-01,4,Ottawa,1265,K1R,5.0,3.0,121.0,1,121.0,4.0
2012-12-01,4,Ottawa,1265,K1S,5.0,3.0,122.0,2,61.0,7.5
2012-12-01,4,Ottawa,1265,K1Y,1.0,1.0,12.0,12,1.0,0.0
2012-12-01,4,Ottawa,1265,K4R,2.0,2.0,4.0,2,2.0,0.0
2012-12-01,4,Ottawa,1265,K1S,2.0,1.0,6.0,3,2.0,0.0
2012-12-01,4,Ottawa,1265,K1Y,5.0,3.0,233.0,2,116.5,8.0
2012-12-01,4,Ottawa,1265,nan,5.0,3.0,303.0,16,18.94,2.94
2012-12-01,4,Ottawa,1265,K1Z,5.0,2.0,6.0,1,6.0,3.0
2012-12-01,4,Ottawa,1265,nan,1.0,1.0,161.0,161,1.0,0.0
2012-12-01,4,Ottawa,1265,K0A,1.0,1.0,186.0,186,1.0,0.0
2012-12-01,4,Ottawa,1265,K1W,4.0,1.0,31.0,6,5.17,0.0
2012-12-01,4,Ottawa,1265,K2P,5.0,3.0,658.0,4,164.5,17.0
2012-12-01,4,Ottawa,1265,K2S,5.0,3.0,7.0,1,7.0,0.0
2012-12-01,4,Ottawa,1265,K2T,4.0,1.0,61.0,11,5.55,0.18
2012-12-01,4,Ottawa,1265,K1B,5.0,3.0,32.0,2,16.0,1.5
2012-12-01,4,Ottawa,1265,K1R,5.0,2.0,2.0,1,2.0,3.0
2012-12-01,4,Ottawa,1265,K1Y,4.0,1.0,3.0,1,3.0,2.0
2012-12-01,4,Ottawa,1265,K1Z,1.0,1.0,9.0,9,1.0,0.0
2012-12-01,4,Ottawa,1265,K2J,2.0,1.0,54.0,27,2.0,0.0
2012-12-01,4,Ottawa,1265,K2L,2.0,1.0,44.0,22,2.0,0.0
2012-12-01,4,Ottawa,1265,K4P,1.0,1.0,27.0,27,1.0,0.0
2012-12-01,4,Ottawa,1265,K4R,2.0,1.0,4.0,2,2.0,0.0
2012-12-01,4,Ottawa,1265,K1H,2.0,1.0,4.0,2,2.0,0.0
2012-12-01,4,Ottawa,1265,K1H,4.0,1.0,6.0,1,6.0,0.0
2012-12-01,4,Ottawa,1265,K1R,2.0,1.0,2.0,1,2.0,0.0
2012-12-01,4,Ottawa,1265,K2A,2.0,1.0,4.0,2,2.0,0.0
2012-12-01,4,Ottawa,1265,K2E,5.0,2.0,124.0,1,124.0,8.0
2012-12-01,4,Ottawa,1265,K2J,5.0,3.0,199.0,11,18.09,3.0
2012-12-01,4,Ottawa,1265,K2T,1.0,1.0,42.0,42,1.0,0.0
2012-12-01,4,Ottawa,1265,K1G,1.0,1.0,1.0,1,1.0,0.0
2012-12-01,4,Ottawa,1265,K1M,2.0,1.0,4.0,2,2.0,0.0
2012-12-01,4,Ottawa,1265,K1Z,4.0,1.0,7.0,2,3.5,0.0
2012-12-01,4,Ottawa,1265,K2B,1.0,1.0,4.0,4,1.0,0.0
2012-12-01,4,Ottawa,1265,K2G,5.0,3.0,16.0,1,16.0,0.0
2012-12-01,4,Ottawa,1265,K2M,1.0,1.0,31.0,31,1.0,0.0
2012-12-01,4,Ottawa,1265,K2R,1.0,1.0,3.0,3,1.0,0.0
2012-12-01,4,Ottawa,1265,K4K,5.0,1.0,28.0,2,14.0,0.0
2012-12-01,4,Ottawa,1265,K1C,5.0,3.0,12.0,1,12.0,3.0
2012-12-01,4,Ottawa,1265,K1V,1.0,1.0,19.0,19,1.0,0.0
2012-12-01,4,Ottawa,1265,K2T,5.0,3.0,36.0,3,12.0,3.0
2012-12-01,4,Ottawa,1265,K4K,4.0,1.0,12.0,2,6.0,0.0
2012-12-01,4,Ottawa,1265,K1J,1.0,1.0,10.0,10,1.0,0.0
2012-12-01,4,Ottawa,1265,K1T,2.0,1.0,20.0,10,2.0,0.0
2012-12-01,4,Ottawa,1265,K1T,4.0,1.0,100.0,22,4.55,0.0
2012-12-01,4,Ottawa,1265,nan,2.0,1.0,4.0,2,2.0,0.0
2012-12-01,4,Ottawa,1265,K1K,4.0,1.0,3.0,1,3.0,0.0
2012-12-01,4,Ottawa,1265,K1M,1.0,1.0,7.0,7,1.0,0.0
2012-12-01,4,Ottawa,1265,K1V,4.0,1.0,45.0,11,4.09,0.0
2012-12-01,4,Ottawa,1265,K2B,2.0,1.0,4.0,2,2.0,0.0
2012-12-01,4,Ottawa,1265,K2K,1.0,1.0,14.0,14,1.0,0.0
2012-12-01,4,Ottawa,1265,K4A,4.0,1.0,38.0,6,6.33,0.0
2012-12-01,4,Ottawa,1265,K4K,1.0,1.0,42.0,42,1.0,0.0
2012-12-01,4,Ottawa,1265,K1K,4.0,2.0,24.0,3,8.0,0.0
2012-12-01,4,Ottawa,1265,K1N,5.0,3.0,504.0,3,168.0,19.0
2012-12-01,4,Ottawa,1265,K2L,5.0,2.0,152.0,1,152.0,10.0
2012-12-01,4,Ottawa,1265,K2S,5.0,2.0,20.0,1,20.0,0.0
2012-12-01,4,Ottawa,1265,K4A,1.0,1.0,17.0,17,1.0,0.0
2012-12-01,4,Ottawa,1265,K1J,5.0,3.0,44.0,2,22.0,4.0
2012-12-01,4,Ottawa,1265,K1M,4.0,1.0,3.0,1,3.0,0.0
2012-12-01,4,Ottawa,1265,K2K,4.0,1.0,34.0,5,6.8,0.0
2012-12-01,4,Ottawa,1265,K1T,1.0,1.0,43.0,43,1.0,0.0
2012-12-01,4,Ottawa,1265,K2E,1.0,1.0,7.0,7,1.0,0.0
2012-12-01,4,Ottawa,1265,K0A,4.0,1.0,60.0,8,7.5,0.0
2012-12-01,4,Ottawa,1265,K1R,1.0,1.0,1.0,1,1.0,0.0
2012-12-01,4,Ottawa,1265,K2K,5.0,3.0,52.0,4,13.0,3.0
2012-12-01,4,Ottawa,1265,K4B,1.0,1.0,9.0,9,1.0,0.0
2012-12-01,4,Ottawa,1265,K4R,1.0,1.0,29.0,29,1.0,0.0
2012-12-01,4,Ottawa,1265,K1S,4.0,2.0,3.0,1,3.0,0.0
2012-12-01,4,Ottawa,1265,K1S,5.0,2.0,35.0,3,11.67,3.0
2012-12-01,4,Ottawa,1265,K1N,2.0,1.0,2.0,1,2.0,0.0
2012-12-01,4,Ottawa,1265,K1Z,2.0,1.0,32.0,16,2.0,0.0
2012-12-01,4,Ottawa,1265,K4M,1.0,1.0,24.0,24,1.0,0.0
2013-12-01,4,Ottawa,1265,K2J,1.0,1.0,264.0,264,1.0,0.0
2013-12-01,4,Ottawa,1265,K4A,1.0,1.0,2.0,2,1.0,0.0
2013-12-01,4,Ottawa,1265,nan,4.0,1.0,36.0,8,4.5,0.0
2013-12-01,4,Ottawa,1265,K0A,4.0,1.0,113.0,25,4.52,0.0
2013-12-01,4,Ottawa,1265,K1S,2.0,1.0,8.0,4,2.0,0.0
2013-12-01,4,Ottawa,1265,K2L,2.0,1.0,28.0,14,2.0,0.0
2013-12-01,4,Ottawa,1265,K1B,5.0,3.0,112.0,6,18.67,2.5
2013-12-01,4,Ottawa,1265,K1C,2.0,1.0,4.0,2,2.0,0.0
2013-12-01,4,Ottawa,1265,K1G,5.0,3.0,72.0,2,36.0,3.0
2013-12-01,4,Ottawa,1265,K1W,5.0,3.0,22.0,1,22.0,3.0
2013-12-01,4,Ottawa,1265,K1Y,2.0,1.0,38.0,19,2.0,0.0
2013-12-01,4,Ottawa,1265,K2E,5.0,2.0,124.0,1,124.0,8.0
2013-12-01,4,Ottawa,1265,K2G,4.0,1.0,28.0,4,7.0,0.0
2013-12-01,4,Ottawa,1265,K1K,5.0,3.0,32.0,3,10.67,0.0
2013-12-01,4,Ottawa,1265,K1R,5.0,3.0,384.0,2,192.0,17.5
2013-12-01,4,Ottawa,1265,K1Z,2.0,1.0,32.0,16,2.0,0.0
2013-12-01,4,Ottawa,1265,K2A,2.0,1.0,2.0,1,2.0,0.0
2013-12-01,4,Ottawa,1265,K2H,2.0,1.0,4.0,2,2.0,0.0
2013-12-01,4,Ottawa,1265,K2M,2.0,1.0,2.0,1,2.0,0.0
2013-12-01,4,Ottawa,1265,K2T,1.0,1.0,98.0,98,1.0,0.0
2013-12-01,4,Ottawa,1265,K2T,5.0,3.0,96.0,8,12.0,1.13
2013-12-01,4,Ottawa,1265,K4B,4.0,1.0,31.0,6,5.17,0.0
2013-12-01,4,Ottawa,1265,K1H,1.0,1.0,7.0,7,1.0,0.0
2013-12-01,4,Ottawa,1265,K1N,5.0,3.0,504.0,3,168.0,20.0
2013-12-01,4,Ottawa,1265,K1W,4.0,1.0,56.0,12,4.67,0.0
2013-12-01,4,Ottawa,1265,K1Z,4.0,1.0,19.0,1,19.0,0.0
2013-12-01,4,Ottawa,1265,K2K,1.0,1.0,14.0,14,1.0,0.0
2013-12-01,4,Ottawa,1265,K1C,5.0,2.0,41.0,1,41.0,4.0
2013-12-01,4,Ottawa,1265,K1L,2.0,1.0,2.0,1,2.0,0.0
2013-12-01,4,Ottawa,1265,K1T,5.0,3.0,16.0,1,16.0,3.0
2013-12-01,4,Ottawa,1265,K1V,5.0,3.0,116.0,1,116.0,10.0
2013-12-01,4,Ottawa,1265,K2B,2.0,1.0,2.0,1,2.0,0.0
2013-12-01,4,Ottawa,1265,K2C,1.0,1.0,10.0,10,1.0,0.0
2013-12-01,4,Ottawa,1265,K2S,5.0,2.0,28.0,2,14.0,0.0
2013-12-01,4,Ottawa,1265,K4A,4.0,1.0,24.0,5,4.8,0.0
2013-12-01,4,Ottawa,1265,K1C,1.0,1.0,3.0,3,1.0,0.0
2013-12-01,4,Ottawa,1265,K1G,1.0,1.0,1.0,1,1.0,0.0
2013-12-01,4,Ottawa,1265,K1J,1.0,1.0,5.0,5,1.0,0.0
2013-12-01,4,Ottawa,1265,K1S,5.0,2.0,12.0,4,3.0,0.75
2013-12-01,4,Ottawa,1265,K2E,1.0,1.0,4.0,4,1.0,0.0
2013-12-01,4,Ottawa,1265,K2J,5.0,1.0,4.0,1,4.0,0.0
2013-12-01,4,Ottawa,1265,K2S,5.0,3.0,14.0,1,14.0,3.0
2013-12-01,4,Ottawa,1265,K1Z,1.0,1.0,19.0,19,1.0,0.0
2013-12-01,4,Ottawa,1265,K2J,2.0,1.0,46.0,23,2.0,0.0
2013-12-01,4,Ottawa,1265,K2M,4.0,1.0,129.0,23,5.61,0.0
2013-12-01,4,Ottawa,1265,K1T,1.0,1.0,49.0,49,1.0,0.0
2013-12-01,4,Ottawa,1265,K2A,1.0,1.0,6.0,6,1.0,0.0
2013-12-01,4,Ottawa,1265,K2B,1.0,1.0,1.0,1,1.0,0.0
2013-12-01,4,Ottawa,1265,K2M,1.0,1.0,109.0,109,1.0,0.0
2013-12-01,4,Ottawa,1265,K2R,1.0,1.0,3.0,3,1.0,0.0
2013-12-01,4,Ottawa,1265,K4B,5.0,3.0,76.0,5,15.2,2.4
2013-12-01,4,Ottawa,1265,K1C,4.0,1.0,8.0,2,4.0,0.0
2013-12-01,4,Ottawa,1265,K1M,4.0,1.0,3.0,1,3.0,0.0
2013-12-01,4,Ottawa,1265,K1T,2.0,1.0,16.0,8,2.0,0.0
2013-12-01,4,Ottawa,1265,K1Z,5.0,3.0,279.0,3,93.0,5.67
2013-12-01,4,Ottawa,1265,K2P,5.0,2.0,5.0,1,5.0,3.0
2013-12-01,4,Ottawa,1265,K4K,4.0,1.0,30.0,4,7.5,0.0
2013-12-01,4,Ottawa,1265,K0A,5.0,3.0,14.0,1,14.0,3.0
2013-12-01,4,Ottawa,1265,K1M,1.0,1.0,5.0,5,1.0,0.0
2013-12-01,4,Ottawa,1265,K2S,4.0,1.0,40.0,8,5.0,0.0
2013-12-01,4,Ottawa,1265,K4K,1.0,1.0,26.0,26,1.0,0.0
2013-12-01,4,Ottawa,1265,K4P,1.0,1.0,17.0,17,1.0,0.0
2013-12-01,4,Ottawa,1265,nan,1.0,1.0,29.0,29,1.0,0.0
2013-12-01,4,Ottawa,1265,K1N,5.0,2.0,14.0,3,4.67,2.0
2013-12-01,4,Ottawa,1265,K2H,1.0,1.0,2.0,2,1.0,0.0
2013-12-01,4,Ottawa,1265,K1H,2.0,1.0,2.0,1,2.0,0.0
2013-12-01,4,Ottawa,1265,K1S,4.0,3.0,5.0,1,5.0,0.0
2013-12-01,4,Ottawa,1265,K4M,1.0,1.0,21.0,21,1.0,0.0
2013-12-01,4,Ottawa,1265,K4R,1.0,1.0,23.0,23,1.0,0.0
2013-12-01,4,Ottawa,1265,K0A,1.0,1.0,143.0,143,1.0,0.0
2013-12-01,4,Ottawa,1265,K1B,5.0,2.0,139.0,2,69.5,5.0
2013-12-01,4,Ottawa,1265,K1W,5.0,2.0,24.0,2,12.0,0.0
2013-12-01,4,Ottawa,1265,K2R,4.0,1.0,17.0,4,4.25,0.0
2013-12-01,4,Ottawa,1265,K4A,2.0,1.0,2.0,1,2.0,0.0
2013-12-01,4,Ottawa,1265,K4B,1.0,1.0,18.0,18,1.0,0.0
2013-12-01,4,Ottawa,1265,K1J,5.0,3.0,22.0,1,22.0,3.0
2013-12-01,4,Ottawa,1265,nan,5.0,3.0,135.0,6,22.5,3.17
2013-12-01,4,Ottawa,1265,K1Y,4.0,1.0,10.0,1,10.0,0.0
2013-12-01,4,Ottawa,1265,K2J,4.0,3.0,3.0,1,3.0,0.0
2013-12-01,4,Ottawa,1265,K1L,1.0,1.0,1.0,1,1.0,0.0
2013-12-01,4,Ottawa,1265,K1R,1.0,1.0,1.0,1,1.0,0.0
2013-12-01,4,Ottawa,1265,K1Y,1.0,1.0,14.0,14,1.0,0.0
2013-12-01,4,Ottawa,1265,K2L,4.0,1.0,73.0,16,4.56,0.0
2013-12-01,4,Ottawa,1265,K2P,5.0,3.0,806.0,5,161.2,17.8
2013-12-01,4,Ottawa,1265,K0A,2.0,1.0,26.0,13,2.0,0.0
2013-12-01,4,Ottawa,1265,K1P,5.0,3.0,142.0,1,142.0,0.0
2013-12-01,4,Ottawa,1265,K1T,4.0,1.0,86.0,21,4.1,0.0
2013-12-01,4,Ottawa,1265,K1V,1.0,1.0,16.0,16,1.0,0.0
2013-12-01,4,Ottawa,1265,K2S,1.0,1.0,41.0,41,1.0,0.0
2013-12-01,4,Ottawa,1265,K1S,4.0,1.0,3.0,1,3.0,0.0
2013-12-01,4,Ottawa,1265,K1W,1.0,1.0,18.0,18,1.0,0.0
2013-12-01,4,Ottawa,1265,K2C,2.0,1.0,4.0,2,2.0,0.0
2013-12-01,4,Ottawa,1265,K2J,5.0,3.0,141.0,8,17.63,2.38
2013-12-01,4,Ottawa,1265,K4A,5.0,3.0,36.0,3,12.0,1.0
2013-12-01,4,Ottawa,1265,K1C,5.0,3.0,51.0,3,17.0,3.0
2013-12-01,4,Ottawa,1265,K1S,5.0,3.0,383.0,4,95.75,11.75
2013-12-01,4,Ottawa,1265,K2S,5.0,1.0,6.0,1,6.0,0.0
2013-12-01,4,Ottawa,1265,K4R,2.0,2.0,4.0,2,2.0,0.0
2013-12-01,4,Ottawa,1265,K1K,5.0,2.0,74.0,1,74.0,0.0
2013-12-01,4,Ottawa,1265,K1R,5.0,2.0,6.0,2,3.0,3.0
2013-12-01,4,Ottawa,1265,K1S,1.0,1.0,9.0,9,1.0,0.0
2013-12-01,4,Ottawa,1265,K1Y,5.0,3.0,162.0,1,162.0,8.0
2013-12-01,4,Ottawa,1265,K2G,1.0,1.0,15.0,15,1.0,0.0
2013-12-01,4,Ottawa,1265,K2T,2.0,1.0,4.0,2,2.0,0.0
2013-12-01,4,Ottawa,1265,K2T,4.0,1.0,124.0,26,4.77,0.0
2013-12-01,4,Ottawa,1265,K1Z,5.0,2.0,14.0,1,14.0,4.0
2013-12-01,4,Ottawa,1265,nan,2.0,1.0,6.0,3,2.0,0.0
2013-12-01,4,Ottawa,1265,K1S,4.0,2.0,3.0,1,3.0,0.0
2013-12-01,4,Ottawa,1265,K2J,4.0,1.0,343.0,61,5.62,0.0
2013-12-01,4,Ottawa,1265,K2L,1.0,1.0,80.0,80,1.0,0.0
2013-12-01,4,Ottawa,1265,K2L,5.0,2.0,325.0,2,162.5,10.0
2014-12-01,4,Ottawa,1265,K0A,1.0,1.0,123.0,123,1.0,0.0
2014-12-01,4,Ottawa,1265,K1H,1.0,1.0,7.0,7,1.0,0.0
2014-12-01,4,Ottawa,1265,K1N,2.0,1.0,2.0,1,2.0,0.0
2014-12-01,4,Ottawa,1265,K1N,5.0,2.0,12.0,4,3.0,3.0
2014-12-01,4,Ottawa,1265,K1S,5.0,3.0,363.0,5,72.6,9.8
2014-12-01,4,Ottawa,1265,K1Z,1.0,1.0,6.0,6,1.0,0.0
2014-12-01,4,Ottawa,1265,K2K,1.0,1.0,8.0,8,1.0,0.0
2014-12-01,4,Ottawa,1265,K4K,5.0,3.0,12.0,1,12.0,2.0
2014-12-01,4,Ottawa,1265,K1K,5.0,2.0,8.0,3,2.67,3.0
2014-12-01,4,Ottawa,1265,K1S,4.0,1.0,3.0,1,3.0,0.0
2014-12-01,4,Ottawa,1265,K1V,5.0,3.0,116.0,1,116.0,10.0
2014-12-01,4,Ottawa,1265,K2L,2.0,1.0,2.0,1,2.0,0.0
2014-12-01,4,Ottawa,1265,K4B,1.0,1.0,27.0,27,1.0,0.0
2014-12-01,4,Ottawa,1265,K4M,1.0,1.0,31.0,31,1.0,0.0
2014-12-01,4,Ottawa,1265,K1L,2.0,2.0,2.0,1,2.0,0.0
2014-12-01,4,Ottawa,1265,K2L,5.0,3.0,36.0,3,12.0,3.0
2014-12-01,4,Ottawa,1265,K4K,1.0,1.0,35.0,35,1.0,0.0
2014-12-01,4,Ottawa,1265,K1M,2.0,1.0,4.0,2,2.0,0.0
2014-12-01,4,Ottawa,1265,K2B,2.0,2.0,4.0,2,2.0,0.0
2014-12-01,4,Ottawa,1265,K2G,1.0,1.0,20.0,20,1.0,0.0
2014-12-01,4,Ottawa,1265,K4A,1.0,1.0,16.0,16,1.0,0.0
2014-12-01,4,Ottawa,1265,K4B,4.0,1.0,81.0,14,5.79,0.0
2014-12-01,4,Ottawa,1265,K0A,2.0,1.0,10.0,5,2.0,0.0
2014-12-01,4,Ottawa,1265,K1J,5.0,3.0,22.0,1,22.0,3.0
2014-12-01,4,Ottawa,1265,K1R,5.0,2.0,7.0,2,3.5,2.5
2014-12-01,4,Ottawa,1265,K1T,2.0,1.0,2.0,1,2.0,0.0
2014-12-01,4,Ottawa,1265,K2J,2.0,1.0,26.0,13,2.0,0.0
2014-12-01,4,Ottawa,1265,K2M,5.0,3.0,12.0,1,12.0,3.0
2014-12-01,4,Ottawa,1265,K2S,4.0,1.0,18.0,4,4.5,0.0
2014-12-01,4,Ottawa,1265,K4R,1.0,1.0,14.0,14,1.0,0.0
2014-12-01,4,Ottawa,1265,K1B,2.0,1.0,2.0,1,2.0,0.0
2014-12-01,4,Ottawa,1265,K1B,5.0,3.0,20.0,1,20.0,3.0
2014-12-01,4,Ottawa,1265,K1P,5.0,3.0,320.0,2,160.0,21.0
2014-12-01,4,Ottawa,1265,K1R,5.0,3.0,384.0,4,96.0,8.5
