reference_period,metro,metcode,dweltype,mkttycd,underconstr,num_structures,unitsperstructure,avgstorycount,underconstr_per_10kpop
1993,Montreal,1060,2.0,3.0,28.0,14,2.0,0.0,0.08
1994,Montreal,1060,4.0,2.0,3.0,1,3.0,0.0,0.01
1994,Montreal,1060,1.0,3.0,2.0,2,1.0,0.0,0.01
1994,Montreal,1060,1.0,1.0,839.0,839,1.0,0.0,2.41
1994,Montreal,1060,4.0,3.0,195.0,40,4.88,0.3,0.56
1994,Montreal,1060,5.0,3.0,1133.0,117,9.68,1.11,3.25
1994,Montreal,1060,2.0,1.0,150.0,75,2.0,0.0,0.43
1994,Montreal,1060,4.0,1.0,147.0,34,4.32,0.29,0.42
1994,Montreal,1060,5.0,1.0,3.0,2,1.5,0.0,0.01
1994,Montreal,1060,5.0,4.0,100.0,5,20.0,1.4,0.29
1994,Montreal,1060,2.0,3.0,6.0,3,2.0,0.0,0.02
1994,Montreal,1060,5.0,2.0,319.0,35,9.11,1.0,0.92
1995,Montreal,1060,1.0,1.0,587.0,587,1.0,0.0,1.68
1995,Montreal,1060,5.0,2.0,389.0,35,11.11,0.57,1.11
1995,Montreal,1060,5.0,3.0,717.0,59,12.15,0.78,2.05
1995,Montreal,1060,4.0,1.0,96.0,20,4.8,0.4,0.27
1995,Montreal,1060,5.0,1.0,12.0,6,2.0,0.0,0.03
1995,Montreal,1060,4.0,3.0,121.0,23,5.26,0.17,0.35
1995,Montreal,1060,2.0,1.0,108.0,54,2.0,0.0,0.31
1995,Montreal,1060,2.0,3.0,6.0,3,2.0,0.0,0.02
1996,Montreal,1060,2.0,1.0,164.0,82,2.0,0.0,0.47
1996,Montreal,1060,4.0,1.0,173.0,36,4.81,0.47,0.49
1996,Montreal,1060,2.0,3.0,4.0,2,2.0,0.0,0.01
1996,Montreal,1060,5.0,1.0,8.0,4,2.0,0.0,0.02
1996,Montreal,1060,1.0,1.0,685.0,685,1.0,0.0,1.95
1996,Montreal,1060,4.0,3.0,84.0,22,3.82,0.27,0.24
1996,Montreal,1060,5.0,3.0,651.0,91,7.15,0.37,1.85
1996,Montreal,1060,5.0,2.0,594.0,58,10.24,0.28,1.69
1997,Montreal,1060,5.0,1.0,16.0,8,2.0,0.25,0.05
1997,Montreal,1060,2.0,1.0,170.0,85,2.0,0.0,0.48
1997,Montreal,1060,2.0,3.0,14.0,7,2.0,0.0,0.04
1997,Montreal,1060,4.0,1.0,118.0,28,4.21,0.39,0.33
1997,Montreal,1060,4.0,2.0,9.0,2,4.5,0.0,0.03
1997,Montreal,1060,4.0,3.0,260.0,58,4.48,0.0,0.74
1997,Montreal,1060,1.0,1.0,885.0,885,1.0,0.0,2.51
1997,Montreal,1060,5.0,3.0,813.0,123,6.61,0.11,2.3
1997,Montreal,1060,5.0,2.0,519.0,58,8.95,0.03,1.47
1998,Montreal,1060,5.0,1.0,2.0,1,2.0,0.0,0.01
1998,Montreal,1060,4.0,1.0,114.0,30,3.8,0.13,0.32
1998,Montreal,1060,4.0,3.0,203.0,41,4.95,0.0,0.57
1998,Montreal,1060,1.0,1.0,1303.0,1303,1.0,0.0,3.66
1998,Montreal,1060,5.0,3.0,1196.0,159,7.52,0.11,3.36
1998,Montreal,1060,2.0,1.0,240.0,120,2.0,0.0,0.67
1998,Montreal,1060,5.0,2.0,331.0,60,5.52,0.1,0.93
1999,Montreal,1060,5.0,3.0,1415.0,150,9.43,0.63,3.94
1999,Montreal,1060,4.0,3.0,296.0,57,5.19,0.11,0.82
1999,Montreal,1060,1.0,1.0,1431.0,1431,1.0,0.0,3.98
1999,Montreal,1060,2.0,1.0,182.0,91,2.0,0.0,0.51
1999,Montreal,1060,4.0,1.0,59.0,14,4.21,0.0,0.16
1999,Montreal,1060,5.0,2.0,1056.0,47,22.47,0.34,2.94
1999,Montreal,1060,2.0,3.0,12.0,6,2.0,0.0,0.03
1999,Montreal,1060,5.0,1.0,11.0,3,3.67,0.0,0.03
2000,Montreal,1060,5.0,2.0,1163.0,56,20.77,0.04,3.21
2000,Montreal,1060,4.0,1.0,51.0,14,3.64,0.0,0.14
2000,Montreal,1060,5.0,3.0,2185.0,188,11.62,0.03,6.02
2000,Montreal,1060,2.0,1.0,225.0,113,1.99,0.0,0.62
2000,Montreal,1060,2.0,3.0,6.0,3,2.0,0.0,0.02
2000,Montreal,1060,1.0,1.0,1842.0,1842,1.0,0.0,5.08
2000,Montreal,1060,4.0,3.0,325.0,63,5.16,0.03,0.9
2000,Montreal,1060,5.0,1.0,4.0,1,4.0,0.0,0.01
2001,Montreal,1060,2.0,1.0,217.0,110,1.97,0.0,0.59
2001,Montreal,1060,1.0,1.0,2051.0,2051,1.0,0.0,5.59
2001,Montreal,1060,4.0,1.0,50.0,10,5.0,0.0,0.14
2001,Montreal,1060,5.0,1.0,2.0,1,2.0,0.0,0.01
2001,Montreal,1060,5.0,3.0,1965.0,184,10.68,0.02,5.36
2001,Montreal,1060,4.0,3.0,289.0,54,5.35,0.0,0.79
2001,Montreal,1060,5.0,2.0,1038.0,63,16.48,0.0,2.83
2002,Montreal,1060,2.0,3.0,4.0,2,2.0,0.0,0.01
2002,Montreal,1060,5.0,4.0,55.0,7,7.86,3.0,0.15
2002,Montreal,1060,4.0,3.0,371.0,61,6.08,0.1,1.0
2002,Montreal,1060,5.0,2.0,2277.0,165,13.8,0.85,6.16
2002,Montreal,1060,2.0,1.0,318.0,159,2.0,0.0,0.86
2002,Montreal,1060,4.0,2.0,3.0,1,3.0,2.0,0.01
2002,Montreal,1060,1.0,1.0,3260.0,3260,1.0,0.0,8.82
2002,Montreal,1060,4.0,1.0,68.0,17,4.0,0.0,0.18
2002,Montreal,1060,5.0,1.0,116.0,58,2.0,0.31,0.31
2002,Montreal,1060,5.0,3.0,3594.0,344,10.45,1.74,9.72
2003,Montreal,1060,2.0,3.0,8.0,4,2.0,0.0,0.02
2003,Montreal,1060,4.0,1.0,19.0,5,3.8,0.0,0.05
2003,Montreal,1060,1.0,1.0,3672.0,3672,1.0,0.0,9.85
2003,Montreal,1060,4.0,3.0,282.0,51,5.53,0.08,0.76
2003,Montreal,1060,4.0,2.0,4.0,1,4.0,0.0,0.01
2003,Montreal,1060,5.0,1.0,103.0,51,2.02,0.0,0.28
2003,Montreal,1060,5.0,3.0,5634.0,507,11.11,0.11,15.12
2003,Montreal,1060,5.0,4.0,379.0,17,22.29,0.0,1.02
2003,Montreal,1060,2.0,1.0,394.0,197,2.0,0.0,1.06
2003,Montreal,1060,5.0,2.0,3597.0,125,28.78,0.05,9.65
2004,Montreal,1060,5.0,3.0,7079.0,578,12.25,1.25,18.86
2004,Montreal,1060,1.0,1.0,3766.0,3766,1.0,0.0,10.03
2004,Montreal,1060,2.0,3.0,2.0,1,2.0,0.0,0.01
2004,Montreal,1060,5.0,1.0,130.0,65,2.0,0.08,0.35
2004,Montreal,1060,5.0,4.0,461.0,19,24.26,0.63,1.23
2004,Montreal,1060,4.0,1.0,25.0,6,4.17,0.0,0.07
2004,Montreal,1060,4.0,3.0,522.0,105,4.97,0.42,1.39
2004,Montreal,1060,2.0,1.0,452.0,226,2.0,0.0,1.2
2004,Montreal,1060,5.0,2.0,5415.0,166,32.62,1.09,14.43
2005,Montreal,1060,2.0,1.0,368.0,184,2.0,0.0,0.97
2005,Montreal,1060,5.0,1.0,124.0,62,2.0,0.29,0.33
2005,Montreal,1060,4.0,3.0,409.0,86,4.76,0.16,1.08
2005,Montreal,1060,5.0,2.0,4330.0,156,27.76,1.2,11.44
2005,Montreal,1060,5.0,4.0,1868.0,64,29.19,0.98,4.94
2005,Montreal,1060,5.0,3.0,7278.0,508,14.33,1.35,19.24
2005,Montreal,1060,4.0,1.0,37.0,9,4.11,0.89,0.1
2005,Montreal,1060,1.0,1.0,3022.0,3022,1.0,0.0,7.99
2006,Montreal,1060,4.0,2.0,4.0,1,4.0,0.0,0.01
2006,Montreal,1060,2.0,1.0,280.0,140,2.0,0.0,0.73
2006,Montreal,1060,5.0,1.0,170.0,85,2.0,0.75,0.45
2006,Montreal,1060,4.0,3.0,281.0,47,5.98,0.68,0.74
2006,Montreal,1060,1.0,1.0,2472.0,2472,1.0,0.0,6.48
2006,Montreal,1060,4.0,1.0,111.0,25,4.44,0.4,0.29
2006,Montreal,1060,5.0,4.0,1234.0,19,64.95,1.11,3.23
2006,Montreal,1060,5.0,2.0,4819.0,173,27.86,1.77,12.63
2006,Montreal,1060,5.0,3.0,6736.0,472,14.27,1.39,17.65
2007,Montreal,1060,5.0,1.0,184.0,92,2.0,0.12,0.48
2007,Montreal,1060,1.0,1.0,2856.0,2856,1.0,0.0,7.41
2007,Montreal,1060,2.0,1.0,374.0,187,2.0,0.0,0.97
2007,Montreal,1060,4.0,2.0,44.0,5,8.8,0.4,0.11
2007,Montreal,1060,5.0,2.0,5155.0,176,29.29,1.19,13.38
2007,Montreal,1060,5.0,3.0,5021.0,405,12.4,0.74,13.03
2007,Montreal,1060,5.0,4.0,783.0,17,46.06,0.35,2.03
2007,Montreal,1060,4.0,1.0,236.0,53,4.45,0.25,0.61
2007,Montreal,1060,4.0,3.0,362.0,67,5.4,0.54,0.94
2008,Montreal,1060,5.0,3.0,6057.0,445,13.61,0.53,15.52
2008,Montreal,1060,2.0,1.0,338.0,169,2.0,0.0,0.87
2008,Montreal,1060,5.0,1.0,144.0,72,2.0,0.19,0.37
2008,Montreal,1060,5.0,2.0,3607.0,206,17.51,0.8,9.24
2008,Montreal,1060,5.0,4.0,184.0,5,36.8,0.0,0.47
2008,Montreal,1060,1.0,1.0,2096.0,2096,1.0,0.0,5.37
2008,Montreal,1060,4.0,3.0,235.0,48,4.9,0.4,0.6
2008,Montreal,1060,4.0,1.0,481.0,107,4.5,0.64,1.23
2009,Montreal,1060,5.0,3.0,5926.0,418,14.18,0.83,15.01
2009,Montreal,1060,5.0,2.0,2809.0,239,11.75,0.6,7.11
2009,Montreal,1060,5.0,1.0,202.0,101,2.0,0.34,0.51
2009,Montreal,1060,4.0,3.0,213.0,27,7.89,0.74,0.54
2009,Montreal,1060,5.0,4.0,396.0,22,18.0,0.55,1.0
2009,Montreal,1060,1.0,1.0,2320.0,2320,1.0,0.0,5.88
2009,Montreal,1060,2.0,1.0,432.0,216,2.0,0.0,1.09
2009,Montreal,1060,4.0,1.0,407.0,92,4.42,0.35,1.03
2010,Montreal,1060,5.0,2.0,1807.0,174,10.39,0.61,4.53
2010,Montreal,1060,5.0,1.0,216.0,108,2.0,0.23,0.54
2010,Montreal,1060,4.0,1.0,513.0,112,4.58,0.28,1.29
2010,Montreal,1060,5.0,4.0,587.0,19,30.89,2.63,1.47
2010,Montreal,1060,4.0,3.0,90.0,20,4.5,0.85,0.23
2010,Montreal,1060,5.0,3.0,8851.0,589,15.03,1.34,22.18
2010,Montreal,1060,2.0,1.0,622.0,311,2.0,0.0,1.56
2010,Montreal,1060,4.0,4.0,16.0,1,16.0,0.0,0.04
2010,Montreal,1060,1.0,1.0,2077.0,2077,1.0,0.0,5.21
2011,Montreal,1060,4.0,1.0,494.0,108,4.57,0.61,1.23
2011,Montreal,1060,5.0,1.0,238.0,119,2.0,0.16,0.59
2011,Montreal,1060,5.0,2.0,1880.0,142,13.24,0.63,4.67
2011,Montreal,1060,5.0,3.0,11979.0,594,20.17,1.7,29.74
2011,Montreal,1060,5.0,4.0,610.0,9,67.78,3.11,1.51
2011,Montreal,1060,1.0,1.0,1869.0,1869,1.0,0.0,4.64
2011,Montreal,1060,2.0,1.0,490.0,245,2.0,0.0,1.22
2011,Montreal,1060,4.0,3.0,46.0,8,5.75,1.25,0.11
2012,Montreal,1060,1.0,1.0,1637.0,1637,1.0,0.0,4.03
2012,Montreal,1060,4.0,1.0,722.0,139,5.19,1.41,1.78
2012,Montreal,1060,2.0,1.0,486.0,243,2.0,0.0,1.2
2012,Montreal,1060,5.0,1.0,217.0,102,2.13,0.79,0.53
2012,Montreal,1060,5.0,2.0,2205.0,105,21.0,1.71,5.43
2012,Montreal,1060,5.0,3.0,13277.0,609,21.8,3.12,32.68
2012,Montreal,1060,4.0,3.0,49.0,11,4.45,1.09,0.12
2012,Montreal,1060,5.0,4.0,429.0,7,61.29,4.86,1.06
2013,Montreal,1060,4.0,1.0,365.0,79,4.62,1.33,0.89
2013,Montreal,1060,4.0,3.0,105.0,20,5.25,1.75,0.26
2013,Montreal,1060,5.0,1.0,25.0,3,8.33,1.0,0.06
2013,Montreal,1060,5.0,4.0,200.0,4,50.0,3.5,0.49
2013,Montreal,1060,5.0,3.0,12215.0,532,22.96,3.07,29.86
2013,Montreal,1060,1.0,1.0,1310.0,1310,1.0,0.0,3.2
2013,Montreal,1060,2.0,1.0,398.0,199,2.0,0.0,0.97
2013,Montreal,1060,2.0,2.0,2.0,1,2.0,0.0,0.0
2013,Montreal,1060,4.0,2.0,4.0,1,4.0,2.0,0.01
2013,Montreal,1060,5.0,2.0,2305.0,199,11.58,1.58,5.63
2014,Montreal,1060,5.0,3.0,10818.0,442,24.48,4.15,26.34
2014,Montreal,1060,4.0,3.0,128.0,22,5.82,0.55,0.31
2014,Montreal,1060,5.0,1.0,45.0,21,2.14,1.29,0.11
2014,Montreal,1060,4.0,1.0,563.0,110,5.12,0.87,1.37
2014,Montreal,1060,1.0,1.0,1058.0,1058,1.0,0.0,2.58
2014,Montreal,1060,5.0,4.0,406.0,10,40.6,4.5,0.99
2014,Montreal,1060,2.0,1.0,308.0,154,2.0,0.0,0.75
2014,Montreal,1060,5.0,2.0,3369.0,218,15.45,2.36,8.2
2015,Montreal,1060,1.0,2.0,4.0,4,1.0,0.0,0.01
2015,Montreal,1060,5.0,1.0,48.0,15,3.2,1.87,0.12
2015,Montreal,1060,5.0,3.0,10555.0,373,28.3,4.42,25.53
2015,Montreal,1060,1.0,1.0,829.0,829,1.0,0.0,2.01
2015,Montreal,1060,2.0,1.0,292.0,146,2.0,0.0,0.71
2015,Montreal,1060,4.0,3.0,242.0,36,6.72,0.0,0.59
2015,Montreal,1060,5.0,2.0,7442.0,238,31.27,3.18,18.0
2015,Montreal,1060,4.0,1.0,361.0,72,5.01,0.0,0.87
2015,Montreal,1060,5.0,4.0,461.0,7,65.86,6.0,1.12
2016,Montreal,1060,5.0,3.0,8863.0,291,30.46,4.95,21.18
2016,Montreal,1060,5.0,4.0,131.0,5,26.2,5.0,0.31
2016,Montreal,1060,1.0,1.0,951.0,951,1.0,0.0,2.27
2016,Montreal,1060,4.0,2.0,23.0,7,3.29,0.0,0.05
2016,Montreal,1060,5.0,2.0,7830.0,276,28.37,3.51,18.71
2016,Montreal,1060,1.0,2.0,1.0,1,1.0,0.0,0.0
2016,Montreal,1060,5.0,1.0,17.0,8,2.13,2.25,0.04
2016,Montreal,1060,4.0,3.0,340.0,50,6.8,0.0,0.81
2016,Montreal,1060,2.0,1.0,346.0,173,2.0,0.0,0.83
2016,Montreal,1060,4.0,1.0,520.0,112,4.64,0.0,1.24
2017,Montreal,1060,1.0,1.0,1080.0,1080,1.0,0.0,2.54
2017,Montreal,1060,2.0,1.0,350.0,175,2.0,0.0,0.82
2017,Montreal,1060,4.0,1.0,662.0,144,4.6,0.0,1.56
2017,Montreal,1060,5.0,1.0,58.0,29,2.0,1.86,0.14
2017,Montreal,1060,1.0,2.0,1.0,1,1.0,0.0,0.0
2017,Montreal,1060,4.0,3.0,278.0,40,6.95,0.0,0.65
2017,Montreal,1060,5.0,2.0,9561.0,397,24.08,3.2,22.46
2017,Montreal,1060,5.0,3.0,10989.0,328,33.5,4.84,25.82
2017,Montreal,1060,5.0,4.0,461.0,10,46.1,5.9,1.08
2018,Montreal,1060,2.0,1.0,376.0,188,2.0,0.0,0.87
2018,Montreal,1060,2.0,2.0,1.0,1,1.0,0.0,0.0
2018,Montreal,1060,4.0,2.0,4.0,1,4.0,0.0,0.01
2018,Montreal,1060,5.0,3.0,10603.0,248,42.75,5.78,24.49
2018,Montreal,1060,1.0,2.0,1.0,1,1.0,0.0,0.0
2018,Montreal,1060,5.0,1.0,47.0,24,1.96,2.08,0.11
2018,Montreal,1060,5.0,2.0,13314.0,540,24.66,3.25,30.75
2018,Montreal,1060,4.0,3.0,173.0,25,6.92,0.0,0.4
2018,Montreal,1060,1.0,1.0,1057.0,1057,1.0,0.0,2.44
2018,Montreal,1060,4.0,1.0,701.0,146,4.8,0.0,1.62
2018,Montreal,1060,5.0,4.0,330.0,5,66.0,6.0,0.76
2019,Montreal,1060,4.0,1.0,896.0,186,4.82,0.0,2.05
2019,Montreal,1060,5.0,1.0,38.0,17,2.24,2.0,0.09
2019,Montreal,1060,1.0,1.0,1024.0,1024,1.0,0.0,2.34
2019,Montreal,1060,2.0,1.0,354.0,177,2.0,0.0,0.81
2019,Montreal,1060,5.0,4.0,401.0,7,57.29,5.29,0.92
2019,Montreal,1060,5.0,2.0,15110.0,551,27.42,3.31,34.59
2019,Montreal,1060,4.0,3.0,100.0,11,9.09,0.0,0.23
2019,Montreal,1060,5.0,3.0,10977.0,206,53.29,6.4,25.13
2019,Montreal,1060,4.0,2.0,4.0,1,4.0,0.0,0.01
2020,Montreal,1060,5.0,3.0,10132.0,154,65.79,7.28,23.36
2020,Montreal,1060,2.0,2.0,19.0,10,1.9,0.0,0.04
2020,Montreal,1060,5.0,1.0,32.0,10,3.2,2.0,0.07
2020,Montreal,1060,5.0,4.0,546.0,5,109.2,9.2,1.26
2020,Montreal,1060,1.0,1.0,1202.0,1202,1.0,0.0,2.77
2020,Montreal,1060,4.0,2.0,30.0,2,15.0,0.0,0.07
2020,Montreal,1060,4.0,1.0,835.0,166,5.03,0.0,1.93
2020,Montreal,1060,2.0,1.0,376.0,188,2.0,0.0,0.87
2020,Montreal,1060,4.0,3.0,29.0,4,7.25,0.0,0.07
2020,Montreal,1060,5.0,2.0,18384.0,592,31.05,3.53,42.39
2021,Montreal,1060,2.0,1.0,352.0,176,2.0,0.0,0.81
2021,Montreal,1060,4.0,1.0,822.0,139,5.91,0.0,1.88
2021,Montreal,1060,4.0,2.0,17.0,4,4.25,0.0,0.04
2021,Montreal,1060,5.0,4.0,514.0,6,85.67,6.67,1.18
2021,Montreal,1060,5.0,1.0,29.0,13,2.23,1.77,0.07
2021,Montreal,1060,1.0,2.0,1.0,1,1.0,0.0,0.0
2021,Montreal,1060,4.0,3.0,5.0,1,5.0,0.0,0.01
2021,Montreal,1060,5.0,2.0,26007.0,685,37.97,4.04,59.64
2021,Montreal,1060,1.0,1.0,1313.0,1313,1.0,0.0,3.01
2021,Montreal,1060,5.0,3.0,11721.0,153,76.61,8.28,26.88
2022,Montreal,1060,5.0,3.0,13341.0,132,101.07,10.03,29.89
2022,Montreal,1060,4.0,3.0,21.0,2,10.5,0.0,0.05
2022,Montreal,1060,5.0,2.0,23217.0,568,40.88,4.28,52.02
2022,Montreal,1060,4.0,1.0,592.0,101,5.86,0.0,1.33
2022,Montreal,1060,1.0,1.0,985.0,985,1.0,0.0,2.21
2022,Montreal,1060,2.0,1.0,218.0,109,2.0,0.0,0.49
2022,Montreal,1060,5.0,1.0,20.0,10,2.0,1.9,0.04
2022,Montreal,1060,5.0,4.0,404.0,6,67.33,4.83,0.91
2022,Montreal,1060,4.0,2.0,28.0,7,4.0,0.0,0.06
2023,Montreal,1060,5.0,4.0,518.0,7,74.0,4.86,1.12
2023,Montreal,1060,1.0,1.0,690.0,690,1.0,0.0,1.5
2023,Montreal,1060,5.0,1.0,16.0,8,2.0,2.0,0.03
2023,Montreal,1060,5.0,3.0,12087.0,115,105.1,9.7,26.24
2023,Montreal,1060,4.0,1.0,434.0,80,5.43,0.0,0.94
2023,Montreal,1060,4.0,2.0,20.0,3,6.67,0.0,0.04
2023,Montreal,1060,5.0,2.0,19018.0,427,44.54,4.49,41.28
2023,Montreal,1060,2.0,1.0,142.0,71,2.0,0.0,0.31
2023,Montreal,1060,4.0,3.0,5.0,1,5.0,0.0,0.01
1988,Ottawa,1265,5.0,0.0,8.0,1,8.0,0.0,0.09
1988,Ottawa,1265,1.0,1.0,1473.0,1473,1.0,0.0,15.77
1988,Ottawa,1265,5.0,1.0,16.0,4,4.0,0.0,0.17
1988,Ottawa,1265,5.0,4.0,222.0,3,74.0,0.0,2.38
1988,Ottawa,1265,2.0,1.0,52.0,26,2.0,0.0,0.56
1988,Ottawa,1265,5.0,2.0,661.0,13,50.85,0.31,7.07
1988,Ottawa,1265,5.0,3.0,957.0,9,106.33,2.11,10.24
1988,Ottawa,1265,4.0,3.0,311.0,56,5.55,0.46,3.33
1988,Ottawa,1265,2.0,2.0,8.0,4,2.0,0.0,0.09
1988,Ottawa,1265,4.0,2.0,280.0,47,5.96,0.0,3.0
1988,Ottawa,1265,4.0,0.0,26.0,2,13.0,0.0,0.28
1988,Ottawa,1265,4.0,1.0,303.0,58,5.22,0.0,3.24
1989,Ottawa,1265,2.0,1.0,50.0,26,1.92,0.0,0.52
1989,Ottawa,1265,2.0,2.0,2.0,1,2.0,0.0,0.02
1989,Ottawa,1265,5.0,1.0,3.0,1,3.0,2.0,0.03
1989,Ottawa,1265,2.0,3.0,10.0,5,2.0,0.0,0.1
1989,Ottawa,1265,4.0,1.0,342.0,66,5.18,0.0,3.56
1989,Ottawa,1265,5.0,3.0,722.0,9,80.22,1.33,7.52
1989,Ottawa,1265,4.0,2.0,11.0,4,2.75,0.0,0.11
1989,Ottawa,1265,5.0,2.0,330.0,10,33.0,0.0,3.44
1989,Ottawa,1265,1.0,1.0,1222.0,1222,1.0,0.0,12.73
1989,Ottawa,1265,4.0,3.0,216.0,41,5.27,0.0,2.25
1989,Ottawa,1265,1.0,2.0,2.0,2,1.0,0.0,0.02
1990,Ottawa,1265,4.0,2.0,165.0,25,6.6,0.0,1.68
1990,Ottawa,1265,2.0,3.0,10.0,5,2.0,0.0,0.1
1990,Ottawa,1265,4.0,3.0,78.0,10,7.8,0.0,0.79
1990,Ottawa,1265,2.0,2.0,8.0,4,2.0,0.0,0.08
1990,Ottawa,1265,4.0,1.0,167.0,32,5.22,0.0,1.7
1990,Ottawa,1265,2.0,1.0,35.0,21,1.67,0.0,0.36
1990,Ottawa,1265,5.0,3.0,654.0,6,109.0,0.67,6.66
1990,Ottawa,1265,5.0,2.0,315.0,12,26.25,0.67,3.21
1990,Ottawa,1265,1.0,1.0,708.0,708,1.0,0.0,7.21
1991,Ottawa,1265,4.0,1.0,188.0,40,4.7,0.0,1.88
1991,Ottawa,1265,5.0,2.0,1363.0,34,40.09,0.12,13.63
1991,Ottawa,1265,1.0,1.0,620.0,620,1.0,0.0,6.2
1991,Ottawa,1265,4.0,3.0,65.0,11,5.91,0.0,0.65
1991,Ottawa,1265,2.0,1.0,31.0,17,1.82,0.0,0.31
1991,Ottawa,1265,4.0,4.0,18.0,1,18.0,0.0,0.18
1991,Ottawa,1265,2.0,3.0,10.0,5,2.0,0.0,0.1
1991,Ottawa,1265,5.0,4.0,30.0,1,30.0,0.0,0.3
1991,Ottawa,1265,4.0,2.0,104.0,17,6.12,0.0,1.04
1991,Ottawa,1265,2.0,2.0,2.0,1,2.0,0.0,0.02
1992,Ottawa,1265,5.0,3.0,140.0,4,35.0,0.0,1.38
1992,Ottawa,1265,2.0,2.0,2.0,1,2.0,0.0,0.02
1992,Ottawa,1265,2.0,3.0,10.0,5,2.0,0.0,0.1
1992,Ottawa,1265,4.0,3.0,48.0,9,5.33,0.0,0.47
1992,Ottawa,1265,5.0,2.0,792.0,9,88.0,2.22,7.78
1992,Ottawa,1265,4.0,1.0,183.0,35,5.23,0.0,1.8
1992,Ottawa,1265,1.0,1.0,617.0,617,1.0,0.0,6.06
1992,Ottawa,1265,2.0,1.0,21.0,11,1.91,0.0,0.21
1992,Ottawa,1265,4.0,2.0,73.0,12,6.08,0.0,0.72
1993,Ottawa,1265,5.0,3.0,125.0,4,31.25,2.0,1.21
1993,Ottawa,1265,2.0,2.0,2.0,1,2.0,0.0,0.02
1993,Ottawa,1265,2.0,3.0,10.0,5,2.0,0.0,0.1
1993,Ottawa,1265,5.0,4.0,92.0,7,13.14,0.0,0.89
1993,Ottawa,1265,5.0,2.0,648.0,20,32.4,0.65,6.29
1993,Ottawa,1265,2.0,1.0,35.0,18,1.94,0.0,0.34
1993,Ottawa,1265,4.0,1.0,266.0,52,5.12,0.0,2.58
1993,Ottawa,1265,1.0,1.0,318.0,318,1.0,0.0,3.09
1993,Ottawa,1265,4.0,2.0,22.0,5,4.4,0.0,0.21
1993,Ottawa,1265,4.0,4.0,4.0,1,4.0,0.0,0.04
1994,Ottawa,1265,5.0,2.0,20.0,3,6.67,0.0,0.19
1994,Ottawa,1265,4.0,3.0,18.0,2,9.0,0.0,0.17
1994,Ottawa,1265,5.0,3.0,119.0,4,29.75,0.0,1.15
1994,Ottawa,1265,5.0,4.0,67.0,1,67.0,11.0,0.65
1994,Ottawa,1265,4.0,1.0,230.0,42,5.48,0.0,2.21
1994,Ottawa,1265,1.0,1.0,257.0,257,1.0,0.0,2.47
1994,Ottawa,1265,2.0,1.0,19.0,10,1.9,0.0,0.18
1994,Ottawa,1265,4.0,2.0,54.0,11,4.91,0.0,0.52
1995,Ottawa,1265,1.0,1.0,210.0,210,1.0,0.0,2.01
1995,Ottawa,1265,4.0,2.0,3.0,1,3.0,0.0,0.03
1995,Ottawa,1265,5.0,3.0,44.0,3,14.67,0.0,0.42
1995,Ottawa,1265,2.0,2.0,2.0,1,2.0,0.0,0.02
1995,Ottawa,1265,2.0,1.0,8.0,4,2.0,0.0,0.08
1995,Ottawa,1265,5.0,2.0,166.0,2,83.0,4.5,1.59
1995,Ottawa,1265,4.0,1.0,225.0,39,5.77,0.05,2.15
1996,Ottawa,1265,5.0,2.0,34.0,3,11.33,0.0,0.32
1996,Ottawa,1265,5.0,3.0,104.0,9,11.56,0.0,0.99
1996,Ottawa,1265,2.0,1.0,73.0,37,1.97,0.0,0.69
1996,Ottawa,1265,2.0,2.0,6.0,3,2.0,0.0,0.06
1996,Ottawa,1265,4.0,1.0,403.0,77,5.23,0.04,3.83
1996,Ottawa,1265,4.0,2.0,8.0,1,8.0,0.0,0.08
1996,Ottawa,1265,1.0,1.0,437.0,437,1.0,0.0,4.15
1996,Ottawa,1265,4.0,3.0,14.0,4,3.5,0.0,0.13
1997,Ottawa,1265,5.0,2.0,10.0,2,5.0,1.5,0.09
1997,Ottawa,1265,2.0,2.0,2.0,1,2.0,0.0,0.02
1997,Ottawa,1265,4.0,3.0,10.0,2,5.0,0.0,0.09
1997,Ottawa,1265,5.0,3.0,40.0,3,13.33,1.33,0.38
1997,Ottawa,1265,2.0,1.0,32.0,16,2.0,0.0,0.3
1997,Ottawa,1265,4.0,1.0,339.0,62,5.47,0.0,3.19
1997,Ottawa,1265,1.0,1.0,617.0,617,1.0,0.0,5.8
1998,Ottawa,1265,2.0,1.0,22.0,11,2.0,0.0,0.2
1998,Ottawa,1265,5.0,2.0,88.0,2,44.0,0.0,0.82
1998,Ottawa,1265,4.0,3.0,8.0,1,8.0,0.0,0.07
1998,Ottawa,1265,1.0,1.0,694.0,694,1.0,0.0,6.44
1998,Ottawa,1265,4.0,1.0,375.0,75,5.0,0.0,3.48
1998,Ottawa,1265,5.0,1.0,12.0,3,4.0,0.0,0.11
1998,Ottawa,1265,2.0,2.0,2.0,1,2.0,0.0,0.02
1999,Ottawa,1265,2.0,1.0,89.0,45,1.98,0.0,0.81
1999,Ottawa,1265,1.0,0.0,1.0,1,1.0,0.0,0.01
1999,Ottawa,1265,4.0,1.0,422.0,83,5.08,0.0,3.84
1999,Ottawa,1265,1.0,1.0,921.0,921,1.0,0.0,8.38
1999,Ottawa,1265,5.0,1.0,12.0,3,4.0,0.0,0.11
1999,Ottawa,1265,4.0,3.0,12.0,1,12.0,0.0,0.11
