reference_period,metro,metcode,stcan_cmacode,censustr,underconstr,num_structures,unitsperstructure,avgstorycount,underconstr_per_10kpop
1994,Vancouver,2410,933,0291.01,27.0,1,27.0,3.0,0.15
1994,Vancouver,2410,933,0401.00,23.0,9,2.56,0.0,0.13
1994,Vancouver,2410,933,0160.04,76.0,1,76.0,4.0,0.41
1994,Vancouver,2410,933,0287.01,784.0,249,3.15,0.25,4.27
1994,Vancouver,2410,933,0260.01,24.0,6,4.0,0.0,0.13
1994,Vancouver,2410,933,0403.02,356.0,134,2.66,0.07,1.94
1994,Vancouver,2410,933,0000.00,555.0,81,6.85,0.72,3.02
1994,Vancouver,2410,933,0222.00,891.0,309,2.88,0.21,4.85
1994,Vancouver,2410,933,0151.01,234.0,2,117.0,13.0,1.27
1994,Vancouver,2410,933,0066.00,556.0,3,185.33,28.0,3.03
1994,Vancouver,2410,933,0170.00,43.0,28,1.54,0.21,0.23
1994,Vancouver,2410,933,0290.01,293.0,129,2.27,0.09,1.59
1994,Vancouver,2410,933,0501.00,862.0,252,3.42,0.22,4.69
1994,Vancouver,2410,933,0065.00,120.0,1,120.0,18.0,0.65
1994,Vancouver,2410,933,0001.00,2817.0,721,3.91,0.41,15.33
1994,Vancouver,2410,933,0110.00,389.0,97,4.01,0.23,2.12
1994,Vancouver,2410,933,0187.02,8.0,4,2.0,0.0,0.04
1994,Vancouver,2410,933,0010.01,71.0,3,23.67,2.0,0.39
1994,Vancouver,2410,933,0147.02,154.0,2,77.0,13.0,0.84
1994,Vancouver,2410,933,0160.02,38.0,1,38.0,4.0,0.21
1994,Vancouver,2410,933,0290.02,127.0,2,63.5,3.0,0.69
1994,Vancouver,2410,933,0141.00,40.0,9,4.44,0.0,0.22
1994,Vancouver,2410,933,0181.01,55.0,5,11.0,0.6,0.3
1994,Vancouver,2410,933,0181.04,30.0,9,3.33,0.0,0.16
1994,Vancouver,2410,933,0101.00,172.0,29,5.93,0.41,0.94
1994,Vancouver,2410,933,0103.00,34.0,4,8.5,1.25,0.19
1994,Vancouver,2410,933,0185.00,1793.0,733,2.45,0.14,9.76
1994,Vancouver,2410,933,0410.00,116.0,14,8.29,0.57,0.63
1994,Vancouver,2410,933,0151.00,45.0,11,4.09,0.0,0.24
1994,Vancouver,2410,933,0400.00,2.0,1,2.0,0.0,0.01
1995,Vancouver,2410,933,0148.00,136.0,1,136.0,17.0,0.72
1995,Vancouver,2410,933,0005.00,38.0,38,1.0,0.0,0.2
1995,Vancouver,2410,933,0059.01,208.0,3,69.33,11.0,1.1
1995,Vancouver,2410,933,0130.01,12.0,12,1.0,0.0,0.06
1995,Vancouver,2410,933,0170.00,20.0,13,1.54,0.23,0.11
1995,Vancouver,2410,933,0260.01,2.0,1,2.0,0.0,0.01
1995,Vancouver,2410,933,0013.02,55.0,22,2.5,0.0,0.29
1995,Vancouver,2410,933,0103.00,25.0,1,25.0,5.0,0.13
1995,Vancouver,2410,933,0111.00,7.0,7,1.0,0.0,0.04
1995,Vancouver,2410,933,0184.03,24.0,4,6.0,0.0,0.13
1995,Vancouver,2410,933,0403.02,247.0,47,5.26,0.13,1.3
1995,Vancouver,2410,933,0501.00,356.0,160,2.23,0.08,1.87
1995,Vancouver,2410,933,0202.00,473.0,21,22.52,3.05,2.49
1995,Vancouver,2410,933,0147.00,584.0,207,2.82,0.18,3.08
1995,Vancouver,2410,933,0286.02,2.0,1,2.0,1.0,0.01
1995,Vancouver,2410,933,0001.00,2357.0,534,4.41,0.47,12.41
1995,Vancouver,2410,933,0110.00,132.0,59,2.24,0.12,0.7
1995,Vancouver,2410,933,0000.00,265.0,69,3.84,0.59,1.4
1995,Vancouver,2410,933,0130.00,107.0,95,1.13,0.0,0.56
1995,Vancouver,2410,933,0067.00,414.0,5,82.8,13.6,2.18
1995,Vancouver,2410,933,0068.00,160.0,1,160.0,25.0,0.84
1995,Vancouver,2410,933,0260.02,279.0,50,5.58,0.54,1.47
1995,Vancouver,2410,933,0018.02,82.0,8,10.25,2.38,0.43
1995,Vancouver,2410,933,0403.01,80.0,18,4.44,0.22,0.42
1995,Vancouver,2410,933,0065.00,195.0,2,97.5,23.0,1.03
1995,Vancouver,2410,933,0290.01,62.0,34,1.82,0.09,0.33
1995,Vancouver,2410,933,0140.00,85.0,26,3.27,0.0,0.45
1995,Vancouver,2410,933,0181.04,110.0,34,3.24,0.0,0.58
1995,Vancouver,2410,933,0290.02,204.0,7,29.14,3.29,1.07
1995,Vancouver,2410,933,0160.00,143.0,28,5.11,0.39,0.75
1995,Vancouver,2410,933,0181.02,30.0,1,30.0,4.0,0.16
1995,Vancouver,2410,933,0059.02,532.0,6,88.67,15.33,2.8
1995,Vancouver,2410,933,0291.02,50.0,1,50.0,4.0,0.26
1995,Vancouver,2410,933,0160.02,44.0,1,44.0,4.0,0.23
1995,Vancouver,2410,933,0187.02,8.0,4,2.0,0.0,0.04
1995,Vancouver,2410,933,0222.00,749.0,224,3.34,0.21,3.94
1995,Vancouver,2410,933,0287.01,546.0,209,2.61,0.1,2.88
1995,Vancouver,2410,933,0030.00,1.0,1,1.0,0.0,0.01
1995,Vancouver,2410,933,0292.00,19.0,5,3.8,0.0,0.1
1995,Vancouver,2410,933,0007.00,21.0,21,1.0,0.0,0.11
1995,Vancouver,2410,933,0101.00,135.0,28,4.82,0.54,0.71
1995,Vancouver,2410,933,0181.01,42.0,1,42.0,4.0,0.22
1995,Vancouver,2410,933,0185.00,812.0,485,1.67,0.05,4.28
1995,Vancouver,2410,933,0018.01,388.0,51,7.61,0.88,2.04
1995,Vancouver,2410,933,0228.01,1.0,1,1.0,0.0,0.01
1995,Vancouver,2410,933,0260.03,158.0,3,52.67,4.0,0.83
1995,Vancouver,2410,933,0410.00,115.0,55,2.09,0.0,0.61
1996,Vancouver,2410,933,0066.00,256.0,2,128.0,18.0,1.31
1996,Vancouver,2410,933,0000.00,175.0,90,1.94,0.22,0.9
1996,Vancouver,2410,933,0017.02,48.0,1,48.0,3.0,0.25
1996,Vancouver,2410,933,0039.02,44.0,2,22.0,3.5,0.23
1996,Vancouver,2410,933,0292.00,24.0,9,2.67,0.0,0.12
1996,Vancouver,2410,933,0400.00,18.0,18,1.0,0.0,0.09
1996,Vancouver,2410,933,0151.01,49.0,7,7.0,0.43,0.25
1996,Vancouver,2410,933,0007.00,1.0,1,1.0,0.0,0.01
1996,Vancouver,2410,933,0059.00,295.0,2,147.5,21.0,1.51
1996,Vancouver,2410,933,0001.00,1575.0,532,2.96,0.34,8.06
1996,Vancouver,2410,933,0059.01,269.0,3,89.67,15.33,1.38
1996,Vancouver,2410,933,0110.00,295.0,106,2.78,0.12,1.51
1996,Vancouver,2410,933,0053.00,8.0,2,4.0,2.0,0.04
1996,Vancouver,2410,933,0290.01,189.0,63,3.0,0.11,0.97
1996,Vancouver,2410,933,0021.00,49.0,1,49.0,4.0,0.25
1996,Vancouver,2410,933,0111.00,6.0,6,1.0,0.0,0.03
1996,Vancouver,2410,933,0501.00,417.0,143,2.92,0.12,2.13
1996,Vancouver,2410,933,0014.00,12.0,1,12.0,3.0,0.06
1996,Vancouver,2410,933,0033.00,2.0,1,2.0,2.0,0.01
1996,Vancouver,2410,933,0065.00,255.0,4,63.75,13.75,1.31
1996,Vancouver,2410,933,0160.00,253.0,64,3.95,0.19,1.29
1996,Vancouver,2410,933,0222.00,577.0,196,2.94,0.31,2.95
1996,Vancouver,2410,933,0287.01,578.0,220,2.63,0.08,2.96
1996,Vancouver,2410,933,0403.01,2.0,2,1.0,0.0,0.01
1996,Vancouver,2410,933,0181.04,43.0,14,3.07,0.0,0.22
1996,Vancouver,2410,933,0202.00,259.0,40,6.48,0.7,1.33
1996,Vancouver,2410,933,0185.00,1642.0,772,2.13,0.06,8.4
1996,Vancouver,2410,933,0260.02,50.0,48,1.04,0.0,0.26
1996,Vancouver,2410,933,0052.02,12.0,1,12.0,0.0,0.06
1996,Vancouver,2410,933,0130.01,3.0,3,1.0,0.0,0.02
1996,Vancouver,2410,933,0170.00,15.0,12,1.25,0.0,0.08
1996,Vancouver,2410,933,0130.00,141.0,110,1.28,0.0,0.72
1996,Vancouver,2410,933,0101.00,410.0,53,7.74,0.49,2.1
1996,Vancouver,2410,933,0103.00,25.0,1,25.0,5.0,0.13
1996,Vancouver,2410,933,0005.00,4.0,4,1.0,0.0,0.02
1996,Vancouver,2410,933,0059.02,1216.0,13,93.54,13.23,6.22
1996,Vancouver,2410,933,0147.00,1742.0,246,7.08,0.61,8.92
1996,Vancouver,2410,933,0187.02,8.0,4,2.0,0.0,0.04
1996,Vancouver,2410,933,0060.00,105.0,1,105.0,22.0,0.54
1996,Vancouver,2410,933,0403.02,176.0,122,1.44,0.39,0.9
1996,Vancouver,2410,933,0068.00,160.0,2,80.0,12.5,0.82
1996,Vancouver,2410,933,0184.03,10.0,2,5.0,0.0,0.05
1996,Vancouver,2410,933,0018.02,16.0,2,8.0,2.0,0.08
1996,Vancouver,2410,933,0030.00,8.0,3,2.67,0.0,0.04
1996,Vancouver,2410,933,0012.00,30.0,1,30.0,3.0,0.15
1996,Vancouver,2410,933,0031.01,2.0,1,2.0,0.0,0.01
1996,Vancouver,2410,933,0067.00,224.0,2,112.0,15.5,1.15
1996,Vancouver,2410,933,0002.01,57.0,4,14.25,1.0,0.29
1996,Vancouver,2410,933,0140.00,2.0,1,2.0,0.0,0.01
1996,Vancouver,2410,933,0410.00,75.0,13,5.77,0.31,0.38
1996,Vancouver,2410,933,0069.00,88.0,2,44.0,8.0,0.45
1996,Vancouver,2410,933,0063.00,31.0,1,31.0,5.0,0.16
1997,Vancouver,2410,933,0016.01,15.0,1,15.0,3.0,0.08
1997,Vancouver,2410,933,0227.00,39.0,1,39.0,3.0,0.2
1997,Vancouver,2410,933,0031.02,2.0,1,2.0,1.0,0.01
1997,Vancouver,2410,933,0059.00,236.0,1,236.0,36.0,1.19
1997,Vancouver,2410,933,0065.00,180.0,2,90.0,23.0,0.91
1997,Vancouver,2410,933,0229.00,1.0,1,1.0,0.0,0.01
1997,Vancouver,2410,933,0031.01,10.0,3,3.33,2.0,0.05
1997,Vancouver,2410,933,0187.02,8.0,4,2.0,0.0,0.04
1997,Vancouver,2410,933,0501.00,438.0,184,2.38,0.1,2.21
1997,Vancouver,2410,933,0402.02,56.0,26,2.15,0.0,0.28
1997,Vancouver,2410,933,0290.02,13.0,12,1.08,0.0,0.07
1997,Vancouver,2410,933,0147.00,573.0,194,2.95,0.04,2.89
1997,Vancouver,2410,933,0260.02,334.0,44,7.59,0.32,1.68
1997,Vancouver,2410,933,0403.02,318.0,120,2.65,0.07,1.6
1997,Vancouver,2410,933,0287.01,801.0,219,3.66,0.25,4.04
1997,Vancouver,2410,933,0110.00,154.0,71,2.17,0.07,0.78
1997,Vancouver,2410,933,0061.00,136.0,1,136.0,18.0,0.69
1997,Vancouver,2410,933,0130.00,110.0,108,1.02,0.0,0.55
1997,Vancouver,2410,933,0007.00,1.0,1,1.0,0.0,0.01
1997,Vancouver,2410,933,0067.00,494.0,5,98.8,13.2,2.49
1997,Vancouver,2410,933,0053.00,8.0,2,4.0,2.0,0.04
1997,Vancouver,2410,933,0202.00,423.0,79,5.35,0.34,2.13
1997,Vancouver,2410,933,0000.00,311.0,127,2.45,0.24,1.57
1997,Vancouver,2410,933,0064.00,292.0,4,73.0,10.25,1.47
1997,Vancouver,2410,933,0068.00,112.0,1,112.0,13.0,0.56
1997,Vancouver,2410,933,0240.00,1.0,1,1.0,0.0,0.01
1997,Vancouver,2410,933,0032.00,27.0,1,27.0,3.0,0.14
1997,Vancouver,2410,933,0040.00,85.0,1,85.0,13.0,0.43
1997,Vancouver,2410,933,0111.00,4.0,4,1.0,0.0,0.02
1997,Vancouver,2410,933,0223.00,1.0,1,1.0,0.0,0.01
1997,Vancouver,2410,933,0103.00,25.0,1,25.0,5.0,0.13
1997,Vancouver,2410,933,0016.02,373.0,3,124.33,13.0,1.88
1997,Vancouver,2410,933,0290.01,128.0,61,2.1,0.05,0.65
1997,Vancouver,2410,933,0410.00,32.0,31,1.03,0.0,0.16
1997,Vancouver,2410,933,0181.04,2.0,1,2.0,0.0,0.01
1997,Vancouver,2410,933,0035.00,34.0,1,34.0,4.0,0.17
1997,Vancouver,2410,933,0170.00,19.0,14,1.36,0.21,0.1
1997,Vancouver,2410,933,0237.00,1.0,1,1.0,0.0,0.01
1997,Vancouver,2410,933,0222.00,759.0,166,4.57,0.47,3.83
1997,Vancouver,2410,933,0001.00,1651.0,438,3.77,0.39,8.33
1997,Vancouver,2410,933,0059.01,637.0,7,91.0,13.71,3.21
1997,Vancouver,2410,933,0059.02,938.0,12,78.17,11.83,4.73
1997,Vancouver,2410,933,0185.00,1233.0,666,1.85,0.05,6.22
1997,Vancouver,2410,933,0013.01,3.0,1,3.0,1.0,0.02
1997,Vancouver,2410,933,0292.00,25.0,7,3.57,0.0,0.13
1997,Vancouver,2410,933,0066.00,516.0,4,129.0,14.0,2.6
1997,Vancouver,2410,933,0101.00,229.0,32,7.16,0.47,1.16
1997,Vancouver,2410,933,0225.00,26.0,1,26.0,2.0,0.13
1997,Vancouver,2410,933,0403.01,1.0,1,1.0,0.0,0.01
1997,Vancouver,2410,933,0400.00,1.0,1,1.0,0.0,0.01
1997,Vancouver,2410,933,0160.00,59.0,46,1.28,0.0,0.3
1998,Vancouver,2410,933,0222.00,805.0,128,6.29,0.78,4.01
1998,Vancouver,2410,933,0061.00,136.0,1,136.0,18.0,0.68
1998,Vancouver,2410,933,0402.02,121.0,1,121.0,11.0,0.6
1998,Vancouver,2410,933,0000.00,263.0,116,2.27,0.26,1.31
1998,Vancouver,2410,933,0403.00,6.0,6,1.0,0.0,0.03
1998,Vancouver,2410,933,0170.00,18.0,18,1.0,0.0,0.09
1998,Vancouver,2410,933,0101.00,191.0,32,5.97,0.84,0.95
1998,Vancouver,2410,933,0290.02,4.0,4,1.0,0.0,0.02
1998,Vancouver,2410,933,0403.02,260.0,125,2.08,0.06,1.29
1998,Vancouver,2410,933,0501.00,150.0,136,1.1,0.0,0.75
1998,Vancouver,2410,933,0181.01,12.0,3,4.0,0.0,0.06
1998,Vancouver,2410,933,0240.00,181.0,2,90.5,12.0,0.9
1998,Vancouver,2410,933,0287.01,291.0,120,2.43,0.16,1.45
1998,Vancouver,2410,933,0260.02,62.0,11,5.64,0.36,0.31
1998,Vancouver,2410,933,0185.00,1002.0,588,1.7,0.05,4.99
1998,Vancouver,2410,933,0290.00,71.0,20,3.55,0.2,0.35
1998,Vancouver,2410,933,0059.02,992.0,6,165.33,37.0,4.94
1998,Vancouver,2410,933,0170.01,78.0,2,39.0,3.5,0.39
1998,Vancouver,2410,933,0066.00,541.0,2,270.5,35.0,2.69
1998,Vancouver,2410,933,0284.01,60.0,1,60.0,5.0,0.3
1998,Vancouver,2410,933,0031.01,2.0,1,2.0,0.0,0.01
1998,Vancouver,2410,933,0032.00,65.0,3,21.67,2.67,0.32
1998,Vancouver,2410,933,0202.00,257.0,20,12.85,1.95,1.28
1998,Vancouver,2410,933,0410.00,17.0,17,1.0,0.0,0.08
1998,Vancouver,2410,933,0068.00,214.0,1,214.0,0.0,1.06
1998,Vancouver,2410,933,0001.00,1450.0,279,5.2,0.56,7.21
1998,Vancouver,2410,933,0024.00,22.0,1,22.0,4.0,0.11
1998,Vancouver,2410,933,0067.00,549.0,4,137.25,23.0,2.73
1998,Vancouver,2410,933,0053.00,8.0,2,4.0,2.0,0.04
1998,Vancouver,2410,933,0016.01,28.0,1,28.0,4.0,0.14
1998,Vancouver,2410,933,0110.00,203.0,38,5.34,0.24,1.01
1998,Vancouver,2410,933,0260.00,7.0,7,1.0,0.0,0.03
1998,Vancouver,2410,933,0160.00,82.0,31,2.65,0.0,0.41
1998,Vancouver,2410,933,0260.01,35.0,1,35.0,4.0,0.17
1998,Vancouver,2410,933,0290.01,33.0,22,1.5,0.0,0.16
1998,Vancouver,2410,933,0007.00,14.0,14,1.0,0.0,0.07
1998,Vancouver,2410,933,0103.00,25.0,1,25.0,5.0,0.12
1998,Vancouver,2410,933,0059.01,326.0,4,81.5,12.5,1.62
1998,Vancouver,2410,933,0187.02,8.0,4,2.0,0.0,0.04
1998,Vancouver,2410,933,0002.01,183.0,6,30.5,2.5,0.91
1998,Vancouver,2410,933,0147.00,653.0,93,7.02,0.44,3.25
1998,Vancouver,2410,933,0403.01,5.0,5,1.0,0.0,0.02
1998,Vancouver,2410,933,0031.02,46.0,1,46.0,4.0,0.23
1998,Vancouver,2410,933,0111.00,4.0,4,1.0,0.0,0.02
1998,Vancouver,2410,933,0130.01,36.0,3,12.0,6.33,0.18
1998,Vancouver,2410,933,0224.00,78.0,1,78.0,4.0,0.39
1998,Vancouver,2410,933,0130.00,83.0,76,1.09,0.0,0.41
1998,Vancouver,2410,933,0016.02,73.0,2,36.5,3.5,0.36
1999,Vancouver,2410,933,0066.00,706.0,9,78.44,13.22,3.47
1999,Vancouver,2410,933,0130.01,15.0,1,15.0,15.0,0.07
1999,Vancouver,2410,933,0240.00,15.0,12,1.25,0.0,0.07
1999,Vancouver,2410,933,0403.02,147.0,104,1.41,0.06,0.72
1999,Vancouver,2410,933,0130.00,66.0,65,1.02,0.0,0.32
1999,Vancouver,2410,933,0101.00,287.0,33,8.7,0.97,1.41
1999,Vancouver,2410,933,0110.00,15.0,15,1.0,0.0,0.07
1999,Vancouver,2410,933,0111.00,3.0,3,1.0,0.0,0.01
1999,Vancouver,2410,933,0238.02,6.0,5,1.2,0.0,0.03
1999,Vancouver,2410,933,0222.00,30.0,24,1.25,0.0,0.15
1999,Vancouver,2410,933,0232.00,7.0,7,1.0,0.0,0.03
1999,Vancouver,2410,933,0241.00,9.0,9,1.0,0.0,0.04
1999,Vancouver,2410,933,0287.00,207.0,105,1.97,0.19,1.02
1999,Vancouver,2410,933,0001.00,1358.0,289,4.7,0.54,6.67
1999,Vancouver,2410,933,0033.00,24.0,1,24.0,3.0,0.12
1999,Vancouver,2410,933,0501.00,170.0,167,1.02,0.0,0.83
1999,Vancouver,2410,933,0170.00,9.0,9,1.0,0.0,0.04
1999,Vancouver,2410,933,0185.00,753.0,534,1.41,0.01,3.7
1999,Vancouver,2410,933,0230.01,7.0,5,1.4,0.0,0.03
1999,Vancouver,2410,933,0016.01,28.0,1,28.0,4.0,0.14
1999,Vancouver,2410,933,0203.00,5.0,4,1.25,0.0,0.02
1999,Vancouver,2410,933,0007.00,13.0,13,1.0,0.0,0.06
1999,Vancouver,2410,933,0221.02,84.0,5,16.8,4.8,0.41
1999,Vancouver,2410,933,0229.00,4.0,3,1.33,0.0,0.02
1999,Vancouver,2410,933,0403.00,1.0,1,1.0,0.0,0.0
1999,Vancouver,2410,933,0224.00,152.0,3,50.67,3.33,0.75
1999,Vancouver,2410,933,0290.01,2.0,2,1.0,0.0,0.01
1999,Vancouver,2410,933,0410.00,21.0,21,1.0,0.0,0.1
1999,Vancouver,2410,933,0034.02,4.0,1,4.0,2.0,0.02
1999,Vancouver,2410,933,0103.00,25.0,1,25.0,5.0,0.12
1999,Vancouver,2410,933,0204.00,1.0,1,1.0,0.0,0.0
1999,Vancouver,2410,933,0290.02,120.0,2,60.0,4.0,0.59
1999,Vancouver,2410,933,0234.00,5.0,5,1.0,0.0,0.02
1999,Vancouver,2410,933,0002.01,210.0,2,105.0,12.0,1.03
1999,Vancouver,2410,933,0160.00,72.0,47,1.53,0.0,0.35
1999,Vancouver,2410,933,0228.02,3.0,3,1.0,0.0,0.01
1999,Vancouver,2410,933,0290.00,94.0,48,1.96,0.0,0.46
1999,Vancouver,2410,933,0242.00,11.0,11,1.0,0.0,0.05
1999,Vancouver,2410,933,0147.00,479.0,125,3.83,0.58,2.35
1999,Vancouver,2410,933,0016.02,296.0,2,148.0,12.0,1.45
1999,Vancouver,2410,933,0239.00,5.0,5,1.0,0.0,0.02
1999,Vancouver,2410,933,0260.00,26.0,13,2.0,0.0,0.13
1999,Vancouver,2410,933,0068.00,214.0,1,214.0,28.0,1.05
1999,Vancouver,2410,933,0233.00,2.0,2,1.0,0.0,0.01
1999,Vancouver,2410,933,0181.01,12.0,3,4.0,0.0,0.06
1999,Vancouver,2410,933,0221.01,2.0,2,1.0,0.0,0.01
1999,Vancouver,2410,933,0059.00,40.0,1,40.0,2.0,0.2
1999,Vancouver,2410,933,0187.02,8.0,4,2.0,0.0,0.04
1999,Vancouver,2410,933,0225.00,12.0,9,1.33,0.0,0.06
1999,Vancouver,2410,933,0202.00,1.0,1,1.0,0.0,0.0
1999,Vancouver,2410,933,0227.00,1.0,1,1.0,0.0,0.0
1999,Vancouver,2410,933,0000.00,250.0,105,2.38,0.29,1.23
1999,Vancouver,2410,933,0059.01,376.0,4,94.0,11.0,1.85
1999,Vancouver,2410,933,0238.01,1.0,1,1.0,0.0,0.0
1999,Vancouver,2410,933,0235.01,1.0,1,1.0,0.0,0.0
1999,Vancouver,2410,933,0237.00,1.0,1,1.0,0.0,0.0
1999,Vancouver,2410,933,0228.01,1.0,1,1.0,0.0,0.0
1999,Vancouver,2410,933,0231.00,5.0,4,1.25,0.0,0.02
1999,Vancouver,2410,933,0287.01,37.0,23,1.61,0.0,0.18
1999,Vancouver,2410,933,0067.00,193.0,3,64.33,20.67,0.95
1999,Vancouver,2410,933,0223.00,3.0,3,1.0,0.0,0.01
1999,Vancouver,2410,933,0069.00,2.0,2,1.0,0.0,0.01
1999,Vancouver,2410,933,0243.00,1.0,1,1.0,0.0,0.0
1999,Vancouver,2410,933,0059.02,658.0,4,164.5,20.75,3.23
1999,Vancouver,2410,933,0226.01,2.0,1,2.0,0.0,0.01
1999,Vancouver,2410,933,0236.00,2.0,2,1.0,0.0,0.01
2000,Vancouver,2410,933,0147.00,450.0,172,2.62,0.88,2.17
2000,Vancouver,2410,933,0240.00,4.0,4,1.0,0.0,0.02
2000,Vancouver,2410,933,0208.00,2.0,2,1.0,0.0,0.01
2000,Vancouver,2410,933,0231.00,1.0,1,1.0,0.0,0.0
2000,Vancouver,2410,933,0234.00,46.0,11,4.18,1.27,0.22
2000,Vancouver,2410,933,0237.00,6.0,5,1.2,0.0,0.03
2000,Vancouver,2410,933,0242.00,12.0,11,1.09,0.0,0.06
2000,Vancouver,2410,933,0226.02,1.0,1,1.0,0.0,0.0
2000,Vancouver,2410,933,0243.01,5.0,4,1.25,0.0,0.02
2000,Vancouver,2410,933,0130.00,85.0,83,1.02,0.0,0.41
2000,Vancouver,2410,933,0223.00,52.0,6,8.67,1.0,0.25
2000,Vancouver,2410,933,0224.00,23.0,6,3.83,0.5,0.11
2000,Vancouver,2410,933,0403.00,1.0,1,1.0,0.0,0.0
2000,Vancouver,2410,933,0067.00,260.0,2,130.0,28.0,1.26
2000,Vancouver,2410,933,0222.00,88.0,28,3.14,0.43,0.42
2000,Vancouver,2410,933,0103.00,25.0,1,25.0,5.0,0.12
2000,Vancouver,2410,933,0287.00,264.0,120,2.2,0.58,1.27
2000,Vancouver,2410,933,0203.00,2.0,1,2.0,0.0,0.01
2000,Vancouver,2410,933,0501.00,266.0,87,3.06,0.17,1.28
2000,Vancouver,2410,933,0170.00,217.0,19,11.42,0.63,1.05
2000,Vancouver,2410,933,0018.01,78.0,1,78.0,3.0,0.38
2000,Vancouver,2410,933,0226.01,2.0,2,1.0,0.0,0.01
2000,Vancouver,2410,933,0185.00,753.0,471,1.6,0.01,3.64
2000,Vancouver,2410,933,0221.01,3.0,2,1.5,0.0,0.01
2000,Vancouver,2410,933,0239.00,5.0,5,1.0,0.0,0.02
2000,Vancouver,2410,933,0260.00,74.0,34,2.18,0.21,0.36
2000,Vancouver,2410,933,0221.02,21.0,17,1.24,0.0,0.1
2000,Vancouver,2410,933,0290.00,61.0,25,2.44,0.12,0.29
2000,Vancouver,2410,933,0241.00,8.0,8,1.0,0.0,0.04
2000,Vancouver,2410,933,0238.02,5.0,4,1.25,0.0,0.02
2000,Vancouver,2410,933,0225.00,9.0,8,1.13,0.0,0.04
2000,Vancouver,2410,933,0160.00,79.0,49,1.61,0.33,0.38
2000,Vancouver,2410,933,0204.00,64.0,2,32.0,3.5,0.31
2000,Vancouver,2410,933,0228.02,2.0,1,2.0,0.0,0.01
2000,Vancouver,2410,933,0403.02,72.0,70,1.03,0.0,0.35
2000,Vancouver,2410,933,0007.00,14.0,13,1.08,0.0,0.07
2000,Vancouver,2410,933,0059.00,40.0,1,40.0,2.0,0.19
2000,Vancouver,2410,933,0202.00,9.0,7,1.29,0.0,0.04
2000,Vancouver,2410,933,0001.00,1213.0,241,5.03,0.42,5.86
2000,Vancouver,2410,933,0066.00,88.0,1,88.0,28.0,0.42
2000,Vancouver,2410,933,0170.01,1.0,1,1.0,0.0,0.0
2000,Vancouver,2410,933,0287.01,4.0,4,1.0,0.0,0.02
2000,Vancouver,2410,933,0016.02,196.0,2,98.0,10.0,0.95
2000,Vancouver,2410,933,0201.00,2.0,1,2.0,0.0,0.01
2000,Vancouver,2410,933,0230.01,7.0,5,1.4,0.0,0.03
2000,Vancouver,2410,933,0059.02,823.0,9,91.44,16.33,3.97
2000,Vancouver,2410,933,0069.00,5.0,5,1.0,0.0,0.02
2000,Vancouver,2410,933,0111.00,3.0,3,1.0,0.0,0.01
2000,Vancouver,2410,933,0229.00,4.0,4,1.0,0.0,0.02
2000,Vancouver,2410,933,0101.00,231.0,18,12.83,1.94,1.12
2000,Vancouver,2410,933,0228.01,3.0,2,1.5,0.0,0.01
2000,Vancouver,2410,933,0230.02,7.0,5,1.4,0.0,0.03
2000,Vancouver,2410,933,0236.00,2.0,2,1.0,0.0,0.01
2000,Vancouver,2410,933,0059.01,231.0,3,77.0,7.0,1.12
2000,Vancouver,2410,933,0233.00,3.0,3,1.0,0.0,0.01
2000,Vancouver,2410,933,0227.00,2.0,1,2.0,0.0,0.01
2000,Vancouver,2410,933,0000.00,164.0,114,1.44,0.04,0.79
2000,Vancouver,2410,933,0232.00,48.0,8,6.0,0.5,0.23
2000,Vancouver,2410,933,0410.00,20.0,20,1.0,0.0,0.1
2000,Vancouver,2410,933,0031.01,4.0,1,4.0,0.0,0.02
2000,Vancouver,2410,933,0051.00,33.0,1,33.0,3.0,0.16
2000,Vancouver,2410,933,0110.00,110.0,53,2.08,0.0,0.53
2000,Vancouver,2410,933,0290.01,1.0,1,1.0,0.0,0.0
2000,Vancouver,2410,933,0238.01,1.0,1,1.0,0.0,0.0
2000,Vancouver,2410,933,0068.00,94.0,2,47.0,4.0,0.45
2000,Vancouver,2410,933,0209.00,2.0,1,2.0,0.0,0.01
2001,Vancouver,2410,933,0234.00,2.0,2,1.0,0.0,0.01
2001,Vancouver,2410,933,0170.00,8.0,8,1.0,0.0,0.04
2001,Vancouver,2410,933,0202.00,27.0,21,1.29,0.57,0.13
2001,Vancouver,2410,933,0239.00,5.0,4,1.25,0.0,0.02
2001,Vancouver,2410,933,0242.00,2.0,2,1.0,0.0,0.01
2001,Vancouver,2410,933,0403.02,171.0,71,2.41,0.06,0.82
2001,Vancouver,2410,933,0101.00,103.0,29,3.55,0.62,0.49
2001,Vancouver,2410,933,0147.00,179.0,84,2.13,0.0,0.85
2001,Vancouver,2410,933,0221.02,6.0,5,1.2,0.0,0.03
2001,Vancouver,2410,933,0238.02,7.0,6,1.17,0.0,0.03
2001,Vancouver,2410,933,0017.02,38.0,1,38.0,3.0,0.18
2001,Vancouver,2410,933,0237.00,2.0,2,1.0,0.0,0.01
2001,Vancouver,2410,933,0007.00,43.0,1,43.0,4.0,0.21
2001,Vancouver,2410,933,0201.00,2.0,1,2.0,0.0,0.01
2001,Vancouver,2410,933,0001.00,1291.0,159,8.12,0.65,6.16
2001,Vancouver,2410,933,0059.02,1253.0,16,78.31,12.31,5.98
