reference_period,metro,metcode,stcan_cmacode,censustr,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time
2005,Calgary,0140,825,0037.00,8.0,,,2,4.0,0.0,13.5,8.0
2005,Calgary,0140,825,0057.00,25.0,,,15,1.67,0.0,9.666666666666666,1.0
2005,Calgary,0140,825,0202.00,57.0,,,53,1.08,0.0,7.547169811320755,1.0
2005,Calgary,0140,825,0007.04,6.0,,,3,2.0,0.0,27.666666666666668,7.0
2005,Calgary,0140,825,0020.00,58.0,,,22,2.64,0.0,8.818181818181818,2.0
2005,Calgary,0140,825,0053.00,5.0,,,4,1.25,0.0,14.75,1.0
2005,Calgary,0140,825,0026.00,23.0,,,3,7.67,0.0,14.666666666666666,1.0
2005,Calgary,0140,825,0206.01,397.0,,,247,1.61,0.0,5.04932735426009,0.0
2005,Calgary,0140,825,0007.02,87.0,,,14,6.21,0.0,6.785714285714286,5.0
2005,Calgary,0140,825,0046.02,35.0,,,4,8.75,0.0,11.75,0.0
2005,Calgary,0140,825,0031.00,259.0,,,3,86.33,0.0,15.0,4.0
2005,Calgary,0140,825,0046.01,408.0,,,2,204.0,0.0,26.5,5.0
2005,Calgary,0140,825,0001.24,1378.0,,,931,1.48,0.0,4.215066828675577,0.0
2005,Calgary,0140,825,0019.00,4.0,,,3,1.33,0.0,7.666666666666667,0.0
2005,Calgary,0140,825,0027.00,64.0,,,13,4.92,0.0,15.23076923076923,1.0
2005,Calgary,0140,825,0033.02,10.0,,,6,1.67,0.0,5.666666666666667,1.0
2005,Calgary,0140,825,0038.18,1.0,,,1,1.0,0.0,4.0,0.0
2005,Calgary,0140,825,0076.10,904.0,,,688,1.31,0.0,4.507788161993769,0.0
2005,Calgary,0140,825,0041.00,260.0,,,14,18.57,0.29,12.5,2.0
2005,Calgary,0140,825,0001.21,189.0,,,189,1.0,0.0,4.120689655172414,0.0
