reference_period,ref_qq,metro,metcode,dweltype,mkttycd,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price,avgpermit_to_start_time,population,comp_per_10kpop
1995-03-01,1,Calgary,0140,5.0,3.0,288.0,,,8,36.0,0.0,13.0,,,,,,,,,,,,1.0,839716.2,3.43
1995-03-01,1,Calgary,0140,4.0,1.0,100.0,,,16,6.25,0.0,9.0,,,,,,,,,,,,1.25,839716.2,1.19
1995-03-01,1,Calgary,0140,4.0,3.0,524.0,,,124,4.23,0.0,8.129032258064516,,,,,,,,,,,,3.13,839716.2,6.24
1995-04-01,2,Calgary,0140,2.0,1.0,160.0,,,80,2.0,0.0,8.368421052631579,,,,,,,,,,,,0.45,839716.2,1.91
1995-04-01,2,Calgary,0140,5.0,3.0,252.0,,,4,63.0,0.0,6.0,,,,,,,,,,,,3.0,839716.2,3.0
1995-04-01,2,Calgary,0140,1.0,1.0,4148.0,,,4148,1.0,0.0,4.919941775836972,,,,,,,,,,,,0.25,839716.2,49.4
1995-05-01,2,Calgary,0140,5.0,2.0,200.0,,,4,50.0,0.0,9.0,,,,,,,,,,,,2.0,839716.2,2.38
1995-06-01,2,Calgary,0140,2.0,3.0,88.0,,,44,2.0,0.0,7.5,,,,,,,,,,,,0.45,839716.2,1.05
1995-06-01,2,Calgary,0140,4.0,3.0,408.0,,,88,4.64,0.0,10.3,,,,,,,,,,,,2.41,839716.2,4.86
1995-06-01,2,Calgary,0140,4.0,1.0,64.0,,,8,8.0,0.0,7.0,,,,,,,,,,,,0.0,839716.2,0.76
1995-07-01,3,Calgary,0140,4.0,2.0,112.0,,,12,9.33,0.0,5.666666666666667,,,,,,,,,,,,1.0,839716.2,1.33
1995-08-01,3,Calgary,0140,5.0,3.0,32.0,,,4,8.0,0.0,10.0,,,,,,,,,,,,1.0,839716.2,0.38
1995-08-01,3,Calgary,0140,2.0,3.0,192.0,,,96,2.0,0.0,8.272727272727273,,,,,,,,,,,,0.67,839716.2,2.29
1995-09-01,3,Calgary,0140,4.0,3.0,540.0,,,128,4.22,0.0,9.71875,,,,,,,,,,,,1.38,839716.2,6.43
1995-09-01,3,Calgary,0140,2.0,1.0,136.0,,,68,2.0,0.0,8.466666666666667,,,,,,,,,,,,0.76,839716.2,1.62
1995-09-01,3,Calgary,0140,1.0,1.0,5184.0,,,5184,1.0,0.0,4.808398950131234,,,,,,,,,,,,0.14,839716.2,61.74
1995-10-01,4,Calgary,0140,5.0,2.0,20.0,,,4,5.0,0.0,9.0,,,,,,,,,,,,0.0,839716.2,0.24
1995-10-01,4,Calgary,0140,5.0,3.0,1656.0,,,40,41.4,0.0,12.2,,,,,,,,,,,,0.9,839716.2,19.72
1995-10-01,4,Calgary,0140,2.0,3.0,144.0,,,72,2.0,0.0,7.411764705882353,,,,,,,,,,,,0.56,839716.2,1.71
1995-10-01,4,Calgary,0140,4.0,1.0,20.0,,,4,5.0,0.0,28.0,,,,,,,,,,,,2.0,839716.2,0.24
1995-11-01,4,Calgary,0140,4.0,3.0,560.0,,,124,4.52,0.0,12.451612903225806,,,,,,,,,,,,2.39,839716.2,6.67
1995-11-01,4,Calgary,0140,2.0,1.0,104.0,,,52,2.0,0.0,8.692307692307692,,,,,,,,,,,,0.46,839716.2,1.24
1995-12-01,4,Calgary,0140,1.0,1.0,4368.0,,,4368,1.0,0.0,4.596830985915493,,,,,,,,,,,,0.19,839716.2,52.02
1996-01-01,1,Calgary,0140,1.0,1.0,3760.0,,,3760,1.0,0.0,4.800898203592815,,,,,,,,,,,,0.31,867371.68,43.35
1996-02-01,1,Calgary,0140,4.0,3.0,244.0,,,60,4.07,0.0,16.2,,,,,,,,,,,,2.47,867371.68,2.81
1996-02-01,1,Calgary,0140,2.0,1.0,128.0,,,64,2.0,0.0,8.8125,,,,,,,,,,,,1.19,867371.68,1.48
1996-03-01,1,Calgary,0140,2.0,3.0,80.0,,,40,2.0,0.0,11.5,,,,,,,,,,,,0.9,867371.68,0.92
1996-05-01,2,Calgary,0140,2.0,3.0,216.0,,,108,2.0,0.0,14.851851851851851,,,,,,,,,,,,1.81,867371.68,2.49
1996-05-01,2,Calgary,0140,4.0,3.0,568.0,,,128,4.44,0.0,13.53125,,,,,,,,,,,,2.28,867371.68,6.55
1996-05-01,2,Calgary,0140,2.0,1.0,104.0,,,52,2.0,0.0,9.846153846153847,,,,,,,,,,,,0.54,867371.68,1.2
1996-05-01,2,Calgary,0140,5.0,2.0,24.0,,,4,6.0,0.0,3.0,,,,,,,,,,,,0.0,867371.68,0.28
1996-05-01,2,Calgary,0140,4.0,1.0,80.0,,,20,4.0,0.0,16.8,,,,,,,,,,,,1.6,867371.68,0.92
1996-06-01,2,Calgary,0140,1.0,1.0,4820.0,,,4820,1.0,0.0,4.946614583333333,,,,,,,,,,,,0.21,867371.68,55.57
1996-06-01,2,Calgary,0140,5.0,3.0,600.0,,,16,37.5,0.0,11.0,,,,,,,,,,,,0.5,867371.68,6.92
1996-07-01,3,Calgary,0140,5.0,3.0,708.0,,,12,59.0,0.0,11.666666666666666,,,,,,,,,,,,0.67,867371.68,8.16
1996-08-01,3,Calgary,0140,4.0,1.0,64.0,,,16,4.0,0.0,9.0,,,,,,,,,,,,2.75,867371.68,0.74
1996-08-01,3,Calgary,0140,1.0,3.0,12.0,,,12,1.0,0.0,4.0,,,,,,,,,,,,5.0,867371.68,0.14
1996-08-01,3,Calgary,0140,4.0,3.0,636.0,,,116,5.48,0.0,14.25,,,,,,,,,,,,1.28,867371.68,7.33
1996-08-01,3,Calgary,0140,2.0,3.0,144.0,,,72,2.0,0.0,12.25,,,,,,,,,,,,2.5,867371.68,1.66
1996-08-01,3,Calgary,0140,1.0,1.0,6832.0,,,6832,1.0,0.0,4.339602925809823,,,,,,,,,,,,0.26,867371.68,78.77
1996-09-01,3,Calgary,0140,2.0,1.0,160.0,,,80,2.0,0.0,8.75,,,,,,,,,,,,0.6,867371.68,1.84
1996-10-01,4,Calgary,0140,4.0,1.0,88.0,,,20,4.4,0.0,10.8,,,,,,,,,,,,0.8,867371.68,1.01
1996-10-01,4,Calgary,0140,4.0,3.0,760.0,,,144,5.28,0.0,15.86111111111111,,,,,,,,,,,,3.56,867371.68,8.76
1996-11-01,4,Calgary,0140,1.0,1.0,5976.0,,,5976,1.0,0.0,4.200995024875622,,,,,,,,,,,,0.47,867371.68,68.9
1996-12-01,4,Calgary,0140,2.0,3.0,208.0,,,104,2.0,0.0,14.461538461538462,,,,,,,,,,,,1.81,867371.68,2.4
1996-12-01,4,Calgary,0140,2.0,1.0,128.0,,,64,2.0,0.0,7.363636363636363,,,,,,,,,,,,0.81,867371.68,1.48
1996-12-01,4,Calgary,0140,5.0,3.0,784.0,,,24,32.67,0.0,14.666666666666666,,,,,,,,,,,,2.33,867371.68,9.04
1997-01-01,1,Calgary,0140,5.0,3.0,792.0,,,28,28.29,0.0,17.0,,,,,,,,,,,,2.14,899742.31,8.8
1997-02-01,1,Calgary,0140,1.0,1.0,4892.0,,,4892,1.0,0.0,4.351243781094527,,,,,,,,,,,,0.32,899742.31,54.37
1997-02-01,1,Calgary,0140,2.0,3.0,80.0,,,40,2.0,0.0,9.5,,,,,,,,,,,,3.2,899742.31,0.89
1997-02-01,1,Calgary,0140,2.0,1.0,104.0,,,52,2.0,0.0,7.384615384615385,,,,,,,,,,,,0.46,899742.31,1.16
1997-02-01,1,Calgary,0140,1.0,3.0,4.0,,,4,1.0,0.0,9.0,,,,,,,,,,,,7.0,899742.31,0.04
1997-03-01,1,Calgary,0140,4.0,1.0,24.0,,,4,6.0,0.0,15.0,,,,,,,,,,,,0.0,899742.31,0.27
1997-03-01,1,Calgary,0140,4.0,3.0,372.0,,,76,4.89,0.0,10.68421052631579,,,,,,,,,,,,3.47,899742.31,4.13
1997-05-01,2,Calgary,0140,2.0,3.0,216.0,,,108,2.0,0.0,9.375,,,,,,,,,,,,1.96,899742.31,2.4
1997-05-01,2,Calgary,0140,4.0,3.0,628.0,,,152,4.13,0.0,10.162162162162161,,,,,,,,,,,,3.74,899742.31,6.98
1997-05-01,2,Calgary,0140,5.0,1.0,24.0,,,8,3.0,0.0,14.0,,,,,,,,,,,,0.0,899742.31,0.27
1997-05-01,2,Calgary,0140,2.0,1.0,96.0,,,48,2.0,0.0,5.166666666666667,,,,,,,,,,,,0.25,899742.31,1.07
1997-05-01,2,Calgary,0140,4.0,1.0,32.0,,,8,4.0,0.0,11.5,,,,,,,,,,,,0.0,899742.31,0.36
1997-06-01,2,Calgary,0140,5.0,3.0,212.0,,,12,17.67,0.0,14.666666666666666,,,,,,,,,,,,2.0,899742.31,2.36
1997-06-01,2,Calgary,0140,4.0,2.0,12.0,,,4,3.0,0.0,6.0,,,,,,,,,,,,0.0,899742.31,0.13
1997-06-01,2,Calgary,0140,1.0,3.0,12.0,,,12,1.0,0.0,3.6666666666666665,,,,,,,,,,,,2.33,899742.31,0.13
1997-06-01,2,Calgary,0140,1.0,1.0,7340.0,,,7340,1.0,0.0,4.061499578770008,,,,,,,,,,,,0.37,899742.31,81.58
1997-07-01,3,Calgary,0140,5.0,2.0,24.0,,,4,6.0,0.0,6.0,,,,,,,,,,,,0.0,899742.31,0.27
1997-07-01,3,Calgary,0140,4.0,3.0,768.0,,,180,4.27,0.0,7.888888888888889,,,,,,,,,,,,4.0,899742.31,8.54
1997-08-01,3,Calgary,0140,1.0,1.0,9732.0,,,9732,1.0,0.0,4.378548895899054,,,,,,,,,,,,0.21,899742.31,108.16
1997-08-01,3,Calgary,0140,2.0,1.0,344.0,,,172,2.0,0.0,6.804878048780488,,,,,,,,,,,,0.19,899742.31,3.82
1997-09-01,3,Calgary,0140,5.0,3.0,380.0,,,12,31.67,0.0,10.666666666666666,,,,,,,,,,,,4.0,899742.31,4.22
1997-09-01,3,Calgary,0140,2.0,2.0,8.0,,,4,2.0,0.0,9.0,,,,,,,,,,,,0.0,899742.31,0.09
1997-09-01,3,Calgary,0140,1.0,3.0,4.0,,,4,1.0,0.0,3.0,,,,,,,,,,,,3.0,899742.31,0.04
1997-09-01,3,Calgary,0140,2.0,3.0,264.0,,,132,2.0,0.0,10.181818181818182,,,,,,,,,,,,1.27,899742.31,2.93
1997-10-01,4,Calgary,0140,1.0,1.0,8288.0,,,8288,1.0,0.0,4.357056694813028,,,,,,,,,,,,0.17,899742.31,92.12
1997-10-01,4,Calgary,0140,4.0,2.0,20.0,,,4,5.0,0.0,10.0,,,,,,,,,,,,4.0,899742.31,0.22
1997-11-01,4,Calgary,0140,5.0,2.0,48.0,,,8,6.0,0.0,5.0,,,,,,,,,,,,2.0,899742.31,0.53
1997-11-01,4,Calgary,0140,2.0,3.0,312.0,,,156,2.0,0.0,8.717948717948717,,,,,,,,,,,,4.31,899742.31,3.47
1997-11-01,4,Calgary,0140,5.0,3.0,600.0,,,24,25.0,0.0,9.5,,,,,,,,,,,,1.0,899742.31,6.67
1997-11-01,4,Calgary,0140,2.0,1.0,264.0,,,132,2.0,0.0,6.59375,,,,,,,,,,,,0.27,899742.31,2.93
1997-11-01,4,Calgary,0140,4.0,3.0,756.0,,,172,4.4,0.0,8.69047619047619,,,,,,,,,,,,2.19,899742.31,8.4
1997-12-01,4,Calgary,0140,1.0,3.0,64.0,,,64,1.0,0.0,6.0625,,,,,,,,,,,,2.63,899742.31,0.71
1997-12-01,4,Calgary,0140,4.0,1.0,24.0,,,4,6.0,0.0,21.0,,,,,,,,,,,,1.0,899742.31,0.27
1998-02-01,1,Calgary,0140,2.0,1.0,168.0,,,84,2.0,0.0,6.9,,,,,,,,,,,,0.71,925463.09,1.82
1998-02-01,1,Calgary,0140,1.0,1.0,7168.0,,,7168,1.0,0.0,4.192870782940802,,,,,,,,,,,,0.14,925463.09,77.45
1998-02-01,1,Calgary,0140,4.0,3.0,708.0,,,164,4.32,0.0,7.097560975609756,,,,,,,,,,,,1.73,925463.09,7.65
1998-02-01,1,Calgary,0140,5.0,3.0,828.0,,,20,41.4,0.0,12.4,,,,,,,,,,,,4.8,925463.09,8.95
1998-03-01,1,Calgary,0140,2.0,3.0,152.0,,,76,2.0,0.0,10.117647058823529,,,,,,,,,,,,8.47,925463.09,1.64
1998-03-01,1,Calgary,0140,1.0,3.0,16.0,,,16,1.0,0.0,9.5,,,,,,,,,,,,2.25,925463.09,0.17
1998-04-01,2,Calgary,0140,2.0,1.0,288.0,,,144,2.0,0.0,6.117647058823529,,,,,,,,,,,,0.56,925463.09,3.11
1998-04-01,2,Calgary,0140,4.0,1.0,16.0,,,4,4.0,0.0,5.0,,,,,,,,,,,,0.0,925463.09,0.17
1998-04-01,2,Calgary,0140,5.0,3.0,1736.0,,,44,39.45,0.0,10.272727272727273,,,,,,,,,,,,1.73,925463.09,18.76
1998-05-01,2,Calgary,0140,4.0,3.0,1036.0,,,220,4.71,0.0,8.418181818181818,,,,,,,,,,,,1.64,925463.09,11.19
1998-05-01,2,Calgary,0140,4.0,2.0,20.0,,,4,5.0,0.0,6.0,,,,,,,,,,,,7.0,925463.09,0.22
1998-05-01,2,Calgary,0140,1.0,1.0,9064.0,,,9064,1.0,0.0,4.0473714615829,,,,,,,,,,,,0.26,925463.09,97.94
1998-06-01,2,Calgary,0140,5.0,1.0,16.0,,,4,4.0,0.0,3.0,,,,,,,,,,,,1.0,925463.09,0.17
1998-06-01,2,Calgary,0140,2.0,3.0,192.0,,,96,2.0,0.0,7.043478260869565,,,,,,,,,,,,1.38,925463.09,2.07
1998-07-01,3,Calgary,0140,2.0,3.0,344.0,,,172,2.0,0.0,8.564102564102564,,,,,,,,,,,,0.84,925463.09,3.72
1998-07-01,3,Calgary,0140,1.0,1.0,11500.0,,,11500,1.0,0.0,4.36122618061309,,,,,,,,,,,,0.2,925463.09,124.26
1998-08-01,3,Calgary,0140,1.0,3.0,32.0,,,32,1.0,0.0,8.375,,,,,,,,,,,,3.0,925463.09,0.35
1998-08-01,3,Calgary,0140,4.0,3.0,980.0,,,232,4.22,0.0,7.758620689655173,,,,,,,,,,,,1.59,925463.09,10.59
1998-08-01,3,Calgary,0140,5.0,3.0,704.0,,,36,19.56,0.0,8.11111111111111,,,,,,,,,,,,1.33,925463.09,7.61
1998-08-01,3,Calgary,0140,2.0,1.0,208.0,,,104,2.0,0.0,6.461538461538462,,,,,,,,,,,,0.62,925463.09,2.25
1998-09-01,3,Calgary,0140,4.0,2.0,16.0,,,4,4.0,0.0,4.0,,,,,,,,,,,,0.0,925463.09,0.17
1998-09-01,3,Calgary,0140,4.0,1.0,16.0,,,4,4.0,0.0,9.0,,,,,,,,,,,,3.0,925463.09,0.17
1998-09-01,3,Calgary,0140,5.0,1.0,12.0,,,4,3.0,0.0,4.0,,,,,,,,,,,,5.0,925463.09,0.13
1998-10-01,4,Calgary,0140,1.0,1.0,10100.0,,,10100,1.0,0.0,4.456666666666667,,,,,,,,,,,,0.23,925463.09,109.13
1998-10-01,4,Calgary,0140,4.0,3.0,852.0,,,192,4.44,0.0,8.0,,,,,,,,,,,,1.6,925463.09,9.21
1998-11-01,4,Calgary,0140,2.0,1.0,256.0,,,128,2.0,0.0,6.1875,,,,,,,,,,,,0.25,925463.09,2.77
1998-12-01,4,Calgary,0140,4.0,1.0,12.0,,,4,3.0,0.0,7.0,,,,,,,,,,,,2.0,925463.09,0.13
1998-12-01,4,Calgary,0140,5.0,3.0,1188.0,,,56,21.21,1.5,8.785714285714286,,,,,,,,,,,,1.14,925463.09,12.84
1998-12-01,4,Calgary,0140,1.0,3.0,60.0,,,60,1.0,0.0,6.133333333333334,,,,,,,,,,,,0.33,925463.09,0.65
1998-12-01,4,Calgary,0140,2.0,3.0,272.0,,,136,2.0,0.0,6.090909090909091,,,,,,,,,,,,1.18,925463.09,2.94
1998-12-01,4,Calgary,0140,5.0,2.0,484.0,,,16,30.25,1.5,6.75,,,,,,,,,,,,1.0,925463.09,5.23
1999-01-01,1,Calgary,0140,1.0,1.0,7208.0,,,7208,1.0,0.0,4.367816091954023,,,,,,,,,,,,0.21,949842.56,75.89
1999-02-01,1,Calgary,0140,2.0,3.0,64.0,,,32,2.0,0.0,7.0,,,,,,,,,,,,3.63,949842.56,0.67
1999-02-01,1,Calgary,0140,4.0,3.0,432.0,,,100,4.32,0.0,9.125,,,,,,,,,,,,1.24,949842.56,4.55
1999-02-01,1,Calgary,0140,5.0,3.0,624.0,,,40,15.6,1.0,9.1,,,,,,,,,,,,2.3,949842.56,6.57
1999-03-01,1,Calgary,0140,4.0,1.0,12.0,,,4,3.0,0.0,3.0,,,,,,,,,,,,1.0,949842.56,0.13
1999-03-01,1,Calgary,0140,2.0,1.0,224.0,,,112,2.0,0.0,6.04,,,,,,,,,,,,0.39,949842.56,2.36
1999-04-01,2,Calgary,0140,1.0,3.0,56.0,,,56,1.0,0.0,6.7,,,,,,,,,,,,0.5,949842.56,0.59
1999-04-01,2,Calgary,0140,5.0,2.0,152.0,,,4,38.0,5.0,9.0,,,,,,,,,,,,2.0,949842.56,1.6
1999-04-01,2,Calgary,0140,4.0,1.0,28.0,,,8,3.5,0.0,8.0,,,,,,,,,,,,0.5,949842.56,0.29
1999-05-01,2,Calgary,0140,2.0,1.0,248.0,,,124,2.0,0.0,5.62962962962963,,,,,,,,,,,,0.45,949842.56,2.61
1999-05-01,2,Calgary,0140,2.0,3.0,312.0,,,156,2.0,0.0,7.7368421052631575,,,,,,,,,,,,0.95,949842.56,3.28
1999-05-01,2,Calgary,0140,1.0,1.0,6576.0,,,6576,1.0,0.0,4.253289473684211,,,,,,,,,,,,0.22,949842.56,69.23
1999-06-01,2,Calgary,0140,5.0,3.0,932.0,,,60,15.53,1.07,12.266666666666667,,,,,,,,,,,,1.07,949842.56,9.81
1999-06-01,2,Calgary,0140,4.0,3.0,496.0,,,108,4.59,0.0,8.11111111111111,,,,,,,,,,,,1.67,949842.56,5.22
1999-07-01,3,Calgary,0140,2.0,1.0,200.0,,,100,2.0,0.0,9.136363636363637,,,,,,,,,,,,0.92,949842.56,2.11
1999-07-01,3,Calgary,0140,1.0,3.0,48.0,,,48,1.0,0.0,7.5,,,,,,,,,,,,1.75,949842.56,0.51
1999-08-01,3,Calgary,0140,2.0,3.0,296.0,,,148,2.0,0.0,9.545454545454545,,,,,,,,,,,,1.08,949842.56,3.12
1999-09-01,3,Calgary,0140,4.0,3.0,692.0,,,148,4.68,0.0,9.216216216216216,,,,,,,,,,,,1.86,949842.56,7.29
1999-09-01,3,Calgary,0140,1.0,1.0,7432.0,,,7432,1.0,0.0,4.240629685157422,,,,,,,,,,,,0.15,949842.56,78.24
1999-09-01,3,Calgary,0140,5.0,3.0,1256.0,,,56,22.43,1.5,10.0,,,,,,,,,,,,3.86,949842.56,13.22
1999-09-01,3,Calgary,0140,4.0,2.0,16.0,,,4,4.0,0.0,4.0,,,,,,,,,,,,2.0,949842.56,0.17
1999-09-01,3,Calgary,0140,4.0,1.0,80.0,,,24,3.33,0.0,6.0,,,,,,,,,,,,0.83,949842.56,0.84
1999-10-01,4,Calgary,0140,5.0,2.0,888.0,,,8,111.0,2.5,7.5,,,,,,,,,,,,5.0,949842.56,9.35
1999-10-01,4,Calgary,0140,1.0,3.0,60.0,,,60,1.0,0.0,9.785714285714286,,,,,,,,,,,,2.47,949842.56,0.63
1999-11-01,4,Calgary,0140,2.0,3.0,360.0,,,180,2.0,0.0,8.372093023255815,,,,,,,,,,,,1.13,949842.56,3.79
1999-11-01,4,Calgary,0140,4.0,2.0,12.0,,,4,3.0,0.0,6.0,,,,,,,,,,,,0.0,949842.56,0.13
1999-11-01,4,Calgary,0140,5.0,1.0,24.0,,,4,6.0,0.0,23.0,,,,,,,,,,,,2.0,949842.56,0.25
1999-11-01,4,Calgary,0140,2.0,1.0,336.0,,,168,2.0,0.0,6.175,,,,,,,,,,,,0.71,949842.56,3.54
1999-12-01,4,Calgary,0140,5.0,3.0,1876.0,,,96,19.54,1.96,15.541666666666666,,,,,,,,,,,,2.29,949842.56,19.75
1999-12-01,4,Calgary,0140,4.0,3.0,600.0,,,136,4.41,0.09,9.878787878787879,,,,,,,,,,,,1.68,949842.56,6.32
1999-12-01,4,Calgary,0140,1.0,1.0,7080.0,,,7080,1.0,0.0,4.286656891495602,,,,,,,,,,,,0.24,949842.56,74.54
2000-01-01,1,Calgary,0140,1.0,1.0,5480.0,,,5480,1.0,0.0,4.342415985467756,,,,,,,,,,,,0.24,974556.1,56.23
2000-01-01,1,Calgary,0140,2.0,3.0,256.0,,,128,2.0,0.0,12.25,,,,,,,,,,,,1.25,974556.1,2.63
2000-01-01,1,Calgary,0140,5.0,1.0,40.0,,,8,5.0,0.0,26.5,,,,,,,,,,,,1.0,974556.1,0.41
2000-03-01,1,Calgary,0140,5.0,3.0,2252.0,,,68,33.12,3.0,13.176470588235293,,,,,,,,,,,,1.29,974556.1,23.11
2000-03-01,1,Calgary,0140,1.0,3.0,24.0,,,24,1.0,0.0,5.666666666666667,,,,,,,,,,,,0.67,974556.1,0.25
2000-03-01,1,Calgary,0140,5.0,2.0,24.0,,,4,6.0,3.0,13.0,,,,,,,,,,,,1.0,974556.1,0.25
2000-03-01,1,Calgary,0140,4.0,3.0,576.0,,,124,4.65,0.0,13.870967741935484,,,,,,,,,,,,1.87,974556.1,5.91
2000-03-01,1,Calgary,0140,2.0,1.0,200.0,,,100,2.0,0.0,5.130434782608695,,,,,,,,,,,,0.56,974556.1,2.05
2000-04-01,2,Calgary,0140,1.0,1.0,6904.0,,,6904,1.0,0.0,4.4885193982581155,,,,,,,,,,,,0.14,974556.1,70.84
2000-04-01,2,Calgary,0140,2.0,3.0,368.0,,,184,2.0,0.0,13.0,,,,,,,,,,,,0.91,974556.1,3.78
2000-05-01,2,Calgary,0140,4.0,1.0,44.0,,,8,5.5,0.0,17.5,,,,,,,,,,,,3.5,974556.1,0.45
2000-05-01,2,Calgary,0140,2.0,1.0,224.0,,,112,2.0,0.0,8.964285714285714,,,,,,,,,,,,0.75,974556.1,2.3
2000-06-01,2,Calgary,0140,4.0,3.0,1140.0,,,220,5.18,0.0,12.854545454545455,,,,,,,,,,,,2.82,974556.1,11.7
2000-06-01,2,Calgary,0140,2.0,2.0,8.0,,,4,2.0,0.0,11.0,,,,,,,,,,,,0.0,974556.1,0.08
2000-06-01,2,Calgary,0140,1.0,3.0,28.0,,,28,1.0,0.0,10.857142857142858,,,,,,,,,,,,2.86,974556.1,0.29
2000-06-01,2,Calgary,0140,5.0,3.0,3672.0,,,104,35.31,1.81,14.615384615384615,,,,,,,,,,,,1.92,974556.1,37.68
2000-06-01,2,Calgary,0140,1.0,2.0,4.0,,,4,1.0,0.0,,,,,,,,,,,,,4.0,974556.1,0.04
2000-07-01,3,Calgary,0140,2.0,3.0,296.0,,,148,2.0,0.0,8.972222222222221,,,,,,,,,,,,1.3,974556.1,3.04
2000-07-01,3,Calgary,0140,4.0,3.0,540.0,,,120,4.5,0.0,10.633333333333333,,,,,,,,,,,,2.23,974556.1,5.54
2000-07-01,3,Calgary,0140,5.0,3.0,1856.0,,,64,29.0,2.75,14.0,,,,,,,,,,,,2.69,974556.1,19.04
2000-07-01,3,Calgary,0140,1.0,3.0,28.0,,,28,1.0,0.0,8.666666666666666,,,,,,,,,,,,0.57,974556.1,0.29
2000-08-01,3,Calgary,0140,5.0,2.0,276.0,,,16,17.25,1.0,5.25,,,,,,,,,,,,1.0,974556.1,2.83
2000-08-01,3,Calgary,0140,2.0,1.0,360.0,,,180,2.0,0.0,9.45,,,,,,,,,,,,0.47,974556.1,3.69
2000-09-01,3,Calgary,0140,1.0,2.0,12.0,,,12,1.0,0.0,,,,,,,,,,,,,4.0,974556.1,0.12
2000-09-01,3,Calgary,0140,1.0,1.0,7968.0,,,7968,1.0,0.0,4.470547945205479,,,,,,,,,,,,0.2,974556.1,81.76
2000-10-01,4,Calgary,0140,1.0,3.0,56.0,,,56,1.0,0.0,16.071428571428573,,,,,,,,,,,,1.5,974556.1,0.57
2000-10-01,4,Calgary,0140,1.0,1.0,6648.0,,,6648,1.0,0.0,4.377692307692308,,,,,,,,,,,,0.18,974556.1,68.22
2000-10-01,4,Calgary,0140,2.0,1.0,312.0,,,156,2.0,0.0,5.357142857142857,,,,,,,,,,,,0.51,974556.1,3.2
2000-10-01,4,Calgary,0140,4.0,3.0,300.0,,,72,4.17,0.0,11.25,,,,,,,,,,,,2.28,974556.1,3.08
2000-11-01,4,Calgary,0140,2.0,3.0,400.0,,,200,2.0,0.0,9.510204081632653,,,,,,,,,,,,2.66,974556.1,4.1
2000-12-01,4,Calgary,0140,5.0,3.0,2620.0,,,72,36.39,2.94,11.444444444444445,,,,,,,,,,,,1.94,974556.1,26.88
2001-01-01,1,Calgary,0140,1.0,1.0,5528.0,,,5528,1.0,0.0,4.5727659574468085,,,,,,,,,,,,0.22,1004815.47,55.02
2001-01-01,1,Calgary,0140,2.0,1.0,232.0,,,116,2.0,0.0,6.222222222222222,,,,,,,,,,,,0.21,1004815.47,2.31
2001-01-01,1,Calgary,0140,5.0,3.0,3780.0,,,88,42.95,2.91,12.136363636363637,,,,,,,,,,,,1.95,1004815.47,37.62
2001-03-01,1,Calgary,0140,2.0,3.0,424.0,,,212,2.0,0.0,12.173076923076923,,,,,,,,,,,,1.08,1004815.47,4.22
2001-03-01,1,Calgary,0140,4.0,3.0,1172.0,,,236,4.97,0.0,7.842105263157895,,,,,,,,,,,,1.71,1004815.47,11.66
2001-04-01,2,Calgary,0140,1.0,1.0,6456.0,,,6456,1.0,0.0,4.329707112970711,,,,,,,,,,,,0.18,1004815.47,64.25
2001-04-01,2,Calgary,0140,4.0,3.0,732.0,,,164,4.46,0.0,9.487804878048781,,,,,,,,,,,,0.83,1004815.47,7.28
2001-04-01,2,Calgary,0140,5.0,2.0,24.0,,,4,6.0,0.0,9.0,,,,,,,,,,,,0.0,1004815.47,0.24
2001-04-01,2,Calgary,0140,2.0,1.0,480.0,,,240,2.0,0.0,5.962962962962963,,,,,,,,,,,,0.58,1004815.47,4.78
2001-06-01,2,Calgary,0140,2.0,3.0,416.0,,,208,2.0,0.0,10.711538461538462,,,,,,,,,,,,1.13,1004815.47,4.14
2001-06-01,2,Calgary,0140,5.0,3.0,3152.0,,,64,49.25,4.31,12.0625,,,,,,,,,,,,1.44,1004815.47,31.37
2001-06-01,2,Calgary,0140,1.0,3.0,8.0,,,8,1.0,0.0,22.5,,,,,,,,,,,,1.0,1004815.47,0.08
2001-07-01,3,Calgary,0140,5.0,3.0,2616.0,,,44,59.45,2.18,11.0,,,,,,,,,,,,2.64,1004815.47,26.03
2001-07-01,3,Calgary,0140,2.0,3.0,304.0,,,152,2.0,0.0,8.473684210526315,,,,,,,,,,,,3.42,1004815.47,3.03
2001-09-01,3,Calgary,0140,4.0,3.0,784.0,,,164,4.78,0.0,7.2439024390243905,,,,,,,,,,,,1.46,1004815.47,7.8
2001-09-01,3,Calgary,0140,1.0,1.0,7752.0,,,7752,1.0,0.0,4.237721021611002,,,,,,,,,,,,0.17,1004815.47,77.15
2001-09-01,3,Calgary,0140,1.0,3.0,12.0,,,12,1.0,0.0,7.666666666666667,,,,,,,,,,,,0.0,1004815.47,0.12
2001-09-01,3,Calgary,0140,1.0,2.0,48.0,,,48,1.0,0.0,3.0,,,,,,,,,,,,2.75,1004815.47,0.48
2001-09-01,3,Calgary,0140,2.0,1.0,328.0,,,164,2.0,0.0,6.027027027027027,,,,,,,,,,,,0.76,1004815.47,3.26
