reference_period,ref_qq,stcan_cmacode,metro,metcode,FSA,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time
2007-03-01,1,835,Edmonton,0340,T6E,5.0,,,4,1.25,0.0,7.5,0.0
2007-03-01,1,835,Edmonton,0340,T0C,35.0,,,35,1.0,0.0,6.514285714285714,1.0
2007-03-01,1,835,Edmonton,0340,T8G,4.0,,,4,1.0,0.0,7.0,2.0
2007-04-01,2,835,Edmonton,0340,T8A,13.0,,,3,4.33,0.0,9.333333333333334,0.0
2007-04-01,2,835,Edmonton,0340,T6A,1.0,,,1,1.0,0.0,27.0,0.0
2007-04-01,2,835,Edmonton,0340,T9E,8.0,,,8,1.0,0.0,5.0,1.0
2007-04-01,2,835,Edmonton,0340,T6B,1.0,,,1,1.0,0.0,11.0,0.0
2007-04-01,2,835,Edmonton,0340,T7Y,7.0,,,7,1.0,0.0,6.333333333333333,2.0
2007-04-01,2,835,Edmonton,0340,nan,2496.0,,,1783,1.4,0.01,7.871355060034305,1.0
2007-04-01,2,835,Edmonton,0340,T5H,2.0,,,2,1.0,0.0,5.5,4.0
2007-04-01,2,835,Edmonton,0340,T9G,9.0,,,9,1.0,0.0,7.444444444444445,1.0
2007-04-01,2,835,Edmonton,0340,T6J,6.0,,,3,2.0,0.0,15.333333333333334,0.0
2007-04-01,2,835,Edmonton,0340,T5P,3.0,,,2,1.5,0.0,9.0,0.0
2007-05-01,2,835,Edmonton,0340,T6R,13.0,,,13,1.0,0.0,8.846153846153847,0.0
2007-05-01,2,835,Edmonton,0340,T0B,5.0,,,5,1.0,0.0,8.6,2.0
2007-05-01,2,835,Edmonton,0340,T5B,1.0,,,1,1.0,0.0,8.0,0.0
2007-05-01,2,835,Edmonton,0340,T8E,11.0,,,11,1.0,0.0,10.272727272727273,1.0
2007-05-01,2,835,Edmonton,0340,T6C,2.0,,,2,1.0,0.0,12.5,0.0
2007-05-01,2,835,Edmonton,0340,T8R,36.0,,,36,1.0,0.0,7.888888888888889,1.0
2007-05-01,2,835,Edmonton,0340,T0C,20.0,,,20,1.0,0.0,6.35,1.0
2007-05-01,2,835,Edmonton,0340,T6M,7.0,,,6,1.17,0.0,10.0,1.0
2007-05-01,2,835,Edmonton,0340,T6G,2.0,,,2,1.0,0.0,8.5,0.0
2007-05-01,2,835,Edmonton,0340,T5A,4.0,,,1,4.0,0.0,9.0,0.0
2007-06-01,2,835,Edmonton,0340,T8N,70.0,,,8,8.75,0.0,11.625,6.0
2007-06-01,2,835,Edmonton,0340,T7Z,8.0,,,5,1.6,0.0,8.6,0.0
2007-06-01,2,835,Edmonton,0340,T5W,2.0,,,1,2.0,0.0,9.0,4.0
2007-06-01,2,835,Edmonton,0340,T5N,1.0,,,1,1.0,0.0,9.0,1.0
2007-06-01,2,835,Edmonton,0340,T6E,13.0,,,4,3.25,0.0,9.5,0.0
2007-06-01,2,835,Edmonton,0340,T5Y,1.0,,,1,1.0,0.0,6.0,0.0
2007-06-01,2,835,Edmonton,0340,T6H,1.0,,,1,1.0,0.0,9.0,1.0
2007-06-01,2,835,Edmonton,0340,T5C,4.0,,,1,4.0,0.0,6.0,0.0
2007-06-01,2,835,Edmonton,0340,T5E,6.0,,,6,1.0,0.0,8.166666666666666,0.0
2007-06-01,2,835,Edmonton,0340,T6L,4.0,,,1,4.0,0.0,9.0,0.0
2007-06-01,2,835,Edmonton,0340,T8B,18.0,,,18,1.0,0.0,10.222222222222221,1.0
2007-06-01,2,835,Edmonton,0340,T8T,16.0,,,16,1.0,0.0,6.5625,2.0
2007-06-01,2,835,Edmonton,0340,T8G,6.0,,,6,1.0,0.0,9.0,1.0
2007-07-01,3,835,Edmonton,0340,T0B,1.0,,,1,1.0,0.0,5.0,0.0
2007-07-01,3,835,Edmonton,0340,T9E,10.0,,,10,1.0,0.0,8.444444444444445,1.0
2007-07-01,3,835,Edmonton,0340,T5M,3.0,,,2,1.5,0.0,9.5,2.0
2007-07-01,3,835,Edmonton,0340,T0C,23.0,,,23,1.0,0.0,6.636363636363637,1.0
2007-07-01,3,835,Edmonton,0340,T5R,1.0,,,1,1.0,0.0,9.0,0.0
2007-07-01,3,835,Edmonton,0340,T8T,22.0,,,22,1.0,0.0,7.7272727272727275,1.0
2007-07-01,3,835,Edmonton,0340,T7Y,8.0,,,8,1.0,0.0,6.666666666666667,3.0
2007-07-01,3,835,Edmonton,0340,T5L,8.0,,,4,2.0,0.0,9.5,1.0
2007-07-01,3,835,Edmonton,0340,T8B,17.0,,,17,1.0,0.0,10.882352941176471,1.0
2007-07-01,3,835,Edmonton,0340,T5A,8.0,,,5,1.6,0.0,8.8,0.0
2007-07-01,3,835,Edmonton,0340,T6C,7.0,,,7,1.0,0.0,9.0,0.0
2007-07-01,3,835,Edmonton,0340,nan,2379.0,,,1879,1.27,0.0,8.596280087527353,1.0
2007-08-01,3,835,Edmonton,0340,T5H,1.0,,,1,1.0,0.0,9.0,0.0
2007-08-01,3,835,Edmonton,0340,T6H,2.0,,,2,1.0,0.0,8.0,0.0
2007-08-01,3,835,Edmonton,0340,T8E,6.0,,,6,1.0,0.0,13.833333333333334,0.0
2007-08-01,3,835,Edmonton,0340,T6G,11.0,,,10,1.1,0.0,9.3,0.0
2007-08-01,3,835,Edmonton,0340,T5N,3.0,,,2,1.5,0.0,8.5,0.0
2007-08-01,3,835,Edmonton,0340,T5Y,32.0,,,31,1.03,0.0,6.67741935483871,1.0
2007-08-01,3,835,Edmonton,0340,T8N,41.0,,,17,2.41,0.0,9.882352941176471,1.0
2007-08-01,3,835,Edmonton,0340,T6E,23.0,,,4,5.75,1.0,12.5,0.0
2007-08-01,3,835,Edmonton,0340,T5B,3.0,,,2,1.5,0.0,9.0,0.0
2007-08-01,3,835,Edmonton,0340,T5P,6.0,,,4,1.5,0.0,10.25,0.0
2007-09-01,3,835,Edmonton,0340,T6R,15.0,,,15,1.0,0.0,10.2,0.0
2007-09-01,3,835,Edmonton,0340,T8G,5.0,,,5,1.0,0.0,8.4,3.0
2007-09-01,3,835,Edmonton,0340,T5G,6.0,,,6,1.0,0.0,8.5,0.0
2007-09-01,3,835,Edmonton,0340,T5K,24.0,,,1,24.0,4.0,15.0,0.0
2007-09-01,3,835,Edmonton,0340,T6L,1.0,,,1,1.0,0.0,6.0,0.0
2007-09-01,3,835,Edmonton,0340,T8R,28.0,,,25,1.12,0.0,8.2,1.0
2007-09-01,3,835,Edmonton,0340,T5W,4.0,,,3,1.33,0.0,7.666666666666667,1.0
2007-09-01,3,835,Edmonton,0340,T8A,65.0,,,12,5.42,0.42,7.5,0.0
2007-09-01,3,835,Edmonton,0340,T5Z,1.0,,,1,1.0,0.0,7.0,0.0
2007-09-01,3,835,Edmonton,0340,T6J,1.0,,,1,1.0,0.0,11.0,0.0
2007-09-01,3,835,Edmonton,0340,T6M,10.0,,,9,1.11,0.0,18.666666666666668,16.0
2007-09-01,3,835,Edmonton,0340,T5E,19.0,,,18,1.06,0.0,9.352941176470589,1.0
2007-09-01,3,835,Edmonton,0340,T9G,4.0,,,2,2.0,0.0,18.5,5.0
2007-10-01,4,835,Edmonton,0340,T5P,3.0,,,3,1.0,0.0,11.0,0.0
2007-10-01,4,835,Edmonton,0340,T6M,115.0,,,5,23.0,0.8,16.6,1.0
2007-10-01,4,835,Edmonton,0340,T8A,30.0,,,30,1.0,0.0,8.0,0.0
2007-10-01,4,835,Edmonton,0340,T0C,10.0,,,10,1.0,0.0,8.8,1.0
2007-10-01,4,835,Edmonton,0340,T5L,4.0,,,3,1.33,0.0,7.666666666666667,0.0
2007-10-01,4,835,Edmonton,0340,T5H,2.0,,,2,1.0,0.0,11.5,0.0
2007-10-01,4,835,Edmonton,0340,T8E,1.0,,,1,1.0,0.0,16.0,0.0
2007-10-01,4,835,Edmonton,0340,T0B,1.0,,,1,1.0,0.0,7.0,0.0
2007-10-01,4,835,Edmonton,0340,T7Z,2.0,,,2,1.0,0.0,12.0,0.0
2007-11-01,4,835,Edmonton,0340,T8R,57.0,,,53,1.08,0.0,8.830188679245284,1.0
2007-11-01,4,835,Edmonton,0340,T6A,2.0,,,2,1.0,0.0,18.5,1.0
2007-11-01,4,835,Edmonton,0340,T5W,1.0,,,1,1.0,0.0,15.0,1.0
2007-11-01,4,835,Edmonton,0340,T6R,3.0,,,3,1.0,0.0,9.666666666666666,2.0
2007-11-01,4,835,Edmonton,0340,T8B,14.0,,,14,1.0,0.0,12.785714285714286,1.0
2007-11-01,4,835,Edmonton,0340,T9G,7.0,,,7,1.0,0.0,7.571428571428571,2.0
2007-11-01,4,835,Edmonton,0340,T7Y,14.0,,,14,1.0,0.0,13.11111111111111,1.0
2007-11-01,4,835,Edmonton,0340,T5R,1.0,,,1,1.0,0.0,11.0,0.0
2007-11-01,4,835,Edmonton,0340,T8N,33.0,,,11,3.0,0.0,14.090909090909092,0.0
2007-11-01,4,835,Edmonton,0340,T5Y,88.0,,,82,1.07,0.0,8.25925925925926,1.0
2007-12-01,4,835,Edmonton,0340,T5E,22.0,,,20,1.1,0.0,8.65,0.0
2007-12-01,4,835,Edmonton,0340,T6H,2.0,,,2,1.0,0.0,15.5,2.0
2007-12-01,4,835,Edmonton,0340,T5B,6.0,,,5,1.2,0.0,11.6,0.0
2007-12-01,4,835,Edmonton,0340,T5M,2.0,,,1,2.0,0.0,9.0,0.0
2007-12-01,4,835,Edmonton,0340,T6G,4.0,,,3,1.33,0.0,12.0,0.0
2007-12-01,4,835,Edmonton,0340,T5C,4.0,,,1,4.0,0.0,10.0,
2007-12-01,4,835,Edmonton,0340,T8T,21.0,,,21,1.0,0.0,8.7,1.0
2007-12-01,4,835,Edmonton,0340,nan,2287.0,,,1822,1.26,0.0,9.213004484304932,1.0
2007-12-01,4,835,Edmonton,0340,T8G,6.0,,,6,1.0,0.0,7.833333333333333,1.0
2007-12-01,4,835,Edmonton,0340,T6C,7.0,,,6,1.17,0.0,10.333333333333334,0.0
2007-12-01,4,835,Edmonton,0340,T5A,48.0,,,19,2.53,0.0,9.789473684210526,0.0
2007-12-01,4,835,Edmonton,0340,T5T,1.0,,,1,1.0,0.0,12.0,1.0
2007-12-01,4,835,Edmonton,0340,T9E,88.0,,,87,1.01,0.0,8.367816091954023,1.0
2007-12-01,4,835,Edmonton,0340,T5G,24.0,,,8,3.0,0.38,7.75,1.0
2008-01-01,1,835,Edmonton,0340,T5H,69.0,,,1,69.0,0.0,22.0,0.0
2008-01-01,1,835,Edmonton,0340,T8B,26.0,,,26,1.0,0.0,10.961538461538462,1.0
2008-01-01,1,835,Edmonton,0340,T7Y,4.0,,,4,1.0,0.0,11.666666666666666,1.0
2008-01-01,1,835,Edmonton,0340,T0C,13.0,,,13,1.0,0.0,8.76923076923077,1.0
2008-01-01,1,835,Edmonton,0340,T5W,15.0,,,5,3.0,0.0,5.6,0.0
2008-01-01,1,835,Edmonton,0340,T5A,40.0,,,17,2.35,0.0,10.5625,0.0
2008-01-01,1,835,Edmonton,0340,T8N,19.0,,,8,2.38,0.0,14.0,1.0
2008-01-01,1,835,Edmonton,0340,T6M,7.0,,,7,1.0,0.0,10.857142857142858,5.0
2008-01-01,1,835,Edmonton,0340,T8G,6.0,,,6,1.0,0.0,10.0,1.0
2008-01-01,1,835,Edmonton,0340,T5N,1.0,,,1,1.0,0.0,13.0,0.0
2008-01-01,1,835,Edmonton,0340,T6A,2.0,,,2,1.0,0.0,10.0,0.0
2008-01-01,1,835,Edmonton,0340,T8A,9.0,,,9,1.0,0.0,7.888888888888889,1.0
2008-01-01,1,835,Edmonton,0340,T5Z,1.0,,,1,1.0,0.0,4.0,4.0
2008-01-01,1,835,Edmonton,0340,T6R,5.0,,,5,1.0,0.0,17.6,4.0
2008-02-01,1,835,Edmonton,0340,T5G,13.0,,,2,6.5,1.0,17.5,0.0
2008-02-01,1,835,Edmonton,0340,T5L,4.0,,,1,4.0,0.0,5.0,
2008-02-01,1,835,Edmonton,0340,T5P,1.0,,,1,1.0,0.0,15.0,0.0
2008-02-01,1,835,Edmonton,0340,T5E,21.0,,,21,1.0,0.0,9.952380952380953,0.0
2008-02-01,1,835,Edmonton,0340,T8R,30.0,,,30,1.0,0.0,9.466666666666667,1.0
2008-02-01,1,835,Edmonton,0340,T6C,8.0,,,7,1.14,0.0,10.285714285714286,0.0
2008-02-01,1,835,Edmonton,0340,T0B,13.0,,,13,1.0,0.0,7.076923076923077,1.0
2008-02-01,1,835,Edmonton,0340,T5B,6.0,,,5,1.2,0.0,7.8,0.0
2008-02-01,1,835,Edmonton,0340,T6E,4.0,,,3,1.33,0.0,12.0,0.0
2008-02-01,1,835,Edmonton,0340,T8T,24.0,,,24,1.0,0.0,9.695652173913043,1.0
2008-02-01,1,835,Edmonton,0340,nan,2409.0,,,1609,1.5,0.01,9.556538218572332,1.0
2008-02-01,1,835,Edmonton,0340,T5R,7.0,,,2,3.5,0.0,24.5,0.0
2008-03-01,1,835,Edmonton,0340,T5Y,9.0,,,9,1.0,0.0,9.222222222222221,0.0
2008-03-01,1,835,Edmonton,0340,T9G,14.0,,,8,1.75,0.0,10.875,1.0
2008-03-01,1,835,Edmonton,0340,T6G,33.0,,,2,16.5,0.0,13.5,1.0
2008-03-01,1,835,Edmonton,0340,T9E,46.0,,,44,1.05,0.0,8.30232558139535,1.0
2008-04-01,2,835,Edmonton,0340,T6E,1.0,,,1,1.0,0.0,9.0,0.0
2008-04-01,2,835,Edmonton,0340,T8A,12.0,,,12,1.0,0.0,7.666666666666667,1.0
2008-04-01,2,835,Edmonton,0340,T8T,22.0,,,22,1.0,0.0,10.136363636363637,1.0
2008-04-01,2,835,Edmonton,0340,T8R,43.0,,,35,1.23,0.0,10.628571428571428,1.0
2008-04-01,2,835,Edmonton,0340,T6A,2.0,,,2,1.0,0.0,13.5,1.0
2008-05-01,2,835,Edmonton,0340,T6L,3.0,,,2,1.5,0.0,7.0,0.0
2008-05-01,2,835,Edmonton,0340,T5B,16.0,,,13,1.23,0.0,9.461538461538462,0.0
2008-05-01,2,835,Edmonton,0340,T8B,11.0,,,11,1.0,0.0,11.727272727272727,1.0
2008-05-01,2,835,Edmonton,0340,T5E,16.0,,,15,1.07,0.0,10.266666666666667,0.0
2008-05-01,2,835,Edmonton,0340,T0C,23.0,,,23,1.0,0.0,9.478260869565217,1.0
2008-05-01,2,835,Edmonton,0340,T5G,11.0,,,5,2.2,0.0,12.6,1.0
2008-05-01,2,835,Edmonton,0340,T8G,6.0,,,6,1.0,0.0,8.666666666666666,1.0
2008-05-01,2,835,Edmonton,0340,T9G,6.0,,,6,1.0,0.0,11.5,1.0
2008-05-01,2,835,Edmonton,0340,T6H,2.0,,,2,1.0,0.0,12.0,4.0
2008-05-01,2,835,Edmonton,0340,T9E,93.0,,,92,1.01,0.0,8.206521739130435,0.0
2008-05-01,2,835,Edmonton,0340,T5Y,53.0,,,50,1.06,0.0,7.8,0.0
2008-05-01,2,835,Edmonton,0340,T8N,4.0,,,4,1.0,0.0,12.0,1.0
2008-06-01,2,835,Edmonton,0340,T6R,1.0,,,1,1.0,0.0,10.0,1.0
2008-06-01,2,835,Edmonton,0340,T5R,3.0,,,3,1.0,0.0,14.333333333333334,1.0
2008-06-01,2,835,Edmonton,0340,T8E,4.0,,,4,1.0,0.0,7.5,2.0
2008-06-01,2,835,Edmonton,0340,T5P,4.0,,,3,1.33,0.0,15.0,1.0
2008-06-01,2,835,Edmonton,0340,T0B,3.0,,,3,1.0,0.0,7.333333333333333,1.0
2008-06-01,2,835,Edmonton,0340,T5A,141.0,,,11,12.82,0.0,14.181818181818182,0.0
2008-06-01,2,835,Edmonton,0340,T6M,17.0,,,15,1.13,0.0,9.76923076923077,13.0
2008-06-01,2,835,Edmonton,0340,T5M,1.0,,,1,1.0,0.0,12.0,0.0
2008-06-01,2,835,Edmonton,0340,T7Z,4.0,,,2,2.0,0.0,11.0,0.0
2008-06-01,2,835,Edmonton,0340,nan,2491.0,,,1689,1.47,0.01,10.067543335325762,1.0
2008-06-01,2,835,Edmonton,0340,T5X,60.0,,,2,30.0,2.0,11.0,0.0
2008-06-01,2,835,Edmonton,0340,T6C,4.0,,,4,1.0,0.0,7.5,0.0
2008-06-01,2,835,Edmonton,0340,T7Y,9.0,,,9,1.0,0.0,10.777777777777779,0.0
2008-06-01,2,835,Edmonton,0340,T5L,1.0,,,1,1.0,0.0,15.0,2.0
2008-06-01,2,835,Edmonton,0340,T5N,2.0,,,2,1.0,0.0,13.0,1.0
2008-06-01,2,835,Edmonton,0340,T5W,2.0,,,1,2.0,0.0,16.0,0.0
2008-07-01,3,835,Edmonton,0340,T6L,6.0,,,6,1.0,0.0,9.833333333333334,0.0
2008-07-01,3,835,Edmonton,0340,T5H,27.0,,,8,3.38,0.0,14.75,0.0
2008-07-01,3,835,Edmonton,0340,T5A,62.0,,,20,3.1,0.6,14.5625,0.0
2008-07-01,3,835,Edmonton,0340,T5P,2.0,,,1,2.0,0.0,12.0,2.0
2008-07-01,3,835,Edmonton,0340,T5R,3.0,,,3,1.0,0.0,11.0,1.0
2008-07-01,3,835,Edmonton,0340,T8T,21.0,,,21,1.0,0.0,11.047619047619047,1.0
2008-07-01,3,835,Edmonton,0340,T5G,5.0,,,4,1.25,0.0,10.5,0.0
2008-07-01,3,835,Edmonton,0340,T7Z,6.0,,,3,2.0,0.0,10.666666666666666,1.0
2008-07-01,3,835,Edmonton,0340,T6E,5.0,,,5,1.0,0.0,16.8,0.0
2008-07-01,3,835,Edmonton,0340,nan,2264.0,,,1545,1.47,0.01,10.671287128712871,1.0
2008-07-01,3,835,Edmonton,0340,T6C,157.0,,,20,7.85,0.8,12.1,0.0
2008-07-01,3,835,Edmonton,0340,T5M,11.0,,,6,1.83,0.0,9.833333333333334,0.0
2008-07-01,3,835,Edmonton,0340,T6H,9.0,,,7,1.29,0.0,9.857142857142858,0.0
2008-07-01,3,835,Edmonton,0340,T9E,68.0,,,56,1.21,0.0,9.928571428571429,1.0
2008-07-01,3,835,Edmonton,0340,T5B,10.0,,,8,1.25,0.0,10.25,1.0
2008-07-01,3,835,Edmonton,0340,T6G,4.0,,,4,1.0,0.0,13.25,0.0
2008-07-01,3,835,Edmonton,0340,T9G,6.0,,,6,1.0,0.0,8.0,2.0
2008-07-01,3,835,Edmonton,0340,T8N,3.0,,,3,1.0,0.0,8.5,0.0
2008-08-01,3,835,Edmonton,0340,T5E,19.0,,,11,1.73,0.0,14.818181818181818,0.0
2008-08-01,3,835,Edmonton,0340,T8G,12.0,,,10,1.2,0.0,9.333333333333334,1.0
2008-08-01,3,835,Edmonton,0340,T5L,47.0,,,5,9.4,0.0,9.8,0.0
2008-08-01,3,835,Edmonton,0340,T8R,49.0,,,49,1.0,0.0,11.36734693877551,1.0
2008-08-01,3,835,Edmonton,0340,T7Y,9.0,,,9,1.0,0.0,15.0,1.0
2008-08-01,3,835,Edmonton,0340,T8E,2.0,,,2,1.0,0.0,9.0,2.0
2008-08-01,3,835,Edmonton,0340,T6A,8.0,,,2,4.0,0.0,18.5,0.0
2008-08-01,3,835,Edmonton,0340,T0B,1.0,,,1,1.0,0.0,3.0,0.0
2008-08-01,3,835,Edmonton,0340,T5N,135.0,,,2,67.5,2.0,18.5,0.0
2008-08-01,3,835,Edmonton,0340,T5W,1.0,,,1,1.0,0.0,7.0,1.0
2008-08-01,3,835,Edmonton,0340,T8A,89.0,,,12,7.42,0.5,11.166666666666666,0.0
2008-09-01,3,835,Edmonton,0340,T5Y,36.0,,,34,1.06,0.0,11.735294117647058,1.0
2008-09-01,3,835,Edmonton,0340,T0C,23.0,,,23,1.0,0.0,9.761904761904763,1.0
2008-09-01,3,835,Edmonton,0340,T5X,5.0,,,5,1.0,0.0,8.5,2.0
2008-09-01,3,835,Edmonton,0340,T8B,11.0,,,11,1.0,0.0,15.909090909090908,1.0
2008-09-01,3,835,Edmonton,0340,T6M,16.0,,,13,1.23,0.0,15.384615384615385,0.0
2008-10-01,4,835,Edmonton,0340,T5R,5.0,,,4,1.25,0.0,14.5,0.0
2008-10-01,4,835,Edmonton,0340,T8N,8.0,,,8,1.0,0.0,21.5,1.0
2008-10-01,4,835,Edmonton,0340,T6A,1.0,,,1,1.0,0.0,4.0,0.0
2008-10-01,4,835,Edmonton,0340,T8R,35.0,,,28,1.25,0.0,11.142857142857142,1.0
2008-10-01,4,835,Edmonton,0340,T5P,88.0,,,7,12.57,0.0,15.571428571428571,0.0
2008-10-01,4,835,Edmonton,0340,T9E,66.0,,,49,1.35,0.0,10.36734693877551,1.0
2008-10-01,4,835,Edmonton,0340,T0C,23.0,,,23,1.0,0.0,8.956521739130435,1.0
2008-10-01,4,835,Edmonton,0340,T5M,6.0,,,4,1.5,0.0,15.0,1.0
2008-10-01,4,835,Edmonton,0340,T5G,14.0,,,5,2.8,0.0,14.2,0.0
2008-10-01,4,835,Edmonton,0340,T9G,15.0,,,7,2.14,0.0,11.142857142857142,1.0
2008-10-01,4,835,Edmonton,0340,T6M,10.0,,,9,1.11,0.0,14.0,0.0
2008-10-01,4,835,Edmonton,0340,T5H,5.0,,,3,1.67,0.0,16.333333333333332,0.0
2008-10-01,4,835,Edmonton,0340,T8G,6.0,,,6,1.0,0.0,8.2,1.0
2008-10-01,4,835,Edmonton,0340,T8B,17.0,,,17,1.0,0.0,19.470588235294116,0.0
2008-11-01,4,835,Edmonton,0340,T7Y,10.0,,,10,1.0,0.0,14.1,1.0
2008-11-01,4,835,Edmonton,0340,T6C,47.0,,,9,5.22,0.0,13.0,0.0
2008-11-01,4,835,Edmonton,0340,T0B,2.0,,,2,1.0,0.0,13.5,0.0
2008-11-01,4,835,Edmonton,0340,T6B,2.0,,,1,2.0,0.0,10.0,0.0
2008-11-01,4,835,Edmonton,0340,T5B,11.0,,,7,1.57,0.0,12.857142857142858,1.0
2008-11-01,4,835,Edmonton,0340,T5X,1.0,,,1,1.0,0.0,10.0,0.0
2008-11-01,4,835,Edmonton,0340,T5W,2.0,,,1,2.0,0.0,15.0,0.0
2008-11-01,4,835,Edmonton,0340,T8A,15.0,,,15,1.0,0.0,16.733333333333334,1.0
2008-11-01,4,835,Edmonton,0340,T6E,46.0,,,9,5.11,0.0,13.5,0.0
2008-11-01,4,835,Edmonton,0340,T6R,1.0,,,1,1.0,0.0,34.0,0.0
2008-11-01,4,835,Edmonton,0340,T5A,108.0,,,4,27.0,1.0,20.25,0.0
2008-11-01,4,835,Edmonton,0340,T6G,6.0,,,5,1.2,0.0,16.6,0.0
2008-11-01,4,835,Edmonton,0340,T6H,6.0,,,4,1.5,0.0,12.5,0.0
2008-11-01,4,835,Edmonton,0340,T5N,1.0,,,1,1.0,0.0,18.0,0.0
2008-11-01,4,835,Edmonton,0340,T8T,29.0,,,29,1.0,0.0,11.793103448275861,0.0
2008-12-01,4,835,Edmonton,0340,T5Y,10.0,,,10,1.0,0.0,13.4,2.0
2008-12-01,4,835,Edmonton,0340,nan,1532.0,,,1052,1.46,0.0,11.644165863066538,1.0
2008-12-01,4,835,Edmonton,0340,T8E,3.0,,,3,1.0,0.0,12.0,1.0
2008-12-01,4,835,Edmonton,0340,T5L,4.0,,,2,2.0,0.0,8.0,5.0
2008-12-01,4,835,Edmonton,0340,T5E,20.0,,,6,3.33,0.0,9.166666666666666,0.0
2009-01-01,1,835,Edmonton,0340,T5N,9.0,,,9,1.0,0.0,14.333333333333334,0.0
2009-01-01,1,835,Edmonton,0340,T6L,8.0,,,1,8.0,0.0,7.0,3.0
2009-01-01,1,835,Edmonton,0340,T9G,14.0,,,6,2.33,0.0,12.666666666666666,1.0
2009-01-01,1,835,Edmonton,0340,T6M,5.0,,,5,1.0,0.0,13.2,0.0
2009-01-01,1,835,Edmonton,0340,T0B,9.0,,,9,1.0,0.0,10.222222222222221,0.0
2009-01-01,1,835,Edmonton,0340,T8T,16.0,,,16,1.0,0.0,12.5625,1.0
2009-01-01,1,835,Edmonton,0340,T5E,11.0,,,4,2.75,0.0,13.75,0.0
2009-01-01,1,835,Edmonton,0340,nan,1680.0,,,783,2.15,0.01,9.927272727272728,1.0
2009-01-01,1,835,Edmonton,0340,T6A,4.0,,,4,1.0,0.0,14.5,0.0
2009-01-01,1,835,Edmonton,0340,T5Y,8.0,,,7,1.14,0.0,9.142857142857142,0.0
2009-01-01,1,835,Edmonton,0340,T9E,145.0,,,55,2.64,0.0,10.818181818181818,1.0
2009-01-01,1,835,Edmonton,0340,T5X,5.0,,,3,1.67,0.0,7.0,1.0
2009-01-01,1,835,Edmonton,0340,T8R,22.0,,,20,1.1,0.0,9.9,1.0
2009-01-01,1,835,Edmonton,0340,T5P,16.0,,,13,1.23,0.0,10.692307692307692,1.0
2009-01-01,1,835,Edmonton,0340,T6G,13.0,,,9,1.44,0.0,12.777777777777779,2.0
2009-01-01,1,835,Edmonton,0340,T5H,7.0,,,4,1.75,0.0,13.25,0.0
2009-01-01,1,835,Edmonton,0340,T6R,1.0,,,1,1.0,0.0,12.0,0.0
2009-02-01,1,835,Edmonton,0340,T5C,2.0,,,1,2.0,0.0,13.0,1.0
2009-02-01,1,835,Edmonton,0340,T5M,12.0,,,7,1.71,0.0,10.571428571428571,6.0
2009-02-01,1,835,Edmonton,0340,T6C,5.0,,,4,1.25,0.0,14.75,0.0
2009-02-01,1,835,Edmonton,0340,T0C,11.0,,,11,1.0,0.0,8.727272727272727,0.0
2009-02-01,1,835,Edmonton,0340,T8N,2.0,,,2,1.0,0.0,15.0,2.0
2009-02-01,1,835,Edmonton,0340,T5W,3.0,,,2,1.5,0.0,8.0,1.0
2009-03-01,1,835,Edmonton,0340,T8G,5.0,,,5,1.0,0.0,6.25,1.0
2009-03-01,1,835,Edmonton,0340,T5R,68.0,,,6,11.33,0.5,16.166666666666668,1.0
2009-03-01,1,835,Edmonton,0340,T5T,1.0,,,1,1.0,0.0,3.0,0.0
2009-03-01,1,835,Edmonton,0340,T8A,5.0,,,5,1.0,0.0,6.2,0.0
2009-03-01,1,835,Edmonton,0340,T6E,15.0,,,12,1.25,0.0,15.083333333333334,1.0
2009-03-01,1,835,Edmonton,0340,T5K,67.0,,,5,13.4,2.4,18.8,0.0
2009-03-01,1,835,Edmonton,0340,T6H,10.0,,,7,1.43,0.0,11.285714285714286,0.0
2009-03-01,1,835,Edmonton,0340,T7Y,5.0,,,5,1.0,0.0,9.8,0.0
2009-03-01,1,835,Edmonton,0340,T8E,2.0,,,2,1.0,0.0,11.0,0.0
2009-03-01,1,835,Edmonton,0340,T5B,6.0,,,4,1.5,0.0,14.75,0.0
2009-03-01,1,835,Edmonton,0340,T5G,5.0,,,5,1.0,0.0,13.2,0.0
2009-03-01,1,835,Edmonton,0340,T8B,13.0,,,13,1.0,0.0,15.0,1.0
2009-03-01,1,835,Edmonton,0340,T5A,75.0,,,3,25.0,0.0,16.666666666666668,0.0
2009-04-01,2,835,Edmonton,0340,T7Y,10.0,,,10,1.0,0.0,17.875,0.0
2009-04-01,2,835,Edmonton,0340,T6B,5.0,,,2,2.5,0.0,4.0,7.0
2009-04-01,2,835,Edmonton,0340,T0C,20.0,,,20,1.0,0.0,7.25,1.0
2009-04-01,2,835,Edmonton,0340,T5E,9.0,,,2,4.5,0.0,13.0,0.0
2009-04-01,2,835,Edmonton,0340,T5K,101.0,,,3,33.67,0.0,25.0,
2009-04-01,2,835,Edmonton,0340,T5N,5.0,,,5,1.0,0.0,9.0,1.0
2009-04-01,2,835,Edmonton,0340,T5L,1.0,,,1,1.0,0.0,7.0,2.0
2009-04-01,2,835,Edmonton,0340,T6C,3.0,,,2,1.5,0.0,8.5,0.0
2009-04-01,2,835,Edmonton,0340,T5P,5.0,,,4,1.25,0.0,6.75,2.0
