reference_period,ref_qq,metcode,metro,total_completions,completions_accsuite,completions_no_accsuite,num_structures,unitsperstructure,avgstorycount,avglengthofconstr,avgpermit_to_start_time,population,comp_per_10kpop
2008-01-01,1,2440,Victoria,2240.0,,,844,2.65,0.14,9.048543689320388,0.67,347660.0,64.43
2008-05-01,2,2440,Victoria,2048.0,,,948,2.16,0.16,9.305676855895197,0.63,347660.0,58.91
2008-08-01,3,2440,Victoria,1692.0,,,1012,1.67,0.07,8.995934959349594,0.34,347660.0,48.67
2009-11-01,4,2440,Victoria,1772.0,,,968,1.83,0.13,10.531818181818181,1.0,350969.19,50.49
2009-07-01,3,2440,Victoria,3360.0,,,916,3.67,0.31,9.29816513761468,0.83,350969.19,95.73
2009-01-01,1,2440,Victoria,1756.0,,,668,2.63,0.2,9.325153374233128,0.77,350969.19,50.03
2009-06-01,2,2440,Victoria,2964.0,,,700,4.23,0.24,9.442424242424243,0.78,350969.19,84.45
2010-08-01,3,2440,Victoria,1556.0,,1556.0,1308,1.19,0.0,6.66996699669967,0.55,351829.06,44.28
2010-01-01,1,2440,Victoria,1488.0,,1488.0,892,1.67,0.05,6.868544600938967,1.64,351829.06,42.34
2010-05-01,2,2440,Victoria,1556.0,,1556.0,1124,1.38,0.01,6.8949416342412455,0.62,351829.06,44.28
2010-10-01,4,2440,Victoria,2536.0,,2536.0,952,2.66,0.16,7.442922374429224,0.54,351829.06,72.16
2011-12-01,4,2440,Victoria,1500.0,,1500.0,740,2.03,0.04,8.775147928994082,0.48,357625.72,41.94
2011-02-01,1,2440,Victoria,1668.0,,1668.0,836,2.0,0.04,8.732673267326733,0.6,357625.72,46.64
2011-07-01,3,2440,Victoria,1880.0,,1880.0,1276,1.47,0.01,10.21951219512195,0.61,357625.72,52.57
2011-06-01,2,2440,Victoria,1520.0,,1520.0,724,2.1,0.1,7.876623376623376,0.62,357625.72,42.5
2012-01-01,1,2440,Victoria,1756.0,,1756.0,676,2.6,0.07,8.34319526627219,0.43,364130.69,48.22
2012-11-01,4,2440,Victoria,1348.0,,1348.0,952,1.42,0.27,8.661016949152541,0.45,364130.69,37.02
2012-09-01,3,2440,Victoria,1904.0,,1904.0,756,2.52,0.38,10.131868131868131,0.62,364130.69,52.29
2012-06-01,2,2440,Victoria,1356.0,,1356.0,604,2.25,0.1,8.28169014084507,0.59,364130.69,37.24
2013-11-01,4,2440,Victoria,1272.0,,1272.0,608,2.09,0.48,8.986486486486486,0.68,369521.41,34.42
2013-01-01,1,2440,Victoria,2124.0,,2124.0,1020,2.08,0.44,10.385826771653543,0.53,369521.41,57.48
2013-07-01,3,2440,Victoria,1464.0,,1464.0,728,2.01,0.36,11.206703910614525,0.36,369521.41,39.62
2013-05-01,2,2440,Victoria,1000.0,,1000.0,632,1.58,0.27,8.348387096774193,0.51,369521.41,27.06
2014-02-01,1,2440,Victoria,1384.0,,1384.0,728,1.9,0.35,11.094444444444445,1.71,375048.81,36.9
2014-06-01,2,2440,Victoria,2568.0,48.0,2520.0,908,2.83,0.36,7.609302325581395,0.45,375048.81,68.47
2014-12-01,4,2440,Victoria,2168.0,72.0,2096.0,672,3.23,0.35,8.585987261146498,0.62,375048.81,57.81
2014-09-01,3,2440,Victoria,1132.0,84.0,1048.0,728,1.55,0.07,8.659217877094973,0.29,375048.81,30.18
2015-03-01,1,2440,Victoria,948.0,68.0,880.0,692,1.37,0.05,7.550295857988166,0.48,383797.78,24.7
2015-12-01,4,2440,Victoria,2104.0,204.0,1900.0,1116,1.89,0.09,8.0,0.61,383797.78,54.82
2015-07-01,3,2440,Victoria,1640.0,68.0,1572.0,620,2.65,0.23,7.838709677419355,0.74,383797.78,42.73
2015-04-01,2,2440,Victoria,2368.0,116.0,2252.0,720,3.29,0.22,8.090395480225988,0.4,383797.78,61.7
2016-09-01,3,2440,Victoria,2792.0,216.0,2576.0,1164,2.4,0.16,8.753472222222221,0.68,389897.66,71.61
2016-03-01,1,2440,Victoria,1460.0,140.0,1320.0,744,1.96,0.12,8.548913043478262,0.56,389897.66,37.45
2016-06-01,2,2440,Victoria,1056.0,128.0,928.0,832,1.27,0.04,8.140096618357488,0.45,389897.66,27.08
2016-10-01,4,2440,Victoria,1840.0,272.0,1568.0,1344,1.37,0.04,9.202380952380953,1.04,389897.66,47.19
2017-05-01,2,2440,Victoria,3520.0,272.0,3248.0,1312,2.68,0.17,8.190184049079754,0.51,396024.78,88.88
2017-01-01,1,2440,Victoria,1892.0,224.0,1668.0,1088,1.74,0.06,7.921933085501859,0.56,396024.78,47.77
2017-12-01,4,2440,Victoria,2404.0,316.0,2088.0,1584,1.52,0.09,9.7890625,3.15,396024.78,60.7
2017-08-01,3,2440,Victoria,2288.0,268.0,2020.0,1324,1.73,0.07,8.62079510703364,1.1,396024.78,57.77
2018-09-01,3,2440,Victoria,2772.0,244.0,2528.0,1336,2.07,0.13,9.6,1.2,402702.78,68.83
2018-05-01,2,2440,Victoria,3012.0,116.0,2896.0,760,3.96,0.27,10.62566844919786,2.41,402702.78,74.79
2018-01-01,1,2440,Victoria,2236.0,200.0,2036.0,1084,2.06,0.1,9.026022304832713,0.56,402702.78,55.52
2018-12-01,4,2440,Victoria,2652.0,188.0,2464.0,1068,2.48,0.18,10.736641221374045,1.49,402702.78,65.86
2019-10-01,4,2440,Victoria,3740.0,192.0,3548.0,988,3.79,0.21,12.0,0.88,408794.41,91.49
2019-02-01,1,2440,Victoria,1948.0,320.0,1628.0,1376,1.42,0.05,9.671511627906977,1.01,408794.41,47.65
2019-06-01,2,2440,Victoria,4400.0,264.0,4136.0,1200,3.67,0.26,11.093645484949834,1.98,408794.41,107.63
2019-09-01,3,2440,Victoria,4416.0,272.0,4144.0,1160,3.81,0.19,11.280276816608996,1.42,408794.41,108.02
2020-11-01,4,2440,Victoria,4984.0,232.0,4752.0,1084,4.6,0.38,11.867158671586715,1.52,412649.88,120.78
2020-06-01,2,2440,Victoria,3436.0,236.0,3200.0,952,3.61,0.21,11.362869198312236,1.21,412649.88,83.27
2020-01-01,1,2440,Victoria,4240.0,168.0,4072.0,1020,4.16,0.27,11.172549019607843,0.63,412649.88,102.75
2020-08-01,3,2440,Victoria,3516.0,184.0,3332.0,1000,3.52,0.23,12.444,1.09,412649.88,85.21
2021-12-01,4,2440,Victoria,3536.0,232.0,3304.0,1200,2.95,0.15,10.0578231292517,1.3,421449.88,83.9
2021-04-01,2,2440,Victoria,4952.0,252.0,4700.0,1236,4.01,0.3,12.217532467532468,1.31,421449.88,117.5
2021-02-01,1,2440,Victoria,3076.0,220.0,2856.0,1112,2.77,0.22,10.992753623188406,1.32,421449.88,72.99
2021-08-01,3,2440,Victoria,4064.0,280.0,3784.0,1280,3.18,0.21,10.248427672955975,0.72,421449.88,96.43
2022-12-01,4,2440,Victoria,2632.0,188.0,2444.0,1036,2.54,0.13,11.64313725490196,1.18,430221.23,61.18
2022-03-01,1,2440,Victoria,2628.0,216.0,2412.0,1168,2.25,0.13,10.356643356643357,1.24,430221.23,61.08
2022-09-01,3,2440,Victoria,3124.0,200.0,2924.0,1092,2.86,0.13,10.030075187969924,1.21,430221.23,72.61
2022-04-01,2,2440,Victoria,2648.0,240.0,2408.0,1208,2.19,0.1,11.513333333333334,1.01,430221.23,61.55
2023-01-01,1,2440,Victoria,4440.0,164.0,4276.0,1144,3.88,0.28,11.890070921985815,1.41,437320.3,101.53
2023-06-01,2,2440,Victoria,3564.0,188.0,3376.0,900,3.96,0.27,12.13963963963964,1.12,437320.3,81.5
2023-10-01,4,2440,Victoria,4752.0,228.0,4524.0,896,5.3,0.37,13.604545454545455,1.23,437320.3,108.66
2023-08-01,3,2440,Victoria,4020.0,244.0,3776.0,1064,3.78,0.26,12.250950570342205,0.99,437320.3,91.92
1988-07-01,3,2680,Winnipeg,4500.0,,,3884,1.16,0.01,6.030026109660574,0.83,665928.95,67.57
1988-06-01,2,2680,Winnipeg,1668.0,,,1416,1.18,0.04,6.73125,1.19,665928.95,25.05
1988-11-01,4,2680,Winnipeg,5212.0,,,3092,1.69,0.08,5.202360876897133,0.3,665928.95,78.27
1989-04-01,2,2680,Winnipeg,8008.0,,,2104,3.81,0.09,6.739957716701903,0.39,670512.15,119.43
1989-10-01,4,2680,Winnipeg,3828.0,,,3028,1.26,0.01,5.333892617449664,0.02,670512.15,57.09
1989-07-01,3,2680,Winnipeg,4856.0,,,3212,1.51,0.03,6.251885369532428,0.02,670512.15,72.42
1989-02-01,1,2680,Winnipeg,3596.0,,,1328,2.71,0.11,6.053627760252366,0.3,670512.15,53.63
1990-11-01,4,2680,Winnipeg,3524.0,,,2948,1.2,0.01,6.433712121212121,0.83,676292.54,52.11
1990-08-01,3,2680,Winnipeg,2600.0,,,2376,1.09,0.01,6.148073022312373,0.32,676292.54,38.44
1990-06-01,2,2680,Winnipeg,3356.0,,,1904,1.76,0.07,5.754716981132075,0.08,676292.54,49.62
1990-01-01,1,2680,Winnipeg,2400.0,,,1924,1.25,0.04,8.409921671018276,0.18,676292.54,35.49
1991-07-01,3,2680,Winnipeg,1756.0,,,1756,1.0,0.0,6.5198675496688745,1.12,678041.23,25.9
1991-10-01,4,2680,Winnipeg,1784.0,,,1120,1.59,0.01,7.020979020979021,0.98,678041.23,26.31
1991-01-01,1,2680,Winnipeg,1284.0,,,884,1.45,0.05,6.4411764705882355,1.12,678041.23,18.94
1991-06-01,2,2680,Winnipeg,920.0,,,764,1.2,0.02,7.04,1.34,678041.23,13.57
1992-03-01,1,2680,Winnipeg,1192.0,,,888,1.34,0.0,7.523560209424084,1.25,680620.85,17.51
1992-10-01,4,2680,Winnipeg,1836.0,,,1440,1.28,0.0,6.525510204081633,0.69,680620.85,26.98
1992-04-01,2,2680,Winnipeg,1424.0,,,1116,1.28,0.0,6.881656804733728,0.71,680620.85,20.92
1992-08-01,3,2680,Winnipeg,1628.0,,,1468,1.11,0.0,5.957345971563981,0.62,680620.85,23.92
1993-06-01,2,2680,Winnipeg,1516.0,,,1032,1.47,0.02,5.803738317757009,0.48,682176.68,22.22
1993-10-01,4,2680,Winnipeg,2532.0,,,1976,1.28,0.0,6.038216560509555,0.55,682176.68,37.12
1993-02-01,1,2680,Winnipeg,920.0,,,780,1.18,0.0,5.602409638554217,0.67,682176.68,13.49
1993-09-01,3,2680,Winnipeg,1540.0,,,1428,1.08,0.02,5.703517587939698,0.5,682176.68,22.57
1994-03-01,1,2680,Winnipeg,692.0,,,676,1.02,0.0,5.218181818181818,0.7,685224.26,10.1
1994-07-01,3,2680,Winnipeg,2604.0,,,2008,1.3,0.01,5.4416961130742045,0.49,685224.26,38.0
1994-06-01,2,2680,Winnipeg,1072.0,,,896,1.2,0.0,4.74375,0.37,685224.26,15.64
1994-11-01,4,2680,Winnipeg,1920.0,,,1540,1.25,0.0,5.042483660130719,0.36,685224.26,28.02
1995-12-01,4,2680,Winnipeg,1428.0,,,780,1.83,0.05,5.144927536231884,0.07,685442.66,20.87
1995-03-01,1,2680,Winnipeg,724.0,,,424,1.71,0.0,5.65934065934066,0.27,685442.66,10.58
1995-05-01,2,2680,Winnipeg,1960.0,,,1956,1.0,0.0,8.202898550724637,0.29,685442.66,28.64
1995-07-01,3,2680,Winnipeg,948.0,,,948,1.0,0.0,3.59375,0.14,685442.66,13.85
1996-08-01,3,2680,Winnipeg,556.0,,,504,1.1,0.0,4.433962264150943,0.11,684127.61,8.13
1996-05-01,2,2680,Winnipeg,864.0,,,584,1.48,0.0,5.56140350877193,0.1,684127.61,12.64
1996-02-01,1,2680,Winnipeg,664.0,,,492,1.35,0.0,4.267605633802817,0.07,684127.61,9.71
1996-11-01,4,2680,Winnipeg,628.0,,,428,1.47,0.0,5.3088235294117645,0.36,684127.61,9.18
1997-04-01,2,2680,Winnipeg,1108.0,,,1052,1.05,0.0,5.296296296296297,0.22,684487.56,16.19
1997-08-01,3,2680,Winnipeg,1884.0,,,1808,1.04,0.0,5.812785388127854,0.25,684487.56,27.52
1997-10-01,4,2680,Winnipeg,1992.0,,,1236,1.61,0.0,5.090322580645161,0.32,684487.56,29.1
1997-02-01,1,2680,Winnipeg,2016.0,,,1524,1.32,0.0,6.265060240963855,0.33,684487.56,29.45
1998-12-01,4,2680,Winnipeg,1616.0,,,1128,1.43,0.0,5.471698113207547,0.27,687770.69,23.5
1998-07-01,3,2680,Winnipeg,2016.0,,,1612,1.25,0.0,4.688118811881188,0.14,687770.69,29.31
1998-01-01,1,2680,Winnipeg,1336.0,,,964,1.39,0.0,4.679775280898877,0.27,687770.69,19.43
1998-04-01,2,2680,Winnipeg,1156.0,,,1044,1.11,0.0,4.8533333333333335,0.32,687770.69,16.81
1999-07-01,3,2680,Winnipeg,1536.0,,,1388,1.11,0.0,6.063432835820896,0.3,692120.88,22.19
1999-11-01,4,2680,Winnipeg,2020.0,,,1536,1.32,0.0,6.205787781350482,0.44,692120.88,29.19
1999-01-01,1,2680,Winnipeg,892.0,,,640,1.39,0.0,4.926229508196721,0.24,692120.88,12.89
1999-04-01,2,2680,Winnipeg,1492.0,,,748,1.99,0.02,5.492063492063492,0.35,692120.88,21.56
2000-05-01,2,2680,Winnipeg,1652.0,,,1284,1.29,0.0,6.820833333333334,0.3,695482.83,23.75
2000-10-01,4,2680,Winnipeg,1532.0,,,1516,1.01,0.0,5.510273972602739,0.53,695482.83,22.03
2000-09-01,3,2680,Winnipeg,1640.0,,,1600,1.03,0.0,5.755474452554744,0.21,695482.83,23.58
2000-01-01,1,2680,Winnipeg,1124.0,,,1064,1.06,0.0,6.221774193548387,0.36,695482.83,16.16
2001-06-01,2,2680,Winnipeg,2372.0,,,1308,1.81,0.05,5.969565217391304,0.39,699611.33,33.9
2001-11-01,4,2680,Winnipeg,1348.0,,,1328,1.02,0.0,4.851694915254237,0.36,699611.33,19.27
2001-01-01,1,2680,Winnipeg,840.0,,,824,1.02,0.0,5.149068322981367,0.6,699611.33,12.01
2001-09-01,3,2680,Winnipeg,1608.0,,,1604,1.0,0.0,5.391304347826087,0.24,699611.33,22.98
2002-10-01,4,2680,Winnipeg,1496.0,,,1344,1.11,0.0,4.795620437956204,0.28,703761.5,21.26
2002-02-01,1,2680,Winnipeg,524.0,,,524,1.0,0.0,4.728070175438597,0.33,703761.5,7.45
2002-06-01,2,2680,Winnipeg,1800.0,,,1440,1.25,0.02,5.539568345323741,0.44,703761.5,25.58
2002-08-01,3,2680,Winnipeg,2520.0,,,2004,1.26,0.0,5.082417582417582,0.28,703761.5,35.81
2003-10-01,4,2680,Winnipeg,2104.0,,,1696,1.24,0.0,4.827160493827161,0.39,709960.27,29.64
2003-09-01,3,2680,Winnipeg,2584.0,,,2200,1.17,0.0,5.388349514563107,0.42,709960.27,36.4
2003-05-01,2,2680,Winnipeg,2228.0,,,2176,1.02,0.0,5.997938144329897,0.5,709960.27,31.38
2003-01-01,1,2680,Winnipeg,880.0,,,592,1.49,0.0,4.596774193548387,0.72,709960.27,12.4
2004-01-01,1,2680,Winnipeg,1128.0,,,636,1.77,0.0,5.153846153846154,1.07,712822.3,15.82
2004-05-01,2,2680,Winnipeg,2736.0,,,2016,1.36,0.0,5.995475113122172,0.64,712822.3,38.38
2004-10-01,4,2680,Winnipeg,2408.0,,,2240,1.08,0.0,5.2210065645514225,0.73,712822.3,33.78
2004-07-01,3,2680,Winnipeg,3600.0,,,2352,1.53,0.0,5.9875,0.57,712822.3,50.5
2005-03-01,1,2680,Winnipeg,2036.0,,,1080,1.89,0.01,7.520661157024794,0.68,715651.02,28.45
2005-09-01,3,2680,Winnipeg,2596.0,,,2296,1.13,0.02,5.806741573033708,0.6,715651.02,36.27
2005-05-01,2,2680,Winnipeg,3024.0,,,2072,1.46,0.01,5.858108108108108,0.76,715651.02,42.26
2005-11-01,4,2680,Winnipeg,2244.0,,,2096,1.07,0.0,5.200466200466201,0.54,715651.02,31.36
2006-06-01,2,2680,Winnipeg,3012.0,,,2108,1.43,0.01,5.792035398230088,0.72,718832.66,41.9
2006-01-01,1,2680,Winnipeg,1248.0,,,852,1.46,0.02,5.1647058823529415,0.61,718832.66,17.36
2006-09-01,3,2680,Winnipeg,3780.0,,,2640,1.43,0.0,5.553930530164534,0.77,718832.66,52.59
2006-11-01,4,2680,Winnipeg,2432.0,,,1684,1.44,0.04,5.29512893982808,0.57,718832.66,33.83
2007-04-01,2,2680,Winnipeg,3632.0,,,2276,1.6,0.03,5.563559322033898,0.52,722117.78,50.3
2007-12-01,4,2680,Winnipeg,2836.0,,,1796,1.58,0.02,5.347593582887701,0.82,722117.78,39.27
2007-03-01,1,2680,Winnipeg,1384.0,,,884,1.57,0.04,5.620481927710843,0.84,722117.78,19.17
2007-08-01,3,2680,Winnipeg,2508.0,,,2080,1.21,0.01,5.411363636363636,0.84,722117.78,34.73
2008-01-01,1,2680,Winnipeg,1404.0,,,872,1.61,0.06,5.748768472906404,1.27,728616.41,19.27
2008-04-01,2,2680,Winnipeg,4248.0,,,2256,1.88,0.01,6.75390625,0.82,728616.41,58.3
2008-08-01,3,2680,Winnipeg,3684.0,,,2600,1.42,0.02,6.025316455696203,0.88,728616.41,50.56
2008-10-01,4,2680,Winnipeg,4836.0,,,2204,2.19,0.02,6.912393162393163,0.75,728616.41,66.37
2009-05-01,2,2680,Winnipeg,3488.0,,,2528,1.38,0.01,6.153846153846154,1.02,734956.38,47.46
2009-08-01,3,2680,Winnipeg,2460.0,,,1536,1.6,0.04,6.547770700636943,1.2,734956.38,33.47
2009-12-01,4,2680,Winnipeg,3264.0,,,1848,1.77,0.04,5.600478468899522,0.82,734956.38,44.41
2009-01-01,1,2680,Winnipeg,1468.0,,,816,1.8,0.0,5.755813953488372,1.51,734956.38,19.97
2010-10-01,4,2680,Winnipeg,2364.0,,2364.0,2080,1.14,0.0,5.710300429184549,0.71,744413.44,31.76
2010-07-01,3,2680,Winnipeg,3280.0,,3280.0,2488,1.32,0.01,5.883333333333334,0.76,744413.44,44.06
2010-01-01,1,2680,Winnipeg,1868.0,,1868.0,840,2.22,0.07,5.969387755102041,1.29,744413.44,25.09
2010-06-01,2,2680,Winnipeg,2040.0,,2040.0,1968,1.04,0.0,5.740825688073395,0.84,744413.44,27.4
2011-11-01,4,2680,Winnipeg,4592.0,,4592.0,2396,1.92,0.05,6.00763358778626,0.84,755814.59,60.76
2011-01-01,1,2680,Winnipeg,684.0,,684.0,608,1.13,0.0,5.977777777777778,0.73,755814.59,9.05
2011-05-01,2,2680,Winnipeg,4232.0,,4232.0,2380,1.78,0.01,6.410714285714286,0.66,755814.59,55.99
2011-08-01,3,2680,Winnipeg,3208.0,,3208.0,2428,1.32,0.02,6.350626118067979,0.77,755814.59,42.44
2012-05-01,2,2680,Winnipeg,3700.0,,3700.0,2468,1.5,0.03,6.896373056994818,0.79,765230.81,48.35
2012-09-01,3,2680,Winnipeg,4244.0,,4244.0,2668,1.59,0.05,6.901612903225806,0.93,765230.81,55.46
2012-02-01,1,2680,Winnipeg,1248.0,,1248.0,692,1.8,0.03,6.773972602739726,1.3,765230.81,16.31
2012-12-01,4,2680,Winnipeg,3840.0,,3840.0,2212,1.74,0.06,6.0847784200385355,0.77,765230.81,50.18
2013-07-01,3,2680,Winnipeg,5240.0,,5240.0,3408,1.54,0.05,6.063371356147021,1.43,775759.53,67.55
2013-03-01,1,2680,Winnipeg,2356.0,,2356.0,1880,1.25,0.03,8.573660714285714,0.97,775759.53,30.37
2013-10-01,4,2680,Winnipeg,4756.0,,4756.0,2036,2.34,0.1,6.17047817047817,1.06,775759.53,61.31
2013-04-01,2,2680,Winnipeg,3212.0,,3212.0,2304,1.39,0.04,6.662337662337662,1.2,775759.53,41.4
2014-11-01,4,2680,Winnipeg,3536.0,,3536.0,2024,1.75,0.04,7.471774193548387,0.87,784144.75,45.09
2014-08-01,3,2680,Winnipeg,4188.0,,4188.0,1904,2.2,0.08,6.859649122807017,0.85,784144.75,53.41
2014-01-01,1,2680,Winnipeg,3108.0,,3108.0,1936,1.61,0.06,6.861678004535148,0.81,784144.75,39.64
2014-05-01,2,2680,Winnipeg,3024.0,,3024.0,1848,1.64,0.05,6.239373601789709,0.52,784144.75,38.56
2015-09-01,3,2680,Winnipeg,3524.0,,3524.0,1924,1.83,0.05,7.268656716417911,0.94,799158.41,44.1
2015-01-01,1,2680,Winnipeg,3444.0,,3444.0,2000,1.72,0.06,7.448275862068965,0.77,799158.41,43.1
2015-10-01,4,2680,Winnipeg,5052.0,,5052.0,2192,2.3,0.09,7.890130353817504,1.02,799158.41,63.22
2015-04-01,2,2680,Winnipeg,4708.0,,4708.0,2296,2.05,0.09,7.417699115044248,0.96,799158.41,58.91
2016-08-01,3,2680,Winnipeg,3788.0,,3788.0,1988,1.91,0.05,6.709939148073023,1.18,815756.56,46.44
2016-03-01,1,2680,Winnipeg,2692.0,,2692.0,1740,1.55,0.04,6.843091334894614,0.87,815756.56,33.0
2016-11-01,4,2680,Winnipeg,8208.0,,8208.0,2396,3.43,0.23,7.293918918918919,0.67,815756.56,100.62
2016-05-01,2,2680,Winnipeg,3688.0,,3688.0,1992,1.85,0.08,7.392561983471074,0.81,815756.56,45.21
2017-04-01,2,2680,Winnipeg,3028.0,,3028.0,1976,1.53,0.05,6.6421052631578945,0.79,830206.0,36.47
2017-12-01,4,2680,Winnipeg,6320.0,,6320.0,2564,2.46,0.11,7.107424960505529,1.18,830206.0,76.13
2017-01-01,1,2680,Winnipeg,3640.0,,3640.0,1760,2.07,0.06,6.703791469194313,1.07,830206.0,43.84
2017-07-01,3,2680,Winnipeg,4360.0,,4360.0,2428,1.8,0.06,6.765993265993266,0.89,830206.0,52.52
2018-09-01,3,2680,Winnipeg,5112.0,4.0,5108.0,2340,2.18,0.1,7.444636678200692,0.58,843356.34,60.61
2018-02-01,1,2680,Winnipeg,5600.0,,5600.0,2252,2.49,0.08,7.269439421338156,0.93,843356.34,66.4
2018-06-01,2,2680,Winnipeg,4052.0,,4052.0,2280,1.78,0.06,7.153982300884956,1.2,843356.34,48.05
2018-11-01,4,2680,Winnipeg,5016.0,48.0,4968.0,2500,2.01,0.08,7.770358306188925,0.26,843356.34,59.48
2019-06-01,2,2680,Winnipeg,3560.0,40.0,3520.0,1864,1.91,0.05,7.393013100436681,0.87,849586.22,41.9
2019-11-01,4,2680,Winnipeg,4548.0,76.0,4472.0,2240,2.03,0.11,8.08617594254937,0.87,849586.22,53.53
2019-03-01,1,2680,Winnipeg,4672.0,32.0,4640.0,2196,2.13,0.08,7.589648798521257,0.57,849586.22,54.99
2019-08-01,3,2680,Winnipeg,4600.0,68.0,4532.0,2080,2.21,0.1,7.619140625,0.86,849586.22,54.14
2020-05-01,2,2680,Winnipeg,2908.0,108.0,2800.0,1976,1.47,0.05,7.626834381551363,0.81,857251.75,33.92
2020-10-01,4,2680,Winnipeg,3472.0,80.0,3392.0,1784,1.95,0.13,8.11697247706422,1.11,857251.75,40.5
2020-09-01,3,2680,Winnipeg,9176.0,96.0,9080.0,2360,3.89,0.18,7.804794520547945,1.2,857251.75,107.04
2020-03-01,1,2680,Winnipeg,3056.0,56.0,3000.0,1820,1.68,0.04,7.640091116173121,0.87,857251.75,35.65
2021-01-01,1,2680,Winnipeg,6688.0,72.0,6616.0,1728,3.87,0.26,7.892601431980907,1.54,869726.75,76.9
2021-07-01,3,2680,Winnipeg,5816.0,44.0,5772.0,2052,2.83,0.14,7.196039603960396,1.17,869726.75,66.87
2021-05-01,2,2680,Winnipeg,3660.0,60.0,3600.0,1900,1.93,0.08,6.8412017167381975,1.2,869726.75,42.08
2021-11-01,4,2680,Winnipeg,3168.0,80.0,3088.0,1904,1.66,0.05,7.921276595744681,0.96,869726.75,36.43
2022-08-01,3,2680,Winnipeg,3212.0,92.0,3120.0,1856,1.73,0.05,10.03921568627451,1.31,887796.52,36.18
2022-12-01,4,2680,Winnipeg,4236.0,96.0,4140.0,1828,2.32,0.07,10.657015590200446,1.38,887796.52,47.71
2022-01-01,1,2680,Winnipeg,4204.0,60.0,4144.0,1852,2.27,0.06,8.69078947368421,1.16,887796.52,47.35
2022-06-01,2,2680,Winnipeg,7032.0,216.0,6816.0,2052,3.43,0.12,9.307843137254903,1.36,887796.52,79.21
2023-07-01,3,2680,Winnipeg,6744.0,132.0,6612.0,2568,2.63,0.11,10.116903633491312,2.5,915111.5,73.7
2023-06-01,2,2680,Winnipeg,6740.0,164.0,6576.0,2788,2.42,0.11,10.197976878612717,2.14,915111.5,73.65
2023-11-01,4,2680,Winnipeg,4380.0,148.0,4232.0,2408,1.82,0.06,10.562289562289562,2.66,915111.5,47.86
2023-02-01,1,2680,Winnipeg,4856.0,124.0,4732.0,2664,1.82,0.05,10.45619335347432,1.91,915111.5,53.06
