"ref_yy","CSDuid","metcode","metro","first_value.muni.","total_structures","share_three_to_five","share_six_to_twenty","share_twentyone_to_sixty","share_sixtyone_to_onehundred","share_greater_than_onehundred","avg_number_of_units"
"2003","2457025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",11,63.636363636364,36.363636363636,0,0,0,4.09090909090909
"2003","2457035","1060","MONTRÉAL","SAINT-CONSTANT V",7,0,100,0,0,0,6
"2003","2457040","1060","MONTRÉAL","BELOEIL V",6,83.333333333333,16.666666666667,0,0,0,4.66666666666667
"2003","2458227","1060","MONTRÉAL","LONGUEUIL V",165,61.212121212121,31.515151515152,4.242424242424,2.424242424242,0.606060606061,9.32727272727273
"2003","2459010","1060","MONTRÉAL","DEUX-MONTAGNES V",33,51.515151515152,45.454545454545,0,0,3.030303030303,7.96969696969697
"2003","2459020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",9,33.333333333333,66.666666666667,0,0,0,5.77777777777778
"2003","2460005","1060","MONTRÉAL","SAINT-COLOMBAN V",4,0,75,25,0,0,16.5
"2003","2460020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",NA,NA,NA,NA,NA,NA,NA
"2003","2460028","1060","MONTRÉAL","L'ASSOMPTION V",2,0,100,0,0,0,7
"2003","2464008","1060","MONTRÉAL","TERREBONNE V",36,0,100,0,0,0,7.80555555555556
"2003","2464015","1060","MONTRÉAL","BLAINVILLE V",28,3.571428571429,92.857142857143,3.571428571429,0,0,8.03571428571429
"2003","2465005","1060","MONTRÉAL","SAINT-COLOMBAN V",107,37.383177570093,58.878504672897,2.803738317757,0,0.934579439252,9.93457943925234
"2003","2466013","1060","MONTRÉAL","REPENTIGNY V",20,50,50,0,0,0,6.05
"2003","2466023","1060","MONTRÉAL","MONTRÉAL V",336,32.738095238095,48.809523809524,11.904761904762,3.869047619048,2.678571428571,18.0208333333333
"2003","2467015","1060","MONTRÉAL","BLAINVILLE V",3,33.333333333333,66.666666666667,0,0,0,6.33333333333333
"2003","2467020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",13,30.769230769231,69.230769230769,0,0,0,6.15384615384615
"2003","2467030","1060","MONTRÉAL","OTTERBURN PARK V",8,25,62.5,0,12.5,0,12.5
"2003","2467035","1060","MONTRÉAL","SAINT-CONSTANT V",22,95.454545454545,0,4.545454545455,0,0,4.09090909090909
"2003","2467045","1060","MONTRÉAL","MERCIER V",1,0,100,0,0,0,6
"2003","2467050","1060","MONTRÉAL","CHÂTEAUGUAY V",17,64.705882352941,23.529411764706,11.764705882353,0,0,8.82352941176471
"2003","2470022","1060","MONTRÉAL","BEAUHARNOIS V",1,0,100,0,0,0,8
"2003","2471050","1060","MONTRÉAL","CHÂTEAUGUAY V",1,0,100,0,0,0,12
"2003","2471055","1060","MONTRÉAL","POINTE-DES-CASCADES VL",2,100,0,0,0,0,3
"2003","2471060","1060","MONTRÉAL","L'ÎLE-PERROT V",4,25,75,0,0,0,12.75
"2003","2471083","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",13,0,92.307692307692,0,7.692307692308,0,12.0769230769231
"2003","2471105","1060","MONTRÉAL","SAINT-LAZARE V",4,75,25,0,0,0,3.75
"2003","2472005","1060","MONTRÉAL","SAINT-COLOMBAN V",18,5.555555555556,77.777777777778,11.111111111111,0,5.555555555556,16.9444444444444
"2003","2472010","1060","MONTRÉAL","DEUX-MONTAGNES V",2,100,0,0,0,0,3.5
"2003","2472015","1060","MONTRÉAL","BLAINVILLE V",5,0,100,0,0,0,6
"2003","2472020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",NA,NA,NA,NA,NA,NA,NA
"2003","2472025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",6,33.333333333333,66.666666666667,0,0,0,5
"2003","2473005","1060","MONTRÉAL","SAINT-COLOMBAN V",3,100,0,0,0,0,3
"2003","2473010","1060","MONTRÉAL","DEUX-MONTAGNES V",18,16.666666666667,77.777777777778,0,0,5.555555555556,13.5555555555556
"2003","2473015","1060","MONTRÉAL","BLAINVILLE V",13,100,0,0,0,0,3
"2003","2473020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,0,100,0,0,0,12
"2003","2473025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",1,0,100,0,0,0,12
"2003","2473030","1060","MONTRÉAL","OTTERBURN PARK V",9,88.888888888889,11.111111111111,0,0,0,3.33333333333333
"2003","2473035","1060","MONTRÉAL","SAINT-CONSTANT V",6,66.666666666667,33.333333333333,0,0,0,6
"2003","2474005","1060","MONTRÉAL","SAINT-COLOMBAN V",13,92.307692307692,7.692307692308,0,0,0,3.46153846153846
"2003","2475005","1060","MONTRÉAL","SAINT-COLOMBAN V",6,100,0,0,0,0,3
"2003","2475017","1060","MONTRÉAL","SAINT-JÉRÔME V",34,58.823529411765,38.235294117647,0,0,2.941176470588,14.6764705882353
"2003","3502036","1265","OTTAWA","CLARENCE-ROCKLAND C",1,0,100,0,0,0,18
"2003","3502048","1265","OTTAWA","RUSSELL TP",3,66.666666666667,33.333333333333,0,0,0,6
"2003","3506008","1265","OTTAWA","OTTAWA CV",11,9.090909090909,36.363636363636,9.090909090909,18.181818181818,27.272727272727,62.9090909090909
"2003","3519028","2270","TORONTO","VAUGHAN CY",3,0,0,33.333333333333,33.333333333333,33.333333333333,92.6666666666667
"2003","3519036","2270","TORONTO","MARKHAM CY",4,0,0,0,25,75,153.5
"2003","3519038","2270","TORONTO","RICHMOND HILL T",2,0,50,0,0,50,116.5
"2003","3520005","2270","TORONTO","AJAX T",97,3.092783505155,24.742268041237,24.742268041237,6.185567010309,41.237113402062,122.041237113402
"2003","3521005","2270","TORONTO","AJAX T",12,0,8.333333333333,33.333333333333,8.333333333333,50,179.833333333333
"2003","3524001","2270","TORONTO","PICKERING CY",4,0,50,25,25,0,36
"2003","3543014","2270","TORONTO","BRADFORD WEST GWILLIMBURY T",1,0,0,100,0,0,45
"2003","4806016","0140","CALGARY","CALGARY CY",59,18.64406779661,11.864406779661,44.067796610169,11.864406779661,13.559322033898,48.7627118644068
"2003","4806019","0140","CALGARY","COCHRANE T",2,0,0,100,0,0,28.5
"2003","4806021","0140","CALGARY","AIRDRIE CY",2,0,0,100,0,0,45
"2003","4811016","0340","EDMONTON","LEDUC CY",2,0,0,100,0,0,38
"2003","4811048","0340","EDMONTON","STONY PLAIN T",3,0,0,100,0,0,49.3333333333333
"2003","4811049","0340","EDMONTON","SPRUCE GROVE CY",4,0,0,100,0,0,51.5
"2003","4811056","0340","EDMONTON","FORT SASKATCHEWAN CY",2,0,50,50,0,0,19
"2003","4811061","0340","EDMONTON","EDMONTON CY",60,5,18.333333333333,26.666666666667,28.333333333333,21.666666666667,62.3333333333333
"2003","4811062","0340","EDMONTON","ST. ALBERT CY",2,0,50,50,0,0,25
"2003","4811068","0340","EDMONTON","MORINVILLE T",1,0,0,100,0,0,22
"2003","5915001","2410","VANCOUVER","LANGLEY DM",1,0,0,0,0,100,128
"2003","5915004","2410","VANCOUVER","SURREY CY",6,0,0,66.666666666667,16.666666666667,16.666666666667,57.6666666666667
"2003","5915007","2410","VANCOUVER","WHITE ROCK CY",2,0,0,100,0,0,32
"2003","5915011","2410","VANCOUVER","DELTA DM",1,0,0,100,0,0,26
"2003","5915015","2410","VANCOUVER","RICHMOND CY",12,0,16.666666666667,41.666666666667,25,16.666666666667,51.5833333333333
"2003","5915020","2410","VANCOUVER","METRO VANCOUVER A RDA",3,0,0,66.666666666667,33.333333333333,0,66
"2003","5915022","2410","VANCOUVER","VANCOUVER CY",44,0,31.818181818182,25,13.636363636364,29.545454545455,77.7272727272727
"2003","5915025","2410","VANCOUVER","BURNABY CY",6,0,0,33.333333333333,16.666666666667,50,85
"2003","5915029","2410","VANCOUVER","NEW WESTMINSTER CY",7,0,42.857142857143,0,28.571428571429,28.571428571429,64.7142857142857
"2003","5915034","2410","VANCOUVER","COQUITLAM CY",2,0,0,50,50,0,64
"2003","5915039","2410","VANCOUVER","PORT COQUITLAM CY",3,0,0,100,0,0,31.6666666666667
"2003","5915043","2410","VANCOUVER","PORT MOODY CY",2,0,0,50,0,50,98
"2003","5915046","2410","VANCOUVER","NORTH VANCOUVER DM",2,0,50,0,50,0,50
"2003","5915051","2410","VANCOUVER","NORTH VANCOUVER CY",7,0,28.571428571429,14.285714285714,14.285714285714,42.857142857143,75.2857142857143
"2003","5915055","2410","VANCOUVER","WEST VANCOUVER DM",4,0,50,50,0,0,24
"2004","2452007","1060","MONTRÉAL","LAVALTRIE V",3,33.333333333333,66.666666666667,0,0,0,8
"2004","2455065","1060","MONTRÉAL","NOTRE-DAME-DE-L'ÎLE-PERROT V",8,87.5,0,12.5,0,0,6.875
"2004","2457005","1060","MONTRÉAL","SAINT-COLOMBAN V",21,23.809523809524,76.190476190476,0,0,0,5.66666666666667
"2004","2457020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",25,16,76,8,0,0,7.48
"2004","2457025","1060","MONTRÉAL","SAINT-JOSEPH-DU-LAC MÉ",13,46.153846153846,53.846153846154,0,0,0,4.76923076923077
"2004","2457030","1060","MONTRÉAL","OTTERBURN PARK V",2,0,100,0,0,0,6
"2004","2457035","1060","MONTRÉAL","SAINT-CONSTANT V",5,0,100,0,0,0,6
"2004","2457040","1060","MONTRÉAL","BELOEIL V",11,72.727272727273,27.272727272727,0,0,0,4.36363636363636
"2004","2458227","1060","MONTRÉAL","LONGUEUIL V",182,65.934065934066,29.67032967033,2.197802197802,2.197802197802,0,7.42857142857143
"2004","2459010","1060","MONTRÉAL","DEUX-MONTAGNES V",2,0,50,50,0,0,14
"2004","2459020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",21,19.047619047619,80.952380952381,0,0,0,5.61904761904762
"2004","2460013","1060","MONTRÉAL","REPENTIGNY V",40,50,40,0,5,5,17.625
"2004","2460020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,0,100,0,0,0,6
"2004","2460028","1060","MONTRÉAL","L'ASSOMPTION V",22,77.272727272727,18.181818181818,4.545454545455,0,0,5.68181818181818
"2004","2464008","1060","MONTRÉAL","TERREBONNE V",46,39.130434782609,58.695652173913,2.173913043478,0,0,6.10869565217391
"2004","2464015","1060","MONTRÉAL","BLAINVILLE V",15,26.666666666667,73.333333333333,0,0,0,7.6
"2004","2465005","1060","MONTRÉAL","SAINT-COLOMBAN V",116,37.931034482759,52.586206896552,9.48275862069,0,0,9.70689655172414
"2004","2466023","1060","MONTRÉAL","MONTRÉAL V",411,24.330900243309,54.501216545012,10.462287104623,5.839416058394,4.866180048662,23.0486618004866
"2004","2467010","1060","MONTRÉAL","DEUX-MONTAGNES V",1,0,100,0,0,0,6
"2004","2467015","1060","MONTRÉAL","BLAINVILLE V",10,40,60,0,0,0,6.2
"2004","2467020","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",29,31.034482758621,65.51724137931,3.448275862069,0,0,6.48275862068965
"2004","2467030","1060","MONTRÉAL","OTTERBURN PARK V",8,0,100,0,0,0,6
"2004","2467035","1060","MONTRÉAL","SAINT-CONSTANT V",11,100,0,0,0,0,3
"2004","2467040","1060","MONTRÉAL","BELOEIL V",2,50,50,0,0,0,5
"2004","2467050","1060","MONTRÉAL","CHÂTEAUGUAY V",11,45.454545454545,54.545454545455,0,0,0,5.54545454545455
"2004","2470022","1060","MONTRÉAL","BEAUHARNOIS V",5,80,0,20,0,0,7.4
"2004","2471055","1060","MONTRÉAL","POINTE-DES-CASCADES VL",2,100,0,0,0,0,3
"2004","2471060","1060","MONTRÉAL","L'ÎLE-PERROT V",4,0,100,0,0,0,8.25
"2004","2471070","1060","MONTRÉAL","PINCOURT V",11,45.454545454545,54.545454545455,0,0,0,6
"2004","2471083","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",22,4.545454545455,95.454545454545,0,0,0,7.81818181818182
"2004","2472005","1060","MONTRÉAL","SAINT-COLOMBAN V",27,22.222222222222,66.666666666667,11.111111111111,0,0,9.2962962962963
"2004","2472010","1060","MONTRÉAL","DEUX-MONTAGNES V",2,50,50,0,0,0,9.5
"2004","2472015","1060","MONTRÉAL","BLAINVILLE V",13,15.384615384615,84.615384615385,0,0,0,6
"2004","2473005","1060","MONTRÉAL","SAINT-COLOMBAN V",3,100,0,0,0,0,3
"2004","2473010","1060","MONTRÉAL","DEUX-MONTAGNES V",13,0,92.307692307692,7.692307692308,0,0,13
"2004","2473015","1060","MONTRÉAL","BLAINVILLE V",29,75.862068965517,20.689655172414,3.448275862069,0,0,5.31034482758621
"2004","2473030","1060","MONTRÉAL","OTTERBURN PARK V",15,73.333333333333,26.666666666667,0,0,0,5.2
"2004","2473035","1060","MONTRÉAL","SAINT-CONSTANT V",5,60,40,0,0,0,5.6
"2004","2474005","1060","MONTRÉAL","SAINT-COLOMBAN V",25,96,4,0,0,0,3.12
"2004","2475005","1060","MONTRÉAL","SAINT-COLOMBAN V",2,100,0,0,0,0,3
"2004","2475017","1060","MONTRÉAL","SAINT-JÉRÔME V",40,35,62.5,0,2.5,0,7.9
"2004","3502036","1265","OTTAWA","CLARENCE-ROCKLAND C",4,50,25,25,0,0,11.25
"2004","3502048","1265","OTTAWA","RUSSELL TP",1,100,0,0,0,0,4
"2004","3506008","1265","OTTAWA","OTTAWA CV",25,4,20,52,16,8,45.8
"2004","3518001","2270","TORONTO","PICKERING CY",1,0,0,0,0,100,219
"2004","3519028","2270","TORONTO","VAUGHAN CY",3,0,0,0,33.333333333333,66.666666666667,151.333333333333
"2004","3519036","2270","TORONTO","MARKHAM CY",4,0,0,0,25,75,177.5
"2004","3519038","2270","TORONTO","RICHMOND HILL T",4,0,0,25,25,50,113.5
"2004","3520005","2270","TORONTO","AJAX T",74,5.405405405405,27.027027027027,16.216216216216,6.756756756757,44.594594594595,132.445945945946
"2004","3521005","2270","TORONTO","AJAX T",9,11.111111111111,11.111111111111,0,0,77.777777777778,192
"2004","3521010","2270","TORONTO","BRAMPTON CY",2,0,0,100,0,0,49
"2004","3524001","2270","TORONTO","PICKERING CY",3,0,33.333333333333,33.333333333333,33.333333333333,0,53.6666666666667
"2004","3524009","2270","TORONTO","MILTON T",NA,NA,NA,NA,NA,NA,NA
