"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","underconstr_per_10kpop"
"233","1990-2","0140",4,3,"June 30, 1990","CALGARY",226,51,4.43137254901961,0,1990,2,"756822.5660000001",2.98616888756988
"234","1990-2","0140",5,1,"June 30, 1990","CALGARY",1,1,1,0,1990,2,"756822.5660000001",0.0132131366706632
"235","1990-2","0140",5,2,"June 30, 1990","CALGARY",158,6,26.3333333333333,0,1990,2,"756822.5660000001",2.08767559396478
"236","1990-2","0140",5,3,"June 30, 1990","CALGARY",134,7,19.1428571428571,1.57142857142857,1990,2,"756822.5660000001",1.77056031386887
"237","1990-2","0610",1,1,"June 30, 1990",NA,795,795,1,0,1990,2,"617939.295",12.8653414086573
"238","1990-2","0610",1,3,"June 30, 1990",NA,32,32,1,0,1990,2,"617939.295",0.517850220222684
"239","1990-2","0610",2,1,"June 30, 1990","HAMILTON",8,4,2,0,1990,2,"617939.295",0.129462555055671
"240","1990-2","0610",2,3,"June 30, 1990",NA,6,3,2,0,1990,2,"617939.295",0.0970969162917532
"241","1990-2","0610",4,1,"June 30, 1990",NA,222,47,4.72340425531915,0,1990,2,"617939.295",3.59258590279487
"242","1990-2","0610",4,2,"June 30, 1990",NA,120,8,15,0,1990,2,"617939.295",1.94193832583506
"243","1990-2","0610",4,3,"June 30, 1990","HAMILTON",402,62,6.48387096774194,0,1990,2,"617939.295",6.50549339154747
"244","1990-2","0610",5,2,"June 30, 1990",NA,4,1,4,0,1990,2,"617939.295",0.0647312775278355
"245","1990-2","0610",5,3,"June 30, 1990",NA,400,6,66.6666666666667,0,1990,2,"617939.295",6.47312775278355
"246","1990-2","1265",1,1,"June 30, 1990","OTTAWA",1475,1475,1,0,1990,2,"721042.211265245",20.4565000072846
"247","1990-2","1265",2,0,"June 30, 1990",NA,2,1,2,0,1990,2,"721042.211265245",0.0277376271285215
"248","1990-2","1265",2,1,"June 30, 1990",NA,64,37,1.72972972972973,0,1990,2,"721042.211265245",0.887604068112688
"249","1990-2","1265",2,2,"June 30, 1990",NA,2,1,2,0,1990,2,"721042.211265245",0.0277376271285215
"250","1990-2","1265",2,3,"June 30, 1990",NA,10,5,2,0,1990,2,"721042.211265245",0.138688135642608
"251","1990-2","1265",4,1,"June 30, 1990",NA,300,60,5,0,1990,2,"721042.211265245",4.16064406927823
"252","1990-2","1265",4,2,"June 30, 1990",NA,183,21,8.71428571428571,0,1990,2,"721042.211265245",2.53799288225972
"253","1990-2","1265",4,3,"June 30, 1990",NA,41,6,6.83333333333333,0,1990,2,"721042.211265245",0.568621356134691
"254","1990-2","1265",5,2,"June 30, 1990",NA,748,19,39.3684210526316,0.315789473684211,1990,2,"721042.211265245",10.373872546067
"255","1990-2","1265",5,3,"June 30, 1990",NA,780,10,78,0.8,1990,2,"721042.211265245",10.8176745801234
"256","1990-3","0140",1,0,"September 30, 1990","CALGARY",45,45,1,0,1990,3,"760406.6460000001",0.591788620427181
"257","1990-3","0140",1,1,"September 30, 1990","CALGARY",1447,1447,1,0,1990,3,"760406.6460000001",19.0292918612918
"258","1990-3","0140",2,0,"September 30, 1990","CALGARY",32,16,2,0,1990,3,"760406.6460000001",0.420827463414884
"259","1990-3","0140",2,1,"September 30, 1990","CALGARY",22,11,2,0,1990,3,"760406.6460000001",0.289318881097733
"260","1990-3","0140",2,2,"September 30, 1990","CALGARY",10,5,2,0,1990,3,"760406.6460000001",0.131508582317151
"261","1990-3","0140",2,3,"September 30, 1990","CALGARY",86,43,2,0,1990,3,"760406.6460000001",1.1309738079275
"262","1990-3","0140",4,2,"September 30, 1990","CALGARY",105,23,4.56521739130435,0,1990,3,"760406.6460000001",1.38084011433009
"263","1990-3","0140",4,3,"September 30, 1990","CALGARY",286,57,5.01754385964912,0,1990,3,"760406.6460000001",3.76114545427053
"264","1990-3","0140",5,1,"September 30, 1990","CALGARY",1,1,1,0,1990,3,"760406.6460000001",0.0131508582317151
"265","1990-3","0140",5,2,"September 30, 1990","CALGARY",88,5,17.6,0.4,1990,3,"760406.6460000001",1.15727552439093
"266","1990-3","0140",5,3,"September 30, 1990","CALGARY",366,8,45.75,1.5,1990,3,"760406.6460000001",4.81321411280774
"267","1990-3","0610",1,1,"September 30, 1990","HAMILTON",559,559,1,0,1990,3,"618601.108",9.03651792359867
"268","1990-3","0610",2,1,"September 30, 1990","HAMILTON",10,5,2,0,1990,3,"618601.108",0.161655061245057
"269","1990-3","0610",2,3,"September 30, 1990",NA,6,3,2,0,1990,3,"618601.108",0.0969930367470341
"270","1990-3","0610",4,1,"September 30, 1990",NA,159,34,4.67647058823529,0,1990,3,"618601.108",2.5703154737964
"271","1990-3","0610",4,2,"September 30, 1990",NA,185,12,15.4166666666667,0,1990,3,"618601.108",2.99061863303355
"272","1990-3","0610",4,3,"September 30, 1990",NA,326,46,7.08695652173913,0,1990,3,"618601.108",5.26995499658885
"273","1990-3","0610",5,2,"September 30, 1990",NA,159,2,79.5,0,1990,3,"618601.108",2.5703154737964
"274","1990-3","0610",5,3,"September 30, 1990",NA,400,6,66.6666666666667,0,1990,3,"618601.108",6.46620244980227
"275","1990-3","1265",1,1,"September 30, 1990",NA,1079,1079,1,0,1990,3,"724926.075003741",14.8842763035449
"276","1990-3","1265",2,0,"September 30, 1990",NA,2,1,2,0,1990,3,"724926.075003741",0.0275890200251064
"277","1990-3","1265",2,1,"September 30, 1990",NA,59,33,1.78787878787879,0,1990,3,"724926.075003741",0.813876090740639
"278","1990-3","1265",2,2,"September 30, 1990",NA,4,2,2,0,1990,3,"724926.075003741",0.0551780400502128
"279","1990-3","1265",2,3,"September 30, 1990",NA,10,5,2,0,1990,3,"724926.075003741",0.137945100125532
"280","1990-3","1265",4,1,"September 30, 1990",NA,321,66,4.86363636363636,0,1990,3,"724926.075003741",4.42803771402958
"281","1990-3","1265",4,2,"September 30, 1990",NA,251,33,7.60606060606061,0,1990,3,"724926.075003741",3.46242201315085
"282","1990-3","1265",4,3,"September 30, 1990",NA,191,25,7.64,0,1990,3,"724926.075003741",2.63475141239766
"283","1990-3","1265",5,2,"September 30, 1990",NA,480,18,26.6666666666667,0.444444444444444,1990,3,"724926.075003741",6.62136480602554
"284","1990-3","1265",5,3,"September 30, 1990",NA,762,9,84.6666666666667,0.888888888888889,1990,3,"724926.075003741",10.5114166295655
"285","1990-4","0140",1,0,"December 31, 1990","CALGARY",43,43,1,0,1990,4,"764404.198",0.562529616039602
"286","1990-4","0140",1,1,"December 31, 1990","CALGARY",1110,1110,1,0,1990,4,"764404.198",14.5211133442781
"287","1990-4","0140",2,0,"December 31, 1990","CALGARY",20,10,2,0,1990,4,"764404.198",0.261641681878885
"288","1990-4","0140",2,1,"December 31, 1990","CALGARY",20,10,2,0,1990,4,"764404.198",0.261641681878885
"289","1990-4","0140",2,2,"December 31, 1990","CALGARY",16,8,2,0,1990,4,"764404.198",0.209313345503108
"290","1990-4","0140",2,3,"December 31, 1990","CALGARY",68,34,2,0,1990,4,"764404.198",0.889581718388208
"291","1990-4","0140",4,0,"December 31, 1990","CALGARY",66,1,66,0,1990,4,"764404.198",0.86341755020032
"292","1990-4","0140",4,2,"December 31, 1990","CALGARY",174,25,6.96,0,1990,4,"764404.198",2.2762826323463
"293","1990-4","0140",4,3,"December 31, 1990","CALGARY",348,58,6,0,1990,4,"764404.198",4.55256526469259
"294","1990-4","0140",5,0,"December 31, 1990","CALGARY",32,1,32,0,1990,4,"764404.198",0.418626691006216
"295","1990-4","0140",5,2,"December 31, 1990","CALGARY",90,6,15,0.333333333333333,1990,4,"764404.198",1.17738756845498
"296","1990-4","0140",5,3,"December 31, 1990","CALGARY",366,8,45.75,1.5,1990,4,"764404.198",4.78804277838359
"297","1990-4","0610",1,1,"December 31, 1990",NA,417,417,1,0,1990,4,"619584.027",6.73032198746466
"298","1990-4","0610",2,1,"December 31, 1990","HAMILTON",10,5,2,0,1990,4,"619584.027",0.161398608812102
"299","1990-4","0610",2,3,"December 31, 1990",NA,6,3,2,0,1990,4,"619584.027",0.0968391652872614
"300","1990-4","0610",4,1,"December 31, 1990",NA,118,26,4.53846153846154,0,1990,4,"619584.027",1.90450358398281
"301","1990-4","0610",4,2,"December 31, 1990","HAMILTON",151,22,6.86363636363636,0,1990,4,"619584.027",2.43711899306274
"302","1990-4","0610",4,3,"December 31, 1990",NA,313,43,7.27906976744186,0,1990,4,"619584.027",5.0517764558188
"303","1990-4","0610",5,2,"December 31, 1990",NA,162,3,54,0,1990,4,"619584.027",2.61465746275606
"304","1990-4","0610",5,3,"December 31, 1990","HAMILTON",254,3,84.6666666666667,0,1990,4,"619584.027",4.0995246638274
"305","1990-4","1265",1,1,"December 31, 1990","OTTAWA",708,708,1,0,1990,4,"728702.2202749951",9.7159028791324
"306","1990-4","1265",2,1,"December 31, 1990",NA,35,21,1.66666666666667,0,1990,4,"728702.2202749951",0.480305933290444
"307","1990-4","1265",2,2,"December 31, 1990",NA,8,4,2,0,1990,4,"728702.2202749951",0.10978421332353
"308","1990-4","1265",2,3,"December 31, 1990",NA,10,5,2,0,1990,4,"728702.2202749951",0.137230266654412
"309","1990-4","1265",4,1,"December 31, 1990",NA,167,32,5.21875,0,1990,4,"728702.2202749951",2.29174545312869
"310","1990-4","1265",4,2,"December 31, 1990","OTTAWA",165,25,6.6,0,1990,4,"728702.2202749951",2.26429939979781
"311","1990-4","1265",4,3,"December 31, 1990",NA,78,10,7.8,0,1990,4,"728702.2202749951",1.07039607990442
"312","1990-4","1265",5,2,"December 31, 1990",NA,315,12,26.25,0.666666666666667,1990,4,"728702.2202749951",4.32275339961399
"313","1990-4","1265",5,3,"December 31, 1990",NA,654,6,109,0.666666666666667,1990,4,"728702.2202749951",8.97485943919858
"314","1991-1","0140",1,0,"March 31, 1991","CALGARY",16,16,1,0,1991,1,"768253.8960000001",0.208264482397106
"315","1991-1","0140",1,1,"March 31, 1991","CALGARY",887,887,1,0,1991,1,"768253.8960000001",11.5456622428896
"316","1991-1","0140",2,0,"March 31, 1991","CALGARY",8,4,2,0,1991,1,"768253.8960000001",0.104132241198553
"317","1991-1","0140",2,1,"March 31, 1991","CALGARY",32,17,1.88235294117647,0,1991,1,"768253.8960000001",0.416528964794212
"318","1991-1","0140",2,2,"March 31, 1991","CALGARY",6,3,2,0,1991,1,"768253.8960000001",0.0780991808989147
"319","1991-1","0140",2,3,"March 31, 1991","CALGARY",58,29,2,0,1991,1,"768253.8960000001",0.754958748689509
"320","1991-1","0140",4,1,"March 31, 1991","CALGARY",66,1,66,0,1991,1,"768253.8960000001",0.859090989888062
"321","1991-1","0140",4,2,"March 31, 1991","CALGARY",182,27,6.74074074074074,0,1991,1,"768253.8960000001",2.36900848726708
"322","1991-1","0140",4,3,"March 31, 1991","CALGARY",338,57,5.92982456140351,0,1991,1,"768253.8960000001",4.39958719063886
"323","1991-1","0140",5,2,"March 31, 1991","CALGARY",118,6,19.6666666666667,0,1991,1,"768253.8960000001",1.53595055767866
"324","1991-1","0140",5,3,"March 31, 1991","CALGARY",343,9,38.1111111111111,0.333333333333333,1991,1,"768253.8960000001",4.46466984138796
"325","1991-1","0610",1,1,"March 31, 1991",NA,348,348,1,0,1991,1,"620519.4709999999",5.60820435560515
"326","1991-1","0610",1,3,"March 31, 1991",NA,1,1,1,0,1991,1,"620519.4709999999",0.016115529757486
"327","1991-1","0610",2,1,"March 31, 1991","HAMILTON",10,5,2,0,1991,1,"620519.4709999999",0.16115529757486
"328","1991-1","0610",2,3,"March 31, 1991",NA,6,3,2,0,1991,1,"620519.4709999999",0.0966931785449163
"329","1991-1","0610",4,1,"March 31, 1991",NA,69,15,4.6,0,1991,1,"620519.4709999999",1.11197155326654
"330","1991-1","0610",4,2,"March 31, 1991",NA,353,51,6.92156862745098,0,1991,1,"620519.4709999999",5.68878200439257
"331","1991-1","0610",4,3,"March 31, 1991",NA,312,48,6.5,0,1991,1,"620519.4709999999",5.02804528433565
"332","1991-1","0610",5,1,"March 31, 1991",NA,4,1,4,0,1991,1,"620519.4709999999",0.0644621190299442
"333","1991-1","0610",5,2,"March 31, 1991","HAMILTON",198,3,66,0,1991,1,"620519.4709999999",3.19087489198224
"334","1991-1","0610",5,3,"March 31, 1991","HAMILTON",254,3,84.6666666666667,0,1991,1,"620519.4709999999",4.09334455840146
"335","1991-1","1265",1,1,"March 31, 1991",NA,363,363,1,0,1991,1,"732414.1119574379",4.95621253159435
"336","1991-1","1265",2,1,"March 31, 1991",NA,18,12,1.5,0,1991,1,"732414.1119574379",0.245762604872447
"337","1991-1","1265",2,2,"March 31, 1991",NA,6,3,2,0,1991,1,"732414.1119574379",0.0819208682908157
"338","1991-1","1265",2,3,"March 31, 1991",NA,10,5,2,0,1991,1,"732414.1119574379",0.136534780484693
"339","1991-1","1265",4,1,"March 31, 1991","OTTAWA",91,19,4.78947368421053,0,1991,1,"732414.1119574379",1.2424665024107
"340","1991-1","1265",4,2,"March 31, 1991",NA,49,8,6.125,0,1991,1,"732414.1119574379",0.669020424374995
"341","1991-1","1265",5,2,"March 31, 1991",NA,372,10,37.2,0.4,1991,1,"732414.1119574379",5.07909383403057
"342","1991-1","1265",5,3,"March 31, 1991",NA,194,1,194,0,1991,1,"732414.1119574379",2.64877474140304
"343","1991-2","0140",1,0,"June 30, 1991","CALGARY",7,7,1,0,1991,2,"771955.74",0.0906787738892906
"344","1991-2","0140",1,1,"June 30, 1991","CALGARY",1253,1253,1,0,1991,2,"771955.74",16.231500526183
"345","1991-2","0140",2,0,"June 30, 1991","CALGARY",8,4,2,0,1991,2,"771955.74",0.103632884444904
"346","1991-2","0140",2,1,"June 30, 1991","CALGARY",50,26,1.92307692307692,0,1991,2,"771955.74",0.647705527780647
"347","1991-2","0140",2,2,"June 30, 1991","CALGARY",18,9,2,0,1991,2,"771955.74",0.233173990001033
"348","1991-2","0140",2,3,"June 30, 1991","CALGARY",58,29,2,0,1991,2,"771955.74",0.751338412225551
"349","1991-2","0140",4,1,"June 30, 1991","CALGARY",66,1,66,0,1991,2,"771955.74",0.854971296670454
"350","1991-2","0140",4,2,"June 30, 1991","CALGARY",190,28,6.78571428571429,0,1991,2,"771955.74",2.46128100556646
"351","1991-2","0140",4,3,"June 30, 1991","CALGARY",294,47,6.25531914893617,0,1991,2,"771955.74",3.80850850335021
"352","1991-2","0140",5,2,"June 30, 1991","CALGARY",69,4,17.25,0,1991,2,"771955.74",0.893833628337293
"353","1991-2","0140",5,3,"June 30, 1991","CALGARY",239,7,34.1428571428571,0.428571428571429,1991,2,"771955.74",3.09603242279149
"354","1991-2","0140",5,4,"June 30, 1991","CALGARY",41,1,41,0,1991,2,"771955.74",0.531118532780131
"355","1991-2","0610",1,1,"June 30, 1991",NA,441,441,1,0,1991,2,"621407.4419999999",7.09679302488946
"356","1991-2","0610",1,3,"June 30, 1991","HAMILTON",22,22,1,0,1991,2,"621407.4419999999",0.354035026184962
"357","1991-2","0610",2,1,"June 30, 1991","HAMILTON",12,6,2,0,1991,2,"621407.4419999999",0.193110014282706
"358","1991-2","0610",2,3,"June 30, 1991",NA,6,3,2,0,1991,2,"621407.4419999999",0.0965550071413532
"359","1991-2","0610",4,1,"June 30, 1991",NA,38,10,3.8,0,1991,2,"621407.4419999999",0.61151504522857
"360","1991-2","0610",4,2,"June 30, 1991",NA,170,21,8.09523809523809,0,1991,2,"621407.4419999999",2.73572520233834
"361","1991-2","0610",4,3,"June 30, 1991","HAMILTON",433,72,6.01388888888889,0,1991,2,"621407.4419999999",6.96805301536765
"362","1991-2","0610",4,4,"June 30, 1991",NA,40,6,6.66666666666667,0,1991,2,"621407.4419999999",0.643700047609021
"363","1991-2","0610",5,2,"June 30, 1991",NA,54,2,27,0,1991,2,"621407.4419999999",0.868995064272179
"364","1991-2","0610",5,3,"June 30, 1991","HAMILTON",167,9,18.5555555555556,0,1991,2,"621407.4419999999",2.68744769876766
"365","1991-2","1265",1,1,"June 30, 1991",NA,791,791,1,0,1991,2,"736043.431933762",10.7466484405934
"366","1991-2","1265",2,1,"June 30, 1991",NA,35,20,1.75,0,1991,2,"736043.431933762",0.475515417725373
"367","1991-2","1265",2,2,"June 30, 1991",NA,6,3,2,0,1991,2,"736043.431933762",0.0815169287529211
"368","1991-2","1265",2,3,"June 30, 1991",NA,10,5,2,0,1991,2,"736043.431933762",0.135861547921535
"369","1991-2","1265",4,1,"June 30, 1991",NA,153,30,5.1,0,1991,2,"736043.431933762",2.07868168319949
"370","1991-2","1265",4,2,"June 30, 1991","OTTAWA",146,23,6.34782608695652,0,1991,2,"736043.431933762",1.98357859965441
"371","1991-2","1265",4,3,"June 30, 1991",NA,45,8,5.625,0,1991,2,"736043.431933762",0.611376965646908
"372","1991-2","1265",4,4,"June 30, 1991",NA,18,1,18,0,1991,2,"736043.431933762",0.244550786258763
"373","1991-2","1265",5,2,"June 30, 1991",NA,585,11,53.1818181818182,0.363636363636364,1991,2,"736043.431933762",7.94790055340981
"374","1991-2","1265",5,4,"June 30, 1991",NA,106,2,53,0,1991,2,"736043.431933762",1.44013240796827
"375","1991-3","0140",1,0,"September 30, 1991","CALGARY",5,5,1,0,1991,3,"775716.732",0.064456518645778
"376","1991-3","0140",1,1,"September 30, 1991","CALGARY",1223,1223,1,0,1991,3,"775716.732",15.7660644607573
"377","1991-3","0140",1,2,"September 30, 1991","CALGARY",3,3,1,0,1991,3,"775716.732",0.0386739111874668
"378","1991-3","0140",2,0,"September 30, 1991","CALGARY",6,3,2,0,1991,3,"775716.732",0.0773478223749337
"379","1991-3","0140",2,1,"September 30, 1991","CALGARY",40,20,2,0,1991,3,"775716.732",0.515652149166224
"380","1991-3","0140",2,2,"September 30, 1991","CALGARY",18,9,2,0,1991,3,"775716.732",0.232043467124801
"381","1991-3","0140",2,3,"September 30, 1991","CALGARY",46,23,2,0,1991,3,"775716.732",0.592999971541158
"382","1991-3","0140",4,1,"September 30, 1991","CALGARY",73,3,24.3333333333333,0,1991,3,"775716.732",0.941065172228359
"383","1991-3","0140",4,2,"September 30, 1991","CALGARY",155,14,11.0714285714286,0,1991,3,"775716.732",1.99815207801912
"384","1991-3","0140",4,3,"September 30, 1991","CALGARY",313,49,6.38775510204082,0,1991,3,"775716.732",4.0349780672257
"385","1991-3","0140",5,2,"September 30, 1991","CALGARY",83,7,11.8571428571429,0,1991,3,"775716.732",1.06997820951992
"386","1991-3","0140",5,3,"September 30, 1991","CALGARY",77,7,11,0,1991,3,"775716.732",0.992630387144982
"387","1991-3","0140",5,4,"September 30, 1991","CALGARY",41,1,41,0,1991,3,"775716.732",0.52854345289538
"388","1991-3","0610",1,1,"September 30, 1991",NA,470,470,1,0,1991,3,"622314.3280000001",7.55245346046411
"389","1991-3","0610",1,3,"September 30, 1991",NA,12,12,1,0,1991,3,"622314.3280000001",0.192828598990573
"390","1991-3","0610",2,1,"September 30, 1991","HAMILTON",14,7,2,0,1991,3,"622314.3280000001",0.224966698822335
"391","1991-3","0610",2,3,"September 30, 1991",NA,6,3,2,0,1991,3,"622314.3280000001",0.0964142994952866
"392","1991-3","0610",4,1,"September 30, 1991",NA,35,9,3.88888888888889,0,1991,3,"622314.3280000001",0.562416747055838
"393","1991-3","0610",4,2,"September 30, 1991",NA,155,6,25.8333333333333,0,1991,3,"622314.3280000001",2.49070273696157
"394","1991-3","0610",4,3,"September 30, 1991",NA,394,66,5.96969696969697,0,1991,3,"622314.3280000001",6.33120566685715
"395","1991-3","0610",4,4,"September 30, 1991",NA,45,7,6.42857142857143,0,1991,3,"622314.3280000001",0.723107246214649
"396","1991-3","0610",5,2,"September 30, 1991",NA,208,5,41.6,0.6,1991,3,"622314.3280000001",3.34236238250327
"397","1991-3","0610",5,3,"September 30, 1991",NA,525,11,47.7272727272727,0,1991,3,"622314.3280000001",8.43625120583757
"398","1991-3","1265",1,1,"September 30, 1991","OTTAWA",805,805,1,0,1991,3,"739556.4163377191",10.8849031962478
"399","1991-3","1265",2,1,"September 30, 1991",NA,28,16,1.75,0,1991,3,"739556.4163377191",0.378605328565141
"400","1991-3","1265",2,2,"September 30, 1991",NA,4,2,2,0,1991,3,"739556.4163377191",0.0540864755093058
"401","1991-3","1265",2,3,"September 30, 1991",NA,10,5,2,0,1991,3,"739556.4163377191",0.135216188773264
"402","1991-3","1265",4,1,"September 30, 1991",NA,301,55,5.47272727272727,0,1991,3,"739556.4163377191",4.07000728207526
"403","1991-3","1265",4,2,"September 30, 1991","OTTAWA",245,43,5.69767441860465,0,1991,3,"739556.4163377191",3.31279662494498
"404","1991-3","1265",4,3,"September 30, 1991",NA,25,6,4.16666666666667,0,1991,3,"739556.4163377191",0.338040471933161
"405","1991-3","1265",4,4,"September 30, 1991",NA,18,1,18,0,1991,3,"739556.4163377191",0.243389139791876
"406","1991-3","1265",5,2,"September 30, 1991",NA,1135,18,63.0555555555556,0.222222222222222,1991,3,"739556.4163377191",15.3470374257655
"407","1991-3","1265",5,4,"September 30, 1991",NA,106,2,53,0,1991,3,"739556.4163377191",1.4332916009966
"408","1991-4","0140",1,0,"December 31, 1991","CALGARY",8,8,1,0,1991,4,"779040.068",0.102690481897011
"409","1991-4","0140",1,1,"December 31, 1991","CALGARY",1254,1254,1,0,1991,4,"779040.068",16.0967330373564
"410","1991-4","0140",1,2,"December 31, 1991","CALGARY",3,3,1,0,1991,4,"779040.068",0.038508930711379
"411","1991-4","0140",2,0,"December 31, 1991","CALGARY",34,17,2,0,1991,4,"779040.068",0.436434548062296
"412","1991-4","0140",2,1,"December 31, 1991","CALGARY",86,43,2,0,1991,4,"779040.068",1.10392268039287
"413","1991-4","0140",2,2,"December 31, 1991","CALGARY",14,7,2,0,1991,4,"779040.068",0.179708343319769
"414","1991-4","0140",2,3,"December 31, 1991","CALGARY",84,42,2,0,1991,4,"779040.068",1.07825005991861
"415","1991-4","0140",4,0,"December 31, 1991","CALGARY",17,1,17,0,1991,4,"779040.068",0.218217274031148
"416","1991-4","0140",4,1,"December 31, 1991","CALGARY",69,2,34.5,0,1991,4,"779040.068",0.885705406361717
"417","1991-4","0140",4,2,"December 31, 1991","CALGARY",109,10,10.9,0,1991,4,"779040.068",1.39915781584677
