"","reference_period_qq","metcode","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","underconstr_per_10kpop"
"214","2006-1","0140","March 31, 2006","CALGARY",11311,5486,2.06179365658039,0,2006,1,"1129104.5799999998",100.176725879546
"215","2006-1","0610","March 31, 2006","HAMILTON",2727,974,2.79979466119096,0.0164271047227926,2006,1,"719802.7540000001",37.8853788047607
"216","2006-1","1265","March 31, 2006","OTTAWA",3716,1375,2.70254545454545,0.0167272727272727,2006,1,"892690.566330065",41.6269661645113
"217","2006-2","0140","June 30, 2006","CALGARY",13371,6669,2.00494826810616,0.0442345179187284,2006,2,"1137165.1300000001",117.581867815451
"218","2006-2","0610","June 30, 2006","HAMILTON",2567,999,2.56956956956957,0.01001001001001,2006,2,"720458.09",35.6301086160334
"219","2006-2","1265","June 30, 2006","OTTAWA",3628,1554,2.33462033462033,0.0148005148005148,2006,2,"893835.161849923",40.5891394168397
"220","2006-3","0140","September 30, 2006","CALGARY",14188,7155,1.98294898672257,0.046261355695318,2006,3,"1143827.53",124.03967930375
"221","2006-3","0610","September 30, 2006","HAMILTON",2423,953,2.54249737670514,0.0104931794333683,2006,3,"720258.5",33.6406998320742
"222","2006-3","1265","September 30, 2006","OTTAWA",3923,1618,2.42459826946848,0.0117428924598269,2006,3,"895087.426444819",43.8281209644704
"223","2006-4","0140","December 31, 2006","CALGARY",14324,7254,1.9746346843121,0.0317066446098704,2006,4,"1151604.22",124.383010684
"224","2006-4","0610","December 31, 2006","HAMILTON",2598,1178,2.20543293718166,0.00848896434634975,2006,4,"720910",36.037785576563
"225","2006-4","1265","December 31, 2006","OTTAWA",4173,1704,2.44894366197183,0.011150234741784,2006,4,"896678",46.5384452389821
"226","2007-1","0140","March 31, 2007","CALGARY",14382,7006,2.05281187553526,0.032258064516129,2007,1,"1159448.3399999999",124.041749026955
"227","2007-1","0610","March 31, 2007","HAMILTON",2347,1037,2.2632594021215,0.00964320154291225,2007,1,"721701.75",32.5203589987138
"228","2007-1","1265","March 31, 2007","OTTAWA",4102,1570,2.61273885350318,0.0121019108280255,2007,1,"898783.410189328",45.6394716846845
"229","2007-2","0140","June 30, 2007","CALGARY",14392,6644,2.16616496086695,0.0293497892835641,2007,2,"1167359.91",123.286741961183
"230","2007-2","0610","June 30, 2007","HAMILTON",2613,1235,2.11578947368421,0.0048582995951417,2007,2,"722633.75",36.1593960979542
"231","2007-2","1265","June 30, 2007","OTTAWA",4358,1832,2.37882096069869,0.0152838427947598,2007,2,"901363.735841136",48.3489608768562
"232","2007-3","0140","September 30, 2007","CALGARY",15070,6663,2.26174395917755,0.0273150232627945,2007,3,"1175303.1300000001",128.222239993524
"233","2007-3","0610","September 30, 2007","HAMILTON",2613,1250,2.0904,0.0048,2007,3,"723994.125",36.0914530901753
"234","2007-3","1265","September 30, 2007","OTTAWA",4575,2030,2.25369458128079,0.0147783251231527,2007,3,"904324.9435723771",50.5902223809869
"235","2007-4","0140","December 31, 2007","CALGARY",14720,5959,2.47021312300722,0.0318845443866421,2007,4,"1183363.8800000001",124.391155153392
"236","2007-4","0610","December 31, 2007","HAMILTON",2293,1122,2.04367201426025,0.0053475935828877,2007,4,"725091.375",31.6236005427592
"237","2007-4","1265","December 31, 2007","OTTAWA",5013,2245,2.23296213808463,0.0120267260579065,2007,4,"907573",55.2352262572818
"238","2008-1","0140","March 31, 2008","CALGARY",15258,4651,3.28058482046872,0.0498817458611051,2008,1,"1191506.3800000001",128.056385228923
"239","2008-1","0610","March 31, 2008","HAMILTON",2253,1108,2.03339350180505,0.00992779783393502,2008,1,"726213.625",31.0239290814738
"240","2008-1","1265","March 31, 2008","OTTAWA",5009,2053,2.43984413054067,0.0102289332683877,2008,1,"911018.511662622",54.9824173260596
"241","2008-2","0140","June 30, 2008","CALGARY",15120,4167,3.62850971922246,0.103911687065035,2008,2,"1199730.6300000001",126.028290200443
"242","2008-2","0610","June 30, 2008","HAMILTON",2783,1354,2.05539143279173,0.00664697193500739,2008,2,"727360.875",38.2616125729886
"243","2008-2","1265","June 30, 2008","OTTAWA",5668,2220,2.55315315315315,0.00855855855855856,2008,2,"914590.644785529",61.9730808784857
"244","2008-3","0140","September 30, 2008","CALGARY",13110,3597,3.64470391993328,0.113149847094801,2008,3,"1210335.22",108.317099125646
"245","2008-3","0610","September 30, 2008","HAMILTON",3009,1258,2.39189189189189,0.00715421303656598,2008,3,"728309.375",41.3148601856182
"246","2008-3","1265","September 30, 2008","OTTAWA",5741,2399,2.39308045018758,0.0100041684035015,2008,3,"918223.205515671",62.5229243338048
"247","2008-4","0140","December 31, 2008","CALGARY",11216,3139,3.57311245619624,0.106084740363173,2008,4,"1217803.5299999998",92.1002421466129
"248","2008-4","0610","December 31, 2008","HAMILTON",3102,1111,2.79207920792079,0.0081008100810081,2008,4,"729596.125",42.5166731799734
"249","2008-4","1265","December 31, 2008","OTTAWA",5565,2282,2.43865030674847,0.00876424189307625,2008,4,"921850",60.3677387861366
"250","2009-1","0140","March 31, 2009","CALGARY",9938,2590,3.83706563706564,0.126254826254826,2009,1,"1224434.16",81.1640211017961
"251","2009-1","0610","March 31, 2009","HAMILTON",2994,904,3.31194690265487,0.00995575221238938,2009,1,"730997.375",40.9577394173269
"252","2009-1","1265","March 31, 2009","OTTAWA",5163,1944,2.65586419753086,0.0051440329218107,2009,1,"925428.8556601809",55.7903502621693
"253","2009-2","0140","June 30, 2009","CALGARY",8925,2467,3.61775435751925,0.122010539116336,2009,2,"1230227.09",72.5475814388057
"254","2009-2","0610","June 30, 2009","HAMILTON",2697,750,3.596,0.00666666666666667,2009,2,"732513.125",36.8184529116799
"255","2009-2","1265","June 30, 2009","OTTAWA",4846,1872,2.58867521367521,0.00427350427350427,2009,2,"929013.6850167441",52.1628483859488
"256","2009-3","0140","September 30, 2009","CALGARY",8777,3035,2.89192751235585,0.100164744645799,2009,3,"1232526.72",71.2114379151147
"257","2009-3","0610","September 30, 2009","HAMILTON",2523,737,3.42333785617368,0.0067842605156038,2009,3,"734654.625",34.3426681619271
"258","2009-3","1265","September 30, 2009","OTTAWA",4717,1833,2.5733769776323,0.00436442989634479,2009,3,"932682.421864935",50.5745566702991
"259","2009-4","0140","December 31, 2009","CALGARY",9190,3411,2.69422456757549,0.0958663148636763,2009,4,"1237706.53",74.2502344235026
"260","2009-4","0610","December 31, 2009","HAMILTON",2241,758,2.95646437994723,0,2009,4,"736194.875",30.4403097073991
"261","2009-4","1265","December 31, 2009","OTTAWA",5488,2099,2.61457837065269,0.00476417341591234,2009,4,"936513",58.600361126861
"262","2010-1","0140","March 31, 2010","CALGARY",8888,3866,2.29901707190895,0.0724262803931712,2010,1,"1243110.9100000001",71.4980451744245
"263","2010-1","0610","March 31, 2010","HAMILTON",2627,843,3.11625148279953,0.00948991696322657,2010,1,"737645.125",35.6133310038482
"264","2010-1","1265","March 31, 2010","OTTAWA",5172,2024,2.55533596837945,0.00395256916996047,2010,1,"940548.3625716519",54.9891978532469
"265","2010-2","0140","June 30, 2010","CALGARY",8792,4043,2.17462280484789,0.0690081622557507,2010,2,"1248739.8399999999",70.4069792471745
"266","2010-2","0610","June 30, 2010","HAMILTON",2482,959,2.5881126173097,0.00834202294056309,2010,2,"739005.375",33.5856826481133
"267","2010-2","1265","June 30, 2010","OTTAWA",5166,1899,2.72037914691943,0.00315955766192733,2010,2,"944691.490147491",54.6845192729899
"268","2010-3","0140","September 30, 2010","CALGARY",8345,3744,2.22889957264957,0.0771901709401709,2010,3,"1253132.41",66.5931224298955
"269","2010-3","0610","September 30, 2010","HAMILTON",2865,1167,2.45501285347044,0.0282776349614396,2010,3,"739950.469",38.7188078125267
"270","2010-3","1265","September 30, 2010","OTTAWA",5020,1572,3.19338422391858,0.00636132315521628,2010,3,"948810.372649585",52.9083591906935
"271","2010-4","0140","December 31, 2010","CALGARY",7199,2932,2.45532060027285,0.0818553888130969,2010,4,"1259794.84",57.1442251660596
"272","2010-4","0610","December 31, 2010","HAMILTON",2613,1095,2.38630136986301,0.0264840182648402,2010,4,"741260.781",35.2507520561782
"273","2010-4","1265","December 31, 2010","OTTAWA",5173,1620,3.19320987654321,0.0240740740740741,2010,4,"952773",54.2941498132294
"274","2011-1","0140","March 31, 2011","CALGARY",7182,2954,2.43127962085308,0.0825998645903859,2011,1,"1267266.22",56.6731747966895
"275","2011-1","0610","March 31, 2011","HAMILTON",2355,976,2.41290983606557,0.0297131147540984,2011,1,"742611.1560000001",31.7124242071042
"276","2011-1","1265","March 31, 2011","OTTAWA",4741,1444,3.28324099722992,0.0270083102493075,2011,1,"956480.9596782071",49.567113197894
"277","2011-2","0140","June 30, 2011","CALGARY",7133,3092,2.30692108667529,0.065006468305304,2011,2,"1275546.53",55.921127393134
"278","2011-2","0610","June 30, 2011","HAMILTON",2413,954,2.5293501048218,0.0293501048218029,2011,2,"744001.5939999999",32.4327262126807
"279","2011-2","1265","June 30, 2011","OTTAWA",4717,1448,3.25759668508287,0.0262430939226519,2011,2,"959970.229393287",49.1369404547181
"280","2011-3","0140","September 30, 2011","CALGARY",7857,3332,2.35804321728691,0.0597238895558223,2011,3,"1285402.34",61.1248303780122
"281","2011-3","0610","September 30, 2011","HAMILTON",2483,1011,2.45598417408506,0.0276953511374876,2011,3,"745680.6880000001",33.2984351071192
"282","2011-3","1265","September 30, 2011","OTTAWA",4574,1440,3.17638888888889,0.0381944444444444,2011,3,"963310.384411724",47.4820999961841
"283","2011-4","0140","December 31, 2011","CALGARY",8691,3240,2.68240740740741,0.0731481481481481,2011,4,"1294993.91",67.1122847210919
"284","2011-4","0610","December 31, 2011","HAMILTON",2354,943,2.49628844114528,0.0424178154825027,2011,4,"747051.8130000001",31.5105319207625
"285","2011-4","1265","December 31, 2011","OTTAWA",4918,1620,3.0358024691358,0.0407407407407407,2011,4,"966571",50.8808975233066
"286","2012-1","0140","March 31, 2012","CALGARY",9564,3396,2.81625441696113,0.0709658421672556,2012,1,"1305087.78",73.2824270257132
"287","2012-1","0610","March 31, 2012","HAMILTON",2528,920,2.74782608695652,0.0510869565217391,2012,1,"748363.563",33.7803726021332
"288","2012-1","1265","March 31, 2012","OTTAWA",4460,1531,2.91312867406924,0.0529065969954278,2012,1,"969798.204965517",45.9889488056805
"289","2012-2","0140","June 30, 2012","CALGARY",10361,3612,2.86849390919158,0.0861018826135105,2012,2,"1315683.97",78.7499143886354
"290","2012-2","0610","June 30, 2012","HAMILTON",2779,1162,2.39156626506024,0.040447504302926,2012,2,"749615.9380000001",37.0723174244996
"291","2012-2","1265","June 30, 2012","OTTAWA",6064,1522,3.98423127463863,0.275295663600526,2012,2,"972944.342279357",62.3262784569322
"292","2012-3","0140","September 30, 2012","CALGARY",10748,3896,2.75872689938398,0.0767453798767967,2012,3,"1328390.13",80.9099658095171
"293","2012-3","0610","September 30, 2012","HAMILTON",2536,1039,2.44080846968239,0.041385948026949,2012,3,"750706.4380000001",33.7815139398072
"294","2012-3","1265","September 30, 2012","OTTAWA",5891,1486,3.96433378196501,0.272543741588156,2012,3,"975938.308453518",60.3624219786488
"295","2012-4","0140","December 31, 2012","CALGARY",10916,4011,2.72151583146348,0.0755422587883321,2012,4,"1339347.8800000001",81.5023502333091
"296","2012-4","0610","December 31, 2012","HAMILTON",2176,795,2.73710691823899,0.0415094339622641,2012,4,"751881.0630000001",28.9407475075616
"297","2012-4","1265","December 31, 2012","OTTAWA",5411,1349,4.01111934766494,0.269088213491475,2012,4,"978709",55.2871180299762
"298","2013-1","0140","March 31, 2013","CALGARY",11197,4294,2.60759198882161,0.0700978108989287,2013,1,"1350164.8800000001",82.9306121486436
"299","2013-1","0610","March 31, 2013","HAMILTON",2450,774,3.16537467700258,0.0503875968992248,2013,1,"753037.3130000001",32.5349083996851
"300","2013-1","1265","March 31, 2013","OTTAWA",5418,1175,4.61106382978723,0.326808510638298,2013,1,"981215.42358472",55.2172323199545
"301","2013-2","0140","June 30, 2013","CALGARY",10947,4491,2.437541750167,0.0708082832331329,2013,2,"1360841.1300000001",80.4428949028018
"302","2013-2","0610","June 30, 2013","HAMILTON",2721,857,3.17502917152859,0.0455075845974329,2013,2,"754175.1880000001",36.0791503525306
"303","2013-2","1265","June 30, 2013","OTTAWA",5928,1409,4.20723917672108,0.251951738821859,2013,2,"983537.026489281",60.2722606301859
"304","2013-3","0140","September 30, 2013","CALGARY",11427,4629,2.46856772521063,0.0645927846187081,2013,3,"1373362.25",83.2045587389635
"305","2013-3","0610","September 30, 2013","HAMILTON",2677,864,3.09837962962963,0.0451388888888889,2013,3,"755268.594",35.4443441878374
"306","2013-3","1265","September 30, 2013","OTTAWA",6917,1455,4.75395189003436,0.296219931271478,2013,3,"985783.3661492",70.1675463141574
"307","2013-4","0140","December 31, 2013","CALGARY",11866,4440,2.67252252252252,0.0810810810810811,2013,4,"1382962.75",85.8012986973077
"308","2013-4","0610","December 31, 2013","HAMILTON",2527,801,3.15480649188514,0.048689138576779,2013,4,"756380.1560000001",33.4091260850053
"309","2013-4","1265","December 31, 2013","OTTAWA",6921,1515,4.56831683168317,0.288448844884488,2013,4,"988064",70.0460698902095
"310","2014-1","0140","March 31, 2014","CALGARY",12378,4538,2.72763331864257,0.0837373292199207,2014,1,"1391628.25",88.9461679151742
"311","2014-1","0610","March 31, 2014","HAMILTON",2563,704,3.640625,0.137784090909091,2014,1,"757483.7810000001",33.8357079621748
"312","2014-1","1265","March 31, 2014","OTTAWA",6114,1327,4.60738507912585,0.363225320271289,2014,1,"990453.6944455979",61.7292866318428
"313","2014-2","0140","June 30, 2014","CALGARY",14098,5019,2.80892608089261,0.0980274955170353,2014,2,"1399358.75",100.746145332639
"314","2014-2","0610","June 30, 2014","HAMILTON",2922,891,3.27946127946128,0.111111111111111,2014,2,"758579.469",38.5193657277851
"315","2014-2","1265","June 30, 2014","OTTAWA",6553,1402,4.67403708987161,0.373751783166904,2014,2,"992888.051763518",65.9993842040992
"316","2014-3","0140","September 30, 2014","CALGARY",15563,5061,3.07508397549891,0.101560956332741,2014,3,"1404290.5",110.824647749166
"317","2014-3","0610","September 30, 2014","HAMILTON",3187,1029,3.09718172983479,0.0932944606413994,2014,3,"759123.625",41.9826217370063
"318","2014-3","1265","September 30, 2014","OTTAWA",5995,1502,3.991344873502,0.293608521970706,2014,3,"995267.8831996779",60.2350392411612
"319","2014-4","0140","December 31, 2014","CALGARY",15335,4736,3.23796452702703,0.174408783783784,2014,4,"1410896.5",108.689758603838
"320","2014-4","0610","December 31, 2014","HAMILTON",2731,887,3.07891770011274,0.118376550169109,2014,4,"760420.875",35.9143217892328
"321","2014-4","1265","December 31, 2014","OTTAWA",5887,1407,4.18407960199005,0.305614783226724,2014,4,"997494",59.0178988545295
"322","2015-1","0140","March 31, 2015","CALGARY",15419,4497,3.42873026462086,0.203024238381143,2015,1,"1417313",108.790365995373
"323","2015-1","0610","March 31, 2015","HAMILTON",2135,682,3.13049853372434,0.127565982404692,2015,1,"761927.625",28.0210341500612
"324","2015-1","1265","March 31, 2015","OTTAWA",4918,1193,4.12238055322716,0.300083822296731,2015,1,"999523.673632883",49.2034368943456
"325","2015-2","0140","June 30, 2015","CALGARY",14769,4051,3.64576647741298,0.220933102937546,2015,2,"1423540",103.748401871391
"326","2015-2","0610","June 30, 2015","HAMILTON",1892,826,2.29055690072639,0.0641646489104116,2015,2,"763643.875",24.7759467723093
"327","2015-2","1265","June 30, 2015","OTTAWA",4991,1197,4.16959064327485,0.288220551378446,2015,2,"1001540.0164566401",49.8332559657248
"328","2015-3","0140","September 30, 2015","CALGARY",14399,3556,4.0492125984252,0.238470191226097,2015,3,"1429724.69",100.711697158982
"329","2015-3","0610","September 30, 2015","HAMILTON",1850,827,2.23700120918984,0.0749697702539299,2015,3,"765954.7810000001",24.1528618384588
"330","2015-3","1265","September 30, 2015","OTTAWA",4805,1471,3.26648538409245,0.227056424201224,2015,3,"1003782.60105208",47.8689309314966
"331","2015-4","0140","December 31, 2015","CALGARY",13773,3159,4.35992402659069,0.266856600189934,2015,4,"1435513.8099999998",95.9447405107165
"332","2015-4","0610","December 31, 2015","HAMILTON",2042,699,2.92131616595136,0.137339055793991,2015,4,"767935.969",26.5907586365446
"333","2015-4","1265","December 31, 2015","OTTAWA",4926,1669,2.95146794487717,0.202516476932295,2015,4,"1006491",48.9423154305404
"334","2016-1","0140","March 31, 2016","CALGARY",12746,3068,4.15449804432855,0.24348109517601,2016,1,"1441054.56",88.449114653924
"335","2016-1","0610","March 31, 2016","HAMILTON",2261,570,3.96666666666667,0.185964912280702,2016,1,"769972.5939999999",29.3646815174827
"336","2016-1","1265","March 31, 2016","OTTAWA",4426,1393,3.17731514716439,0.2275664034458,2016,1,"1009856.4078978599",43.8280132243084
"337","2016-2","0140","June 30, 2016","CALGARY",11082,2662,4.16303531179564,0.240045078888054,2016,2,"1446346.94",76.6206204992559
"338","2016-2","0610","June 30, 2016","HAMILTON",2584,711,3.63431786216596,0.140646976090014,2016,2,"772064.656",33.4686995437335
"339","2016-2","1265","June 30, 2016","OTTAWA",4661,1548,3.0109819121447,0.195736434108527,2016,2,"1013876.50740989",45.9720682542223
"340","2016-3","0140","September 30, 2016","CALGARY",10926,2801,3.90074973223849,0.240628347018922,2016,3,"1449986.25",75.3524386869186
"341","2016-3","0610","September 30, 2016","HAMILTON",2736,691,3.95947901591896,0.154848046309696,2016,3,"774498.875",35.3260680979039
"342","2016-3","1265","September 30, 2016","OTTAWA",4951,1565,3.16357827476038,0.204472843450479,2016,3,"1018500.60321697",48.6106732225989
"343","2016-4","0140","December 31, 2016","CALGARY",9761,2806,3.47861724875267,0.214896650035638,2016,4,"1455343.75",67.0700650619484
"344","2016-4","0610","December 31, 2016","HAMILTON",3227,776,4.15850515463918,0.182989690721649,2016,4,"776587.125",41.5536119015622
"345","2016-4","1265","December 31, 2016","OTTAWA",5192,1664,3.12019230769231,0.194711538461538,2016,4,"1023678",50.7190737712445
"346","2017-1","0140","March 31, 2017","CALGARY",8775,2744,3.19788629737609,0.192419825072886,2017,1,"1461014.75",60.0609952774262
"347","2017-1","0610","March 31, 2017","HAMILTON",3141,753,4.17131474103586,0.185922974767596,2017,1,"778616.125",40.3408033708524
"348","2017-1","1265","March 31, 2017","OTTAWA",5697,1633,3.48867115737906,0.249846907532149,2017,1,"1029335.19477565",55.3464025024588
"349","2017-2","0140","June 30, 2017","CALGARY",10034,3134,3.20165922144225,0.169112954690491,2017,2,"1466999.25",68.3981263112439
