"","reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"9385","2010-3","2410","V2W","September 30, 2010","VANCOUVER",9,NA,NA,9,1,0,1.55555555555556
"9386","2010-3","2410","V2X","September 30, 2010","VANCOUVER",14,NA,NA,4,3.5,1.25,17.75
"9387","2010-3","2410","V2Y","September 30, 2010","VANCOUVER",4,NA,NA,4,1,0,0
"9388","2010-3","2410","V2Z","September 30, 2010","VANCOUVER",30,NA,NA,18,1.66666666666667,0.222222222222222,0.5
"9389","2010-3","2410","V3A","September 30, 2010","VANCOUVER",38,NA,NA,3,12.6666666666667,1.33333333333333,0.333333333333333
"9390","2010-3","2410","V3B","September 30, 2010","VANCOUVER",14,NA,NA,7,2,2,0
"9391","2010-3","2410","V3C","September 30, 2010","VANCOUVER",56,NA,NA,7,8,0.714285714285714,1.14285714285714
"9392","2010-3","2410","V3E","September 30, 2010","VANCOUVER",125,NA,NA,52,2.40384615384615,0.269230769230769,2.38461538461538
"9393","2010-3","2410","V3H","September 30, 2010","VANCOUVER",10,NA,NA,10,1,0,0.7
"9394","2010-3","2410","V3J","September 30, 2010","VANCOUVER",26,NA,NA,14,1.85714285714286,1.28571428571429,1.42857142857143
"9395","2010-3","2410","V3K","September 30, 2010","VANCOUVER",9,NA,NA,5,1.8,1.2,1.8
"9396","2010-3","2410","V3L","September 30, 2010","VANCOUVER",2,NA,NA,2,1,0,0.5
"9397","2010-3","2410","V3M","September 30, 2010","VANCOUVER",23,NA,NA,23,1,0,2.78260869565217
"9398","2010-3","2410","V3N","September 30, 2010","VANCOUVER",19,NA,NA,17,1.11764705882353,0,0.117647058823529
"9399","2010-3","2410","V3R","September 30, 2010","VANCOUVER",28,NA,NA,17,1.64705882352941,0,0.0588235294117647
"9400","2010-3","2410","V3S","September 30, 2010","VANCOUVER",114,NA,NA,108,1.05555555555556,0,0.5
"9401","2010-3","2410","V3T","September 30, 2010","VANCOUVER",17,NA,NA,17,1,0,0.117647058823529
"9402","2010-3","2410","V3V","September 30, 2010","VANCOUVER",28,NA,NA,28,1,0,0.571428571428571
"9403","2010-3","2410","V3W","September 30, 2010","VANCOUVER",34,NA,NA,34,1,0,0.235294117647059
"9404","2010-3","2410","V3X","September 30, 2010","VANCOUVER",23,NA,NA,23,1,0,0.304347826086957
"9405","2010-3","2410","V3Y","September 30, 2010","VANCOUVER",1,NA,NA,1,1,0,0
"9406","2010-3","2410","V4A","September 30, 2010","VANCOUVER",16,NA,NA,16,1,0,0.1875
"9407","2010-3","2410","V4B","September 30, 2010","VANCOUVER",7,NA,NA,4,1.75,1.5,3.5
"9408","2010-3","2410","V4C","September 30, 2010","VANCOUVER",68,NA,NA,38,1.78947368421053,0,1.55263157894737
"9409","2010-3","2410","V4E","September 30, 2010","VANCOUVER",1,NA,NA,1,1,0,2
"9410","2010-3","2410","V4K","September 30, 2010","VANCOUVER",30,NA,NA,8,3.75,0.75,0.5
"9411","2010-3","2410","V4M","September 30, 2010","VANCOUVER",1,NA,NA,1,1,0,1
"9412","2010-3","2410","V4N","September 30, 2010","VANCOUVER",69,NA,NA,40,1.725,0,0.375
"9413","2010-3","2410","V4R","September 30, 2010","VANCOUVER",65,NA,NA,42,1.54761904761905,0,0.452380952380952
"9414","2010-3","2410","V4W","September 30, 2010","VANCOUVER",5,NA,NA,3,1.66666666666667,1.33333333333333,1.33333333333333
"9415","2010-3","2410","V5A","September 30, 2010","VANCOUVER",4,NA,NA,4,1,0,1.25
"9416","2010-3","2410","V5B","September 30, 2010","VANCOUVER",10,NA,NA,9,1.11111111111111,0,1.22222222222222
"9417","2010-3","2410","V5C","September 30, 2010","VANCOUVER",6,NA,NA,6,1,0,0.166666666666667
"9418","2010-3","2410","V5E","September 30, 2010","VANCOUVER",5,NA,NA,4,1.25,0,0.5
"9419","2010-3","2410","V5G","September 30, 2010","VANCOUVER",27,NA,NA,21,1.28571428571429,0,0.0476190476190476
"9420","2010-3","2410","V5H","September 30, 2010","VANCOUVER",16,NA,NA,13,1.23076923076923,0,0.0769230769230769
"9421","2010-3","2410","V5J","September 30, 2010","VANCOUVER",54,NA,NA,21,2.57142857142857,0.285714285714286,0.238095238095238
"9422","2010-3","2410","V5K","September 30, 2010","VANCOUVER",15,NA,NA,13,1.15384615384615,0.384615384615385,0.230769230769231
"9423","2010-3","2410","V5L","September 30, 2010","VANCOUVER",6,NA,NA,4,1.5,0,0.25
"9424","2010-3","2410","V5M","September 30, 2010","VANCOUVER",25,NA,NA,22,1.13636363636364,0.181818181818182,0.0454545454545455
"9425","2010-3","2410","V5N","September 30, 2010","VANCOUVER",18,NA,NA,12,1.5,0.5,0.25
"9426","2010-3","2410","V5P","September 30, 2010","VANCOUVER",13,NA,NA,9,1.44444444444444,0.888888888888889,0
"9427","2010-3","2410","V5R","September 30, 2010","VANCOUVER",43,NA,NA,34,1.26470588235294,0.529411764705882,0.117647058823529
"9428","2010-3","2410","V5S","September 30, 2010","VANCOUVER",119,NA,NA,15,7.93333333333333,2.33333333333333,1.73333333333333
"9429","2010-3","2410","V5T","September 30, 2010","VANCOUVER",2,NA,NA,1,2,0,0
"9430","2010-3","2410","V5V","September 30, 2010","VANCOUVER",44,NA,NA,8,5.5,0.375,0.625
"9431","2010-3","2410","V5W","September 30, 2010","VANCOUVER",41,NA,NA,34,1.20588235294118,0.411764705882353,0.0882352941176471
"9432","2010-3","2410","V5X","September 30, 2010","VANCOUVER",36,NA,NA,29,1.24137931034483,0.413793103448276,0
"9433","2010-3","2410","V5Y","September 30, 2010","VANCOUVER",559,NA,NA,15,37.2666666666667,4.26666666666667,1.8
"9434","2010-3","2410","V5Z","September 30, 2010","VANCOUVER",36,NA,NA,13,2.76923076923077,0.692307692307692,0.769230769230769
"9435","2010-3","2410","V6A","September 30, 2010","VANCOUVER",256,NA,NA,6,42.6666666666667,1.66666666666667,1.5
"9436","2010-3","2410","V6H","September 30, 2010","VANCOUVER",5,NA,NA,4,1.25,0,0.25
"9437","2010-3","2410","V6J","September 30, 2010","VANCOUVER",5,NA,NA,4,1.25,0,0
"9438","2010-3","2410","V6K","September 30, 2010","VANCOUVER",10,NA,NA,8,1.25,0,0.25
"9439","2010-3","2410","V6L","September 30, 2010","VANCOUVER",4,NA,NA,4,1,0,0.5
"9440","2010-3","2410","V6M","September 30, 2010","VANCOUVER",6,NA,NA,5,1.2,0,0
"9441","2010-3","2410","V6N","September 30, 2010","VANCOUVER",26,NA,NA,23,1.1304347826087,0.0869565217391304,0.217391304347826
"9442","2010-3","2410","V6P","September 30, 2010","VANCOUVER",37,NA,NA,29,1.27586206896552,0,0.0344827586206897
"9443","2010-3","2410","V6R","September 30, 2010","VANCOUVER",28,NA,NA,26,1.07692307692308,0,0.115384615384615
"9444","2010-3","2410","V6S","September 30, 2010","VANCOUVER",62,NA,NA,10,6.2,0.4,0.8
"9445","2010-3","2410","V6V","September 30, 2010","VANCOUVER",13,NA,NA,7,1.85714285714286,1.71428571428571,0
"9446","2010-3","2410","V6W","September 30, 2010","VANCOUVER",3,NA,NA,2,1.5,1,0
"9447","2010-3","2410","V6X","September 30, 2010","VANCOUVER",8,NA,NA,5,1.6,1.2,0
"9448","2010-3","2410","V6Y","September 30, 2010","VANCOUVER",153,NA,NA,19,8.05263157894737,0.736842105263158,1.47368421052632
"9449","2010-3","2410","V7A","September 30, 2010","VANCOUVER",70,NA,NA,45,1.55555555555556,0.422222222222222,0.777777777777778
"9450","2010-3","2410","V7B","September 30, 2010","VANCOUVER",1,NA,NA,1,1,0,0
"9451","2010-3","2410","V7C","September 30, 2010","VANCOUVER",28,NA,NA,23,1.21739130434783,0.434782608695652,0.0869565217391304
"9452","2010-3","2410","V7E","September 30, 2010","VANCOUVER",24,NA,NA,18,1.33333333333333,0.666666666666667,0.111111111111111
"9453","2010-3","2410","V7H","September 30, 2010","VANCOUVER",2,NA,NA,2,1,0,0
"9454","2010-3","2410","V7J","September 30, 2010","VANCOUVER",2,NA,NA,2,1,0,1
"9455","2010-3","2410","V7L","September 30, 2010","VANCOUVER",62,NA,NA,7,8.85714285714286,1.28571428571429,0
"9456","2010-3","2410","V7M","September 30, 2010","VANCOUVER",141,NA,NA,3,47,2.33333333333333,0.333333333333333
"9457","2010-3","2410","V7N","September 30, 2010","VANCOUVER",5,NA,NA,5,1,0,0
"9458","2010-3","2410","V7R","September 30, 2010","VANCOUVER",12,NA,NA,12,1,0,0.583333333333333
"9459","2010-3","2410","V7S","September 30, 2010","VANCOUVER",16,NA,NA,16,1,0,0.125
"9460","2010-3","2410","V7T","September 30, 2010","VANCOUVER",6,NA,NA,6,1,0,0.333333333333333
"9461","2010-3","2410","V7V","September 30, 2010","VANCOUVER",8,NA,NA,7,1.14285714285714,0,0.428571428571429
"9462","2010-3","2410","V7W","September 30, 2010","VANCOUVER",3,NA,NA,3,1,0,2
"9463","2010-3","2410","nan","September 30, 2010","VANCOUVER",1277,NA,NA,513,2.48927875243665,0.37037037037037,1.15009746588694
"9464","2010-3","0340","T0A","September 30, 2010","EDMONTON",51,NA,NA,34,1.5,0,0.40625
"9465","2010-3","0340","T0B","September 30, 2010","EDMONTON",1,NA,NA,1,1,0,2
"9466","2010-3","0340","T0C","September 30, 2010","EDMONTON",14,NA,NA,14,1,0,0.285714285714286
"9467","2010-3","0340","T0E","September 30, 2010","EDMONTON",9,NA,NA,9,1,0,0.444444444444444
"9468","2010-3","0340","T0G","September 30, 2010","EDMONTON",3,NA,NA,3,1,0,0.666666666666667
"9469","2010-3","0340","T5A","September 30, 2010","EDMONTON",9,NA,NA,9,1,0,0.6
"9470","2010-3","0340","T5B","September 30, 2010","EDMONTON",11,NA,NA,11,1,0,0
"9471","2010-3","0340","T5C","September 30, 2010","EDMONTON",2,NA,NA,1,2,0,0
"9472","2010-3","0340","T5E","September 30, 2010","EDMONTON",24,NA,NA,24,1,0,0.333333333333333
"9473","2010-3","0340","T5G","September 30, 2010","EDMONTON",8,NA,NA,6,1.33333333333333,0,1.66666666666667
"9474","2010-3","0340","T5H","September 30, 2010","EDMONTON",4,NA,NA,4,1,0,0
"9475","2010-3","0340","T5L","September 30, 2010","EDMONTON",8,NA,NA,4,2,0,0
"9476","2010-3","0340","T5M","September 30, 2010","EDMONTON",32,NA,NA,4,8,0.75,0
"9477","2010-3","0340","T5N","September 30, 2010","EDMONTON",4,NA,NA,4,1,0,0
"9478","2010-3","0340","T5P","September 30, 2010","EDMONTON",11,NA,NA,8,1.375,0,0
"9479","2010-3","0340","T5R","September 30, 2010","EDMONTON",7,NA,NA,6,1.16666666666667,0,0
"9480","2010-3","0340","T5T","September 30, 2010","EDMONTON",5,NA,NA,5,1,0,0.4
"9481","2010-3","0340","T5W","September 30, 2010","EDMONTON",6,NA,NA,5,1.2,0,0
"9482","2010-3","0340","T5X","September 30, 2010","EDMONTON",21,NA,NA,6,3.5,0,0
"9483","2010-3","0340","T5Y","September 30, 2010","EDMONTON",61,NA,NA,56,1.08928571428571,0,0.767857142857143
"9484","2010-3","0340","T5Z","September 30, 2010","EDMONTON",3,NA,NA,3,1,0,0
"9485","2010-3","0340","T6A","September 30, 2010","EDMONTON",7,NA,NA,6,1.16666666666667,0,0
"9486","2010-3","0340","T6C","September 30, 2010","EDMONTON",13,NA,NA,11,1.18181818181818,0,0
"9487","2010-3","0340","T6E","September 30, 2010","EDMONTON",12,NA,NA,11,1.09090909090909,0,0
"9488","2010-3","0340","T6G","September 30, 2010","EDMONTON",3,NA,NA,3,1,0,0
"9489","2010-3","0340","T6H","September 30, 2010","EDMONTON",180,NA,NA,10,18,0,0
"9490","2010-3","0340","T6J","September 30, 2010","EDMONTON",2,NA,NA,2,1,0,0
"9491","2010-3","0340","T6L","September 30, 2010","EDMONTON",1,NA,NA,1,1,0,0
"9492","2010-3","0340","T6M","September 30, 2010","EDMONTON",43,NA,NA,43,1,0,0.13953488372093
"9493","2010-3","0340","T7X","September 30, 2010","EDMONTON",1,NA,NA,1,1,0,0
"9494","2010-3","0340","T7Y","September 30, 2010","EDMONTON",16,NA,NA,16,1,0,0.25
"9495","2010-3","0340","T7Z","September 30, 2010","EDMONTON",17,NA,NA,17,1,0,0.117647058823529
"9496","2010-3","0340","T8A","September 30, 2010","EDMONTON",28,NA,NA,28,1,0,0.535714285714286
"9497","2010-3","0340","T8B","September 30, 2010","EDMONTON",9,NA,NA,9,1,0,0.222222222222222
"9498","2010-3","0340","T8E","September 30, 2010","EDMONTON",4,NA,NA,4,1,0,0.25
"9499","2010-3","0340","T8G","September 30, 2010","EDMONTON",4,NA,NA,4,1,0,0.25
"9500","2010-3","0340","T8N","September 30, 2010","EDMONTON",4,NA,NA,3,1.33333333333333,0,0.333333333333333
"9501","2010-3","0340","T8R","September 30, 2010","EDMONTON",36,NA,NA,33,1.09090909090909,0,0.96969696969697
"9502","2010-3","0340","T8T","September 30, 2010","EDMONTON",22,NA,NA,22,1,0,0.272727272727273
"9503","2010-3","0340","T9E","September 30, 2010","EDMONTON",60,NA,NA,47,1.27659574468085,0,0.404255319148936
"9504","2010-3","0340","T9G","September 30, 2010","EDMONTON",3,NA,NA,3,1,0,0.666666666666667
"9505","2010-3","0340","nan","September 30, 2010","EDMONTON",1753,NA,NA,1361,1.28802351212344,0.00367376928728876,0.446875
"9506","2010-3","2680","R0A","September 30, 2010","WINNIPEG",52,NA,NA,34,1.52941176470588,0,0.235294117647059
"9507","2010-3","2680","R0E","September 30, 2010","WINNIPEG",1,NA,NA,1,1,0,6
"9508","2010-3","2680","R0G","September 30, 2010","WINNIPEG",25,NA,NA,25,1,0,1.24
"9509","2010-3","2680","R0H","September 30, 2010","WINNIPEG",3,NA,NA,3,1,0,0.666666666666667
"9510","2010-3","2680","R1A","September 30, 2010","WINNIPEG",12,NA,NA,12,1,0,0.916666666666667
"9511","2010-3","2680","R2C","September 30, 2010","WINNIPEG",68,NA,NA,45,1.51111111111111,0,0.6
"9512","2010-3","2680","R2G","September 30, 2010","WINNIPEG",11,NA,NA,11,1,0,1.27272727272727
"9513","2010-3","2680","R2H","September 30, 2010","WINNIPEG",2,NA,NA,2,1,0,1
"9514","2010-3","2680","R2K","September 30, 2010","WINNIPEG",3,NA,NA,3,1,0,0
"9515","2010-3","2680","R2L","September 30, 2010","WINNIPEG",8,NA,NA,5,1.6,0,1
"9516","2010-3","2680","R2M","September 30, 2010","WINNIPEG",53,NA,NA,5,10.6,0,0.25
"9517","2010-3","2680","R2N","September 30, 2010","WINNIPEG",75,NA,NA,12,6.25,0.416666666666667,1.16666666666667
"9518","2010-3","2680","R2P","September 30, 2010","WINNIPEG",27,NA,NA,27,1,0,0.925925925925926
"9519","2010-3","2680","R2R","September 30, 2010","WINNIPEG",4,NA,NA,4,1,0,1.25
"9520","2010-3","2680","R2V","September 30, 2010","WINNIPEG",20,NA,NA,20,1,0,0.45
"9521","2010-3","2680","R2W","September 30, 2010","WINNIPEG",12,NA,NA,12,1,0,0.666666666666667
"9522","2010-3","2680","R2X","September 30, 2010","WINNIPEG",6,NA,NA,6,1,0,0.333333333333333
"9523","2010-3","2680","R2Y","September 30, 2010","WINNIPEG",7,NA,NA,7,1,0,1
"9524","2010-3","2680","R3A","September 30, 2010","WINNIPEG",2,NA,NA,2,1,0,0
"9525","2010-3","2680","R3C","September 30, 2010","WINNIPEG",8,NA,NA,8,1,0,0.625
"9526","2010-3","2680","R3E","September 30, 2010","WINNIPEG",1,NA,NA,1,1,0,1
"9527","2010-3","2680","R3G","September 30, 2010","WINNIPEG",3,NA,NA,3,1,0,0.333333333333333
"9528","2010-3","2680","R3J","September 30, 2010","WINNIPEG",10,NA,NA,10,1,0,0.6
"9529","2010-3","2680","R3L","September 30, 2010","WINNIPEG",4,NA,NA,4,1,0,4
"9530","2010-3","2680","R3M","September 30, 2010","WINNIPEG",20,NA,NA,1,20,3,9
"9531","2010-3","2680","R3N","September 30, 2010","WINNIPEG",10,NA,NA,1,10,3,2
"9532","2010-3","2680","R3P","September 30, 2010","WINNIPEG",1,NA,NA,1,1,0,0
"9533","2010-3","2680","R3R","September 30, 2010","WINNIPEG",52,NA,NA,7,7.42857142857143,0.714285714285714,0.571428571428571
"9534","2010-3","2680","R3T","September 30, 2010","WINNIPEG",4,NA,NA,4,1,0,0
"9535","2010-3","2680","R3V","September 30, 2010","WINNIPEG",2,NA,NA,2,1,0,1.5
"9536","2010-3","2680","R3W","September 30, 2010","WINNIPEG",59,NA,NA,58,1.01724137931034,0,0.862068965517241
"9537","2010-3","2680","R3Y","September 30, 2010","WINNIPEG",152,NA,NA,122,1.24590163934426,0,1.22314049586777
"9538","2010-3","2680","R4A","September 30, 2010","WINNIPEG",11,NA,NA,11,1,0,1
"9539","2010-3","2680","R4H","September 30, 2010","WINNIPEG",2,NA,NA,2,1,0,2
"9540","2010-3","2680","R4L","September 30, 2010","WINNIPEG",1,NA,NA,1,1,0,5
"9541","2010-3","2680","R5A","September 30, 2010","WINNIPEG",12,NA,NA,11,1.09090909090909,0,0.909090909090909
"9542","2010-3","2680","nan","September 30, 2010","WINNIPEG",442,NA,NA,132,3.34848484848485,0,0.478260869565217
"9543","2010-3","0140","T0L","September 30, 2010","CALGARY",3,NA,NA,3,1,0,0.333333333333333
"9544","2010-3","0140","T0M","September 30, 2010","CALGARY",8,NA,NA,8,1,0,0.125
"9545","2010-3","0140","T2A","September 30, 2010","CALGARY",8,NA,NA,3,2.66666666666667,0,0.666666666666667
"9546","2010-3","0140","T2B","September 30, 2010","CALGARY",5,NA,NA,5,1,0,0
"9547","2010-3","0140","T2C","September 30, 2010","CALGARY",180,NA,NA,58,3.10344827586207,0,0.844827586206897
"9548","2010-3","0140","T2E","September 30, 2010","CALGARY",44,NA,NA,20,2.2,0,0.65
"9549","2010-3","0140","T2G","September 30, 2010","CALGARY",2,NA,NA,1,2,0,1
"9550","2010-3","0140","T2H","September 30, 2010","CALGARY",320,NA,NA,5,64,2.8,1.75
"9551","2010-3","0140","T2K","September 30, 2010","CALGARY",3,NA,NA,3,1,0,0.333333333333333
"9552","2010-3","0140","T2L","September 30, 2010","CALGARY",2,NA,NA,2,1,0,0.5
"9553","2010-3","0140","T2M","September 30, 2010","CALGARY",24,NA,NA,20,1.2,0,0.6
"9554","2010-3","0140","T2N","September 30, 2010","CALGARY",33,NA,NA,28,1.17857142857143,0,0.678571428571429
"9555","2010-3","0140","T2R","September 30, 2010","CALGARY",214,NA,NA,1,214,28,26
"9556","2010-3","0140","T2S","September 30, 2010","CALGARY",2,NA,NA,2,1,0,1.5
"9557","2010-3","0140","T2T","September 30, 2010","CALGARY",71,NA,NA,34,2.08823529411765,0.147058823529412,1.32352941176471
"9558","2010-3","0140","T2V","September 30, 2010","CALGARY",10,NA,NA,10,1,0,0
"9559","2010-3","0140","T2Y","September 30, 2010","CALGARY",3,NA,NA,3,1,0,0
"9560","2010-3","0140","T3A","September 30, 2010","CALGARY",1,NA,NA,1,1,0,0
"9561","2010-3","0140","T3B","September 30, 2010","CALGARY",9,NA,NA,7,1.28571428571429,0,0.857142857142857
"9562","2010-3","0140","T3C","September 30, 2010","CALGARY",13,NA,NA,9,1.44444444444444,0,0
"9563","2010-3","0140","T3E","September 30, 2010","CALGARY",46,NA,NA,20,2.3,0,0.6
"9564","2010-3","0140","T3J","September 30, 2010","CALGARY",13,NA,NA,13,1,0,0.0769230769230769
"9565","2010-3","0140","T4B","September 30, 2010","CALGARY",3,NA,NA,3,1,0,1.33333333333333
"9566","2010-3","0140","T4C","September 30, 2010","CALGARY",139,NA,NA,110,1.26363636363636,0,0.504854368932039
"9567","2010-3","0140","nan","September 30, 2010","CALGARY",1664,NA,NA,1199,1.38782318598832,0.00333611342785655,0.547314578005115
"9568","2010-3","0610","L0R","September 30, 2010","HAMILTON",67,NA,NA,42,1.5952380952381,0,0.952380952380952
"9569","2010-3","0610","L3M","September 30, 2010","HAMILTON",73,NA,NA,44,1.65909090909091,0,0.113636363636364
"9570","2010-3","0610","L7L","September 30, 2010","HAMILTON",10,NA,NA,4,2.5,0,0.75
"9571","2010-3","0610","L7N","September 30, 2010","HAMILTON",3,NA,NA,3,1,0,0.666666666666667
"9572","2010-3","0610","L7P","September 30, 2010","HAMILTON",7,NA,NA,1,7,0,0
"9573","2010-3","0610","L7R","September 30, 2010","HAMILTON",2,NA,NA,2,1,0,0
"9574","2010-3","0610","L7S","September 30, 2010","HAMILTON",187,NA,NA,2,93.5,10.5,3.5
"9575","2010-3","0610","L7T","September 30, 2010","HAMILTON",3,NA,NA,3,1,0,0
"9576","2010-3","0610","L8E","September 30, 2010","HAMILTON",46,NA,NA,34,1.35294117647059,0,6.73529411764706
"9577","2010-3","0610","L8G","September 30, 2010","HAMILTON",19,NA,NA,8,2.375,0,0.125
"9578","2010-3","0610","L8H","September 30, 2010","HAMILTON",1,NA,NA,1,1,0,0
"9579","2010-3","0610","L8J","September 30, 2010","HAMILTON",136,NA,NA,63,2.15873015873016,0,0.218181818181818
"9580","2010-3","0610","L8K","September 30, 2010","HAMILTON",1,NA,NA,1,1,0,0
"9581","2010-3","0610","L8L","September 30, 2010","HAMILTON",4,NA,NA,1,4,0,0
"9582","2010-3","0610","L8P","September 30, 2010","HAMILTON",1,NA,NA,1,1,0,0
"9583","2010-3","0610","L8T","September 30, 2010","HAMILTON",1,NA,NA,1,1,0,0
"9584","2010-3","0610","L8W","September 30, 2010","HAMILTON",5,NA,NA,5,1,0,5.8
"9585","2010-3","0610","L9A","September 30, 2010","HAMILTON",35,NA,NA,21,1.66666666666667,0,0.0952380952380952
"9586","2010-3","0610","L9B","September 30, 2010","HAMILTON",3,NA,NA,3,1,0,0
"9587","2010-3","0610","L9C","September 30, 2010","HAMILTON",11,NA,NA,11,1,0,3.72727272727273
"9588","2010-3","0610","L9G","September 30, 2010","HAMILTON",28,NA,NA,28,1,0,0.142857142857143
"9589","2010-3","0610","L9H","September 30, 2010","HAMILTON",18,NA,NA,18,1,0,0.333333333333333
"9590","2010-3","0610","N1R","September 30, 2010","HAMILTON",8,NA,NA,8,1,0,0.125
"9591","2010-3","0610","nan","September 30, 2010","HAMILTON",414,NA,NA,340,1.21764705882353,0,0.540785498489426
"9592","2010-3","1265","K0A","September 30, 2010","OTTAWA",119,NA,NA,103,1.15533980582524,0,0.543689320388349
"9593","2010-3","1265","K1B","September 30, 2010","OTTAWA",88,NA,NA,2,44,0,7
"9594","2010-3","1265","K1G","September 30, 2010","OTTAWA",1,NA,NA,1,1,0,1
"9595","2010-3","1265","K1H","September 30, 2010","OTTAWA",3,NA,NA,3,1,0,0
"9596","2010-3","1265","K1M","September 30, 2010","OTTAWA",19,NA,NA,2,9.5,0,3.5
"9597","2010-3","1265","K1N","September 30, 2010","OTTAWA",1,NA,NA,1,1,0,2
"9598","2010-3","1265","K1R","September 30, 2010","OTTAWA",22,NA,NA,1,22,0,4
"9599","2010-3","1265","K1S","September 30, 2010","OTTAWA",73,NA,NA,5,14.6,0,1.8
"9600","2010-3","1265","K1T","September 30, 2010","OTTAWA",130,NA,NA,46,2.82608695652174,0.130434782608696,1.82608695652174
"9601","2010-3","1265","K1V","September 30, 2010","OTTAWA",21,NA,NA,3,7,0,8.66666666666667
"9602","2010-3","1265","K1W","September 30, 2010","OTTAWA",39,NA,NA,16,2.4375,0,2.6875
"9603","2010-3","1265","K1Y","September 30, 2010","OTTAWA",122,NA,NA,16,7.625,0,1.3125
"9604","2010-3","1265","K1Z","September 30, 2010","OTTAWA",118,NA,NA,9,13.1111111111111,0,2.33333333333333
"9605","2010-3","1265","K2A","September 30, 2010","OTTAWA",4,NA,NA,4,1,0,1.75
"9606","2010-3","1265","K2B","September 30, 2010","OTTAWA",1,NA,NA,1,1,0,0
"9607","2010-3","1265","K2C","September 30, 2010","OTTAWA",20,NA,NA,12,1.66666666666667,0,0.916666666666667
"9608","2010-3","1265","K2E","September 30, 2010","OTTAWA",19,NA,NA,6,3.16666666666667,0,0.833333333333333
"9609","2010-3","1265","K2G","September 30, 2010","OTTAWA",6,NA,NA,6,1,0,0.5
"9610","2010-3","1265","K2K","September 30, 2010","OTTAWA",2,NA,NA,2,1,0,1
"9611","2010-3","1265","K2L","September 30, 2010","OTTAWA",38,NA,NA,9,4.22222222222222,0,0.444444444444444
"9612","2010-3","1265","K2M","September 30, 2010","OTTAWA",30,NA,NA,3,10,0,3
"9613","2010-3","1265","K2P","September 30, 2010","OTTAWA",220,NA,NA,1,220,0,2
"9614","2010-3","1265","K2S","September 30, 2010","OTTAWA",1,NA,NA,1,1,0,0
"9615","2010-3","1265","K2T","September 30, 2010","OTTAWA",95,NA,NA,54,1.75925925925926,0,0.240740740740741
"9616","2010-3","1265","K4A","September 30, 2010","OTTAWA",1,NA,NA,1,1,0,3
"9617","2010-3","1265","K4K","September 30, 2010","OTTAWA",114,NA,NA,60,1.9,0,0.883333333333333
"9618","2010-3","1265","K4M","September 30, 2010","OTTAWA",1,NA,NA,1,1,0,0
"9619","2010-3","1265","K4P","September 30, 2010","OTTAWA",19,NA,NA,19,1,0,0.157894736842105
"9620","2010-3","1265","K4R","September 30, 2010","OTTAWA",16,NA,NA,13,1.23076923076923,0,2.38461538461538
"9621","2010-3","1265","nan","September 30, 2010","OTTAWA",578,NA,NA,269,2.14869888475836,0,1.182156133829
"9622","2010-3","0580","B0J","September 30, 2010","HALIFAX",25,NA,NA,25,1,0,1.36
"9623","2010-3","0580","B2R","September 30, 2010","HALIFAX",8,NA,NA,8,1,0,1
"9624","2010-3","0580","B2T","September 30, 2010","HALIFAX",6,NA,NA,6,1,0,1
