reference_period,ref_qq,metcode,metro,FSA,inventory,num_structures,unitsperstructure,avgstorycnt
2016-09-01,3,2680,Winnipeg,R3T,39.0,1,39.0,4.0
2016-09-01,3,2680,Winnipeg,R3V,7.0,1,7.0,4.0
2016-09-01,3,2680,Winnipeg,R2G,47.0,5,9.4,2.2
2016-09-01,3,2680,Winnipeg,R3N,2.0,1,2.0,0.0
2016-09-01,3,2680,Winnipeg,R2W,8.0,8,1.0,0.0
2016-09-01,3,2680,Winnipeg,R2Y,2.0,2,1.0,0.0
2016-09-01,3,2680,Winnipeg,R5A,7.0,4,1.75,1.0
2016-09-01,3,2680,Winnipeg,R2K,5.0,2,2.5,0.0
2016-09-01,3,2680,Winnipeg,R4H,1.0,1,1.0,0.0
2016-09-01,3,2680,Winnipeg,R4L,1.0,1,1.0,0.0
2016-09-01,3,2680,Winnipeg,R3M,4.0,3,1.33,0.0
2016-09-01,3,2680,Winnipeg,R0G,9.0,9,1.0,0.0
2016-09-01,3,2680,Winnipeg,R2L,3.0,3,1.0,0.0
2016-09-01,3,2680,Winnipeg,R3J,5.0,5,1.0,0.0
2016-09-01,3,2680,Winnipeg,R3L,4.0,2,2.0,2.5
2016-09-01,3,2680,Winnipeg,R4A,2.0,2,1.0,0.0
2016-09-01,3,2680,Winnipeg,R3W,30.0,29,1.03,0.0
2016-09-01,3,2680,Winnipeg,R0E,15.0,13,1.15,0.0
2016-09-01,3,2680,Winnipeg,R2C,14.0,6,2.33,0.0
2016-09-01,3,2680,Winnipeg,R1A,3.0,3,1.0,0.0
2016-09-01,3,2680,Winnipeg,R3R,5.0,5,1.0,0.0
2016-09-01,3,2680,Winnipeg,R2V,8.0,2,4.0,1.5
2016-09-01,3,2680,Winnipeg,R3P,17.0,2,8.5,2.5
2016-09-01,3,2680,Winnipeg,R3Y,65.0,40,1.63,0.28
2016-09-01,3,2680,Winnipeg,R2X,59.0,7,8.43,0.57
2016-12-01,4,2680,Winnipeg,R2R,2.0,2,1.0,0.0
2016-12-01,4,2680,Winnipeg,R2C,22.0,12,1.83,0.5
2016-12-01,4,2680,Winnipeg,R5A,2.0,2,1.0,1.0
2016-12-01,4,2680,Winnipeg,R3M,8.0,2,4.0,1.5
2016-12-01,4,2680,Winnipeg,R2X,106.0,7,15.14,1.14
2016-12-01,4,2680,Winnipeg,R3P,13.0,3,4.33,2.67
2016-12-01,4,2680,Winnipeg,R2L,5.0,5,1.0,0.0
2016-12-01,4,2680,Winnipeg,R2V,8.0,3,2.67,1.0
2016-12-01,4,2680,Winnipeg,R2M,5.0,5,1.0,0.0
2016-12-01,4,2680,Winnipeg,R3X,47.0,45,1.04,0.0
2016-12-01,4,2680,Winnipeg,R1A,3.0,3,1.0,0.0
2016-12-01,4,2680,Winnipeg,R0A,13.0,10,1.3,0.9
2016-12-01,4,2680,Winnipeg,R3Y,74.0,46,1.61,0.09
2016-12-01,4,2680,Winnipeg,R4A,2.0,2,1.0,0.0
2016-12-01,4,2680,Winnipeg,R2W,9.0,8,1.13,0.0
2016-12-01,4,2680,Winnipeg,R3R,15.0,15,1.0,0.0
2016-12-01,4,2680,Winnipeg,R0G,7.0,7,1.0,0.0
2016-12-01,4,2680,Winnipeg,R2N,22.0,10,2.2,1.2
2016-12-01,4,2680,Winnipeg,R3E,1.0,1,1.0,0.0
2016-12-01,4,2680,Winnipeg,R3H,2.0,2,1.0,0.0
2016-12-01,4,2680,Winnipeg,R3J,6.0,6,1.0,0.0
2016-12-01,4,2680,Winnipeg,R0E,17.0,14,1.21,0.0
2016-12-01,4,2680,Winnipeg,R3L,11.0,2,5.5,0.0
2016-12-01,4,2680,Winnipeg,R3W,34.0,27,1.26,0.0
2016-12-01,4,2680,Winnipeg,R4H,2.0,2,1.0,0.0
2016-12-01,4,2680,Winnipeg,R3C,38.0,19,2.0,0.21
2016-12-01,4,2680,Winnipeg,R4L,1.0,1,1.0,0.0
2016-12-01,4,2680,Winnipeg,R2E,4.0,4,1.0,0.0
2016-12-01,4,2680,Winnipeg,R2Y,1.0,1,1.0,0.0
2016-12-01,4,2680,Winnipeg,R2G,30.0,4,7.5,2.75
2016-12-01,4,2680,Winnipeg,R2K,4.0,2,2.0,1.0
2016-12-01,4,2680,Winnipeg,R3B,68.0,1,68.0,21.0
2016-12-01,4,2680,Winnipeg,R3V,6.0,1,6.0,4.0
2016-12-01,4,2680,Winnipeg,R2P,7.0,7,1.0,0.0
2017-03-01,1,2680,Winnipeg,R2X,99.0,5,19.8,1.6
2017-03-01,1,2680,Winnipeg,R3E,5.0,5,1.0,0.0
2017-03-01,1,2680,Winnipeg,R0G,9.0,8,1.13,0.0
2017-03-01,1,2680,Winnipeg,R3P,9.0,3,3.0,4.0
2017-03-01,1,2680,Winnipeg,R0A,10.0,5,2.0,0.6
2017-03-01,1,2680,Winnipeg,R3G,1.0,1,1.0,3.0
2017-03-01,1,2680,Winnipeg,R2R,2.0,2,1.0,0.0
2017-03-01,1,2680,Winnipeg,R3M,1.0,1,1.0,0.0
2017-03-01,1,2680,Winnipeg,R2K,4.0,2,2.0,1.0
2017-03-01,1,2680,Winnipeg,R3X,46.0,45,1.02,0.0
2017-03-01,1,2680,Winnipeg,R3C,40.0,22,1.82,0.18
2017-03-01,1,2680,Winnipeg,R3V,12.0,2,6.0,2.0
2017-03-01,1,2680,Winnipeg,R3Y,65.0,39,1.67,0.1
2017-03-01,1,2680,Winnipeg,R0E,17.0,15,1.13,0.0
2017-03-01,1,2680,Winnipeg,R1A,2.0,2,1.0,0.0
2017-03-01,1,2680,Winnipeg,R2L,3.0,3,1.0,0.0
2017-03-01,1,2680,Winnipeg,R2M,9.0,6,1.5,0.0
2017-03-01,1,2680,Winnipeg,R3W,30.0,21,1.43,0.0
2017-03-01,1,2680,Winnipeg,R2G,19.0,5,3.8,2.2
2017-03-01,1,2680,Winnipeg,R3A,2.0,1,2.0,0.0
2017-03-01,1,2680,Winnipeg,R2H,1.0,1,1.0,0.0
2017-03-01,1,2680,Winnipeg,R3H,2.0,2,1.0,0.0
2017-03-01,1,2680,Winnipeg,R4A,2.0,2,1.0,0.0
2017-03-01,1,2680,Winnipeg,R2E,3.0,3,1.0,0.0
2017-03-01,1,2680,Winnipeg,R2V,7.0,5,1.4,0.6
2017-03-01,1,2680,Winnipeg,R2Y,1.0,1,1.0,0.0
2017-03-01,1,2680,Winnipeg,R3R,11.0,11,1.0,0.0
2017-03-01,1,2680,Winnipeg,R5A,1.0,1,1.0,0.0
2017-03-01,1,2680,Winnipeg,R4H,3.0,3,1.0,0.0
2017-03-01,1,2680,Winnipeg,R2W,11.0,10,1.1,0.0
2017-03-01,1,2680,Winnipeg,R3J,4.0,4,1.0,0.0
2017-03-01,1,2680,Winnipeg,R2P,5.0,5,1.0,0.0
2017-03-01,1,2680,Winnipeg,R3L,18.0,4,4.5,0.0
2017-03-01,1,2680,Winnipeg,R2C,17.0,13,1.31,0.46
2017-03-01,1,2680,Winnipeg,R2N,21.0,10,2.1,1.2
2017-06-01,2,2680,Winnipeg,R2X,93.0,5,18.6,1.6
2017-06-01,2,2680,Winnipeg,R3V,6.0,2,3.0,2.0
2017-06-01,2,2680,Winnipeg,R4A,2.0,2,1.0,0.0
2017-06-01,2,2680,Winnipeg,R2H,7.0,4,1.75,0.5
2017-06-01,2,2680,Winnipeg,R2C,3.0,3,1.0,0.0
2017-06-01,2,2680,Winnipeg,R3J,3.0,3,1.0,0.0
2017-06-01,2,2680,Winnipeg,R3L,9.0,3,3.0,0.0
2017-06-01,2,2680,Winnipeg,R3X,25.0,25,1.0,0.0
2017-06-01,2,2680,Winnipeg,R2L,3.0,3,1.0,0.0
2017-06-01,2,2680,Winnipeg,R2E,13.0,7,1.86,0.29
2017-06-01,2,2680,Winnipeg,R2M,3.0,3,1.0,0.0
2017-06-01,2,2680,Winnipeg,R3P,2.0,1,2.0,4.0
2017-06-01,2,2680,Winnipeg,R0A,8.0,4,2.0,0.75
2017-06-01,2,2680,Winnipeg,R0G,10.0,10,1.0,0.0
2017-06-01,2,2680,Winnipeg,R2G,12.0,3,4.0,2.33
2017-06-01,2,2680,Winnipeg,R3C,44.0,24,1.83,0.17
2017-06-01,2,2680,Winnipeg,R0E,11.0,9,1.22,0.0
2017-06-01,2,2680,Winnipeg,R2P,5.0,5,1.0,0.0
2017-06-01,2,2680,Winnipeg,R2R,4.0,4,1.0,0.0
2017-06-01,2,2680,Winnipeg,R2V,8.0,4,2.0,0.75
2017-06-01,2,2680,Winnipeg,R3E,3.0,3,1.0,0.0
2017-06-01,2,2680,Winnipeg,R2W,6.0,5,1.2,0.0
2017-06-01,2,2680,Winnipeg,R4H,3.0,3,1.0,0.0
2017-06-01,2,2680,Winnipeg,R3R,9.0,9,1.0,0.0
2017-06-01,2,2680,Winnipeg,R5A,5.0,4,1.25,0.75
2017-06-01,2,2680,Winnipeg,R3M,3.0,2,1.5,0.0
2017-06-01,2,2680,Winnipeg,R1A,2.0,2,1.0,0.0
2017-06-01,2,2680,Winnipeg,R2K,6.0,4,1.5,0.5
2017-06-01,2,2680,Winnipeg,R2N,18.0,11,1.64,1.09
2017-06-01,2,2680,Winnipeg,R3W,51.0,27,1.89,0.0
2017-06-01,2,2680,Winnipeg,R3Y,56.0,37,1.51,0.11
2017-09-01,3,2680,Winnipeg,R1A,1.0,1,1.0,0.0
2017-09-01,3,2680,Winnipeg,R2C,2.0,2,1.0,0.0
2017-09-01,3,2680,Winnipeg,R2L,2.0,2,1.0,0.0
2017-09-01,3,2680,Winnipeg,R3Y,46.0,36,1.28,0.11
2017-09-01,3,2680,Winnipeg,R2V,1.0,1,1.0,0.0
2017-09-01,3,2680,Winnipeg,R2E,12.0,6,2.0,0.33
2017-09-01,3,2680,Winnipeg,R2N,9.0,6,1.5,2.0
2017-09-01,3,2680,Winnipeg,R2R,5.0,5,1.0,0.0
2017-09-01,3,2680,Winnipeg,R3J,1.0,1,1.0,0.0
2017-09-01,3,2680,Winnipeg,R2W,7.0,7,1.0,0.0
2017-09-01,3,2680,Winnipeg,R2Y,2.0,2,1.0,0.0
2017-09-01,3,2680,Winnipeg,R3W,72.0,28,2.57,0.14
2017-09-01,3,2680,Winnipeg,R3E,2.0,2,1.0,0.0
2017-09-01,3,2680,Winnipeg,R2K,8.0,6,1.33,0.33
2017-09-01,3,2680,Winnipeg,R0E,8.0,8,1.0,0.0
2017-09-01,3,2680,Winnipeg,R2M,4.0,4,1.0,0.0
2017-09-01,3,2680,Winnipeg,R2P,11.0,10,1.1,0.0
2017-09-01,3,2680,Winnipeg,R3R,9.0,9,1.0,0.0
2017-09-01,3,2680,Winnipeg,R4H,10.0,10,1.0,0.0
2017-09-01,3,2680,Winnipeg,R2G,8.0,3,2.67,2.33
2017-09-01,3,2680,Winnipeg,R3S,1.0,1,1.0,0.0
2017-09-01,3,2680,Winnipeg,R3C,11.0,11,1.0,0.36
2017-09-01,3,2680,Winnipeg,R3P,2.0,1,2.0,4.0
2017-09-01,3,2680,Winnipeg,R0A,5.0,4,1.25,0.75
2017-09-01,3,2680,Winnipeg,R3V,18.0,3,6.0,2.67
2017-09-01,3,2680,Winnipeg,R4A,3.0,3,1.0,0.0
2017-09-01,3,2680,Winnipeg,R3X,39.0,36,1.08,0.0
2017-09-01,3,2680,Winnipeg,R5A,4.0,4,1.0,0.0
2017-09-01,3,2680,Winnipeg,R0G,16.0,15,1.07,0.0
2017-09-01,3,2680,Winnipeg,R3A,2.0,1,2.0,0.0
2017-09-01,3,2680,Winnipeg,R2H,6.0,4,1.5,0.5
2017-09-01,3,2680,Winnipeg,R3L,42.0,4,10.5,2.5
2017-09-01,3,2680,Winnipeg,R3M,3.0,2,1.5,0.0
2017-09-01,3,2680,Winnipeg,R2X,61.0,5,12.2,1.6
2017-12-01,4,2680,Winnipeg,R3A,2.0,1,2.0,0.0
2017-12-01,4,2680,Winnipeg,R2E,7.0,7,1.0,0.0
2017-12-01,4,2680,Winnipeg,R2H,2.0,2,1.0,0.0
2017-12-01,4,2680,Winnipeg,R2M,4.0,4,1.0,0.0
2017-12-01,4,2680,Winnipeg,R2K,4.0,4,1.0,0.0
2017-12-01,4,2680,Winnipeg,R2R,2.0,2,1.0,0.0
2017-12-01,4,2680,Winnipeg,R4A,4.0,4,1.0,0.0
2017-12-01,4,2680,Winnipeg,R2Y,2.0,2,1.0,0.0
2017-12-01,4,2680,Winnipeg,R3L,44.0,6,7.33,2.17
2017-12-01,4,2680,Winnipeg,R3W,65.0,39,1.67,0.1
2017-12-01,4,2680,Winnipeg,R2G,7.0,2,3.5,3.5
2017-12-01,4,2680,Winnipeg,R3C,25.0,23,1.09,0.17
2017-12-01,4,2680,Winnipeg,R0G,13.0,12,1.08,0.0
2017-12-01,4,2680,Winnipeg,R2W,13.0,12,1.08,0.0
2017-12-01,4,2680,Winnipeg,R3P,2.0,1,2.0,4.0
2017-12-01,4,2680,Winnipeg,R3X,44.0,42,1.05,0.0
2017-12-01,4,2680,Winnipeg,R1A,1.0,1,1.0,0.0
2017-12-01,4,2680,Winnipeg,R3E,2.0,2,1.0,0.0
2017-12-01,4,2680,Winnipeg,R2L,3.0,3,1.0,0.0
2017-12-01,4,2680,Winnipeg,R5A,4.0,4,1.0,0.0
2017-12-01,4,2680,Winnipeg,R0E,7.0,7,1.0,0.0
2017-12-01,4,2680,Winnipeg,R3V,13.0,3,4.33,2.67
2017-12-01,4,2680,Winnipeg,R2P,26.0,23,1.13,0.0
2017-12-01,4,2680,Winnipeg,R3J,5.0,5,1.0,0.0
2017-12-01,4,2680,Winnipeg,R3R,48.0,14,3.43,0.29
2017-12-01,4,2680,Winnipeg,R0A,12.0,8,1.5,0.38
2017-12-01,4,2680,Winnipeg,R2X,33.0,5,6.6,1.2
2017-12-01,4,2680,Winnipeg,R3Y,61.0,51,1.2,0.08
2017-12-01,4,2680,Winnipeg,R2C,1.0,1,1.0,0.0
2017-12-01,4,2680,Winnipeg,R4H,11.0,11,1.0,0.0
2017-12-01,4,2680,Winnipeg,R2N,7.0,6,1.17,1.17
2017-12-01,4,2680,Winnipeg,R2V,3.0,3,1.0,0.0
2018-03-01,1,2680,Winnipeg,R0G,12.0,12,1.0,0.0
2018-03-01,1,2680,Winnipeg,R2Y,2.0,2,1.0,0.0
2018-03-01,1,2680,Winnipeg,R2V,4.0,4,1.0,0.0
2018-03-01,1,2680,Winnipeg,R2C,2.0,2,1.0,0.0
2018-03-01,1,2680,Winnipeg,R2G,10.0,5,2.0,1.4
2018-03-01,1,2680,Winnipeg,R2J,4.0,1,4.0,0.0
2018-03-01,1,2680,Winnipeg,R3L,46.0,9,5.11,1.89
2018-03-01,1,2680,Winnipeg,R3G,29.0,2,14.5,2.0
2018-03-01,1,2680,Winnipeg,R3P,2.0,1,2.0,4.0
2018-03-01,1,2680,Winnipeg,R0A,12.0,8,1.5,0.38
2018-03-01,1,2680,Winnipeg,R3C,11.0,10,1.1,0.4
2018-03-01,1,2680,Winnipeg,R3R,50.0,16,3.13,0.25
2018-03-01,1,2680,Winnipeg,R3W,96.0,68,1.41,0.06
2018-03-01,1,2680,Winnipeg,R3X,54.0,49,1.1,0.0
2018-03-01,1,2680,Winnipeg,R2W,8.0,8,1.0,0.0
2018-03-01,1,2680,Winnipeg,R4A,3.0,3,1.0,0.0
2018-03-01,1,2680,Winnipeg,R1A,1.0,1,1.0,0.0
2018-03-01,1,2680,Winnipeg,R2H,5.0,5,1.0,0.0
2018-03-01,1,2680,Winnipeg,R2R,5.0,5,1.0,0.0
2018-03-01,1,2680,Winnipeg,R3Y,67.0,57,1.18,0.07
2018-03-01,1,2680,Winnipeg,R2E,4.0,4,1.0,0.0
2018-03-01,1,2680,Winnipeg,R3A,2.0,1,2.0,0.0
2018-03-01,1,2680,Winnipeg,R3V,11.0,3,3.67,2.67
2018-03-01,1,2680,Winnipeg,R5A,6.0,6,1.0,0.0
2018-03-01,1,2680,Winnipeg,R2P,32.0,29,1.1,0.0
2018-03-01,1,2680,Winnipeg,R2X,6.0,4,1.5,0.0
2018-03-01,1,2680,Winnipeg,R2M,11.0,6,1.83,0.0
2018-03-01,1,2680,Winnipeg,R3J,7.0,7,1.0,0.0
2018-03-01,1,2680,Winnipeg,R3M,1.0,1,1.0,0.0
2018-03-01,1,2680,Winnipeg,R0E,12.0,12,1.0,0.0
2018-03-01,1,2680,Winnipeg,R3E,2.0,2,1.0,0.0
2018-03-01,1,2680,Winnipeg,R4H,13.0,13,1.0,0.0
2018-03-01,1,2680,Winnipeg,R2K,3.0,3,1.0,0.0
2018-03-01,1,2680,Winnipeg,R2N,6.0,5,1.2,1.4
2018-03-01,1,2680,Winnipeg,R2L,4.0,4,1.0,0.0
2018-06-01,2,2680,Winnipeg,R2K,2.0,2,1.0,0.0
2018-06-01,2,2680,Winnipeg,R2P,32.0,30,1.07,0.0
2018-06-01,2,2680,Winnipeg,R5A,14.0,8,1.75,0.25
2018-06-01,2,2680,Winnipeg,R3R,44.0,12,3.67,0.33
2018-06-01,2,2680,Winnipeg,R2G,3.0,2,1.5,1.5
2018-06-01,2,2680,Winnipeg,R2L,3.0,3,1.0,0.0
2018-06-01,2,2680,Winnipeg,R3T,15.0,2,7.5,2.5
2018-06-01,2,2680,Winnipeg,R0G,17.0,17,1.0,0.0
2018-06-01,2,2680,Winnipeg,R2Y,1.0,1,1.0,0.0
2018-06-01,2,2680,Winnipeg,R3J,14.0,14,1.0,0.0
2018-06-01,2,2680,Winnipeg,R3W,78.0,63,1.24,0.06
2018-06-01,2,2680,Winnipeg,R2C,9.0,7,1.29,0.0
2018-06-01,2,2680,Winnipeg,R2E,2.0,2,1.0,0.0
2018-06-01,2,2680,Winnipeg,R2R,4.0,4,1.0,0.0
2018-06-01,2,2680,Winnipeg,R3P,2.0,1,2.0,4.0
2018-06-01,2,2680,Winnipeg,R3Y,71.0,52,1.37,0.06
2018-06-01,2,2680,Winnipeg,R4A,2.0,2,1.0,0.0
2018-06-01,2,2680,Winnipeg,R4H,12.0,12,1.0,0.0
2018-06-01,2,2680,Winnipeg,R2X,6.0,6,1.0,0.0
2018-06-01,2,2680,Winnipeg,R3V,8.0,2,4.0,2.0
2018-06-01,2,2680,Winnipeg,R2H,8.0,6,1.33,0.0
2018-06-01,2,2680,Winnipeg,R2M,10.0,7,1.43,0.0
2018-06-01,2,2680,Winnipeg,R0E,18.0,15,1.2,0.0
2018-06-01,2,2680,Winnipeg,R2V,5.0,5,1.0,0.0
2018-06-01,2,2680,Winnipeg,R0A,8.0,5,1.6,0.6
2018-06-01,2,2680,Winnipeg,R3E,8.0,8,1.0,0.0
2018-06-01,2,2680,Winnipeg,R3L,35.0,9,3.89,1.89
2018-06-01,2,2680,Winnipeg,R3X,63.0,57,1.11,0.0
2018-06-01,2,2680,Winnipeg,R2J,6.0,2,3.0,0.0
2018-06-01,2,2680,Winnipeg,R3C,30.0,23,1.3,0.17
2018-06-01,2,2680,Winnipeg,R2N,4.0,4,1.0,0.75
2018-06-01,2,2680,Winnipeg,R2W,6.0,5,1.2,0.0
2018-06-01,2,2680,Winnipeg,R3A,2.0,1,2.0,0.0
2018-06-01,2,2680,Winnipeg,R3G,24.0,1,24.0,4.0
2018-09-01,3,2680,Winnipeg,R3T,10.0,1,10.0,5.0
2018-09-01,3,2680,Winnipeg,R4A,2.0,2,1.0,0.0
2018-09-01,3,2680,Winnipeg,R3C,15.0,13,1.15,0.31
2018-09-01,3,2680,Winnipeg,R3R,40.0,11,3.64,0.36
2018-09-01,3,2680,Winnipeg,R4H,21.0,21,1.0,0.0
2018-09-01,3,2680,Winnipeg,R3L,28.0,7,4.0,1.86
2018-09-01,3,2680,Winnipeg,R3W,49.0,43,1.14,0.09
2018-09-01,3,2680,Winnipeg,R3X,66.0,65,1.02,0.0
2018-09-01,3,2680,Winnipeg,R3N,1.0,1,1.0,0.0
2018-09-01,3,2680,Winnipeg,R2N,26.0,4,6.5,1.75
2018-09-01,3,2680,Winnipeg,R3G,15.0,1,15.0,4.0
2018-09-01,3,2680,Winnipeg,R0A,4.0,2,2.0,0.0
2018-09-01,3,2680,Winnipeg,R5A,12.0,6,2.0,0.33
2018-09-01,3,2680,Winnipeg,R0E,10.0,8,1.25,0.0
2018-09-01,3,2680,Winnipeg,R3E,6.0,6,1.0,0.0
2018-09-01,3,2680,Winnipeg,R3H,2.0,2,1.0,0.0
2018-09-01,3,2680,Winnipeg,R2E,3.0,3,1.0,0.0
2018-09-01,3,2680,Winnipeg,R2W,8.0,7,1.14,0.0
2018-09-01,3,2680,Winnipeg,R2M,5.0,2,2.5,0.0
2018-09-01,3,2680,Winnipeg,R2V,4.0,4,1.0,0.0
2018-09-01,3,2680,Winnipeg,R2C,5.0,3,1.67,0.0
2018-09-01,3,2680,Winnipeg,R2L,2.0,2,1.0,0.0
2018-09-01,3,2680,Winnipeg,R0G,27.0,27,1.0,0.0
2018-09-01,3,2680,Winnipeg,R3J,11.0,11,1.0,0.0
2018-09-01,3,2680,Winnipeg,R2X,4.0,4,1.0,0.0
2018-09-01,3,2680,Winnipeg,R3V,7.0,2,3.5,2.0
2018-09-01,3,2680,Winnipeg,R2G,2.0,1,2.0,3.0
2018-09-01,3,2680,Winnipeg,R2H,5.0,4,1.25,0.5
2018-09-01,3,2680,Winnipeg,R2K,3.0,2,1.5,1.0
2018-09-01,3,2680,Winnipeg,R2P,23.0,17,1.35,0.0
2018-09-01,3,2680,Winnipeg,R2Y,1.0,1,1.0,0.0
2018-09-01,3,2680,Winnipeg,R3P,2.0,1,2.0,4.0
2018-09-01,3,2680,Winnipeg,R2J,6.0,3,2.0,0.0
2018-09-01,3,2680,Winnipeg,R2R,4.0,4,1.0,0.0
2018-09-01,3,2680,Winnipeg,R4L,2.0,2,1.0,0.0
2018-09-01,3,2680,Winnipeg,R3Y,52.0,45,1.16,0.07
2018-12-01,4,2680,Winnipeg,R4H,17.0,17,1.0,0.0
2018-12-01,4,2680,Winnipeg,R0A,4.0,2,2.0,0.0
2018-12-01,4,2680,Winnipeg,R2G,3.0,2,1.5,1.5
2018-12-01,4,2680,Winnipeg,R2P,61.0,26,2.35,0.12
2018-12-01,4,2680,Winnipeg,R2W,10.0,8,1.25,0.0
2018-12-01,4,2680,Winnipeg,R0G,23.0,23,1.0,0.0
2018-12-01,4,2680,Winnipeg,R3E,4.0,4,1.0,0.0
2018-12-01,4,2680,Winnipeg,R3G,15.0,2,7.5,3.5
2018-12-01,4,2680,Winnipeg,R3H,2.0,2,1.0,0.0
2018-12-01,4,2680,Winnipeg,R3X,91.0,83,1.1,0.0
2018-12-01,4,2680,Winnipeg,R2L,2.0,2,1.0,0.0
2018-12-01,4,2680,Winnipeg,R2R,5.0,5,1.0,0.0
2018-12-01,4,2680,Winnipeg,R3C,62.0,22,2.82,1.27
2018-12-01,4,2680,Winnipeg,R3L,15.0,4,3.75,2.5
2018-12-01,4,2680,Winnipeg,R3M,1.0,1,1.0,0.0
2018-12-01,4,2680,Winnipeg,R3V,6.0,2,3.0,2.0
2018-12-01,4,2680,Winnipeg,R2C,6.0,4,1.5,0.0
2018-12-01,4,2680,Winnipeg,R3N,1.0,1,1.0,0.0
2018-12-01,4,2680,Winnipeg,R3R,42.0,16,2.63,0.25
2018-12-01,4,2680,Winnipeg,R4L,1.0,1,1.0,0.0
2018-12-01,4,2680,Winnipeg,R2M,8.0,6,1.33,0.0
2018-12-01,4,2680,Winnipeg,R3Y,184.0,67,2.75,0.21
2018-12-01,4,2680,Winnipeg,R2V,11.0,10,1.1,0.0
2018-12-01,4,2680,Winnipeg,R3T,10.0,1,10.0,5.0
2018-12-01,4,2680,Winnipeg,R2H,3.0,3,1.0,0.0
2018-12-01,4,2680,Winnipeg,R2K,7.0,5,1.4,0.0
2018-12-01,4,2680,Winnipeg,R2X,7.0,7,1.0,0.0
2018-12-01,4,2680,Winnipeg,R1A,1.0,1,1.0,0.0
2018-12-01,4,2680,Winnipeg,R2N,23.0,6,3.83,1.17
2018-12-01,4,2680,Winnipeg,R3W,64.0,51,1.25,0.08
2018-12-01,4,2680,Winnipeg,R4A,3.0,3,1.0,0.0
2018-12-01,4,2680,Winnipeg,R0E,7.0,5,1.4,0.0
2018-12-01,4,2680,Winnipeg,R2E,1.0,1,1.0,0.0
2018-12-01,4,2680,Winnipeg,R3J,10.0,10,1.0,0.0
2018-12-01,4,2680,Winnipeg,R5A,5.0,5,1.0,0.0
2018-12-01,4,2680,Winnipeg,R2Y,1.0,1,1.0,0.0
2018-12-01,4,2680,Winnipeg,R2J,2.0,2,1.0,0.0
2018-12-01,4,2680,Winnipeg,R3P,3.0,2,1.5,2.0
2019-03-01,1,2680,Winnipeg,R2L,3.0,3,1.0,0.0
2019-03-01,1,2680,Winnipeg,R2P,33.0,26,1.27,0.12
2019-03-01,1,2680,Winnipeg,R2R,9.0,9,1.0,0.0
2019-03-01,1,2680,Winnipeg,R3Y,188.0,80,2.35,0.14
2019-03-01,1,2680,Winnipeg,R0E,10.0,8,1.25,0.0
2019-03-01,1,2680,Winnipeg,R2K,6.0,4,1.5,0.0
2019-03-01,1,2680,Winnipeg,R3J,4.0,4,1.0,0.0
2019-03-01,1,2680,Winnipeg,R2N,24.0,7,3.43,1.0
2019-03-01,1,2680,Winnipeg,R2V,9.0,8,1.13,0.0
2019-03-01,1,2680,Winnipeg,R2H,2.0,2,1.0,0.0
2019-03-01,1,2680,Winnipeg,R2W,17.0,15,1.13,0.0
2019-03-01,1,2680,Winnipeg,R2J,6.0,4,1.5,0.0
2019-03-01,1,2680,Winnipeg,R1A,1.0,1,1.0,0.0
2019-03-01,1,2680,Winnipeg,R2M,7.0,5,1.4,0.0
2019-03-01,1,2680,Winnipeg,R4L,1.0,1,1.0,0.0
2019-03-01,1,2680,Winnipeg,R4A,3.0,3,1.0,0.0
2019-03-01,1,2680,Winnipeg,R0A,9.0,4,2.25,0.0
2019-03-01,1,2680,Winnipeg,R2G,12.0,6,2.0,1.33
2019-03-01,1,2680,Winnipeg,R3G,14.0,2,7.0,3.5
2019-03-01,1,2680,Winnipeg,R3P,6.0,2,3.0,4.0
2019-03-01,1,2680,Winnipeg,R2C,8.0,6,1.33,0.0
2019-03-01,1,2680,Winnipeg,R3T,20.0,5,4.0,1.8
2019-03-01,1,2680,Winnipeg,R3L,56.0,4,14.0,3.5
2019-03-01,1,2680,Winnipeg,R3V,4.0,2,2.0,2.0
2019-03-01,1,2680,Winnipeg,R3X,108.0,96,1.13,0.0
2019-03-01,1,2680,Winnipeg,R4H,13.0,13,1.0,0.0
2019-03-01,1,2680,Winnipeg,R3C,61.0,21,2.9,1.14
2019-03-01,1,2680,Winnipeg,R3W,93.0,45,2.07,0.18
2019-03-01,1,2680,Winnipeg,R5A,10.0,10,1.0,0.0
2019-03-01,1,2680,Winnipeg,R3E,9.0,8,1.13,0.0
2019-03-01,1,2680,Winnipeg,R0G,22.0,22,1.0,0.0
2019-03-01,1,2680,Winnipeg,R3A,2.0,2,1.0,0.0
2019-03-01,1,2680,Winnipeg,R2E,3.0,3,1.0,0.0
2019-03-01,1,2680,Winnipeg,R2X,7.0,7,1.0,0.0
2019-03-01,1,2680,Winnipeg,R3R,43.0,17,2.53,0.24
2019-03-01,1,2680,Winnipeg,R3N,1.0,1,1.0,0.0
2019-06-01,2,2680,Winnipeg,R2J,5.0,3,1.67,0.0
2019-06-01,2,2680,Winnipeg,R3A,3.0,3,1.0,0.0
2019-06-01,2,2680,Winnipeg,R2L,8.0,8,1.0,0.0
2019-06-01,2,2680,Winnipeg,R3G,9.0,2,4.5,3.5
2019-06-01,2,2680,Winnipeg,R3X,65.0,59,1.1,0.0
2019-06-01,2,2680,Winnipeg,R0E,7.0,6,1.17,0.0
