reference_period,ref_qq,metcode,metro,FSA,dweltype,mkttycd,inventory,num_structures,unitsperstructure,avgstorycnt
2009-06-01,2,1400,Quebec,G2J,1.0,1.0,1.0,2,0.5,0.0
2009-06-01,2,1400,Quebec,G0A,1.0,1.0,4.0,27,0.15,0.0
2009-06-01,2,1400,Quebec,G1P,2.0,1.0,4.0,2,2.0,0.0
2009-06-01,2,1400,Quebec,G2C,5.0,1.0,4.0,3,1.33,2.0
2009-06-01,2,1400,Quebec,G3A,1.0,1.0,1.0,3,0.33,0.0
2009-06-01,2,1400,Quebec,G2M,1.0,1.0,0.0,8,0.0,0.0
2009-09-01,3,1400,Quebec,G1C,1.0,1.0,3.0,3,1.0,0.0
2009-09-01,3,1400,Quebec,G1G,5.0,3.0,23.0,1,23.0,6.0
2009-09-01,3,1400,Quebec,G0R,5.0,3.0,11.0,3,3.67,1.67
2009-09-01,3,1400,Quebec,G6V,1.0,1.0,1.0,1,1.0,0.0
2009-09-01,3,1400,Quebec,G6W,4.0,1.0,5.0,2,2.5,1.0
2009-09-01,3,1400,Quebec,G1K,5.0,3.0,14.0,3,4.67,2.0
2009-09-01,3,1400,Quebec,G1B,2.0,1.0,1.0,1,1.0,0.0
2009-09-01,3,1400,Quebec,G1H,2.0,1.0,2.0,2,1.0,0.0
2009-09-01,3,1400,Quebec,G1P,2.0,1.0,2.0,2,1.0,0.0
2009-09-01,3,1400,Quebec,G2A,5.0,3.0,4.0,1,4.0,4.0
2009-09-01,3,1400,Quebec,G6Z,5.0,3.0,1.0,1,1.0,0.0
2009-09-01,3,1400,Quebec,G2M,2.0,1.0,1.0,1,1.0,0.0
2009-09-01,3,1400,Quebec,G6V,4.0,3.0,1.0,1,1.0,2.0
2009-09-01,3,1400,Quebec,G1P,5.0,3.0,3.0,2,1.5,2.5
2009-09-01,3,1400,Quebec,G2M,5.0,3.0,32.0,3,10.67,1.67
2009-09-01,3,1400,Quebec,G3E,1.0,1.0,2.0,2,1.0,0.0
2009-09-01,3,1400,Quebec,G6V,5.0,3.0,7.0,6,1.17,3.83
2009-09-01,3,1400,Quebec,nan,1.0,1.0,17.0,17,1.0,0.0
2009-09-01,3,1400,Quebec,G0R,2.0,1.0,2.0,2,1.0,0.0
2009-09-01,3,1400,Quebec,G1Y,2.0,1.0,3.0,2,1.5,0.0
2009-09-01,3,1400,Quebec,G6C,2.0,1.0,5.0,3,1.67,0.0
2009-09-01,3,1400,Quebec,nan,2.0,1.0,17.0,13,1.31,0.0
2009-09-01,3,1400,Quebec,G3K,4.0,1.0,10.0,4,2.5,1.5
2009-09-01,3,1400,Quebec,G2C,1.0,1.0,1.0,1,1.0,0.0
2009-09-01,3,1400,Quebec,G6W,4.0,3.0,3.0,2,1.5,1.0
2009-09-01,3,1400,Quebec,G3J,1.0,1.0,1.0,1,1.0,0.0
2009-09-01,3,1400,Quebec,G2N,2.0,1.0,2.0,1,2.0,0.0
2009-09-01,3,1400,Quebec,G3K,2.0,1.0,6.0,4,1.5,0.0
2009-09-01,3,1400,Quebec,G2B,5.0,3.0,30.0,9,3.33,1.67
2009-09-01,3,1400,Quebec,G2C,5.0,3.0,9.0,1,9.0,4.0
2009-09-01,3,1400,Quebec,G1G,2.0,1.0,7.0,6,1.17,0.0
2009-09-01,3,1400,Quebec,G6W,2.0,1.0,3.0,3,1.0,0.0
2009-09-01,3,1400,Quebec,G1W,1.0,1.0,1.0,1,1.0,0.0
2009-09-01,3,1400,Quebec,G1X,1.0,1.0,2.0,2,1.0,0.0
2009-09-01,3,1400,Quebec,G2J,1.0,1.0,2.0,2,1.0,0.0
2009-09-01,3,1400,Quebec,G2K,1.0,1.0,1.0,1,1.0,0.0
2009-09-01,3,1400,Quebec,G6Z,1.0,1.0,2.0,2,1.0,0.0
2009-09-01,3,1400,Quebec,G0A,5.0,3.0,7.0,1,7.0,3.0
2009-09-01,3,1400,Quebec,G1C,5.0,3.0,6.0,3,2.0,2.67
2009-09-01,3,1400,Quebec,G1G,4.0,1.0,5.0,3,1.67,1.67
2009-09-01,3,1400,Quebec,G2B,1.0,1.0,2.0,2,1.0,0.0
2009-09-01,3,1400,Quebec,G3K,5.0,1.0,2.0,1,2.0,2.0
2009-09-01,3,1400,Quebec,G0A,1.0,1.0,7.0,7,1.0,0.0
2009-09-01,3,1400,Quebec,G0A,5.0,1.0,1.0,1,1.0,3.0
2009-09-01,3,1400,Quebec,G6W,1.0,1.0,3.0,3,1.0,0.0
2009-09-01,3,1400,Quebec,G2B,2.0,1.0,3.0,3,1.0,0.0
2009-09-01,3,1400,Quebec,G2B,4.0,3.0,4.0,1,4.0,3.0
2009-09-01,3,1400,Quebec,G2J,5.0,3.0,5.0,1,5.0,5.0
2009-09-01,3,1400,Quebec,G1X,4.0,1.0,1.0,1,1.0,2.0
2009-09-01,3,1400,Quebec,G2B,4.0,1.0,3.0,1,3.0,0.0
2009-09-01,3,1400,Quebec,G1B,1.0,1.0,5.0,5,1.0,0.0
2009-09-01,3,1400,Quebec,G0A,2.0,1.0,12.0,7,1.71,0.0
2009-09-01,3,1400,Quebec,G3K,1.0,1.0,23.0,23,1.0,0.0
2009-09-01,3,1400,Quebec,nan,5.0,3.0,55.0,22,2.5,1.95
2009-09-01,3,1400,Quebec,G0R,1.0,1.0,5.0,5,1.0,0.0
2009-09-01,3,1400,Quebec,G2E,2.0,1.0,3.0,2,1.5,0.0
2009-09-01,3,1400,Quebec,G6K,1.0,1.0,1.0,1,1.0,0.0
2009-09-01,3,1400,Quebec,G1E,5.0,3.0,23.0,2,11.5,3.5
2009-09-01,3,1400,Quebec,G2C,5.0,1.0,8.0,5,1.6,12.0
2009-09-01,3,1400,Quebec,nan,5.0,1.0,2.0,1,2.0,0.0
2009-09-01,3,1400,Quebec,G2J,4.0,1.0,2.0,1,2.0,2.0
2009-09-01,3,1400,Quebec,nan,4.0,1.0,2.0,2,1.0,1.5
2009-09-01,3,1400,Quebec,G3B,1.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,1400,Quebec,G0A,1.0,1.0,6.0,6,1.0,0.0
2009-12-01,4,1400,Quebec,G6V,5.0,3.0,4.0,2,2.0,3.0
2009-12-01,4,1400,Quebec,G2B,5.0,3.0,11.0,6,1.83,3.0
2009-12-01,4,1400,Quebec,G1B,1.0,1.0,3.0,3,1.0,0.0
2009-12-01,4,1400,Quebec,G1E,2.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,1400,Quebec,G1G,4.0,1.0,1.0,1,1.0,2.0
2009-12-01,4,1400,Quebec,nan,4.0,1.0,2.0,1,2.0,2.0
2009-12-01,4,1400,Quebec,nan,5.0,1.0,2.0,1,2.0,0.0
2009-12-01,4,1400,Quebec,nan,2.0,1.0,15.0,13,1.15,0.0
2009-12-01,4,1400,Quebec,G2J,2.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,1400,Quebec,G2N,2.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,1400,Quebec,G3K,4.0,1.0,5.0,4,1.25,2.0
2009-12-01,4,1400,Quebec,G0R,5.0,3.0,4.0,2,2.0,2.5
2009-12-01,4,1400,Quebec,G6C,2.0,1.0,7.0,5,1.4,0.0
2009-12-01,4,1400,Quebec,G1K,5.0,3.0,20.0,4,5.0,2.25
2009-12-01,4,1400,Quebec,G2J,5.0,3.0,3.0,1,3.0,2.0
2009-12-01,4,1400,Quebec,G0R,1.0,1.0,3.0,3,1.0,0.0
2009-12-01,4,1400,Quebec,G1C,1.0,1.0,3.0,3,1.0,0.0
2009-12-01,4,1400,Quebec,G1G,2.0,1.0,2.0,2,1.0,0.0
2009-12-01,4,1400,Quebec,G2J,4.0,1.0,1.0,1,1.0,2.0
2009-12-01,4,1400,Quebec,nan,5.0,3.0,40.0,20,2.0,1.45
2009-12-01,4,1400,Quebec,G3K,5.0,1.0,1.0,1,1.0,2.0
2009-12-01,4,1400,Quebec,G6K,1.0,1.0,2.0,2,1.0,0.0
2009-12-01,4,1400,Quebec,G2M,5.0,3.0,33.0,3,11.0,1.0
2009-12-01,4,1400,Quebec,G6V,4.0,3.0,4.0,2,2.0,0.0
2009-12-01,4,1400,Quebec,G3K,2.0,1.0,8.0,5,1.6,0.0
2009-12-01,4,1400,Quebec,G0A,2.0,1.0,7.0,6,1.17,0.0
2009-12-01,4,1400,Quebec,G1C,5.0,3.0,4.0,4,1.0,2.0
2009-12-01,4,1400,Quebec,G2C,5.0,1.0,2.0,1,2.0,2.0
2009-12-01,4,1400,Quebec,G6W,4.0,1.0,3.0,1,3.0,0.0
2009-12-01,4,1400,Quebec,G3J,1.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,1400,Quebec,G1G,5.0,3.0,20.0,7,2.86,2.71
2009-12-01,4,1400,Quebec,G3E,1.0,1.0,2.0,2,1.0,0.0
2009-12-01,4,1400,Quebec,G6W,4.0,3.0,3.0,2,1.5,1.0
2009-12-01,4,1400,Quebec,G0A,5.0,1.0,1.0,1,1.0,3.0
2009-12-01,4,1400,Quebec,G1E,5.0,3.0,77.0,7,11.0,2.86
2009-12-01,4,1400,Quebec,G2C,1.0,1.0,3.0,3,1.0,0.0
2009-12-01,4,1400,Quebec,G6W,2.0,1.0,8.0,8,1.0,0.0
2009-12-01,4,1400,Quebec,G1P,2.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,1400,Quebec,G2B,2.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,1400,Quebec,G2E,2.0,1.0,3.0,2,1.5,0.0
2009-12-01,4,1400,Quebec,G6W,1.0,1.0,3.0,3,1.0,0.0
2009-12-01,4,1400,Quebec,G2B,1.0,1.0,2.0,2,1.0,0.0
2009-12-01,4,1400,Quebec,G2C,5.0,3.0,67.0,12,5.58,1.75
2009-12-01,4,1400,Quebec,G6V,1.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,1400,Quebec,G1X,1.0,1.0,2.0,2,1.0,0.0
2009-12-01,4,1400,Quebec,nan,1.0,1.0,18.0,18,1.0,0.0
2009-12-01,4,1400,Quebec,G1B,2.0,1.0,6.0,5,1.2,0.0
2009-12-01,4,1400,Quebec,G1W,1.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,1400,Quebec,G2A,5.0,3.0,1.0,1,1.0,4.0
2009-12-01,4,1400,Quebec,G2K,1.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,1400,Quebec,G2K,4.0,1.0,4.0,1,4.0,2.0
2009-12-01,4,1400,Quebec,G2B,4.0,3.0,4.0,1,4.0,3.0
2009-12-01,4,1400,Quebec,G1X,4.0,1.0,3.0,2,1.5,2.0
2009-12-01,4,1400,Quebec,G0A,5.0,3.0,6.0,1,6.0,3.0
2009-12-01,4,1400,Quebec,G2N,1.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,1400,Quebec,G3B,1.0,1.0,1.0,1,1.0,0.0
2009-12-01,4,1400,Quebec,G3K,1.0,1.0,24.0,24,1.0,0.0
2009-12-01,4,1400,Quebec,G6Z,1.0,1.0,5.0,5,1.0,0.0
2010-03-01,1,1400,Quebec,G1B,1.0,1.0,2.0,2,1.0,0.0
2010-03-01,1,1400,Quebec,G2G,1.0,1.0,1.0,1,1.0,0.0
2010-03-01,1,1400,Quebec,G2K,4.0,1.0,3.0,1,3.0,2.0
2010-03-01,1,1400,Quebec,G3K,1.0,1.0,21.0,21,1.0,0.0
2010-03-01,1,1400,Quebec,G7A,1.0,1.0,2.0,2,1.0,0.0
2010-03-01,1,1400,Quebec,G1X,4.0,1.0,3.0,2,1.5,2.0
2010-03-01,1,1400,Quebec,G2M,5.0,3.0,32.0,3,10.67,1.67
2010-03-01,1,1400,Quebec,nan,1.0,1.0,10.0,10,1.0,0.0
2010-03-01,1,1400,Quebec,G6Z,2.0,1.0,1.0,1,1.0,0.0
2010-03-01,1,1400,Quebec,G0A,5.0,3.0,3.0,1,3.0,3.0
2010-03-01,1,1400,Quebec,G1G,5.0,3.0,11.0,5,2.2,2.8
2010-03-01,1,1400,Quebec,G6W,4.0,1.0,3.0,1,3.0,0.0
2010-03-01,1,1400,Quebec,nan,5.0,1.0,1.0,1,1.0,2.0
2010-03-01,1,1400,Quebec,G1R,5.0,3.0,4.0,1,4.0,4.0
2010-03-01,1,1400,Quebec,G1Y,2.0,1.0,2.0,1,2.0,0.0
2010-03-01,1,1400,Quebec,G6W,1.0,1.0,2.0,2,1.0,0.0
2010-03-01,1,1400,Quebec,G1C,5.0,3.0,5.0,4,1.25,3.0
2010-03-01,1,1400,Quebec,G1G,5.0,1.0,1.0,1,1.0,2.0
2010-03-01,1,1400,Quebec,G2M,5.0,1.0,2.0,1,2.0,0.0
2010-03-01,1,1400,Quebec,G6Z,1.0,1.0,8.0,8,1.0,0.0
2010-03-01,1,1400,Quebec,G2A,5.0,3.0,3.0,1,3.0,2.0
2010-03-01,1,1400,Quebec,G2B,2.0,1.0,1.0,1,1.0,0.0
2010-03-01,1,1400,Quebec,G1C,1.0,1.0,1.0,1,1.0,0.0
2010-03-01,1,1400,Quebec,G6K,1.0,1.0,4.0,4,1.0,0.0
2010-03-01,1,1400,Quebec,G6V,5.0,3.0,2.0,2,1.0,3.0
2010-03-01,1,1400,Quebec,G1G,2.0,1.0,1.0,1,1.0,0.0
2010-03-01,1,1400,Quebec,G2C,5.0,1.0,1.0,1,1.0,2.0
2010-03-01,1,1400,Quebec,G0A,2.0,1.0,10.0,8,1.25,0.0
2010-03-01,1,1400,Quebec,G6C,2.0,1.0,5.0,3,1.67,0.0
2010-03-01,1,1400,Quebec,G6W,2.0,1.0,4.0,4,1.0,0.0
2010-03-01,1,1400,Quebec,nan,5.0,3.0,46.0,18,2.56,1.22
2010-03-01,1,1400,Quebec,G3J,1.0,1.0,2.0,2,1.0,0.0
2010-03-01,1,1400,Quebec,nan,2.0,1.0,14.0,9,1.56,0.0
2010-03-01,1,1400,Quebec,G0R,5.0,3.0,3.0,2,1.5,2.5
2010-03-01,1,1400,Quebec,G2E,2.0,1.0,3.0,2,1.5,0.0
2010-03-01,1,1400,Quebec,G2C,1.0,1.0,5.0,5,1.0,0.0
2010-03-01,1,1400,Quebec,G2B,1.0,1.0,2.0,2,1.0,0.0
2010-03-01,1,1400,Quebec,G1E,4.0,1.0,1.0,1,1.0,2.0
2010-03-01,1,1400,Quebec,G1P,2.0,1.0,1.0,1,1.0,0.0
2010-03-01,1,1400,Quebec,G0R,1.0,1.0,1.0,1,1.0,0.0
2010-03-01,1,1400,Quebec,G1B,5.0,1.0,2.0,1,2.0,2.0
2010-03-01,1,1400,Quebec,G2J,5.0,3.0,1.0,1,1.0,2.0
2010-03-01,1,1400,Quebec,G2K,2.0,1.0,4.0,2,2.0,0.0
2010-03-01,1,1400,Quebec,G3K,4.0,1.0,4.0,4,1.0,2.0
2010-03-01,1,1400,Quebec,G0A,1.0,1.0,9.0,9,1.0,0.0
2010-03-01,1,1400,Quebec,G6C,1.0,1.0,1.0,1,1.0,0.0
2010-03-01,1,1400,Quebec,G6V,4.0,3.0,2.0,2,1.0,0.0
2010-03-01,1,1400,Quebec,G2K,1.0,1.0,1.0,1,1.0,0.0
2010-03-01,1,1400,Quebec,G3K,5.0,3.0,6.0,3,2.0,2.67
2010-03-01,1,1400,Quebec,nan,4.0,1.0,2.0,2,1.0,2.0
2010-03-01,1,1400,Quebec,G2A,4.0,1.0,3.0,1,3.0,0.0
2010-03-01,1,1400,Quebec,G2M,2.0,1.0,4.0,4,1.0,0.0
2010-03-01,1,1400,Quebec,G6W,4.0,3.0,2.0,2,1.0,1.0
2010-03-01,1,1400,Quebec,G1E,2.0,1.0,1.0,1,1.0,0.0
2010-03-01,1,1400,Quebec,G3K,2.0,1.0,12.0,10,1.2,0.0
2010-03-01,1,1400,Quebec,G6V,1.0,1.0,1.0,1,1.0,0.0
2010-03-01,1,1400,Quebec,G1W,1.0,1.0,1.0,1,1.0,0.0
2010-03-01,1,1400,Quebec,G2B,4.0,3.0,4.0,1,4.0,3.0
2010-03-01,1,1400,Quebec,G2B,5.0,3.0,11.0,5,2.2,3.0
2010-03-01,1,1400,Quebec,G1B,2.0,1.0,6.0,5,1.2,0.0
2010-03-01,1,1400,Quebec,G1K,5.0,3.0,6.0,1,6.0,0.0
2010-03-01,1,1400,Quebec,G2C,5.0,3.0,40.0,9,4.44,1.67
2010-03-01,1,1400,Quebec,G1E,5.0,3.0,62.0,9,6.89,2.89
2010-03-01,1,1400,Quebec,G1X,1.0,1.0,2.0,2,1.0,0.0
2010-06-01,2,1400,Quebec,G2B,4.0,1.0,3.0,1,3.0,1.0
2010-06-01,2,1400,Quebec,G2K,4.0,1.0,2.0,1,2.0,2.0
2010-06-01,2,1400,Quebec,G3J,1.0,1.0,3.0,3,1.0,0.0
2010-06-01,2,1400,Quebec,G1Y,2.0,1.0,3.0,2,1.5,0.0
2010-06-01,2,1400,Quebec,G3K,5.0,3.0,1.0,1,1.0,2.0
2010-06-01,2,1400,Quebec,G0R,1.0,1.0,8.0,8,1.0,0.0
2010-06-01,2,1400,Quebec,G6C,2.0,1.0,5.0,4,1.25,0.0
2010-06-01,2,1400,Quebec,G3B,1.0,1.0,1.0,1,1.0,0.0
2010-06-01,2,1400,Quebec,G0R,4.0,1.0,2.0,1,2.0,0.0
2010-06-01,2,1400,Quebec,G1B,2.0,1.0,5.0,3,1.67,0.0
2010-06-01,2,1400,Quebec,G1C,5.0,3.0,13.0,4,3.25,2.25
2010-06-01,2,1400,Quebec,G3K,1.0,1.0,21.0,21,1.0,0.0
2010-06-01,2,1400,Quebec,G3N,1.0,1.0,3.0,3,1.0,0.0
2010-06-01,2,1400,Quebec,G1S,5.0,3.0,28.0,1,28.0,0.0
2010-06-01,2,1400,Quebec,G3K,4.0,1.0,11.0,6,1.83,0.67
2010-06-01,2,1400,Quebec,G2K,5.0,3.0,6.0,3,2.0,1.33
2010-06-01,2,1400,Quebec,G1B,1.0,1.0,1.0,1,1.0,0.0
2010-06-01,2,1400,Quebec,G2M,2.0,1.0,5.0,4,1.25,0.0
2010-06-01,2,1400,Quebec,G3N,2.0,1.0,4.0,2,2.0,0.0
2010-06-01,2,1400,Quebec,G7A,1.0,1.0,2.0,2,1.0,0.0
2010-06-01,2,1400,Quebec,G6V,4.0,3.0,5.0,3,1.67,0.0
2010-06-01,2,1400,Quebec,G2A,5.0,3.0,3.0,2,1.5,2.0
2010-06-01,2,1400,Quebec,G6V,2.0,1.0,3.0,2,1.5,0.0
2010-06-01,2,1400,Quebec,G0A,1.0,1.0,6.0,6,1.0,0.0
2010-06-01,2,1400,Quebec,G0A,2.0,1.0,41.0,25,1.64,0.0
2010-06-01,2,1400,Quebec,G2A,4.0,1.0,4.0,3,1.33,0.67
2010-06-01,2,1400,Quebec,G2J,5.0,3.0,1.0,1,1.0,2.0
2010-06-01,2,1400,Quebec,G3G,2.0,1.0,3.0,3,1.0,0.0
2010-06-01,2,1400,Quebec,nan,5.0,1.0,2.0,1,2.0,2.0
2010-06-01,2,1400,Quebec,G1E,2.0,1.0,2.0,1,2.0,0.0
2010-06-01,2,1400,Quebec,G1R,5.0,3.0,1.0,1,1.0,4.0
2010-06-01,2,1400,Quebec,G2K,1.0,1.0,1.0,1,1.0,0.0
2010-06-01,2,1400,Quebec,G3K,2.0,1.0,23.0,16,1.44,0.0
2010-06-01,2,1400,Quebec,G2B,4.0,3.0,2.0,1,2.0,3.0
2010-06-01,2,1400,Quebec,G3B,5.0,1.0,2.0,1,2.0,0.0
2010-06-01,2,1400,Quebec,G6W,2.0,1.0,2.0,2,1.0,0.0
2010-06-01,2,1400,Quebec,G6Z,2.0,1.0,4.0,3,1.33,0.0
2010-06-01,2,1400,Quebec,G1E,4.0,1.0,1.0,1,1.0,2.0
2010-06-01,2,1400,Quebec,G2K,4.0,3.0,2.0,1,2.0,0.0
2010-06-01,2,1400,Quebec,G1G,5.0,3.0,7.0,2,3.5,3.0
2010-06-01,2,1400,Quebec,G1X,1.0,1.0,2.0,2,1.0,0.0
2010-06-01,2,1400,Quebec,G2C,1.0,1.0,7.0,7,1.0,0.0
2010-06-01,2,1400,Quebec,G2C,5.0,1.0,1.0,1,1.0,2.0
2010-06-01,2,1400,Quebec,G6K,1.0,1.0,1.0,1,1.0,0.0
2010-06-01,2,1400,Quebec,G0R,5.0,3.0,1.0,1,1.0,2.0
2010-06-01,2,1400,Quebec,G2A,4.0,3.0,1.0,1,1.0,0.0
2010-06-01,2,1400,Quebec,G2B,2.0,1.0,6.0,5,1.2,0.0
2010-06-01,2,1400,Quebec,G1X,4.0,1.0,1.0,1,1.0,2.0
2010-06-01,2,1400,Quebec,G2B,5.0,3.0,5.0,3,1.67,3.0
2010-06-01,2,1400,Quebec,nan,2.0,1.0,9.0,6,1.5,0.0
2010-06-01,2,1400,Quebec,nan,1.0,1.0,9.0,9,1.0,0.0
2010-06-01,2,1400,Quebec,G1G,4.0,1.0,2.0,1,2.0,0.0
2010-06-01,2,1400,Quebec,G2C,5.0,3.0,22.0,3,7.33,3.0
2010-06-01,2,1400,Quebec,G6V,1.0,1.0,3.0,3,1.0,0.0
2010-06-01,2,1400,Quebec,G1E,5.0,3.0,47.0,11,4.27,2.91
2010-06-01,2,1400,Quebec,G6Z,1.0,1.0,9.0,9,1.0,0.0
2010-06-01,2,1400,Quebec,G2K,2.0,1.0,4.0,4,1.0,0.0
2010-06-01,2,1400,Quebec,G2M,5.0,3.0,52.0,11,4.73,1.91
2010-06-01,2,1400,Quebec,G1E,5.0,1.0,1.0,1,1.0,2.0
2010-06-01,2,1400,Quebec,nan,5.0,3.0,56.0,13,4.31,1.38
2010-06-01,2,1400,Quebec,G1W,1.0,1.0,2.0,2,1.0,0.0
2010-09-01,3,1400,Quebec,G2B,2.0,1.0,3.0,2,1.5,0.0
2010-09-01,3,1400,Quebec,G1E,5.0,3.0,35.0,8,4.38,2.75
2010-09-01,3,1400,Quebec,G2M,2.0,1.0,7.0,5,1.4,0.0
2010-09-01,3,1400,Quebec,nan,5.0,1.0,2.0,1,2.0,0.0
2010-09-01,3,1400,Quebec,G1P,5.0,1.0,2.0,1,2.0,2.0
2010-09-01,3,1400,Quebec,G1W,2.0,1.0,1.0,1,1.0,0.0
2010-09-01,3,1400,Quebec,G2K,4.0,1.0,7.0,3,2.33,0.67
2010-09-01,3,1400,Quebec,G2K,5.0,3.0,5.0,5,1.0,2.8
2010-09-01,3,1400,Quebec,G6V,2.0,1.0,3.0,3,1.0,0.0
2010-09-01,3,1400,Quebec,G1C,1.0,1.0,1.0,1,1.0,0.0
2010-09-01,3,1400,Quebec,G3K,1.0,1.0,20.0,20,1.0,0.0
2010-09-01,3,1400,Quebec,G3N,2.0,1.0,5.0,4,1.25,0.0
2010-09-01,3,1400,Quebec,G1C,5.0,3.0,8.0,4,2.0,3.0
2010-09-01,3,1400,Quebec,G1X,4.0,1.0,1.0,1,1.0,2.0
2010-09-01,3,1400,Quebec,G2B,4.0,3.0,2.0,1,2.0,3.0
2010-09-01,3,1400,Quebec,G2E,4.0,3.0,1.0,1,1.0,0.0
2010-09-01,3,1400,Quebec,G6Z,1.0,1.0,6.0,6,1.0,0.0
2010-09-01,3,1400,Quebec,G0A,5.0,3.0,1.0,1,1.0,0.0
2010-09-01,3,1400,Quebec,G1S,5.0,3.0,38.0,4,9.5,2.0
2010-09-01,3,1400,Quebec,nan,1.0,1.0,9.0,9,1.0,0.0
2010-09-01,3,1400,Quebec,G6V,1.0,1.0,3.0,3,1.0,0.0
2010-09-01,3,1400,Quebec,G1B,2.0,1.0,2.0,2,1.0,0.0
2010-09-01,3,1400,Quebec,G1P,2.0,1.0,4.0,4,1.0,0.0
2010-09-01,3,1400,Quebec,G6C,2.0,1.0,1.0,1,1.0,0.0
2010-09-01,3,1400,Quebec,G0A,2.0,1.0,18.0,15,1.2,0.0
2010-09-01,3,1400,Quebec,G3N,1.0,1.0,2.0,2,1.0,0.0
2010-09-01,3,1400,Quebec,G0R,1.0,1.0,5.0,5,1.0,0.0
2010-09-01,3,1400,Quebec,G1B,1.0,1.0,1.0,1,1.0,0.0
2010-09-01,3,1400,Quebec,G6V,4.0,3.0,3.0,2,1.5,0.0
2010-09-01,3,1400,Quebec,nan,2.0,1.0,5.0,3,1.67,0.0
2010-09-01,3,1400,Quebec,G0R,2.0,1.0,5.0,4,1.25,0.0
2010-09-01,3,1400,Quebec,G0R,5.0,3.0,10.0,1,10.0,0.0
2010-09-01,3,1400,Quebec,G1E,2.0,1.0,4.0,3,1.33,0.0
2010-09-01,3,1400,Quebec,G1X,1.0,1.0,1.0,1,1.0,0.0
2010-09-01,3,1400,Quebec,G2A,4.0,1.0,2.0,1,2.0,2.0
2010-09-01,3,1400,Quebec,G2A,5.0,3.0,3.0,3,1.0,2.0
2010-09-01,3,1400,Quebec,G2C,5.0,3.0,59.0,3,19.67,5.0
2010-09-01,3,1400,Quebec,G2M,5.0,1.0,1.0,1,1.0,0.0
2010-09-01,3,1400,Quebec,G2M,5.0,3.0,28.0,8,3.5,2.5
2010-09-01,3,1400,Quebec,G6W,2.0,1.0,2.0,2,1.0,0.0
2010-09-01,3,1400,Quebec,G7A,2.0,1.0,3.0,2,1.5,0.0
2010-09-01,3,1400,Quebec,G3K,5.0,3.0,7.0,2,3.5,3.0
2010-09-01,3,1400,Quebec,G7A,1.0,1.0,6.0,6,1.0,0.0
2010-09-01,3,1400,Quebec,G2A,2.0,1.0,1.0,1,1.0,0.0
2010-09-01,3,1400,Quebec,G2K,2.0,1.0,7.0,5,1.4,0.0
2010-09-01,3,1400,Quebec,G2N,1.0,1.0,1.0,1,1.0,0.0
2010-09-01,3,1400,Quebec,G3B,1.0,1.0,2.0,2,1.0,0.0
2010-09-01,3,1400,Quebec,G3E,5.0,3.0,1.0,1,1.0,0.0
2010-09-01,3,1400,Quebec,G1K,5.0,3.0,4.0,1,4.0,3.0
2010-09-01,3,1400,Quebec,G3A,2.0,1.0,5.0,3,1.67,0.0
2010-09-01,3,1400,Quebec,G2J,5.0,3.0,1.0,1,1.0,2.0
2010-09-01,3,1400,Quebec,G6K,4.0,1.0,6.0,2,3.0,0.0
2010-09-01,3,1400,Quebec,G2C,1.0,1.0,2.0,2,1.0,0.0
2010-09-01,3,1400,Quebec,G3J,1.0,1.0,1.0,1,1.0,0.0
2010-09-01,3,1400,Quebec,G1E,4.0,1.0,4.0,2,2.0,2.0
2010-09-01,3,1400,Quebec,G2B,5.0,3.0,1.0,1,1.0,3.0
2010-09-01,3,1400,Quebec,G3K,2.0,1.0,8.0,5,1.6,0.0
2010-09-01,3,1400,Quebec,G3N,5.0,3.0,9.0,2,4.5,0.0
2010-09-01,3,1400,Quebec,G0A,1.0,1.0,4.0,4,1.0,0.0
2010-09-01,3,1400,Quebec,G0R,4.0,1.0,1.0,1,1.0,0.0
2010-09-01,3,1400,Quebec,G1Y,2.0,1.0,1.0,1,1.0,0.0
2010-09-01,3,1400,Quebec,G3K,4.0,1.0,10.0,5,2.0,0.0
2010-09-01,3,1400,Quebec,nan,5.0,3.0,27.0,9,3.0,1.78
2010-09-01,3,1400,Quebec,G1W,1.0,1.0,2.0,2,1.0,0.0
2010-09-01,3,1400,Quebec,G1G,5.0,3.0,14.0,3,4.67,4.0
2010-12-01,4,1400,Quebec,G2C,2.0,1.0,10.0,5,2.0,0.0
2010-12-01,4,1400,Quebec,G2C,5.0,1.0,2.0,1,2.0,0.0
2010-12-01,4,1400,Quebec,nan,1.0,1.0,16.0,16,1.0,0.0
2010-12-01,4,1400,Quebec,G0A,2.0,1.0,27.0,24,1.13,0.0
2010-12-01,4,1400,Quebec,G1E,4.0,1.0,2.0,2,1.0,2.0
2010-12-01,4,1400,Quebec,G2K,2.0,1.0,6.0,5,1.2,0.0
