reference_period,metro,stcan_cmacode,censustr,metcode,inventory,structures,unitsperstructure,avgstorycount,inventory_per_10kpop
1999,Toronto,535,0430.00,2270,8.0,11,0.73,0.0,0.02
1999,Toronto,535,0138.00,2270,1.0,1,1.0,0.0,0.0
1999,Toronto,535,0247.00,2270,22.0,4,5.5,0.0,0.05
1999,Toronto,535,0378.03,2270,2.0,2,1.0,0.0,0.0
1999,Toronto,535,0420.00,2270,32.0,183,0.17,0.0,0.07
1999,Toronto,535,0422.01,2270,12.0,4,3.0,1.0,0.03
1999,Toronto,535,0513.01,2270,1.0,1,1.0,3.0,0.0
1999,Toronto,535,0592.00,2270,1.0,2,0.5,0.0,0.0
1999,Toronto,535,0021.00,2270,9.0,1,9.0,16.0,0.02
1999,Toronto,535,0036.00,2270,1.0,1,1.0,14.0,0.0
1999,Toronto,535,0231.00,2270,2.0,1,2.0,0.0,0.0
1999,Toronto,535,0003.00,2270,9.0,14,0.64,0.0,0.02
1999,Toronto,535,0091.01,2270,22.0,1,22.0,0.0,0.05
1999,Toronto,535,0215.00,2270,2.0,1,2.0,0.0,0.0
1999,Toronto,535,0330.00,2270,9.0,28,0.32,0.0,0.02
1999,Toronto,535,0411.05,2270,4.0,4,1.0,0.0,0.01
1999,Toronto,535,0483.00,2270,15.0,23,0.65,0.0,0.03
1999,Toronto,535,0307.00,2270,3.0,1,3.0,0.0,0.01
1999,Toronto,535,0440.00,2270,2.0,6,0.33,0.0,0.0
1999,Toronto,535,0011.00,2270,14.0,1,14.0,0.0,0.03
1999,Toronto,535,0041.00,2270,3.0,1,3.0,0.0,0.01
1999,Toronto,535,0063.01,2270,2.0,2,1.0,0.0,0.0
1999,Toronto,535,0127.00,2270,13.0,1,13.0,0.0,0.03
1999,Toronto,535,0153.00,2270,1.0,1,1.0,0.0,0.0
1999,Toronto,535,0228.00,2270,2.0,2,1.0,0.0,0.0
1999,Toronto,535,0260.00,2270,17.0,21,0.81,0.0,0.04
1999,Toronto,535,0378.01,2270,19.0,1,19.0,0.0,0.04
1999,Toronto,535,0410.01,2270,34.0,2,17.0,0.0,0.07
1999,Toronto,535,0420.01,2270,17.0,4,4.25,2.0,0.04
1999,Toronto,535,0441.01,2270,6.0,2,3.0,1.0,0.01
1999,Toronto,535,0470.00,2270,45.0,59,0.76,0.0,0.09
2000,Toronto,535,0011.00,2270,6.0,1,6.0,0.0,0.01
2000,Toronto,535,0020.00,2270,3.0,2,1.5,0.0,0.01
2000,Toronto,535,0260.00,2270,2.0,4,0.5,0.0,0.0
2000,Toronto,535,0274.02,2270,6.0,1,6.0,0.0,0.01
2000,Toronto,535,0279.02,2270,1.0,1,1.0,0.0,0.0
2000,Toronto,535,0307.00,2270,112.0,2,56.0,15.0,0.23
2000,Toronto,535,0527.03,2270,14.0,1,14.0,17.0,0.03
2000,Toronto,535,0585.00,2270,64.0,133,0.48,0.0,0.13
2000,Toronto,535,0017.00,2270,3.0,1,3.0,12.0,0.01
2000,Toronto,535,0403.00,2270,5.0,1,5.0,4.0,0.01
2000,Toronto,535,0450.00,2270,6.0,19,0.32,0.0,0.01
2000,Toronto,535,0500.00,2270,3.0,2,1.5,0.0,0.01
2000,Toronto,535,0517.00,2270,17.0,13,1.31,0.0,0.03
2000,Toronto,535,0810.00,2270,7.0,44,0.16,0.0,0.01
2000,Toronto,535,0125.00,2270,0.0,1,0.0,0.0,0.0
2000,Toronto,535,0276.01,2270,1.0,2,0.5,0.0,0.0
2000,Toronto,535,0306.00,2270,2.0,3,0.67,0.0,0.0
2000,Toronto,535,0308.01,2270,8.0,3,2.67,0.0,0.02
2000,Toronto,535,0424.01,2270,14.0,2,7.0,0.0,0.03
2000,Toronto,535,0430.00,2270,0.0,7,0.0,0.0,0.0
2000,Toronto,535,0034.00,2270,5.0,1,5.0,13.0,0.01
2000,Toronto,535,0229.00,2270,1.0,1,1.0,0.0,0.0
2000,Toronto,535,0289.00,2270,1.0,1,1.0,0.0,0.0
2000,Toronto,535,0410.08,2270,2.0,2,1.0,2.0,0.0
2000,Toronto,535,0590.00,2270,6.0,1,6.0,0.0,0.01
2000,Toronto,535,0206.02,2270,1.0,1,1.0,0.0,0.0
2000,Toronto,535,0297.00,2270,0.0,2,0.0,0.0,0.0
2000,Toronto,535,0334.00,2270,15.0,2,7.5,0.0,0.03
2000,Toronto,535,0412.02,2270,13.0,2,6.5,3.0,0.03
2000,Toronto,535,0800.00,2270,9.0,36,0.25,0.0,0.02
2000,Toronto,535,0010.00,2270,5.0,2,2.5,0.0,0.01
2000,Toronto,535,0141.01,2270,6.0,6,1.0,0.0,0.01
2000,Toronto,535,0275.00,2270,24.0,4,6.0,0.0,0.05
2000,Toronto,535,0318.00,2270,9.0,1,9.0,20.0,0.02
2000,Toronto,535,0003.00,2270,2.0,1,2.0,0.0,0.0
2000,Toronto,535,0078.00,2270,1.0,1,1.0,0.0,0.0
2000,Toronto,535,0117.00,2270,2.0,2,1.0,0.0,0.0
2000,Toronto,535,0560.00,2270,3.0,3,1.0,0.0,0.01
2000,Toronto,535,0600.00,2270,188.0,73,2.58,0.0,0.39
2000,Toronto,535,0247.00,2270,7.0,2,3.5,1.0,0.01
2000,Toronto,535,0440.00,2270,3.0,3,1.0,1.0,0.01
2000,Toronto,535,0460.00,2270,0.0,4,0.0,0.0,0.0
2000,Toronto,535,0516.00,2270,5.0,5,1.0,0.0,0.01
2000,Toronto,535,0040.00,2270,0.0,1,0.0,0.0,0.0
2000,Toronto,535,0068.00,2270,1.0,1,1.0,0.0,0.0
2000,Toronto,535,0129.00,2270,1.0,1,1.0,0.0,0.0
2000,Toronto,535,0221.00,2270,1.0,1,1.0,0.0,0.0
2000,Toronto,535,0411.05,2270,4.0,4,1.0,0.0,0.01
2000,Toronto,535,0016.00,2270,9.0,2,4.5,7.0,0.02
2000,Toronto,535,0128.01,2270,8.0,2,4.0,0.0,0.02
2000,Toronto,535,0287.01,2270,13.0,1,13.0,0.0,0.03
2000,Toronto,535,0470.00,2270,39.0,64,0.61,0.0,0.08
2000,Toronto,535,0570.00,2270,2.0,1,2.0,0.0,0.0
2000,Toronto,535,0830.00,2270,0.0,3,0.0,0.0,0.0
2000,Toronto,535,0000.00,2270,272.0,363,0.75,0.0,0.56
2000,Toronto,535,0087.00,2270,0.0,1,0.0,0.0,0.0
2000,Toronto,535,0266.00,2270,10.0,1,10.0,8.0,0.02
2000,Toronto,535,0276.02,2270,2.0,2,1.0,0.0,0.0
2000,Toronto,535,0295.00,2270,11.0,5,2.2,0.0,0.02
2000,Toronto,535,0400.00,2270,61.0,180,0.34,0.0,0.13
2000,Toronto,535,0412.07,2270,5.0,3,1.67,1.0,0.01
2000,Toronto,535,0483.00,2270,29.0,33,0.88,0.0,0.06
2000,Toronto,535,0002.00,2270,0.0,1,0.0,0.0,0.0
2000,Toronto,535,0079.00,2270,7.0,3,2.33,0.0,0.01
2000,Toronto,535,0150.00,2270,2.0,1,2.0,0.0,0.0
2000,Toronto,535,0180.00,2270,0.0,1,0.0,0.0,0.0
2000,Toronto,535,0231.00,2270,1.0,1,1.0,0.0,0.0
2000,Toronto,535,0281.00,2270,0.0,2,0.0,0.0,0.0
2000,Toronto,535,0420.00,2270,25.0,136,0.18,0.0,0.05
2000,Toronto,535,0210.00,2270,1.0,1,1.0,0.0,0.0
2000,Toronto,535,0378.01,2270,19.0,1,19.0,0.0,0.04
2000,Toronto,535,0300.00,2270,2.0,2,1.0,0.0,0.0
2000,Toronto,535,0012.00,2270,55.0,4,13.75,0.0,0.11
2000,Toronto,535,0063.01,2270,4.0,1,4.0,0.0,0.01
2000,Toronto,535,0127.00,2270,2.0,1,2.0,0.0,0.0
2000,Toronto,535,0200.00,2270,7.0,2,3.5,0.0,0.01
2000,Toronto,535,0203.00,2270,3.0,1,3.0,0.0,0.01
2000,Toronto,535,0274.01,2270,6.0,6,1.0,0.0,0.01
2000,Toronto,535,0480.00,2270,47.0,47,1.0,0.0,0.1
2000,Toronto,535,0019.00,2270,2.0,2,1.0,0.0,0.0
2000,Toronto,535,0090.00,2270,4.0,2,2.0,10.0,0.01
2000,Toronto,535,0091.01,2270,2.0,1,2.0,0.0,0.0
2000,Toronto,535,0262.01,2270,10.0,1,10.0,10.0,0.02
2000,Toronto,535,0285.00,2270,6.0,3,2.0,0.0,0.01
2000,Toronto,535,0324.03,2270,1.0,1,1.0,0.0,0.0
2000,Toronto,535,0410.00,2270,14.0,360,0.04,0.0,0.03
2000,Toronto,535,0455.00,2270,0.0,11,0.0,0.0,0.0
2000,Toronto,535,0528.06,2270,1.0,1,1.0,0.0,0.0
2000,Toronto,535,0620.00,2270,8.0,1,8.0,0.0,0.02
2001,Toronto,535,0002.00,2270,18.0,2,9.0,3.0,0.04
2001,Toronto,535,0008.00,2270,2.0,1,2.0,0.0,0.0
2001,Toronto,535,0013.00,2270,1.0,1,1.0,0.0,0.0
2001,Toronto,535,0412.02,2270,3.0,1,3.0,0.0,0.01
2001,Toronto,535,0483.00,2270,37.0,18,2.06,0.0,0.07
2001,Toronto,535,0012.00,2270,1.0,1,1.0,0.0,0.0
2001,Toronto,535,0424.03,2270,2.0,2,1.0,2.0,0.0
2001,Toronto,535,0450.01,2270,4.0,3,1.33,3.0,0.01
2001,Toronto,535,0470.00,2270,20.0,45,0.44,0.0,0.04
2001,Toronto,535,0066.00,2270,3.0,1,3.0,0.0,0.01
2001,Toronto,535,0106.00,2270,6.0,6,1.0,0.0,0.01
2001,Toronto,535,0318.00,2270,3.0,1,3.0,20.0,0.01
2001,Toronto,535,0500.00,2270,16.0,4,4.0,6.0,0.03
2001,Toronto,535,0517.00,2270,0.0,1,0.0,0.0,0.0
2001,Toronto,535,0810.00,2270,29.0,118,0.25,0.0,0.06
2001,Toronto,535,0122.00,2270,3.0,1,3.0,0.0,0.01
2001,Toronto,535,0281.00,2270,3.0,3,1.0,0.0,0.01
2001,Toronto,535,0334.00,2270,14.0,4,3.5,0.0,0.03
2001,Toronto,535,0411.05,2270,1.0,1,1.0,2.0,0.0
2001,Toronto,535,0585.00,2270,8.0,69,0.12,0.0,0.02
2001,Toronto,535,0308.00,2270,3.0,2,1.5,0.0,0.01
2001,Toronto,535,0442.01,2270,4.0,3,1.33,2.0,0.01
2001,Toronto,535,0460.00,2270,0.0,4,0.0,0.0,0.0
2001,Toronto,535,0560.00,2270,3.0,3,1.0,0.0,0.01
2001,Toronto,535,0000.00,2270,342.0,1011,0.34,0.0,0.69
2001,Toronto,535,0117.00,2270,2.0,1,2.0,0.0,0.0
2001,Toronto,535,0201.00,2270,2.0,1,2.0,12.0,0.0
2001,Toronto,535,0307.00,2270,38.0,6,6.33,0.0,0.08
2001,Toronto,535,0430.00,2270,1.0,21,0.05,0.0,0.0
2001,Toronto,535,0455.00,2270,0.0,3,0.0,0.0,0.0
2001,Toronto,535,0030.00,2270,3.0,1,3.0,0.0,0.01
2001,Toronto,535,0038.00,2270,10.0,2,5.0,3.0,0.02
2001,Toronto,535,0128.02,2270,20.0,1,20.0,0.0,0.04
2001,Toronto,535,0273.01,2270,0.0,1,0.0,0.0,0.0
2001,Toronto,535,0358.01,2270,3.0,1,3.0,0.0,0.01
2001,Toronto,535,0420.00,2270,5.0,152,0.03,0.0,0.01
2001,Toronto,535,0480.00,2270,42.0,91,0.46,0.0,0.08
2001,Toronto,535,0247.00,2270,33.0,12,2.75,0.0,0.07
2001,Toronto,535,0412.03,2270,2.0,1,2.0,14.0,0.0
2001,Toronto,535,0800.00,2270,6.0,29,0.21,0.0,0.01
2001,Toronto,535,0010.00,2270,2.0,2,1.0,0.0,0.0
2001,Toronto,535,0266.00,2270,33.0,2,16.5,4.0,0.07
2001,Toronto,535,0098.00,2270,1.0,1,1.0,0.0,0.0
2001,Toronto,535,0275.00,2270,8.0,3,2.67,0.0,0.02
2001,Toronto,535,0300.00,2270,1.0,1,1.0,0.0,0.0
2001,Toronto,535,0420.01,2270,9.0,3,3.0,4.0,0.02
2001,Toronto,535,0600.00,2270,264.0,102,2.59,0.0,0.53
2001,Toronto,535,0620.00,2270,4.0,2,2.0,0.0,0.01
2001,Toronto,535,0225.00,2270,5.0,1,5.0,0.0,0.01
2001,Toronto,535,0287.01,2270,4.0,1,4.0,0.0,0.01
2001,Toronto,535,0830.00,2270,0.0,13,0.0,0.0,0.0
2001,Toronto,535,0400.00,2270,74.0,151,0.49,0.0,0.15
2001,Toronto,535,0206.02,2270,1.0,1,1.0,0.0,0.0
2001,Toronto,535,0440.00,2270,8.0,11,0.73,1.0,0.02
2001,Toronto,535,0450.00,2270,5.0,29,0.17,0.0,0.01
2001,Toronto,535,0067.00,2270,2.0,1,2.0,0.0,0.0
2001,Toronto,535,0276.02,2270,3.0,1,3.0,0.0,0.01
2001,Toronto,535,0285.00,2270,0.0,1,0.0,0.0,0.0
2001,Toronto,535,0308.01,2270,15.0,6,2.5,0.0,0.03
2001,Toronto,535,0410.00,2270,10.0,245,0.04,0.0,0.02
2001,Toronto,535,0411.03,2270,6.0,3,2.0,5.0,0.01
2001,Toronto,535,0412.07,2270,2.0,1,2.0,0.0,0.0
2002,Toronto,535,0009.00,2270,1.0,1,1.0,0.0,0.0
2002,Toronto,535,0210.00,2270,23.0,5,4.6,0.0,0.05
2002,Toronto,535,0810.00,2270,18.0,54,0.33,0.0,0.04
2002,Toronto,535,0016.00,2270,1.0,1,1.0,6.0,0.0
2002,Toronto,535,0215.00,2270,12.0,3,4.0,0.0,0.02
2002,Toronto,535,0266.00,2270,4.0,1,4.0,9.0,0.01
2002,Toronto,535,0274.02,2270,36.0,1,36.0,0.0,0.07
2002,Toronto,535,0460.00,2270,0.0,5,0.0,0.0,0.0
2002,Toronto,535,0096.00,2270,4.0,1,4.0,0.0,0.01
2002,Toronto,535,0261.00,2270,3.0,1,3.0,0.0,0.01
2002,Toronto,535,0334.00,2270,1.0,1,1.0,0.0,0.0
2002,Toronto,535,0450.00,2270,7.0,20,0.35,0.0,0.01
2002,Toronto,535,0122.00,2270,2.0,1,2.0,0.0,0.0
2002,Toronto,535,0318.00,2270,2.0,1,2.0,20.0,0.0
2002,Toronto,535,0400.00,2270,48.0,355,0.14,0.0,0.09
2002,Toronto,535,0420.00,2270,14.0,82,0.17,0.0,0.03
2002,Toronto,535,0020.00,2270,6.0,1,6.0,5.0,0.01
2002,Toronto,535,0062.00,2270,5.0,1,5.0,21.0,0.01
2002,Toronto,535,0424.01,2270,4.0,3,1.33,2.0,0.01
2002,Toronto,535,0012.00,2270,79.0,2,39.5,11.0,0.16
2002,Toronto,535,0300.00,2270,24.0,1,24.0,29.0,0.05
2002,Toronto,535,0483.00,2270,41.0,52,0.79,0.0,0.08
2002,Toronto,535,0500.00,2270,118.0,36,3.28,1.0,0.23
2002,Toronto,535,0074.00,2270,7.0,1,7.0,16.0,0.01
2002,Toronto,535,0830.00,2270,0.0,6,0.0,0.0,0.0
2002,Toronto,535,0000.00,2270,573.0,1486,0.39,0.0,1.13
2002,Toronto,535,0088.00,2270,32.0,2,16.0,0.0,0.06
2002,Toronto,535,0089.00,2270,7.0,2,3.5,14.0,0.01
2002,Toronto,535,0228.00,2270,2.0,1,2.0,11.0,0.0
2002,Toronto,535,0236.02,2270,4.0,1,4.0,12.0,0.01
2002,Toronto,535,0308.02,2270,3.0,1,3.0,0.0,0.01
2002,Toronto,535,0470.00,2270,8.0,50,0.16,0.0,0.02
2002,Toronto,535,0002.00,2270,2.0,5,0.4,0.0,0.0
2002,Toronto,535,0011.00,2270,7.0,1,7.0,12.0,0.01
2002,Toronto,535,0092.00,2270,1.0,1,1.0,0.0,0.0
2002,Toronto,535,0201.00,2270,2.0,1,2.0,12.0,0.0
2002,Toronto,535,0305.00,2270,31.0,5,6.2,11.0,0.06
2002,Toronto,535,0307.00,2270,3.0,1,3.0,0.0,0.01
2002,Toronto,535,0516.27,2270,8.0,1,8.0,0.0,0.02
2002,Toronto,535,0585.00,2270,9.0,65,0.14,0.0,0.02
2002,Toronto,535,0455.00,2270,0.0,26,0.0,0.0,0.0
2002,Toronto,535,0560.00,2270,3.0,3,1.0,0.0,0.01
2002,Toronto,535,0076.00,2270,3.0,1,3.0,0.0,0.01
2002,Toronto,535,0440.00,2270,6.0,17,0.35,0.0,0.01
2002,Toronto,535,0010.00,2270,2.0,2,1.0,0.0,0.0
2002,Toronto,535,0087.00,2270,2.0,1,2.0,0.0,0.0
2002,Toronto,535,0480.00,2270,24.0,63,0.38,0.0,0.05
2002,Toronto,535,0225.00,2270,3.0,3,1.0,0.0,0.01
2002,Toronto,535,0442.02,2270,4.0,1,4.0,0.0,0.01
2002,Toronto,535,0528.24,2270,5.0,3,1.67,1.0,0.01
2002,Toronto,535,0528.25,2270,1.0,1,1.0,0.0,0.0
2002,Toronto,535,0600.00,2270,88.0,128,0.69,0.0,0.17
2002,Toronto,535,0263.01,2270,1.0,1,1.0,0.0,0.0
2002,Toronto,535,0297.02,2270,5.0,1,5.0,0.0,0.01
2002,Toronto,535,0410.00,2270,7.0,394,0.02,0.0,0.01
2002,Toronto,535,0412.02,2270,2.0,1,2.0,0.0,0.0
2002,Toronto,535,0620.00,2270,3.0,3,1.0,0.0,0.01
2002,Toronto,535,0080.00,2270,4.0,1,4.0,0.0,0.01
2002,Toronto,535,0410.06,2270,1.0,1,1.0,11.0,0.0
2002,Toronto,535,0008.00,2270,4.0,2,2.0,0.0,0.01
2002,Toronto,535,0128.01,2270,3.0,1,3.0,0.0,0.01
2002,Toronto,535,0241.00,2270,8.0,2,4.0,0.0,0.02
2002,Toronto,535,0430.00,2270,1.0,30,0.03,0.0,0.0
2002,Toronto,535,0800.00,2270,8.0,39,0.21,0.0,0.02
2003,Toronto,535,0210.00,2270,18.0,5,3.6,1.0,0.03
2003,Toronto,535,0274.02,2270,12.0,1,12.0,0.0,0.02
2003,Toronto,535,0306.00,2270,2.0,1,2.0,0.0,0.0
2003,Toronto,535,0450.00,2270,1.0,34,0.03,0.0,0.0
2003,Toronto,535,0012.00,2270,57.0,2,28.5,0.0,0.11
2003,Toronto,535,0088.00,2270,8.0,2,4.0,15.0,0.02
2003,Toronto,535,0124.00,2270,2.0,1,2.0,0.0,0.0
2003,Toronto,535,0528.11,2270,5.0,2,2.5,0.0,0.01
2003,Toronto,535,0225.00,2270,4.0,3,1.33,0.0,0.01
2003,Toronto,535,0363.01,2270,2.0,1,2.0,0.0,0.0
2003,Toronto,535,0517.00,2270,0.0,2,0.0,0.0,0.0
2003,Toronto,535,0612.09,2270,1.0,1,1.0,0.0,0.0
2003,Toronto,535,0612.13,2270,24.0,1,24.0,0.0,0.05
2003,Toronto,535,0074.00,2270,7.0,1,7.0,16.0,0.01
2003,Toronto,535,0213.00,2270,6.0,1,6.0,0.0,0.01
2003,Toronto,535,0322.00,2270,7.0,1,7.0,0.0,0.01
2003,Toronto,535,0403.02,2270,4.0,1,4.0,0.0,0.01
2003,Toronto,535,0410.00,2270,6.0,282,0.02,0.0,0.01
2003,Toronto,535,0500.00,2270,8.0,1,8.0,20.0,0.02
2003,Toronto,535,0600.00,2270,146.0,181,0.81,0.0,0.28
2003,Toronto,535,0830.00,2270,0.0,26,0.0,0.0,0.0
2003,Toronto,535,0066.00,2270,1.0,1,1.0,0.0,0.0
2003,Toronto,535,0201.00,2270,2.0,1,2.0,12.0,0.0
2003,Toronto,535,0241.00,2270,3.0,1,3.0,0.0,0.01
2003,Toronto,535,0305.00,2270,1.0,1,1.0,0.0,0.0
2003,Toronto,535,0420.00,2270,5.0,178,0.03,0.0,0.01
2003,Toronto,535,0142.00,2270,8.0,2,4.0,0.0,0.02
2003,Toronto,535,0400.00,2270,8.0,203,0.04,0.0,0.02
2003,Toronto,535,0460.00,2270,0.0,17,0.0,0.0,0.0
2003,Toronto,535,0810.00,2270,13.0,87,0.15,0.0,0.03
2003,Toronto,535,0228.00,2270,1.0,1,1.0,11.0,0.0
2003,Toronto,535,0263.01,2270,11.0,3,3.67,0.0,0.02
2003,Toronto,535,0300.00,2270,28.0,2,14.0,15.0,0.05
2003,Toronto,535,0470.00,2270,1.0,23,0.04,0.0,0.0
2003,Toronto,535,0483.00,2270,34.0,52,0.65,0.0,0.07
2003,Toronto,535,0115.00,2270,2.0,1,2.0,0.0,0.0
2003,Toronto,535,0291.02,2270,2.0,1,2.0,0.0,0.0
2003,Toronto,535,0034.00,2270,4.0,1,4.0,0.0,0.01
2003,Toronto,535,0128.01,2270,9.0,1,9.0,0.0,0.02
2003,Toronto,535,0237.03,2270,2.0,1,2.0,0.0,0.0
2003,Toronto,535,0269.00,2270,5.0,1,5.0,0.0,0.01
2003,Toronto,535,0422.01,2270,2.0,1,2.0,2.0,0.0
2003,Toronto,535,0011.00,2270,7.0,2,3.5,6.0,0.01
2003,Toronto,535,0203.00,2270,3.0,1,3.0,0.0,0.01
2003,Toronto,535,0263.02,2270,11.0,1,11.0,20.0,0.02
2003,Toronto,535,0307.00,2270,10.0,2,5.0,12.0,0.02
2003,Toronto,535,0308.02,2270,55.0,3,18.33,12.0,0.11
2003,Toronto,535,0318.00,2270,2.0,1,2.0,20.0,0.0
2003,Toronto,535,0620.00,2270,8.0,5,1.6,0.0,0.02
2003,Toronto,535,0036.00,2270,1.0,1,1.0,0.0,0.0
2003,Toronto,535,0480.00,2270,26.0,26,1.0,0.0,0.05
2003,Toronto,535,0010.00,2270,27.0,1,27.0,0.0,0.05
2003,Toronto,535,0015.00,2270,6.0,1,6.0,0.0,0.01
2003,Toronto,535,0216.00,2270,3.0,1,3.0,0.0,0.01
2003,Toronto,535,0400.01,2270,5.0,1,5.0,0.0,0.01
2003,Toronto,535,0442.02,2270,2.0,1,2.0,0.0,0.0
2003,Toronto,535,0455.00,2270,0.0,3,0.0,0.0,0.0
2003,Toronto,535,0576.01,2270,0.0,6,0.0,0.0,0.0
2003,Toronto,535,0800.00,2270,0.0,11,0.0,0.0,0.0
2003,Toronto,535,0020.00,2270,9.0,2,4.5,3.0,0.02
2003,Toronto,535,0122.00,2270,2.0,1,2.0,0.0,0.0
2003,Toronto,535,0208.00,2270,9.0,4,2.25,0.0,0.02
2003,Toronto,535,0321.00,2270,9.0,1,9.0,0.0,0.02
2003,Toronto,535,0610.02,2270,4.0,2,2.0,0.0,0.01
2003,Toronto,535,0089.00,2270,12.0,2,6.0,5.0,0.02
2003,Toronto,535,0585.00,2270,1.0,48,0.02,0.0,0.0
2003,Toronto,535,0000.00,2270,493.0,1293,0.38,0.0,0.96
2003,Toronto,535,0016.00,2270,35.0,2,17.5,0.0,0.07
2003,Toronto,535,0278.00,2270,10.0,1,10.0,0.0,0.02
2003,Toronto,535,0308.01,2270,79.0,3,26.33,0.0,0.15
2003,Toronto,535,0430.00,2270,1.0,6,0.17,0.0,0.0
2003,Toronto,535,0440.00,2270,1.0,64,0.02,0.0,0.0
2003,Toronto,535,0528.30,2270,3.0,2,1.5,0.0,0.01
2004,Toronto,535,0308.02,2270,6.0,1,6.0,0.0,0.01
2004,Toronto,535,0528.27,2270,28.0,1,28.0,0.0,0.05
2004,Toronto,535,0204.00,2270,0.0,1,0.0,0.0,0.0
2004,Toronto,535,0402.11,2270,57.0,3,19.0,3.0,0.11
2004,Toronto,535,0576.01,2270,0.0,1,0.0,0.0,0.0
2004,Toronto,535,0638.00,2270,1.0,1,1.0,0.0,0.0
2004,Toronto,535,0440.00,2270,0.0,2,0.0,0.0,0.0
2004,Toronto,535,0540.02,2270,5.0,1,5.0,0.0,0.01
2004,Toronto,535,0012.00,2270,84.0,2,42.0,0.0,0.16
2004,Toronto,535,0214.00,2270,49.0,7,7.0,0.0,0.09
2004,Toronto,535,0402.03,2270,3.0,1,3.0,0.0,0.01
2004,Toronto,535,0620.00,2270,26.0,10,2.6,0.0,0.05
2004,Toronto,535,0066.00,2270,8.0,1,8.0,0.0,0.02
2004,Toronto,535,0370.01,2270,5.0,1,5.0,16.0,0.01
2004,Toronto,535,0527.05,2270,41.0,9,4.56,0.0,0.08
2004,Toronto,535,0087.00,2270,9.0,1,9.0,0.0,0.02
2004,Toronto,535,0161.00,2270,5.0,1,5.0,0.0,0.01
2004,Toronto,535,0333.00,2270,6.0,1,6.0,0.0,0.01
2004,Toronto,535,0402.05,2270,12.0,1,12.0,0.0,0.02
2004,Toronto,535,0576.13,2270,4.0,6,0.67,0.0,0.01
2004,Toronto,535,0800.01,2270,5.0,2,2.5,0.0,0.01
2004,Toronto,535,0000.00,2270,801.0,2548,0.31,0.0,1.53
2004,Toronto,535,0016.00,2270,1.0,1,1.0,15.0,0.0
2004,Toronto,535,0079.00,2270,10.0,2,5.0,0.0,0.02
2004,Toronto,535,0088.00,2270,6.0,1,6.0,30.0,0.01
2004,Toronto,535,0210.00,2270,41.0,5,8.2,0.0,0.08
2004,Toronto,535,0213.00,2270,3.0,1,3.0,0.0,0.01
2004,Toronto,535,0483.00,2270,2.0,3,0.67,0.0,0.0
2004,Toronto,535,0528.10,2270,92.0,4,23.0,0.0,0.18
2004,Toronto,535,0122.00,2270,2.0,1,2.0,0.0,0.0
2004,Toronto,535,0344.01,2270,2.0,1,2.0,0.0,0.0
2004,Toronto,535,0403.02,2270,3.0,2,1.5,0.0,0.01
2004,Toronto,535,0528.30,2270,57.0,21,2.71,0.0,0.11
2004,Toronto,535,0091.01,2270,5.0,1,5.0,0.0,0.01
2004,Toronto,535,0520.06,2270,15.0,2,7.5,0.0,0.03
2004,Toronto,535,0521.05,2270,3.0,2,1.5,0.0,0.01
2004,Toronto,535,0034.00,2270,38.0,2,19.0,0.0,0.07
2004,Toronto,535,0011.00,2270,1.0,1,1.0,8.0,0.0
2004,Toronto,535,0308.01,2270,34.0,1,34.0,0.0,0.06
2004,Toronto,535,0576.12,2270,1.0,1,1.0,0.0,0.0
2004,Toronto,535,0010.00,2270,44.0,1,44.0,17.0,0.08
2004,Toronto,535,0063.02,2270,7.0,1,7.0,21.0,0.01
2004,Toronto,535,0278.00,2270,10.0,1,10.0,0.0,0.02
2004,Toronto,535,0470.00,2270,0.0,2,0.0,0.0,0.0
2004,Toronto,535,0516.14,2270,2.0,1,2.0,0.0,0.0
2004,Toronto,535,0612.02,2270,1.0,1,1.0,0.0,0.0
2004,Toronto,535,0263.03,2270,3.0,1,3.0,0.0,0.01
2004,Toronto,535,0274.02,2270,1.0,1,1.0,0.0,0.0
2004,Toronto,535,0287.02,2270,4.0,1,4.0,0.0,0.01
2004,Toronto,535,0300.00,2270,165.0,1,165.0,0.0,0.32
2004,Toronto,535,0318.00,2270,2.0,1,2.0,20.0,0.0
2004,Toronto,535,0015.00,2270,1.0,1,1.0,0.0,0.0
2004,Toronto,535,0020.00,2270,21.0,5,4.2,0.0,0.04
2004,Toronto,535,0119.00,2270,1.0,1,1.0,0.0,0.0
2004,Toronto,535,0194.04,2270,22.0,2,11.0,0.0,0.04
2004,Toronto,535,0215.00,2270,23.0,1,23.0,0.0,0.04
2004,Toronto,535,0241.00,2270,1.0,1,1.0,0.0,0.0
2004,Toronto,535,0263.02,2270,4.0,1,4.0,0.0,0.01
2004,Toronto,535,0321.02,2270,1.0,1,1.0,0.0,0.0
2004,Toronto,535,0521.06,2270,3.0,1,3.0,31.0,0.01
2005,Toronto,535,0011.00,2270,20.0,2,10.0,0.0,0.04
2005,Toronto,535,0015.00,2270,25.0,1,25.0,0.0,0.05
2005,Toronto,535,0057.00,2270,5.0,2,2.5,0.0,0.01
2005,Toronto,535,0063.02,2270,8.0,2,4.0,26.0,0.02
2005,Toronto,535,0135.00,2270,0.0,1,0.0,0.0,0.0
2005,Toronto,535,0158.00,2270,2.0,1,2.0,11.0,0.0
2005,Toronto,535,0231.00,2270,0.0,1,0.0,0.0,0.0
2005,Toronto,535,0233.00,2270,0.0,1,0.0,0.0,0.0
