reference_period,metcode,metro,FSA,inventory,num_structures,unitsperstructure,avgstorycnt
2022,1400,Quebec,G3A,2.0,1,2.0,12.0
2022,1400,Quebec,G6V,19.0,2,9.5,8.5
2022,1400,Quebec,nan,1.0,1,1.0,0.0
2022,1400,Quebec,G0A,1.0,1,1.0,3.0
2022,1400,Quebec,G7A,2.0,1,2.0,3.0
2023,1400,Quebec,G1X,1.0,1,1.0,0.0
2023,1400,Quebec,G3A,1.0,1,1.0,12.0
2023,1400,Quebec,nan,3.0,2,1.5,0.0
2023,1400,Quebec,G6V,8.0,1,8.0,7.0
2023,1400,Quebec,,180.0,141,1.28,0.08
1988,1490,Regina,nan,121.0,129,0.94,0.16
1989,1490,Regina,nan,177.0,95,1.86,0.25
1990,1490,Regina,nan,113.0,66,1.71,0.41
1991,1490,Regina,nan,59.0,45,1.31,0.29
1992,1490,Regina,nan,52.0,68,0.76,0.1
1993,1490,Regina,nan,69.0,93,0.74,0.0
1994,1490,Regina,nan,37.0,79,0.47,0.01
1995,1490,Regina,nan,42.0,72,0.58,0.04
1996,1490,Regina,nan,77.0,70,1.1,0.09
1997,1490,Regina,nan,25.0,75,0.33,0.04
1998,1490,Regina,nan,73.0,107,0.68,0.08
1999,1490,Regina,nan,79.0,91,0.87,0.04
2000,1490,Regina,nan,128.0,141,0.91,0.06
2001,1490,Regina,nan,99.0,132,0.75,0.02
2002,1490,Regina,nan,91.0,82,1.11,0.09
2003,1490,Regina,nan,69.0,99,0.7,0.13
2004,1490,Regina,nan,75.0,92,0.82,0.03
2005,1490,Regina,nan,75.0,124,0.6,0.02
2006,1490,Regina,S4P,3.0,9,0.33,0.0
2006,1490,Regina,S4T,6.0,7,0.86,0.0
2006,1490,Regina,S4S,7.0,1,7.0,0.0
2006,1490,Regina,S4N,5.0,10,0.5,0.0
2006,1490,Regina,S4V,23.0,44,0.52,0.0
2006,1490,Regina,nan,1.0,5,0.2,0.6
2006,1490,Regina,S4R,5.0,6,0.83,0.0
2006,1490,Regina,S4X,14.0,28,0.5,0.0
2007,1490,Regina,S4N,0.0,2,0.0,0.0
2007,1490,Regina,S4R,2.0,2,1.0,0.0
2007,1490,Regina,S4V,13.0,41,0.32,0.0
2007,1490,Regina,S4X,10.0,12,0.83,0.0
2007,1490,Regina,nan,0.0,11,0.0,0.0
2007,1490,Regina,S4T,0.0,1,0.0,0.0
2007,1490,Regina,S4P,1.0,4,0.25,0.0
2008,1490,Regina,S4R,2.0,3,0.67,0.0
2008,1490,Regina,S4S,0.0,2,0.0,0.0
2008,1490,Regina,S4T,3.0,2,1.5,0.0
2008,1490,Regina,S4P,4.0,6,0.67,0.0
2008,1490,Regina,S4X,17.0,30,0.57,0.0
2008,1490,Regina,S4N,1.0,2,0.5,0.0
2008,1490,Regina,S4V,29.0,40,0.73,0.0
2008,1490,Regina,nan,1.0,18,0.06,0.0
2009,1490,Regina,S4V,86.0,9,9.56,0.33
2009,1490,Regina,S4N,6.0,6,1.0,0.0
2009,1490,Regina,S4S,4.0,3,1.33,0.0
2009,1490,Regina,S4T,9.0,9,1.0,0.0
2009,1490,Regina,S4P,5.0,5,1.0,0.0
2009,1490,Regina,S4X,27.0,11,2.45,0.0
2009,1490,Regina,S4R,3.0,3,1.0,0.0
2009,1490,Regina,nan,9.0,9,1.0,0.0
2010,1490,Regina,S4T,15.0,15,1.0,0.0
2010,1490,Regina,nan,2.0,2,1.0,0.0
2010,1490,Regina,S4N,13.0,1,13.0,3.0
2010,1490,Regina,S4V,44.0,18,2.44,0.67
2010,1490,Regina,S4P,7.0,6,1.17,0.0
2010,1490,Regina,S4X,35.0,10,3.5,0.4
2010,1490,Regina,S4R,1.0,1,1.0,0.0
2011,1490,Regina,S4P,8.0,8,1.0,0.0
2011,1490,Regina,S4N,3.0,3,1.0,0.0
2011,1490,Regina,S4S,24.0,1,24.0,0.0
2011,1490,Regina,S4T,33.0,33,1.0,0.06
2011,1490,Regina,S4X,6.0,6,1.0,0.0
2011,1490,Regina,S4V,29.0,23,1.26,0.0
2011,1490,Regina,nan,3.0,3,1.0,0.0
2012,1490,Regina,S4N,4.0,2,2.0,1.5
2012,1490,Regina,S4T,31.0,27,1.15,0.56
2012,1490,Regina,S4P,14.0,13,1.08,0.23
2012,1490,Regina,S4V,25.0,25,1.0,0.0
2012,1490,Regina,S4S,15.0,1,15.0,3.0
2012,1490,Regina,S4X,7.0,7,1.0,0.0
2012,1490,Regina,nan,3.0,3,1.0,0.0
2013,1490,Regina,S4N,1.0,1,1.0,3.0
2013,1490,Regina,nan,5.0,5,1.0,0.0
2013,1490,Regina,S4R,1.0,1,1.0,0.0
2013,1490,Regina,S4T,73.0,61,1.2,0.31
2013,1490,Regina,S4X,11.0,11,1.0,0.0
2013,1490,Regina,S4S,2.0,2,1.0,1.5
2013,1490,Regina,S4P,21.0,11,1.91,0.18
2013,1490,Regina,S4V,50.0,38,1.32,0.29
2014,1490,Regina,S4V,125.0,55,2.27,0.36
2014,1490,Regina,S4X,89.0,42,2.12,0.07
2014,1490,Regina,nan,16.0,14,1.14,0.0
2014,1490,Regina,S4S,6.0,2,3.0,3.0
2014,1490,Regina,S4T,173.0,108,1.6,0.24
2014,1490,Regina,S4P,37.0,8,4.63,1.63
2014,1490,Regina,S4N,8.0,2,4.0,1.5
2014,1490,Regina,S4R,22.0,1,22.0,8.0
2015,1490,Regina,S4N,7.0,6,1.17,0.5
2015,1490,Regina,S4R,17.0,7,2.43,1.14
2015,1490,Regina,S4T,230.0,96,2.4,0.44
2015,1490,Regina,S4V,183.0,63,2.9,0.33
2015,1490,Regina,S4X,75.0,36,2.08,0.08
2015,1490,Regina,nan,19.0,17,1.12,0.0
2015,1490,Regina,S4S,1.0,1,1.0,0.0
2015,1490,Regina,S4P,25.0,4,6.25,3.25
2016,1490,Regina,S4V,177.0,49,3.61,0.49
2016,1490,Regina,S4R,5.0,4,1.25,0.0
2016,1490,Regina,S4S,3.0,3,1.0,0.0
2016,1490,Regina,nan,4.0,4,1.0,0.0
2016,1490,Regina,S4X,52.0,34,1.53,0.09
2016,1490,Regina,S4N,6.0,4,1.5,0.0
2016,1490,Regina,S4P,44.0,12,3.67,0.42
2016,1490,Regina,S4T,105.0,49,2.14,0.63
2017,1490,Regina,nan,12.0,5,2.4,0.0
2017,1490,Regina,S4P,44.0,23,1.91,0.22
2017,1490,Regina,S4V,193.0,62,3.11,0.44
2017,1490,Regina,S4R,6.0,6,1.0,0.0
2017,1490,Regina,S4S,3.0,3,1.0,0.0
2017,1490,Regina,S4T,99.0,56,1.77,0.39
2017,1490,Regina,S4L,4.0,4,1.0,0.0
2017,1490,Regina,S4N,10.0,5,2.0,0.0
2017,1490,Regina,S4X,30.0,18,1.67,0.0
2018,1490,Regina,S4X,23.0,12,1.92,0.0
2018,1490,Regina,S4L,4.0,4,1.0,0.0
2018,1490,Regina,S4P,35.0,18,1.94,0.17
2018,1490,Regina,S4S,6.0,6,1.0,0.0
2018,1490,Regina,S4T,95.0,53,1.79,0.26
2018,1490,Regina,S4V,249.0,93,2.68,0.32
2018,1490,Regina,S4N,4.0,4,1.0,0.0
2018,1490,Regina,S4R,5.0,5,1.0,0.0
2019,1490,Regina,S4L,4.0,4,1.0,0.0
2019,1490,Regina,S4V,88.0,58,1.52,0.21
2019,1490,Regina,S4R,5.0,5,1.0,0.0
2019,1490,Regina,S4N,2.0,2,1.0,0.0
2019,1490,Regina,S4P,28.0,13,2.15,0.46
2019,1490,Regina,S4S,5.0,5,1.0,0.0
2019,1490,Regina,S4X,12.0,12,1.0,0.0
2019,1490,Regina,S4T,46.0,27,1.7,0.26
2020,1490,Regina,S4R,2.0,2,1.0,0.0
2020,1490,Regina,S4V,37.0,22,1.68,0.23
2020,1490,Regina,S4X,2.0,2,1.0,0.0
2020,1490,Regina,S4S,2.0,2,1.0,0.0
2020,1490,Regina,S4L,3.0,3,1.0,0.0
2020,1490,Regina,S4P,9.0,5,1.8,1.2
2020,1490,Regina,S4T,14.0,6,2.33,0.67
2020,1490,Regina,,24.0,18,1.33,0.0
2021,1490,Regina,,62.0,25,2.48,0.16
2021,1490,Regina,S4S,1.0,1,1.0,0.0
2021,1490,Regina,S4V,14.0,7,2.0,0.57
2021,1490,Regina,S4P,1.0,1,1.0,0.0
2021,1490,Regina,S4T,6.0,1,6.0,4.0
2022,1490,Regina,S4T,3.0,1,3.0,4.0
2022,1490,Regina,,82.0,66,1.24,0.12
2022,1490,Regina,S4V,3.0,2,1.5,2.0
2023,1490,Regina,,71.0,57,1.25,0.02
1988,1700,Saskatoon,nan,230.0,213,1.08,0.1
1989,1700,Saskatoon,nan,105.0,110,0.95,0.13
1990,1700,Saskatoon,nan,90.0,77,1.17,0.17
1991,1700,Saskatoon,nan,46.0,47,0.98,0.02
1992,1700,Saskatoon,nan,35.0,66,0.53,0.0
1993,1700,Saskatoon,nan,58.0,59,0.98,0.05
1994,1700,Saskatoon,nan,49.0,73,0.67,0.05
1995,1700,Saskatoon,nan,61.0,88,0.69,0.09
1996,1700,Saskatoon,nan,46.0,78,0.59,0.14
1997,1700,Saskatoon,nan,33.0,102,0.32,0.09
1998,1700,Saskatoon,nan,172.0,142,1.21,0.08
1999,1700,Saskatoon,nan,117.0,142,0.82,0.08
2000,1700,Saskatoon,nan,165.0,144,1.15,0.06
2001,1700,Saskatoon,nan,144.0,144,1.0,0.04
2002,1700,Saskatoon,nan,67.0,100,0.67,0.07
2003,1700,Saskatoon,nan,78.0,116,0.67,0.0
2004,1700,Saskatoon,nan,78.0,100,0.78,0.0
2005,1700,Saskatoon,nan,133.0,88,1.51,0.0
2006,1700,Saskatoon,S7M,0.0,1,0.0,0.0
2006,1700,Saskatoon,S7J,3.0,3,1.0,0.0
2006,1700,Saskatoon,S7N,0.0,3,0.0,0.0
2006,1700,Saskatoon,S7L,0.0,10,0.0,0.0
2006,1700,Saskatoon,nan,14.0,46,0.3,0.0
2006,1700,Saskatoon,S7T,7.0,15,0.47,0.0
2007,1700,Saskatoon,S7L,0.0,18,0.0,0.0
2007,1700,Saskatoon,S7H,0.0,1,0.0,0.0
2007,1700,Saskatoon,S7J,1.0,2,0.5,0.0
2007,1700,Saskatoon,S7V,0.0,4,0.0,0.0
2007,1700,Saskatoon,nan,23.0,78,0.29,0.0
2007,1700,Saskatoon,S7M,0.0,1,0.0,0.0
2007,1700,Saskatoon,S7N,0.0,5,0.0,0.0
2007,1700,Saskatoon,S7T,2.0,19,0.11,0.0
2007,1700,Saskatoon,S7K,0.0,1,0.0,0.0
2008,1700,Saskatoon,S7J,21.0,13,1.62,0.0
2008,1700,Saskatoon,nan,135.0,207,0.65,0.0
2008,1700,Saskatoon,S7M,12.0,12,1.0,0.0
2008,1700,Saskatoon,S7N,6.0,5,1.2,0.0
2008,1700,Saskatoon,S7L,50.0,74,0.68,0.0
2008,1700,Saskatoon,S7H,3.0,2,1.5,0.0
2008,1700,Saskatoon,S7K,11.0,3,3.67,0.0
2008,1700,Saskatoon,S7T,62.0,76,0.82,0.0
2008,1700,Saskatoon,S7V,10.0,11,0.91,0.0
2009,1700,Saskatoon,S7K,6.0,5,1.2,0.0
2009,1700,Saskatoon,S7M,6.0,4,1.5,0.0
2009,1700,Saskatoon,S7V,82.0,6,13.67,1.33
2009,1700,Saskatoon,S7J,14.0,5,2.8,0.0
2009,1700,Saskatoon,S7H,2.0,2,1.0,0.0
2009,1700,Saskatoon,S7T,15.0,15,1.0,0.0
2009,1700,Saskatoon,nan,149.0,74,2.01,0.0
2009,1700,Saskatoon,S7L,33.0,20,1.65,0.0
2009,1700,Saskatoon,S7N,6.0,5,1.2,0.0
2010,1700,Saskatoon,S7M,3.0,3,1.0,0.0
2010,1700,Saskatoon,S7J,20.0,3,6.67,3.33
2010,1700,Saskatoon,nan,110.0,98,1.12,0.04
2010,1700,Saskatoon,S7L,47.0,35,1.34,0.09
2010,1700,Saskatoon,S7T,30.0,18,1.67,0.39
2010,1700,Saskatoon,S7K,35.0,2,17.5,0.0
2010,1700,Saskatoon,S7V,39.0,12,3.25,0.25
2011,1700,Saskatoon,nan,76.0,74,1.03,0.0
2011,1700,Saskatoon,S7M,2.0,2,1.0,0.0
2011,1700,Saskatoon,S7S,15.0,15,1.0,0.0
2011,1700,Saskatoon,S7H,4.0,2,2.0,0.0
2011,1700,Saskatoon,S7J,6.0,4,1.5,1.5
2011,1700,Saskatoon,S7L,31.0,31,1.0,0.0
2011,1700,Saskatoon,S7K,29.0,2,14.5,0.0
2011,1700,Saskatoon,S7N,11.0,1,11.0,2.0
2011,1700,Saskatoon,S7V,17.0,9,1.89,0.33
2011,1700,Saskatoon,S0K,1.0,1,1.0,0.0
2011,1700,Saskatoon,S7T,66.0,47,1.4,0.06
2012,1700,Saskatoon,S7M,3.0,2,1.5,1.5
2012,1700,Saskatoon,S7S,50.0,50,1.0,0.0
2012,1700,Saskatoon,S7T,41.0,36,1.14,0.0
2012,1700,Saskatoon,nan,85.0,48,1.77,0.17
2012,1700,Saskatoon,S0K,3.0,2,1.5,0.0
2012,1700,Saskatoon,S7J,14.0,8,1.75,0.0
2012,1700,Saskatoon,S7W,32.0,11,2.91,1.09
2012,1700,Saskatoon,S7V,78.0,37,2.11,0.08
2012,1700,Saskatoon,S7L,32.0,19,1.68,0.16
2012,1700,Saskatoon,S7H,27.0,5,5.4,1.2
2012,1700,Saskatoon,S7K,4.0,3,1.33,0.0
2012,1700,Saskatoon,S7N,5.0,5,1.0,0.4
2013,1700,Saskatoon,S7S,65.0,63,1.03,0.05
2013,1700,Saskatoon,S7V,72.0,57,1.26,0.05
2013,1700,Saskatoon,S7T,64.0,53,1.21,0.11
2013,1700,Saskatoon,S7J,5.0,3,1.67,0.0
2013,1700,Saskatoon,nan,131.0,62,2.11,0.42
2013,1700,Saskatoon,S7L,79.0,62,1.27,0.06
2013,1700,Saskatoon,S7N,11.0,7,1.57,0.0
2013,1700,Saskatoon,S0K,5.0,4,1.25,0.0
2013,1700,Saskatoon,S7H,16.0,4,4.0,0.75
2013,1700,Saskatoon,S7M,4.0,3,1.33,1.0
2013,1700,Saskatoon,S7K,7.0,3,2.33,0.0
2013,1700,Saskatoon,S7W,64.0,16,4.0,1.38
2014,1700,Saskatoon,S7H,17.0,10,1.7,0.3
2014,1700,Saskatoon,S7T,74.0,64,1.16,0.0
2014,1700,Saskatoon,S7V,60.0,60,1.0,0.0
2014,1700,Saskatoon,S0L,5.0,5,1.0,0.0
2014,1700,Saskatoon,S7L,125.0,77,1.62,0.36
2014,1700,Saskatoon,S7N,19.0,9,2.11,0.33
2014,1700,Saskatoon,S7J,7.0,5,1.4,0.0
2014,1700,Saskatoon,nan,145.0,82,1.77,0.32
2014,1700,Saskatoon,S0K,2.0,2,1.0,0.0
2014,1700,Saskatoon,S7K,5.0,3,1.67,0.0
2014,1700,Saskatoon,S7M,16.0,6,2.67,0.5
2014,1700,Saskatoon,S7S,99.0,83,1.19,0.04
2014,1700,Saskatoon,S7W,58.0,17,3.41,1.35
2015,1700,Saskatoon,nan,175.0,105,1.67,0.23
2015,1700,Saskatoon,S0K,1.0,1,1.0,0.0
2015,1700,Saskatoon,S7J,2.0,2,1.0,0.0
2015,1700,Saskatoon,S7T,65.0,48,1.35,0.06
2015,1700,Saskatoon,S7H,10.0,7,1.43,0.0
2015,1700,Saskatoon,S7K,4.0,4,1.0,0.0
2015,1700,Saskatoon,S7M,20.0,8,2.5,0.0
2015,1700,Saskatoon,S7N,23.0,12,1.92,0.25
2015,1700,Saskatoon,S7W,102.0,40,2.55,0.4
2015,1700,Saskatoon,S7L,112.0,72,1.56,0.33
2015,1700,Saskatoon,S7S,123.0,82,1.5,0.11
2015,1700,Saskatoon,S7V,51.0,50,1.02,0.0
2016,1700,Saskatoon,S7S,242.0,88,2.75,0.15
2016,1700,Saskatoon,S7T,36.0,27,1.33,0.11
2016,1700,Saskatoon,S7W,70.0,37,1.89,0.43
2016,1700,Saskatoon,S0K,4.0,3,1.33,0.0
2016,1700,Saskatoon,S7J,33.0,4,8.25,1.0
2016,1700,Saskatoon,S7K,30.0,29,1.03,0.0
2016,1700,Saskatoon,S7N,16.0,10,1.6,0.3
2016,1700,Saskatoon,nan,156.0,87,1.79,0.16
2016,1700,Saskatoon,S7H,52.0,10,5.2,0.6
2016,1700,Saskatoon,S7M,29.0,15,1.93,0.0
2016,1700,Saskatoon,S7L,76.0,43,1.77,0.49
2016,1700,Saskatoon,S7V,44.0,37,1.19,0.08
2017,1700,Saskatoon,S7N,10.0,7,1.43,0.43
2017,1700,Saskatoon,S7T,16.0,11,1.45,0.27
2017,1700,Saskatoon,S7K,75.0,65,1.15,0.0
2017,1700,Saskatoon,S7L,45.0,19,2.37,0.37
2017,1700,Saskatoon,S7H,34.0,9,3.78,0.67
2017,1700,Saskatoon,S7W,50.0,34,1.47,0.35
2017,1700,Saskatoon,nan,69.0,52,1.33,0.27
2017,1700,Saskatoon,S7V,33.0,25,1.32,0.0
2017,1700,Saskatoon,S0K,42.0,36,1.17,0.0
2017,1700,Saskatoon,S7J,21.0,2,10.5,2.0
2017,1700,Saskatoon,S7M,17.0,12,1.42,0.0
2017,1700,Saskatoon,S7S,145.0,54,2.69,0.19
2018,1700,Saskatoon,S7J,3.0,3,1.0,1.33
2018,1700,Saskatoon,S7M,39.0,22,1.77,0.09
2018,1700,Saskatoon,S7S,119.0,59,2.02,0.12
2018,1700,Saskatoon,S7W,29.0,20,1.45,0.0
2018,1700,Saskatoon,S7T,24.0,14,1.71,0.21
2018,1700,Saskatoon,S7V,41.0,32,1.28,0.09
2018,1700,Saskatoon,S7N,8.0,7,1.14,0.43
2018,1700,Saskatoon,nan,14.0,13,1.08,0.31
2018,1700,Saskatoon,S0K,53.0,48,1.1,0.0
2018,1700,Saskatoon,S7H,10.0,9,1.11,0.33
2018,1700,Saskatoon,S7K,116.0,103,1.13,0.0
2018,1700,Saskatoon,S7L,32.0,22,1.45,0.0
2019,1700,Saskatoon,nan,3.0,3,1.0,1.33
2019,1700,Saskatoon,S7H,7.0,7,1.0,0.0
2019,1700,Saskatoon,S7K,115.0,102,1.13,0.06
2019,1700,Saskatoon,S7T,34.0,7,4.86,0.43
2019,1700,Saskatoon,S7V,47.0,36,1.31,0.08
2019,1700,Saskatoon,S7M,21.0,11,1.91,0.0
2019,1700,Saskatoon,S7W,23.0,6,3.83,1.5
2019,1700,Saskatoon,S7N,8.0,6,1.33,0.0
2019,1700,Saskatoon,S0K,51.0,36,1.42,0.08
2019,1700,Saskatoon,S7J,4.0,4,1.0,0.0
2019,1700,Saskatoon,S7L,26.0,18,1.44,0.0
2019,1700,Saskatoon,S7S,62.0,40,1.55,0.08
2020,1700,Saskatoon,S7S,23.0,19,1.21,0.0
2020,1700,Saskatoon,S7T,14.0,2,7.0,1.5
2020,1700,Saskatoon,S7H,1.0,1,1.0,0.0
2020,1700,Saskatoon,S7V,9.0,8,1.13,0.0
2020,1700,Saskatoon,S7W,11.0,3,3.67,2.0
2020,1700,Saskatoon,nan,1.0,1,1.0,4.0
2020,1700,Saskatoon,S7N,1.0,1,1.0,0.0
2020,1700,Saskatoon,S7L,8.0,6,1.33,0.0
2020,1700,Saskatoon,,61.0,58,1.05,0.0
2020,1700,Saskatoon,S0K,28.0,10,2.8,0.3
2020,1700,Saskatoon,S7M,22.0,11,2.0,0.0
2020,1700,Saskatoon,S7K,21.0,16,1.31,0.0
2021,1700,Saskatoon,S7T,3.0,1,3.0,3.0
2021,1700,Saskatoon,S7M,16.0,5,3.2,0.0
2021,1700,Saskatoon,S7S,5.0,4,1.25,0.0
2021,1700,Saskatoon,S7L,6.0,4,1.5,0.0
2021,1700,Saskatoon,S7K,1.0,1,1.0,0.0
2021,1700,Saskatoon,,143.0,125,1.14,0.05
2021,1700,Saskatoon,S7H,1.0,1,1.0,0.0
2021,1700,Saskatoon,S7N,7.0,1,7.0,7.0
2021,1700,Saskatoon,S0K,8.0,2,4.0,1.5
2021,1700,Saskatoon,S7W,8.0,2,4.0,3.0
2022,1700,Saskatoon,,208.0,182,1.14,0.07
2022,1700,Saskatoon,S7H,1.0,1,1.0,0.0
2022,1700,Saskatoon,S7K,1.0,1,1.0,0.0
2022,1700,Saskatoon,S0K,4.0,2,2.0,1.5
2022,1700,Saskatoon,S7L,5.0,3,1.67,0.0
2022,1700,Saskatoon,S7M,4.0,3,1.33,0.0
2022,1700,Saskatoon,S7W,8.0,2,4.0,3.0
2022,1700,Saskatoon,S7N,1.0,1,1.0,0.0
2023,1700,Saskatoon,nan,4.0,2,2.0,0.0
2023,1700,Saskatoon,S7L,2.0,2,1.0,0.0
2023,1700,Saskatoon,S7H,1.0,1,1.0,0.0
2023,1700,Saskatoon,S7N,1.0,1,1.0,0.0
2023,1700,Saskatoon,S0K,2.0,1,2.0,3.0
2023,1700,Saskatoon,,237.0,217,1.09,0.03
1988,2270,Toronto,nan,1100.0,2223,0.49,0.01
1988,2270,Toronto,,0.0,6,0.0,0.0
1989,2270,Toronto,,0.0,3,0.0,0.0
1989,2270,Toronto,nan,1601.0,1993,0.8,0.1
1990,2270,Toronto,,0.0,2,0.0,0.0
1990,2270,Toronto,nan,2144.0,2041,1.05,0.2
1991,2270,Toronto,nan,2418.0,1466,1.65,0.51
1992,2270,Toronto,nan,2639.0,1399,1.89,0.49
1993,2270,Toronto,nan,1657.0,1141,1.45,0.43
1994,2270,Toronto,nan,1311.0,1722,0.76,0.18
1995,2270,Toronto,nan,1490.0,1332,1.12,0.18
1996,2270,Toronto,,1.0,1,1.0,0.0
1996,2270,Toronto,nan,1157.0,1472,0.79,0.15
1997,2270,Toronto,nan,879.0,1699,0.52,0.07
1997,2270,Toronto,,1.0,1,1.0,0.0
1998,2270,Toronto,nan,943.0,1698,0.56,0.05
1999,2270,Toronto,nan,1351.0,1884,0.72,0.06
2000,2270,Toronto,nan,1279.0,1662,0.77,0.1
2001,2270,Toronto,nan,1150.0,2210,0.52,0.06
2002,2270,Toronto,nan,1340.0,2984,0.45,0.11
2003,2270,Toronto,nan,1296.0,2627,0.49,0.1
2004,2270,Toronto,nan,1787.0,2680,0.67,0.09
2005,2270,Toronto,,25.0,1,25.0,0.0
2005,2270,Toronto,nan,1150.0,2103,0.55,0.19
2006,2270,Toronto,L4P,1.0,18,0.06,0.0
2006,2270,Toronto,L4T,0.0,1,0.0,0.0
2006,2270,Toronto,L5B,4.0,2,2.0,0.0
2006,2270,Toronto,L5M,0.0,2,0.0,0.0
2006,2270,Toronto,L6K,5.0,1,5.0,0.0
2006,2270,Toronto,M1E,0.0,4,0.0,0.0
2006,2270,Toronto,M4K,7.0,6,1.17,0.0
2006,2270,Toronto,M5S,2.0,1,2.0,0.0
2006,2270,Toronto,M6J,10.0,1,10.0,0.0
2006,2270,Toronto,M8W,3.0,3,1.0,0.0
2006,2270,Toronto,M8Y,7.0,2,3.5,0.0
2006,2270,Toronto,L4A,0.0,15,0.0,0.0
2006,2270,Toronto,L5H,0.0,2,0.0,0.0
2006,2270,Toronto,L6C,0.0,2,0.0,0.0
2006,2270,Toronto,L9P,0.0,4,0.0,0.0
2006,2270,Toronto,L9W,3.0,7,0.43,0.0
2006,2270,Toronto,M1C,0.0,6,0.0,0.0
2006,2270,Toronto,M1N,0.0,1,0.0,0.0
2006,2270,Toronto,M3A,1.0,1,1.0,0.0
2006,2270,Toronto,M4C,2.0,3,0.67,0.0
2006,2270,Toronto,M4L,13.0,6,2.17,0.0
2006,2270,Toronto,M6A,1.0,1,1.0,0.0
2006,2270,Toronto,L4J,1.0,1,1.0,0.0
2006,2270,Toronto,L5G,0.0,2,0.0,0.0
2006,2270,Toronto,M1J,1.0,1,1.0,0.0
2006,2270,Toronto,M3M,0.0,1,0.0,0.0
2006,2270,Toronto,M3N,2.0,1,2.0,0.0
2006,2270,Toronto,M4B,0.0,1,0.0,0.0
2006,2270,Toronto,M6L,0.0,1,0.0,0.0
2006,2270,Toronto,M8X,0.0,1,0.0,0.0
2006,2270,Toronto,M8Z,20.0,10,2.0,0.0
2006,2270,Toronto,L3R,8.0,1,8.0,0.0
2006,2270,Toronto,L3T,3.0,1,3.0,0.0
2006,2270,Toronto,L5L,0.0,1,0.0,0.0
2006,2270,Toronto,L6H,16.0,38,0.42,0.0
2006,2270,Toronto,L6R,6.0,1,6.0,0.0
2006,2270,Toronto,M1B,3.0,2,1.5,0.0
2006,2270,Toronto,M1V,3.0,1,3.0,0.0
2006,2270,Toronto,M2M,22.0,2,11.0,0.0
2006,2270,Toronto,M3C,18.0,2,9.0,8.0
2006,2270,Toronto,M3J,21.0,9,2.33,0.0
2006,2270,Toronto,M4S,8.0,8,1.0,0.0
2006,2270,Toronto,M5T,8.0,1,8.0,0.0
2006,2270,Toronto,M9B,2.0,2,1.0,0.0
2006,2270,Toronto,M9M,5.0,5,1.0,0.0
2006,2270,Toronto,L0H,0.0,1,0.0,0.0
2006,2270,Toronto,L5J,0.0,2,0.0,0.0
2006,2270,Toronto,L5R,0.0,4,0.0,0.0
2006,2270,Toronto,M1P,1.0,5,0.2,0.0
2006,2270,Toronto,M2N,10.0,8,1.25,5.0
2006,2270,Toronto,M5M,10.0,13,0.77,0.0
2006,2270,Toronto,M5N,4.0,5,0.8,0.0
2006,2270,Toronto,M5P,0.0,4,0.0,0.0
2006,2270,Toronto,M9V,1.0,1,1.0,0.0
2006,2270,Toronto,L0E,0.0,6,0.0,0.0
2006,2270,Toronto,L3Z,0.0,16,0.0,0.0
2006,2270,Toronto,L4G,1.0,4,0.25,0.0
2006,2270,Toronto,L6J,1.0,2,0.5,0.0
2006,2270,Toronto,M2L,30.0,9,3.33,1.56
2006,2270,Toronto,M2P,16.0,20,0.8,0.0
2006,2270,Toronto,M3B,3.0,4,0.75,0.0
2006,2270,Toronto,M4N,2.0,6,0.33,0.0
2006,2270,Toronto,M4X,1.0,1,1.0,0.0
2006,2270,Toronto,M6B,0.0,3,0.0,0.0
2006,2270,Toronto,M6M,0.0,1,0.0,0.0
2006,2270,Toronto,M9W,15.0,1,15.0,29.0
2006,2270,Toronto,L1S,1.0,3,0.33,0.0
2006,2270,Toronto,L4L,1.0,14,0.07,0.0
2006,2270,Toronto,M1M,78.0,1,78.0,12.0
2006,2270,Toronto,M2J,1.0,1,1.0,0.0
2006,2270,Toronto,M2R,8.0,3,2.67,0.0
2006,2270,Toronto,M3K,1.0,1,1.0,0.0
2006,2270,Toronto,M4G,1.0,3,0.33,0.0
2006,2270,Toronto,M4V,2.0,4,0.5,0.0
2006,2270,Toronto,M5V,46.0,5,9.2,4.8
2006,2270,Toronto,M9A,22.0,9,2.44,0.67
2006,2270,Toronto,M9N,54.0,2,27.0,0.0
2006,2270,Toronto,nan,801.0,1177,0.68,0.27
2006,2270,Toronto,L0G,4.0,6,0.67,0.0
2006,2270,Toronto,L0P,0.0,1,0.0,0.0
2006,2270,Toronto,L1V,0.0,7,0.0,0.0
2006,2270,Toronto,L3Y,0.0,1,0.0,0.0
2006,2270,Toronto,L4C,0.0,3,0.0,0.0
2006,2270,Toronto,L4Z,0.0,3,0.0,0.0
2006,2270,Toronto,L6L,6.0,21,0.29,0.0
2006,2270,Toronto,L7K,1.0,2,0.5,0.0
2006,2270,Toronto,L9R,0.0,12,0.0,0.0
2006,2270,Toronto,M3H,11.0,8,1.38,1.0
2006,2270,Toronto,M4E,8.0,3,2.67,0.0
2006,2270,Toronto,M4W,0.0,1,0.0,0.0
2006,2270,Toronto,M6N,1.0,1,1.0,3.0
2007,2270,Toronto,L0E,0.0,4,0.0,0.0
2007,2270,Toronto,L1S,2.0,7,0.29,0.0
2007,2270,Toronto,L4P,1.0,5,0.2,0.0
2007,2270,Toronto,L4S,2.0,14,0.14,0.0
