reference_period,metcode,metro,FSA,dweltype,mkttycd,inventory,num_structures,unitsperstructure,avgstorycnt
2009,2410,Vancouver,V7E,1.0,3.0,1.0,1,1.0,0.0
2009,2410,Vancouver,V7J,1.0,1.0,1.0,1,1.0,0.0
2009,2410,Vancouver,V7L,1.0,1.0,3.0,3,1.0,0.0
2009,2410,Vancouver,nan,2.0,1.0,8.0,6,1.33,0.0
2009,2410,Vancouver,V3E,4.0,3.0,9.0,3,3.0,0.0
2009,2410,Vancouver,V3L,5.0,3.0,3.0,1,3.0,4.0
2009,2410,Vancouver,V3T,5.0,3.0,100.0,4,25.0,4.5
2009,2410,Vancouver,V3V,4.0,3.0,46.0,14,3.29,0.0
2009,2410,Vancouver,V5G,1.0,1.0,7.0,7,1.0,0.0
2009,2410,Vancouver,V5H,1.0,1.0,9.0,9,1.0,0.0
2009,2410,Vancouver,V5N,5.0,3.0,2.0,1,2.0,5.0
2009,2410,Vancouver,V5W,2.0,1.0,4.0,3,1.33,0.0
2009,2410,Vancouver,V5W,5.0,1.0,2.0,1,2.0,2.0
2009,2410,Vancouver,V6X,1.0,1.0,1.0,1,1.0,0.0
2009,2410,Vancouver,V7T,5.0,3.0,10.0,1,10.0,5.0
2009,2410,Vancouver,V3M,1.0,1.0,7.0,7,1.0,0.0
2009,2410,Vancouver,V3N,5.0,3.0,1.0,1,1.0,6.0
2009,2410,Vancouver,V3S,2.0,3.0,4.0,3,1.33,0.0
2009,2410,Vancouver,V3S,4.0,3.0,17.0,7,2.43,0.0
2009,2410,Vancouver,V3T,4.0,3.0,1.0,1,1.0,0.0
2009,2410,Vancouver,V5C,1.0,1.0,9.0,9,1.0,0.0
2009,2410,Vancouver,V5G,4.0,3.0,4.0,3,1.33,3.0
2009,2410,Vancouver,V5K,1.0,1.0,2.0,2,1.0,0.0
2009,2410,Vancouver,V5R,4.0,1.0,1.0,1,1.0,0.0
2009,2410,Vancouver,V7A,4.0,3.0,5.0,1,5.0,0.0
2009,2410,Vancouver,V2X,5.0,3.0,2.0,1,2.0,4.0
2009,2410,Vancouver,V2Y,4.0,3.0,2.0,1,2.0,0.0
2009,2410,Vancouver,V2Z,1.0,1.0,3.0,3,1.0,0.0
2009,2410,Vancouver,V3B,5.0,1.0,2.0,1,2.0,2.0
2009,2410,Vancouver,V3C,5.0,3.0,28.0,1,28.0,4.0
2009,2410,Vancouver,V3E,1.0,1.0,8.0,8,1.0,0.0
2009,2410,Vancouver,V3E,5.0,1.0,2.0,1,2.0,0.0
2009,2410,Vancouver,V3J,1.0,1.0,2.0,2,1.0,0.0
2009,2410,Vancouver,V3N,1.0,1.0,9.0,9,1.0,0.0
2009,2410,Vancouver,V3N,4.0,3.0,2.0,2,1.0,2.5
2009,2410,Vancouver,V3S,1.0,1.0,40.0,40,1.0,0.0
2009,2410,Vancouver,V3X,1.0,1.0,5.0,5,1.0,0.0
2009,2410,Vancouver,V5J,1.0,1.0,5.0,5,1.0,0.0
2009,2410,Vancouver,V5K,5.0,1.0,2.0,1,2.0,2.0
2009,2410,Vancouver,V5L,1.0,1.0,1.0,1,1.0,0.0
2009,2410,Vancouver,V5T,2.0,3.0,1.0,1,1.0,0.0
2009,2410,Vancouver,V5W,1.0,1.0,7.0,7,1.0,0.0
2009,2410,Vancouver,V5W,4.0,3.0,1.0,1,1.0,2.0
2009,2410,Vancouver,V6V,4.0,3.0,4.0,2,2.0,0.0
2009,2410,Vancouver,V7C,1.0,1.0,10.0,10,1.0,0.0
2009,2410,Vancouver,V7T,1.0,1.0,5.0,5,1.0,0.0
2009,2410,Vancouver,V7V,5.0,3.0,16.0,2,8.0,7.0
2009,2410,Vancouver,V1M,4.0,3.0,4.0,3,1.33,0.0
2009,2410,Vancouver,V2Z,5.0,1.0,2.0,1,2.0,2.0
2009,2410,Vancouver,V3H,1.0,1.0,1.0,1,1.0,0.0
2009,2410,Vancouver,V3J,5.0,1.0,8.0,4,2.0,2.0
2009,2410,Vancouver,V3N,2.0,1.0,1.0,1,1.0,0.0
2009,2410,Vancouver,V4A,1.0,1.0,3.0,3,1.0,0.0
2009,2410,Vancouver,V4R,1.0,1.0,25.0,25,1.0,0.0
2009,2410,Vancouver,V5J,2.0,1.0,3.0,2,1.5,0.0
2009,2410,Vancouver,V5K,5.0,3.0,12.0,2,6.0,3.0
2009,2410,Vancouver,V6K,1.0,1.0,4.0,4,1.0,0.0
2009,2410,Vancouver,V7C,5.0,1.0,6.0,3,2.0,2.0
2009,2410,Vancouver,nan,2.0,3.0,16.0,11,1.45,0.0
2010,2410,Vancouver,V3A,5.0,3.0,5.0,1,5.0,4.0
2010,2410,Vancouver,V3B,2.0,3.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V3C,4.0,3.0,5.0,1,5.0,0.0
2010,2410,Vancouver,V3R,1.0,1.0,6.0,6,1.0,0.0
2010,2410,Vancouver,V4N,1.0,1.0,20.0,20,1.0,0.0
2010,2410,Vancouver,V4N,5.0,3.0,21.0,2,10.5,3.0
2010,2410,Vancouver,V5E,4.0,3.0,2.0,1,2.0,3.0
2010,2410,Vancouver,V5G,5.0,3.0,6.0,1,6.0,3.0
2010,2410,Vancouver,V5H,5.0,3.0,3.0,1,3.0,28.0
2010,2410,Vancouver,V5R,2.0,1.0,6.0,3,2.0,0.0
2010,2410,Vancouver,V5S,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V6J,5.0,3.0,49.0,3,16.33,6.33
2010,2410,Vancouver,V6M,4.0,3.0,3.0,1,3.0,3.0
2010,2410,Vancouver,V7K,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V2Y,4.0,3.0,7.0,4,1.75,0.0
2010,2410,Vancouver,V3B,4.0,3.0,4.0,1,4.0,0.0
2010,2410,Vancouver,V3B,5.0,1.0,2.0,1,2.0,2.0
2010,2410,Vancouver,V3C,5.0,3.0,16.0,2,8.0,4.0
2010,2410,Vancouver,V3J,1.0,1.0,3.0,3,1.0,0.0
2010,2410,Vancouver,V3K,2.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V3L,5.0,3.0,242.0,3,80.67,19.0
2010,2410,Vancouver,V3M,5.0,3.0,2.0,1,2.0,4.0
2010,2410,Vancouver,V3N,5.0,3.0,32.0,1,32.0,3.0
2010,2410,Vancouver,V3T,5.0,3.0,59.0,4,14.75,9.25
2010,2410,Vancouver,V4N,4.0,3.0,18.0,10,1.8,0.0
2010,2410,Vancouver,V5C,1.0,1.0,9.0,9,1.0,0.0
2010,2410,Vancouver,V5L,5.0,3.0,8.0,1,8.0,4.0
2010,2410,Vancouver,V5W,5.0,1.0,2.0,1,2.0,2.0
2010,2410,Vancouver,V6R,1.0,1.0,15.0,15,1.0,0.0
2010,2410,Vancouver,V6Y,5.0,3.0,33.0,2,16.5,14.0
2010,2410,Vancouver,V7C,5.0,1.0,8.0,4,2.0,2.0
2010,2410,Vancouver,V7H,2.0,3.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V7P,1.0,1.0,3.0,3,1.0,0.0
2010,2410,Vancouver,V7R,1.0,1.0,6.0,6,1.0,0.0
2010,2410,Vancouver,V7S,1.0,1.0,10.0,10,1.0,0.0
2010,2410,Vancouver,V3K,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V3N,2.0,1.0,3.0,2,1.5,0.0
2010,2410,Vancouver,V4A,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V4R,4.0,3.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V5G,1.0,1.0,2.0,2,1.0,0.0
2010,2410,Vancouver,V5J,2.0,1.0,9.0,5,1.8,0.0
2010,2410,Vancouver,V5R,4.0,3.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V6J,1.0,1.0,9.0,9,1.0,0.0
2010,2410,Vancouver,V6P,2.0,1.0,6.0,5,1.2,0.0
2010,2410,Vancouver,V7T,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V2X,4.0,3.0,37.0,15,2.47,0.33
2010,2410,Vancouver,V4C,1.0,1.0,7.0,7,1.0,0.0
2010,2410,Vancouver,V4C,4.0,3.0,11.0,5,2.2,0.0
2010,2410,Vancouver,V4K,4.0,3.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V4L,1.0,1.0,2.0,2,1.0,0.0
2010,2410,Vancouver,V4R,1.0,1.0,48.0,48,1.0,0.0
2010,2410,Vancouver,V4W,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V5N,5.0,3.0,2.0,1,2.0,5.0
2010,2410,Vancouver,V5R,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V5W,4.0,3.0,8.0,4,2.0,0.0
2010,2410,Vancouver,V5Z,4.0,3.0,2.0,1,2.0,4.0
2010,2410,Vancouver,V6R,2.0,1.0,4.0,2,2.0,0.0
2010,2410,Vancouver,V6X,1.0,1.0,2.0,2,1.0,0.0
2010,2410,Vancouver,V7A,2.0,3.0,6.0,3,2.0,0.0
2010,2410,Vancouver,V7C,1.0,1.0,3.0,3,1.0,0.0
2010,2410,Vancouver,V7T,5.0,3.0,5.0,1,5.0,5.0
2010,2410,Vancouver,V2W,1.0,1.0,2.0,2,1.0,0.0
2010,2410,Vancouver,V2Y,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V3E,4.0,3.0,10.0,2,5.0,0.0
2010,2410,Vancouver,V3H,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V3M,1.0,3.0,4.0,4,1.0,0.0
2010,2410,Vancouver,V3S,4.0,3.0,8.0,4,2.0,0.0
2010,2410,Vancouver,V3Y,5.0,3.0,72.0,2,36.0,10.0
2010,2410,Vancouver,V4M,1.0,1.0,3.0,3,1.0,0.0
2010,2410,Vancouver,V5A,1.0,1.0,12.0,12,1.0,0.0
2010,2410,Vancouver,V5H,2.0,1.0,7.0,5,1.4,0.0
2010,2410,Vancouver,V5K,1.0,1.0,2.0,2,1.0,0.0
2010,2410,Vancouver,V5K,5.0,3.0,2.0,1,2.0,3.0
2010,2410,Vancouver,V5L,2.0,1.0,6.0,4,1.5,0.0
2010,2410,Vancouver,V5V,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V5W,5.0,3.0,1.0,1,1.0,3.0
2010,2410,Vancouver,V5Y,1.0,1.0,2.0,2,1.0,0.0
2010,2410,Vancouver,V5Y,5.0,3.0,429.0,10,42.9,9.0
2010,2410,Vancouver,V6L,1.0,1.0,7.0,7,1.0,0.0
2010,2410,Vancouver,V6S,1.0,1.0,2.0,2,1.0,0.0
2010,2410,Vancouver,V6V,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V6W,5.0,1.0,2.0,1,2.0,2.0
2010,2410,Vancouver,V6X,5.0,1.0,4.0,2,2.0,2.0
2010,2410,Vancouver,V7A,5.0,1.0,10.0,5,2.0,2.0
2010,2410,Vancouver,V7L,2.0,1.0,12.0,6,2.0,0.0
2010,2410,Vancouver,V7W,1.0,1.0,3.0,3,1.0,0.0
2010,2410,Vancouver,nan,1.0,1.0,275.0,275,1.0,0.0
2010,2410,Vancouver,V2X,1.0,1.0,2.0,2,1.0,0.0
2010,2410,Vancouver,V3E,5.0,3.0,107.0,4,26.75,20.5
2010,2410,Vancouver,V3V,4.0,3.0,24.0,8,3.0,0.0
2010,2410,Vancouver,V4B,5.0,1.0,2.0,1,2.0,2.0
2010,2410,Vancouver,V4K,2.0,3.0,5.0,3,1.67,0.0
2010,2410,Vancouver,V5A,2.0,1.0,4.0,2,2.0,0.0
2010,2410,Vancouver,V5H,1.0,1.0,6.0,6,1.0,0.0
2010,2410,Vancouver,V5T,4.0,3.0,4.0,1,4.0,3.0
2010,2410,Vancouver,V6A,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V6H,1.0,1.0,3.0,3,1.0,0.0
2010,2410,Vancouver,V6P,1.0,1.0,11.0,11,1.0,0.0
2010,2410,Vancouver,V6Y,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V6Y,4.0,3.0,5.0,4,1.25,0.0
2010,2410,Vancouver,V7A,1.0,1.0,8.0,8,1.0,0.0
2010,2410,Vancouver,V7E,1.0,1.0,3.0,3,1.0,0.0
2010,2410,Vancouver,V7L,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,nan,1.0,3.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V1M,4.0,3.0,13.0,7,1.86,0.0
2010,2410,Vancouver,V3E,1.0,1.0,14.0,14,1.0,0.0
2010,2410,Vancouver,V3S,5.0,3.0,23.0,1,23.0,4.0
2010,2410,Vancouver,V3X,1.0,1.0,28.0,28,1.0,0.0
2010,2410,Vancouver,V4B,5.0,3.0,19.0,1,19.0,4.0
2010,2410,Vancouver,V4W,2.0,1.0,2.0,1,2.0,0.0
2010,2410,Vancouver,V5B,1.0,1.0,11.0,11,1.0,0.0
2010,2410,Vancouver,V5G,4.0,3.0,5.0,1,5.0,3.0
2010,2410,Vancouver,V5T,2.0,1.0,3.0,2,1.5,0.0
2010,2410,Vancouver,V5Z,1.0,1.0,2.0,2,1.0,0.0
2010,2410,Vancouver,V6N,1.0,1.0,22.0,22,1.0,0.0
2010,2410,Vancouver,V7A,1.0,3.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V7L,5.0,1.0,2.0,1,2.0,2.0
2010,2410,Vancouver,V0N,1.0,1.0,3.0,3,1.0,0.0
2010,2410,Vancouver,V2X,5.0,3.0,21.0,1,21.0,3.0
2010,2410,Vancouver,V3J,5.0,1.0,4.0,2,2.0,2.0
2010,2410,Vancouver,V3S,1.0,1.0,50.0,50,1.0,0.0
2010,2410,Vancouver,V5C,5.0,3.0,1.0,1,1.0,30.0
2010,2410,Vancouver,V5E,5.0,3.0,3.0,1,3.0,4.0
2010,2410,Vancouver,V5G,2.0,1.0,8.0,4,2.0,0.0
2010,2410,Vancouver,V5J,5.0,3.0,12.0,2,6.0,4.0
2010,2410,Vancouver,V5N,1.0,1.0,3.0,3,1.0,0.0
2010,2410,Vancouver,V5N,2.0,1.0,8.0,6,1.33,0.0
2010,2410,Vancouver,V5Y,4.0,3.0,39.0,9,4.33,1.78
2010,2410,Vancouver,V6C,5.0,3.0,99.0,3,33.0,43.33
2010,2410,Vancouver,V6K,1.0,1.0,4.0,4,1.0,0.0
2010,2410,Vancouver,V6V,4.0,3.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V6Y,5.0,1.0,2.0,1,2.0,2.0
2010,2410,Vancouver,V7G,2.0,3.0,6.0,5,1.2,0.0
2010,2410,Vancouver,V7S,5.0,3.0,1.0,1,1.0,2.0
2010,2410,Vancouver,nan,5.0,3.0,640.0,36,17.78,8.03
2010,2410,Vancouver,V2Y,5.0,1.0,4.0,2,2.0,2.0
2010,2410,Vancouver,V2Z,1.0,1.0,2.0,2,1.0,0.0
2010,2410,Vancouver,V3R,5.0,3.0,4.0,1,4.0,4.0
2010,2410,Vancouver,V3S,2.0,3.0,4.0,2,2.0,0.0
2010,2410,Vancouver,V3V,1.0,1.0,13.0,13,1.0,0.0
2010,2410,Vancouver,V3W,1.0,1.0,19.0,19,1.0,0.0
2010,2410,Vancouver,V4K,1.0,1.0,7.0,7,1.0,0.0
2010,2410,Vancouver,V5B,2.0,1.0,2.0,1,2.0,0.0
2010,2410,Vancouver,V5K,5.0,1.0,2.0,1,2.0,2.0
2010,2410,Vancouver,V5L,4.0,3.0,10.0,2,5.0,3.0
2010,2410,Vancouver,V5P,2.0,1.0,2.0,1,2.0,0.0
2010,2410,Vancouver,V5W,1.0,1.0,9.0,9,1.0,0.0
2010,2410,Vancouver,V6A,5.0,3.0,39.0,4,9.75,5.25
2010,2410,Vancouver,V6K,5.0,3.0,14.0,2,7.0,5.5
2010,2410,Vancouver,V6M,1.0,1.0,6.0,6,1.0,0.0
2010,2410,Vancouver,V7L,4.0,3.0,8.0,1,8.0,0.0
2010,2410,Vancouver,V7N,1.0,1.0,3.0,3,1.0,0.0
2010,2410,Vancouver,V7V,1.0,1.0,3.0,3,1.0,0.0
2010,2410,Vancouver,nan,2.0,3.0,6.0,5,1.2,0.0
2010,2410,Vancouver,nan,4.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,nan,5.0,1.0,67.0,34,1.97,1.88
2010,2410,Vancouver,V2Z,5.0,3.0,46.0,1,46.0,4.0
2010,2410,Vancouver,V3B,5.0,3.0,9.0,1,9.0,4.0
2010,2410,Vancouver,V3C,5.0,1.0,4.0,2,2.0,2.0
2010,2410,Vancouver,V3E,5.0,1.0,16.0,8,2.0,2.0
2010,2410,Vancouver,V3M,1.0,1.0,20.0,20,1.0,0.0
2010,2410,Vancouver,V3N,1.0,1.0,12.0,12,1.0,0.0
2010,2410,Vancouver,V3T,1.0,1.0,6.0,6,1.0,0.0
2010,2410,Vancouver,V3T,4.0,3.0,3.0,2,1.5,0.0
2010,2410,Vancouver,V3W,5.0,3.0,14.0,2,7.0,4.0
2010,2410,Vancouver,V4B,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V4N,2.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V5B,4.0,3.0,4.0,1,4.0,3.0
2010,2410,Vancouver,V5E,1.0,1.0,3.0,3,1.0,0.0
2010,2410,Vancouver,V5E,2.0,1.0,4.0,2,2.0,0.0
2010,2410,Vancouver,V5J,1.0,1.0,8.0,8,1.0,0.0
2010,2410,Vancouver,V5P,1.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V6K,2.0,1.0,2.0,1,2.0,0.0
2010,2410,Vancouver,V6Y,2.0,1.0,1.0,1,1.0,0.0
2010,2410,Vancouver,V7E,5.0,1.0,6.0,3,2.0,2.0
2010,2410,Vancouver,V7V,5.0,3.0,3.0,1,3.0,5.0
2010,2410,Vancouver,nan,2.0,1.0,3.0,2,1.5,0.0
2010,2410,Vancouver,nan,4.0,3.0,147.0,54,2.72,0.04
2011,2410,Vancouver,V2W,1.0,1.0,3.0,3,1.0,0.0
2011,2410,Vancouver,V2X,1.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V2X,5.0,3.0,10.0,1,10.0,3.0
2011,2410,Vancouver,V3A,5.0,3.0,87.0,3,29.0,4.0
2011,2410,Vancouver,V3H,1.0,1.0,3.0,3,1.0,0.0
2011,2410,Vancouver,V3N,5.0,3.0,9.0,1,9.0,3.0
2011,2410,Vancouver,V3R,4.0,3.0,28.0,9,3.11,0.0
2011,2410,Vancouver,V4K,1.0,1.0,2.0,2,1.0,0.0
2011,2410,Vancouver,V4N,1.0,1.0,22.0,22,1.0,0.0
2011,2410,Vancouver,V4N,5.0,3.0,54.0,2,27.0,4.0
2011,2410,Vancouver,V4R,4.0,3.0,7.0,3,2.33,0.0
2011,2410,Vancouver,V4W,1.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V5G,2.0,1.0,8.0,4,2.0,0.0
2011,2410,Vancouver,V5L,1.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V5N,5.0,1.0,2.0,1,2.0,2.0
2011,2410,Vancouver,V5P,1.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V5T,2.0,1.0,9.0,5,1.8,0.0
2011,2410,Vancouver,V5Y,5.0,1.0,4.0,2,2.0,2.0
2011,2410,Vancouver,V6J,4.0,3.0,6.0,1,6.0,3.0
2011,2410,Vancouver,V6P,1.0,1.0,23.0,23,1.0,0.0
2011,2410,Vancouver,V7C,5.0,1.0,4.0,2,2.0,2.0
2011,2410,Vancouver,nan,2.0,1.0,7.0,5,1.4,0.0
2011,2410,Vancouver,V3B,5.0,1.0,4.0,2,2.0,2.0
2011,2410,Vancouver,V3E,1.0,1.0,17.0,17,1.0,0.0
2011,2410,Vancouver,V3J,1.0,1.0,2.0,2,1.0,0.0
2011,2410,Vancouver,V4B,5.0,1.0,4.0,2,2.0,2.0
2011,2410,Vancouver,V4B,5.0,3.0,8.0,1,8.0,4.0
2011,2410,Vancouver,V5H,1.0,1.0,12.0,12,1.0,0.0
2011,2410,Vancouver,V5M,1.0,1.0,6.0,6,1.0,0.0
2011,2410,Vancouver,V5R,4.0,3.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V5X,5.0,1.0,2.0,1,2.0,2.0
2011,2410,Vancouver,V6A,5.0,3.0,3.0,2,1.5,8.5
2011,2410,Vancouver,V6P,5.0,1.0,4.0,2,2.0,0.0
2011,2410,Vancouver,nan,2.0,3.0,8.0,7,1.14,0.0
2011,2410,Vancouver,V1M,2.0,3.0,2.0,1,2.0,0.0
2011,2410,Vancouver,V3E,5.0,1.0,10.0,5,2.0,2.0
2011,2410,Vancouver,V3M,5.0,3.0,52.0,3,17.33,6.0
2011,2410,Vancouver,V3N,2.0,1.0,4.0,3,1.33,0.0
2011,2410,Vancouver,V3X,1.0,1.0,32.0,32,1.0,0.0
2011,2410,Vancouver,V3Y,5.0,3.0,21.0,2,10.5,10.0
2011,2410,Vancouver,V4C,2.0,3.0,2.0,2,1.0,0.0
2011,2410,Vancouver,V5B,4.0,3.0,1.0,1,1.0,3.0
2011,2410,Vancouver,V5J,2.0,1.0,12.0,7,1.71,0.0
2011,2410,Vancouver,V5L,4.0,3.0,12.0,4,3.0,1.5
2011,2410,Vancouver,V5T,1.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V5W,1.0,1.0,5.0,5,1.0,0.0
2011,2410,Vancouver,V6J,2.0,1.0,2.0,1,2.0,0.0
2011,2410,Vancouver,V6K,1.0,1.0,8.0,8,1.0,0.0
2011,2410,Vancouver,V6K,2.0,1.0,2.0,1,2.0,0.0
2011,2410,Vancouver,V6K,4.0,3.0,5.0,1,5.0,3.0
2011,2410,Vancouver,V6R,5.0,1.0,2.0,1,2.0,0.0
2011,2410,Vancouver,V6S,1.0,1.0,6.0,6,1.0,0.0
2011,2410,Vancouver,V7A,4.0,3.0,22.0,7,3.14,0.0
2011,2410,Vancouver,nan,5.0,3.0,526.0,38,13.84,9.32
2011,2410,Vancouver,V2Z,5.0,3.0,46.0,1,46.0,4.0
2011,2410,Vancouver,V3C,5.0,3.0,24.0,3,8.0,3.67
2011,2410,Vancouver,V3S,5.0,3.0,2.0,1,2.0,4.0
2011,2410,Vancouver,V3T,1.0,1.0,6.0,6,1.0,0.0
2011,2410,Vancouver,V3V,1.0,1.0,9.0,9,1.0,0.0
2011,2410,Vancouver,V3V,4.0,3.0,46.0,13,3.54,0.0
2011,2410,Vancouver,V4W,5.0,1.0,2.0,1,2.0,2.0
2011,2410,Vancouver,V5G,5.0,3.0,60.0,2,30.0,16.0
2011,2410,Vancouver,V5K,5.0,1.0,4.0,2,2.0,2.0
2011,2410,Vancouver,V5N,2.0,1.0,12.0,7,1.71,0.0
2011,2410,Vancouver,V5Z,5.0,1.0,4.0,2,2.0,0.0
2011,2410,Vancouver,V6Y,2.0,3.0,3.0,2,1.5,0.0
2011,2410,Vancouver,V7A,5.0,1.0,2.0,1,2.0,2.0
2011,2410,Vancouver,V7R,1.0,1.0,2.0,2,1.0,0.0
2011,2410,Vancouver,V2Y,5.0,3.0,30.0,1,30.0,4.0
2011,2410,Vancouver,V2Z,4.0,3.0,15.0,5,3.0,0.0
2011,2410,Vancouver,V3L,1.0,1.0,3.0,3,1.0,0.0
2011,2410,Vancouver,V3S,2.0,3.0,8.0,6,1.33,0.0
2011,2410,Vancouver,V4M,5.0,3.0,15.0,1,15.0,4.0
2011,2410,Vancouver,V5B,2.0,1.0,2.0,1,2.0,0.0
2011,2410,Vancouver,V5N,5.0,3.0,2.0,1,2.0,5.0
2011,2410,Vancouver,V5S,1.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V5V,1.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V6C,5.0,3.0,30.0,4,7.5,43.0
2011,2410,Vancouver,V6J,1.0,1.0,7.0,7,1.0,0.0
2011,2410,Vancouver,nan,4.0,3.0,265.0,103,2.57,0.05
2011,2410,Vancouver,V1M,4.0,3.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V3A,1.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V3B,1.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V3B,4.0,1.0,5.0,1,5.0,0.0
2011,2410,Vancouver,V3N,1.0,1.0,16.0,16,1.0,0.0
2011,2410,Vancouver,V3R,1.0,1.0,3.0,3,1.0,0.0
2011,2410,Vancouver,V3W,5.0,3.0,25.0,2,12.5,4.0
2011,2410,Vancouver,V3X,5.0,1.0,2.0,1,2.0,0.0
2011,2410,Vancouver,V4N,5.0,1.0,6.0,3,2.0,2.0
2011,2410,Vancouver,V5A,1.0,1.0,5.0,5,1.0,0.0
2011,2410,Vancouver,V5B,1.0,1.0,6.0,6,1.0,0.0
2011,2410,Vancouver,V5E,2.0,1.0,4.0,2,2.0,0.0
2011,2410,Vancouver,V5E,4.0,3.0,1.0,1,1.0,3.0
2011,2410,Vancouver,V5K,1.0,1.0,5.0,5,1.0,0.0
2011,2410,Vancouver,V5X,1.0,1.0,2.0,2,1.0,0.0
2011,2410,Vancouver,V5Y,5.0,3.0,265.0,12,22.08,8.67
2011,2410,Vancouver,V5Z,1.0,1.0,8.0,8,1.0,0.0
2011,2410,Vancouver,V6N,5.0,1.0,4.0,2,2.0,1.0
2011,2410,Vancouver,V7C,1.0,1.0,13.0,13,1.0,0.0
2011,2410,Vancouver,V7G,2.0,3.0,2.0,2,1.0,0.0
2011,2410,Vancouver,nan,4.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V2Y,1.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V3B,5.0,3.0,12.0,2,6.0,4.0
2011,2410,Vancouver,V3M,2.0,1.0,2.0,1,2.0,0.0
2011,2410,Vancouver,V3N,4.0,3.0,10.0,1,10.0,4.0
2011,2410,Vancouver,V3S,4.0,3.0,7.0,4,1.75,0.0
2011,2410,Vancouver,V3T,5.0,3.0,130.0,6,21.67,18.17
2011,2410,Vancouver,V4M,1.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V4R,1.0,1.0,44.0,44,1.0,0.0
2011,2410,Vancouver,V5C,1.0,1.0,6.0,6,1.0,0.0
2011,2410,Vancouver,V5E,1.0,1.0,6.0,6,1.0,0.0
2011,2410,Vancouver,V5K,5.0,3.0,4.0,1,4.0,3.0
2011,2410,Vancouver,V5R,1.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V5X,2.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V5Y,4.0,3.0,31.0,7,4.43,2.29
2011,2410,Vancouver,V6H,1.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V6M,4.0,3.0,2.0,1,2.0,3.0
2011,2410,Vancouver,V6R,1.0,1.0,23.0,23,1.0,0.0
2011,2410,Vancouver,V6R,2.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V7A,1.0,1.0,7.0,7,1.0,0.0
2011,2410,Vancouver,V7J,1.0,1.0,1.0,1,1.0,0.0
2011,2410,Vancouver,V7L,2.0,1.0,6.0,3,2.0,0.0
2011,2410,Vancouver,V7L,4.0,3.0,7.0,2,3.5,0.0
2011,2410,Vancouver,V7S,1.0,1.0,6.0,6,1.0,0.0
2011,2410,Vancouver,nan,1.0,1.0,226.0,226,1.0,0.0
2011,2410,Vancouver,V1M,5.0,1.0,2.0,1,2.0,0.0
2011,2410,Vancouver,V3J,5.0,1.0,6.0,3,2.0,2.0
2011,2410,Vancouver,V3L,5.0,3.0,39.0,3,13.0,19.0
2011,2410,Vancouver,V3M,2.0,3.0,4.0,3,1.33,0.0
