reference_period,ref_qq,metcode,metro,dweltype,mkttycd,inventory,num_structures,unitsperstructure,avgstorycnt,inventory_per_10kpop
2006-06-01,2,0580,Halifax,1.0,1.0,28.0,98,0.29,0.0,0.73
2006-06-01,2,0580,Halifax,5.0,3.0,52.0,1,52.0,0.0,1.35
2006-06-01,2,0580,Halifax,2.0,1.0,8.0,6,1.33,0.0,0.21
2006-09-01,3,0580,Halifax,1.0,1.0,38.0,172,0.22,0.0,0.99
2006-09-01,3,0580,Halifax,4.0,1.0,4.0,2,2.0,0.0,0.1
2006-09-01,3,0580,Halifax,5.0,3.0,154.0,3,51.33,0.0,4.0
2006-09-01,3,0580,Halifax,2.0,1.0,3.0,10,0.3,0.0,0.08
2006-12-01,4,0580,Halifax,1.0,1.0,48.0,176,0.27,0.0,1.24
2006-12-01,4,0580,Halifax,5.0,3.0,124.0,3,41.33,0.0,3.21
2006-12-01,4,0580,Halifax,2.0,1.0,14.0,16,0.88,0.0,0.36
2007-03-01,1,0580,Halifax,5.0,3.0,22.0,1,22.0,0.0,0.57
2007-03-01,1,0580,Halifax,1.0,1.0,27.0,97,0.28,0.0,0.7
2007-03-01,1,0580,Halifax,2.0,1.0,11.0,10,1.1,0.0,0.28
2007-03-01,1,0580,Halifax,4.0,1.0,3.0,1,3.0,0.0,0.08
2007-06-01,2,0580,Halifax,1.0,1.0,30.0,107,0.28,0.0,0.77
2007-06-01,2,0580,Halifax,4.0,1.0,2.0,2,1.0,0.0,0.05
2007-06-01,2,0580,Halifax,2.0,1.0,9.0,13,0.69,0.0,0.23
2007-09-01,3,0580,Halifax,2.0,1.0,2.0,17,0.12,0.0,0.05
2007-09-01,3,0580,Halifax,4.0,1.0,14.0,2,7.0,0.0,0.36
2007-09-01,3,0580,Halifax,1.0,1.0,25.0,163,0.15,0.0,0.64
2007-12-01,4,0580,Halifax,5.0,3.0,139.0,1,139.0,0.0,3.57
2007-12-01,4,0580,Halifax,1.0,1.0,46.0,163,0.28,0.0,1.18
2007-12-01,4,0580,Halifax,4.0,1.0,14.0,2,7.0,0.0,0.36
2007-12-01,4,0580,Halifax,2.0,1.0,5.0,12,0.42,0.0,0.13
2008-03-01,1,0580,Halifax,1.0,1.0,34.0,103,0.33,0.0,0.87
2008-03-01,1,0580,Halifax,2.0,1.0,4.0,6,0.67,0.0,0.1
2008-03-01,1,0580,Halifax,4.0,1.0,13.0,3,4.33,0.0,0.33
2008-06-01,2,0580,Halifax,4.0,3.0,8.0,1,8.0,0.0,0.2
2008-06-01,2,0580,Halifax,2.0,1.0,6.0,7,0.86,0.0,0.15
2008-06-01,2,0580,Halifax,1.0,1.0,41.0,157,0.26,0.0,1.05
2008-09-01,3,0580,Halifax,4.0,3.0,2.0,1,2.0,0.0,0.05
2008-09-01,3,0580,Halifax,4.0,1.0,6.0,1,6.0,0.0,0.15
2008-09-01,3,0580,Halifax,2.0,1.0,4.0,11,0.36,0.0,0.1
2008-09-01,3,0580,Halifax,1.0,1.0,33.0,141,0.23,0.0,0.84
2008-09-01,3,0580,Halifax,5.0,3.0,18.0,1,18.0,0.0,0.46
2008-12-01,4,0580,Halifax,2.0,1.0,3.0,4,0.75,0.0,0.08
2008-12-01,4,0580,Halifax,1.0,1.0,31.0,190,0.16,0.0,0.79
2008-12-01,4,0580,Halifax,4.0,3.0,25.0,9,2.78,0.0,0.64
2008-12-01,4,0580,Halifax,4.0,1.0,6.0,1,6.0,0.0,0.15
2008-12-01,4,0580,Halifax,5.0,3.0,112.0,2,56.0,0.0,2.85
2009-03-01,1,0580,Halifax,2.0,1.0,2.0,9,0.22,0.0,0.05
2009-03-01,1,0580,Halifax,4.0,3.0,29.0,10,2.9,0.0,0.74
2009-03-01,1,0580,Halifax,4.0,1.0,4.0,1,4.0,0.0,0.1
2009-03-01,1,0580,Halifax,5.0,3.0,40.0,1,40.0,0.0,1.01
2009-03-01,1,0580,Halifax,1.0,1.0,41.0,98,0.42,0.0,1.04
2009-06-01,2,0580,Halifax,1.0,1.0,27.0,88,0.31,0.0,0.68
2009-06-01,2,0580,Halifax,2.0,1.0,8.0,7,1.14,0.0,0.2
2009-06-01,2,0580,Halifax,4.0,3.0,24.0,9,2.67,0.0,0.61
2009-06-01,2,0580,Halifax,4.0,1.0,4.0,2,2.0,0.0,0.1
2009-06-01,2,0580,Halifax,5.0,3.0,40.0,1,40.0,0.0,1.01
2009-09-01,3,0580,Halifax,1.0,1.0,22.0,22,1.0,0.0,0.55
2009-09-01,3,0580,Halifax,4.0,1.0,4.0,1,4.0,0.0,0.1
2009-09-01,3,0580,Halifax,5.0,3.0,40.0,1,40.0,0.0,1.01
2009-09-01,3,0580,Halifax,4.0,3.0,22.0,8,2.75,0.0,0.55
2009-12-01,4,0580,Halifax,2.0,1.0,5.0,4,1.25,0.0,0.13
2009-12-01,4,0580,Halifax,4.0,3.0,21.0,8,2.63,0.0,0.53
2009-12-01,4,0580,Halifax,5.0,3.0,40.0,1,40.0,0.0,1.01
2009-12-01,4,0580,Halifax,1.0,1.0,31.0,31,1.0,0.0,0.78
2010-03-01,1,0580,Halifax,4.0,3.0,18.0,7,2.57,0.0,0.45
2010-03-01,1,0580,Halifax,1.0,1.0,33.0,33,1.0,0.0,0.83
2010-03-01,1,0580,Halifax,2.0,1.0,11.0,6,1.83,0.0,0.28
2010-03-01,1,0580,Halifax,5.0,3.0,40.0,1,40.0,0.0,1.0
2010-06-01,2,0580,Halifax,1.0,1.0,44.0,44,1.0,0.0,1.1
2010-06-01,2,0580,Halifax,4.0,3.0,9.0,3,3.0,0.0,0.23
2010-06-01,2,0580,Halifax,5.0,3.0,40.0,1,40.0,0.0,1.0
2010-06-01,2,0580,Halifax,2.0,1.0,4.0,2,2.0,0.0,0.1
2010-09-01,3,0580,Halifax,4.0,3.0,17.0,4,4.25,0.0,0.42
2010-09-01,3,0580,Halifax,2.0,1.0,11.0,6,1.83,0.0,0.27
2010-09-01,3,0580,Halifax,1.0,1.0,51.0,51,1.0,0.0,1.27
2010-09-01,3,0580,Halifax,5.0,3.0,49.0,2,24.5,0.0,1.22
2010-09-01,3,0580,Halifax,4.0,1.0,7.0,2,3.5,0.0,0.17
2010-12-01,4,0580,Halifax,4.0,1.0,16.0,4,4.0,0.0,0.4
2010-12-01,4,0580,Halifax,4.0,3.0,17.0,4,4.25,0.0,0.42
2010-12-01,4,0580,Halifax,5.0,3.0,49.0,2,24.5,0.0,1.22
2010-12-01,4,0580,Halifax,2.0,1.0,8.0,4,2.0,0.0,0.2
2010-12-01,4,0580,Halifax,1.0,1.0,49.0,49,1.0,0.0,1.22
2011-03-01,1,0580,Halifax,4.0,1.0,12.0,4,3.0,0.0,0.3
2011-03-01,1,0580,Halifax,1.0,1.0,54.0,54,1.0,0.0,1.34
2011-03-01,1,0580,Halifax,2.0,1.0,16.0,8,2.0,0.0,0.4
2011-03-01,1,0580,Halifax,5.0,3.0,8.0,1,8.0,0.0,0.2
2011-03-01,1,0580,Halifax,4.0,3.0,11.0,4,2.75,0.0,0.27
2011-06-01,2,0580,Halifax,2.0,1.0,10.0,7,1.43,0.0,0.25
2011-06-01,2,0580,Halifax,1.0,1.0,25.0,25,1.0,0.0,0.62
2011-06-01,2,0580,Halifax,4.0,3.0,8.0,3,2.67,0.0,0.2
2011-06-01,2,0580,Halifax,5.0,3.0,6.0,1,6.0,0.0,0.15
2011-06-01,2,0580,Halifax,4.0,1.0,7.0,2,3.5,0.0,0.17
2011-09-01,3,0580,Halifax,4.0,3.0,11.0,4,2.75,0.5,0.27
2011-09-01,3,0580,Halifax,2.0,1.0,20.0,13,1.54,0.0,0.5
2011-09-01,3,0580,Halifax,4.0,1.0,6.0,2,3.0,0.0,0.15
2011-09-01,3,0580,Halifax,1.0,1.0,27.0,27,1.0,0.0,0.67
2011-12-01,4,0580,Halifax,4.0,3.0,6.0,2,3.0,0.0,0.15
2011-12-01,4,0580,Halifax,2.0,1.0,15.0,9,1.67,0.0,0.37
2011-12-01,4,0580,Halifax,4.0,1.0,4.0,1,4.0,0.0,0.1
2011-12-01,4,0580,Halifax,1.0,1.0,40.0,40,1.0,0.0,0.99
2012-03-01,1,0580,Halifax,1.0,1.0,50.0,50,1.0,0.0,1.24
2012-03-01,1,0580,Halifax,2.0,1.0,35.0,22,1.59,0.0,0.86
2012-03-01,1,0580,Halifax,4.0,3.0,6.0,2,3.0,0.0,0.15
2012-06-01,2,0580,Halifax,1.0,1.0,52.0,52,1.0,0.0,1.28
2012-06-01,2,0580,Halifax,2.0,1.0,17.0,9,1.89,0.0,0.42
2012-06-01,2,0580,Halifax,4.0,3.0,2.0,1,2.0,0.0,0.05
2012-09-01,3,0580,Halifax,2.0,1.0,6.0,4,1.5,0.0,0.15
2012-09-01,3,0580,Halifax,4.0,1.0,29.0,7,4.14,0.0,0.72
2012-09-01,3,0580,Halifax,1.0,1.0,33.0,33,1.0,0.0,0.81
2012-12-01,4,0580,Halifax,4.0,1.0,19.0,5,3.8,0.0,0.47
2012-12-01,4,0580,Halifax,1.0,1.0,66.0,66,1.0,0.0,1.63
2012-12-01,4,0580,Halifax,2.0,1.0,17.0,10,1.7,0.0,0.42
2013-03-01,1,0580,Halifax,2.0,1.0,16.0,10,1.6,0.0,0.39
2013-03-01,1,0580,Halifax,1.0,1.0,71.0,71,1.0,0.0,1.75
2013-03-01,1,0580,Halifax,4.0,1.0,17.0,4,4.25,0.0,0.42
2013-06-01,2,0580,Halifax,1.0,1.0,40.0,40,1.0,0.0,0.98
2013-06-01,2,0580,Halifax,2.0,1.0,17.0,10,1.7,0.0,0.42
2013-06-01,2,0580,Halifax,4.0,1.0,14.0,3,4.67,0.0,0.34
2013-09-01,3,0580,Halifax,2.0,1.0,27.0,16,1.69,0.0,0.66
2013-09-01,3,0580,Halifax,4.0,1.0,25.0,6,4.17,0.0,0.61
2013-09-01,3,0580,Halifax,4.0,3.0,6.0,1,6.0,0.0,0.15
2013-09-01,3,0580,Halifax,5.0,3.0,16.0,1,16.0,5.0,0.39
2013-09-01,3,0580,Halifax,1.0,1.0,52.0,52,1.0,0.0,1.28
2013-12-01,4,0580,Halifax,4.0,1.0,40.0,9,4.44,0.0,0.98
2013-12-01,4,0580,Halifax,2.0,1.0,30.0,21,1.43,0.0,0.74
2013-12-01,4,0580,Halifax,1.0,1.0,86.0,86,1.0,0.0,2.11
2014-03-01,1,0580,Halifax,1.0,1.0,98.0,98,1.0,0.0,2.41
2014-03-01,1,0580,Halifax,2.0,1.0,30.0,21,1.43,0.0,0.74
2014-03-01,1,0580,Halifax,4.0,3.0,6.0,1,6.0,0.0,0.15
2014-03-01,1,0580,Halifax,4.0,1.0,23.0,6,3.83,0.0,0.56
2014-06-01,2,0580,Halifax,2.0,1.0,32.0,26,1.23,0.0,0.79
2014-06-01,2,0580,Halifax,4.0,3.0,6.0,1,6.0,0.0,0.15
2014-06-01,2,0580,Halifax,4.0,1.0,32.0,10,3.2,0.0,0.79
2014-06-01,2,0580,Halifax,1.0,1.0,96.0,96,1.0,0.0,2.36
2014-09-01,3,0580,Halifax,4.0,3.0,6.0,1,6.0,0.0,0.15
2014-09-01,3,0580,Halifax,1.0,1.0,90.0,90,1.0,0.0,2.21
2014-09-01,3,0580,Halifax,2.0,1.0,23.0,18,1.28,0.0,0.57
2014-09-01,3,0580,Halifax,4.0,1.0,38.0,13,2.92,0.0,0.93
2014-12-01,4,0580,Halifax,5.0,3.0,51.0,1,51.0,5.0,1.25
2014-12-01,4,0580,Halifax,2.0,1.0,23.0,17,1.35,0.0,0.56
2014-12-01,4,0580,Halifax,4.0,3.0,3.0,1,3.0,0.0,0.07
2014-12-01,4,0580,Halifax,1.0,1.0,82.0,82,1.0,0.0,2.01
2014-12-01,4,0580,Halifax,4.0,1.0,22.0,9,2.44,0.0,0.54
2015-03-01,1,0580,Halifax,2.0,1.0,21.0,17,1.24,0.0,0.51
2015-03-01,1,0580,Halifax,4.0,3.0,3.0,1,3.0,0.0,0.07
2015-03-01,1,0580,Halifax,5.0,3.0,43.0,1,43.0,5.0,1.05
2015-03-01,1,0580,Halifax,1.0,1.0,92.0,92,1.0,0.0,2.25
2015-03-01,1,0580,Halifax,4.0,1.0,26.0,11,2.36,0.0,0.64
2015-06-01,2,0580,Halifax,4.0,3.0,3.0,1,3.0,0.0,0.07
2015-06-01,2,0580,Halifax,4.0,1.0,37.0,16,2.31,0.0,0.9
2015-06-01,2,0580,Halifax,1.0,1.0,83.0,83,1.0,0.0,2.03
2015-06-01,2,0580,Halifax,2.0,1.0,17.0,14,1.21,0.0,0.42
2015-06-01,2,0580,Halifax,5.0,3.0,39.0,1,39.0,5.0,0.95
2015-09-01,3,0580,Halifax,1.0,1.0,73.0,73,1.0,0.0,1.77
2015-09-01,3,0580,Halifax,4.0,3.0,3.0,1,3.0,0.0,0.07
2015-09-01,3,0580,Halifax,2.0,1.0,14.0,12,1.17,0.0,0.34
2015-09-01,3,0580,Halifax,1.0,3.0,1.0,1,1.0,0.0,0.02
2015-09-01,3,0580,Halifax,4.0,1.0,33.0,13,2.54,0.0,0.8
2015-09-01,3,0580,Halifax,5.0,3.0,2.0,1,2.0,5.0,0.05
2015-12-01,4,0580,Halifax,4.0,1.0,26.0,13,2.0,0.0,0.63
2015-12-01,4,0580,Halifax,4.0,3.0,3.0,1,3.0,0.0,0.07
2015-12-01,4,0580,Halifax,2.0,1.0,12.0,10,1.2,0.0,0.29
2015-12-01,4,0580,Halifax,1.0,3.0,1.0,1,1.0,0.0,0.02
2015-12-01,4,0580,Halifax,1.0,1.0,79.0,79,1.0,0.0,1.91
2015-12-01,4,0580,Halifax,5.0,3.0,53.0,2,26.5,5.0,1.28
2016-03-01,1,0580,Halifax,2.0,1.0,11.0,9,1.22,0.0,0.27
2016-03-01,1,0580,Halifax,5.0,3.0,53.0,2,26.5,5.0,1.28
2016-03-01,1,0580,Halifax,1.0,1.0,75.0,75,1.0,0.0,1.81
2016-03-01,1,0580,Halifax,4.0,3.0,2.0,1,2.0,0.0,0.05
2016-03-01,1,0580,Halifax,4.0,1.0,21.0,10,2.1,0.0,0.51
2016-06-01,2,0580,Halifax,2.0,1.0,8.0,7,1.14,0.0,0.19
2016-06-01,2,0580,Halifax,4.0,1.0,27.0,8,3.38,0.0,0.65
2016-06-01,2,0580,Halifax,5.0,3.0,102.0,3,34.0,4.67,2.45
2016-06-01,2,0580,Halifax,1.0,1.0,71.0,71,1.0,0.0,1.7
2016-09-01,3,0580,Halifax,5.0,3.0,51.0,3,17.0,4.67,1.22
2016-09-01,3,0580,Halifax,2.0,1.0,6.0,5,1.2,0.0,0.14
2016-09-01,3,0580,Halifax,1.0,1.0,62.0,62,1.0,0.0,1.48
2016-09-01,3,0580,Halifax,4.0,1.0,27.0,8,3.38,0.0,0.64
2016-12-01,4,0580,Halifax,2.0,1.0,10.0,7,1.43,0.0,0.24
2016-12-01,4,0580,Halifax,5.0,3.0,51.0,3,17.0,4.67,1.21
2016-12-01,4,0580,Halifax,4.0,1.0,22.0,8,2.75,0.0,0.52
2016-12-01,4,0580,Halifax,1.0,1.0,67.0,67,1.0,0.0,1.59
2017-03-01,1,0580,Halifax,1.0,3.0,1.0,1,1.0,0.0,0.02
2017-03-01,1,0580,Halifax,5.0,3.0,73.0,2,36.5,5.0,1.73
2017-03-01,1,0580,Halifax,1.0,1.0,68.0,68,1.0,0.0,1.61
2017-03-01,1,0580,Halifax,2.0,1.0,19.0,14,1.36,0.0,0.45
2017-03-01,1,0580,Halifax,4.0,1.0,20.0,11,1.82,0.0,0.47
2017-03-01,1,0580,Halifax,4.0,3.0,5.0,3,1.67,0.0,0.12
2017-06-01,2,0580,Halifax,1.0,3.0,1.0,1,1.0,0.0,0.02
2017-06-01,2,0580,Halifax,4.0,3.0,2.0,1,2.0,0.0,0.05
2017-06-01,2,0580,Halifax,2.0,1.0,24.0,17,1.41,0.0,0.57
2017-06-01,2,0580,Halifax,4.0,1.0,21.0,10,2.1,0.0,0.49
2017-06-01,2,0580,Halifax,5.0,3.0,73.0,2,36.5,5.0,1.72
2017-06-01,2,0580,Halifax,1.0,1.0,73.0,73,1.0,0.0,1.72
2017-09-01,3,0580,Halifax,2.0,1.0,56.0,34,1.65,0.0,1.31
2017-09-01,3,0580,Halifax,4.0,1.0,24.0,12,2.0,0.0,0.56
2017-09-01,3,0580,Halifax,1.0,1.0,68.0,68,1.0,0.0,1.59
2017-09-01,3,0580,Halifax,5.0,3.0,73.0,2,36.5,5.0,1.71
2017-09-01,3,0580,Halifax,1.0,3.0,1.0,1,1.0,0.0,0.02
2017-12-01,4,0580,Halifax,5.0,3.0,71.0,2,35.5,5.0,1.66
2017-12-01,4,0580,Halifax,1.0,3.0,1.0,1,1.0,0.0,0.02
2017-12-01,4,0580,Halifax,1.0,1.0,91.0,91,1.0,0.0,2.12
2017-12-01,4,0580,Halifax,2.0,1.0,48.0,32,1.5,0.0,1.12
2017-12-01,4,0580,Halifax,4.0,1.0,20.0,9,2.22,0.0,0.47
2018-03-01,1,0580,Halifax,1.0,1.0,92.0,92,1.0,0.0,2.13
2018-03-01,1,0580,Halifax,2.0,1.0,32.0,24,1.33,0.0,0.74
2018-03-01,1,0580,Halifax,5.0,3.0,66.0,1,66.0,5.0,1.53
2018-03-01,1,0580,Halifax,4.0,1.0,22.0,10,2.2,0.0,0.51
2018-06-01,2,0580,Halifax,4.0,1.0,12.0,6,2.0,0.0,0.28
2018-06-01,2,0580,Halifax,2.0,1.0,14.0,12,1.17,0.0,0.32
2018-06-01,2,0580,Halifax,1.0,3.0,2.0,2,1.0,0.0,0.05
2018-06-01,2,0580,Halifax,1.0,1.0,91.0,91,1.0,0.0,2.1
2018-06-01,2,0580,Halifax,5.0,3.0,64.0,1,64.0,5.0,1.48
2018-09-01,3,0580,Halifax,4.0,1.0,10.0,5,2.0,0.0,0.23
2018-09-01,3,0580,Halifax,1.0,1.0,89.0,89,1.0,0.0,2.04
2018-09-01,3,0580,Halifax,2.0,1.0,13.0,9,1.44,0.0,0.3
2018-09-01,3,0580,Halifax,5.0,3.0,62.0,1,62.0,5.0,1.42
2018-09-01,3,0580,Halifax,2.0,3.0,1.0,1,1.0,0.0,0.02
2018-09-01,3,0580,Halifax,1.0,3.0,2.0,2,1.0,0.0,0.05
2018-12-01,4,0580,Halifax,4.0,1.0,16.0,7,2.29,0.0,0.36
2018-12-01,4,0580,Halifax,5.0,3.0,115.0,2,57.5,6.5,2.62
2018-12-01,4,0580,Halifax,2.0,1.0,16.0,11,1.45,0.0,0.36
2018-12-01,4,0580,Halifax,1.0,1.0,83.0,83,1.0,0.0,1.89
2018-12-01,4,0580,Halifax,1.0,3.0,3.0,3,1.0,0.0,0.07
2019-03-01,1,0580,Halifax,4.0,1.0,16.0,6,2.67,0.0,0.36
2019-03-01,1,0580,Halifax,1.0,3.0,1.0,1,1.0,0.0,0.02
2019-03-01,1,0580,Halifax,1.0,1.0,118.0,118,1.0,0.0,2.68
2019-03-01,1,0580,Halifax,2.0,1.0,21.0,14,1.5,0.0,0.48
2019-03-01,1,0580,Halifax,5.0,3.0,101.0,2,50.5,6.5,2.29
2019-06-01,2,0580,Halifax,5.0,3.0,100.0,2,50.0,6.5,2.25
2019-06-01,2,0580,Halifax,2.0,1.0,9.0,6,1.5,0.0,0.2
2019-06-01,2,0580,Halifax,4.0,1.0,18.0,7,2.57,0.0,0.41
2019-06-01,2,0580,Halifax,1.0,1.0,85.0,85,1.0,0.0,1.92
2019-09-01,3,0580,Halifax,1.0,1.0,80.0,80,1.0,0.0,1.79
2019-09-01,3,0580,Halifax,1.0,3.0,1.0,1,1.0,0.0,0.02
2019-09-01,3,0580,Halifax,5.0,3.0,98.0,2,49.0,6.5,2.19
2019-09-01,3,0580,Halifax,4.0,1.0,15.0,4,3.75,0.0,0.34
2019-09-01,3,0580,Halifax,2.0,1.0,10.0,8,1.25,0.0,0.22
2019-12-01,4,0580,Halifax,4.0,1.0,4.0,3,1.33,0.0,0.09
2019-12-01,4,0580,Halifax,2.0,1.0,4.0,3,1.33,0.0,0.09
2019-12-01,4,0580,Halifax,5.0,3.0,98.0,2,49.0,6.5,2.18
2019-12-01,4,0580,Halifax,1.0,1.0,75.0,75,1.0,0.0,1.67
2020-03-01,1,0580,Halifax,1.0,1.0,56.0,56,1.0,0.0,1.24
2020-03-01,1,0580,Halifax,2.0,1.0,5.0,5,1.0,0.0,0.11
2020-03-01,1,0580,Halifax,4.0,1.0,2.0,1,2.0,0.0,0.04
2020-03-01,1,0580,Halifax,5.0,3.0,74.0,3,24.67,7.67,1.64
2020-06-01,2,0580,Halifax,4.0,1.0,10.0,5,2.0,0.0,0.22
2020-06-01,2,0580,Halifax,1.0,1.0,48.0,48,1.0,0.0,1.06
2020-06-01,2,0580,Halifax,2.0,1.0,7.0,5,1.4,0.0,0.15
2020-06-01,2,0580,Halifax,5.0,3.0,63.0,2,31.5,7.5,1.39
2020-06-01,2,0580,Halifax,1.0,3.0,1.0,1,1.0,0.0,0.02
2020-09-01,3,0580,Halifax,4.0,1.0,6.0,3,2.0,0.0,0.13
2020-09-01,3,0580,Halifax,1.0,1.0,22.0,22,1.0,0.0,0.48
2020-09-01,3,0580,Halifax,5.0,3.0,61.0,2,30.5,7.5,1.34
2020-09-01,3,0580,Halifax,2.0,1.0,1.0,1,1.0,0.0,0.02
2020-12-01,4,0580,Halifax,5.0,3.0,127.0,4,31.75,11.5,2.78
2020-12-01,4,0580,Halifax,1.0,1.0,17.0,17,1.0,0.0,0.37
2020-12-01,4,0580,Halifax,4.0,1.0,1.0,1,1.0,0.0,0.02
2021-03-01,1,0580,Halifax,2.0,1.0,1.0,1,1.0,0.0,0.02
2021-03-01,1,0580,Halifax,4.0,1.0,8.0,3,2.67,0.0,0.17
2021-03-01,1,0580,Halifax,5.0,3.0,116.0,4,29.0,11.5,2.51
2021-03-01,1,0580,Halifax,1.0,1.0,18.0,18,1.0,0.0,0.39
2021-06-01,2,0580,Halifax,5.0,3.0,100.0,4,25.0,11.5,2.14
2021-06-01,2,0580,Halifax,1.0,1.0,15.0,15,1.0,0.0,0.32
2021-06-01,2,0580,Halifax,2.0,1.0,1.0,1,1.0,0.0,0.02
2021-06-01,2,0580,Halifax,4.0,1.0,6.0,4,1.5,0.0,0.13
2021-09-01,3,0580,Halifax,2.0,1.0,2.0,2,1.0,0.0,0.04
2021-09-01,3,0580,Halifax,4.0,1.0,6.0,5,1.2,0.0,0.13
2021-09-01,3,0580,Halifax,1.0,1.0,17.0,17,1.0,0.0,0.36
2021-09-01,3,0580,Halifax,5.0,3.0,85.0,2,42.5,13.5,1.8
2021-12-01,4,0580,Halifax,4.0,1.0,1.0,1,1.0,0.0,0.02
2021-12-01,4,0580,Halifax,5.0,3.0,79.0,2,39.5,13.5,1.66
2021-12-01,4,0580,Halifax,1.0,1.0,18.0,18,1.0,0.0,0.38
2021-12-01,4,0580,Halifax,2.0,1.0,4.0,3,1.33,0.0,0.08
2022-03-01,1,0580,Halifax,2.0,1.0,2.0,2,1.0,0.0,0.04
2022-03-01,1,0580,Halifax,1.0,1.0,9.0,9,1.0,0.0,0.19
2022-03-01,1,0580,Halifax,5.0,3.0,79.0,2,39.5,13.5,1.64
2022-03-01,1,0580,Halifax,4.0,1.0,4.0,1,4.0,0.0,0.08
2022-06-01,2,0580,Halifax,5.0,3.0,77.0,2,38.5,13.5,1.57
2022-06-01,2,0580,Halifax,1.0,1.0,16.0,16,1.0,0.0,0.33
2022-06-01,2,0580,Halifax,2.0,1.0,6.0,3,2.0,0.0,0.12
2022-06-01,2,0580,Halifax,4.0,1.0,1.0,1,1.0,0.0,0.02
2022-09-01,3,0580,Halifax,4.0,1.0,1.0,1,1.0,0.0,0.02
2022-09-01,3,0580,Halifax,2.0,1.0,5.0,4,1.25,0.0,0.1
2022-09-01,3,0580,Halifax,5.0,3.0,75.0,2,37.5,13.5,1.5
2022-09-01,3,0580,Halifax,1.0,1.0,21.0,21,1.0,0.0,0.42
2022-12-01,4,0580,Halifax,1.0,1.0,37.0,37,1.0,0.0,0.73
2022-12-01,4,0580,Halifax,2.0,1.0,3.0,2,1.5,0.0,0.06
2022-12-01,4,0580,Halifax,5.0,3.0,18.0,2,9.0,13.5,0.36
2022-12-01,4,0580,Halifax,4.0,1.0,4.0,2,2.0,0.0,0.08
2023-03-01,1,0580,Halifax,2.0,1.0,3.0,2,1.5,0.0,0.06
2023-03-01,1,0580,Halifax,1.0,1.0,39.0,39,1.0,0.0,0.76
2023-03-01,1,0580,Halifax,4.0,1.0,13.0,3,4.33,0.0,0.25
2023-03-01,1,0580,Halifax,5.0,3.0,18.0,2,9.0,13.5,0.35
2023-06-01,2,0580,Halifax,1.0,1.0,41.0,41,1.0,0.0,0.79
2023-06-01,2,0580,Halifax,5.0,3.0,16.0,2,8.0,13.5,0.31
2023-06-01,2,0580,Halifax,4.0,1.0,4.0,2,2.0,0.0,0.08
2023-06-01,2,0580,Halifax,2.0,1.0,6.0,4,1.5,0.0,0.12
2023-09-01,3,0580,Halifax,2.0,1.0,2.0,1,2.0,0.0,0.04
2023-09-01,3,0580,Halifax,1.0,1.0,36.0,36,1.0,0.0,0.69
2023-09-01,3,0580,Halifax,5.0,3.0,14.0,2,7.0,13.5,0.27
2023-09-01,3,0580,Halifax,4.0,1.0,6.0,3,2.0,0.0,0.11
2023-12-01,4,0580,Halifax,2.0,1.0,2.0,2,1.0,0.0,0.04
2023-12-01,4,0580,Halifax,4.0,1.0,17.0,6,2.83,0.0,0.32
2023-12-01,4,0580,Halifax,1.0,1.0,52.0,52,1.0,0.0,0.99
2023-12-01,4,0580,Halifax,5.0,3.0,12.0,2,6.0,13.5,0.23
1988-06-01,2,0610,Hamilton,5.0,3.0,23.0,6,3.83,0.0,0.38
1988-06-01,2,0610,Hamilton,2.0,1.0,5.0,4,1.25,0.0,0.08
1988-06-01,2,0610,Hamilton,4.0,1.0,1.0,1,1.0,0.0,0.02
1988-06-01,2,0610,Hamilton,4.0,3.0,61.0,23,2.65,0.0,1.02
1988-06-01,2,0610,Hamilton,1.0,1.0,251.0,456,0.55,0.0,4.19
1988-06-01,2,0610,Hamilton,1.0,3.0,1.0,1,1.0,0.0,0.02
1988-09-01,3,0610,Hamilton,4.0,3.0,84.0,25,3.36,0.6,1.39
1988-09-01,3,0610,Hamilton,5.0,3.0,121.0,2,60.5,0.0,2.0
1988-09-01,3,0610,Hamilton,1.0,3.0,1.0,1,1.0,0.0,0.02
1988-09-01,3,0610,Hamilton,2.0,1.0,10.0,7,1.43,0.0,0.17
1988-09-01,3,0610,Hamilton,1.0,1.0,394.0,885,0.45,0.0,6.52
1988-12-01,4,0610,Hamilton,2.0,1.0,8.0,9,0.89,0.0,0.13
1988-12-01,4,0610,Hamilton,1.0,1.0,218.0,535,0.41,0.0,3.59
1988-12-01,4,0610,Hamilton,4.0,3.0,38.0,12,3.17,0.25,0.63
1988-12-01,4,0610,Hamilton,5.0,3.0,25.0,2,12.5,0.0,0.41
1988-12-01,4,0610,Hamilton,1.0,3.0,1.0,1,1.0,0.0,0.02
1989-03-01,1,0610,Hamilton,2.0,1.0,10.0,9,1.11,0.0,0.16
1989-03-01,1,0610,Hamilton,4.0,1.0,12.0,4,3.0,0.0,0.2
1989-03-01,1,0610,Hamilton,1.0,3.0,1.0,1,1.0,0.0,0.02
1989-03-01,1,0610,Hamilton,1.0,1.0,168.0,424,0.4,0.0,2.75
1989-03-01,1,0610,Hamilton,5.0,3.0,31.0,4,7.75,0.0,0.51
1989-03-01,1,0610,Hamilton,4.0,3.0,68.0,13,5.23,0.0,1.11
1989-06-01,2,0610,Hamilton,4.0,1.0,1.0,1,1.0,0.0,0.02
