id,Address,BuildingAddress,Community,CompletionDate,InspectionDate,PermitNumber,StickerNumber,Ward,longitude,latitude,location
1154,2111B 71 AV SE,2111 71 AV SE,OGDEN,2018/10/29,2018/10/26,BP2018-09432,1146,9,-114.01053332522471,50.988674737325354,"(50.988674737325354, -114.01053332522471)"
969,1906R OLYMPIA DR SE,1906 OLYMPIA DR SE,OGDEN,2019/11/12,2019/11/12,BP2019-05119,2142,9,-114.0071472563444,50.97993215348544,"(50.97993215348544, -114.0071472563444)"
2968,76 BEACHAM RI NW,76 BEACHAM RI NW,BEDDINGTON HEIGHTS,2016/12/01,2016/12/01,BP2016-08402,636,3,-114.09373557782942,51.12833850607536,"(51.12833850607536, -114.09373557782942)"
2378,5 SADDLETREE CL NE,5 SADDLETREE CL NE,SADDLE RIDGE,2020/07/07,2020/07/07,BP2020-07445,3229,3,-113.95469995317742,51.13069324808837,"(51.13069324808837, -113.95469995317742)"
570,1423R MARDALE WY NE,1423 MARDALE WY NE,MARLBOROUGH,2020/07/07,2020/06/10,BP2020-06975,3227,10,-113.96354469355593,51.066090112984945,"(51.066090112984945, -113.96354469355593)"
1246,222 WEST GROVE PT SW,222 WEST GROVE PT SW,WEST SPRINGS,2019/02/12,2019/02/12,BP2018-09289,1303,6,-114.19069545290397,51.05481357341653,"(51.05481357341653, -114.19069545290397)"
3053,80G QUARRY DR SE,80G QUARRY DR SE,DOUGLASDALE/GLEN,2013/09/13,2013/09/13,BP2013-02713,142,12,-114.01497507606271,50.95893503420159,"(50.95893503420159, -114.01497507606271)"
844,1728B 13 AV NW,1728 13 AV NW,HOUNSFIELD HEIGHTS/BRIAR HILL,2018/11/01,2018/10/29,BP2018-13485,1151,7,-114.10169079304187,51.06448735796008,"(51.06448735796008, -114.10169079304187)"
437,12R SHAWINIGAN RD SW,12 SHAWINIGAN RD SW,SHAWNESSY,2019/05/28,2019/05/28,BP2016-02754,1551,13,-114.08018667044112,50.90667643861193,"(50.90667643861193, -114.08018667044112)"
637,14904R 1 ST SE,14904 1 ST SE,MIDNAPORE,2019/09/26,2019/09/26,BP2019-03819,1952,14,-114.06639414571382,50.91913023648836,"(50.91913023648836, -114.06639414571382)"
2352,49 MARTINDALE CR NE,49 MARTINDALE CR NE,MARTINDALE,2014/05/01,2014/04/14,BP2013-01825,245,3,-113.95867123876276,51.11090102295292,"(51.11090102295292, -113.95867123876276)"
1549,27 RANCHRIDGE RD NW,27 RANCHRIDGE RD NW,RANCHLANDS,2019/09/30,2019/09/30,BP2017-14214,1969,2,-114.18193784744298,51.12130061885739,"(51.12130061885739, -114.18193784744298)"
2753,65B RED SKY GR NE,65 RED SKY GR NE,REDSTONE,2020/01/14,2019/12/11,BP2019-16457,2342,3,-113.95754277157403,51.17137738314021,"(51.17137738314021, -113.95754277157403)"
979,192 RIVERVALLEY CR SE,192 RIVERVALLEY CR SE,RIVERBEND,2017/03/15,2017/03/15,BP2016-13358,711,9,-114.01933523337992,50.97362622541216,"(50.97362622541216, -114.01933523337992)"
2290,47 CORNERBROOK GA NE,47 CORNERBROOK GA NE,CORNERSTONE,2019/12/06,2019/12/04,BP2019-07844,2233,5,-113.93408816136159,51.15513736013198,"(51.15513736013198, -113.93408816136159)"
3022,79B LUCAS BV NW,79 LUCAS BV NW,LIVINGSTON,2019/10/24,2019/10/08,BP2019-12223,2007,3,-114.07592801640861,51.18488282095319,"(51.18488282095319, -114.07592801640861)"
481,132B CORNER MEADOWS GA NE,132 CORNER MEADOWS GA NE,CORNERSTONE,2019/09/20,2019/09/20,BP2019-09705,1934,3,-113.93327854314364,51.15283693881752,"(51.15283693881752, -113.93327854314364)"
499,134G 6 AV NW,134G 6 AV NW,CRESCENT HEIGHTS,2018/03/27,2018/03/27,BP2017-00124,958,7,-114.06445808518295,51.05838156029211,"(51.05838156029211, -114.06445808518295)"
535,139R SADDLELAKE WY NE,139 SADDLELAKE WY NE,SADDLE RIDGE,2017/10/24,2017/10/24,BP2016-14078,856,3,-113.92605093511894,51.13026062623774,"(51.13026062623774, -113.92605093511894)"
943,186R SHERWOOD MT NW,186 SHERWOOD MT NW,SHERWOOD,2012/09/28,2012/09/26,BP2012-00667,42,2,-114.15768200186558,51.16111737719518,"(51.16111737719518, -114.15768200186558)"
3082,822B 5 AV NE,822 5 AV NE,BRIDGELAND/RIVERSIDE,2020/06/22,2020/06/19,BP2019-06655,3112,4,-114.04386610327363,51.05729452745156,"(51.05729452745156, -114.04386610327363)"
1489,259 CHAPARRAL VALLEY WY SE,259 CHAPARRAL VALLEY WY SE,CHAPARRAL,2020/05/27,2020/05/20,BP2019-01650,2971,14,-114.01463882560844,50.89015650510692,"(50.89015650510692, -114.01463882560844)"
2370,4R HYSLOP DR SW,4 HYSLOP DR SW,HAYSBORO,2020/07/10,2020/07/10,BP2019-13373,3271,11,-114.07733949224028,50.976904975071434,"(50.976904975071434, -114.07733949224028)"
248,115 SCENIC PARK CR NW,115 SCENIC PARK CR NW,SCENIC ACRES,2019/03/21,2019/03/21,BP2019-00427,1373,1,-114.22062422215481,51.11597774237755,"(51.11597774237755, -114.22062422215481)"
578,143 ABINGDON WY NE,143 ABINGDON WY NE,ABBEYDALE,2015/11/24,2015/11/24,BP2014-06260,448,10,-113.92580334694372,51.06478245305141,"(51.06478245305141, -113.92580334694372)"
398,125R COPPERFIELD GD SE,125 COPPERFIELD GD SE,COPPERFIELD,2018/10/01,2018/09/28,BP2018-11231,1118,12,-113.94603206938042,50.910222607674406,"(50.910222607674406, -113.94603206938042)"
2273,4628R MONTALBAN DR NW,4628 MONTALBAN DR NW,MONTGOMERY,2017/05/19,2017/05/19,BP2016-15156,756,1,-114.15437147265196,51.07788424522292,"(51.07788424522292, -114.15437147265196)"
2309,4780R RUNDLEHORN DR NE,4780 RUNDLEHORN DR NE,RUNDLE,2020/07/07,2020/07/07,BP2019-17214,3231,5,-113.96505917207803,51.070881652282324,"(51.070881652282324, -113.96505917207803)"
1753,316R 10 AV NE,316 10 AV NE,CRESCENT HEIGHTS,2020/07/17,2020/07/17,BP2020-03669,3321,7,-114.0567166559435,51.061723712967876,"(51.061723712967876, -114.0567166559435)"
2651,612R 63 AV NW,612 63 AV NW,THORNCLIFFE,2019/10/28,2019/10/22,BP2019-12303,2069,4,-114.07356030630469,51.11016906644794,"(51.11016906644794, -114.07356030630469)"
900,180 HOWSE AV NE,180 HOWSE AV NE,LIVINGSTON,2018/02/26,2018/02/23,BP2017-10488,940,3,-114.06697493147972,51.18774448213113,"(51.18774448213113, -114.06697493147972)"
1269,224 TRAVIS PL NE,224 TRAVIS PL NE,THORNCLIFFE,2019/02/25,2019/02/22,BP2019-01400,1320,4,-114.05836103599022,51.1031366045773,"(51.1031366045773, -114.05836103599022)"
807,168R MARTHA'S MR NE,168 MARTHA'S MR NE,MARTINDALE,2020/01/22,2019/12/16,BP2019-15889,2369,3,-113.95861951139344,51.1207369024427,"(51.1207369024427, -113.95861951139344)"
1756,317R 33 AV NE,317 33 AV NE,HIGHLAND PARK,2019/12/19,2019/12/02,BP2019-15766,2278,4,-114.05648208053087,51.08217742517591,"(51.08217742517591, -114.05648208053087)"
2393,5056R WHITESTONE WY NE,5056 WHITESTONE WY NE,WHITEHORN,2019/09/09,2019/09/09,BP2019-08933,1877,5,-113.95980202827808,51.08286923435828,"(51.08286923435828, -113.95980202827808)"
2308,477 SADDLELAKE DR NE,477 SADDLELAKE DR NE,SADDLE RIDGE,2014/12/23,2014/12/09,BP2014-10001,408,3,-113.9332578031406,51.13233223646428,"(51.13233223646428, -113.9332578031406)"
2793,67G ELGIN MEADOWS RD SE,67G ELGIN MEADOWS RD SE,MCKENZIE TOWNE,2012/12/09,2012/12/06,BP2012-03869,151,12,-113.95577320578371,50.90663078887337,"(50.90663078887337, -113.95577320578371)"
298,11B STRATHEARN CR SW,11 STRATHEARN CR SW,STRATHCONA PARK,2019/04/16,2019/04/16,BP2018-14864,1441,6,-114.16748477423981,51.04457229730817,"(51.04457229730817, -114.16748477423981)"
2850,70R WALDEN CO SE,70 WALDEN CO SE,WALDEN,2013/08/20,2013/08/19,BP2013-04605,261,14,-114.03037409698723,50.87334376284087,"(50.87334376284087, -114.03037409698723)"
2674,620 KINGSMERE CR SW,620 KINGSMERE CR SW,KINGSLAND,2019/06/11,2019/06/07,BP2019-01630,1581,11,-114.07517368342485,50.99075056349557,"(50.99075056349557, -114.07517368342485)"
956,18B COPPERPOND HE SE,18 COPPERPOND HE SE,COPPERFIELD,2020/07/21,2020/06/23,BP2020-06810,3255,12,-113.9180367779223,50.919471052196506,"(50.919471052196506, -113.9180367779223)"
1705,3039 CANMORE RD NW,3039 CANMORE RD NW,BANFF TRAIL,2019/10/01,2019/10/01,BP2019-02463,1973,7,-114.11448880188861,51.08086219831993,"(51.08086219831993, -114.11448880188861)"
271,116G PRESTWICK DR SE,116G PRESTWICK DR SE,MCKENZIE TOWNE,2010/04/26,2010/04/21,BP2009-13460,10,12,-113.96986305494949,50.92366652566564,"(50.92366652566564, -113.96986305494949)"
2937,7426 21 ST SE,7424 21 ST SE,OGDEN,2016/11/29,2016/11/29,BP2016-09251,635,9,-114.00846310364854,50.98604399831604,"(50.98604399831604, -114.00846310364854)"
2000,39 SETON GD SE,39 SETON GD SE,SETON,2019/07/10,2019/07/09,BP2019-00985,1674,12,-113.95765704748803,50.86727428166208,"(50.86727428166208, -113.95765704748803)"
2914,736 17 AV NW,736 17 AV NW,MOUNT PLEASANT,2018/05/03,2018/05/03,BP2017-07107,981,4,-114.07852142440366,51.068050791549034,"(51.068050791549034, -114.07852142440366)"
1648,28G HONG KONG RD SW,28G HONG KONG RD SW,CFB - CURRIE,2015/02/26,2015/02/20,BP2012-11972,203,8,-114.13121709295942,51.01734011573695,"(51.01734011573695, -114.13121709295942)"
1497,2603 14A ST SW,1501 25 AV SW,BANKVIEW,2016/08/19,2016/08/19,BP2015-15403,570,8,-114.09613074859818,51.03127255299152,"(51.03127255299152, -114.09613074859818)"
136,108B BERWICK WY NW,108 BERWICK WY NW,BEDDINGTON HEIGHTS,2019/05/02,2019/04/30,BP2019-02580,1476,3,-114.08798911264681,51.12893759699368,"(51.12893759699368, -114.08798911264681)"
3068,815R 20A AV NE,815 20A AV NE,WINSTON HEIGHTS/MOUNTVIEW,2017/11/03,2017/11/03,BP2017-02810,867,4,-114.04614802177315,51.070926111944786,"(51.070926111944786, -114.04614802177315)"
1910,3607B 2 ST NW,3607 2 ST NW,HIGHLAND PARK,2019/05/30,2019/05/30,BP2019-05489,1556,4,-114.06697061368027,51.084280209003666,"(51.084280209003666, -114.06697061368027)"
660,150B SADDLECREST WY NE,150 SADDLECREST WY NE,SADDLE RIDGE,2020/06/15,2020/06/15,BP2020-05600,3073,3,-113.94490603862992,51.13828394898193,"(51.13828394898193, -113.94490603862992)"
1301,2301G 6 AV NW,2301G 6 AV NW,WEST HILLHURST,2016/08/05,2016/08/05,BP2015-13226,1096,7,-114.11321874232424,51.05784235420067,"(51.05784235420067, -114.11321874232424)"
1267,223R SCENIC ACRES DR NW,223 SCENIC ACRES DR NW,SCENIC ACRES,2019/06/14,2019/06/13,BP2019-03048,1597,1,-114.21384510203336,51.11111982948067,"(51.11111982948067, -114.21384510203336)"
1137,20R DEERMONT WY SE,20 DEERMONT WY SE,DEER RIDGE,2020/05/25,2020/05/22,BP2020-03422,2950,12,-114.01699334963696,50.92891660128314,"(50.92891660128314, -114.01699334963696)"
3020,7923 33 AV NW,7923 33 AV NW,BOWNESS,2018/02/08,2018/02/08,BP2017-09039,926,1,-114.2026969418109,51.084903085210826,"(51.084903085210826, -114.2026969418109)"
2776,66R CITADEL ACRES CL NW,66 CITADEL ACRES CL NW,CITADEL,2019/05/24,2019/05/23,BP2018-03460,1535,2,-114.19641143257884,51.14697171162759,"(51.14697171162759, -114.19641143257884)"
1534,264G PRESTWICK MR SE,264G PRESTWICK MR SE,MCKENZIE TOWNE,2018/05/17,2018/05/17,BP2008-08885,1103,12,-113.96764175598284,50.92537091442071,"(50.92537091442071, -113.96764175598284)"
2896,727B WALGROVE BV SE,727 WALGROVE BV SE,WALDEN,2019/10/28,2019/10/25,BP2019-09013,2080,14,-114.01357992219366,50.86632289990404,"(50.86632289990404, -114.01357992219366)"
3125,862R KINCORA BA NW,862 KINCORA BA NW,KINCORA,2019/10/10,2019/10/10,BP2019-13519,2106,2,-114.13962159585954,51.16031003303566,"(51.16031003303566, -114.13962159585954)"
1555,2708 12 AV SE,2708 12 AV SE,ALBERT PARK/RADISSON HEIGHTS,2014/09/30,2014/09/30,BP2013-18264,327,9,-113.99753920583686,51.042208759006044,"(51.042208759006044, -113.99753920583686)"
1014,198 SETON GV SE,198 SETON GV SE,SETON,2020/04/07,2020/04/07,BP2019-15349,2695,12,-113.95423086127924,50.86613841337347,"(50.86613841337347, -113.95423086127924)"
816,16B TEMPLEGREEN DR NE,16 TEMPLEGREEN DR NE,TEMPLE,2019/12/05,2019/11/18,BP2019-07590,2225,5,-113.94013178913012,51.088553013023905,"(51.088553013023905, -113.94013178913012)"
2071,4107 37 ST SW,4107 37 ST SW,GLAMORGAN,2015/07/24,2015/07/24,BP2015-00204,398,6,-114.14163424433968,51.01828375636039,"(51.01828375636039, -114.14163424433968)"
237,1143 READER CR NE,1143 READER CR NE,RENFREW,2013/10/25,2013/10/23,BP2012-13936,216,4,-114.04334846801189,51.06222287077857,"(51.06222287077857, -114.04334846801189)"
1326,2328R 23 ST NW,2328 23 ST NW,BANFF TRAIL,2019/09/19,2019/09/19,BP2019-09806,1923,7,-114.11312591948288,51.0707245945486,"(51.0707245945486, -114.11312591948288)"
2377,5 REDSTONE HE NE,207 REDSTONE GV NE,REDSTONE,2018/11/29,2018/11/29,BP2018-05282,1187,3,-113.96503953505955,51.17226810171899,"(51.17226810171899, -113.96503953505955)"
2818,68R SANDALWOOD CL NW,68 SANDALWOOD CL NW,SANDSTONE VALLEY,2019/08/15,2019/08/01,BP2019-08729,1767,3,-114.10186648031572,51.14001027294664,"(51.14001027294664, -114.10186648031572)"
638,1493 COPPERFIELD BV SE,1493 COPPERFIELD BV SE,COPPERFIELD,2013/04/09,2013/04/09,BP2013-00282,238,12,-113.92365701669436,50.91458049106109,"(50.91458049106109, -113.92365701669436)"
2574,59 SADDLELAKE PL NE,59 SADDLELAKE PL NE,SADDLE RIDGE,2012/12/11,2012/12/10,BP2012-11098,181,3,-113.93042921286305,51.127238094924884,"(51.127238094924884, -113.93042921286305)"
444,1303 5 ST NE,1305 5 ST NE,RENFREW,2017/02/09,2017/02/09,BP2016-07777,690,4,-114.05105261774216,51.06395705647326,"(51.06395705647326, -114.05105261774216)"
715,1543 8 AV SE,1543 8 AV SE,INGLEWOOD,2014/06/03,2014/05/12,BP2013-11417,295,9,-114.02565045522249,51.038704196856465,"(51.038704196856465, -114.02565045522249)"
3203,921B 37 ST SE,921 37 ST SE,FOREST LAWN,2020/04/27,2020/04/24,BP2020-01674,2825,9,-113.98047747169137,51.04446319144579,"(51.04446319144579, -113.98047747169137)"
942,186B PANAMOUNT HL NW,186 PANAMOUNT HL NW,PANORAMA HILLS,2020/07/21,2020/06/04,BP2018-15580,3033,3,-114.0761167141118,51.15892965911768,"(51.15892965911768, -114.0761167141118)"
2146,42R GREENWOOD CR SW,42 GREENWOOD CR SW,GLAMORGAN,2020/03/04,2020/03/03,BP2020-00943,2553,6,-114.14304266424331,51.01421652834782,"(51.01421652834782, -114.14304266424331)"
2584,59G HONG KONG RD SW,59G HONG KONG RD SW,CFB - CURRIE,2013/12/06,2013/12/04,BP2012-15735,219,8,-114.1326539556037,51.0168490088653,"(51.0168490088653, -114.1326539556037)"
1062,202 COVEBROOK CO NE,202 COVEBROOK CO NE,COVENTRY HILLS,2017/02/22,2017/02/22,BP2016-02601,701,3,-114.05676538128111,51.1720336918133,"(51.1720336918133, -114.05676538128111)"
235,1141A 40 ST SW,1141 40 ST SW,ROSSCARROCK,2020/02/12,2020/02/11,BP2019-15948,2453,6,-114.14577493129362,51.041811891965146,"(51.041811891965146, -114.14577493129362)"
930,1836R 17 AV NW,1836 17 AV NW,CAPITOL HILL,2020/07/07,2020/05/20,BP2020-05458,3222,7,-114.10409477022834,51.06804747465062,"(51.06804747465062, -114.10409477022834)"
2861,712R SACRAMENTO PL SW,712 SACRAMENTO PL SW,SOUTHWOOD,2019/08/21,2019/08/20,BP2019-05861,1791,11,-114.08007451907035,50.95467503668226,"(50.95467503668226, -114.08007451907035)"
58,101R ROYAL BIRCH TC NW,101 ROYAL BIRCH TC NW,ROYAL OAK,2019/08/27,2019/08/27,BP2019-02758,1826,1,-114.21279776944053,51.14768572340007,"(51.14768572340007, -114.21279776944053)"
2175,435R 34 AV NW,435 34 AV NW,HIGHLAND PARK,2020/01/30,2020/01/29,BP2019-00373,2397,4,-114.07005913653785,51.083084354561926,"(51.083084354561926, -114.07005913653785)"
2473,53 MARTIN CROSSING WY NE,53 MARTIN CROSSING WY NE,MARTINDALE,2019/06/13,2019/06/12,BP2018-14853,1592,3,-113.95813477166206,51.11901137962921,"(51.11901137962921, -113.95813477166206)"
328,1210R 26 ST SE,1210 26 ST SE,ALBERT PARK/RADISSON HEIGHTS,2020/07/03,2020/06/24,BP2020-03955,3197,9,-113.99773497758576,51.042244874737165,"(51.042244874737165, -113.99773497758576)"
2360,497R HARVEST LAKE DR NE,497 HARVEST LAKE DR NE,HARVEST HILLS,2020/06/26,2020/06/26,BP2020-03464,3163,3,-114.05319154166088,51.14676755263025,"(51.14676755263025, -114.05319154166088)"
2046,404G 7A ST NE,404G 7A ST NE,BRIDGELAND/RIVERSIDE,2018/12/13,2018/12/12,BP2017-04385,1200,4,-114.04405854431269,51.05487330879225,"(51.05487330879225, -114.04405854431269)"
707,153B WALGROVE TC SE,153 WALGROVE TC SE,WALDEN,2019/11/07,2019/10/18,BP2019-08785,2110,14,-114.01817253155873,50.864666540039586,"(50.864666540039586, -114.01817253155873)"
1206,219R CORAL SPRINGS LD NE,219 CORAL SPRINGS LD NE,CORAL SPRINGS,2020/03/10,2020/03/05,BP2020-01985,2597,5,-113.92621340051114,51.10126317490043,"(51.10126317490043, -113.92621340051114)"
2439,52 SHERWOOD GA NW,52 SHERWOOD GA NW,SHERWOOD,2017/11/13,2017/11/13,BP2017-01317,873,2,-114.14707103200845,51.16355436968313,"(51.16355436968313, -114.14707103200845)"
2425,516 SADDLECREST BV NE,516 SADDLECREST BV NE,SADDLE RIDGE,2019/05/24,2019/05/24,BP2019-01622,1538,3,-113.93330529173812,51.136936734273355,"(51.136936734273355, -113.93330529173812)"
1594,27G DIEPPE DR SW,27G DIEPPE DR SW,CFB - CURRIE,2013/12/20,2013/12/18,BP2013-03830,249,8,-114.13108743483343,51.01698430190741,"(51.01698430190741, -114.13108743483343)"
1883,3520B 42 ST SW,3520 42 ST SW,GLENBROOK,2019/05/27,2019/05/27,BP2019-01743,1546,6,-114.14794184066442,51.02314767168466,"(51.02314767168466, -114.14794184066442)"
1118,208R HENDON DR NW,208 HENDON DR NW,HIGHWOOD,2019/10/28,2019/10/28,BP2019-07130,2055,4,-114.07264016965475,51.09177466516869,"(51.09177466516869, -114.07264016965475)"
135,108B 55 AV NW,108 55 AV NW,THORNCLIFFE,2019/09/16,2019/09/13,BP2019-11954,1907,4,-114.06331628806227,51.10108474680967,"(51.10108474680967, -114.06331628806227)"
317,1201 RENFREW DR NE,1201 RENFREW DR NE,RENFREW,2015/02/23,2015/02/23,BP2014-08258,367,9,-114.03393099146581,51.0624507533604,"(51.0624507533604, -114.03393099146581)"
2885,7222B SILVER MEAD RD NW,7222 SILVER MEAD RD NW,SILVER SPRINGS,2019/08/08,2019/08/06,BP2019-08021,1750,1,-114.19046362178268,51.106470523075934,"(51.106470523075934, -114.19046362178268)"
951,188B ERIN MEADOW CL SE,188 ERIN MEADOW CL SE,ERIN WOODS,2019/03/29,2019/03/29,BP2018-09118,1413,9,-113.96824953704262,51.02030520637152,"(51.02030520637152, -113.96824953704262)"
2476,5308B 54 ST NE,5308 54 ST NE,FALCONRIDGE,2020/07/27,2020/06/29,BP2020-07394,3366,3,-113.95529026244921,51.09963330606451,"(51.09963330606451, -113.95529026244921)"
1769,3204 MORLEY TR NW,3204 MORLEY TR NW,BANFF TRAIL,2019/07/05,2019/07/04,BP2019-02761,1667,7,-114.11608965576745,51.07991279257958,"(51.07991279257958, -114.11608965576745)"
1832,3344R BARR RD NW,3344 BARR RD NW,BRENTWOOD,2019/03/01,2019/02/28,BP2018-15445,1334,1,-114.13565487317535,51.09307067021124,"(51.09307067021124, -114.13565487317535)"
1663,2931R 48 ST NE,2931 48 ST NE,RUNDLE,2020/06/08,2020/05/29,BP2020-01010,3042,5,-113.96413258818922,51.0793429140113,"(51.0793429140113, -113.96413258818922)"
46,1010B 1 ST NW,1010 1 ST NW,CRESCENT HEIGHTS,2019/12/16,2019/12/16,BP2019-08474,2271,7,-114.06474853887086,51.06105643212623,"(51.06105643212623, -114.06474853887086)"
2936,7425 21 ST SE,7423 21 ST SE,OGDEN,2018/04/20,2018/04/20,BP2018-03085,974,9,-114.00908624763393,50.98604445494309,"(50.98604445494309, -114.00908624763393)"
525,137R SHERWOOD CI NW,137 SHERWOOD CI NW,SYMONS VALLEY,2019/03/26,2019/03/15,BP2019-00651,1384,2,-114.15136908160245,51.161303943063395,"(51.161303943063395, -114.15136908160245)"
3124,8616 33 AV NW,8616 33 AV NW,BOWNESS,2017/10/25,2017/10/25,BP2016-12816,860,1,-114.21337767485447,51.0912583018112,"(51.0912583018112, -114.21337767485447)"
3017,78R MARTHA'S MEADOW DR NE,78 MARTHA'S MEADOW DR NE,MARTINDALE,2016/12/20,2016/12/20,BP2016-07661,646,3,-113.96387485164514,51.12492004536648,"(51.12492004536648, -113.96387485164514)"
659,1504 40 ST SE,1506 40 ST SE,FOREST LAWN,2011/01/28,2011/01/21,BP2010-10096,22,9,-113.97541056614489,51.04062198161987,"(51.04062198161987, -113.97541056614489)"
1837,338R AUBURN CREST WY SE,338 AUBURN CREST WY SE,AUBURN BAY,2020/05/05,2020/05/01,BP2020-00810,2860,12,-113.94332269413697,50.887229105915736,"(50.887229105915736, -113.94332269413697)"
3150,8911B 48 AV NW,8911 48 AV NW,BOWNESS,2019/09/09,2019/09/04,BP2019-05781,1860,1,-114.21659215828555,51.09564506820867,"(51.09564506820867, -114.21659215828555)"
479,1325R 39 ST SE,1325 39 ST SE,FOREST LAWN,2019/07/23,2019/07/23,BP2018-15618,1715,9,-113.97750799099718,51.04150434240767,"(51.04150434240767, -113.97750799099718)"
1593,27B HIDDEN CR NW,27 HIDDEN CR NW,HIDDEN VALLEY,2020/06/05,2020/05/20,BP2020-05826,3026,2,-114.11989594343528,51.145741598565934,"(51.145741598565934, -114.11989594343528)"
1890,356 SADDLEMONT BV NE,356 SADDLEMONT BV NE,SADDLE RIDGE,2012/04/06,2012/02/02,BP2011-14857,107,3,-113.93202247895316,51.12949370569781,"(51.12949370569781, -113.93202247895316)"
371,1239R CHILD AV NE,1239 CHILD AV NE,RENFREW,2020/04/21,2020/03/23,BP2020-02894,2790,4,-114.03277031277547,51.057249602362084,"(51.057249602362084, -114.03277031277547)"
2842,704B WALGROVE BV SE,704 WALGROVE BV SE,WALDEN,2020/03/30,2020/02/25,BP2019-15538,2720,14,-114.01340111780142,50.86684683131496,"(50.86684683131496, -114.01340111780142)"
1565,272 LUCAS AV NW,272 LUCAS AV NW,LIVINGSTON,2019/12/09,2019/12/09,BP2019-07588,2243,3,-114.07589959345016,51.188566023563126,"(51.188566023563126, -114.07589959345016)"
3035,8 SAGE BANK WY NW,8 SAGE BANK WY NW,SAGE HILL,2019/02/15,2019/02/13,BP2017-13896,1308,2,-114.15669177891633,51.17902803265961,"(51.17902803265961, -114.15669177891633)"
498,134B RANCH GLEN DR NW,134 RANCH GLEN DR NW,RANCHLANDS,2020/07/07,2020/06/15,BP2020-06187,3223,2,-114.19469030164204,51.11815767178909,"(51.11815767178909, -114.19469030164204)"
2758,66 CRANWELL SQ SE,66 CRANWELL SQ SE,CRANSTON,2012/11/13,2012/11/12,BP2011-15228,110,12,-113.98367935583671,50.88415522972391,"(50.88415522972391, -113.98367935583671)"
100,1057R PANORAMA HILLS LD NW,1057 PANORAMA HILLS LD NW,PANORAMA HILLS,2020/03/30,2020/02/14,BP2019-07137,2461,3,-114.08849177836898,51.15315221487972,"(51.15315221487972, -114.08849177836898)"
2257,4603B EDMONTON TR NE,4603 EDMONTON TR NE,GREENVIEW,2020/02/19,2020/02/05,BP2019-14758,2474,4,-114.0536874552499,51.09338682534198,"(51.09338682534198, -114.0536874552499)"
494,134 COVINGTON RD NE,136 COVINGTON RD NE,COVENTRY HILLS,2015/06/01,2015/05/29,BP2015-02252,423,3,-114.0395816756517,51.15788814506837,"(51.15788814506837, -114.0395816756517)"
2070,4107 2 ST NW,4107 2 ST NW,HIGHLAND PARK,2020/05/27,2020/05/25,BP2020-02493,2966,4,-114.06791108822465,51.08907453146809,"(51.08907453146809, -114.06791108822465)"
1847,3407 MORLEY TR NW,3407 MORLEY TR NW,BANFF TRAIL,2020/02/18,2020/01/06,BP2019-17202,2466,7,-114.11843721485472,51.08056920183999,"(51.08056920183999, -114.11843721485472)"
234,113R VALLEYVIEW CO SE,113 VALLEYVIEW CO SE,DOVER,2020/02/11,2020/01/24,BP2020-00048,2447,9,-113.99470651162055,51.02484062011401,"(51.02484062011401, -113.99470651162055)"
2093,416B PINETREE RD NE,416 PINETREE RD NE,PINERIDGE,2019/06/03,2019/06/03,BP2019-03943,1562,5,-113.93573401420366,51.071130638476106,"(51.071130638476106, -113.93573401420366)"
2205,4415R DALLYN ST NW,4415 DALLYN ST NW,DALHOUSIE,2019/06/25,2019/06/25,BP2019-06136,1637,2,-114.15072334918695,51.10559917712386,"(51.10559917712386, -114.15072334918695)"
574,1428B 45 ST SW,1428 45 ST SW,ROSSCARROCK,2019/11/07,2019/11/07,BP2019-10585,2120,6,-114.15229647265608,51.04046106540796,"(51.04046106540796, -114.15229647265608)"
310,12 BRALORNE CR SW,12 BRALORNE CR SW,BRAESIDE,2019/09/18,2019/09/18,BP2019-08987,1919,11,-114.09797797962277,50.95808862650361,"(50.95808862650361, -114.09797797962277)"
