reference_period,ref_qq,metro,metcode,FSA,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2005-02-01,1,Montreal,1060,J7J,1.0,1,,,1.0,0.0,0.0
2005-03-01,1,Montreal,1060,H9R,68.0,4,,,17.0,0.0,0.0
2005-02-01,1,Montreal,1060,H9C,5.0,5,,,1.0,0.0,0.0
2005-01-01,1,Montreal,1060,H2Y,52.0,1,,,52.0,0.0,0.0
2005-02-01,1,Montreal,1060,J7C,3.0,1,,,3.0,0.0,0.0
2005-03-01,1,Montreal,1060,J7K,1.0,1,,,1.0,0.0,0.0
2005-03-01,1,Montreal,1060,H7T,4.0,1,,,4.0,0.0,0.0
2005-01-01,1,Montreal,1060,H1C,1.0,1,,,1.0,0.0,0.0
2005-01-01,1,Montreal,1060,J5R,12.0,2,,,6.0,0.0,0.0
2005-02-01,1,Montreal,1060,H7W,1.0,1,,,1.0,0.0,0.0
2005-03-01,1,Montreal,1060,H7A,1.0,1,,,1.0,0.0,0.0
2005-01-01,1,Montreal,1060,J6Y,7.0,1,,,7.0,0.0,0.0
2005-01-01,1,Montreal,1060,nan,3718.0,2016,,,2.0,0.0,0.03
2005-03-01,1,Montreal,1060,J7G,1.0,1,,,1.0,0.0,0.0
2005-03-01,1,Montreal,1060,H1W,71.0,2,,,36.0,0.0,1.0
2005-03-01,1,Montreal,1060,J6J,1.0,1,,,1.0,0.0,0.0
2005-01-01,1,Montreal,1060,H3N,4.0,1,,,4.0,0.0,0.0
2005-01-01,1,Montreal,1060,J0N,6.0,1,,,6.0,0.0,0.0
2005-02-01,1,Montreal,1060,J7E,5.0,1,,,5.0,0.0,0.0
2005-02-01,1,Montreal,1060,H1N,7.0,2,,,4.0,0.0,0.0
2005-01-01,1,Montreal,1060,J4W,1.0,1,,,1.0,0.0,0.0
2005-01-01,1,Montreal,1060,H4K,1.0,1,,,1.0,0.0,0.0
2005-02-01,1,Montreal,1060,H4B,115.0,2,,,58.0,0.0,0.0
2005-03-01,1,Montreal,1060,H9H,10.0,2,,,5.0,0.0,0.0
2005-02-01,1,Montreal,1060,J3H,1.0,1,,,1.0,0.0,0.0
2005-02-01,1,Montreal,1060,J7M,1.0,1,,,1.0,0.0,0.0
2005-01-01,1,Montreal,1060,J7V,3.0,3,,,1.0,0.0,0.0
2005-02-01,1,Montreal,1060,J7Y,1.0,1,,,1.0,0.0,0.0
2005-02-01,1,Montreal,1060,H8R,83.0,1,,,83.0,0.0,0.0
2005-06-01,2,Montreal,1060,H3E,24.0,4,,,6.0,0.0,0.0
2005-05-01,2,Montreal,1060,H4M,231.0,1,,,231.0,0.0,0.0
2005-04-01,2,Montreal,1060,H7W,2.0,1,,,2.0,0.0,0.0
2005-06-01,2,Montreal,1060,H7X,12.0,7,,,2.0,0.0,0.0
2005-06-01,2,Montreal,1060,J7M,23.0,12,,,2.0,0.0,0.0
2005-04-01,2,Montreal,1060,H1R,157.0,1,,,157.0,0.0,0.0
2005-06-01,2,Montreal,1060,J0L,2.0,2,,,1.0,0.0,0.0
2005-04-01,2,Montreal,1060,J7R,81.0,1,,,81.0,0.0,0.0
2005-04-01,2,Montreal,1060,H4C,66.0,8,,,8.0,0.0,0.0
2005-06-01,2,Montreal,1060,H7T,11.0,2,,,6.0,0.0,0.0
2005-05-01,2,Montreal,1060,H2Y,21.0,1,,,21.0,0.0,0.0
2005-06-01,2,Montreal,1060,J3X,16.0,2,,,8.0,1.5,0.0
2005-06-01,2,Montreal,1060,H3P,1.0,1,,,1.0,0.0,0.0
2005-06-01,2,Montreal,1060,J6Y,1.0,1,,,1.0,0.0,0.0
2005-05-01,2,Montreal,1060,J7Y,10.0,3,,,3.0,0.0,0.0
2005-06-01,2,Montreal,1060,H1L,98.0,3,,,33.0,0.0,0.0
2005-05-01,2,Montreal,1060,H8T,4.0,1,,,4.0,0.0,0.0
2005-06-01,2,Montreal,1060,J5Y,7.0,4,,,2.0,0.0,0.0
2005-06-01,2,Montreal,1060,J6K,7.0,3,,,2.0,0.0,0.0
2005-06-01,2,Montreal,1060,J7A,2.0,2,,,1.0,0.0,0.0
2005-05-01,2,Montreal,1060,J7E,14.0,1,,,14.0,3.0,0.0
2005-06-01,2,Montreal,1060,J7J,5.0,4,,,1.0,0.0,0.0
2005-06-01,2,Montreal,1060,J5T,2.0,2,,,1.0,0.0,0.0
2005-06-01,2,Montreal,1060,H2X,34.0,2,,,17.0,0.0,2.0
2005-04-01,2,Montreal,1060,H7N,40.0,1,,,40.0,0.0,0.0
2005-06-01,2,Montreal,1060,J3G,4.0,4,,,1.0,0.0,0.0
2005-06-01,2,Montreal,1060,J3H,3.0,3,,,1.0,0.0,0.0
2005-06-01,2,Montreal,1060,J5Z,10.0,2,,,5.0,0.0,0.0
2005-06-01,2,Montreal,1060,H2R,23.0,1,,,23.0,0.0,0.0
2005-04-01,2,Montreal,1060,H2V,35.0,1,,,35.0,0.0,0.0
2005-05-01,2,Montreal,1060,H7P,17.0,7,,,2.0,0.0,0.0
2005-04-01,2,Montreal,1060,H9H,10.0,2,,,5.0,0.0,0.0
2005-06-01,2,Montreal,1060,J4M,12.0,2,,,6.0,0.0,0.0
2005-06-01,2,Montreal,1060,J5R,7.0,5,,,1.0,0.0,0.0
2005-06-01,2,Montreal,1060,J5W,1.0,1,,,1.0,0.0,0.0
2005-05-01,2,Montreal,1060,J4N,3.0,3,,,1.0,0.0,0.0
2005-04-01,2,Montreal,1060,J6W,12.0,3,,,4.0,0.0,0.0
2005-05-01,2,Montreal,1060,J7L,1.0,1,,,1.0,0.0,0.0
2005-04-01,2,Montreal,1060,J4B,1.0,1,,,1.0,0.0,0.0
2005-05-01,2,Montreal,1060,H2J,30.0,3,,,10.0,0.0,0.0
2005-06-01,2,Montreal,1060,H4L,55.0,1,,,55.0,0.0,0.0
2005-05-01,2,Montreal,1060,J3V,5.0,1,,,5.0,0.0,0.0
2005-06-01,2,Montreal,1060,J7V,32.0,12,,,3.0,0.0,0.0
2005-05-01,2,Montreal,1060,,5.0,3,,,2.0,0.0,0.0
2005-06-01,2,Montreal,1060,H1E,124.0,7,,,18.0,0.0,0.0
2005-06-01,2,Montreal,1060,H7E,12.0,12,,,1.0,0.0,0.0
2005-06-01,2,Montreal,1060,H1V,6.0,1,,,6.0,0.0,0.0
2005-06-01,2,Montreal,1060,H1W,38.0,6,,,6.0,1.5,3.33
2005-05-01,2,Montreal,1060,H2A,4.0,1,,,4.0,0.0,0.0
2005-04-01,2,Montreal,1060,H7L,224.0,4,,,56.0,0.0,0.0
2005-06-01,2,Montreal,1060,J6X,1.0,1,,,1.0,0.0,0.0
2005-04-01,2,Montreal,1060,H9E,1.0,1,,,1.0,0.0,0.0
2005-06-01,2,Montreal,1060,J5L,10.0,5,,,2.0,0.0,0.0
2005-06-01,2,Montreal,1060,H2W,3.0,1,,,3.0,0.0,0.0
2005-06-01,2,Montreal,1060,H3X,1.0,1,,,1.0,0.0,0.0
2005-06-01,2,Montreal,1060,H3K,24.0,3,,,8.0,0.0,0.0
2005-06-01,2,Montreal,1060,J7K,6.0,6,,,1.0,0.0,0.0
2005-04-01,2,Montreal,1060,H1J,48.0,1,,,48.0,0.0,0.0
2005-05-01,2,Montreal,1060,H1A,94.0,2,,,47.0,0.0,0.0
2005-04-01,2,Montreal,1060,H9C,1.0,1,,,1.0,0.0,0.0
2005-04-01,2,Montreal,1060,nan,5192.0,3259,,,2.0,0.01,0.01
2005-06-01,2,Montreal,1060,J3L,8.0,7,,,1.0,0.0,0.0
2005-04-01,2,Montreal,1060,H1S,29.0,1,,,29.0,0.0,0.0
2005-05-01,2,Montreal,1060,H2G,7.0,1,,,7.0,0.0,0.0
2005-06-01,2,Montreal,1060,H3H,41.0,1,,,41.0,20.0,14.0
2005-05-01,2,Montreal,1060,H4N,80.0,4,,,20.0,0.0,0.0
2005-04-01,2,Montreal,1060,H7M,3.0,3,,,1.0,0.0,0.0
2005-06-01,2,Montreal,1060,H8Z,1.0,1,,,1.0,0.0,0.0
2005-06-01,2,Montreal,1060,H9B,131.0,1,,,131.0,0.0,0.0
2005-06-01,2,Montreal,1060,J6R,1.0,1,,,1.0,0.0,0.0
2005-06-01,2,Montreal,1060,J0N,18.0,8,,,2.0,0.0,0.0
2005-04-01,2,Montreal,1060,J7Z,6.0,3,,,2.0,0.0,0.0
2005-06-01,2,Montreal,1060,H1H,1.0,1,,,1.0,0.0,0.0
2005-05-01,2,Montreal,1060,H2K,37.0,5,,,7.0,0.0,0.0
2005-04-01,2,Montreal,1060,J3Y,13.0,2,,,7.0,0.0,0.0
2005-06-01,2,Montreal,1060,H7V,277.0,3,,,92.0,0.0,0.0
2005-09-01,3,Montreal,1060,H2E,18.0,1,,,18.0,0.0,0.0
2005-07-01,3,Montreal,1060,J7J,5.0,4,,,1.0,0.0,0.0
2005-07-01,3,Montreal,1060,H1R,7.0,6,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,H7A,20.0,11,,,2.0,0.0,0.0
2005-07-01,3,Montreal,1060,H7K,4.0,4,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,H8Y,4.0,4,,,1.0,0.0,0.0
2005-08-01,3,Montreal,1060,J0N,74.0,39,,,2.0,0.0,0.0
2005-08-01,3,Montreal,1060,H7R,20.0,10,,,2.0,0.0,0.0
2005-07-01,3,Montreal,1060,H9B,2.0,2,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,J5W,18.0,12,,,2.0,0.0,0.0
2005-07-01,3,Montreal,1060,J5Y,14.0,8,,,2.0,0.0,0.0
2005-09-01,3,Montreal,1060,J6J,5.0,5,,,1.0,0.0,0.0
2005-07-01,3,Montreal,1060,J7R,1.0,1,,,1.0,0.0,0.0
2005-08-01,3,Montreal,1060,H2C,1.0,1,,,1.0,0.0,0.0
2005-08-01,3,Montreal,1060,H2K,16.0,1,,,16.0,0.0,0.0
2005-09-01,3,Montreal,1060,J0L,15.0,15,,,1.0,0.0,0.0
2005-07-01,3,Montreal,1060,J3L,44.0,35,,,1.0,0.0,0.0
2005-08-01,3,Montreal,1060,H8S,19.0,4,,,5.0,0.0,0.0
2005-08-01,3,Montreal,1060,J7M,43.0,21,,,2.0,0.0,0.0
2005-08-01,3,Montreal,1060,H1V,32.0,2,,,16.0,0.0,0.0
2005-09-01,3,Montreal,1060,H2W,39.0,6,,,7.0,0.0,0.0
2005-09-01,3,Montreal,1060,H2B,49.0,5,,,10.0,0.0,0.0
2005-08-01,3,Montreal,1060,H3M,4.0,1,,,4.0,0.0,0.0
2005-07-01,3,Montreal,1060,J3N,12.0,7,,,2.0,0.0,0.0
2005-08-01,3,Montreal,1060,J7L,2.0,2,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,H7P,3.0,3,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,H9A,101.0,6,,,17.0,0.0,0.0
2005-09-01,3,Montreal,1060,H3B,128.0,1,,,128.0,0.0,0.0
2005-07-01,3,Montreal,1060,J4T,1.0,1,,,1.0,0.0,0.0
2005-08-01,3,Montreal,1060,J7Z,49.0,3,,,16.0,0.0,0.0
2005-08-01,3,Montreal,1060,H8P,2.0,2,,,1.0,0.0,0.0
2005-08-01,3,Montreal,1060,J4Z,18.0,6,,,3.0,0.0,0.0
2005-09-01,3,Montreal,1060,H9S,1.0,1,,,1.0,0.0,0.0
2005-07-01,3,Montreal,1060,J6Y,8.0,8,,,1.0,0.0,0.0
2005-08-01,3,Montreal,1060,H2V,25.0,1,,,25.0,0.0,0.0
2005-08-01,3,Montreal,1060,H4E,61.0,6,,,10.0,0.0,0.0
2005-08-01,3,Montreal,1060,H4L,56.0,1,,,56.0,0.0,0.0
2005-07-01,3,Montreal,1060,J4W,19.0,4,,,5.0,0.0,0.0
2005-08-01,3,Montreal,1060,H1A,17.0,3,,,6.0,0.0,0.0
2005-08-01,3,Montreal,1060,H4C,8.0,1,,,8.0,3.0,0.0
2005-08-01,3,Montreal,1060,H9W,5.0,5,,,1.0,0.0,0.0
2005-07-01,3,Montreal,1060,J7K,26.0,19,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,H1W,174.0,14,,,12.0,0.0,0.0
2005-08-01,3,Montreal,1060,J3V,3.0,3,,,1.0,0.0,0.0
2005-07-01,3,Montreal,1060,J4N,459.0,10,,,46.0,0.0,0.0
2005-09-01,3,Montreal,1060,J6R,20.0,3,,,7.0,0.0,0.0
2005-08-01,3,Montreal,1060,H9C,3.0,3,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,H9K,4.0,3,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,J6X,7.0,7,,,1.0,0.0,0.0
2005-08-01,3,Montreal,1060,H2S,68.0,2,,,34.0,0.0,0.0
2005-09-01,3,Montreal,1060,H2Y,76.0,1,,,76.0,0.0,0.0
2005-07-01,3,Montreal,1060,J4Y,1.0,1,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,H7X,9.0,9,,,1.0,0.0,0.0
2005-08-01,3,Montreal,1060,J5B,3.0,2,,,2.0,0.0,0.0
2005-09-01,3,Montreal,1060,H1G,124.0,1,,,124.0,0.0,0.0
2005-09-01,3,Montreal,1060,H1X,1.0,1,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,J3X,6.0,2,,,3.0,0.0,0.0
2005-08-01,3,Montreal,1060,J4V,6.0,2,,,3.0,2.0,0.0
2005-09-01,3,Montreal,1060,J7C,6.0,6,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,H1C,9.0,5,,,2.0,0.0,0.0
2005-08-01,3,Montreal,1060,J5A,24.0,1,,,24.0,0.0,0.0
2005-09-01,3,Montreal,1060,J6Z,3.0,3,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,H1B,41.0,7,,,6.0,0.0,0.0
2005-09-01,3,Montreal,1060,H2P,4.0,1,,,4.0,0.0,0.0
2005-07-01,3,Montreal,1060,H4N,1.0,1,,,1.0,0.0,0.0
2005-08-01,3,Montreal,1060,H7G,30.0,1,,,30.0,0.0,0.0
2005-07-01,3,Montreal,1060,J5T,4.0,4,,,1.0,0.0,0.0
2005-08-01,3,Montreal,1060,H2G,3.0,1,,,3.0,0.0,0.0
2005-08-01,3,Montreal,1060,H4G,22.0,2,,,11.0,0.0,0.0
2005-07-01,3,Montreal,1060,H4K,45.0,5,,,9.0,0.0,0.0
2005-09-01,3,Montreal,1060,J3H,36.0,21,,,2.0,0.0,0.0
2005-07-01,3,Montreal,1060,H7W,1.0,1,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,J0P,4.0,4,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,J5R,20.0,8,,,3.0,0.0,0.0
2005-09-01,3,Montreal,1060,H7T,34.0,10,,,3.0,0.0,0.0
2005-08-01,3,Montreal,1060,H9H,19.0,1,,,19.0,3.0,6.0
2005-09-01,3,Montreal,1060,J5L,31.0,16,,,2.0,0.0,0.0
2005-07-01,3,Montreal,1060,,4.0,1,,,4.0,0.0,0.0
2005-08-01,3,Montreal,1060,H1E,10.0,5,,,2.0,0.0,0.0
2005-07-01,3,Montreal,1060,H1J,3.0,3,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,H8T,269.0,3,,,90.0,2.67,0.0
2005-09-01,3,Montreal,1060,J3Y,6.0,4,,,2.0,0.0,0.0
2005-09-01,3,Montreal,1060,J6W,3.0,3,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,J7Y,11.0,4,,,3.0,0.0,0.0
2005-09-01,3,Montreal,1060,H3P,2.0,1,,,2.0,0.0,0.0
2005-08-01,3,Montreal,1060,J4X,131.0,2,,,66.0,4.0,0.0
2005-07-01,3,Montreal,1060,nan,3180.0,1757,,,2.0,0.01,0.03
2005-08-01,3,Montreal,1060,H1L,126.0,2,,,63.0,0.0,0.0
2005-09-01,3,Montreal,1060,H2T,16.0,2,,,8.0,0.0,0.0
2005-09-01,3,Montreal,1060,J7E,259.0,3,,,86.0,2.33,0.0
2005-09-01,3,Montreal,1060,H3X,49.0,3,,,16.0,0.0,0.0
2005-08-01,3,Montreal,1060,H4B,16.0,2,,,8.0,0.0,0.0
2005-07-01,3,Montreal,1060,H9J,22.0,8,,,3.0,0.0,0.0
2005-08-01,3,Montreal,1060,H9X,3.0,3,,,1.0,0.0,0.0
2005-07-01,3,Montreal,1060,J5Z,44.0,10,,,4.0,0.0,0.0
2005-08-01,3,Montreal,1060,J6N,3.0,1,,,3.0,0.0,0.0
2005-09-01,3,Montreal,1060,J7A,1.0,1,,,1.0,0.0,0.0
2005-08-01,3,Montreal,1060,J7G,1.0,1,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,J7V,90.0,41,,,2.0,0.0,0.0
2005-08-01,3,Montreal,1060,H3L,18.0,1,,,18.0,0.0,0.0
2005-07-01,3,Montreal,1060,J6K,1.0,1,,,1.0,0.0,0.0
2005-08-01,3,Montreal,1060,H2L,4.0,1,,,4.0,0.0,0.0
2005-09-01,3,Montreal,1060,H4A,3.0,1,,,3.0,0.0,0.0
2005-07-01,3,Montreal,1060,H7E,19.0,14,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,H7L,12.0,7,,,2.0,0.0,0.0
2005-09-01,3,Montreal,1060,H7M,19.0,9,,,2.0,0.0,0.0
2005-07-01,3,Montreal,1060,H8Z,6.0,5,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,J3G,19.0,9,,,2.0,0.0,0.0
2005-09-01,3,Montreal,1060,H1Z,16.0,2,,,8.0,0.0,0.0
2005-09-01,3,Montreal,1060,H4V,1.0,1,,,1.0,0.0,0.0
2005-09-01,3,Montreal,1060,H1N,39.0,4,,,10.0,0.0,0.0
2005-10-01,4,Montreal,1060,H1N,3.0,2,,,2.0,0.0,0.0
2005-10-01,4,Montreal,1060,H2L,16.0,2,,,8.0,0.0,0.0
2005-10-01,4,Montreal,1060,H2P,4.0,1,,,4.0,0.0,0.0
2005-11-01,4,Montreal,1060,H3B,152.0,1,,,152.0,0.0,0.0
2005-10-01,4,Montreal,1060,H7K,4.0,4,,,1.0,0.0,0.0
2005-12-01,4,Montreal,1060,J0P,2.0,2,,,1.0,0.0,0.0
2005-11-01,4,Montreal,1060,J4R,1.0,1,,,1.0,0.0,0.0
2005-11-01,4,Montreal,1060,J5W,86.0,47,,,2.0,0.13,0.0
2005-11-01,4,Montreal,1060,H7M,33.0,18,,,2.0,0.0,0.0
2005-11-01,4,Montreal,1060,H8Z,4.0,2,,,2.0,0.0,0.0
2005-12-01,4,Montreal,1060,J4T,25.0,7,,,4.0,0.0,0.0
2005-10-01,4,Montreal,1060,J4V,24.0,3,,,8.0,0.0,0.0
2005-11-01,4,Montreal,1060,J5R,103.0,58,,,2.0,0.0,0.0
2005-11-01,4,Montreal,1060,J5T,28.0,21,,,1.0,0.0,0.0
2005-12-01,4,Montreal,1060,J7E,21.0,4,,,5.0,0.0,0.0
2005-10-01,4,Montreal,1060,H8Y,1.0,1,,,1.0,0.0,0.0
2005-12-01,4,Montreal,1060,H1A,7.0,4,,,2.0,0.0,0.0
2005-12-01,4,Montreal,1060,H8S,61.0,10,,,6.0,0.0,0.0
2005-10-01,4,Montreal,1060,H9C,36.0,36,,,1.0,0.0,0.0
2005-10-01,4,Montreal,1060,H7N,5.0,2,,,3.0,0.0,0.0
2005-12-01,4,Montreal,1060,H9X,2.0,2,,,1.0,0.0,0.0
2005-12-01,4,Montreal,1060,J5C,6.0,2,,,3.0,0.0,0.0
2005-12-01,4,Montreal,1060,J5L,34.0,28,,,1.0,0.0,0.0
2005-10-01,4,Montreal,1060,H4E,72.0,7,,,10.0,0.0,0.0
2005-10-01,4,Montreal,1060,,20.0,1,,,20.0,0.0,0.0
2005-12-01,4,Montreal,1060,H1X,163.0,1,,,163.0,3.0,0.0
2005-11-01,4,Montreal,1060,H7H,2.0,1,,,2.0,0.0,0.0
2005-11-01,4,Montreal,1060,J5B,21.0,20,,,1.0,0.0,0.0
2005-10-01,4,Montreal,1060,J7M,75.0,58,,,1.0,0.0,0.0
2005-11-01,4,Montreal,1060,J7R,8.0,8,,,1.0,0.0,0.0
2005-10-01,4,Montreal,1060,H3K,40.0,3,,,13.0,0.0,0.0
2005-10-01,4,Montreal,1060,H7G,6.0,1,,,6.0,0.0,0.0
2005-12-01,4,Montreal,1060,H9K,4.0,4,,,1.0,0.0,0.0
2005-11-01,4,Montreal,1060,J4K,15.0,5,,,3.0,0.0,0.0
2005-12-01,4,Montreal,1060,J5Y,63.0,55,,,1.0,0.0,0.0
2005-12-01,4,Montreal,1060,J6Y,115.0,49,,,2.0,0.0,0.0
2005-11-01,4,Montreal,1060,J7Y,61.0,24,,,3.0,0.13,0.0
2005-11-01,4,Montreal,1060,H4V,1.0,1,,,1.0,0.0,0.0
2005-11-01,4,Montreal,1060,J3Y,56.0,29,,,2.0,0.0,0.0
2005-12-01,4,Montreal,1060,J7J,47.0,24,,,2.0,0.0,0.0
2005-12-01,4,Montreal,1060,H7L,54.0,34,,,2.0,0.0,0.0
2005-11-01,4,Montreal,1060,J6K,30.0,8,,,4.0,0.0,0.0
2005-12-01,4,Montreal,1060,H1C,21.0,10,,,2.0,0.2,0.0
2005-10-01,4,Montreal,1060,J3G,27.0,25,,,1.0,0.0,0.0
2005-11-01,4,Montreal,1060,J3H,46.0,28,,,2.0,0.0,0.0
2005-10-01,4,Montreal,1060,J7K,56.0,54,,,1.0,0.0,0.0
2005-10-01,4,Montreal,1060,J4Z,27.0,2,,,14.0,0.0,0.0
2005-10-01,4,Montreal,1060,J7C,17.0,17,,,1.0,0.0,0.0
2005-11-01,4,Montreal,1060,H3S,24.0,1,,,24.0,0.0,0.0
2005-11-01,4,Montreal,1060,H7R,46.0,10,,,5.0,0.2,0.0
2005-11-01,4,Montreal,1060,J4H,12.0,4,,,3.0,0.0,0.0
2005-11-01,4,Montreal,1060,J4J,28.0,3,,,9.0,0.0,0.0
2005-10-01,4,Montreal,1060,H2Z,200.0,1,,,200.0,0.0,0.0
2005-11-01,4,Montreal,1060,H3N,7.0,2,,,4.0,0.0,0.0
2005-11-01,4,Montreal,1060,H3X,2.0,2,,,1.0,0.0,0.0
2005-11-01,4,Montreal,1060,H4N,5.0,3,,,2.0,0.0,0.0
2005-11-01,4,Montreal,1060,H7A,82.0,32,,,3.0,0.0,0.0
2005-12-01,4,Montreal,1060,H7P,25.0,15,,,2.0,0.0,0.0
2005-11-01,4,Montreal,1060,H7W,6.0,1,,,6.0,0.0,0.0
2005-11-01,4,Montreal,1060,H1S,107.0,1,,,107.0,0.0,0.0
2005-11-01,4,Montreal,1060,H2V,9.0,2,,,5.0,1.5,0.0
2005-12-01,4,Montreal,1060,H8P,6.0,2,,,3.0,0.0,0.0
2005-10-01,4,Montreal,1060,nan,2364.0,1127,,,2.0,0.02,0.02
2005-12-01,4,Montreal,1060,H4C,24.0,3,,,8.0,0.0,0.0
2005-12-01,4,Montreal,1060,H8T,26.0,4,,,7.0,0.0,0.0
2005-12-01,4,Montreal,1060,J4N,255.0,18,,,14.0,0.0,0.0
2005-12-01,4,Montreal,1060,H1Y,3.0,1,,,3.0,0.0,0.0
2005-10-01,4,Montreal,1060,H7T,50.0,26,,,2.0,0.0,0.0
2005-10-01,4,Montreal,1060,J3N,10.0,10,,,1.0,0.0,0.0
2005-12-01,4,Montreal,1060,J3X,17.0,8,,,2.0,0.0,0.0
2005-11-01,4,Montreal,1060,H1H,8.0,1,,,8.0,0.0,0.0
2005-12-01,4,Montreal,1060,H2S,122.0,2,,,61.0,3.0,4.0
2005-10-01,4,Montreal,1060,H9A,3.0,3,,,1.0,0.0,0.0
2005-12-01,4,Montreal,1060,H9W,15.0,12,,,1.0,0.0,0.0
2005-10-01,4,Montreal,1060,J7L,9.0,9,,,1.0,0.0,0.0
2005-12-01,4,Montreal,1060,J7Z,158.0,7,,,23.0,0.0,0.0
2005-11-01,4,Montreal,1060,H1T,44.0,6,,,7.0,0.0,0.0
2005-10-01,4,Montreal,1060,H2K,12.0,3,,,4.0,0.0,0.0
2005-11-01,4,Montreal,1060,H2X,6.0,3,,,2.0,0.0,0.0
2005-12-01,4,Montreal,1060,H4G,24.0,4,,,6.0,0.0,0.0
2005-12-01,4,Montreal,1060,H4M,107.0,2,,,54.0,0.0,0.0
2005-12-01,4,Montreal,1060,J4M,18.0,8,,,2.0,0.0,0.0
2005-11-01,4,Montreal,1060,J6R,23.0,23,,,1.0,0.0,0.0
2005-10-01,4,Montreal,1060,H1E,11.0,5,,,2.0,0.4,0.0
2005-10-01,4,Montreal,1060,H1R,7.0,4,,,2.0,0.0,0.0
2005-10-01,4,Montreal,1060,J4X,2.0,2,,,1.0,0.0,0.0
2005-12-01,4,Montreal,1060,J6N,2.0,2,,,1.0,0.0,0.0
2005-10-01,4,Montreal,1060,H1L,9.0,2,,,5.0,0.0,0.0
2005-12-01,4,Montreal,1060,H7X,22.0,14,,,2.0,0.0,0.0
2005-10-01,4,Montreal,1060,H8R,44.0,1,,,44.0,0.0,0.0
2005-11-01,4,Montreal,1060,H9H,5.0,3,,,2.0,0.0,0.0
2005-12-01,4,Montreal,1060,H7E,23.0,14,,,2.0,0.0,0.0
2005-11-01,4,Montreal,1060,J4W,18.0,3,,,6.0,0.0,0.0
2005-11-01,4,Montreal,1060,J6X,11.0,11,,,1.0,0.0,0.0
2005-10-01,4,Montreal,1060,H9B,17.0,5,,,3.0,0.0,0.0
2005-10-01,4,Montreal,1060,J6J,29.0,24,,,1.0,0.0,0.0
2005-12-01,4,Montreal,1060,H2J,7.0,1,,,7.0,4.0,0.0
2005-11-01,4,Montreal,1060,H3E,24.0,4,,,6.0,0.0,0.0
2005-12-01,4,Montreal,1060,J0N,100.0,65,,,2.0,0.0,0.0
2005-11-01,4,Montreal,1060,J3V,39.0,2,,,20.0,0.0,0.0
2005-12-01,4,Montreal,1060,H3J,36.0,4,,,9.0,0.0,0.0
2005-12-01,4,Montreal,1060,H4K,21.0,2,,,11.0,0.0,0.0
2005-12-01,4,Montreal,1060,H1V,3.0,1,,,3.0,0.0,0.0
2005-10-01,4,Montreal,1060,H9E,1.0,1,,,1.0,0.0,0.0
2005-10-01,4,Montreal,1060,H9J,14.0,6,,,2.0,0.0,0.0
2005-11-01,4,Montreal,1060,J5Z,221.0,72,,,3.0,0.0,0.0
2005-12-01,4,Montreal,1060,J7A,5.0,5,,,1.0,0.0,0.0
2005-10-01,4,Montreal,1060,J7V,134.0,82,,,2.0,0.0,0.0
2005-10-01,4,Montreal,1060,J0L,63.0,59,,,1.0,0.0,0.0
2005-12-01,4,Montreal,1060,J7P,7.0,2,,,4.0,0.0,0.0
2005-11-01,4,Montreal,1060,H4A,2.0,1,,,2.0,0.0,0.0
2005-12-01,4,Montreal,1060,H9S,50.0,3,,,17.0,0.0,0.0
2005-10-01,4,Montreal,1060,J3L,130.0,85,,,2.0,0.0,0.0
2006-01-01,1,Montreal,1060,H4W,2.0,2,,,1.0,0.0,0.0
2006-01-01,1,Montreal,1060,H9W,4.0,4,,,1.0,0.0,0.0
2006-03-01,1,Montreal,1060,J4X,162.0,4,,,41.0,0.0,0.0
2006-03-01,1,Montreal,1060,H9G,82.0,2,,,41.0,0.0,0.0
2006-02-01,1,Montreal,1060,H1X,3.0,1,,,3.0,0.0,0.0
2006-01-01,1,Montreal,1060,H7B,1.0,1,,,1.0,0.0,0.0
2006-02-01,1,Montreal,1060,J3L,56.0,42,,,1.0,0.0,0.0
2006-01-01,1,Montreal,1060,J3X,2.0,2,,,1.0,0.0,0.0
2006-03-01,1,Montreal,1060,H3K,18.0,2,,,9.0,0.0,0.0
