reference_period,metro,metcode,FSA,dweltype,mkttycd,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2007,Montreal,1060,J3Y,5.0,1.0,22.0,11,,,2.0,0.0,0.0
2007,Montreal,1060,J5Z,1.0,1.0,134.0,134,,,1.0,0.0,0.0
2007,Montreal,1060,J6J,2.0,1.0,28.0,14,,,2.0,0.0,0.0
2007,Montreal,1060,nan,2.0,1.0,324.0,162,,,2.0,0.0,0.0
2007,Montreal,1060,nan,4.0,3.0,233.0,54,,,4.0,0.11,0.0
2007,Montreal,1060,H1L,1.0,1.0,3.0,3,,,1.0,0.0,0.0
2007,Montreal,1060,H3W,5.0,3.0,10.0,1,,,10.0,0.0,0.0
2007,Montreal,1060,H4N,1.0,1.0,5.0,5,,,1.0,0.0,
2007,Montreal,1060,H4W,4.0,1.0,7.0,1,,,7.0,0.0,0.0
2007,Montreal,1060,H7A,5.0,3.0,38.0,5,,,8.0,1.4,0.0
2007,Montreal,1060,H7E,4.0,3.0,6.0,1,,,6.0,0.0,
2007,Montreal,1060,H7V,5.0,2.0,406.0,3,,,135.0,10.0,0.0
2007,Montreal,1060,H8Y,4.0,1.0,3.0,1,,,3.0,0.0,0.0
2007,Montreal,1060,H9A,1.0,1.0,2.0,2,,,1.0,0.0,0.0
2007,Montreal,1060,H9C,5.0,3.0,6.0,1,,,6.0,0.0,0.0
2007,Montreal,1060,H9S,5.0,2.0,26.0,1,,,26.0,0.0,
2007,Montreal,1060,J3N,1.0,1.0,39.0,39,,,1.0,0.0,0.0
2007,Montreal,1060,J4B,5.0,3.0,36.0,9,,,4.0,0.89,0.0
2007,Montreal,1060,J4H,1.0,1.0,1.0,1,,,1.0,0.0,0.0
2007,Montreal,1060,J4W,5.0,3.0,61.0,1,,,61.0,6.0,6.0
2007,Montreal,1060,J5W,5.0,3.0,34.0,3,,,11.0,0.0,0.0
2007,Montreal,1060,J6J,5.0,3.0,70.0,15,,,5.0,0.0,0.0
2007,Montreal,1060,J6W,5.0,3.0,14.0,2,,,7.0,0.0,
2007,Montreal,1060,J7C,5.0,1.0,20.0,10,,,2.0,0.3,0.0
2007,Montreal,1060,H1E,1.0,1.0,39.0,39,,,1.0,0.0,0.0
2007,Montreal,1060,H2A,4.0,3.0,40.0,5,,,8.0,0.0,
2007,Montreal,1060,H3K,1.0,1.0,1.0,1,,,1.0,0.0,0.0
2007,Montreal,1060,H3W,5.0,1.0,2.0,1,,,2.0,0.0,0.0
2007,Montreal,1060,H4C,1.0,1.0,1.0,1,,,1.0,0.0,
2007,Montreal,1060,H4G,5.0,3.0,32.0,6,,,5.0,0.0,0.0
2007,Montreal,1060,H4V,5.0,3.0,8.0,1,,,8.0,0.0,
2007,Montreal,1060,H9R,4.0,3.0,10.0,2,,,5.0,0.0,
2007,Montreal,1060,J4H,5.0,4.0,65.0,1,,,65.0,0.0,0.0
2007,Montreal,1060,J4X,1.0,1.0,6.0,6,,,1.0,0.0,0.0
2007,Montreal,1060,J5T,5.0,3.0,12.0,2,,,6.0,0.0,0.0
2007,Montreal,1060,J5Y,1.0,1.0,149.0,149,,,1.0,0.0,0.0
2007,Montreal,1060,J6J,5.0,1.0,4.0,2,,,2.0,0.0,0.0
2007,Montreal,1060,J6Y,1.0,1.0,64.0,64,,,1.0,0.0,0.0
2007,Montreal,1060,J7L,5.0,1.0,12.0,6,,,2.0,0.33,0.0
2007,Montreal,1060,J7R,5.0,2.0,48.0,4,,,12.0,1.0,0.0
2007,Montreal,1060,J7Y,5.0,2.0,85.0,22,,,4.0,1.18,0.0
2007,Montreal,1060,nan,5.0,3.0,2286.0,232,,,10.0,0.26,0.0
2007,Montreal,1060,H1A,2.0,1.0,2.0,1,,,2.0,0.0,0.0
2007,Montreal,1060,H1A,5.0,3.0,31.0,3,,,10.0,0.0,0.0
2007,Montreal,1060,H1H,1.0,1.0,1.0,1,,,1.0,0.0,0.0
2007,Montreal,1060,H1K,5.0,2.0,3.0,1,,,3.0,0.0,0.0
2007,Montreal,1060,H2R,5.0,3.0,72.0,8,,,9.0,0.0,0.0
2007,Montreal,1060,H2T,5.0,2.0,189.0,2,,,95.0,0.0,0.0
2007,Montreal,1060,H2W,5.0,3.0,8.0,2,,,4.0,0.0,0.0
2007,Montreal,1060,H3W,4.0,1.0,3.0,1,,,3.0,0.0,0.0
2007,Montreal,1060,H3X,5.0,2.0,11.0,1,,,11.0,0.0,0.0
2007,Montreal,1060,H4R,5.0,3.0,16.0,1,,,16.0,0.0,0.0
2007,Montreal,1060,H7M,1.0,1.0,20.0,20,,,1.0,0.0,0.0
2007,Montreal,1060,H9B,4.0,3.0,24.0,2,,,12.0,0.0,
2007,Montreal,1060,H9H,1.0,1.0,35.0,35,,,1.0,0.0,0.0
2007,Montreal,1060,J3G,2.0,1.0,66.0,33,,,2.0,0.0,0.0
2007,Montreal,1060,J3L,2.0,1.0,12.0,6,,,2.0,0.0,0.2
2007,Montreal,1060,J3Y,5.0,4.0,30.0,1,,,30.0,0.0,0.0
2007,Montreal,1060,J5Z,5.0,1.0,2.0,1,,,2.0,0.0,0.0
2007,Montreal,1060,J6Z,1.0,1.0,12.0,12,,,1.0,0.0,0.0
2007,Montreal,1060,J7V,2.0,1.0,26.0,13,,,2.0,0.0,0.0
2007,Montreal,1060,H1G,1.0,1.0,2.0,2,,,1.0,0.0,0.0
2007,Montreal,1060,H3R,1.0,1.0,1.0,1,,,1.0,0.0,
2007,Montreal,1060,H7E,2.0,1.0,10.0,5,,,2.0,0.0,
2007,Montreal,1060,H7Y,5.0,3.0,6.0,1,,,6.0,0.0,0.0
2007,Montreal,1060,J0N,5.0,2.0,96.0,15,,,6.0,0.27,0.0
2007,Montreal,1060,J3L,1.0,1.0,287.0,287,,,1.0,0.0,0.0
2007,Montreal,1060,J7J,1.0,1.0,66.0,66,,,1.0,0.0,0.0
2007,Montreal,1060,J7R,1.0,1.0,81.0,81,,,1.0,0.0,0.0
2007,Montreal,1060,J7V,4.0,1.0,115.0,28,,,4.0,0.0,0.0
2007,Montreal,1060,nan,1.0,1.0,3224.0,3224,,,1.0,0.0,0.02
2007,Montreal,1060,H1C,1.0,1.0,23.0,23,,,1.0,0.0,0.0
2007,Montreal,1060,H7X,4.0,1.0,5.0,1,,,5.0,0.0,
2007,Montreal,1060,H8R,4.0,1.0,8.0,2,,,4.0,0.0,0.0
2007,Montreal,1060,H8R,5.0,1.0,2.0,1,,,2.0,0.0,
2007,Montreal,1060,H9R,5.0,2.0,134.0,1,,,134.0,0.0,
2007,Montreal,1060,J3L,5.0,3.0,36.0,10,,,4.0,0.6,0.0
2007,Montreal,1060,J5L,1.0,1.0,247.0,247,,,1.0,0.0,0.0
2007,Montreal,1060,J5W,5.0,2.0,44.0,7,,,6.0,0.86,0.0
2007,Montreal,1060,nan,4.0,2.0,12.0,1,,,12.0,0.0,0.0
2007,Montreal,1060,H1A,1.0,1.0,8.0,8,,,1.0,0.0,0.0
2007,Montreal,1060,H1N,5.0,1.0,2.0,1,,,2.0,0.0,
2007,Montreal,1060,H1X,5.0,3.0,76.0,5,,,15.0,0.0,0.0
2007,Montreal,1060,H2A,1.0,1.0,1.0,1,,,1.0,0.0,0.0
2007,Montreal,1060,H2X,5.0,3.0,151.0,2,,,76.0,0.0,
2007,Montreal,1060,H3K,5.0,4.0,8.0,1,,,8.0,0.0,0.0
2007,Montreal,1060,H4J,5.0,3.0,3.0,1,,,3.0,0.0,
2007,Montreal,1060,H7L,1.0,1.0,102.0,102,,,1.0,0.0,0.0
2007,Montreal,1060,H7P,1.0,1.0,137.0,137,,,1.0,0.0,0.0
2007,Montreal,1060,H7R,4.0,3.0,14.0,2,,,7.0,1.0,0.0
2007,Montreal,1060,H7T,1.0,1.0,53.0,53,,,1.0,0.0,0.0
2007,Montreal,1060,J3Y,4.0,1.0,18.0,3,,,6.0,0.0,0.0
2007,Montreal,1060,J4N,1.0,1.0,8.0,8,,,1.0,0.0,0.0
2007,Montreal,1060,J4V,1.0,1.0,6.0,6,,,1.0,0.0,0.0
2007,Montreal,1060,J5B,1.0,1.0,42.0,42,,,1.0,0.0,0.0
2007,Montreal,1060,J5C,1.0,1.0,2.0,2,,,1.0,0.0,0.0
2007,Montreal,1060,J5L,5.0,3.0,3.0,1,,,3.0,2.0,
2007,Montreal,1060,J5R,4.0,3.0,31.0,10,,,3.0,0.0,0.0
2007,Montreal,1060,J5T,1.0,1.0,98.0,98,,,1.0,0.0,0.0
2007,Montreal,1060,J5Z,5.0,3.0,223.0,36,,,6.0,0.89,0.0
2007,Montreal,1060,J6X,5.0,1.0,6.0,3,,,2.0,0.0,0.0
2007,Montreal,1060,J6Y,2.0,1.0,4.0,2,,,2.0,0.0,
2007,Montreal,1060,J7M,5.0,3.0,73.0,12,,,6.0,0.67,0.0
2007,Montreal,1060,J7V,5.0,3.0,77.0,3,,,26.0,0.0,0.0
2008,Montreal,1060,H1T,5.0,2.0,7.0,1,,,7.0,0.0,0.0
2008,Montreal,1060,H3L,5.0,2.0,4.0,1,,,4.0,0.0,0.0
2008,Montreal,1060,H4K,5.0,2.0,42.0,1,,,42.0,0.0,
2008,Montreal,1060,H4N,5.0,3.0,5.0,1,,,5.0,0.0,
2008,Montreal,1060,H7L,5.0,1.0,4.0,2,,,2.0,0.0,0.0
2008,Montreal,1060,H7R,4.0,1.0,32.0,5,,,6.0,0.0,
2008,Montreal,1060,H8Y,5.0,3.0,20.0,1,,,20.0,0.0,0.0
2008,Montreal,1060,H9J,4.0,1.0,5.0,1,,,5.0,0.0,
2008,Montreal,1060,J5R,4.0,3.0,46.0,12,,,4.0,0.33,0.0
2008,Montreal,1060,nan,5.0,2.0,1275.0,163,,,8.0,0.02,0.0
2008,Montreal,1060,H2G,5.0,2.0,3.0,1,,,3.0,0.0,0.0
2008,Montreal,1060,H4M,1.0,1.0,1.0,1,,,1.0,0.0,0.0
2008,Montreal,1060,H7V,5.0,3.0,35.0,4,,,9.0,0.0,
2008,Montreal,1060,H8S,1.0,1.0,2.0,2,,,1.0,0.0,0.0
2008,Montreal,1060,H9C,1.0,1.0,18.0,18,,,1.0,0.0,0.0
2008,Montreal,1060,J0N,5.0,2.0,96.0,17,,,6.0,0.0,0.0
2008,Montreal,1060,J4J,1.0,1.0,7.0,7,,,1.0,0.0,0.0
2008,Montreal,1060,J5W,5.0,2.0,81.0,4,,,20.0,0.0,0.0
2008,Montreal,1060,J6Y,5.0,1.0,4.0,2,,,2.0,0.0,0.0
2008,Montreal,1060,J6Z,1.0,1.0,3.0,3,,,1.0,0.0,0.0
2008,Montreal,1060,J7E,5.0,3.0,94.0,4,,,24.0,0.0,0.0
2008,Montreal,1060,J7H,1.0,1.0,3.0,3,,,1.0,0.0,0.0
2008,Montreal,1060,J7M,2.0,1.0,18.0,9,,,2.0,0.0,0.0
2008,Montreal,1060,H1Y,5.0,3.0,10.0,2,,,5.0,0.0,0.0
2008,Montreal,1060,H1Z,5.0,3.0,44.0,5,,,9.0,0.0,0.0
2008,Montreal,1060,H2V,5.0,3.0,30.0,1,,,30.0,0.0,
2008,Montreal,1060,H3L,5.0,3.0,14.0,1,,,14.0,0.0,0.0
2008,Montreal,1060,H7B,5.0,2.0,6.0,1,,,6.0,0.0,0.0
2008,Montreal,1060,H7T,5.0,3.0,69.0,9,,,8.0,0.0,
2008,Montreal,1060,H9S,1.0,1.0,8.0,8,,,1.0,0.0,0.0
2008,Montreal,1060,J4B,1.0,1.0,12.0,12,,,1.0,0.0,0.0
2008,Montreal,1060,J4K,2.0,1.0,4.0,2,,,2.0,0.0,0.0
2008,Montreal,1060,J4L,5.0,3.0,18.0,6,,,3.0,0.33,0.0
2008,Montreal,1060,J4W,5.0,2.0,3.0,1,,,3.0,0.0,0.0
2008,Montreal,1060,J5R,5.0,2.0,24.0,3,,,8.0,0.0,0.0
2008,Montreal,1060,J6R,5.0,2.0,34.0,10,,,3.0,0.0,0.0
2008,Montreal,1060,H1W,5.0,3.0,26.0,6,,,4.0,0.0,0.0
2008,Montreal,1060,H2G,5.0,3.0,19.0,1,,,19.0,0.0,0.0
2008,Montreal,1060,H4E,5.0,3.0,175.0,11,,,16.0,0.0,0.0
2008,Montreal,1060,J3H,4.0,3.0,9.0,2,,,5.0,0.0,
2008,Montreal,1060,J4J,5.0,2.0,10.0,3,,,3.0,0.0,0.0
2008,Montreal,1060,J5Z,5.0,3.0,149.0,16,,,9.0,0.0,0.0
2008,Montreal,1060,J6A,1.0,1.0,2.0,2,,,1.0,0.0,0.0
2008,Montreal,1060,J7C,5.0,3.0,160.0,26,,,6.0,0.0,0.0
2008,Montreal,1060,H1C,1.0,1.0,16.0,16,,,1.0,0.0,0.0
2008,Montreal,1060,H1E,1.0,1.0,39.0,39,,,1.0,0.0,0.0
2008,Montreal,1060,H1E,5.0,2.0,3.0,1,,,3.0,0.0,
2008,Montreal,1060,H2J,5.0,3.0,54.0,2,,,27.0,0.0,0.0
2008,Montreal,1060,H3W,1.0,1.0,1.0,1,,,1.0,0.0,0.0
2008,Montreal,1060,H4N,1.0,1.0,1.0,1,,,1.0,0.0,
2008,Montreal,1060,H8P,1.0,1.0,2.0,2,,,1.0,0.0,0.0
2008,Montreal,1060,H8R,5.0,3.0,6.0,1,,,6.0,0.0,
2008,Montreal,1060,H9A,5.0,3.0,45.0,1,,,45.0,0.0,
2008,Montreal,1060,J3N,1.0,1.0,35.0,35,,,1.0,0.0,0.0
2008,Montreal,1060,J3N,5.0,2.0,27.0,1,,,27.0,3.0,0.0
2008,Montreal,1060,J3Y,1.0,1.0,95.0,95,,,1.0,0.0,0.0
2008,Montreal,1060,J4M,2.0,1.0,18.0,9,,,2.0,0.0,0.67
2008,Montreal,1060,J4N,1.0,1.0,1.0,1,,,1.0,0.0,0.0
2008,Montreal,1060,J4N,5.0,3.0,313.0,29,,,11.0,0.0,0.0
2008,Montreal,1060,J4Z,2.0,1.0,4.0,2,,,2.0,0.0,0.0
2008,Montreal,1060,J5T,5.0,1.0,10.0,5,,,2.0,0.0,0.0
2008,Montreal,1060,J5Y,5.0,3.0,50.0,8,,,6.0,0.0,0.0
2008,Montreal,1060,J6X,5.0,1.0,4.0,2,,,2.0,0.0,0.0
2008,Montreal,1060,J7H,5.0,2.0,108.0,18,,,6.0,0.0,
2008,Montreal,1060,J7R,5.0,3.0,72.0,11,,,7.0,0.0,0.0
2008,Montreal,1060,nan,2.0,1.0,246.0,123,,,2.0,0.0,0.1
2008,Montreal,1060,H1Y,5.0,2.0,9.0,3,,,3.0,0.0,0.0
2008,Montreal,1060,H2B,5.0,1.0,2.0,1,,,2.0,0.0,0.0
2008,Montreal,1060,H2P,5.0,3.0,50.0,5,,,10.0,0.0,
2008,Montreal,1060,H7A,4.0,1.0,44.0,11,,,4.0,0.0,
2008,Montreal,1060,H9B,4.0,1.0,3.0,1,,,3.0,0.0,0.0
2008,Montreal,1060,H9R,4.0,1.0,13.0,2,,,7.0,0.0,0.0
2008,Montreal,1060,J3G,2.0,1.0,38.0,19,,,2.0,0.0,0.0
2008,Montreal,1060,J3V,1.0,1.0,16.0,16,,,1.0,0.0,0.0
2008,Montreal,1060,J5W,1.0,1.0,161.0,161,,,1.0,0.0,0.0
2008,Montreal,1060,J6N,1.0,1.0,17.0,17,,,1.0,0.0,0.0
2008,Montreal,1060,J7H,5.0,3.0,44.0,1,,,44.0,0.0,
2008,Montreal,1060,H1C,5.0,3.0,7.0,2,,,4.0,0.0,0.0
2008,Montreal,1060,H1N,5.0,2.0,9.0,3,,,3.0,0.0,0.0
2008,Montreal,1060,H1Y,1.0,1.0,2.0,2,,,1.0,0.0,0.0
2008,Montreal,1060,H3W,5.0,2.0,72.0,2,,,36.0,1.5,0.0
2008,Montreal,1060,H4L,5.0,1.0,2.0,1,,,2.0,0.0,0.0
2008,Montreal,1060,H7E,4.0,1.0,14.0,2,,,7.0,0.0,
2008,Montreal,1060,J3G,5.0,3.0,27.0,5,,,5.0,0.0,0.0
2008,Montreal,1060,J3Y,5.0,3.0,113.0,12,,,9.0,0.0,0.0
2008,Montreal,1060,J4H,5.0,3.0,69.0,1,,,69.0,0.0,
2008,Montreal,1060,J6Z,4.0,1.0,8.0,1,,,8.0,0.0,0.0
2008,Montreal,1060,J7C,2.0,1.0,4.0,2,,,2.0,0.0,
2008,Montreal,1060,J7J,1.0,1.0,63.0,63,,,1.0,0.0,0.0
2008,Montreal,1060,J7R,4.0,1.0,3.0,1,,,3.0,0.0,
2008,Montreal,1060,H1R,1.0,1.0,8.0,8,,,1.0,0.0,0.0
2008,Montreal,1060,H1S,1.0,1.0,4.0,4,,,1.0,0.0,0.0
2008,Montreal,1060,H2R,5.0,3.0,59.0,3,,,20.0,0.0,0.0
2008,Montreal,1060,H4B,5.0,3.0,181.0,6,,,30.0,0.33,0.0
2008,Montreal,1060,H7A,2.0,1.0,68.0,34,,,2.0,0.0,
2008,Montreal,1060,H7X,5.0,3.0,93.0,11,,,8.0,0.0,0.0
2008,Montreal,1060,J3G,4.0,2.0,7.0,2,,,4.0,0.0,0.0
2008,Montreal,1060,J3Y,5.0,2.0,3.0,1,,,3.0,0.0,0.0
2008,Montreal,1060,J4X,5.0,3.0,42.0,3,,,14.0,0.0,0.0
2008,Montreal,1060,J6J,5.0,2.0,46.0,5,,,9.0,0.4,0.0
2008,Montreal,1060,H1C,4.0,1.0,12.0,4,,,3.0,0.0,0.0
2008,Montreal,1060,H1N,4.0,3.0,11.0,2,,,6.0,0.0,0.0
2008,Montreal,1060,H3T,1.0,1.0,1.0,1,,,1.0,0.0,0.0
2008,Montreal,1060,H7K,1.0,1.0,8.0,8,,,1.0,0.0,
2008,Montreal,1060,H7M,1.0,1.0,5.0,5,,,1.0,0.0,0.0
2008,Montreal,1060,H7W,5.0,2.0,116.0,1,,,116.0,0.0,
2008,Montreal,1060,H8R,1.0,1.0,7.0,7,,,1.0,0.0,0.0
2008,Montreal,1060,J0L,5.0,2.0,10.0,3,,,3.0,0.0,0.0
2008,Montreal,1060,J3H,2.0,1.0,36.0,18,,,2.0,0.0,0.0
2008,Montreal,1060,J4T,5.0,1.0,4.0,2,,,2.0,0.0,0.0
2008,Montreal,1060,J4X,1.0,1.0,2.0,2,,,1.0,0.0,0.0
2008,Montreal,1060,J6R,2.0,1.0,8.0,4,,,2.0,0.0,0.0
2008,Montreal,1060,H2H,5.0,3.0,8.0,1,,,8.0,0.0,0.0
2008,Montreal,1060,H2L,5.0,3.0,106.0,4,,,27.0,0.0,0.0
2008,Montreal,1060,H4M,5.0,3.0,123.0,2,,,62.0,0.0,1.0
2008,Montreal,1060,H4W,5.0,3.0,8.0,1,,,8.0,0.0,
2008,Montreal,1060,H7L,5.0,2.0,12.0,2,,,6.0,0.0,
2008,Montreal,1060,H7N,1.0,1.0,2.0,2,,,1.0,0.0,0.0
2008,Montreal,1060,H7W,5.0,3.0,503.0,2,,,252.0,0.0,
2008,Montreal,1060,H9H,5.0,2.0,31.0,2,,,16.0,0.0,0.0
2008,Montreal,1060,J0N,5.0,1.0,4.0,2,,,2.0,0.0,0.0
2008,Montreal,1060,J3E,1.0,1.0,1.0,1,,,1.0,0.0,0.0
2008,Montreal,1060,J4B,5.0,3.0,15.0,5,,,3.0,0.0,0.0
2008,Montreal,1060,J4X,5.0,2.0,148.0,1,,,148.0,0.0,
2008,Montreal,1060,J5Z,5.0,2.0,34.0,10,,,3.0,0.0,0.0
2008,Montreal,1060,J7L,1.0,1.0,27.0,27,,,1.0,0.0,0.0
2008,Montreal,1060,H1N,5.0,1.0,2.0,1,,,2.0,0.0,
2008,Montreal,1060,H3Z,1.0,1.0,1.0,1,,,1.0,0.0,0.0
2008,Montreal,1060,H7A,1.0,1.0,47.0,47,,,1.0,0.0,0.0
2008,Montreal,1060,H7A,5.0,3.0,79.0,11,,,7.0,0.0,0.0
2008,Montreal,1060,H7P,1.0,1.0,22.0,22,,,1.0,0.0,0.0
2008,Montreal,1060,H8Y,2.0,1.0,2.0,1,,,2.0,0.0,0.0
2008,Montreal,1060,J3V,2.0,1.0,2.0,1,,,2.0,0.0,0.0
2008,Montreal,1060,J4K,1.0,1.0,1.0,1,,,1.0,0.0,0.0
2008,Montreal,1060,J6N,5.0,2.0,8.0,2,,,4.0,0.0,0.0
2008,Montreal,1060,J7P,1.0,1.0,5.0,5,,,1.0,0.0,0.0
2008,Montreal,1060,J7R,5.0,2.0,51.0,13,,,4.0,0.0,0.0
2008,Montreal,1060,H1A,1.0,1.0,8.0,8,,,1.0,0.0,0.0
2008,Montreal,1060,H1P,1.0,1.0,2.0,2,,,1.0,0.0,0.0
2008,Montreal,1060,H3L,2.0,1.0,2.0,1,,,2.0,0.0,0.0
2008,Montreal,1060,H4A,4.0,1.0,16.0,4,,,4.0,0.0,
2008,Montreal,1060,H4J,2.0,1.0,2.0,1,,,2.0,0.0,
2008,Montreal,1060,H7E,2.0,1.0,2.0,1,,,2.0,0.0,
2008,Montreal,1060,J3G,1.0,1.0,105.0,105,,,1.0,0.0,0.0
2008,Montreal,1060,J3L,5.0,2.0,15.0,4,,,4.0,0.0,0.0
2008,Montreal,1060,J4T,5.0,3.0,32.0,4,,,8.0,0.0,0.0
2008,Montreal,1060,J5C,1.0,1.0,6.0,6,,,1.0,0.0,0.0
2008,Montreal,1060,J5W,5.0,3.0,12.0,2,,,6.0,0.0,0.0
2008,Montreal,1060,J6K,5.0,3.0,5.0,1,,,5.0,0.0,0.0
2008,Montreal,1060,J6R,4.0,1.0,8.0,2,,,4.0,0.0,0.0
2008,Montreal,1060,J6X,1.0,1.0,153.0,153,,,1.0,0.0,0.0
2008,Montreal,1060,J7A,1.0,1.0,15.0,15,,,1.0,0.0,0.1
2008,Montreal,1060,J7Z,1.0,1.0,15.0,15,,,1.0,0.0,0.0
2008,Montreal,1060,nan,5.0,1.0,166.0,83,,,2.0,0.0,0.02
2008,Montreal,1060,H2G,1.0,1.0,1.0,1,,,1.0,0.0,
2008,Montreal,1060,H2V,1.0,1.0,1.0,1,,,1.0,0.0,0.0
2008,Montreal,1060,H2X,5.0,3.0,314.0,5,,,63.0,0.0,0.0
2008,Montreal,1060,H3K,5.0,3.0,99.0,12,,,8.0,0.0,0.0
2008,Montreal,1060,H7E,5.0,3.0,18.0,1,,,18.0,0.0,
2008,Montreal,1060,J5T,1.0,1.0,46.0,46,,,1.0,0.0,0.0
2008,Montreal,1060,J6R,5.0,3.0,14.0,3,,,5.0,0.0,0.0
2008,Montreal,1060,J7K,5.0,1.0,12.0,6,,,2.0,0.33,0.0
2008,Montreal,1060,J7Z,5.0,3.0,9.0,3,,,3.0,0.0,0.0
2008,Montreal,1060,H2K,5.0,3.0,95.0,12,,,8.0,0.0,0.0
2008,Montreal,1060,H4N,4.0,1.0,12.0,3,,,4.0,0.0,
2008,Montreal,1060,H8Z,2.0,1.0,10.0,5,,,2.0,0.0,0.0
2008,Montreal,1060,H9J,1.0,1.0,5.0,5,,,1.0,0.0,0.0
2008,Montreal,1060,J3E,5.0,3.0,5.0,1,,,5.0,0.0,0.0
2008,Montreal,1060,J5L,2.0,1.0,20.0,10,,,2.0,0.0,
2008,Montreal,1060,J6R,1.0,1.0,149.0,149,,,1.0,0.0,0.0
2008,Montreal,1060,H4B,2.0,1.0,2.0,1,,,2.0,0.0,0.0
2008,Montreal,1060,H7E,1.0,1.0,56.0,56,,,1.0,0.0,0.0
2008,Montreal,1060,H9B,5.0,3.0,24.0,2,,,12.0,0.0,0.0
2008,Montreal,1060,H9K,1.0,1.0,68.0,68,,,1.0,0.0,0.0
2008,Montreal,1060,J0L,1.0,1.0,140.0,140,,,1.0,0.0,0.0
2008,Montreal,1060,J4K,5.0,3.0,6.0,2,,,3.0,0.0,0.0
2008,Montreal,1060,J4Z,4.0,1.0,7.0,2,,,4.0,0.0,0.0
2008,Montreal,1060,J5B,1.0,1.0,6.0,6,,,1.0,0.0,0.0
2008,Montreal,1060,J5L,1.0,1.0,164.0,164,,,1.0,0.0,0.0
2008,Montreal,1060,J6W,5.0,3.0,24.0,2,,,12.0,0.0,0.0
2008,Montreal,1060,J7V,4.0,3.0,32.0,7,,,5.0,0.0,0.0
2008,Montreal,1060,H1E,5.0,3.0,56.0,5,,,11.0,0.0,0.0
2008,Montreal,1060,H1X,5.0,3.0,58.0,7,,,8.0,0.0,0.0
2008,Montreal,1060,H2E,5.0,4.0,46.0,1,,,46.0,0.0,
2008,Montreal,1060,H7R,5.0,2.0,9.0,1,,,9.0,0.0,
2008,Montreal,1060,H8R,4.0,2.0,6.0,1,,,6.0,0.0,0.0
2008,Montreal,1060,H9E,1.0,1.0,2.0,2,,,1.0,0.0,0.0
2008,Montreal,1060,H9W,4.0,1.0,6.0,1,,,6.0,0.0,
2008,Montreal,1060,J0N,5.0,3.0,114.0,19,,,6.0,0.0,0.0
2008,Montreal,1060,J3G,5.0,2.0,34.0,7,,,5.0,0.0,0.0
2008,Montreal,1060,J4T,2.0,1.0,2.0,1,,,2.0,0.0,0.0
2008,Montreal,1060,J5C,4.0,1.0,3.0,1,,,3.0,0.0,0.0
2008,Montreal,1060,J7M,1.0,1.0,97.0,97,,,1.0,0.0,0.0
2008,Montreal,1060,H1C,2.0,1.0,68.0,34,,,2.0,0.0,0.0
2008,Montreal,1060,H1H,1.0,1.0,3.0,3,,,1.0,0.0,0.0
2008,Montreal,1060,H2C,5.0,3.0,20.0,1,,,20.0,0.0,
2008,Montreal,1060,H2N,5.0,3.0,4.0,1,,,4.0,0.0,0.0
2008,Montreal,1060,H2S,5.0,3.0,145.0,7,,,21.0,0.0,0.0
2008,Montreal,1060,H3C,5.0,3.0,7.0,1,,,7.0,0.0,0.0
2008,Montreal,1060,H3X,1.0,1.0,3.0,3,,,1.0,0.0,
2008,Montreal,1060,H3X,5.0,2.0,224.0,1,,,224.0,0.0,
2008,Montreal,1060,H4V,5.0,3.0,22.0,3,,,7.0,0.0,
2008,Montreal,1060,H7H,2.0,1.0,28.0,14,,,2.0,0.0,
2008,Montreal,1060,H7N,5.0,2.0,19.0,3,,,6.0,0.0,0.0
2008,Montreal,1060,H8R,2.0,1.0,2.0,1,,,2.0,0.0,0.0
2008,Montreal,1060,J4M,5.0,3.0,72.0,17,,,4.0,0.0,0.0
2008,Montreal,1060,J5R,5.0,3.0,48.0,6,,,8.0,0.0,0.0
2008,Montreal,1060,J5W,2.0,1.0,50.0,25,,,2.0,0.0,0.0
2008,Montreal,1060,J7Y,5.0,2.0,112.0,30,,,4.0,0.0,0.0
2008,Montreal,1060,nan,1.0,1.0,2614.0,2614,,,1.0,0.0,0.06
2008,Montreal,1060,nan,4.0,1.0,398.0,90,,,4.0,0.02,0.48
2008,Montreal,1060,H1B,5.0,3.0,21.0,1,,,21.0,0.0,
2008,Montreal,1060,H1R,4.0,1.0,24.0,6,,,4.0,0.0,0.0
2008,Montreal,1060,H1S,5.0,3.0,226.0,1,,,226.0,0.0,0.0
2008,Montreal,1060,H2S,5.0,1.0,2.0,1,,,2.0,0.0,0.0
2008,Montreal,1060,H4G,5.0,3.0,77.0,4,,,19.0,0.0,0.0
2008,Montreal,1060,H7N,5.0,3.0,104.0,2,,,52.0,0.0,0.0
2008,Montreal,1060,H7R,1.0,1.0,73.0,73,,,1.0,0.0,0.0
2008,Montreal,1060,H7R,2.0,1.0,2.0,1,,,2.0,0.0,0.0
2008,Montreal,1060,H7R,5.0,3.0,12.0,2,,,6.0,0.0,
2008,Montreal,1060,J4H,5.0,2.0,4.0,1,,,4.0,0.0,0.0
2008,Montreal,1060,J4W,1.0,1.0,2.0,2,,,1.0,0.0,0.0
2008,Montreal,1060,J5B,4.0,1.0,3.0,1,,,3.0,0.0,0.0
