reference_period,metro,metcode,dweltype,mkttycd,total_starts,starts_accsuite,starts_no_accsuite,num_structures,unitsperstructure,avgstorycount,avgpermit_to_start_time,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price,population,starts_per_10kpop
1993-11-01,Regina,1490,1.0,3.0,13.0,,,13,1.0,0.0,-0.2,,,,,,,,,,,,198659.02,0.65
1993-04-01,Regina,1490,1.0,1.0,410.0,,,410,1.0,0.0,0.15,,,,,,,,,,,,198659.02,20.64
1993-05-01,Regina,1490,4.0,3.0,12.0,,,3,4.0,0.0,0.0,,,,,,,,,,,,198659.02,0.6
1993-11-01,Regina,1490,2.0,3.0,20.0,,,10,2.0,0.0,0.0,,,,,,,,,,,,198659.02,1.01
1993-12-01,Regina,1490,5.0,2.0,87.0,,,4,21.75,0.0,-0.5,,,,,,,,,,,,198659.02,4.38
1993-09-01,Regina,1490,5.0,3.0,21.0,,,1,21.0,0.0,2.0,,,,,,,,,,,,198659.02,1.06
1994-10-01,Regina,1490,1.0,3.0,16.0,,,16,1.0,0.0,0.27,,,,,,,,,,,,199410.54,0.8
1994-05-01,Regina,1490,2.0,2.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,199410.54,0.1
1994-05-01,Regina,1490,1.0,1.0,377.0,,,377,1.0,0.0,0.24,,,,,,,,,,,,199410.54,18.91
1994-12-01,Regina,1490,4.0,2.0,24.0,,,2,12.0,0.0,1.0,,,,,,,,,,,,199410.54,1.2
1994-09-01,Regina,1490,4.0,3.0,25.0,,,8,3.13,0.0,0.67,,,,,,,,,,,,199410.54,1.25
1994-07-01,Regina,1490,2.0,3.0,18.0,,,9,2.0,0.0,0.0,,,,,,,,,,,,199410.54,0.9
1995-12-01,Regina,1490,4.0,3.0,3.0,,,1,3.0,0.0,0.0,,,,,,,,,,,,200658.28,0.15
1995-05-01,Regina,1490,5.0,3.0,33.0,,,1,33.0,0.0,0.0,,,,,,,,,,,,200658.28,1.64
1995-02-01,Regina,1490,1.0,1.0,311.0,,,311,1.0,0.0,0.28,,,,,,,,,,,,200658.28,15.5
1995-07-01,Regina,1490,1.0,3.0,12.0,,,12,1.0,0.0,0.0,,,,,,,,,,,,200658.28,0.6
1995-09-01,Regina,1490,2.0,3.0,12.0,,,6,2.0,0.0,0.5,,,,,,,,,,,,200658.28,0.6
1996-08-01,Regina,1490,1.0,1.0,344.0,,,344,1.0,0.0,0.2,,,,,,,,,,,,199991.75,17.2
1996-10-01,Regina,1490,2.0,3.0,16.0,,,8,2.0,0.0,0.2,,,,,,,,,,,,199991.75,0.8
1996-07-01,Regina,1490,5.0,3.0,50.0,,,2,25.0,0.0,0.0,,,,,,,,,,,,199991.75,2.5
1996-09-01,Regina,1490,4.0,3.0,3.0,,,1,3.0,0.0,,,,,,,,,,,,,199991.75,0.15
1996-04-01,Regina,1490,5.0,2.0,3.0,,,1,3.0,0.0,0.0,,,,,,,,,,,,199991.75,0.15
1996-08-01,Regina,1490,1.0,3.0,18.0,,,18,1.0,0.0,0.3,,,,,,,,,,,,199991.75,0.9
1997-07-01,Regina,1490,4.0,2.0,3.0,,,1,3.0,0.0,2.0,,,,,,,,,,,,199684.11,0.15
1997-08-01,Regina,1490,4.0,3.0,93.0,,,2,46.5,0.0,0.5,,,,,,,,,,,,199684.11,4.66
1997-05-01,Regina,1490,1.0,1.0,348.0,,,348,1.0,0.0,0.14,,,,,,,,,,,,199684.11,17.43
1997-06-01,Regina,1490,1.0,3.0,22.0,,,22,1.0,0.0,0.4,,,,,,,,,,,,199684.11,1.1
1997-06-01,Regina,1490,2.0,3.0,8.0,,,4,2.0,0.0,0.33,,,,,,,,,,,,199684.11,0.4
1997-07-01,Regina,1490,5.0,3.0,40.0,,,1,40.0,0.0,0.0,,,,,,,,,,,,199684.11,2.0
1997-06-01,Regina,1490,2.0,1.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,199684.11,0.1
1998-08-01,Regina,1490,4.0,3.0,24.0,,,3,8.0,0.0,0.0,,,,,,,,,,,,199958.69,1.2
1998-03-01,Regina,1490,2.0,3.0,6.0,,,3,2.0,0.0,1.0,,,,,,,,,,,,199958.69,0.3
1998-09-01,Regina,1490,1.0,3.0,17.0,,,17,1.0,0.0,0.55,,,,,,,,,,,,199958.69,0.85
1998-07-01,Regina,1490,2.0,2.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,199958.69,0.1
1998-06-01,Regina,1490,5.0,3.0,35.0,,,2,17.5,0.0,0.5,,,,,,,,,,,,199958.69,1.75
1998-01-01,Regina,1490,2.0,1.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,199958.69,0.1
1998-05-01,Regina,1490,1.0,1.0,451.0,,,451,1.0,0.0,0.62,,,,,,,,,,,,199958.69,22.55
1999-10-01,Regina,1490,1.0,3.0,4.0,,,4,1.0,0.0,0.5,,,,,,,,,,,,199378.23,0.2
1999-04-01,Regina,1490,5.0,3.0,149.0,,,8,18.63,0.0,0.0,,,,,,,,,,,,199378.23,7.47
1999-06-01,Regina,1490,1.0,0.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,199378.23,0.05
1999-08-01,Regina,1490,4.0,1.0,5.0,,,1,5.0,0.0,0.0,,,,,,,,,,,,199378.23,0.25
1999-03-01,Regina,1490,2.0,2.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,199378.23,0.4
1999-04-01,Regina,1490,2.0,0.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,199378.23,0.1
1999-09-01,Regina,1490,1.0,1.0,398.0,,,398,1.0,0.0,0.06,,,,,,,,,,,,199378.23,19.96
1999-09-01,Regina,1490,2.0,1.0,6.0,,,3,2.0,0.0,0.0,,,,,,,,,,,,199378.23,0.3
2000-09-01,Regina,1490,2.0,1.0,6.0,,,3,2.0,0.0,0.0,,,,,,,,,,,,198013.72,0.3
2000-04-01,Regina,1490,1.0,1.0,442.0,,,442,1.0,0.0,0.08,,,,,,,,,,,,198013.72,22.32
2000-07-01,Regina,1490,2.0,2.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,198013.72,0.1
2000-04-01,Regina,1490,5.0,3.0,84.0,,,5,16.8,0.4,1.0,,,,,,,,,,,,198013.72,4.24
2000-05-01,Regina,1490,2.0,3.0,32.0,,,16,2.0,0.0,0.0,,,,,,,,,,,,198013.72,1.62
2000-04-01,Regina,1490,1.0,3.0,17.0,,,17,1.0,0.0,0.12,,,,,,,,,,,,198013.72,0.86
2000-04-01,Regina,1490,4.0,3.0,32.0,,,5,6.4,0.0,0.4,,,,,,,,,,,,198013.72,1.62
2001-09-01,Regina,1490,1.0,3.0,10.0,,,10,1.0,0.0,0.0,,,,,,,,,,,,197793.24,0.51
2001-07-01,Regina,1490,2.0,1.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,197793.24,0.1
2001-10-01,Regina,1490,2.0,3.0,10.0,,,5,2.0,0.0,1.4,,,,,,,,,,,,197793.24,0.51
2001-08-01,Regina,1490,1.0,1.0,391.0,,,391,1.0,0.0,0.02,,,,,,,,,,,,197793.24,19.77
2001-07-01,Regina,1490,4.0,3.0,21.0,,,6,3.5,0.0,0.83,,,,,,,,,,,,197793.24,1.06
2001-08-01,Regina,1490,2.0,2.0,4.0,,,2,2.0,0.0,0.0,,,,,,,,,,,,197793.24,0.2
2001-10-01,Regina,1490,5.0,3.0,188.0,,,9,20.89,0.44,1.11,,,,,,,,,,,,197793.24,9.5
2002-06-01,Regina,1490,4.0,2.0,3.0,,,1,3.0,0.0,0.0,,,,,,,,,,,,198866.75,0.15
2002-04-01,Regina,1490,5.0,3.0,101.0,,,3,33.67,0.0,0.0,,,,,,,,,,,,198866.75,5.08
2002-12-01,Regina,1490,2.0,1.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,198866.75,0.1
2002-06-01,Regina,1490,1.0,1.0,500.0,,,500,1.0,0.0,0.06,,,,,,,,,,,,198866.75,25.14
2002-09-01,Regina,1490,2.0,3.0,10.0,,,5,2.0,0.0,0.8,,,,,,,,,,,,198866.75,0.5
2002-09-01,Regina,1490,1.0,3.0,4.0,,,4,1.0,0.0,0.25,,,,,,,,,,,,198866.75,0.2
2002-10-01,Regina,1490,4.0,3.0,27.0,,,6,4.5,0.0,0.0,,,,,,,,,,,,198866.75,1.36
2002-09-01,Regina,1490,4.0,1.0,4.0,,,1,4.0,0.0,1.0,,,,,,,,,,,,198866.75,0.2
2003-10-01,Regina,1490,4.0,3.0,144.0,,,30,4.8,0.0,2.2,,,,,,,,,,,,200026.83,7.2
2003-10-01,Regina,1490,5.0,3.0,195.0,,,8,24.38,0.0,0.63,,,,,,,,,,,,200026.83,9.75
2003-07-01,Regina,1490,2.0,2.0,4.0,,,2,2.0,0.0,0.0,,,,,,,,,,,,200026.83,0.2
2003-02-01,Regina,1490,1.0,3.0,15.0,,,15,1.0,0.0,0.07,,,,,,,,,,,,200026.83,0.75
2003-10-01,Regina,1490,2.0,3.0,24.0,,,12,2.0,0.0,3.83,,,,,,,,,,,,200026.83,1.2
2003-12-01,Regina,1490,5.0,1.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,200026.83,0.05
2003-03-01,Regina,1490,1.0,1.0,506.0,,,506,1.0,0.0,0.04,,,,,,,,,,,,200026.83,25.3
2004-07-01,Regina,1490,5.0,3.0,274.0,,,19,14.42,0.0,1.05,,,,,,,,,,,,200305.78,13.68
2004-09-01,Regina,1490,4.0,2.0,35.0,,,10,3.5,0.0,0.3,,,,,,,,,,,,200305.78,1.75
2004-10-01,Regina,1490,5.0,2.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,200305.78,0.1
2004-03-01,Regina,1490,1.0,1.0,593.0,,,593,1.0,0.0,0.08,,,,,,,,,,,,200305.78,29.6
2004-12-01,Regina,1490,2.0,3.0,44.0,,,22,2.0,0.0,0.0,,,,,,,,,,,,200305.78,2.2
2004-09-01,Regina,1490,2.0,1.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,200305.78,0.1
2004-10-01,Regina,1490,1.0,3.0,12.0,,,12,1.0,0.0,0.0,,,,,,,,,,,,200305.78,0.6
2004-01-01,Regina,1490,2.0,2.0,8.0,,,4,2.0,0.0,0.25,,,,,,,,,,,,200305.78,0.4
2004-09-01,Regina,1490,4.0,3.0,272.0,,,60,4.53,0.0,2.0,,,,,,,,,,,,200305.78,13.58
2005-04-01,Regina,1490,5.0,1.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,200878.49,0.05
2005-08-01,Regina,1490,2.0,2.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,200878.49,0.1
2005-10-01,Regina,1490,2.0,3.0,24.0,,,12,2.0,0.0,1.42,,,,,,,,,,,,200878.49,1.19
2005-07-01,Regina,1490,4.0,3.0,169.0,,,43,3.93,0.0,1.44,,,,,,,,,,,,200878.49,8.41
2005-05-01,Regina,1490,1.0,1.0,566.0,,,566,1.0,0.0,0.05,,,,,,,,,,,,200878.49,28.18
2005-11-01,Regina,1490,4.0,2.0,4.0,,,1,4.0,0.0,0.0,,,,,,,,,,,,200878.49,0.2
2005-06-01,Regina,1490,5.0,2.0,38.0,,,1,38.0,0.0,0.0,,,,,,,,,,,,200878.49,1.89
2005-08-01,Regina,1490,5.0,3.0,70.0,,,3,23.33,0.0,0.67,,,,,,,,,,,,200878.49,3.48
2005-10-01,Regina,1490,2.0,1.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,200878.49,0.4
2005-08-01,Regina,1490,1.0,3.0,6.0,,,6,1.0,0.0,0.0,,,,,,,,,,,,200878.49,0.3
2006-06-01,Regina,1490,2.0,1.0,6.0,,,3,2.0,0.0,0.0,,,,,,,,,,,,202804.94,0.3
2006-07-01,Regina,1490,4.0,3.0,211.0,,,52,4.06,0.0,1.27,,,,,,,,,,,,202804.94,10.4
2006-06-01,Regina,1490,2.0,2.0,6.0,,,3,2.0,0.0,1.0,,,,,,,,,,,,202804.94,0.3
2006-07-01,Regina,1490,5.0,2.0,2.0,,,1,2.0,0.0,0.0,,,,,,,,,,,,202804.94,0.1
2006-10-01,Regina,1490,2.0,3.0,12.0,,,6,2.0,0.0,6.0,,,,,,,,,,,,202804.94,0.59
2006-09-01,Regina,1490,1.0,3.0,26.0,,,26,1.0,0.0,0.46,,,,,,,,,,,,202804.94,1.28
2006-01-01,Regina,1490,1.0,1.0,723.0,,,723,1.0,0.0,0.06,,,,,,,,,,,,202804.94,35.65
2007-05-01,Regina,1490,4.0,3.0,200.0,,,47,4.26,0.0,0.54,,,,,,,,,,,,205574.06,9.73
2007-06-01,Regina,1490,5.0,2.0,47.0,,,2,23.5,0.0,1.5,,,,,,,,,,,,205574.06,2.29
2007-03-01,Regina,1490,1.0,3.0,20.0,,,20,1.0,0.0,4.47,,,,,,,,,,,,205574.06,0.97
2007-01-01,Regina,1490,5.0,3.0,239.0,,,8,29.88,0.38,0.88,,,,,,,,,,,,205574.06,11.63
2007-07-01,Regina,1490,2.0,3.0,44.0,,,22,2.0,0.0,0.1,,,,,,,,,,,,205574.06,2.14
2007-11-01,Regina,1490,1.0,2.0,1.0,,,1,1.0,0.0,0.0,,,,,,,,,,,,205574.06,0.05
2007-03-01,Regina,1490,1.0,1.0,843.0,,,843,1.0,0.0,0.18,,,,,,,,,,,,205574.06,41.01
2007-06-01,Regina,1490,2.0,1.0,4.0,,,2,2.0,0.0,0.0,,,,,,,,,,,,205574.06,0.19
2008-11-01,Regina,1490,5.0,2.0,39.0,,,1,39.0,0.0,,,,,,,,,,,,,209950.41,1.86
2008-03-01,Regina,1490,2.0,3.0,20.0,,,10,2.0,0.0,0.0,,,,,,,,,,,,209950.41,0.95
2008-05-01,Regina,1490,2.0,1.0,10.0,,,5,2.0,0.0,0.2,,,,,,,,,,,,209950.41,0.48
2008-07-01,Regina,1490,5.0,3.0,254.0,,,6,42.33,0.0,0.17,,,,,,,,,,,,209950.41,12.1
2008-01-01,Regina,1490,4.0,3.0,73.0,,,20,3.65,0.0,0.0,,,,,,,,,,,,209950.41,3.48
2008-01-01,Regina,1490,1.0,1.0,970.0,,,970,1.0,0.0,0.27,,,,,,,,,,,,209950.41,46.2
2008-04-01,Regina,1490,1.0,3.0,9.0,,,9,1.0,0.0,3.0,,,,,,,,,,,,209950.41,0.43
2009-08-01,Regina,1490,5.0,3.0,188.0,,,4,47.0,0.0,0.0,,1,3,,,4,96.75,1041.407325,242100.0,227500.0,281500.0,213962.91,8.79
2009-07-01,Regina,1490,2.0,1.0,12.0,,,6,2.0,0.0,1.83,,,,,,,,,,,,213962.91,0.56
2009-11-01,Regina,1490,5.0,2.0,70.0,,,1,70.0,0.0,0.0,,,,,,,,,,,,213962.91,3.27
2009-11-01,Regina,1490,4.0,3.0,91.0,,,24,3.79,0.0,0.38,,,11,4,,15,114.13333333333334,1228.5197866666667,213512.0,0.0,480795.0,213962.91,4.25
2009-03-01,Regina,1490,1.0,3.0,5.0,,,5,1.0,0.0,8.0,,,,,,,,,,,,213962.91,0.23
2009-10-01,Regina,1490,1.0,1.0,564.0,,,564,1.0,0.0,0.37,,,,,,,,,,,,213962.91,26.36
2010-03-01,Regina,1490,4.0,3.0,127.0,,127.0,29,4.38,0.0,3.7,,,24,32,,56,101.41071428571429,1091.5747875,295797.375,0.0,489195.0,217910.06,5.83
2010-08-01,Regina,1490,5.0,3.0,268.0,,268.0,21,12.76,1.19,0.21,,10,106,,,116,96.71551724137932,1041.0361560344825,284732.5172413793,172615.0,499000.0,217910.06,12.3
2010-06-01,Regina,1490,1.0,2.0,4.0,,4.0,4,1.0,0.0,0.0,,,,,,,,,,,,217910.06,0.18
2010-04-01,Regina,1490,1.0,3.0,4.0,,4.0,4,1.0,0.0,0.0,,,,,,,,,,,,217910.06,0.18
2010-07-01,Regina,1490,1.0,1.0,700.0,,700.0,700,1.0,0.0,0.21,,,,,,,,,,,,217910.06,32.12
2010-03-01,Regina,1490,2.0,3.0,14.0,,14.0,7,2.0,0.0,3.75,,,,,,,,,,,,217910.06,0.64
2010-08-01,Regina,1490,2.0,2.0,72.0,,72.0,36,2.0,0.0,0.58,,,,,,,,,,,,217910.06,3.3
2010-11-01,Regina,1490,2.0,1.0,8.0,,8.0,4,2.0,0.0,0.0,,,,,,,,,,,,217910.06,0.37
2010-11-01,Regina,1490,5.0,2.0,150.0,,150.0,2,75.0,2.0,0.0,,,,,,,,,,,,217910.06,6.88
2011-10-01,Regina,1490,5.0,2.0,169.0,,169.0,5,33.8,0.8,0.0,,,,,,,,,,,,224481.66,7.53
2011-07-01,Regina,1490,4.0,3.0,132.0,,132.0,21,6.29,0.1,0.0,,,24,11,,35,103.45714285714286,1113.60234,260629.14285714287,0.0,451419.0,224481.66,5.88
2011-08-01,Regina,1490,2.0,2.0,26.0,,26.0,13,2.0,0.0,0.54,,,,,,,,,,,,224481.66,1.16
2011-10-01,Regina,1490,2.0,1.0,38.0,,38.0,19,2.0,0.0,0.58,,,,,,,,,,,,224481.66,1.69
2011-03-01,Regina,1490,2.0,3.0,2.0,,2.0,1,2.0,0.0,0.0,,,,,,,,,,,,224481.66,0.09
2011-04-01,Regina,1490,1.0,2.0,3.0,,3.0,3,1.0,0.0,1.0,,,,,,,,,,,,224481.66,0.13
2011-03-01,Regina,1490,1.0,3.0,1.0,,1.0,1,1.0,0.0,0.0,,,,,,,,,,,,224481.66,0.04
2011-09-01,Regina,1490,4.0,2.0,20.0,,20.0,6,3.33,0.0,0.0,,,,,,,,,,,,224481.66,0.89
2011-01-01,Regina,1490,1.0,1.0,954.0,,954.0,954,1.0,0.0,0.36,,,,,,,,,,,,224481.66,42.5
2011-01-01,Regina,1490,5.0,3.0,349.0,,349.0,36,9.69,0.83,1.13,,,160,,,160,44.175,475.4952824999999,144241.7375,0.0,299900.0,224481.66,15.55
2012-11-01,Regina,1490,4.0,2.0,6.0,,6.0,1,6.0,0.0,3.0,,,,,,,,,,,,230409.38,0.26
2012-02-01,Regina,1490,2.0,3.0,6.0,,6.0,3,2.0,0.0,0.0,,,,,,,,,,,,230409.38,0.26
2012-12-01,Regina,1490,5.0,2.0,369.0,,369.0,13,28.38,2.46,0.18,,,,,,,,,,,,230409.38,16.01
2012-10-01,Regina,1490,2.0,2.0,176.0,,176.0,88,2.0,0.0,0.98,,,,,,,,,,,,230409.38,7.64
2012-01-01,Regina,1490,1.0,2.0,1.0,,1.0,1,1.0,0.0,1.0,,,,,,,,,,,,230409.38,0.04
2012-04-01,Regina,1490,1.0,1.0,1287.0,,1287.0,1287,1.0,0.0,0.3,,,,,,,,,,,,230409.38,55.86
2012-02-01,Regina,1490,4.0,1.0,39.0,,39.0,9,4.33,0.0,2.71,,,8,8,,16,0.0,0.0,152450.0,0.0,314900.0,230409.38,1.69
2012-11-01,Regina,1490,5.0,3.0,844.0,,844.0,56,15.07,1.55,0.39,,12,198,38,,248,55.99596774193548,602.7349971774194,266315.4879032258,0.0,650000.0,230409.38,36.63
2012-08-01,Regina,1490,4.0,3.0,160.0,,160.0,31,5.16,0.0,0.11,,,59,33,,92,78.97826086956522,850.114102173913,276434.22826086957,204900.0,359981.0,230409.38,6.94
2012-10-01,Regina,1490,2.0,1.0,204.0,,204.0,102,2.0,0.0,0.79,,,,,,,,,,,,230409.38,8.85
2012-10-01,Regina,1490,1.0,3.0,1.0,,1.0,1,1.0,0.0,,,,,,,,,,,,,230409.38,0.04
2013-11-01,Regina,1490,2.0,2.0,24.0,,24.0,12,2.0,0.0,2.17,,,,,,,,,,,,235394.34,1.02
2013-12-01,Regina,1490,4.0,3.0,388.0,,388.0,73,5.32,0.0,0.39,,,13,10,,23,68.43478260869566,736.6251565217391,247682.60869565216,209900.0,335300.0,235394.34,16.48
2013-05-01,Regina,1490,5.0,2.0,736.0,,736.0,119,6.18,0.43,0.53,,,,,,,,,,,,235394.34,31.27
2013-11-01,Regina,1490,4.0,1.0,3.0,,3.0,1,3.0,0.0,0.0,,,,,,,,,,,,235394.34,0.13
2013-06-01,Regina,1490,5.0,3.0,617.0,,617.0,34,18.15,1.32,0.92,,,3,,,3,0.0,0.0,0.0,0.0,0.0,235394.34,26.21
2013-05-01,Regina,1490,2.0,1.0,96.0,,96.0,48,2.0,0.0,0.36,,,,,,,,,,,,235394.34,4.08
2013-05-01,Regina,1490,4.0,2.0,4.0,,4.0,1,4.0,0.0,8.0,,,,,,,,,,,,235394.34,0.17
2013-06-01,Regina,1490,2.0,3.0,4.0,,4.0,2,2.0,0.0,0.0,,,,,,,,,,,,235394.34,0.17
2013-03-01,Regina,1490,1.0,1.0,1246.0,,1246.0,1246,1.0,0.0,0.3,,,,,,,,,,,,235394.34,52.93
2013-02-01,Regina,1490,5.0,1.0,4.0,,4.0,2,2.0,2.0,1.0,,,,,,,,,,,,235394.34,0.17
2014-10-01,Regina,1490,4.0,1.0,113.0,,113.0,28,4.04,0.0,0.87,,,8,7,,15,0.0,0.0,318139.0,297400.0,361097.0,238746.69,4.73
2014-01-01,Regina,1490,1.0,1.0,701.0,,701.0,701,1.0,0.0,0.18,,,,,,,,,,,,238746.69,29.36
2014-12-01,Regina,1490,4.0,3.0,163.0,,163.0,29,5.62,0.21,0.13,,,4,5,,9,127.88888888888889,1376.583211111111,330222.22222222225,309000.0,348000.0,238746.69,6.83
2014-01-01,Regina,1490,2.0,1.0,138.0,,138.0,69,2.0,0.0,0.18,,,,,,,,,,,,238746.69,5.78
2014-06-01,Regina,1490,2.0,2.0,28.0,,28.0,14,2.0,0.0,1.0,,,,,,,,,,,,238746.69,1.17
2014-11-01,Regina,1490,5.0,3.0,163.0,,163.0,7,23.29,1.57,0.0,,,,,,,,,,,,238746.69,6.83
2014-09-01,Regina,1490,1.0,2.0,4.0,,4.0,4,1.0,0.0,0.0,,,,,,,,,,,,238746.69,0.17
2014-09-01,Regina,1490,5.0,2.0,877.0,,877.0,70,12.53,1.44,0.83,,,,,,,,,,,,238746.69,36.73
2014-09-01,Regina,1490,1.0,3.0,2.0,,2.0,2,1.0,0.0,0.0,,,,,,,,,,,,238746.69,0.08
2014-10-01,Regina,1490,2.0,3.0,34.0,,34.0,17,2.0,0.0,1.31,,,,,,,,,,,,238746.69,1.42
2015-09-01,Regina,1490,2.0,1.0,74.0,,74.0,37,2.0,0.0,0.16,,,,,,,,,,,,244489.19,3.03
2015-11-01,Regina,1490,4.0,1.0,28.0,,28.0,7,4.0,0.0,1.0,,,,,,,,,,,,244489.19,1.15
2015-07-01,Regina,1490,4.0,3.0,115.0,,115.0,28,4.11,0.0,0.11,,,,,,,,,,,,244489.19,4.7
2015-07-01,Regina,1490,5.0,2.0,700.0,,700.0,70,10.0,1.09,0.93,,,,,,,,,,,,244489.19,28.63
2015-10-01,Regina,1490,4.0,2.0,6.0,,6.0,1,6.0,0.0,0.0,,,,,,,,,,,,244489.19,0.25
2015-03-01,Regina,1490,1.0,2.0,4.0,,4.0,4,1.0,0.0,2.0,,,,,,,,,,,,244489.19,0.16
2015-05-01,Regina,1490,2.0,3.0,8.0,,8.0,4,2.0,0.0,0.0,,,,,,,,,,,,244489.19,0.33
2015-05-01,Regina,1490,5.0,1.0,12.0,,12.0,6,2.0,0.17,0.0,,,,,,,,,,,,244489.19,0.49
2015-01-01,Regina,1490,2.0,2.0,6.0,,6.0,3,2.0,0.0,1.33,,,,,,,,,,,,244489.19,0.25
2015-03-01,Regina,1490,1.0,1.0,508.0,,508.0,508,1.0,0.0,0.22,,,,,,,,,,,,244489.19,20.78
2015-08-01,Regina,1490,5.0,3.0,135.0,,135.0,5,27.0,2.6,5.0,,2,20,1,,23,0.0,0.0,0.0,0.0,0.0,244489.19,5.52
2015-06-01,Regina,1490,1.0,3.0,1.0,,1.0,1,1.0,0.0,,,,,,,,,,,,,244489.19,0.04
2016-05-01,Regina,1490,1.0,2.0,1.0,,1.0,1,1.0,0.0,0.0,,,,,,,,,,,,250498.59,0.04
2016-07-01,Regina,1490,2.0,1.0,140.0,,140.0,70,2.0,0.0,2.48,,,,,,,,,,,,250498.59,5.59
2016-06-01,Regina,1490,5.0,3.0,60.0,,60.0,2,30.0,3.0,0.0,,5,31,,,36,0.0,0.0,439727.5,325080.0,528150.0,250498.59,2.4
2016-01-01,Regina,1490,5.0,1.0,6.0,,6.0,2,3.0,2.0,5.0,,,,,,,,,,,,250498.59,0.24
2016-08-01,Regina,1490,5.0,2.0,435.0,,435.0,81,5.37,0.54,0.86,,,,,,,,,,,,250498.59,17.37
2016-01-01,Regina,1490,1.0,1.0,665.0,,665.0,665,1.0,0.0,0.76,,,,,,,,,,,,250498.59,26.55
2016-08-01,Regina,1490,2.0,2.0,30.0,,30.0,15,2.0,0.0,0.73,,,,,,,,,,,,250498.59,1.2
2016-12-01,Regina,1490,4.0,3.0,144.0,,144.0,31,4.65,0.0,3.14,,,,,,,,,,,,250498.59,5.75
2016-03-01,Regina,1490,1.0,3.0,1.0,,1.0,1,1.0,0.0,0.0,,,,,,,,,,,,250498.59,0.04
2016-12-01,Regina,1490,4.0,1.0,77.0,,77.0,20,3.85,0.0,4.93,,,2,14,,16,106.75,1149.046325,285683.625,0.0,361238.0,250498.59,3.07
2016-02-01,Regina,1490,2.0,3.0,4.0,,4.0,2,2.0,0.0,1.0,,,,,,,,,,,,250498.59,0.16
2017-06-01,Regina,1490,4.0,3.0,208.0,,208.0,50,4.16,0.0,2.17,,,3,12,,15,25.468,274.13500519999997,298506.6666666667,284900.0,315900.0,255725.09,8.13
2017-06-01,Regina,1490,1.0,2.0,3.0,,3.0,3,1.0,0.0,1.0,,,,,,,,,,,,255725.09,0.12
2017-02-01,Regina,1490,2.0,2.0,40.0,,40.0,20,2.0,0.0,2.65,,,,,,,,,,,,255725.09,1.56
2017-05-01,Regina,1490,5.0,3.0,95.0,,95.0,7,13.57,2.14,1.0,,7,5,8,,20,77.66299999999998,835.9567657,231685.35,170000.0,295000.0,255725.09,3.71
2017-08-01,Regina,1490,5.0,2.0,709.0,,709.0,71,9.99,1.69,1.08,,,,,,,,,,,,255725.09,27.73
2017-01-01,Regina,1490,1.0,1.0,662.0,,662.0,662,1.0,0.0,0.37,,,,,,,,,,,,255725.09,25.89
2017-03-01,Regina,1490,2.0,1.0,158.0,,158.0,79,2.0,0.0,0.96,,,,,,,,,,,,255725.09,6.18
2017-01-01,Regina,1490,2.0,3.0,4.0,,4.0,2,2.0,0.0,0.0,,,,,,,,,,,,255725.09,0.16
2017-09-01,Regina,1490,4.0,1.0,44.0,,44.0,12,3.67,0.0,5.82,,,,7,,7,0.0,0.0,334207.71428571426,319900.0,374100.0,255725.09,1.72
2018-11-01,Regina,1490,4.0,3.0,41.0,,41.0,11,3.73,0.0,1.44,,,10,,,10,109.92299999999997,1183.2001796999998,409188.1,339900.0,534781.0,260552.66,1.57
2018-03-01,Regina,1490,1.0,1.0,340.0,,340.0,340,1.0,0.0,0.32,,,,,,,,,,,,260552.66,13.05
2018-06-01,Regina,1490,4.0,1.0,104.0,,104.0,27,3.85,0.0,1.13,,,1,25,,26,0.0,0.0,193088.46153846153,0.0,381500.0,260552.66,3.99
2018-08-01,Regina,1490,2.0,1.0,78.0,,78.0,39,2.0,0.0,1.47,,,,,,,,,,,,260552.66,2.99
2018-05-01,Regina,1490,2.0,3.0,8.0,,8.0,4,2.0,0.0,0.0,,,,,,,,,,,,260552.66,0.31
2018-05-01,Regina,1490,2.0,2.0,8.0,,8.0,4,2.0,0.0,0.25,,,,,,,,,,,,260552.66,0.31
