reference_period,ref_qq,metro,metcode,dweltype,mkttycd,total_starts,starts_accsuite,starts_no_accsuite,num_structures,unitsperstructure,avgstorycount,avgpermit_to_start_time,bachelor_units,one_bedrooms,two_bedrooms,three_bedrooms,four_bedrooms,tot_units,total_avg_unitsize_sqm,total_avg_unitsize_sqft,total_avg_price,total_min_price,total_max_price,population,starts_per_10kpop
2017-12-01,4,Halifax,0580,4.0,1.0,24.0,,24.0,4,6.0,0.0,0.0,,,,,,,,,,,,428705.28,0.56
2017-10-01,4,Halifax,0580,1.0,2.0,44.0,,44.0,44,1.0,0.0,0.36,,,,,,,,,,,,428705.28,1.03
2017-11-01,4,Halifax,0580,5.0,2.0,1448.0,,1448.0,16,90.5,6.75,1.0,,,,,,,,,,,,428705.28,33.78
2018-03-01,1,Halifax,0580,1.0,1.0,448.0,,448.0,448,1.0,0.0,1.03,,,,,,,,,,,,438486.03,10.22
2018-01-01,1,Halifax,0580,5.0,3.0,308.0,,308.0,4,77.0,9.0,1.0,,,,,,,,,,,,438486.03,7.02
2018-01-01,1,Halifax,0580,4.0,1.0,144.0,,144.0,28,5.14,0.0,0.14,,,,,,,,,,,,438486.03,3.28
2018-02-01,1,Halifax,0580,5.0,2.0,484.0,,484.0,4,121.0,13.0,5.0,,,,,,,,,,,,438486.03,11.04
2018-02-01,1,Halifax,0580,4.0,2.0,16.0,,16.0,4,4.0,0.0,0.0,,,,,,,,,,,,438486.03,0.36
2018-03-01,1,Halifax,0580,2.0,1.0,72.0,,72.0,36,2.0,0.0,1.0,,,,,,,,,,,,438486.03,1.64
2018-01-01,1,Halifax,0580,1.0,2.0,52.0,,52.0,52,1.0,0.0,0.38,,,,,,,,,,,,438486.03,1.19
2018-04-01,2,Halifax,0580,1.0,1.0,712.0,,712.0,712,1.0,0.0,1.03,,,,,,,,,,,,438486.03,16.24
2018-05-01,2,Halifax,0580,4.0,1.0,100.0,,100.0,24,4.17,0.0,0.5,,,8,8,,16,0.0,0.0,442950.0,440000.0,445900.0,438486.03,2.28
2018-05-01,2,Halifax,0580,2.0,1.0,192.0,,192.0,96,2.0,0.0,0.33,,,,,,,,,,,,438486.03,4.38
2018-06-01,2,Halifax,0580,5.0,2.0,1964.0,,1964.0,36,54.56,6.44,0.67,,,,,,,,,,,,438486.03,44.79
2018-06-01,2,Halifax,0580,1.0,2.0,44.0,,44.0,44,1.0,0.0,0.0,,,,,,,,,,,,438486.03,1.0
2018-06-01,2,Halifax,0580,4.0,2.0,16.0,,16.0,4,4.0,0.0,0.0,,,,,,,,,,,,438486.03,0.36
2018-04-01,2,Halifax,0580,1.0,3.0,20.0,,20.0,20,1.0,0.0,0.0,,,,,,,,,,,,438486.03,0.46
2018-08-01,3,Halifax,0580,2.0,1.0,120.0,,120.0,60,2.0,0.0,1.47,,,,,,,,,,,,438486.03,2.74
2018-09-01,3,Halifax,0580,4.0,1.0,12.0,,12.0,4,3.0,0.0,0.0,,,,,,,,,,,,438486.03,0.27
2018-09-01,3,Halifax,0580,4.0,2.0,48.0,,48.0,12,4.0,0.0,1.33,,,,,,,,,,,,438486.03,1.09
2018-09-01,3,Halifax,0580,1.0,2.0,56.0,,56.0,56,1.0,0.0,0.5,,,,,,,,,,,,438486.03,1.28
2018-09-01,3,Halifax,0580,1.0,1.0,876.0,,876.0,876,1.0,0.0,0.72,,,,,,,,,,,,438486.03,19.98
2018-09-01,3,Halifax,0580,5.0,2.0,3560.0,,3560.0,44,80.91,6.09,1.55,,,,,,,,,,,,438486.03,81.19
2018-10-01,4,Halifax,0580,4.0,2.0,12.0,,12.0,4,3.0,0.0,2.0,,,,,,,,,,,,438486.03,0.27
2018-12-01,4,Halifax,0580,1.0,2.0,16.0,,16.0,16,1.0,0.0,1.5,,,,,,,,,,,,438486.03,0.36
2018-11-01,4,Halifax,0580,5.0,2.0,1064.0,,1064.0,28,38.0,4.43,0.86,,,,,,,,,,,,438486.03,24.27
2018-12-01,4,Halifax,0580,5.0,3.0,308.0,,308.0,4,77.0,10.0,0.0,,,,,,,,,,,,438486.03,7.02
2018-12-01,4,Halifax,0580,1.0,1.0,684.0,,684.0,684,1.0,0.0,1.05,,,,,,,,,,,,438486.03,15.6
2018-11-01,4,Halifax,0580,4.0,1.0,96.0,,96.0,24,4.0,0.0,0.5,,,,,,,,,,,,438486.03,2.19
2018-11-01,4,Halifax,0580,1.0,3.0,8.0,,8.0,8,1.0,0.0,0.0,,,,,,,,,,,,438486.03,0.18
2018-11-01,4,Halifax,0580,2.0,2.0,4.0,,4.0,4,1.0,0.0,0.0,,,,,,,,,,,,438486.03,0.09
2018-12-01,4,Halifax,0580,2.0,1.0,48.0,,48.0,24,2.0,0.0,6.33,,,,,,,,,,,,438486.03,1.09
2019-03-01,1,Halifax,0580,4.0,2.0,12.0,,12.0,4,3.0,0.0,0.0,,,,,,,,,,,,449724.0,0.27
2019-01-01,1,Halifax,0580,1.0,1.0,468.0,,468.0,468,1.0,0.0,1.83,,,,,,,,,,,,449724.0,10.41
2019-01-01,1,Halifax,0580,4.0,1.0,80.0,,80.0,16,5.0,0.0,0.0,,,,20,,20,0.0,0.0,0.0,0.0,0.0,449724.0,1.78
2019-01-01,1,Halifax,0580,2.0,1.0,24.0,,24.0,12,2.0,0.0,0.0,,,,,,,,,,,,449724.0,0.53
2019-01-01,1,Halifax,0580,5.0,2.0,2360.0,4.0,2356.0,28,84.29,7.57,1.0,,,,,,,,,,,,449724.0,52.48
2019-03-01,1,Halifax,0580,2.0,2.0,8.0,,8.0,4,2.0,0.0,4.0,,,,,,,,,,,,449724.0,0.18
2019-02-01,1,Halifax,0580,1.0,3.0,8.0,,8.0,8,1.0,0.0,2.0,,,,,,,,,,,,449724.0,0.18
2019-01-01,1,Halifax,0580,1.0,2.0,28.0,,28.0,28,1.0,0.0,1.86,,,,,,,,,,,,449724.0,0.62
2019-04-01,2,Halifax,0580,4.0,1.0,188.0,,188.0,44,4.27,0.0,1.73,,,,68,,68,0.0,0.0,0.0,0.0,0.0,449724.0,4.18
2019-04-01,2,Halifax,0580,1.0,1.0,848.0,,848.0,848,1.0,0.0,1.26,,,,,,,,,,,,449724.0,18.86
2019-04-01,2,Halifax,0580,2.0,1.0,48.0,,48.0,24,2.0,0.0,1.0,,,,,,,,,,,,449724.0,1.07
2019-04-01,2,Halifax,0580,5.0,2.0,2608.0,4.0,2604.0,40,65.2,6.7,1.7,,,,,,,,,,,,449724.0,57.99
2019-06-01,2,Halifax,0580,1.0,2.0,56.0,,56.0,56,1.0,0.0,1.36,,,,,,,,,,,,449724.0,1.25
2019-08-01,3,Halifax,0580,4.0,1.0,140.0,,140.0,32,4.38,0.0,0.13,,,,,,,,,,,,449724.0,3.11
2019-09-01,3,Halifax,0580,2.0,1.0,104.0,,104.0,52,2.0,0.0,3.46,,,,,,,,,,,,449724.0,2.31
2019-09-01,3,Halifax,0580,5.0,2.0,1728.0,,1728.0,36,48.0,5.11,1.11,,,,,,,,,,,,449724.0,38.42
2019-08-01,3,Halifax,0580,2.0,2.0,8.0,,8.0,4,2.0,0.0,13.0,,,,,,,,,,,,449724.0,0.18
2019-08-01,3,Halifax,0580,1.0,3.0,32.0,,32.0,32,1.0,0.0,0.0,,,,,,,,,,,,449724.0,0.71
2019-07-01,3,Halifax,0580,1.0,1.0,1132.0,,1132.0,1132,1.0,0.0,0.86,,,,,,,,,,,,449724.0,25.17
2019-07-01,3,Halifax,0580,1.0,2.0,40.0,,40.0,40,1.0,0.0,0.5,,,,,,,,,,,,449724.0,0.89
2019-12-01,4,Halifax,0580,5.0,2.0,1536.0,,1536.0,16,96.0,7.75,1.25,,,,,,,,,,,,449724.0,34.15
2019-12-01,4,Halifax,0580,1.0,1.0,820.0,,820.0,820,1.0,0.0,1.05,,,,,,,,,,,,449724.0,18.23
2019-10-01,4,Halifax,0580,1.0,3.0,12.0,,12.0,12,1.0,0.0,0.0,,,,,,,,,,,,449724.0,0.27
2019-10-01,4,Halifax,0580,2.0,1.0,48.0,,48.0,24,2.0,0.0,0.17,,,,,,,,,,,,449724.0,1.07
2019-12-01,4,Halifax,0580,4.0,1.0,128.0,,128.0,24,5.33,0.0,0.5,,,,24,,24,0.0,0.0,403233.33,399900.0,409900.0,449724.0,2.85
2019-10-01,4,Halifax,0580,1.0,2.0,44.0,,44.0,44,1.0,0.0,0.18,,,,,,,,,,,,449724.0,0.98
2019-12-01,4,Halifax,0580,4.0,2.0,64.0,,64.0,16,4.0,0.0,1.0,,,,,,,,,,,,449724.0,1.42
2020-01-01,1,Halifax,0580,4.0,1.0,72.0,,72.0,20,3.6,0.0,0.0,,,24,12,,36,152.79,1644.65,256600.0,0.0,384900.0,457022.19,1.58
2020-02-01,1,Halifax,0580,1.0,3.0,4.0,,4.0,4,1.0,0.0,1.0,,,,,,,,,,,,457022.19,0.09
2020-03-01,1,Halifax,0580,2.0,1.0,128.0,,128.0,64,2.0,0.0,1.94,,,,,,,,,,,,457022.19,2.8
2020-01-01,1,Halifax,0580,1.0,2.0,72.0,,72.0,72,1.0,0.0,0.5,,,,,,,,,,,,457022.19,1.58
2020-02-01,1,Halifax,0580,5.0,2.0,1440.0,,1440.0,20,72.0,7.8,2.4,,,,,,,,,,,,457022.19,31.51
2020-02-01,1,Halifax,0580,1.0,1.0,656.0,,656.0,656,1.0,0.0,1.23,,,,,,,,,,,,457022.19,14.35
2020-06-01,2,Halifax,0580,1.0,1.0,976.0,,976.0,976,1.0,0.0,1.13,,,,,,,,,,,,457022.19,21.36
2020-05-01,2,Halifax,0580,2.0,1.0,128.0,,128.0,64,2.0,0.0,1.81,,,,,,,,,,,,457022.19,2.8
2020-06-01,2,Halifax,0580,5.0,2.0,644.0,4.0,640.0,20,32.2,4.4,3.2,,,,,,,,,,,,457022.19,14.09
2020-04-01,2,Halifax,0580,4.0,1.0,44.0,,44.0,12,3.67,0.0,1.67,,,,44,,44,165.26,1778.84,262209.09,0.0,489900.0,457022.19,0.96
2020-06-01,2,Halifax,0580,1.0,2.0,36.0,,36.0,36,1.0,0.0,0.11,,,,,,,,,,,,457022.19,0.79
2020-05-01,2,Halifax,0580,1.0,3.0,4.0,,4.0,4,1.0,0.0,2.0,,,,,,,,,,,,457022.19,0.09
2020-09-01,3,Halifax,0580,2.0,1.0,168.0,,168.0,84,2.0,0.0,0.9,,,,,,,,,,,,457022.19,3.68
2020-09-01,3,Halifax,0580,1.0,3.0,12.0,,12.0,12,1.0,0.0,4.67,,,,,,,,,,,,457022.19,0.26
2020-07-01,3,Halifax,0580,1.0,2.0,84.0,,84.0,84,1.0,0.0,0.9,,,,,,,,,,,,457022.19,1.84
2020-09-01,3,Halifax,0580,4.0,2.0,32.0,,32.0,8,4.0,0.0,2.5,,,,,,,,,,,,457022.19,0.7
2020-09-01,3,Halifax,0580,5.0,2.0,3436.0,,3436.0,40,85.9,7.4,2.3,,,,,,,,,,,,457022.19,75.18
2020-07-01,3,Halifax,0580,4.0,1.0,72.0,,72.0,16,4.5,0.0,0.5,,,,16,,16,222.6,2396.04,417400.0,409900.0,429900.0,457022.19,1.58
2020-08-01,3,Halifax,0580,1.0,1.0,1156.0,,1156.0,1156,1.0,0.0,1.07,,,,,,,,,,,,457022.19,25.29
2020-12-01,4,Halifax,0580,2.0,1.0,312.0,,312.0,156,2.0,0.0,0.03,,,,,,,,,,,,457022.19,6.83
2020-11-01,4,Halifax,0580,2.0,2.0,24.0,,24.0,12,2.0,0.0,2.33,,,,,,,,,,,,457022.19,0.53
2020-11-01,4,Halifax,0580,4.0,2.0,172.0,,172.0,28,6.14,0.0,0.29,,,,,,,,,,,,457022.19,3.76
2020-11-01,4,Halifax,0580,1.0,1.0,1008.0,,1008.0,1008,1.0,0.0,0.9,,,,,,,,,,,,457022.19,22.06
2020-12-01,4,Halifax,0580,4.0,1.0,16.0,,16.0,4,4.0,0.0,0.0,,,,16,,16,138.43,1490.05,504500.0,500000.0,509000.0,457022.19,0.35
2020-10-01,4,Halifax,0580,1.0,3.0,4.0,,4.0,4,1.0,0.0,7.0,,,,,,,,,,,,457022.19,0.09
2020-12-01,4,Halifax,0580,1.0,2.0,64.0,,64.0,64,1.0,0.0,0.81,,,,,,,,,,,,457022.19,1.4
2020-11-01,4,Halifax,0580,5.0,2.0,2232.0,,2232.0,32,69.75,10.0,3.63,,,,,,,,,,,,457022.19,48.84
2021-02-01,1,Halifax,0580,2.0,1.0,160.0,,160.0,80,2.0,0.0,1.4,,,,,,,,,,,,475765.94,3.36
2021-02-01,1,Halifax,0580,4.0,2.0,220.0,,220.0,16,13.75,0.0,1.75,,,,,,,,,,,,475765.94,4.62
2021-03-01,1,Halifax,0580,4.0,1.0,100.0,,100.0,24,4.17,0.0,3.5,,,,28,,28,138.43,1490.05,538500.0,529900.0,545000.0,475765.94,2.1
2021-02-01,1,Halifax,0580,1.0,1.0,732.0,,732.0,732,1.0,0.0,2.17,,,,,,,,,,,,475765.94,15.39
2021-01-01,1,Halifax,0580,5.0,2.0,1884.0,,1884.0,24,78.5,9.83,1.83,,,,,,,,,,,,475765.94,39.6
2021-03-01,1,Halifax,0580,1.0,2.0,56.0,,56.0,56,1.0,0.0,2.36,,,,,,,,,,,,475765.94,1.18
2021-04-01,2,Halifax,0580,2.0,1.0,32.0,,32.0,16,2.0,0.0,4.75,,,,,,,,,,,,475765.94,0.67
2021-04-01,2,Halifax,0580,1.0,3.0,4.0,,4.0,4,1.0,0.0,13.0,,,,,,,,,,,,475765.94,0.08
2021-05-01,2,Halifax,0580,4.0,1.0,32.0,,32.0,8,4.0,0.0,2.0,,,,20,,20,138.43,1490.05,508360.0,504000.0,514900.0,475765.94,0.67
2021-05-01,2,Halifax,0580,1.0,1.0,172.0,,172.0,172,1.0,0.0,5.91,,,,,,,,,,,,475765.94,3.62
2021-04-01,2,Halifax,0580,5.0,2.0,2504.0,,2504.0,28,89.43,5.29,3.57,,,,,,,,,,,,475765.94,52.63
2021-04-01,2,Halifax,0580,1.0,2.0,4.0,,4.0,4,1.0,0.0,0.0,,,,,,,,,,,,475765.94,0.08
2021-06-01,2,Halifax,0580,4.0,2.0,44.0,,44.0,8,5.5,0.0,1.0,,,,,,,,,,,,475765.94,0.92
2021-08-01,3,Halifax,0580,1.0,1.0,1116.0,,1116.0,1116,1.0,0.0,0.77,,,,,,,,,,,,475765.94,23.46
2021-09-01,3,Halifax,0580,2.0,2.0,8.0,,8.0,4,2.0,0.0,0.0,,,,,,,,,,,,475765.94,0.17
2021-07-01,3,Halifax,0580,5.0,2.0,1136.0,,1136.0,12,94.67,7.67,0.33,,,,,,,,,,,,475765.94,23.88
2021-08-01,3,Halifax,0580,2.0,1.0,136.0,,136.0,68,2.0,0.0,1.12,,,,,,,,,,,,475765.94,2.86
2021-09-01,3,Halifax,0580,1.0,2.0,4.0,,4.0,4,1.0,0.0,11.0,,,,,,,,,,,,475765.94,0.08
2021-07-01,3,Halifax,0580,4.0,1.0,64.0,,64.0,16,4.0,0.0,4.25,,,,12,,12,138.43,1490.05,0.0,0.0,0.0,475765.94,1.35
2021-11-01,4,Halifax,0580,5.0,2.0,4748.0,8.0,4740.0,56,84.79,8.29,0.71,,,,,,,,,,,,475765.94,99.8
2021-12-01,4,Halifax,0580,1.0,3.0,4.0,,4.0,4,1.0,0.0,21.0,,,,,,,,,,,,475765.94,0.08
2021-10-01,4,Halifax,0580,2.0,1.0,184.0,,184.0,92,2.0,0.0,1.78,,,,,,,,,,,,475765.94,3.87
2021-11-01,4,Halifax,0580,4.0,1.0,168.0,,168.0,36,4.67,0.0,0.33,,,,,,,,,,,,475765.94,3.53
2021-12-01,4,Halifax,0580,4.0,2.0,16.0,,16.0,4,4.0,0.0,2.0,,,,,,,,,,,,475765.94,0.34
2021-10-01,4,Halifax,0580,1.0,1.0,1648.0,,1648.0,1648,1.0,0.0,0.37,,,,,,,,,,,,475765.94,34.64
2022-01-01,1,Halifax,0580,4.0,1.0,12.0,,12.0,4,3.0,0.0,2.0,,,,,,,,,,,,503750.82,0.24
2022-03-01,1,Halifax,0580,4.0,2.0,28.0,,28.0,4,7.0,0.0,2.0,,,,,,,,,,,,503750.82,0.56
2022-02-01,1,Halifax,0580,2.0,1.0,32.0,,32.0,16,2.0,0.0,1.25,,,,,,,,,,,,503750.82,0.64
2022-02-01,1,Halifax,0580,5.0,2.0,2200.0,,2200.0,32,68.75,6.38,1.88,,,,,,,,,,,,503750.82,43.67
2022-01-01,1,Halifax,0580,1.0,1.0,540.0,,540.0,540,1.0,0.0,1.84,,,,,,,,,,,,503750.82,10.72
2022-06-01,2,Halifax,0580,4.0,1.0,136.0,,136.0,28,4.86,0.0,1.14,,,,,,,,,,,,503750.82,2.7
2022-05-01,2,Halifax,0580,1.0,1.0,1184.0,,1184.0,1184,1.0,0.0,1.4,,,,,,,,,,,,503750.82,23.5
2022-04-01,2,Halifax,0580,1.0,2.0,4.0,,4.0,4,1.0,0.0,0.0,,,,,,,,,,,,503750.82,0.08
2022-06-01,2,Halifax,0580,5.0,2.0,3728.0,,3728.0,60,62.13,6.6,3.2,,,,,,,,,,,,503750.82,74.0
2022-06-01,2,Halifax,0580,2.0,1.0,96.0,,96.0,48,2.0,0.0,1.83,,,,,,,,,,,,503750.82,1.91
2022-05-01,2,Halifax,0580,4.0,2.0,64.0,,64.0,4,16.0,0.0,2.0,,,,,,,,,,,,503750.82,1.27
2022-07-01,3,Halifax,0580,2.0,1.0,72.0,,72.0,36,2.0,0.0,1.33,,,,,,,,,,,,503750.82,1.43
2022-09-01,3,Halifax,0580,4.0,1.0,232.0,,232.0,44,5.27,0.0,2.91,,,,,,,,,,,,503750.82,4.61
2022-07-01,3,Halifax,0580,5.0,2.0,2328.0,,2328.0,32,72.75,8.25,5.13,,,,,,,,,,,,503750.82,46.21
2022-07-01,3,Halifax,0580,1.0,1.0,820.0,,820.0,820,1.0,0.0,2.19,,,,,,,,,,,,503750.82,16.28
2022-12-01,4,Halifax,0580,4.0,1.0,228.0,,228.0,48,4.75,0.0,0.92,,,,,,,,,,,,503750.82,4.53
2022-10-01,4,Halifax,0580,4.0,2.0,24.0,,24.0,8,3.0,0.0,0.0,,,,,,,,,,,,503750.82,0.48
2022-11-01,4,Halifax,0580,1.0,1.0,552.0,,552.0,552,1.0,0.0,1.28,,,,,,,,,,,,503750.82,10.96
2022-10-01,4,Halifax,0580,5.0,2.0,1196.0,,1196.0,20,59.8,5.0,1.4,,,,,,,,,,,,503750.82,23.74
2022-11-01,4,Halifax,0580,2.0,1.0,72.0,,72.0,36,2.0,0.0,2.44,,,,,,,,,,,,503750.82,1.43
2023-03-01,1,Halifax,0580,4.0,1.0,152.0,,152.0,32,4.75,0.0,6.75,,,,,,,,,,,,527505.4,2.88
2023-01-01,1,Halifax,0580,5.0,2.0,1316.0,,1316.0,24,54.83,4.83,2.17,,,,,,,,,,,,527505.4,24.95
2023-03-01,1,Halifax,0580,2.0,1.0,16.0,,16.0,8,2.0,0.0,2.5,,,,,,,,,,,,527505.4,0.3
2023-03-01,1,Halifax,0580,4.0,2.0,40.0,,40.0,4,10.0,0.0,0.0,,,,,,,,,,,,527505.4,0.76
2023-03-01,1,Halifax,0580,1.0,1.0,296.0,,296.0,296,1.0,0.0,2.92,,,,,,,,,,,,527505.4,5.61
2023-06-01,2,Halifax,0580,4.0,3.0,24.0,,24.0,8,3.0,0.0,0.0,,,,,,,,,,,,527505.4,0.45
2023-06-01,2,Halifax,0580,2.0,1.0,72.0,,72.0,36,2.0,0.0,0.67,,,,,,,,,,,,527505.4,1.36
2023-06-01,2,Halifax,0580,5.0,2.0,4360.0,,4360.0,40,109.0,9.8,7.8,,,,,,,,,,,,527505.4,82.65
2023-06-01,2,Halifax,0580,1.0,1.0,668.0,,668.0,668,1.0,0.0,3.1,,,,,,,,,,,,527505.4,12.66
2023-06-01,2,Halifax,0580,4.0,1.0,240.0,,240.0,48,5.0,0.0,2.17,,,,,,,,,,,,527505.4,4.55
2023-06-01,2,Halifax,0580,2.0,2.0,16.0,,16.0,8,2.0,0.0,9.0,,,,,,,,,,,,527505.4,0.3
2023-06-01,2,Halifax,0580,4.0,2.0,132.0,,132.0,16,8.25,0.0,4.25,,,,,,,,,,,,527505.4,2.5
2023-09-01,3,Halifax,0580,4.0,1.0,64.0,,64.0,8,8.0,0.0,0.0,,,,,,,,,,,,527505.4,1.21
2023-09-01,3,Halifax,0580,1.0,1.0,712.0,,712.0,712,1.0,0.0,1.61,,,,,,,,,,,,527505.4,13.5
2023-08-01,3,Halifax,0580,2.0,1.0,200.0,,200.0,100,2.0,0.0,1.44,,,,,,,,,,,,527505.4,3.79
2023-08-01,3,Halifax,0580,5.0,2.0,2928.0,8.0,2920.0,52,56.31,6.15,2.62,,,,,,,,,,,,527505.4,55.51
2023-09-01,3,Halifax,0580,2.0,2.0,8.0,,8.0,4,2.0,0.0,0.0,,,,,,,,,,,,527505.4,0.15
2023-08-01,3,Halifax,0580,5.0,3.0,24.0,,24.0,8,3.0,1.0,0.0,,,,,,,,,,,,527505.4,0.45
2023-11-01,4,Halifax,0580,5.0,2.0,6672.0,44.0,6628.0,108,61.78,4.22,3.56,,,,,,,,,,,,527505.4,126.48
2023-11-01,4,Halifax,0580,1.0,1.0,800.0,,800.0,800,1.0,0.0,1.8,,,,,,,,,,,,527505.4,15.17
2023-10-01,4,Halifax,0580,2.0,1.0,144.0,,144.0,72,2.0,0.0,1.17,,,,,,,,,,,,527505.4,2.73
2023-12-01,4,Halifax,0580,4.0,2.0,124.0,,124.0,12,10.33,0.0,5.67,,,,,,,,,,,,527505.4,2.35
2023-12-01,4,Halifax,0580,4.0,1.0,184.0,,184.0,28,6.57,0.0,0.29,,,,,,,,,,,,527505.4,3.49
2023-12-01,4,Halifax,0580,5.0,3.0,12.0,,12.0,4,3.0,1.0,0.0,,,,,,,,,,,,527505.4,0.23
2023-12-01,4,Halifax,0580,2.0,2.0,16.0,,16.0,8,2.0,0.0,2.5,,,,,,,,,,,,527505.4,0.3
1988-06-01,2,Hamilton,0610,4.0,3.0,36.0,,,4,9.0,0.0,0.0,,,,,,,,,,,,607581.04,0.59
1988-06-01,2,Hamilton,0610,2.0,1.0,16.0,,,8,2.0,0.0,0.0,,,,,,,,,,,,607581.04,0.26
1988-06-01,2,Hamilton,0610,4.0,2.0,252.0,,,36,7.0,0.0,0.0,,,,,,,,,,,,607581.04,4.15
1988-06-01,2,Hamilton,0610,5.0,3.0,472.0,,,4,118.0,0.0,0.0,,,,,,,,,,,,607581.04,7.77
1988-06-01,2,Hamilton,0610,1.0,1.0,1000.0,,,1000,1.0,0.0,0.0,,,,,,,,,,,,607581.04,16.46
1988-08-01,3,Hamilton,0610,4.0,3.0,452.0,,,28,16.14,0.0,0.14,,,,,,,,,,,,607581.04,7.44
1988-07-01,3,Hamilton,0610,5.0,3.0,564.0,,,12,47.0,0.0,0.0,,,,,,,,,,,,607581.04,9.28
1988-07-01,3,Hamilton,0610,1.0,1.0,5960.0,,,5960,1.0,0.0,0.1,,,,,,,,,,,,607581.04,98.09
1988-07-01,3,Hamilton,0610,2.0,1.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,607581.04,0.13
1988-10-01,4,Hamilton,0610,4.0,2.0,28.0,,,8,3.5,0.0,0.0,,,,,,,,,,,,607581.04,0.46
1988-10-01,4,Hamilton,0610,2.0,1.0,8.0,,,4,2.0,0.0,0.0,,,,,,,,,,,,607581.04,0.13
1988-10-01,4,Hamilton,0610,5.0,2.0,216.0,,,4,54.0,0.0,0.0,,,,,,,,,,,,607581.04,3.56
1988-10-01,4,Hamilton,0610,5.0,4.0,204.0,,,4,51.0,0.0,0.0,,,,,,,,,,,,607581.04,3.36
1988-10-01,4,Hamilton,0610,1.0,1.0,3032.0,,,3032,1.0,0.0,0.12,,,,,,,,,,,,607581.04,49.9
1988-10-01,4,Hamilton,0610,4.0,3.0,528.0,,,92,5.74,0.0,0.17,,,,,,,,,,,,607581.04,8.69
1989-01-01,1,Hamilton,0610,4.0,0.0,104.0,,,4,26.0,0.0,3.0,,,,,,,,,,,,615293.8,1.69
1989-01-01,1,Hamilton,0610,2.0,3.0,24.0,,,12,2.0,0.0,0.33,,,,,,,,,,,,615293.8,0.39
1989-03-01,1,Hamilton,0610,5.0,3.0,208.0,,,4,52.0,0.0,0.0,,,,,,,,,,,,615293.8,3.38
1989-03-01,1,Hamilton,0610,2.0,1.0,24.0,,,12,2.0,0.0,1.0,,,,,,,,,,,,615293.8,0.39
1989-01-01,1,Hamilton,0610,2.0,0.0,24.0,,,12,2.0,0.0,0.0,,,,,,,,,,,,615293.8,0.39
1989-02-01,1,Hamilton,0610,4.0,1.0,68.0,,,16,4.25,0.0,0.0,,,,,,,,,,,,615293.8,1.11
1989-01-01,1,Hamilton,0610,1.0,1.0,2532.0,,,2532,1.0,0.0,0.43,,,,,,,,,,,,615293.8,41.15
1989-02-01,1,Hamilton,0610,4.0,2.0,92.0,,,16,5.75,0.0,0.0,,,,,,,,,,,,615293.8,1.5
1989-01-01,1,Hamilton,0610,4.0,3.0,656.0,,,112,5.86,0.0,0.86,,,,,,,,,,,,615293.8,10.66
1989-06-01,2,Hamilton,0610,4.0,0.0,32.0,,,4,8.0,0.0,0.0,,,,,,,,,,,,615293.8,0.52
1989-06-01,2,Hamilton,0610,4.0,4.0,220.0,,,20,11.0,0.0,1.0,,,,,,,,,,,,615293.8,3.58
1989-04-01,2,Hamilton,0610,5.0,3.0,320.0,,,4,80.0,0.0,1.0,,,,,,,,,,,,615293.8,5.2
1989-06-01,2,Hamilton,0610,4.0,2.0,408.0,,,52,7.85,0.0,1.0,,,,,,,,,,,,615293.8,6.63
1989-04-01,2,Hamilton,0610,4.0,3.0,632.0,,,68,9.29,0.0,0.0,,,,,,,,,,,,615293.8,10.27
1989-06-01,2,Hamilton,0610,1.0,1.0,2736.0,,,2736,1.0,0.0,0.21,,,,,,,,,,,,615293.8,44.47
1989-06-01,2,Hamilton,0610,5.0,2.0,216.0,,,4,54.0,0.0,1.0,,,,,,,,,,,,615293.8,3.51
1989-04-01,2,Hamilton,0610,2.0,1.0,8.0,,,4,2.0,0.0,2.0,,,,,,,,,,,,615293.8,0.13
1989-09-01,3,Hamilton,0610,4.0,1.0,72.0,,,12,6.0,0.0,0.0,,,,,,,,,,,,615293.8,1.17
1989-09-01,3,Hamilton,0610,1.0,1.0,2392.0,,,2392,1.0,0.0,0.19,,,,,,,,,,,,615293.8,38.88
1989-08-01,3,Hamilton,0610,2.0,1.0,24.0,,,12,2.0,0.0,0.0,,,,,,,,,,,,615293.8,0.39
1989-08-01,3,Hamilton,0610,4.0,2.0,124.0,,,16,7.75,0.0,0.5,,,,,,,,,,,,615293.8,2.02
1989-09-01,3,Hamilton,0610,4.0,3.0,1396.0,,,228,6.12,0.0,0.12,,,,,,,,,,,,615293.8,22.69
1989-09-01,3,Hamilton,0610,5.0,3.0,696.0,,,12,58.0,0.0,0.33,,,,,,,,,,,,615293.8,11.31
1989-10-01,4,Hamilton,0610,4.0,3.0,696.0,,,136,5.12,0.0,0.5,,,,,,,,,,,,615293.8,11.31
1989-10-01,4,Hamilton,0610,1.0,1.0,2744.0,,,2744,1.0,0.0,0.2,,,,,,,,,,,,615293.8,44.6
1989-12-01,4,Hamilton,0610,4.0,1.0,20.0,,,4,5.0,0.0,0.0,,,,,,,,,,,,615293.8,0.33
1989-10-01,4,Hamilton,0610,4.0,2.0,264.0,,,48,5.5,0.0,2.0,,,,,,,,,,,,615293.8,4.29
1990-03-01,1,Hamilton,0610,2.0,3.0,16.0,,,8,2.0,0.0,0.0,,,,,,,,,,,,619584.03,0.26
